DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S4;P7510S6;P7510S2A1;P7510S4A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;FT;DPTO;fex_c_2011
765253;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;364.334.440.534.021
765254;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;402.040.659.236.922
765255;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;641.147.733.498.326
765255;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;641.147.733.498.326
765256;1;1;1;95;1;;2;1;;461500;;2;1;2;;2;;;;;;600000;2;1;2;;2;68;1;68;64.321.896.057.937
765256;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;68;1;68;64.321.896.057.937
765256;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;64.321.896.057.937
765257;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765257;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.841.906.948.548
765258;1;1;1;95;1;;1;2;;;200000;2;1;2;;2;;;;;;720000;2;1;2;;2;68;1;68;232.627.867.112.095
765258;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;232.627.867.112.095
765258;2;1;2;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;68;1;68;232.627.867.112.095
765258;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;232.627.867.112.095
765259;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;392.620.495.058.843
765259;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;392.620.495.058.843
765260;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;320.573.866.749.163
765260;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;320.573.866.749.163
765262;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;392.620.495.058.843
765262;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;392.620.495.058.843
765263;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;68;1;68;255.933.901.132.095
765263;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;255.933.901.132.095
765263;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;255.933.901.132.095
765264;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.914.276.355.941
765264;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.914.276.355.941
765264;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;354.914.276.355.941
765265;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;344.248.647.372.951
765265;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;344.248.647.372.951
765265;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;344.248.647.372.951
765266;1;1;1;95;1;;1;2;;;120000;2;1;2;;2;;;;;;2400000;2;1;2;;2;68;1;68;366.183.028.028.423
765266;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;366.183.028.028.423
765266;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;366.183.028.028.423
765266;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;366.183.028.028.423
765266;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;366.183.028.028.423
765266;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;366.183.028.028.423
765268;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;3600000;2;1;2;;2;68;1;68;377.803.888.760.392
765270;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;488.749.662.275.165
765270;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;488.749.662.275.165
765270;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;488.749.662.275.165
765270;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;488.749.662.275.165
765271;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.982.132.923.365
765271;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.982.132.923.365
765272;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;436.237.756.970.716
765272;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;9600000;2;1;2;;2;68;1;68;436.237.756.970.716
765272;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;12000000;2;1;2;;2;68;1;68;436.237.756.970.716
765273;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;359.912.162.243.682
765273;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;359.912.162.243.682
765273;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;359.912.162.243.682
765273;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;359.912.162.243.682
765274;1;1;1;95;1;;2;1;;800000;;2;2;;;;;;;;;;;;;;;68;1;68;598.975.809.131.583
765274;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;598.975.809.131.583
765275;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;40.272.413.418.909
765275;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;40.272.413.418.909
765275;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;40.272.413.418.909
765276;1;1;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;68;1;68;273.237.632.603.793
765276;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;273.237.632.603.793
765276;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;273.237.632.603.793
765276;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;800000;2;1;2;;2;68;1;68;273.237.632.603.793
765277;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;440.430.352.891.992
765277;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;440.430.352.891.992
765278;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;783.729.301.398.565
765278;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;783.729.301.398.565
765278;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;783.729.301.398.565
765278;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;783.729.301.398.565
765279;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;6000000;2;1;2;;2;68;1;68;71.656.017.090.413
765280;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;38.840.545.787.761
765280;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;3600000;2;1;2;;2;68;1;68;38.840.545.787.761
765280;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;38.840.545.787.761
765281;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;850.930.570.363.961
765281;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;850.930.570.363.961
765281;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;850.930.570.363.961
765281;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;850.930.570.363.961
765282;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;365.043.477.476.771
765282;1;8;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;68;1;68;365.043.477.476.771
765283;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;459.954.156.200.319
765283;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;459.954.156.200.319
765284;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;311.260.545.376.829
765284;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;311.260.545.376.829
765285;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;395.970.234.919.487
765285;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;395.970.234.919.487
765285;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;395.970.234.919.487
765286;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;589.539.575.718.024
765286;1;2;1;95;1;;1;2;;;250000;2;1;2;;2;;;;;;1200000;2;1;2;;2;68;1;68;589.539.575.718.024
765286;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;589.539.575.718.024
765286;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;589.539.575.718.024
765287;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;301.156.906.246.582
765288;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;331.346.338.537.899
765289;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;364.334.440.534.021
765289;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;364.334.440.534.021
765290;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;364.334.440.534.021
765290;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;364.334.440.534.021
765291;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;868.545.833.746.969
765291;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;868.545.833.746.969
765291;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;868.545.833.746.969
765291;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;868.545.833.746.969
765292;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1800000;2;1;2;;2;68;1;68;736.593.425.762.481
765292;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;736.593.425.762.481
765293;1;1;1;95;1;;1;2;;;200000;2;2;;;;;;;;;;;;;;;68;1;68;564.633.155.780.844
765293;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;564.633.155.780.844
765293;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;564.633.155.780.844
765294;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;1;4;1;95;1;;1;2;;;300000;2;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;2;3;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;2;4;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;3;1;3;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;3;2;3;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;3;3;3;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765294;4;1;4;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;313.776.921.931.944
765295;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;441.026.816.143.088
765295;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;441.026.816.143.088
765295;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;441.026.816.143.088
765295;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;441.026.816.143.088
765296;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;2;1;95;1;;2;1;;1200000;;2;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;7;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765296;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;377.603.530.251.106
765297;1;1;1;95;1;;2;1;;1000000;;2;2;;;;;;;;;;;;;;;68;1;68;296.122.095.469.668
765297;1;2;1;95;1;;1;2;;;400000;2;2;;;;;;;;;;;;;;;68;1;68;296.122.095.469.668
765297;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;296.122.095.469.668
765297;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;296.122.095.469.668
765298;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.226.288.563.805
765298;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.226.288.563.805
765298;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.226.288.563.805
765298;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;68;1;68;362.226.288.563.805
765454;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;1200000;2;1;2;;2;73;1;73;150.713.721.514.707
765455;1;1;1;95;1;;1;1;;1300000;280000;2;2;;;;;;;;;;;;;;;73;1;73;970.056.872.528.931
765455;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;4000000;2;1;2;;2;73;1;73;970.056.872.528.931
765456;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;167.406.210.343.374
765456;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;167.406.210.343.374
765457;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;183.556.866.724.147
765457;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;183.556.866.724.147
765457;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;183.556.866.724.147
765458;1;1;1;95;1;;1;2;;;250000;2;2;;;;;;;;;;;;;;;73;1;73;209.487.426.717.451
765459;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;5000000;2;1;2;;2;73;1;73;236.350.690.507.188
765460;1;1;1;95;1;;1;1;;461500;2500000;2;2;;;;;;;;;;;;;;;73;1;73;203.686.371.860.917
765460;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;203.686.371.860.917
765460;1;3;1;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;73;1;73;203.686.371.860.917
765460;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;203.686.371.860.917
765461;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;25.367.361.060.556
765461;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;25.367.361.060.556
765461;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;25.367.361.060.556
765461;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;25.367.361.060.556
765462;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;938.339.857.083.166
765462;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;938.339.857.083.166
765462;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;938.339.857.083.166
765463;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;107.264.070.620.034
765463;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;107.264.070.620.034
765463;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;107.264.070.620.034
765463;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;107.264.070.620.034
765464;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;15.260.769.091.106
765464;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;15.260.769.091.106
765464;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;15.260.769.091.106
765465;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;198.355.386.156.462
765465;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;198.355.386.156.462
765466;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;2400000;2;1;2;;2;73;1;73;1.938.474.216.458
765466;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;1.938.474.216.458
765467;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;279.484.390.638.281
765467;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;279.484.390.638.281
765468;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;168.458.694.100.391
765468;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;168.458.694.100.391
765468;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;168.458.694.100.391
765468;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;168.458.694.100.391
765469;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;209.487.426.717.451
765470;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;141.384.947.977.698
765470;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;141.384.947.977.698
765470;1;6;1;95;1;;2;1;;461500;;2;2;;;;;;;;;;;;;;;73;1;73;141.384.947.977.698
765471;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;20.769.955.904.483
765471;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;600000;2;1;2;;2;73;1;73;20.769.955.904.483
765471;1;4;1;95;2;;;;;;;;1;2;;2;;;;;;500000;2;1;2;;2;73;1;73;20.769.955.904.483
765472;1;1;1;95;1;;1;1;;1100000;150000;2;2;;;;;;;;;;;;;;;73;1;73;202.633.888.103.901
765472;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;202.633.888.103.901
765478;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;209.487.426.717.451
765481;1;1;1;95;2;;;;;;;;1;2;;2;2400000;;;;;;2;2;1;;2;73;1;73;150.713.721.514.707
766020;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;835.542.355.563.984
766020;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;835.542.355.563.984
766020;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;835.542.355.563.984
766021;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;74.696.484.681.594
766021;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;74.696.484.681.594
766022;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;825.017.832.249.347
766023;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;98;2;1;2;;2;5;1;5;707.424.176.533.092
766023;1;2;1;95;2;;;;;;;;1;2;;1;;;14000000;;;;2;2;2;;2;5;1;5;707.424.176.533.092
766023;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;707.424.176.533.092
766023;1;8;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;707.424.176.533.092
766023;1;9;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;707.424.176.533.092
766025;1;1;1;95;2;;;;;;;;1;2;;2;;;;98;;;1;2;2;;2;5;1;5;815.682.259.234.497
766025;1;2;1;95;2;;;;;;;;1;1;;1;;;3000000;;98;;2;2;2;;2;5;1;5;815.682.259.234.497
766025;1;4;1;95;2;;;;;;;;1;2;;2;;;;98;;;1;2;2;;2;5;1;5;815.682.259.234.497
766026;1;1;1;95;1;;1;2;;;985000;2;1;2;;1;;;15000000;12000000;;;1;2;2;;2;5;1;5;918.745.227.532.013
766026;1;2;1;95;1;;1;2;;;98;2;2;;;;;;;;;;;;;;;5;1;5;918.745.227.532.013
766034;1;1;1;95;1;;1;1;;400000;250000;2;2;;;;;;;;;;;;;;;5;1;5;866.089.052.412.735
766034;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;866.089.052.412.735
766034;1;3;1;95;2;;;;;;;;1;2;;1;;;50000;;;;2;2;2;;2;5;1;5;866.089.052.412.735
766035;1;1;1;95;1;;2;1;;380000;;2;2;;;;;;;;;;;;;;;5;1;5;824.145.488.718.764
766035;1;2;1;95;2;;;;;;;;1;2;;1;;;60000;;;;2;2;2;;2;5;1;5;824.145.488.718.764
766035;2;1;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;824.145.488.718.764
766035;2;2;2;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;824.145.488.718.764
766036;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;77.729.582.487.628
766036;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;77.729.582.487.628
766036;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;77.729.582.487.628
766038;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;907.160.272.576.123
766038;1;2;1;95;1;;1;2;;;1000000;2;2;;;;;;;;;;;;;;;5;1;5;907.160.272.576.123
766038;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;907.160.272.576.123
766038;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;907.160.272.576.123
766038;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;907.160.272.576.123
766041;1;1;1;95;1;;1;2;;;3000000;2;2;;;;;;;;;;;;;;;5;1;5;791.349.409.928.974
766041;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;791.349.409.928.974
766041;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;791.349.409.928.974
766041;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;791.349.409.928.974
766041;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;791.349.409.928.974
766046;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;703.453.645.327.983
766046;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;703.453.645.327.983
766049;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;24000000;2;1;2;;2;5;1;5;709.522.558.276.908
766049;1;2;1;95;2;;;;;;;;1;2;;2;;;;;;60000000;2;1;2;;2;5;1;5;709.522.558.276.908
766050;1;1;1;95;1;;1;1;;2000000;500000;2;2;;;;;;;;;;;;;;;5;1;5;721.639.275.277.121
766051;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;360000000;2;1;2;;2;5;1;5;70.514.570.889.986
766054;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766054;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766054;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766054;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766054;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766054;1;6;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;5;1;5;706.400.832.805.285
766238;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;228.321.222.173.062
766238;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;228.321.222.173.062
766238;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;228.321.222.173.062
766238;1;4;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;228.321.222.173.062
766238;1;5;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;228.321.222.173.062
766239;1;1;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;198.913.092.586.729
766239;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;198.913.092.586.729
766239;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;198.913.092.586.729
766240;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;3600000;2;1;2;;2;73;1;73;146.873.146.036.953
766240;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;146.873.146.036.953
766241;1;1;1;95;1;;1;1;;560000;200000;2;2;;;;;;;;;;;;;;;73;1;73;272.318.482.140.059
766241;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;272.318.482.140.059
766241;1;3;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;272.318.482.140.059
766242;1;1;1;95;2;;;;;;;;1;1;;2;;;;;580000;;2;2;2;;2;73;1;73;175.101.750.380.986
766242;1;2;1;95;2;;;;;;;;1;2;;2;500000;;;;;;2;2;1;;2;73;1;73;175.101.750.380.986
766243;1;1;1;95;2;;;;;;;;1;2;;2;;;;;;360000;2;1;2;;2;73;1;73;108.632.505.140.631
766243;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;108.632.505.140.631
766244;1;1;1;95;1;;2;1;;1060000;;2;1;2;;2;;;;;;3000000;2;1;2;;2;73;1;73;922.152.619.589.974
766244;1;2;1;95;2;;;;;;;;2;;;;;;;;;;;;;;;73;1;73;922.152.619.589.974
