DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;AREA;fex_c_2011
766343;1;5;4;1;1;1;1;3;1;;;40000000;300000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;264.635.722.118.519
766344;1;2;1;1;1;1;1;4;4;;;;120000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;1;1;1;73;1;73;200.581.180.298.767
766345;1;2;2;1;1;1;1;3;1;;;98;150000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;1;1;1;73;1;73;202.302.063.357.948
766346;1;2;1;1;2;1;1;3;4;;;;100000;;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;209.487.426.717.451
766347;1;4;3;1;1;1;1;3;3;;;;;350000;1;1;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;73;1;73;115.923.970.223.866
766348;1;4;1;1;1;1;1;3;1;;;45000000;300000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;73;1;73;202.633.888.103.901
766349;1;4;2;1;1;1;1;3;1;;;35000000;380000;;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;73;1;73;127.550.788.111.604
766350;1;4;3;1;1;1;1;3;3;;;;;350000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;73;1;73;171.930.048.836.409
766351;1;2;1;1;1;1;1;3;1;;;30000000;200000;;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;2;1;1;1;73;1;73;202.633.888.103.901
766352;1;4;3;1;1;1;1;3;3;;;;;200000;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;1;4;1;1;1;1;1;2;3;2;1;1;1;73;1;73;175.101.750.380.986
766353;1;3;2;1;1;1;1;3;4;;;;200000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;1;3;2;1;1;1;73;1;73;173.298.483.357.006
766354;1;3;2;1;2;1;1;3;4;;;;150000;;1;1;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;73;1;73;20.640.384.936.367
766354;2;1;1;1;2;1;1;4;3;;;;;85000;2;1;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;;;;;;;;;;;1;1;1;;73;1;73;20.640.384.936.367
766355;1;2;1;1;1;1;1;4;4;;;;100000;;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;2;1;1;4;73;1;73;243.961.227.244.712
766356;1;3;2;1;1;1;1;3;1;;;40000000;300000;;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;73;1;73;202.633.888.103.901
766357;1;2;1;1;1;1;1;3;3;;;;;160000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;189.512.068.841.297
766358;1;4;3;1;1;1;1;3;1;;;20000000;200000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;922.152.619.589.974
766359;1;3;2;2;1;1;1;3;1;;;20000000;200000;;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;195.741.391.042.153
766360;1;4;1;1;1;1;1;3;2;;400000;70000000;400000;;2;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;2;1;1;1;73;1;73;30.521.538.182.212
766361;1;3;1;1;1;1;1;3;1;;;40000000;250000;;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;301.427.443.029.415
766362;1;4;3;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;373.457.136.537.447
766363;1;3;2;1;1;1;1;3;1;;;20000000;200000;;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;225.504.537.358.579
766364;1;3;2;1;1;1;1;3;3;;;;;160000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;288.305.149.135.796
766365;1;3;1;1;1;1;1;3;1;;;30000000;300000;;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;150.713.721.514.707
766366;1;3;2;1;1;1;1;4;1;;;20000000;180000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;3;1;1;1;1;73;1;73;15.260.769.091.106
766367;1;3;2;1;1;1;1;3;3;;;;;200000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;2;1;1;1;73;1;73;174.350.967.114.022
766368;1;4;3;1;1;1;1;3;1;;;30000000;200000;;1;1;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;2;1;1;1;73;1;73;195.741.391.042.153
766369;1;3;2;1;1;1;1;3;3;;;;;200000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;73;1;73;198.355.386.156.462
766370;1;3;2;1;1;1;1;3;4;;;;150000;;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;2;73;1;73;146.806.636.054.527
766371;1;4;3;1;1;1;1;3;1;;;25000000;300000;;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;1;1;1;73;1;73;183.556.866.724.147
766372;1;3;2;1;2;1;1;3;3;;;;;120000;2;1;2;2;2;1;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;73;1;73;186.728.568.268.724
766373;1;4;1;1;1;1;1;3;1;;;40000000;400000;;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;73;1;73;202.633.888.103.901
766374;1;4;2;1;1;1;1;3;3;;;;;350000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;73;1;73;100.268.091.169.842
766375;1;4;3;1;1;1;1;3;3;;;;;340000;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;1;73;1;73;140.980.873.023.322
766376;1;4;2;1;1;1;1;4;3;;;;;250000;1;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;1;73;1;73;198.355.386.156.462
766377;1;4;1;1;1;1;1;3;1;;;80000000;700000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;1;76;1;76;620.600.336.881.246
766378;1;4;1;1;1;1;1;3;3;;;;;500000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;1;76;1;76;620.600.336.881.246
766379;1;4;3;1;1;1;1;3;3;;;;;280000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;836.462.695.671.288
766380;1;4;3;1;1;1;1;3;3;;;;;270000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;659.107.689.653.403
766381;1;4;2;1;1;1;1;4;3;;;;;230000;1;1;2;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;65.554.583.419.965
766382;1;4;3;1;1;1;1;3;3;;;;;220000;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;836.462.695.671.288
766383;1;4;1;1;1;1;1;3;3;;;;;250000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;581.812.005.314.527
766384;1;4;3;1;1;1;1;3;3;;;;;250000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;3;3;2;1;1;1;76;1;76;89.699.847.349.149
766385;1;4;3;1;1;1;1;3;1;;;16000000;260000;;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;897.790.808.312.861
766386;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;1;1;1;76;1;76;783.876.148.542.163
766387;1;4;1;1;1;1;1;1;4;;;;600000;;1;1;2;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;1;1;2;1;4;1;2;1;1;1;4;1;1;1;1;1;76;1;76;630.549.054.973.392
766388;1;4;3;1;1;1;1;3;3;;;;;420000;1;1;2;1;1;1;1;1;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;1;1;1;76;1;76;580.791.302.900.943
766389;1;4;1;1;1;1;1;3;1;;;70000000;500000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;1;1;1;76;1;76;630.549.054.973.392
766390;1;4;2;1;1;1;1;3;2;;500000;70000000;600000;;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;9;1;1;1;1;76;1;76;693.099.983.223.612
766391;1;3;3;1;1;1;1;3;1;;;60000000;300000;;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;699.169.111.279.274
766393;1;1;1;1;1;1;1;4;4;;;;200000;;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;1;2;1;2;1;1;1;9;3;1;1;1;2;76;1;76;654.910.365.034.187
766394;1;4;2;1;1;1;1;3;1;;;98;400000;;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;699.169.111.279.274
766395;1;6;4;1;1;1;1;1;1;;;98;98;;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;595.699.587.867.452
766396;1;4;1;1;1;1;1;4;3;;;;;200000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;3;1;1;1;1;76;1;76;630.549.054.973.392
766397;1;6;4;1;1;1;1;3;3;;;;;390000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;639.462.641.114.679
766398;1;6;2;1;1;1;1;1;1;;;120000000;500000;;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;591.760.723.406.673
766399;1;5;3;1;1;1;1;3;2;;90000;80000000;350000;;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;746.004.264.935.469
766400;1;3;1;1;1;1;1;4;3;;;;;200000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;620.600.336.881.246
766401;1;4;3;1;1;1;1;3;1;;;25000000;200000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;1;1;1;1;2;2;1;1;1;1;76;1;76;535.496.699.436.126
766402;1;3;3;1;1;1;1;3;1;;;98;200000;;1;1;2;2;1;1;1;1;1;2;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;689.220.393.187.128
766404;1;4;2;1;1;1;1;4;1;;;90000000;450000;;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;1;1;1;76;1;76;71.919.495.669.706
766404;2;1;1;1;1;1;1;;3;;;;;160000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;71.919.495.669.706
766405;1;6;3;1;1;1;1;3;4;;;;300000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;2;1;1;1;1;;2;1;1;1;1;76;1;76;708.341.157.578.998
766406;1;2;2;1;2;1;1;1;1;;;70000000;200000;;1;1;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;9;2;1;1;1;1;76;1;76;478.135.207.069.711
766406;2;1;1;1;2;1;1;2;3;;;;;75000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;478.135.207.069.711
766406;3;1;1;1;2;1;1;;3;;;;;75000;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;;1;1;1;;76;1;76;478.135.207.069.711
766406;4;1;1;1;2;1;1;4;3;;;;;80000;2;1;2;2;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;4;;;;;;;;;;;1;1;1;;76;1;76;478.135.207.069.711
766406;5;1;1;1;2;1;1;;3;;;;;75000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;;1;1;1;;76;1;76;478.135.207.069.711
766407;1;5;4;1;1;1;1;3;1;;;80000000;400000;;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;1;1;1;76;1;76;651.385.265.368.604
766408;1;4;3;1;1;1;1;4;4;;;;200000;;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;3;1;1;1;1;76;1;76;747.737.928.348.121
766409;1;5;3;1;1;1;1;4;1;;;70000000;500000;;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;1;1;1;76;1;76;532.054.253.242.078
766410;1;5;4;1;1;1;1;3;1;;;98;98;;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;2;1;1;1;76;1;76;477.957.248.654.583
766411;1;1;1;1;1;1;1;4;3;;;;;150000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;1;1;1;76;1;76;753.901.585.032.231
766412;1;4;3;1;1;1;1;1;1;;;98;300000;;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;630.645.085.185.856
766412;2;4;3;1;1;1;1;1;4;;;;400000;;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;630.645.085.185.856
766413;1;7;4;1;1;1;1;3;1;;;98;600000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;37.214.202.217.571
766414;1;4;2;1;1;1;1;3;1;;;98;300000;;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;699.169.111.279.274
766415;1;5;2;1;1;1;1;4;3;;;;;350000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;76;1;76;654.910.365.034.187
766416;1;4;2;1;1;1;1;1;1;;;98;98;;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;1;1;1;76;1;76;711.376.502.199.797
766417;1;5;2;1;1;1;1;3;2;;580000;98;250000;;2;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;669.833.804.806.841
766419;1;4;2;1;1;1;1;3;4;;;;350000;;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;76;1;76;591.760.723.406.673
766420;1;5;3;1;1;1;1;3;3;;;;;500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;745.686.530.352.738
766421;1;5;3;1;1;1;1;3;4;;;;800000;;1;1;2;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;679.782.522.898.987
766422;1;4;2;1;1;1;1;3;1;;;140000000;700000;;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;565.867.863.128.289
766423;1;3;1;1;1;1;1;3;1;;;100000000;600000;;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;71.959.155.687.929
766424;1;4;2;1;1;1;1;3;1;;;98;350000;;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;591.760.723.406.673
766425;1;4;2;1;1;1;1;3;4;;;;450000;;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;2;2;1;1;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;693.099.983.223.612
766426;1;4;1;1;1;1;1;3;3;;;;;340000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;734.514.996.651.944
766427;1;4;2;1;1;1;1;3;1;;;95000000;450000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;635.841.511.236.632
766428;1;4;3;1;1;1;1;3;2;;470000;98;400000;;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;556.236.879.618.874
766429;1;4;2;1;1;1;1;4;3;;;;;400000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;655.228.099.616.919
766430;1;4;3;1;1;1;1;3;4;;;;500000;;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;650.764.951.009.286
766431;1;6;3;1;1;1;1;3;3;;;;;1000000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;687.829.344.988.464
766433;1;4;2;1;1;1;1;3;1;;;98;600000;;1;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;52.707.953.156.157
766434;1;2;1;1;1;1;1;3;3;;;;;300000;2;1;2;2;1;1;1;1;1;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;71.959.155.687.929
766435;1;4;1;1;1;1;1;3;1;;;200000000;600000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;591.760.723.406.673
766436;1;4;2;1;1;1;1;3;1;;;98;500000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;5;3;1;1;1;1;76;1;76;693.099.983.223.612
766437;1;3;2;1;1;1;1;4;3;;;;;350000;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;2;1;1;1;76;1;76;565.867.863.128.289
766438;1;4;3;1;1;1;1;3;3;;;;;400000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;745.686.530.352.738
766439;1;7;6;1;1;1;1;3;1;;;98;500000;;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;2;1;1;1;1;76;1;76;531.018.396.022.348
766442;1;2;1;1;2;1;1;4;4;;;;250000;;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;2;1;1;1;1;76;1;76;724.665.371.375.427
766442;2;1;1;1;2;1;1;;1;;;98;300000;;2;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;724.665.371.375.427
766442;3;1;1;1;2;1;1;;3;;;;;100000;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;3;;;;;;;;;;;1;1;1;;76;1;76;724.665.371.375.427
766443;1;4;3;1;1;1;1;4;3;;;;;300000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;1;1;1;76;1;76;58.963.045.981.179
766444;1;3;1;1;1;1;1;3;3;;;;;300000;1;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;748.470.859.782.971
766445;1;4;3;1;1;1;1;3;3;;;;;275000;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;742.186.265.983.112
766446;1;4;1;1;1;1;1;;3;;;;;350000;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;1;1;6;76;1;76;720.629.292.966.891
766447;1;4;3;1;1;1;1;3;3;;;;;360000;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;682.216.057.858.446
766448;1;4;3;1;1;1;1;3;3;;;;;350000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;80.788.567.546.459
766449;1;4;3;1;1;1;1;3;3;;;;;397000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;1;1;1;76;1;76;749.197.112.073.412
766450;1;4;3;1;1;1;1;3;1;;;98;300000;;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;670.151.539.389.573
766451;1;6;5;1;1;1;1;3;1;;;120000000;350000;;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;622.919.785.551.146
766452;1;3;2;1;1;1;1;3;3;;;;;300000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;693.417.717.806.344
766453;1;5;4;1;2;1;1;3;1;;;98;350000;;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;527.397.266.144.301
766453;2;1;1;1;2;1;1;3;3;;;;;100000;2;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;527.397.266.144.301
766454;1;2;1;1;2;1;1;3;3;;;;;350000;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;773.340.084.006.833
766454;2;2;2;1;2;1;1;;3;;;;;105000;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;;;;;;;;;;;1;1;1;;76;1;76;773.340.084.006.833
766455;1;4;3;1;1;1;1;3;3;;;;;250000;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;1;1;1;76;1;76;670.151.539.389.573
