DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;DSCY;OFICIO1;OFICIO2;RAMA2D_D;RAMA4D_D;DPTO;fex_c_2011
778014;1;4;1;70;68;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;84;;;;68;433.604.084.214.996
778057;1;3;1;70;68;12;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;68;32.532.130.731.572
778230;1;2;1;70;73;16;48;1;;2;16;1;;3;9;CARNET DE DESPLAZADO;;;;;;;;;1;;2;;2;1;2;53;53;55;5529;73;252.621.126.848.543
778231;1;3;1;70;73;3;48;1;;2;3;1;;3;1;;;;;;;;;;1;;1;300000;2;1;1;98;45;52;5235;73;181.331.072.581.841
778232;1;3;1;70;73;4;48;3;;2;4;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;73;262.163.581.161.362
778234;1;1;1;70;73;68;48;1;;2;68;2;;9;2;;;;;;;;;;1;;2;;2;1;2;58;70;36;3691;73;242.046.792.717.822
778236;1;2;1;70;73;40;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;32;;;;73;221.552.171.074.874
778245;1;1;1;70;73;8;60;4;;2;8;8;;3;1;;;;;;;;;;1;;2;;2;1;1;61;62;1;116;73;184.114.573.154.414
778245;1;3;1;70;73;28;48;1;;2;28;3;;1;1;;;;;;;;;;1;;2;;2;1;2;59;54;95;9500;73;184.114.573.154.414
778254;1;2;1;70;73;16;30;1;;2;52;1;;2;8;;;;;;;;;;1;;2;;2;1;2;53;57;93;9301;73;183.062.089.397.398
778255;1;4;1;70;73;60;40;1;;2;60;1;;9;8;;;;;;;;;;1;;2;;2;1;2;45;45;15;1511;73;212.892.271.471.042
778256;1;1;1;70;73;104;48;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;2;45;32;74;7411;73;142.349.307.543.918
778260;1;3;1;70;73;24;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;54;;;;73;922.152.619.589.974
778264;1;1;1;70;73;3;48;1;;2;52;1;;3;2;;;;;;;;;;1;;2;;2;1;1;79;45;52;5233;73;155.885.968.810.382
778265;1;2;1;70;73;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;73;328.444.340.713.185
778268;1;3;1;70;73;2;16;1;;2;12;1;;2;4;;;;;;;;;;1;;1;45000;2;1;1;97;99;50;5020;73;183.150.213.588.194
778269;1;2;1;70;73;8;24;1;;2;52;1;;4;5;;;;;;;;;;1;;2;;2;1;1;45;45;52;5233;73;15.260.769.091.106
778271;1;4;1;70;73;26;24;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;38;;;;73;331.722.618.612.507
778274;1;1;1;70;73;8;24;1;;2;52;1;;5;1;;;;;;;;;;1;;2;;2;1;1;55;45;52;5232;73;17.782.232.185.004
778275;1;2;1;70;73;8;24;1;;2;156;3;;1;2;;;;;;;;;;1;;2;;2;1;1;39;54;95;9500;73;167.406.210.343.374
778276;1;2;1;70;73;8;24;4;;2;26;3;;1;2;;;;;1;;;;;;;2;;2;1;1;54;54;95;9500;73;140.980.873.023.322
778277;1;1;1;70;73;52;48;1;;2;52;4;;1;2;;;;;;;;;;1;;2;;2;1;2;79;79;18;1810;73;158.499.963.924.691
778277;1;2;1;70;73;26;48;1;;2;26;1;;5;2;;;;;;;;;;1;;2;;2;1;2;45;39;51;5153;73;158.499.963.924.691
778278;1;2;1;70;73;8;24;4;;2;676;1;;3;2;;;;;;;;;;1;;2;;2;1;1;54;45;52;5234;73;272.438.262.100.642
778279;1;2;1;70;73;52;24;1;;2;78;1;;2;2;;;;;;;;;;1;;2;;2;1;2;59;59;52;5231;73;229.862.268.399.816
778281;1;1;1;70;73;16;48;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;2;58;58;36;3691;73;209.487.426.717.451
778290;1;2;1;70;73;4;48;1;;2;4;1;;9;1;;;;;;;;;;1;;1;800000;2;1;1;21;21;51;5135;73;198.355.386.156.462
778294;1;1;1;70;73;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;2;;;;73;227.564.224.049.087
778303;1;3;1;70;76;50;50;4;;2;5;4;;1;8;;;;;;;;;;1;;2;;2;1;2;98;98;60;6041;76;693.417.717.806.344
778308;1;3;1;70;76;26;30;1;;2;28;1;;9;9;CARTA SISBEN;;;;;;;;;1;;2;;2;1;2;59;45;92;9249;76;670.151.539.389.573
778329;1;3;1;70;76;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;79;;;;76;254.617.368.775.348
778332;1;1;1;70;76;4;48;1;;2;4;1;;6;8;;;;;;;;;;1;;2;;2;1;1;54;54;55;5512;76;629.132.044.885.515
778338;1;2;1;70;76;4;48;1;;2;40;1;;9;2;;;;;;;;;;1;;2;;2;1;1;13;13;80;8043;76;783.876.148.542.163
778339;1;2;1;70;76;2;48;1;;2;2;1;;5;1;;;1;;;;;;;;;2;;2;1;1;32;32;74;7421;76;734.514.996.651.944
778343;1;2;1;70;76;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;16;;;;76;5.944.264.978.083
778345;1;2;1;70;76;24;48;1;;2;32;1;;3;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5234;76;775.324.649.865.926
778349;1;1;1;70;76;2;50;4;;2;2;1;;2;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;76;722.802.357.088.332
778361;1;1;1;70;76;12;72;1;;2;8;1;;3;3;;;;;;;;;;1;;2;;2;1;1;58;99;50;5012;76;835.263.433.528.606
778362;1;3;1;70;76;8;40;1;;2;8;1;;4;6;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;76;673.835.208.296.844
778388;1;3;1;70;76;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;76;580.791.302.900.943
778399;1;2;1;70;76;30;20;4;;2;52;3;;1;9;DEL BOLSILLO;;;;;;;;;1;;2;;2;1;2;56;54;95;9500;76;756.261.577.362.336
778399;3;1;3;70;76;31;96;1;;2;28;4;;1;1;;;;;;;;;;1;;2;;2;1;2;58;99;50;5051;76;756.261.577.362.336
778399;3;2;3;70;76;1;48;4;;2;728;1;;6;4;;;;;;;;;;1;;2;;2;1;1;45;55;36;3614;76;756.261.577.362.336
778405;1;2;1;70;76;8;40;1;;2;8;4;;4;2;;;;;;;;;;1;;2;;2;1;1;12;12;74;7411;76;783.876.148.542.163
778406;1;1;1;70;76;3;48;4;;2;3;4;;3;1;;;1;;;;;;;;;1;2120000;2;1;1;21;21;70;7020;76;581.812.005.314.527
778411;1;2;1;70;76;28;48;1;;2;28;1;;9;7;;;;;;;;;;1;;2;;2;1;2;52;52;55;5521;76;138.619.996.644.722
778414;1;3;1;70;76;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;53;;;;76;131.172.713.756.476
778416;1;1;1;70;76;13;48;1;;2;156;1;;9;1;;;;;;;;;;1;;2;;2;1;1;97;97;21;2109;76;72.633.669.776.062
778416;1;5;1;70;76;48;48;1;;2;8;4;;5;1;;;;;;;;;;1;;2;;2;1;2;45;79;18;1810;76;72.633.669.776.062
778423;2;2;2;70;76;52;48;1;;2;52;4;;1;6;;;;;;;;;;1;;2;;2;1;2;45;45;52;5219;76;753.822.719.432.732
778426;1;4;1;70;76;22;48;1;;2;29;1;;6;8;;;;;;;;;;1;;2;;2;1;2;45;45;52;5219;76;775.533.409.898.046
778431;1;4;1;70;76;99;48;1;;2;310;1;;2;1;;;;;;;;;;1;;2;;2;1;2;77;77;15;1551;76;694.053.186.971.807
778435;1;2;1;70;76;52;48;4;;2;52;4;;1;2;;;;;;;;;;1;;2;;2;1;2;53;53;55;5529;76;596.735.445.087.181
778436;1;1;1;70;76;2;48;1;;2;2;1;;2;1;;;;;;;;;;1;;1;300000;2;1;1;53;53;55;5521;76;787.231.454.431.793
778436;1;2;1;70;76;12;48;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5244;76;787.231.454.431.793
778436;1;5;1;70;76;1;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;13;;;;76;787.231.454.431.793
778442;1;3;1;70;76;40;48;1;;2;40;1;;9;4;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;76;542.002.971.334.224
778443;1;6;1;70;76;24;24;1;;2;99;1;;3;4;;;;;;;;;;1;;2;;2;1;2;13;53;55;5521;76;643.977.700.316.626
778444;1;3;1;70;76;12;48;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;59;59;85;8511;76;592.396.192.572.136
778446;1;3;1;70;76;12;48;1;;2;12;1;;6;4;;;;;;;;;;1;;2;;2;1;1;39;39;55;5511;76;752.282.169.241.353
778459;1;4;1;70;76;4;48;1;;2;4;1;;5;4;;;;;;;;;;1;;2;;2;1;1;37;45;51;5159;76;689.815.904.269.487
778459;1;11;1;70;76;4;48;1;;2;4;4;;1;1;;;;;;;;;;1;;1;300000;2;1;1;45;41;52;5237;76;689.815.904.269.487
778463;1;4;1;70;76;12;48;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;1;37;80;19;1921;76;630.061.526.614.707
778463;1;5;1;70;76;4;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;0;;;;76;630.061.526.614.707
778464;1;2;1;70;76;8;48;1;;2;8;1;;3;4;;;;;;;;;;1;;2;;2;1;1;84;84;50;5020;76;470.815.507.591.023
778465;1;5;1;70;76;32;48;1;;2;32;1;;3;4;;;;;;;;;;1;;2;;2;1;2;79;79;18;1810;76;581.417.631.818.396
778465;1;8;1;70;76;32;48;1;;2;32;1;;7;1;;;;;;;;;;1;;2;;2;1;2;44;7;85;8512;76;581.417.631.818.396
778465;1;10;1;70;76;12;48;1;;2;32;4;;4;2;;;;;;;;;;1;;2;;2;1;1;13;44;74;7499;76;581.417.631.818.396
778469;1;4;1;70;76;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;37;;;;76;656.181.303.365.113
778590;1;1;1;70;11;104;48;1;;2;104;4;;1;4;;;;;;;;;;1;;2;;2;1;2;7;57;93;9302;11;205.236.136.884.193
778700;1;5;1;70;17;6;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;1;1;45;50;55;5522;17;20.824.535.941.168
778706;1;2;1;70;17;2;24;1;;2;24;1;;9;1;;;;;;;;;1;;AYUDAS  DEL  PAPA  DELNIÑO;2;;2;1;1;18;97;24;2424;17;146.111.704.883.848
778758;2;1;2;70;50;4;50;1;;2;4;1;;9;7;;;;;;;;;;1;;1;98;2;1;1;87;87;11;1120;50;155.694.942.840.429
778790;1;2;1;70;76;2;48;1;;2;2;1;;4;1;;;;;;;;;;1;;1;480000;2;1;1;13;13;80;8012;76;137.724.335.961.967
779312;1;3;1;70;5;12;48;1;;2;16;1;;7;9;PREPAGADA;;;;;;;;;1;;2;;2;1;1;16;16;36;3612;5;651.642.544.322.983
779330;1;3;1;70;5;77;40;1;;2;77;1;;9;9;PREPAGADA;;;;;;;;;1;;2;;2;1;2;9;39;65;6512;5;744.496.577.980.572
779332;1;3;1;70;5;4;48;4;;2;4;1;;2;1;;;;;;;;;;1;;1;230000;2;1;1;39;36;60;6021;5;780.409.844.882.655
779332;1;5;1;70;5;3;48;1;;2;3;1;;5;1;;;;;;;;;;1;;1;260000;2;1;1;79;79;17;1749;5;780.409.844.882.655
779354;1;1;1;70;5;73;48;1;;2;48;1;;2;4;;;;;;;;;;1;;2;;2;1;2;53;53;55;5521;5;856.437.890.723.175
779366;1;3;1;70;5;24;48;1;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;1;2;50;53;55;5521;5;847.875.134.952.798
779382;1;4;1;70;5;12;48;1;;2;98;1;;3;4;;;;;;;;;;1;;2;;2;1;1;16;37;50;5051;5;738.377.191.553.782
779422;1;6;1;70;5;4;48;1;;2;4;1;;6;1;;;;;;;;;;1;;1;461500;2;1;1;95;37;18;1810;5;735.990.851.812.998
779426;1;7;1;70;5;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;638.141.573.731.217
779438;1;2;1;70;5;6;24;2;;2;156;1;;3;2;;;;;;;;;;1;;2;;2;1;1;30;21;85;8531;5;959.816.447.695.401
779438;1;4;1;70;5;20;50;1;;2;20;1;;2;7;;;;;;;;;;1;;2;;2;1;2;98;98;60;6021;5;959.816.447.695.401
779452;1;2;1;70;5;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;45;;;;5;759.181.433.702.454
779492;1;3;1;70;5;52;48;2;;2;52;2;;9;2;;;;;;;;;;1;;2;;2;1;2;5;13;80;8046;5;755.021.101.295.209
779540;1;6;1;70;5;24;48;1;;2;52;1;;7;1;;;1;;;;;;;;;2;;2;1;2;39;39;80;8045;5;786.506.878.793.471
779607;1;1;1;70;5;52;48;1;;2;180;1;;6;1;;;;;;;;;;1;;2;;2;1;2;50;50;55;5511;5;920.682.095.584.492
779607;1;5;1;70;5;156;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;39;;;;5;920.682.095.584.492
779609;1;1;1;70;5;4;48;1;;2;4;3;;1;1;;;;;;;;;;1;;2;;2;1;1;45;54;95;9500;5;589.704.076.511.204
779609;1;5;1;70;5;26;48;1;;2;27;1;;2;1;;;;;;;;;;1;;2;;2;1;2;85;85;50;5020;5;589.704.076.511.204
779613;1;3;1;70;5;24;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;97;;;;5;77.729.582.487.628
779620;1;3;1;70;5;24;48;1;;2;24;1;;4;2;;;;;;;;;;1;;2;;2;1;2;39;45;52;5233;5;77.729.582.487.628
779622;1;4;1;70;5;50;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;5;668.792.844.374.504
779622;1;6;1;70;5;52;48;1;;2;50;1;;9;1;;;;;;;;;;1;;2;;2;1;2;45;45;19;1921;5;668.792.844.374.504
779623;1;2;1;70;5;2;50;1;;2;2;1;;3;2;;;;;;;;;;1;;1;400000;2;1;1;79;79;18;1810;5;772.918.975.499.233
779635;1;2;1;70;5;13;50;1;;2;28;1;;4;2;;;;;;;;;;1;;2;;2;1;1;39;39;52;5233;5;670.388.206.165.999
779661;1;2;1;70;5;52;50;1;;2;52;1;;4;2;;;;;;;;;;1;;2;;2;1;2;79;79;18;1810;5;876.613.575.727.373
779661;1;3;1;70;5;29;50;1;;2;30;1;;3;1;;;;;;;;;;1;;1;50000;2;1;2;34;92;17;1730;5;876.613.575.727.373
779670;1;2;1;70;5;2;50;1;;2;2;1;;3;2;;;;;;;;;;1;;1;130000;2;1;1;45;45;52;5234;5;709.522.558.276.908
779671;1;2;1;70;5;4;48;1;;2;9;1;;3;1;;;;;;;;;;1;;2;;2;1;1;45;45;51;5161;5;847.974.661.238.908
779673;1;2;1;70;5;9;48;3;;2;17;3;;1;1;;;;;;;;;;1;;2;;2;1;1;54;54;95;9500;5;829.204.082.242.866
779682;1;1;1;70;5;4;60;1;;2;4;1;;4;2;;;;;;;;;;1;;1;600000;2;1;1;79;79;19;1932;5;714.937.433.083.365
779683;1;3;1;70;5;6;50;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;1;39;87;50;5020;5;764.331.774.818.278
779692;1;1;1;70;5;10;48;1;;2;12;1;;4;8;;;;;;;;;;1;;2;;2;1;1;79;79;18;1810;5;761.657.955.753.037
779694;1;1;1;70;5;50;48;1;;2;50;1;;2;3;;;;;;;;;;1;;2;;2;1;2;84;84;50;5020;5;825.017.832.249.347
779702;1;4;1;70;5;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;1;1;95;77;15;1589;5;920.989.905.564.815
779702;2;1;2;70;5;4;48;1;;2;4;1;;9;7;;;;;;;;;;1;;1;400000;2;1;1;55;92;17;1730;5;920.989.905.564.815
779705;1;4;1;70;5;8;24;1;;2;16;1;;2;1;;;;;;;;;;1;;2;;2;1;1;39;45;15;1581;5;782.038.736.405.904
779736;1;2;1;70;5;4;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;55;54;74;7493;5;866.089.052.412.735
779742;1;2;1;70;5;30;40;4;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;2;55;55;74;7493;5;6.814.700.478.498
779744;1;2;1;70;5;1;48;1;;2;2;4;;1;1;;;;;;;;;;1;;1;50000;2;1;1;45;45;52;5211;5;789.412.541.876.494
779748;1;2;1;70;5;20;48;1;;2;20;1;;9;1;;;;;;;;;;1;;2;;1;1;2;33;75;17;1710;5;77.729.582.487.628
779758;1;2;1;70;5;12;48;1;;2;12;4;;2;1;;;;;;;;;;1;;2;;2;1;1;45;53;55;5521;5;616.813.459.213.622
779765;1;3;1;70;5;28;48;1;;2;28;1;;9;7;;;;;;;;;;1;;2;;2;1;2;45;45;52;5239;5;789.728.130.551.204
779783;1;3;1;70;5;8;48;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;1;40;40;52;5225;5;668.135.656.119.041
779790;1;4;1;70;5;20;48;1;;2;20;1;;9;4;;;;;;;;;;1;;2;;2;1;2;59;59;51;5135;5;665.329.612.641.897
779797;1;1;1;70;5;24;99;4;;2;320;1;;7;8;;;;;;;;;;1;;2;;2;1;2;98;98;60;6041;5;82.963.631.800.108
779815;1;3;1;70;5;20;48;1;;2;28;1;;3;1;;;;;;;;;;1;;2;;2;1;2;3;83;28;2893;5;735.908.922.718.414
779818;1;1;1;70;5;20;48;4;;2;15;1;;9;1;;;;;1;;;;;;;2;;2;1;2;55;55;17;1710;5;782.038.736.405.904
779828;1;3;1;70;5;24;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;13;;;;5;826.954.700.301.827
779830;1;1;1;70;5;12;48;1;;2;32;1;;3;2;;;;;;;;;;1;;2;;2;1;1;11;11;93;9303;5;679.191.580.216.567
779833;1;3;1;70;5;12;48;1;;2;480;1;;9;6;;;;;;;;;;1;;2;;2;1;1;55;37;52;5249;5;732.379.860.980.358
779837;1;2;1;70;5;6;48;1;;2;6;4;;9;1;;;;;;;;;;1;;1;500000;2;1;1;3;3;64;6426;5;83.907.141.730.204
779848;1;4;1;70;5;4;48;1;;2;84;4;;3;2;;;;;;;;;;1;;2;;2;1;1;53;98;60;6041;5;717.794.531.544.587
779870;1;2;1;70;5;16;35;1;;2;12;1;;9;4;;;;;;;;;;1;;1;120000;2;1;2;32;33;65;6512;5;692.347.247.752.592
779874;1;5;1;70;5;24;48;1;;2;24;4;;8;1;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;5;620.413.648.745.975
779879;1;4;1;70;5;40;35;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;97;;;;5;838.550.028.743.055
779891;1;1;1;70;5;3;48;1;;2;3;1;;6;1;;;1;;;;;;;;;1;1200000;2;1;1;58;39;29;2925;5;814.738.113.415.313
779894;1;1;1;70;5;8;48;4;;2;8;4;;1;7;;;;;;;;;;1;;1;100000;2;1;1;98;98;60;6031;5;842.384.305.670.482
779905;1;2;1;70;5;104;48;1;;2;104;3;;1;1;;;1;;;;;;;;;2;;2;1;2;45;54;95;9500;5;812.369.370.866.055
779905;1;4;1;70;5;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;39;;;;5;812.369.370.866.055
779909;1;2;1;70;5;3;48;1;;2;3;1;;6;1;;;1;;;;;;;;;1;3800000;2;1;1;40;40;52;5233;5;730.418.093.436.098
779913;1;4;1;70;5;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;39;;;;5;726.015.862.060.051
779915;1;4;1;70;5;20;48;1;;2;20;1;;5;1;;;1;;;;;;;;;2;;2;1;2;39;39;51;5139;5;963.812.766.973.828
779919;1;2;1;70;5;12;48;1;;2;12;1;;6;1;;;;;;;;;;1;;2;;2;1;1;58;58;70;7020;5;742.688.321.906.396
779919;1;3;1;70;5;32;48;1;;2;32;1;;2;2;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;5;742.688.321.906.396
779930;1;5;1;70;5;150;48;1;;2;150;4;;1;1;;;;;;;;;;1;;2;;2;1;2;58;97;63;6310;5;604.189.442.740.908
779938;1;2;1;70;5;28;48;1;;2;28;1;;6;1;;;;;;;;;;1;;2;;2;1;2;97;97;24;2422;5;826.954.700.301.827
779947;1;3;1;70;5;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;37;;;;5;907.977.733.508.431
779953;1;2;1;70;5;20;48;1;;2;12;1;;2;2;;;;;;;;;;1;;2;;2;1;2;45;45;52;5219;5;724.257.887.476.655
779957;1;1;1;70;5;28;48;1;;2;32;1;;9;1;;;;;;;;;;1;;2;;2;1;2;87;95;45;4521;5;825.017.832.249.347
779976;1;1;1;70;5;8;48;1;;2;24;1;;3;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;5;842.384.305.670.482
779980;1;2;1;70;5;28;48;1;;2;16;4;;2;1;;;;;;;;;;1;;2;;2;1;2;37;93;45;4552;5;845.069.091.475.654
779980;1;4;1;70;5;8;48;1;;2;104;1;;4;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;5;845.069.091.475.654
779987;1;1;1;70;5;1;48;4;;2;1;4;;1;1;;;;;;;;;;1;;1;300000;2;1;1;54;54;74;7493;5;798.315.785.813.362
779992;1;3;1;70;5;8;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;1;84;99;50;5020;5;759.181.433.702.454
779998;1;2;1;70;5;4;48;3;;2;4;3;;1;2;;;;;;;;;;1;;1;20000;2;1;1;54;54;95;9500;5;845.069.091.475.654
780009;1;4;1;70;5;12;48;1;;2;16;1;;9;4;;;;;;;;;;1;;2;;2;1;1;53;53;55;5530;5;892.043.181.096.028
780013;1;4;1;70;5;3;48;1;;2;3;1;;9;2;;;;;;;;;;1;;1;461500;2;1;1;55;55;85;8511;5;102.126.594.513.696
780015;1;12;1;70;5;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;1;16;16;74;7499;5;815.488.781.986.207
780026;1;6;1;70;5;20;48;1;;2;20;1;;4;1;;;;;;;;;;1;;2;;2;1;2;45;97;52;5211;5;793.407.535.653.426
780028;1;3;1;70;5;4;48;1;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;1;1;45;95;45;4530;5;878.862.957.668.412
780029;1;1;1;70;5;8;48;1;;2;20;1;;6;4;;;;;;;;;;1;;2;;2;1;1;33;33;52;5222;5;748.656.910.387.816
780037;1;3;1;70;5;5;48;1;;2;7;1;;2;4;;;;;;;;;;1;;1;60000;2;1;1;39;45;55;5522;5;902.567.704.410.665
780049;1;3;1;70;5;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;39;;;;5;764.115.601.448.665
780051;1;2;1;70;5;4;48;1;;2;4;1;;8;8;;;;;;;;;;1;;1;800000;2;1;1;58;58;74;7492;5;750.278.189.765.586
780060;1;2;1;70;5;140;24;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;1;2;0;39;50;5011;5;740.069.255.125.658
780064;1;1;1;70;5;9;60;1;;2;9;1;;5;8;;;;;;;;;;1;;2;;2;1;1;95;95;45;4530;5;712.328.601.754.052
780078;1;1;1;70;5;16;48;1;;2;1;1;;6;1;;;1;;;;;;;;;2;;2;1;2;79;79;18;1810;5;676.723.311.381.199
780083;1;5;1;70;5;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;58;;;;5;816.674.981.467.793
780089;1;2;1;70;5;8;48;4;;2;8;4;;6;1;;;;;;;;;;1;;2;;2;1;1;95;95;45;4521;5;795.875.804.488.794
780092;1;1;1;70;5;8;48;1;;2;8;1;;7;1;;;;;;;;;;1;;2;;2;1;1;92;92;22;2220;5;796.623.722.241.486
780110;1;2;1;70;5;6;48;4;;2;3;4;;1;1;;;;;;;;;;1;;2;;2;1;1;79;54;85;8532;5;677.499.516.644.691
780115;1;6;1;70;5;12;48;1;;2;144;1;;4;1;;;;;;;;;;1;;2;;2;1;1;45;45;52;5223;5;783.904.022.082.884
780158;1;4;1;70;8;24;48;1;;2;24;1;;9;2;;;;;;;;;;1;;2;;2;1;2;37;37;52;5211;8;574.169.968.425.124
780161;1;4;1;70;8;24;60;4;;2;24;1;;4;6;;;;;;;;;;1;;2;;2;1;2;98;37;52;5211;8;606.658.248.092.688
780188;1;6;1;70;8;24;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;98;;;;8;452.869.401.187.936
780208;1;1;1;70;8;12;48;1;;2;52;1;;6;2;;;;;;;;;;1;;2;;2;1;1;34;34;28;2811;8;434.211.822.760.691
780209;1;2;1;70;8;104;48;1;;2;32;2;;9;2;;;;;;;;;;1;;2;;2;1;2;39;39;75;7512;8;500.939.977.052.729
780212;1;1;1;70;8;52;48;1;;2;52;1;;6;4;;;;;;;;;;1;;2;;2;1;2;21;21;63;6320;8;472.000.822.201.325
780231;1;3;1;70;8;16;48;1;;2;16;1;;9;2;;;;;;;;;;1;;2;;2;1;2;39;39;63;6390;8;503.416.955.861.716
780234;1;4;1;70;8;8;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;57;;;;8;313.344.909.541.747
780249;1;12;1;70;8;144;48;3;;2;144;3;;1;4;;;;;;;;;;1;;2;;2;1;2;54;54;95;9500;8;384.209.037.339.124
780254;1;3;1;70;8;16;48;1;;2;16;1;;4;4;;;;;;;;;;1;;2;;2;1;2;12;12;74;7411;8;41.006.233.734.007
780260;1;2;1;70;8;16;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;2;12;12;74;7411;8;526.588.914.539.117
780309;1;1;1;70;8;8;48;1;;2;8;1;;7;2;;;;;;;;;;1;;2;;2;1;1;13;13;80;8043;8;329.450.885.825.237
780322;2;3;2;70;8;4;44;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;13;;;;8;619.921.820.835.946
780336;1;2;1;70;8;48;48;1;;2;54;1;;3;1;;;;;;;;;;1;;2;;2;1;2;32;32;85;8512;8;548.459.950.062.544
780341;1;4;1;70;8;44;50;1;;2;52;1;;6;4;;;;;;;;1;;;;2;;2;1;2;58;58;74;7492;8;352.925.930.638.627
780348;1;4;1;70;8;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;8;537.995.232.952.926
780368;1;4;1;70;8;24;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;8;528.831.438.997.285
780372;1;3;1;70;8;20;48;1;;2;24;1;;3;4;;;;;;;;;;1;;2;;2;1;2;45;45;52;5233;8;366.192.582.702.621
780372;1;4;1;70;8;36;48;1;;2;42;1;;5;1;;;;;;;;;;1;;2;;2;1;2;58;55;70;7020;8;366.192.582.702.621
780388;1;3;1;70;8;52;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;2;45;;;;8;497.541.242.337.024
780388;1;4;1;70;8;12;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;92;;;;8;497.541.242.337.024
780397;1;2;1;70;8;52;48;1;;2;102;1;;9;2;;;;;;;;;;1;;2;;2;1;2;11;11;51;5131;8;540.469.395.670.281
780399;1;3;1;70;8;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;1;87;;;;8;500.088.387.309.641
780408;1;1;1;70;8;12;48;1;;2;12;1;;9;1;;;1;;;;;;;;;2;;2;1;1;84;84;62;6211;8;55.899.329.895.733
