Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3749704;1;2;1;70;54;2;50;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;41;52;1;1;5233;06;54;319,85507480485
3749704;1;4;1;70;54;3;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;11;11;74;1;1;7412;06;54;319,85507480485
3749711;1;1;1;70;54;4;50;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;1600000;2;95;95;45;1;1;4521;06;54;486,279825312694
3749711;1;3;1;70;54;4;50;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;93;93;45;1;1;4552;06;54;486,279825312694
3749718;1;1;1;70;54;100;40;1; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;60;1;2;6042;06;54;397,456733871427
3749721;1;3;1;70;54;4;38;1; ;2;20;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;61;01;1;1;0116;06;54;560,07445965839
3749727;1;2;1;70;54;24;40;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5223;06;54;430,157219623677
3749742;1;2;1;70;54;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;06;54;381,225395858124
3749767;1;1;1;70;54;2;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;1;8511;06;54;317,179534316656
3749770;1;1;1;70;54;8;60;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2811;06;54;302,78885708624
3749780;1;2;1;70;54;5;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;57;93;1;1;9302;06;54;390,974168662352
3750077;1;2;1;70;05;2;48;1; ;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;45;45;52;1;1;5234;06;05;1206,48226766033
3750087;1;2;1;70;05;2;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;45;1;1;4530;06;05;1288,38943296567
3750090;1;1;1;70;05;8;48;1; ;2;104;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5511;06;05;1222,26810081844
3750108;1;1;1;70;05;6;48;1; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;58;70;1;1;7020;06;05;1198,47763763362
3750109;1;1;1;70;05;1;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;06;05;1262,34667121094
