DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5412327;1;1;1;70;2;7;24;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;550000;2; ;97;53;54;1;1;03;9700;17;3138,72465693479
5412327;1;2;1;70;2;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;41;95;95;1;1;03;4111;17;3138,72465693479
5412331;1;1;1;70;2;52;40;1; ;2;520;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;03;5611;17;3368,87141199866
5412331;1;3;1;70;2;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;53; ;1;1;03;.;17;3368,87141199866
5412332;1;1;1;70;2;10;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;450000;2; ;56;53;53;1;1;03;5611;17;2915,34434006745
5412337;1;5;1;70;2;12;48;1; ;2;106;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;1;03;8121;17;1363,7153819553
5412364;1;1;1;70;2;20;24;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;53;53;1;2;03;5611;17;2915,34434006745
5412368;1;1;1;70;2;16;48;1; ;2;22;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;80;58;58;1;2;03;8010;17;2575,33448654187
5412392;1;3;1;70;2;12;48;3; ;2;12;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;1;03;9700;17;2319,9430443307
5412398;1;2;1;70;2;2;48;1; ;2;2;7; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;03;5629;17;2599,49802116522
5412418;1;1;1;70;2;4;24;3; ;2;60;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;97;54;54;1;1;03;9700;17;657,368466745656
5412418;1;4;1;70;2;12;48;1; ;2;50;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;19;53;1;1;03;5611;17;657,368466745656
5412418;1;7;1;70;2;12;48;1; ;2;160;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;85;13;13;1;1;03;8530;17;657,368466745656
5412421;1;4;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;13; ;1;1;03;.;17;596,733076934568
5412422;1;3;1;70;2;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;24;21;21;1;2;03;2410;17;596,733076934568
5415221;1;1;1;70;2;4;40;8; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;02;62;63;1;1;03;0220;20;1352,5416602441
5415232;1;3;1;70;2;12;48;4; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;907000;2; ;42;98;98;1;1;03;4210;20;851,230399407265
5415241;1;2;1;70;2;12;36;3; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;300000;2; ;56;54;53;1;1;03;5619;20;2251,99385115383
5415247;1;1;1;70;2;48;40;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;907000;2; ;56;58;45;1;2;03;5619;20;1551,60677227154
5415251;1;1;1;70;2;40;48;4; ;2;38;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;46;95;97;1;2;03;4663;20;2250,52006160966
5415251;1;2;1;70;2;30;50;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;61;03;39;1;2;03;6190;20;2250,52006160966
5415325;1;1;1;70;2;2;40;1; ;2;6;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;600000;2; ;97;59;54;1;1;03;9700;20;2119,12023108555
5415331;1;3;1;70;2;20;40;4; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;86;45;33;1;2;03;8621;20;1059,0697031223
5415405;1;6;1;70;2;96;48;1; ;2;720;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;47;45;45;1;2;03;4722;47;731,748349468479
5415424;1;6;1;70;2;72;48;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;59;54;1;2;03;9700;47;731,748349468479
5415429;1;2;1;70;2;52;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;41;84;95;1;2;03;4112;47;864,708183002605
5415444;1;2;1;70;2;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;85;13;13;1;2;03;8513;47;731,748349468479
5415457;1;2;1;70;2;16;48;2; ;2;36;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;59;59;1;2;03;8610;47;864,708183002605
5415464;1;3;1;70;2;24;46;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;95; ;1;2;03;.;47;1686,97890515653
5415464;1;4;1;70;2;4;48;4; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;03;4112;47;1686,97890515653
5415465;1;2;1;70;2;10;42;3; ;2;40;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;54;54;1;1;03;9700;47;898,15523996149
5415469;1;2;1;70;2;8;48;1; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;84;19;32;1;1;03;8412;47;731,748349468479
5415476;1;7;1;70;2;52;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;54; ;1;2;03;.;47;1892,27264727939
5415489;1;4;1;70;2;4;24;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;97;54;54;1;1;03;9700;47;1242,24298700806
5415527;1;3;1;70;2;4;48;1; ;2;36;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;21;13;1;1;03;8544;47;911,783389112639
5415580;1;3;1;70;2;16;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;909000;2; ;85;13;13;1;2;03;8513;05;2976,99274121114
5415621;1;2;1;70;2;3;50;8; ;2;3;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;600000;2; ;02;62;63;1;1;03;0220;76;7119,18001947477
5415621;1;3;1;70;2;3;50;8; ;2;2;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;700000;2; ;01;62;62;1;1;03;0113;76;7119,18001947477
5415627;1;2;1;70;2;8;60;3; ;2;13;1; ;2;2;9;S; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;56;54;53;1;1;03;5619;76;3432,38552213897
5415668;1;2;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;15; ;1;1;03;.;76;3032,14288564237
5415694;1;1;1;70;2;8;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;53;53;1;1;03;5611;18;596,733076934568
5415807;1;3;1;70;2;12;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;53;62;1;1;03;0125;08;2048,05580791302
5415815;1;5;1;70;2;36;48;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;55;45;1;2;03;4792;08;1610,7729678929
5417346;1;2;1;70;2;2;30;1; ;2;2;8; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;45;62;1;1;03;0123;76;3598,19955424716
5417569;1;3;1;70;2;8;50;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;400000;2; ;01;62;62;1;1;03;0122;63;1328,69917218216
5417581;1;2;1;70;2;12;30;1; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;02;02;1;1;03;8541;63;1403,07546129476
5417587;1;2;1;70;2;4;40;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;45;62;1;1;03;8130;63;3342,15927340884
5417589;1;1;1;70;2;20;50;1; ;2;48;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;51;51;1;2;03;5630;63;3204,25458097263
5417591;1;2;1;70;2;24;40;1; ;2;144;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;55;97;55;1;2;03;5511;63;1403,07546129476
5417594;1;2;1;70;2;8;48;1; ;2;208;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;10;77;70;1;1;03;1089;63;2908,71525841003
5417800;1;2;1;70;2;26;48;1; ;2;5;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;908526;2; ;01;97;62;1;2;03;0121;76;3000,30496175665
5417957;1;2;1;70;2;20;48;1; ;2;20;3; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;950000;2; ;97;62;54;1;2;03;9700;05;2286,77265258314
5417957;1;3;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1400000;1000000;2; ;16;81;81;1;1;03;1690;05;2286,77265258314
5417958;1;2;1;70;2;36;48;2; ;2;36;1; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;908000;2; ;85;13;13;1;2;03;8513;05;1707,80500699599
5418024;1;2;1;70;2;18;48;1; ;2;51;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;13;39;1;2;03;8412;13;1544,61023494733
5418024;1;3;1;70;2;22;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;59; ;1;2;03;.;13;1544,61023494733
5418131;1;1;1;70;2;26;40;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;03;9700;76;1464,11983212283
5418132;1;1;1;70;2;13;56;1; ;2;13;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;01;45;45;1;1;03;0145;76;1662,33561343286
5418135;1;2;1;70;2;4;48;4; ;2;156;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;49;98;98;1;1;03;4923;76;1443,58660766768
5418188;1;1;1;70;2;18;48;1; ;2;112;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;50;98;98;1;2;03;5011;13;906,301015800324
5418188;1;3;1;70;2;30;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;50;98;98;1;2;03;5011;13;906,301015800324
5418194;1;4;1;70;2;32;24;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;64;44;44;1;2;03;6499;47;731,748349468479
