DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5394051;1;2;1;80;54;1;9;PROBLEMAS DE DROGADICCION;2; ; ;12;PROBLEMAS DE DROGADICCION;2; ;2; ;1;48;1000000;2;1;03;4;54;1164,03336616402
5394051;1;3;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;03;2;54;1164,03336616402
5394052;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;54;680,668520629884
5394054;1;1;1;80;54;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;54;780,99068785025
5394055;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;1;48;908000;2;1;03;4;54;1022,18177252565
5394055;1;4;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;1022,18177252565
5394055;1;5;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;1022,18177252565
5394055;1;6;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;1022,18177252565
5394056;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;54;879,484480109835
5394056;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;879,484480109835
5394057;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;939,241692511036
5394058;1;4;1;80;54;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;54;887,399160874138
5394059;1;4;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,2;54;965,153485595114
5394060;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;54;915,951490571952
5394060;1;3;1;80;54;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;54;915,951490571952
5394060;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;54;915,951490571952
5394061;1;1;1;80;54;1;9;CIERRE DE FRONTERA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;2;54;708,956950650743
5394063;1;4;1;80;54;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;54;915,951490571952
5394064;1;1;1;80;54;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;54;340,202310476465
5394064;1;2;1;80;54;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;54;340,202310476465
5394067;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;561,920030833497
5394069;1;2;1;80;68;1;6; ;2; ; ;5; ;2; ;2; ;2; ;908600;2;1;03;4;68;655,747786379571
5394070;1;1;1;80;68;1;9;AISLAMIENTO PREVENTIVO OBLIGATORIO COVID 19;2; ; ;12;TEMOR AL CONTAGIO DEL COVID 19 Y ENFERMEDAD;2; ;2; ; ; ; ;2;1;03;1,4;68;550,909797497599
5394071;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;03;3;68;603,050485971301
5394072;1;4;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;438,452420624936
5394073;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;614,617331241767
5394073;1;4;1;80;68;2; ; ; ;1;4;4; ;2; ;2; ; ; ; ;2;1;03; ;68;614,617331241767
5394074;1;2;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;465,047606177373
5394075;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ;2; ;800000;2;1;03; ;68;562,142798226309
5394075;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;562,142798226309
5394076;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;68;640,83045010098
5394076;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;640,83045010098
5394079;1;2;1;80;68;1;7; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;03;2;68;648,796014326828
5394079;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ;1;40;950000;2;1;03; ;68;648,796014326828
5394079;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;648,796014326828
5394080;1;2;1;80;68;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,4;68;643,134457706532
5394080;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;643,134457706532
5394081;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;489,632138642474
5394081;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;489,632138642474
5394082;1;5;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,3;68;594,999408799044
5394083;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;542,614988295468
5394084;1;1;1;80;68;1;7; ;2; ; ;8; ;2; ;2; ;1;48;900000;2;1;03;2;68;464,086635721209
5394084;1;2;1;80;68;1;2; ;2; ; ;2; ;2; ;2; ;2; ;900000;2;1;03;2;68;464,086635721209
5394086;1;2;1;80;68;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;68;706,789169733759
5394087;1;4;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908000;2;1;03;2;68;507,678576760577
5394087;1;8;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;507,678576760577
5394088;1;3;1;80;68;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;1,2;68;544,389714626422
5394088;1;5;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;544,389714626422
5394089;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;550,909797497599
5394091;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;562,302097526722
5394093;1;2;1;80;68;2; ; ; ;1;3;8; ;2; ;2; ;1;24;600000;2;1;03; ;68;542,997054988692
5394094;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;641,212516794204
5394097;1;1;1;80;68;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;4;68;550,909797497599
5394098;1;1;1;80;68;1;5; ;1; ;4;8; ;3; ;2; ; ; ; ;3;1;03;2;68;417,847900982622
5394098;1;2;1;80;68;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;417,847900982622
5394098;2;2;2;80;68;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;03;3;68;417,847900982622
5394098;4;3;4;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;417,847900982622
5394098;4;5;4;80;68;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;03; ;68;417,847900982622
5394099;1;2;1;80;68;1;1; ;2; ; ;1; ;2; ;2; ;2; ;908600;2;1;03;4;68;627,140547402924
5394100;1;1;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;68;509,779342359795
5394100;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;509,779342359795
5394101;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;674,893529617188
5394102;1;2;1;80;68;1;7; ;1; ;3;1; ;2; ;2; ;1;48;995000;2;1;03;3;68;634,589989717744
5394103;2;2;2;80;68;1;3; ;1; ;4;6; ;2; ;2; ;1;48;2700000;2;1;03;4;68;563,420546278898
5394104;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;579,387565188661
5394105;1;4;1;80;68;1;7; ;2; ; ;4; ;2; ;2; ;2; ;1000000;2;1;03;2;68;608,955774621471
5394107;1;1;1;80;68;1;6; ;2; ; ;7; ;2; ;2; ;1;48;908526;2;1;03;1,3;68;620,13595363324
5394107;1;4;1;80;68;1;7; ;2; ; ;1; ;2; ;2; ;1;48;908526;2;1;03;3;68;620,13595363324
5394107;1;5;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;620,13595363324
5394108;1;2;1;80;68;1;8; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;03;1,4;68;465,047606177373
5394111;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;569,885595059345
5394111;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;569,885595059345
5394112;1;1;1;80;68;1;7; ;2; ; ;4; ;2; ;2; ;1;48;908526;2;1;03;3;68;627,862385394688
5394112;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;627,862385394688
5394112;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;627,862385394688
5394112;1;6;1;80;68;1;4; ;2; ; ;8; ;2; ;2; ;2; ;900000;2;1;03;1,3;68;627,862385394688
5394113;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;568,924624603182
5394114;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;640,83045010098
5394115;1;4;1;80;68;1;8; ;2; ; ;12;MANIFIESTA QUE POR LA PANDEMIA NO HA BUSCADO EMPLEO;2; ;2; ;1;48;900000;2;1;03;2;68;558,951606518597
5394116;1;1;1;80;68;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;1,4;68;688,243661016705
5394118;1;1;1;80;68;1;8; ;1; ;2;8; ;2; ;2; ;1;48;900000;2;1;03;3;68;542,329439050744
5394119;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;68;647,113205878901
5394122;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;605,600684047874
5394123;1;5;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;562,498934596437
5394124;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;555,138204456625
5394125;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;562,302097526722
5394128;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;516,695223954471
5394128;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;516,695223954471
5394129;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;576,010451873728
5394129;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;576,010451873728
5394129;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;576,010451873728
5394129;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;576,010451873728
5394129;1;7;1;80;68;1;9;MIGRACION(CAMBIO DE CIUDAD);2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;68;576,010451873728
5394131;1;1;1;80;68;1;3; ;2; ; ;9; ;3; ;2; ;2; ;908600;3;1;03;4;68;491,145121467733
5394131;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;491,145121467733
5394133;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;563,433013658756
5394134;1;3;1;80;68;1;2; ;2; ; ;2; ;2; ;2; ;2; ;1200000;2;1;03;3;68;500,317846620766
5394134;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;500,317846620766
5394134;1;5;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;500,317846620766
5394134;1;6;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;500,317846620766
5394135;1;1;1;80;68;1;5; ;2; ; ;12;POR PENSION;3; ;2; ; ; ; ;3;1;03;4;68;563,433013658756
5394135;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;563,433013658756
5394136;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;550,909797497599
5394137;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;641,212516794204
5394139;1;2;1;80;68;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;68;593,922834774027
5394139;1;5;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;593,922834774027
5394140;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;489,632138642474
5394141;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;550,909797497599
5394142;1;2;1;80;68;2; ; ; ;1;3;12;POR DISCRIMINACION;2; ;2; ;1;24;1050000;2;1;03; ;68;437,491450168772
5394144;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;68;548,897744073389
5394145;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;68;649,125259303111
5394149;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;563,263067982885
5394153;1;2;1;80;68;2; ; ; ;1;3;2; ;2; ;2; ;2; ;1300000;2;1;03; ;68;531,144660473502
5394153;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;531,144660473502
5394158;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;391,798743530186
5394158;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;391,798743530186
5394159;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;391,798743530186
5394159;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;391,798743530186
5394162;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;641,791420557144
5394164;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;417,726313144676
5394164;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;417,726313144676
5394165;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;562,302097526722
5394166;1;2;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;544,918995901019
5394167;1;4;1;80;68;1;2; ;2; ; ;2; ;2; ;2; ;2; ;98;2;1;03;1,4;68;745,328667684414
5394172;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;733,268751717343
5394172;1;5;1;80;68;1;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;2;68;733,268751717343
5394174;1;4;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;1,3;68;476,227785189142
5394175;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;477,331689874129
5394176;1;4;1;80;68;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,3;68;463,419019783262
5394176;1;5;1;80;68;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;68;463,419019783262
5394179;2;2;2;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;76;924,630287270261
5394180;1;1;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;76;865,380317168808
5394180;1;2;1;80;76;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;865,380317168808
5394181;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;1074,94647735228
5394181;1;2;1;80;76;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;4;76;1074,94647735228
5394181;1;3;1;80;76;1;1; ;2; ; ;8; ;1; ;2; ;1;48;908526;2;1;03;1,3;76;1074,94647735228
5394181;1;4;1;80;76;1;7; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;03;3;76;1074,94647735228
5394181;2;2;2;80;76;1;7; ;1; ;1;2; ;1; ;2; ; ; ; ;2;1;03;2;76;1074,94647735228
5394182;1;5;1;80;76;1;4; ;1; ;4;8; ;2; ;2; ; ; ; ;2;1;03;4;76;708,235199483042
5394183;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ;2; ;908526;2;1;03; ;76;1375,58274695126
5394183;1;6;1;80;76;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;76;1375,58274695126
5394184;1;2;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;76;1036,22772566496
5394185;1;2;1;80;76;1;4; ;1; ;2;5; ;2; ;2; ;1;30;908526;2;1;03;3;76;1076,80966537484
5394188;1;4;1;80;76;1;8; ;1; ;2;1; ;2; ;2; ;2; ;908526;2;1;03;2;76;1473,05534523271
5394189;1;1;1;80;76;1;7; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;03;4;76;1061,4618637657
5394189;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1061,4618637657
5394193;1;1;1;80;76;1;9;POR EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;76;1010,99358756422
5394193;1;2;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;2;76;1010,99358756422
5394200;1;1;1;80;76;1;8; ;2; ; ;8; ;3; ;1;1000000; ; ; ;3;1;03;1,2;76;1084,73417318115
5394201;1;2;1;80;76;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;03; ;76;1141,14102457785
5394202;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1115,54239261455
5394202;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1115,54239261455
5394202;1;5;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;76;1115,54239261455
5394202;1;6;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;76;1115,54239261455
5394203;1;1;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1034,87692303021
5394203;1;2;1;80;76;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;76;1034,87692303021
5394203;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1034,87692303021
5394205;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1277,75239293844
5394206;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1067,29588034643
5394207;1;2;1;80;76;1;7; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;03;1,4;76;820,94975921948
5394210;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1172,52413664243
5394214;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;846,07933870574
5394214;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;846,07933870574
5394214;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;846,07933870574
5394215;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;03;4;76;1146,7151059105
5394215;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1146,7151059105
5394215;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1146,7151059105
5394217;1;1;1;80;76;1;4; ;2; ; ;12;PORQUE ES BAILARIN Y ESTA ESPERANDO QUE SE REACTIVE ESTA PARTE DE LA ECONOMIA;2; ;1;300000; ; ; ;2;1;03;1,4;76;1263,27828388638
5394219;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1212,80459212736
5394220;1;2;1;80;76;1;7; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;1,3;76;1191,14566385983
5394220;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1191,14566385983
5394220;1;5;1;80;76;1;8; ;2; ; ;2; ;2; ;2; ;1;48;908526;2;1;03;1,2;76;1191,14566385983
5394222;1;2;1;80;76;1;6; ;2; ; ;2; ;2; ;2; ;2; ;908526;2;1;03;1,3;76;1051,5755272741
5394223;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;76;1092,63457706165
5394224;1;1;1;80;76;1;7; ;1; ;2;9; ;2; ;2; ; ; ; ;2;1;03;1,4;76;944,799542732875
5394226;1;2;1;80;76;1;3; ;2; ; ;9; ;1; ;2; ;1;25;800000;2;1;03;3;76;1027,0154248615
5394227;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;76;624,96735567953
5394227;1;4;1;80;76;1;6; ;2; ; ;12;FALTA DE RECURSOS PARA INSTALAR NEGOCIO;1; ;2; ;1;18;1000000;2;1;03;3;76;624,96735567953
5394228;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;76;789,77704592353
5394228;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;789,77704592353
5394229;1;2;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;935,390316318941
5394229;1;3;1;80;76;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;4;76;935,390316318941
5394230;1;1;1;80;76;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;76;1042,16630086017
5394233;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1391,87799265478
5394234;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1222,31837715578
5394234;1;4;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1222,31837715578
5394235;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;76;1170,08655838289
5394235;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1170,08655838289
5394235;2;3;2;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1170,08655838289
5394236;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1222,42293577026
5394237;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,2;76;846,18389732022
5394237;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;76;846,18389732022
5394239;1;5;1;80;76;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;76;1025,46769661628
5394239;1;6;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1025,46769661628
5394240;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1197,08423905503
5394244;1;2;1;80;76;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;76;1067,29588034643
5394246;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1067,29588034643
5394247;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1296,16352138719
5394248;1;2;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1197,08423905503
5394248;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1197,08423905503
5394250;1;3;1;80;76;1;7; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;03;1,4;76;1195,22155342669
5394252;1;3;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1352,10673586438
5394252;1;4;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1352,10673586438
5394253;1;1;1;80;76;1;7; ;2; ; ;12;TENIA ALQUILADA UNA CAFETERIA EN UN COLEGIO POR LA PANDEMIA DE COVID 19 COLEGIO AUN NO ABRE;2; ;2; ;1;50;1500000;2;1;03;1,4;76;871,41803542096
5394264;1;2;1;80;76;1;3; ;2; ; ;9; ;1; ;2; ;1;48;908526;2;1;03;4;76;1010,99358756422
5394266;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1286,64973635878
5394653;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;924,17714073814
5394654;1;3;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;05;1316,09337406844
5394659;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;1,2;05;1279,4970571138
5394659;1;2;1;80;05;1;4; ;2; ; ;4; ;1;4;2; ; ; ; ;1;1;03;4;05;1279,4970571138
5394659;1;3;1;80;05;1;4; ;1; ;3;4; ;2; ;2; ; ; ; ;2;1;03;3;05;1279,4970571138
5394661;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1255,90279751505
5394661;1;5;1;80;05;1;9;LA PANDEMIA;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;2;05;1255,90279751505
5394664;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;2; ;980000;2;1;03;1,3;05;1153,06263189276
5394666;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;05;1360,9046691558
5394666;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;05;1360,9046691558
5394666;1;3;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;05;1360,9046691558
5394666;1;6;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;05;1360,9046691558
