Directorio;Secuencia_p;Orden;Area;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Dpto;Fex_c_2011
304622;2;1;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;05;728,766143072354
304622;2;2;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;05;728,766143072354
304622;2;3;05;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;728,766143072354
304622;2;4;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;2; ; ; ; ; ; ; ;05;728,766143072354
304622;2;6;05;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;728,766143072354
304623;2;1;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;05;1025,66659211071
304623;2;2;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;05;1025,66659211071
304623;2;3;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;05;1025,66659211071
304623;2;4;05;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;05;1025,66659211071
304623;2;5;05;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;1025,66659211071
304624;2;1;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;6; ; ; ; ; ; ; ;05;779,687095236971
304624;2;2;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;20; ; ; ; ; ; ; ;05;779,687095236971
304625;2;1;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;3; ;6; ; ; ; ; ; ; ;05;1523,16278589113
304625;2;2;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;10; ; ; ; ; ; ; ;05;1523,16278589113
304626;2;1;05;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;05;1523,16278589113
304626;2;2;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;10; ; ; ; ; ; ; ;05;1523,16278589113
304627;2;1;05;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;16; ;6; ; ; ; ; ; ; ;05;1323,74441849625
304628;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;08;681,220572429533
304628;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;08;681,220572429533
304629;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;341,714674694002
304629;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;341,714674694002
304629;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;341,714674694002
304630;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;373,165954921529
304631;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;398,915706972414
304631;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;70; ; ; ; ; ; ; ;08;398,915706972414
304631;2;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;50; ; ; ; ; ; ; ;08;398,915706972414
304631;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;35; ; ; ; ; ; ; ;08;398,915706972414
304632;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;08;442,065457033567
304632;2;2;08;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ; ; ;08;442,065457033567
304633;2;1;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;10; ; ;35; ; ; ; ; ; ;08;230,870357925726
304633;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304633;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304633;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304634;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;498,901536166406
304634;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;498,901536166406
304634;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;498,901536166406
304634;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,901536166406
304635;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;512,002061200101
304635;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;60; ;25; ; ; ; ; ; ; ;08;512,002061200101
304635;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;512,002061200101
304636;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;488,639356160835
304636;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;70; ;70; ; ; ; ; ; ; ;08;488,639356160835
304636;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;488,639356160835
304636;2;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;488,639356160835
304637;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;321,023974251053
304637;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;40; ; ; ; ; ; ; ;08;321,023974251053
304637;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;321,023974251053
304637;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;15; ; ; ; ; ; ; ;08;321,023974251053
304637;2;6;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;321,023974251053
304637;2;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;321,023974251053
304638;2;1;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;96; ; ;40; ; ; ; ; ; ;08;230,870357925726
304638;2;2;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;60; ; ;80; ; ; ; ; ; ;08;230,870357925726
304638;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304638;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304638;2;5;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;15; ; ;40; ; ; ; ; ; ;08;230,870357925726
304638;2;6;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;21; ; ;60; ; ; ; ; ; ;08;230,870357925726
304639;2;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;15; ; ; ; ; ; ; ;08;548,38186598749
304639;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;45; ;60; ; ; ; ; ; ; ;08;548,38186598749
304640;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;15; ; ; ; ; ; ; ; ;10;08;410,383457716359
304641;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;406,714367203528
304641;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;60; ; ; ; ; ; ; ; ; ;08;406,714367203528
304641;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;406,714367203528
304641;2;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;406,714367203528
304642;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;08;317,898371834708
304642;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;08;317,898371834708
304642;2;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;25; ;60; ; ; ; ; ; ; ;08;317,898371834708
304643;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;571,480644140492
304644;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;468,766127870308
304644;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;468,766127870308
304644;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;468,766127870308
304645;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;455,109299587387
304645;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;12; ; ; ; ; ; ; ;08;455,109299587387
304645;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;455,109299587387
304645;2;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;3; ;3; ; ; ; ; ; ; ;08;455,109299587387
304645;2;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;455,109299587387
304646;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;534,252625996445
304646;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;12; ; ; ; ; ; ; ;08;534,252625996445
304647;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;493,422715168659
304648;2;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;3; ;3; ; ; ; ; ; ; ;08;443,237037739432
304649;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;616,41884939265
304649;2;2;08;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ; ; ;08;616,41884939265
304649;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;616,41884939265
304649;2;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;616,41884939265
304650;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;08;612,860762847894
304650;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;3; ;6; ; ; ; ; ; ; ;08;612,860762847894
304650;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;612,860762847894
304650;2;4;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;2; ;6; ; ; ; ; ; ; ;08;612,860762847894
304650;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;24; ; ; ; ; ; ; ;08;612,860762847894
304650;2;7;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;12; ;24; ; ; ; ; ; ; ;08;612,860762847894
304650;2;13;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;08;612,860762847894
304651;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,173496110897
304651;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;498,173496110897
304651;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,173496110897
304651;2;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;498,173496110897
304652;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ; ; ;08;511,274021144592
304652;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;2; ;6; ; ; ; ; ; ; ;08;511,274021144592
304652;2;5;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;511,274021144592
304653;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;493,422715168659
304654;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;337,317544125662
304654;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;337,317544125662
304654;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;337,317544125662
304654;2;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;337,317544125662
304654;2;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;08;337,317544125662
304654;2;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;337,317544125662
304655;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;353,490696103645
304655;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;353,490696103645
304655;2;3;08;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;6; ; ;3; ; ; ; ; ; ;08;353,490696103645
304656;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;21; ; ; ; ; ; ; ; ;2;08;375,03236788632
304656;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;375,03236788632
304656;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;08;375,03236788632
304657;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;571,480644140492
304658;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;230,870357925726
304658;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;230,870357925726
304658;2;4;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;230,870357925726
304658;2;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304658;2;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;230,870357925726
304659;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;375,03236788632
304659;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;375,03236788632
304659;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;375,03236788632
304660;2;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;30; ; ; ; ; ; ; ;08;448,296250949661
304661;2;1;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;4; ;4; ; ; ; ; ; ; ;08;294,012113163254
304661;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;4; ; ; ; ; ; ; ;08;294,012113163254
304661;2;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ; ;08;294,012113163254
304661;2;4;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ;08;294,012113163254
304661;2;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;294,012113163254
304662;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;6; ; ; ; ; ; ; ;08;507,406961159118
304662;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;21; ; ; ; ; ; ; ;08;507,406961159118
304662;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;507,406961159118
304663;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;337,81486509149
304663;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;337,81486509149
304663;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;337,81486509149
304664;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;407,442407259036
304664;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;08;407,442407259036
304664;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;407,442407259036
304664;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;407,442407259036
304665;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;08;524,718486046383
304665;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;08;524,718486046383
304666;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;606,288245874045
304666;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;48; ; ; ; ; ; ; ; ; ;08;606,288245874045
304666;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;606,288245874045
304666;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;606,288245874045
304666;2;5;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;606,288245874045
304667;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;410,383457716359
304668;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;426,389626021412
304668;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;426,389626021412
304669;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;387,536429351472
304669;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;387,536429351472
304669;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;387,536429351472
304670;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;08;358,405618088308
304670;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;4; ;28; ; ; ; ; ; ; ;08;358,405618088308
304670;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;08;358,405618088308
304670;2;6;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,405618088308
304670;2;7;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;358,405618088308
304671;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;362,315943040037
304671;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ; ;08;362,315943040037
304671;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;362,315943040037
304671;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;21; ;4; ; ; ; ; ; ; ;08;362,315943040037
304672;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;513,03077615745
304672;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ; ;08;513,03077615745
304672;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;08;513,03077615745
304672;2;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ; ;08;513,03077615745
304673;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;328,898302401589
304673;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;35; ;28; ; ; ; ; ; ; ;08;328,898302401589
304673;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;328,898302401589
304673;2;4;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;49; ; ; ; ; ; ; ;08;328,898302401589
304673;3;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;328,898302401589
304673;3;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;328,898302401589
304673;3;4;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;28; ; ; ; ; ; ; ;08;328,898302401589
304673;3;5;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;48; ; ; ; ; ; ; ;08;328,898302401589
304673;4;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;328,898302401589
304674;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;493,962496257327
304674;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ; ;08;493,962496257327
304674;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;08;493,962496257327
304674;2;6;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;493,962496257327
304676;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;08;520,1233860054
304676;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;520,1233860054
304677;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;08;413,509060132704
304677;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,509060132704
304677;2;3;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,509060132704
304677;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;413,509060132704
304678;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;08;469,461418308779
304678;2;2;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;469,461418308779
304678;2;3;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;14; ; ; ; ; ; ; ;08;469,461418308779
304679;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;454,648106003502
304679;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;14; ; ; ; ; ; ; ;08;454,648106003502
304680;2;1;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;484,772296175361
304680;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;08;484,772296175361
304680;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;484,772296175361
304680;2;4;08;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;08;484,772296175361
304681;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;08;392,343892773585
304681;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;08;392,343892773585
304682;2;1;08;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;7; ; ; ; ; ; ; ;08;524,718486046383
304682;2;2;08;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ; ;08;524,718486046383
304683;2;1;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;08;411,873366257594
304683;2;2;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;411,873366257594
304683;2;3;08;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;08;411,873366257594
