Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
312167;2;2;80;1;4;2; ;2; ; ; ; ; ;1;70;70;102,824422710353
312169;2;1;80;1;4;2; ;2; ; ; ; ; ;1;70;70;82,4324567991529
312169;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;82,4324567991529
312169;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;82,4324567991529
312171;2;3;80;1;1;1; ;2; ; ; ; ; ;1;70;70;122,10290547466
312174;2;1;80;1;1;4; ;3; ; ; ; ; ;1;70;70;113,255860846808
312174;2;2;80;1;4;2; ;2; ; ; ; ; ;1;70;70;113,255860846808
312175;2;1;80;1;4;4; ;3; ; ; ; ; ;1;70;70;114,405161990524
312175;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;114,405161990524
312176;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;120,041816564326
312181;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,2674600389109
312183;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;102,824422710353
312184;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;95,2428098950639
312184;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;95,2428098950639
312185;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;122,175000071312
312185;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;122,175000071312
312185;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;122,175000071312
312185;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;122,175000071312
312186;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;117,414800002064
312186;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;117,414800002064
312187;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,371905001754
312187;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,371905001754
312187;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,371905001754
312189;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;157,172675616233
312191;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,989119871182
312191;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;118,989119871182
312193;2;1;80;1;3;3; ;2; ; ; ; ; ;1;70;70;109,21937276941
312194;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;252,235619220317
312194;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;252,235619220317
312195;2;1;80;1;4;2; ;2; ; ; ; ; ;1;70;70;116,339122528592
312196;2;2;80;1;2;2; ;2; ; ; ; ; ;1;70;70;115,677475549147
312197;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;99,8370026280608
312197;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;99,8370026280608
312198;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,6099702696044
312198;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,6099702696044
312199;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;109,969680966925
312201;2;1;80;1;4;3; ;2; ; ; ; ; ;1;70;70;95,0785181019485
312202;2;2;80;1;4;2; ;2; ; ; ; ; ;1;70;70;101,921987561125
312202;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;101,921987561125
312203;2;2;80;1;4;2; ;2; ; ; ; ; ;1;70;70;75,0999036392411
312204;2;1;80;1;4;2; ;2; ; ; ; ; ;1;70;70;169,795766690035
312204;2;3;80;1;2;2; ;1;1;2; ;2; ;1;70;70;169,795766690035
312204;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;169,795766690035
312205;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;203,539236907115
312205;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;203,539236907115
312211;2;2;80;1;1;7; ;2; ; ; ; ; ;1;70;70;86,6921693945373
312215;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;106,233668230253
312215;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;106,233668230253
312216;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;96,0995257249593
312217;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;108,101674598589
312218;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;95,2428098950639
312219;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;135,066735079279
312219;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;135,066735079279
312219;2;6;80;2; ; ; ; ; ; ; ; ; ;1;70;70;135,066735079279
312220;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;112,393468572336
312221;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;106,159668960499
312221;3;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;106,159668960499
312223;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;129,061493451967
312223;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;129,061493451967
312224;2;2;80;1;4;7; ;2; ; ; ; ; ;1;70;70;93,0581426260448
312224;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;93,0581426260448
312224;2;5;80;1;4;2; ;2; ; ; ; ; ;1;70;70;93,0581426260448
312225;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;108,007443671642
312226;2;4;80;1;3;5; ;2; ; ; ; ; ;1;70;70;89,1575959404019
312227;2;2;80;1;4;8;TRASLADO DE HOGAR PARA OTRA CIUDAD;2; ; ; ; ; ;1;70;70;107,466596674564
312227;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;107,466596674564
312228;2;1;80;1;4;2; ;2; ; ; ; ; ;1;70;70;109,727711521819
312228;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;109,727711521819
312228;2;7;80;2; ; ; ; ; ; ; ; ; ;1;70;70;109,727711521819
312229;2;2;80;1;4;8;LO QUE GANABA NO LE ALCANSABA;2; ; ; ; ; ;1;70;70;116,837264751616
312230;2;2;80;1;2;2; ;2; ; ; ; ; ;1;70;70;106,889503344967
312230;2;7;80;2; ; ; ; ; ; ; ; ; ;1;70;70;106,889503344967
312231;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;71,9074022979105
312231;2;4;80;2; ; ; ; ; ; ; ; ; ;1;70;70;71,9074022979105
312233;2;1;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,7687085810493
312233;2;3;80;1;2;2; ;2; ; ; ; ; ;1;70;70;89,7687085810493
312233;2;7;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,7687085810493
312233;2;8;80;2; ; ; ; ; ; ; ; ; ;1;70;70;89,7687085810493
312234;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;91,1354664072471
312234;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;91,1354664072471
312237;2;2;80;2; ; ; ; ; ; ; ; ; ;1;70;70;104,777667791936
312238;2;2;80;1;3;2; ;2; ; ; ; ; ;1;70;70;93,4191453372406
312238;2;3;80;2; ; ; ; ; ; ; ; ; ;1;70;70;93,4191453372406
312239;2;5;80;2; ; ; ; ; ; ; ; ; ;1;70;70;108,613860005699
312240;2;2;80;1;3;3; ;2; ; ; ; ; ;1;70;70;88,995864988341
312248;2;1;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1877,36250848038
312261;2;3;80;2; ; ; ; ; ; ; ; ; ;1;17;17;185,822254282028
312262;2;2;80;1;2;2; ;2; ; ; ; ; ;1;17;17;179,873820942724
312263;2;2;80;1;4;2; ;2; ; ; ; ; ;1;17;17;131,003966244908
312263;2;4;80;2; ; ; ; ; ; ; ; ; ;1;17;17;131,003966244908
312287;2;5;80;1;3;3; ;2; ; ; ; ; ;1;23;98;1686,6815785554
312288;2;1;80;1;3;4; ;3; ; ; ; ; ;1;23;98;1318,52336330967
312288;2;3;80;1;1;2; ;2; ; ; ; ; ;1;23;98;1318,52336330967
312289;2;2;80;2; ; ; ; ; ; ; ; ; ;1;23;98;1992,94791788307
312290;2;1;80;1;4;3; ;2; ; ; ; ; ;1;23;98;1622,82819224445
312290;2;2;80;1;4;3; ;2; ; ; ; ; ;1;23;98;1622,82819224445
312290;2;3;80;1;3;0; ;2; ; ; ; ; ;1;23;98;1622,82819224445
312290;2;5;80;2; ; ; ; ; ; ; ; ; ;1;23;98;1622,82819224445
312290;2;6;80;2; ; ; ; ; ; ; ; ; ;1;23;98;1622,82819224445
312318;4;2;80;1;2;1; ;2; ; ; ; ; ;1;70;70;118,274972298089
312328;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;695,970158792032
312328;2;2;80;1;3;4; ;3; ; ; ; ; ;1;05;05;695,970158792032
312329;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;681,771352418362
312330;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;905,454560903963
312331;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;777,990575713311
312332;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;703,924580873783
312332;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;703,924580873783
312333;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;848,322390010689
312334;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;750,415123281782
312335;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;779,687095236971
312336;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;539,930074869197
312336;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;539,930074869197
312336;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;539,930074869197
312337;2;1;80;1;4;7; ;2; ; ; ; ; ;1;05;05;771,854858402458
312339;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;823,655076745717
312339;2;2;80;1;4;8;SALIO DEL PAIS;2; ; ; ; ; ;1;05;05;823,655076745717
312340;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;1023,0734441406
312340;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1023,0734441406
312341;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;779,687095236971
312342;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;585,601000906361
312342;2;4;80;1;4;3; ;2; ; ; ; ; ;1;05;05;585,601000906361
312343;2;1;80;1;3;8;POR QUE SE TRANLADO A OTRO MUNICIPIO;2; ; ; ; ; ;1;05;05;628,130956055499
312343;2;3;80;1;3;2; ;2; ; ; ; ; ;1;05;05;628,130956055499
312343;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;628,130956055499
312343;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;628,130956055499
312344;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;558,57003938004
312344;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;558,57003938004
312344;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;558,57003938004
312346;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;626,623696903741
312350;2;1;80;1;4;8;POR LA EDAD;2; ; ; ; ; ;1;05;05;724,665735950478
312351;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;744,448687586481
312352;2;2;80;1;4;5; ;2; ; ; ; ; ;1;05;05;596,044713028228
312354;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;828,913433677506
312354;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;828,913433677506
312357;2;2;80;1;1;2; ;2; ; ; ; ; ;1;05;05;883,082705777066
312357;2;4;80;1;4;8;DESPLAZADO VIOLENCIA;2; ; ; ; ; ;1;05;05;883,082705777066
312357;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;883,082705777066
312357;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;883,082705777066
312358;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;709,200175242097
312360;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;727,258883920595
312360;2;3;80;1;4;6; ;2; ; ; ; ; ;1;05;05;727,258883920595
312363;2;1;80;1;4;6; ;3; ; ; ; ; ;1;05;05;867,891152272716
312364;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1079,78365806521
312365;2;2;80;1;2;6; ;2; ; ; ; ; ;1;05;05;877,359173676248
312365;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;877,359173676248
312365;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;877,359173676248
312366;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;724,476380718131
312366;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;724,476380718131
312366;2;6;80;1;1;1; ;2; ; ; ; ; ;1;05;05;724,476380718131
312368;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;644,298682341614
312368;2;2;80;1;4;3; ;2; ; ; ; ; ;1;05;05;644,298682341614
312368;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;644,298682341614
312368;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;644,298682341614
312369;2;1;80;1;4;2; ;3; ; ; ; ; ;1;05;05;840,421736188644
312370;2;1;80;1;3;2; ;2; ; ; ; ; ;1;05;05;557,129983228979
312371;2;1;80;1;3;3; ;2; ; ; ; ; ;1;05;05;740,556417474779
312372;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;759,520866198939
312373;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;763,747349496878
312373;2;6;80;1;1;1; ;2; ; ; ; ; ;1;05;05;763,747349496878
312375;2;1;80;1;1;2; ;2; ; ; ; ; ;1;05;05;879,152424616318
312375;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;879,152424616318
312375;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;879,152424616318
312376;2;1;80;1;4;0; ;2; ; ; ; ; ;1;05;05;934,367929968281
312376;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;934,367929968281
312377;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;826,968067618035
312377;2;2;80;1;2;6; ;2; ; ; ; ; ;1;05;05;826,968067618035
312377;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;826,968067618035
312377;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;826,968067618035
312378;2;3;80;1;4;2; ;2; ; ; ; ; ;1;05;05;575,178587213582
312379;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;537,336926899081
312379;2;2;80;1;1;7; ;2; ; ; ; ; ;1;05;05;537,336926899081
312381;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;661,872209248125
312382;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;941,798064536786
312383;2;1;80;1;3;4; ;3; ; ; ; ; ;1;05;05;914,583448156693
312384;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;539,004071549783
312384;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;539,004071549783
312386;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;747,383868403953
312386;2;4;80;1;4;8;SE VINO PARA COLOMBIA Y NO VOLVIO A TRABAJAR;2; ; ; ; ; ;1;05;05;747,383868403953
312387;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;850,124306979222
312388;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;626,623696903741
312389;2;2;80;1;4;7; ;2; ; ; ; ; ;1;05;05;812,86661713678
312389;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;812,86661713678
312391;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,050888090509
312391;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,050888090509
312391;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,050888090509
312392;2;2;80;1;4;6; ;1;4;2; ;2; ;1;05;05;812,86661713678
312392;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;812,86661713678
312393;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;606,346216975619
312394;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;637,972113915935
312394;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;637,972113915935
312396;2;4;80;1;4;3; ;2; ; ; ; ; ;1;05;05;870,993147433583
312397;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;558,045881854498
312398;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;785,10190433335
312398;2;5;80;1;1;1; ;2; ; ; ; ; ;1;05;05;785,10190433335
312398;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;785,10190433335
312400;2;1;80;1;4;2; ;3; ; ; ; ; ;1;05;05;824,374919647918
312401;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;648,782812704114
312401;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;648,782812704114
312401;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;648,782812704114
312402;2;1;80;1;4;0; ;3; ; ; ; ; ;1;05;05;748,491996401554
312402;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;748,491996401554
312402;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;748,491996401554
312402;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;748,491996401554
312403;2;5;80;1;4;4; ;3; ; ; ; ; ;1;05;05;856,453590044616
312403;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;856,453590044616
312404;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;727,258883920595
312406;2;1;80;1;2;2; ;2; ; ; ; ; ;1;05;05;850,124306979222
312406;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;850,124306979222
312406;2;3;80;1;2;1; ;2; ; ; ; ; ;1;05;05;850,124306979222
312407;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;538,262930218495
312407;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;538,262930218495
312408;2;1;80;1;3;2; ;3; ; ; ; ; ;1;05;05;807,242214288834
312409;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;727,258883920595
312411;2;1;80;1;3;4; ;3; ; ; ; ; ;1;05;05;630,142848193272
312411;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;630,142848193272
312413;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1349,52829305184
312413;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1349,52829305184
312413;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1349,52829305184
312414;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1249,91310450608
312415;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;624,956552253038
312416;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;490,152109829741
312417;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;855,748709827168
312417;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;855,748709827168
312420;2;1;80;1;4;3; ;3; ; ; ; ; ;1;05;05;624,956552253038
312422;2;1;80;1;3;8;NOQUISO  SEGUIR TRBAJNDO;2; ; ; ; ; ;1;05;05;933,786674135936
312422;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;933,786674135936
312423;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;624,956552253038
312424;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,976891409923
312424;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,976891409923
312424;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;555,976891409923
312425;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;641,30640321734
312426;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;936,817929013765
312426;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;936,817929013765
312427;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;754,675415902601
312427;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;754,675415902601
312427;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;754,675415902601
312427;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;754,675415902601
312427;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;754,675415902601
312428;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;698,291971376629
312428;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;698,291971376629
312428;2;4;80;1;4;4; ;3; ; ; ; ; ;1;05;05;698,291971376629
312429;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;638,713255247223
312429;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;638,713255247223
312429;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;638,713255247223
312430;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;734,368306741057
312431;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;708,349585194193
312433;2;2;80;1;2;6; ;2; ; ; ; ; ;1;05;05;673,961767591607
312433;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;673,961767591607
312436;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;634,236192730548
312436;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;634,236192730548
312438;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;777,066478193474
312438;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;777,066478193474
312439;2;1;80;1;1;7; ;2; ; ; ; ; ;1;05;05;602,388958778375
312440;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;624,956552253038
312444;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;924,871519594915
312445;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;726,332880601181
312447;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;796,819800596055
312451;2;2;80;1;4;0; ;2; ; ; ; ; ;1;05;05;779,687095236971
312452;2;2;80;1;2;2; ;2; ; ; ; ; ;1;05;05;587,706252464776
312454;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;742,379697141906
312455;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;768,122452592794
312455;2;4;80;1;3;2; ;2; ; ; ; ; ;1;05;05;768,122452592794
312456;2;2;80;1;2;6; ;2; ; ; ; ; ;1;05;05;738,422438944663
312456;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;738,422438944663
312456;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;738,422438944663
312456;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;738,422438944663
312458;2;3;80;1;1;8;EDAD;2; ; ; ; ; ;1;05;05;892,183261616845
312459;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;713,310687057867
312460;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;637,972113915935
312460;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;637,972113915935
312463;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;673,400036298791
312463;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;673,400036298791
312463;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;673,400036298791
312463;2;7;80;2; ; ; ; ; ; ; ; ; ;1;05;05;673,400036298791
312464;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;734,368306741057
312464;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;734,368306741057
312465;2;2;80;1;3;2; ;2; ; ; ; ; ;1;05;05;727,315982227398
312466;2;3;80;1;1;1; ;2; ; ; ; ; ;1;05;05;742,379697141906
312466;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;742,379697141906
312467;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;698,044010272209
312468;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;658,717329985192
312469;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;746,336955339149
312470;2;1;80;1;2;2; ;2; ; ; ; ; ;1;05;05;936,379822106053
312470;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;936,379822106053
312472;2;2;80;1;4;0; ;3; ; ; ; ; ;1;05;05;872,093133455514
312475;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;724,665735950478
312478;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;627,549700223155
312480;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;813,952505955138
312481;2;2;80;1;4;6; ;2; ; ; ; ; ;1;05;05;815,328535880557
312482;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;726,332880601181
312483;2;1;80;1;4;2; ;3; ; ; ; ; ;1;05;05;641,003368793764
312483;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;641,003368793764
312484;2;1;80;1;1;8;SE RETIRO;2; ; ; ; ; ;1;05;05;744,448687586481
312486;2;1;80;1;1;8;CANCELACION DEL CONTRATO;2; ; ; ; ; ;1;05;05;734,368306741057
312486;2;2;80;1;3;4; ;3; ; ; ; ; ;1;05;05;734,368306741057
312487;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;537,336926899081
312487;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;537,336926899081
312490;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1593,63960119211
312491;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;734,368306741057
312491;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;734,368306741057
312492;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;813,952505955138
312493;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;730,290138798424
312497;2;1;80;1;1;4; ;3; ; ; ; ; ;1;05;05;577,771735183699
312500;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;749,97701637407
312500;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;749,97701637407
312500;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;749,97701637407
312502;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;734,368306741057
312502;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;734,368306741057
312503;2;1;80;1;3;5; ;2; ; ; ; ; ;1;08;08;436,143725116461
312505;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2416,64420244036
312505;2;5;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2416,64420244036
312505;3;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2416,64420244036
312506;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2560,11440107108
312509;2;5;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2249,91001514108
312510;2;1;80;1;2;5; ;2; ; ; ; ; ;1;11;11;1621,99972761103
312511;2;2;80;1;4;2; ;2; ; ; ; ; ;1;11;11;1447,00864157561
312511;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;1447,00864157561
312512;2;2;80;1;3;2; ;2; ; ; ; ; ;1;11;11;2735,95345595316
312512;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2735,95345595316
312513;2;2;80;1;4;4; ;3; ; ; ; ; ;1;11;11;2346,2130451577
312515;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2156,55946895191
312516;2;3;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2464,86555871089
312516;2;4;80;2; ; ; ; ; ; ; ; ; ;1;11;11;2464,86555871089
312517;2;2;80;1;1;2; ;2; ; ; ; ; ;1;11;11;2551,82107699314
312517;3;1;80;1;1;3; ;2; ; ; ; ; ;1;11;11;2551,82107699314
