DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
580454,1,5,70,96,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,54,5239,52,19,19,837.662.029.620.059
580461,1,2,70,4,42,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,20,20,129.705.530.091.787
580469,1,1,70,3,48,4,,2,3,1,,4,4,,,,,,,,,,1,,1,450000,2,1,1,53,53,5529,55,20,20,115.487.761.645.316
580471,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,20,20,109.997.070.116.595
580479,1,2,70,24,30,1,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,45,5261,52,20,20,12.710.782.218.983
580485,1,1,70,8,50,1,,2,98,1,,3,4,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,20,20,101.533.295.752.418
580486,1,1,70,4,50,2,,2,4,2,,6,1,,,,,,,,,,1,,1,433700,2,1,1,58,58,9199,91,20,20,12.710.782.218.983
580496,1,4,70,8,48,1,,2,8,2,,5,4,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,20,20,10.740.234.698.898
580518,1,3,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,84,97,2211,22,23,23,929.891.794.715.065
580522,1,2,70,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,38,6421,64,23,23,129.795.346.068.362
580523,1,1,70,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,55,53,5521,55,23,23,130.056.511.099.252
580524,1,2,70,8,48,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,23,23,116.304.039.596.331
580525,1,3,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,23,23,141.719.207.369.986
580526,2,2,70,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,1,5,5,8511,85,23,23,16.925.119.973.434
580529,1,3,70,52,48,1,,2,52,1,,5,2,,,,,,,,,,1,,2,,2,1,1,55,55,5231,52,23,23,928.523.049.962.565
580532,1,2,70,1,24,1,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,41,41,15.318.380.069.277
580542,1,3,70,4,40,1,,2,4,2,,8,1,,,,,1,,,,,,,1,1600000,2,1,1,12,21,7515,75,41,41,130.542.456.917.001
580546,1,5,70,6,40,1,,2,6,1,,3,2,,,,,,,,,,1,,1,120000,2,1,1,95,95,4530,45,41,41,132.896.041.724.384
580547,1,1,70,5,40,4,,2,5,1,,3,6,,,,,,,,,,1,,1,433700,2,1,1,93,93,4552,45,41,41,110.154.338.417.299
580553,1,1,70,3,48,1,,2,3,1,,4,1,,,1,,,,,,,,,2,,2,1,1,97,97,1411,14,41,41,124.780.834.310.727
580554,1,3,70,3,48,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,1,57,57,9302,93,41,41,696.242.201.901.885
580557,1,4,70,4,48,1,,2,12,1,,4,1,,,,,1,,,,,,,2,,2,1,1,38,45,5234,52,41,41,127.892.417.975.546
580560,1,2,70,5,48,1,,2,48,1,,9,4,,,,,,,,,,1,,2,,2,1,1,98,98,6042,60,41,41,12.385.449.315.577
580561,1,2,70,4,48,3,,2,4,4,,1,9,HOJA SISBEN NIVEL 2,,,,,,,,,1,,1,400000,2,1,1,54,56,7493,74,41,41,155.214.963.414.214
580563,1,2,70,8,24,3,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,56,56,7493,74,41,41,134.866.233.623.968
580563,1,3,70,4,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,97,,,,41,41,134.866.233.623.968
580563,1,6,70,4,48,1,,2,92,8,,2,1,,,,,,,,,,1,,2,,2,1,1,58,62,117,1,41,41,134.866.233.623.968
580569,1,2,70,28,48,1,,2,48,2,,9,1,,,1,,,,,,,,,2,,2,1,1,32,32,7530,75,41,41,884.777.111.253.067
580570,1,2,70,4,48,2,,2,16,2,,3,4,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,41,41,10.667.053.411.603
580571,1,2,70,4,48,1,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,1,1,39,32,7523,75,41,41,998.777.943.230.682
580573,1,2,70,2,42,1,,2,110,4,,1,2,,,,,,,,1,,,,2,,2,1,1,55,55,7493,74,44,44,495.885.464.899.947
580576,1,2,70,4,48,1,,2,4,1,,9,1,,,,,,,,1,,,,2,,2,1,1,55,55,7512,75,44,44,724.414.177.812.715
580578,1,2,70,1,48,1,,2,8,1,,9,1,,,1,,,,,,,,,2,,2,1,1,13,13,8011,80,44,44,747.456.396.099.142
580580,1,2,70,4,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,44,44,888.648.894.630.831
580580,1,3,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,44,44,888.648.894.630.831
580581,2,1,70,8,40,3,,2,58,1,,5,1,,,,,,,,,,1,,2,,2,1,1,32,32,7530,75,44,44,912.579.887.421.152
580582,1,1,70,4,48,4,,2,6,4,,3,1,,,,,,,,1,,,,2,,2,1,1,95,95,4521,45,44,44,691.161.151.136.446
580583,1,3,70,4,40,1,,2,4,4,,1,4,,,,,,,,,,1,,1,100000,2,1,1,45,62,140,1,44,44,109.104.814.098.695
580583,1,8,70,4,40,3,,2,4,3,,1,1,,,,,,,,,,1,,1,100000,2,1,1,54,54,9500,95,44,44,109.104.814.098.695
580584,1,2,70,20,40,1,,2,20,2,,9,4,,,,,,,,,,1,,2,,2,1,1,45,58,7524,75,44,44,898.998.222.262.372
580584,1,3,70,56,40,1,,2,56,2,,9,4,,,,,,,,,,1,,2,,2,1,1,45,58,7524,75,44,44,898.998.222.262.372
580586,1,2,70,4,40,1,,2,96,1,,4,1,,,,,,,,,,1,,2,,2,1,1,84,84,5272,52,44,44,794.163.267.387.016
580588,1,2,70,4,40,4,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,44,44,668.428.130.630.836
580591,1,1,70,4,40,4,,2,4,4,,1,1,,,,,,,,,,1,,1,450000,2,1,1,98,98,6031,60,44,44,707.977.404.833.306
580591,1,2,70,48,40,1,,2,48,4,,9,1,,,,,,,,,,1,,2,,2,1,1,21,59,7513,75,44,44,707.977.404.833.306
580591,1,3,70,48,40,1,,2,4,4,,2,1,,,,,,,,,,1,,1,450000,2,1,1,33,33,6599,65,44,44,707.977.404.833.306
580604,1,2,70,4,40,1,,2,4,4,,1,1,,,,,,,,1,,,,1,24000,2,1,1,55,77,5225,52,44,44,821.384.822.243.564
580605,1,1,70,3,40,1,,2,6,4,,9,1,,,,,,,,1,,,,2,,2,1,1,70,70,8532,85,44,44,805.449.317.821.502
580615,1,2,70,4,48,1,,2,8,2,,7,1,,,,,,,,,,1,,2,,2,1,1,13,13,8012,80,44,44,869.648.804.417.835
580619,1,10,70,4,48,1,,2,4,1,,7,4,,,,,,,,,,1,,2,,2,1,1,58,58,7492,74,44,44,126.692.512.003.842
580620,1,2,70,2,48,3,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,877.504.974.152.008
580622,1,1,70,2,48,1,,2,2,1,,6,1,,,,,,,,,,1,,1,450000,2,1,1,99,99,4530,45,44,44,943.219.960.881.975
580626,1,3,70,16,24,1,,2,20,1,,6,4,,,,,,,,,,1,,2,,2,1,1,45,45,6424,64,44,44,658.676.980.045.579
580627,1,1,70,24,30,2,,2,12,4,,1,1,,,,,,,,1,,,,2,,2,1,1,13,13,8060,80,44,44,773.734.002.316.036
580630,1,2,70,52,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,44,805.449.317.821.502
580636,1,3,70,16,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,44,44,843.463.692.174.744
580637,1,1,70,46,48,4,,2,104,4,,1,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,44,833.049.410.995.328
580638,1,2,70,16,48,1,,2,8,1,,5,1,,,,,,,,,,1,,2,,2,1,1,13,13,8011,80,44,44,797.522.865.150.696
580639,1,6,70,4,48,1,,2,6,1,,4,3,,,,,,,,,,1,,1,200000,2,1,1,45,62,111,1,44,44,672.217.034.451.596
580644,1,2,70,8,48,3,,2,104,3,,1,3,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,993.328.040.686.291
580645,1,2,70,2,48,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,993.328.040.686.291
580648,1,2,70,8,48,1,,2,12,2,,9,1,,,,,1,,,,,,,2,,2,1,1,7,7,8511,85,44,44,716.599.618.831.305
580672,1,5,70,8,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,47,47,124.909.100.814.413
580673,1,5,70,32,48,1,,2,32,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,32,4542,45,47,47,189.587.521.766.575
580677,1,1,70,32,70,1,,2,60,4,,1,4,,,,,,,,,,1,,2,,2,1,1,98,98,6042,60,47,47,110.011.677.342.864
580677,1,3,70,4,48,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,5511,55,47,47,110.011.677.342.864
580706,1,1,70,32,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,47,47,145.334.409.907.154
580709,1,2,70,120,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,47,47,153.890.043.604.749
580710,1,4,70,52,48,1,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,1,19,19,8532,85,47,47,837.745.460.271.094
580716,1,1,70,250,48,1,,2,250,2,,9,1,,,,,,,,1,,,,2,,2,1,1,34,33,8050,80,47,47,125.324.881.373.382
580716,1,2,70,12,48,1,,2,12,1,,5,4,,,,,,,,,,1,,2,,2,1,1,32,42,5243,52,47,47,125.324.881.373.382
580719,1,2,70,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,12,,,,47,47,140.487.578.686.279
580722,1,2,70,2,48,1,,2,4,1,,3,4,,,,,,,,,,1,,1,160000,2,1,1,45,45,5233,52,47,47,123.400.738.259.809
580722,1,5,70,16,48,3,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,47,123.400.738.259.809
580722,1,7,70,8,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,200000,2,1,1,45,45,5233,52,47,47,123.400.738.259.809
580726,1,2,70,12,60,4,,2,12,4,,1,4,,,,,,,,,,1,,2,,2,1,1,98,98,6021,60,47,47,157.826.205.459.711
580728,1,3,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,33,45,5233,52,47,47,123.779.818.768.927
580748,1,1,70,8,35,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,965.406.230.173.866
580750,1,1,70,8,40,1,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,1,1,3,39,7512,75,52,52,251.333.248.382.138
580755,1,4,70,4,48,4,,2,4,4,,9,3,,,,,1,,,,,,,1,1500000,2,1,1,2,2,7310,73,52,52,938.049.399.710.954
580766,1,1,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,55,,,,52,52,226.082.779.592.146
580766,1,2,70,8,48,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,226.082.779.592.146
580769,1,1,70,52,48,2,,2,52,5,,2,3,,,,,,,,,,1,,2,,2,1,1,13,41,6422,64,52,52,147.859.002.197.401
580770,1,2,70,24,48,2,,2,24,1,,8,4,,,,,,,,,,1,,2,,2,1,1,5,13,8050,80,52,52,114.138.145.376.382
580778,1,3,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,37,33,5239,52,52,52,135.087.572.436.128
580780,1,1,70,26,48,1,,2,26,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,52,52,287.473.576.264.085
580788,1,1,70,5,55,4,,2,5,4,,3,1,,,,,,,,,,1,,1,300000,2,1,1,95,95,4521,45,54,54,318.421.732.041.715
580792,1,4,70,20,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,66,66,235.738.483.715.538
580795,1,3,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,66,66,255.698.909.131.205
580795,2,2,70,40,50,1,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,66,66,255.698.909.131.205
580798,1,2,70,8,30,3,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,54,53,5521,55,66,66,268.945.030.369.524
580799,1,1,70,4,48,1,,2,4,1,,9,2,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,66,66,290.220.850.469.513
580808,1,2,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,68,68,234.398.729.974.448
580822,1,2,70,4,60,1,,2,4,1,,2,1,,,,,,,,,,1,,1,600000,2,1,1,99,99,4542,45,68,68,328.896.985.642.938
580822,1,3,70,6,24,1,,2,6,1,,2,1,,,,,,,,,,1,,1,120000,2,1,1,55,45,5211,52,68,68,328.896.985.642.938
580823,1,1,70,240,50,1,,2,240,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,97,1594,15,68,68,207.452.362.566.223
580823,1,3,70,16,60,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,1,39,21,1589,15,68,68,207.452.362.566.223
580823,1,5,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,600000,2,1,1,45,45,5237,52,68,68,207.452.362.566.223
580825,1,3,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,7,,,,68,68,371.535.098.866.385
580826,1,2,70,12,48,1,,2,200,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,97,5211,52,68,68,373.070.762.620.192
580830,1,2,70,12,50,2,,2,32,1,,2,1,,,,,1,,,,,,,2,,2,1,1,12,41,5040,50,68,68,390.668.857.890.165
580831,1,3,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,85,,,,68,68,471.767.640.886.849
580832,1,1,70,10,48,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,68,68,369.191.097.276.642
580833,1,2,70,8,48,4,,2,12,1,,4,1,,,,,,1,,,,,,2,,2,1,1,37,37,6412,64,68,68,503.880.942.810.357
580837,1,2,70,4,24,4,,2,156,1,,6,1,,,,,,,,,,1,,2,,2,1,1,55,80,1921,19,68,68,384.298.328.847.957
580838,1,2,70,2,55,1,,2,2,1,,9,1,,,1,,,,,,,,,1,500000,2,1,1,95,37,6412,64,68,68,352.959.754.322.385
580838,1,3,70,2,48,1,,2,2,1,,9,1,,,1,,,,,,,,,1,700000,2,1,1,32,32,6412,64,68,68,352.959.754.322.385
580842,1,3,70,104,48,4,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,1,1,34,34,7499,74,68,68,35.046.735.825.818
580846,3,1,70,28,48,1,,2,28,1,,6,4,,,,,,,,,,1,,2,,2,1,1,37,37,6412,64,68,68,374.822.861.860.135
580849,1,1,70,48,50,1,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,1,1,97,97,6310,63,68,68,289.779.433.647.858
580850,1,2,70,8,48,3,,2,32,1,,4,1,,,,,,,,,,1,,2,,2,1,1,54,80,1921,19,68,68,391.543.585.395.711
580851,1,4,70,6,50,1,,2,6,1,,6,7,,,,,,,,,,1,,1,100000,2,1,1,80,80,1921,19,68,68,400.258.116.027.662
580852,1,2,70,4,48,1,,2,7,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,80,1929,19,68,68,305.776.301.020.499
580852,2,2,70,4,48,3,,2,7,1,,4,1,,,,,,,,,,1,,1,200000,2,1,1,45,80,1929,19,68,68,305.776.301.020.499
580856,1,2,70,2,48,1,,2,2,1,,9,1,,,,,,,,,,1,,1,700000,2,1,1,45,45,6512,65,68,68,426.542.862.727.414
580858,1,3,70,8,48,1,,2,33,1,,5,1,,,,,,,,,,1,,2,,2,1,1,45,39,7413,74,68,68,268.856.033.487.698
580859,1,4,70,2,8,1,,2,2,1,,2,2,,,,,,,,,,1,,1,98,2,1,1,13,21,6422,64,68,68,315.907.532.976.448
580863,1,2,70,158,60,1,,2,60,1,,9,2,,,,,,,,,,1,,2,,2,1,1,32,32,7499,74,68,68,48.206.790.684.887
580867,1,3,70,20,60,1,,2,20,1,,3,2,,,,,,,,,,1,,2,,2,1,1,21,21,5249,52,68,68,437.307.595.373.075
580869,1,3,70,8,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,1,70,51,5530,55,68,68,434.966.335.783.856
580878,1,3,70,20,40,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,95,4521,45,70,70,290.060.114.721.607
580889,1,3,70,4,44,1,,2,4,1,,2,1,,,,,,,,,,1,,1,100000,2,1,1,38,38,6421,64,70,70,100.664.202.147.272
580896,1,4,70,4,40,4,,2,4,4,,2,1,,,,,,,,,,1,,1,300000,2,1,1,95,95,4521,45,70,70,125.371.746.201.318
580901,1,5,70,24,40,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,70,70,19.466.254.366.995
580906,1,2,70,52,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,70,70,930.518.603.871.973
580917,1,3,70,24,40,1,,2,4,4,,2,1,,,,,,,,,,1,,1,250000,2,1,1,45,93,4552,45,70,70,117.379.875.819.852
580927,1,2,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,2,,,,70,70,927.475.704.004.954
580929,1,1,70,6,50,1,,2,6,1,,4,5,,,1,,,,,,,,,1,1500000,2,1,1,13,13,8060,80,70,70,915.243.878.623.406
580929,1,4,70,16,48,1,,2,32,1,,3,5,,,,,,,,,,1,,2,,2,1,1,21,19,1551,15,70,70,915.243.878.623.406
580932,1,1,70,4,48,1,,2,12,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,41,5233,52,70,70,91.499.794.050.229
580935,1,1,70,10,48,1,,2,120,1,,8,2,,,1,,,,,,,,,2,,2,1,1,58,59,8511,85,70,70,14.262.678.380.396
580939,1,4,70,16,48,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,33,6712,67,70,70,921.129.447.902.672
580943,1,1,70,4,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,5529,55,70,70,142.549.735.966.772
580943,1,4,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,53,5529,55,70,70,142.549.735.966.772
580943,1,5,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,70,70,142.549.735.966.772
580945,1,1,70,6,48,1,,2,26,4,,1,2,,,,,,,,,,1,,2,,2,1,1,13,98,6021,60,70,70,101.472.651.219.994
580947,1,4,70,12,48,4,,2,12,4,,4,4,,,,,,,,,,1,,2,,2,1,1,2,2,7421,74,70,70,814.440.702.805.938
580949,1,3,70,5,48,4,,2,5,1,,3,4,,,,,,,,,,1,,1,100000,2,1,1,95,45,5030,50,70,70,104.395.294.663.487
580952,1,1,70,5,48,4,,2,5,4,,3,2,,,,,,,,,,1,,1,600000,2,1,1,95,95,4521,45,70,70,943.979.678.516.156
580955,1,2,70,26,48,1,,2,36,2,,9,4,,,,,,,,,,1,,2,,2,1,1,58,58,7522,75,73,73,157.867.094.591.771
580955,1,3,70,4,24,3,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,73,73,157.867.094.591.771
580955,1,4,70,5,48,1,,2,5,1,,6,4,,,,,,,,,,1,,1,433700,2,1,1,45,45,5239,52,73,73,157.867.094.591.771
580957,1,1,70,12,48,4,,2,12,4,,2,1,,,,,,,,,,1,,2,,2,1,1,77,77,1551,15,73,73,21.769.539.619.097
580957,1,3,70,2,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,53,53,5530,55,73,73,21.769.539.619.097
580957,1,4,70,104,25,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,77,1551,15,73,73,21.769.539.619.097
580959,1,3,70,4,40,1,,2,4,1,,2,4,,,,,,,,,,1,,1,300000,2,1,1,3,95,4549,45,73,73,222.774.056.800.295
580961,1,2,70,6,25,1,,2,99,1,,3,2,,,,,,,,,,1,,2,,2,1,1,53,33,5522,55,73,73,111.934.449.219.564
580961,1,5,70,2,25,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,38,,,,73,73,111.934.449.219.564
580967,1,2,70,258,48,1,,2,520,1,,4,4,,,,,,,,,,1,,2,,2,1,1,98,98,5137,51,73,73,213.762.004.889.387
580971,1,1,70,12,26,4,,2,16,5,,2,1,,,1,,,,,,,,,2,,2,1,1,41,41,5121,51,73,73,139.415.931.115.796
580981,1,3,70,24,48,1,,2,24,1,,7,2,,,,,,,,,,1,,2,,2,1,1,45,45,6422,64,73,73,237.849.068.708.158
580983,1,3,70,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,1,98,44,6426,64,73,73,210.873.789.790.222
580987,1,2,70,4,40,4,,2,4,3,,1,3,,,,,1,,,,,,,1,500000,2,1,1,55,55,9500,95,73,73,236.965.624.308.086
580991,1,2,70,4,48,1,,2,4,3,,2,4,,,,,,,,,,1,,1,50000,2,1,1,84,55,9500,95,73,73,236.915.071.208.241
580994,1,3,70,4,48,1,,2,4,1,,2,4,,,,,,,,,,1,,1,300000,2,1,1,57,57,9302,93,73,73,157.791.588.373.471
580998,1,1,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,73,73,225.853.419.764.944
580999,1,2,70,4,40,1,,2,4,4,,1,2,,,,,,,,,,1,,1,40000,2,1,1,16,41,5233,52,73,73,176.579.834.747.917
581000,1,2,70,12,30,1,,2,120,1,,9,2,,,,,,,,,,1,,2,,2,1,1,45,39,7530,75,73,73,199.686.079.028.781
581004,1,1,70,3,48,1,,2,3,2,,9,7,,,,,,,,,,1,,1,1500000,2,1,1,98,70,4100,41,73,73,129.657.968.465.957
581005,1,3,70,6,30,1,,2,6,1,,9,3,,,,,,,,,,1,,2,,2,1,1,13,13,8043,80,73,73,177.578.920.795.174
581006,1,2,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,73,73,333.305.939.755.623
581010,1,1,70,120,20,4,,2,120,4,,1,4,,,,,,,,,,1,,2,,2,1,1,56,56,9301,93,73,73,183.960.538.315.127
581010,1,3,70,12,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,73,73,183.960.538.315.127
581010,1,8,70,56,48,1,,2,150,1,,5,2,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,73,73,183.960.538.315.127
581014,1,2,70,1,40,4,,2,52,3,,1,2,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,73,73,211.220.005.943.367
581016,1,1,70,3,48,1,,2,4,1,,3,2,,,,,,,,,,1,,2,,2,1,1,53,19,7130,71,73,73,192.422.626.314.247
581020,1,1,70,16,48,1,,2,16,1,,2,3,,,,,,,,,,1,,2,,2,1,1,58,60,111,1,73,73,198.940.168.289.849
581021,1,2,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,73,73,24.122.522.027.627
581024,1,1,70,4,48,1,,2,8,1,,2,2,,,,,,,,,,1,,1,450000,2,1,1,33,32,9199,91,73,73,209.704.547.474.354
581025,1,2,70,2,48,1,,2,2,2,,3,2,,,,,,,,,,1,,1,700000,2,1,1,40,40,5234,52,73,73,102.203.766.398.647
581032,1,3,70,8,48,1,,2,2,1,,5,4,,,,,,,,,,1,,2,,2,1,1,15,13,8060,80,73,73,158.128.671.271.942
581038,1,1,70,12,40,4,,2,56,4,,2,4,,,,,,,,,,1,,2,,2,1,1,41,41,5211,52,73,73,112.511.812.895.376
581040,1,2,70,8,40,1,,2,96,1,,8,2,,,,,,,,,,1,,2,,2,1,1,13,55,4521,45,73,73,211.220.005.943.367
581064,1,3,70,26,48,1,,2,26,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,33,6021,60,70,70,661.083.567.260.208
581065,1,2,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,25,98,270.620.584.165.756
581066,1,2,70,3,40,1,,2,4,1,,2,1,,,1,,,,,,,,,1,700000,2,1,1,98,45,5125,51,25,98,275.345.007.189.332
581067,1,4,70,4,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,100000,2,1,1,98,98,0,0,25,98,167.032.621.189.281
581070,1,1,70,12,40,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,1,17,17,9249,92,25,98,211.025.032.603.097
581116,1,2,70,4,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,25,98,293.964.697.123.996
581127,1,3,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,25,98,266.225.298.309.973
581165,1,2,70,8,70,1,,2,5,1,,4,1,,,,,,,,,,1,,1,192000,2,1,1,53,53,5521,55,25,98,325.014.475.905.513
581186,1,3,70,1,48,1,,2,8,2,,9,4,,,,,,,,,,1,,2,,2,1,1,34,33,8511,85,25,98,22.935.442.828.407
581209,1,2,70,48,48,3,,2,288,1,,6,4,,,,,,,,,,1,,2,,2,1,1,54,33,5233,52,25,98,28.970.757.542.881
581210,1,2,70,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,25,98,18.202.136.420.297
581236,4,2,70,2,48,1,,2,2,1,,2,8,,,,,,,,,,1,,2,,2,1,1,62,95,4521,45,25,98,325.661.976.426.811
581237,1,3,70,4,40,1,,2,4,1,,5,4,,,,,,,,,,1,,1,350000,2,1,1,18,18,9249,92,25,98,225.599.679.506.532
581240,1,2,70,3,54,1,,2,12,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,25,98,124.893.173.494.657
581240,1,3,70,3,54,1,,2,3,1,,2,1,,,,,,,,,,1,,1,120000,2,1,1,95,95,4521,45,25,98,124.893.173.494.657
581240,1,4,70,2,54,1,,2,3,1,,2,1,,,,,,,,,,1,,1,98,2,1,1,95,95,4521,45,25,98,124.893.173.494.657
581241,1,5,70,12,48,1,,2,12,1,,4,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,25,98,261.210.581.032.706
581286,1,3,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,13,,,,13,13,278.181.961.936.722
581396,1,1,70,2,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,200000,2,1,1,17,71,1010,10,15,98,623.629.488.638.826
581396,1,2,70,3,4,4,,2,999,3,,1,2,,,,,,,,,,1,,2,,2,1,1,56,54,9500,95,15,98,623.629.488.638.826
581398,1,3,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,15,98,612.594.250.362.123
581416,1,2,70,24,24,1,,2,28,1,,4,2,,,,,,,,,,1,,1,70000,2,1,1,90,90,2519,25,15,98,583.541.549.067.376
