DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6081S1;P6081;P6082;P6083S1;P6083;P6084;P6085;P6071S1;P6071;P6085S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6992;P6992S1;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177;P6177S1;P6040;DPTO;fex_c_2011
578654;1;1;5;10;1;1;1;6;1952;1;2;;4;;3;2;2;1;;2;;;;1;;;1;1;112000;2;;.;1;2;;;;;;;;;6;5;4;;;55;5;117.730.212.310.026
578654;1;2;5;10;2;2;1;12;1928;5;2;;5;;3;6;;3;6;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;79;5;117.730.212.310.026
578654;1;3;5;10;3;2;1;7;1959;5;2;;4;;3;2;2;1;;2;;;;1;;;1;3;54200;2;;.;1;2;;;;;;;;;5;11;2;;;48;5;117.730.212.310.026
578655;1;1;5;10;1;2;1;10;1954;1;2;;3;;2;3;;2;2;2;;2;;1;;;1;1;64000;2;;.;1;2;;;;;;;;;5;11;2;;;53;5;132.798.300.609.852
578655;1;2;5;10;2;2;1;12;1980;3;2;;6;;2;5;1;1;;2;;;;1;;;1;3;54200;2;;.;1;1;1;2;;;2;;2;;6;6;4;;;27;5;132.798.300.609.852
578655;1;3;5;10;3;1;1;5;1982;3;2;;6;;2;5;1;1;;2;;;;2;1;7;;;;2;5;;1;2;;;;;;;;;6;5;4;;;25;5;132.798.300.609.852
578656;1;1;5;10;1;1;1;9;1966;1;2;;3;;2;2;;2;2;2;2;1;;1;;;1;3;54200;2;;.;1;2;;;;;;;;;3;5;;;;41;5;130.969.968.241.374
578656;1;2;5;10;2;2;1;11;1965;2;2;;3;;3;2;;3;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;42;5;130.969.968.241.374
578656;1;3;5;10;2;1;1;8;1993;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;4;8;;;;14;5;130.969.968.241.374
578656;1;4;5;10;2;2;1;3;1999;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;2;2;;;2;;2;;3;3;;;;8;5;130.969.968.241.374
578656;1;5;5;10;5;2;1;3;1962;5;2;;6;;3;2;;3;2;2;;;;1;;;1;4;;2;;.;1;2;;;;;;;;;4;9;;;;45;5;130.969.968.241.374
578657;1;1;5;10;1;1;1;3;1981;1;2;;1;;2;2;;2;3;2;2;1;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;4;8;;;;26;5;100.639.148.689.904
578657;1;2;5;10;2;2;1;9;1988;2;2;;1;;2;6;;2;2;1;1;1;2;1;;;3;;;2;;.;1;2;;;;;;;;;4;7;;10;;19;5;100.639.148.689.904
578657;1;3;5;10;2;2;1;4;2007;3;2;;;1;1;;2;1;;1;;;2;1;;;3;;;2;;.;;;;;;;;;;;;;;;;0;5;100.639.148.689.904
578658;1;1;5;10;1;1;1;5;1935;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;54200;2;;.;1;2;;;;;;;;;3;3;;;;72;5;918.251.310.477.062
578658;1;2;5;10;2;2;1;2;1970;3;2;;6;1;1;;;3;3;2;;;;1;;;1;1;30000;2;;.;1;2;;;;;;;;;5;11;2;;;37;5;918.251.310.477.062
578658;1;3;5;10;2;2;1;12;2003;4;2;;;;2;6;2;1;;2;;;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;1;;4;5;918.251.310.477.062
578658;1;4;5;10;4;1;1;7;1988;4;2;;6;;3;3;;2;3;2;;;;2;1;12;;;;2;1;;1;1;2;2;;;2;;2;;6;0;2;;;19;5;918.251.310.477.062
578659;1;1;5;10;1;2;1;8;1962;1;2;;5;;2;6;;2;6;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;45;5;482.115.780.476.301
578659;1;2;5;10;2;2;1;11;1985;3;2;;6;;3;2;1;1;;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;9;;22;5;482.115.780.476.301
578659;1;3;5;10;3;2;1;1;1987;3;2;;6;;3;2;1;1;;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;3;;21;5;482.115.780.476.301
578659;1;4;5;10;3;1;1;10;2006;4;2;;;;2;3;3;1;;1;;;3;1;;;3;;;2;;.;;;;;;;;;;;;;;;;1;5;482.115.780.476.301
578659;1;5;5;10;1;2;1;7;1991;3;2;;6;;3;2;1;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;5;10;1;;;16;5;482.115.780.476.301
578659;1;6;5;10;1;1;1;12;1997;3;2;;6;;3;2;1;1;;1;;;3;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;3;3;;;;10;5;482.115.780.476.301
578659;1;7;5;10;7;1;1;3;1982;3;2;;2;;3;2;1;1;;2;8;1;;1;;;1;1;28000;2;;.;1;2;;;;;;;;;5;11;2;;;25;5;482.115.780.476.301
578659;1;8;5;10;8;2;1;12;1984;5;2;;2;;2;6;;2;2;2;7;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;9;;9;;23;5;482.115.780.476.301
578659;1;9;5;10;8;1;1;8;2006;4;2;;;7;1;;8;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;1;5;482.115.780.476.301
578660;1;1;5;10;1;1;1;10;1972;1;2;;3;;2;1;;2;1;2;2;1;;1;;;1;1;20000;2;;.;1;2;;;;;;;;;5;11;2;;;35;5;936.246.117.070.185
578660;1;2;5;10;2;2;1;2;1970;2;2;;3;;3;1;;2;3;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;6;2;3;;;37;5;936.246.117.070.185
578660;1;3;5;10;2;2;1;9;1990;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;17;5;936.246.117.070.185
578660;1;4;5;10;2;1;1;9;2001;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;0;;;;6;5;936.246.117.070.185
578661;1;1;5;10;1;2;1;4;1965;1;2;;4;;3;2;4;1;;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;42;5;828.346.462.994.357
578661;1;2;5;10;2;1;1;8;1983;3;2;;6;;2;3;1;1;;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;5;10;1;9;;24;5;828.346.462.994.357
578661;1;3;5;10;3;2;1;9;1988;3;2;;6;;3;3;1;1;;2;;;;2;1;1;;;;2;1;;1;2;;;;;;;;;6;2;3;9;;19;5;828.346.462.994.357
578661;1;4;5;10;4;2;1;7;1935;5;2;;5;;3;6;;3;6;2;;;;1;;;1;2;54200;2;;.;1;2;;;;;;;;;3;2;;;;72;5;828.346.462.994.357
578662;1;1;5;10;1;1;1;9;1970;1;2;;2;;2;6;;2;2;2;2;1;;1;;;1;1;24000;2;;.;1;2;;;;;;;;;4;7;;;;37;5;949.170.408.881.006
578662;1;2;5;10;2;2;1;9;1984;2;2;;2;;2;2;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;3;;23;5;949.170.408.881.006
578662;1;3;5;10;2;1;1;9;2005;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;5;949.170.408.881.006
578662;1;4;5;10;2;1;1;4;2007;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;0;5;949.170.408.881.006
578663;1;1;5;10;1;1;1;7;1982;1;2;;2;;2;2;;3;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;7;;;;25;5;102.819.727.355.885
578663;1;2;5;10;2;2;1;10;1980;2;2;;2;;2;2;;2;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;27;5;102.819.727.355.885
578663;1;3;5;10;2;2;1;9;2000;3;2;;;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;1;200;3000;2;;2;;3;1;;;;7;5;102.819.727.355.885
578664;1;1;5;10;1;2;1;1;1953;1;2;;5;;3;6;;3;6;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;55;5;688.230.611.259.487
578664;1;2;5;10;2;2;1;4;1988;3;2;;6;;3;6;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;1;300000;2;;6;0;2;;;19;5;688.230.611.259.487
578664;1;3;5;10;1;1;1;3;1998;4;2;;;;2;6;;2;3;1;;;1;1;;;3;;;2;;.;1;1;1;1;200;2000;2;;2;;3;4;;;;9;5;688.230.611.259.487
578664;1;4;5;10;1;1;1;3;1998;4;2;;;;2;6;;2;3;1;;;1;1;;;3;;;2;;.;1;1;1;1;200;2000;2;;2;;3;3;;;;9;5;688.230.611.259.487
578665;1;1;5;10;1;1;1;9;1975;1;2;;2;;2;5;;2;6;2;2;1;;1;;;1;1;35600;2;;.;1;1;2;2;;;2;;2;;6;0;2;;;32;5;11.064.102.064.942
578665;1;2;5;10;2;2;1;3;1968;2;2;;2;;3;2;;3;2;2;1;1;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;5;11;2;;;39;5;11.064.102.064.942
578665;1;3;5;10;3;1;1;10;1985;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;3;;22;5;11.064.102.064.942
578665;1;4;5;10;1;2;1;3;2001;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;3;1;;;;6;5;11.064.102.064.942
578666;1;1;5;10;1;2;1;6;1956;1;2;;4;;2;2;;2;2;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;51;5;845.135.702.385.805
578666;1;2;5;10;2;2;1;3;1989;3;2;;6;;2;2;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;8;;;;18;5;845.135.702.385.805
578666;1;3;5;10;1;1;1;12;1992;3;2;;6;;2;2;1;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;10;;15;5;845.135.702.385.805
578667;1;1;5;10;1;2;1;2;1958;1;2;;3;;2;6;;2;2;2;;2;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;49;5;108.659.942.391.445
578667;1;2;5;10;1;2;1;8;1986;3;2;;6;;2;3;1;1;;2;;;;1;;;1;1;20000;2;;.;1;1;2;2;;;2;;2;;6;3;2;;;21;5;108.659.942.391.445
578667;1;3;5;10;3;1;1;10;1989;3;2;;6;;2;3;1;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;6;0;2;;;18;5;108.659.942.391.445
578668;1;1;5;10;1;2;1;6;1937;1;2;;5;;3;2;;3;2;2;;;;1;;;1;2;300000;2;;.;1;2;;;;;;;;;6;3;3;;;70;5;184.594.969.569.836
578668;1;2;5;10;2;1;1;7;1966;3;2;;6;;3;2;1;1;;2;;;;1;;;1;1;60000;2;;.;1;2;;;;;;;;;6;5;4;;;41;5;184.594.969.569.836
578668;1;3;5;10;3;1;1;12;1970;3;2;;6;;3;3;1;1;;2;;;;2;1;1;;;;2;5;;1;2;;;;;;;;;6;5;4;;;37;5;184.594.969.569.836
578669;1;1;5;10;2;1;1;1;1961;1;2;;3;;2;6;;2;6;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;47;5;864.804.628.784.839
578669;1;2;5;10;2;2;1;10;1966;2;2;;3;;3;1;;2;6;2;1;1;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;5;11;2;;;41;5;864.804.628.784.839
578669;1;3;5;10;3;2;1;2;1984;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;21680;2;;.;1;2;;;;;;;;;5;11;2;3;;23;5;864.804.628.784.839
578669;1;4;5;10;3;1;1;10;2000;4;2;;;;2;6;3;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;200;2500;2;;2;;3;1;;;;7;5;864.804.628.784.839
578669;1;5;5;10;3;1;1;3;2004;4;2;;;;2;6;3;1;;2;;;;1;;;1;5;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;3;5;864.804.628.784.839
578669;1;6;5;10;3;1;1;5;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;11;5;864.804.628.784.839
578669;1;7;5;10;7;1;1;11;1986;3;2;;6;1;1;;2;1;;2;;;;2;1;2;;;;2;1;;1;2;;;;;;;;;5;11;2;3;;21;5;864.804.628.784.839
578670;1;1;5;10;2;1;1;8;1971;1;2;;2;;2;1;;2;1;2;2;1;;1;;;1;1;24000;2;;.;1;2;;;;;;;;;6;3;3;;;36;5;102.819.727.355.885
578670;1;2;5;10;2;2;1;12;1977;2;2;;2;;2;1;;2;1;2;1;1;;1;;;1;1;22000;2;;.;1;2;;;;;;;;;6;3;3;;;30;5;102.819.727.355.885
578670;1;3;5;10;2;2;1;4;2005;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;2;5;102.819.727.355.885
578671;1;1;5;10;1;1;1;8;1928;1;2;;5;;3;1;;3;1;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;79;5;102.022.322.316.554
578672;1;1;5;10;1;1;1;11;1949;1;2;;3;;3;2;;3;1;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;6;;;;58;5;128.870.208.861.106
578672;1;2;5;10;2;2;1;2;1951;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;2;54200;2;;.;1;2;;;;;;;;;3;1;;;;56;5;128.870.208.861.106
578672;1;3;5;10;3;2;1;6;1980;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;24000;2;;.;1;1;2;2;;;2;;2;;6;4;2;;;27;5;128.870.208.861.106
578672;1;4;5;10;4;1;1;3;1953;5;2;;6;;3;2;;3;1;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;54;5;128.870.208.861.106
578674;1;1;5;10;1;2;1;5;1960;1;2;;4;;2;6;;2;2;2;;;;2;1;6;;;;2;1;;1;2;;;;;;;;;5;11;2;;;47;5;106.076.892.974.865
578674;1;2;5;10;2;1;1;12;1985;3;2;;6;;2;3;1;1;;2;;;;2;1;1;;;;2;1;;1;2;;;;;;;;;4;9;;9;;22;5;106.076.892.974.865
578675;1;1;5;10;1;1;1;5;1926;1;2;;3;;3;2;;3;2;2;2;1;;1;;;1;2;54200;2;;.;1;2;;;;;;;;;3;4;;;;81;5;111.492.553.371.123
578675;1;2;5;10;2;2;1;5;1936;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;3;;;;71;5;111.492.553.371.123
578676;1;1;5;10;1;1;1;7;1963;1;2;;3;;3;3;;2;2;2;2;1;;1;;;1;1;48000;2;;.;1;2;;;;;;;;;5;11;2;;;44;5;102.913.826.071.669
578676;1;2;5;10;2;2;1;11;1974;2;2;;3;;2;6;6;1;;2;1;1;;1;;;1;1;28000;2;;.;1;2;;;;;;;;;5;11;2;;;33;5;102.913.826.071.669
578676;1;3;5;10;1;1;1;7;1995;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;12;5;102.913.826.071.669
578676;1;4;5;10;1;2;1;8;2004;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;1;;3;5;102.913.826.071.669
578676;1;5;5;10;1;2;1;8;2004;3;2;;;1;1;;1;1;;2;;;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;1;;3;5;102.913.826.071.669
578676;1;6;5;10;6;2;1;12;1955;5;2;;4;;2;1;;3;1;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;1;;;;52;5;102.913.826.071.669
578677;1;1;5;10;1;1;1;9;1968;1;2;;2;;3;6;;3;6;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;39;5;108.887.077.655.327
578677;1;2;5;10;2;2;1;12;1959;2;2;;2;;3;1;;3;1;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;48;5;108.887.077.655.327
578677;2;1;5;10;1;1;1;6;1940;1;2;;2;;3;6;;3;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;2;;;;67;5;108.887.077.655.327
578677;2;2;5;10;2;2;1;11;1955;2;2;;2;;3;1;;3;1;1;1;1;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;;;52;5;108.887.077.655.327
578678;1;1;5;10;1;1;1;2;1936;1;2;;3;;3;1;;3;1;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;3;;;;71;5;100.343.398.377.409
578678;1;2;5;10;2;2;1;1;1947;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;5;;2;;.;2;2;;;;;;;;;1;0;;;;61;5;100.343.398.377.409
578679;1;1;5;10;1;1;1;8;1983;1;2;;1;;2;6;;2;2;2;2;1;;1;;;1;1;27200;2;;.;1;2;;;;;;;;;5;11;2;3;;24;5;858.059.994.196.625
578679;1;2;5;10;2;2;1;1;1989;2;2;;1;;2;6;;2;2;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;5;;18;5;858.059.994.196.625
578679;1;3;5;10;1;1;1;8;2007;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;;;;;;;;;;;;;;;;0;5;858.059.994.196.625
578680;1;1;5;10;1;1;1;6;1978;1;2;;2;;2;1;;2;1;2;2;1;;1;;;1;1;20000;2;;.;1;2;;;;;;;;;3;5;;;;29;5;953.370.062.948.508
578680;1;2;5;10;2;2;1;5;1976;2;2;;2;;2;3;;3;1;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;;;31;5;953.370.062.948.508
578680;1;3;5;10;2;2;1;6;1997;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;200;2500;2;;2;;3;3;;;;10;5;953.370.062.948.508
578680;1;4;5;10;2;1;1;11;1998;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;200;2500;2;;2;;3;2;;;;9;5;953.370.062.948.508
578681;1;1;5;10;1;1;1;1;1966;1;2;;3;;2;2;;2;1;2;2;1;;1;;;1;1;18880;2;;.;1;2;;;;;;;;;5;11;2;;;42;5;734.255.484.786.556
578681;1;2;5;10;2;2;1;1;1969;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;3;5;;;;39;5;734.255.484.786.556
578681;1;3;5;10;3;2;1;6;1987;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;5;11;2;3;;20;5;734.255.484.786.556
578681;1;4;5;10;1;2;1;7;1990;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;17;5;734.255.484.786.556
578681;1;5;5;10;1;1;1;6;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;200;4000;2;;2;;3;4;;;;11;5;734.255.484.786.556
578681;1;6;5;10;1;2;1;2;1998;3;2;;;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;200;4000;2;;2;;3;2;;;;9;5;734.255.484.786.556
578682;1;1;5;10;1;2;1;2;1954;1;2;;3;;3;2;;2;2;2;;2;;1;;;1;3;54200;2;;.;1;2;;;;;;;;;4;7;;;;53;5;112.063.061.676.151
578682;1;2;5;10;2;1;1;6;1972;3;2;;6;;2;2;1;1;;2;;;;1;;;1;1;17348;2;;.;1;2;;;;;;;;;5;11;2;;;35;5;112.063.061.676.151
578684;1;1;5;10;1;2;1;8;1936;1;2;;4;;3;3;;3;1;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;71;5;117.480.364.039.978
578684;1;2;5;10;2;1;1;8;1963;3;2;;6;;3;6;1;1;;2;;;;1;;;1;1;25000;2;;.;1;2;;;;;;;;;5;11;2;;;44;5;117.480.364.039.978
578684;1;3;5;10;3;2;1;9;1944;5;2;;6;;3;6;;3;6;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;63;5;117.480.364.039.978
578685;1;1;5;10;1;1;1;7;1965;1;2;;4;;2;2;;2;2;1;;;3;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;42;5;120.838.211.918.267
578688;1;1;5;10;2;2;1;11;1929;1;2;;5;;3;6;;3;6;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;7;;;;78;5;184.594.969.569.836
578688;1;2;5;10;2;1;1;1;1955;3;2;;6;;3;6;1;1;;2;;;;1;;;1;3;54300;2;;.;1;2;;;;;;;;;5;11;2;;;53;5;184.594.969.569.836
578688;1;3;5;10;3;1;1;1;1961;3;2;;6;;3;6;1;1;;2;;;;1;;;1;3;54300;2;;.;1;2;;;;;;;;;4;9;;;;46;5;184.594.969.569.836
578690;1;1;5;10;1;1;1;1;1926;1;2;;6;;3;6;;3;6;1;;;2;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;82;5;100.343.398.377.409
578690;2;1;5;10;1;2;1;11;1949;1;1;1;6;;3;1;;2;2;1;;;1;1;;;3;;;1;;.;2;2;;;;;;;;;1;0;;;;58;5;100.343.398.377.409
578692;1;1;5;10;1;2;1;12;1956;1;1;1;5;;3;6;;2;1;1;;;1;1;;;3;;;1;;.;2;2;;;;;;;;;3;1;;;;51;5;713.901.345.499.924
578692;1;2;5;10;2;2;1;4;1981;3;2;;6;;3;2;1;1;;2;;;;1;;;1;1;18000;2;;.;1;2;;;;;;;;;5;11;2;;;26;5;713.901.345.499.924
578692;1;3;5;10;2;1;1;7;2000;4;2;;;;2;3;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;1;0;1500;1;64000;2;;3;1;;;;7;5;713.901.345.499.924
578693;1;1;5;10;1;1;1;7;1961;1;2;;6;;3;2;2;1;;2;;;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;8;;;;46;5;119.159.287.979.122
578693;1;2;5;10;2;2;1;3;1935;2;2;;5;;3;2;;3;2;2;;;;1;;;1;5;;1;;.;1;2;;;;;;;;;3;2;;;;72;5;119.159.287.979.122
578694;1;1;5;10;1;1;1;8;1977;1;2;;2;;2;2;;3;2;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;;;30;5;935.763.930.356.201
578694;1;2;5;10;2;2;1;3;1980;2;2;;2;;2;6;;2;6;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;27;5;935.763.930.356.201
578694;1;3;5;10;2;2;1;4;2000;3;2;;;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;1;1;1;100;3000;2;;2;;3;1;;;;7;5;935.763.930.356.201
578694;1;4;5;10;2;2;1;9;2004;3;2;;;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;1;;3;5;935.763.930.356.201
578695;1;1;5;10;1;2;1;10;1962;1;1;1;2;;2;6;;3;6;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;45;5;901.127.364.598.738
578695;1;2;5;10;2;1;1;4;1952;2;1;1;2;;2;1;;3;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;55;5;901.127.364.598.738
578695;1;3;5;10;1;2;1;3;1990;3;1;1;6;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;9;;;;17;5;901.127.364.598.738
578695;1;4;5;10;1;1;1;10;1995;3;1;1;6;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;1;1;1;1;60;2000;1;64000;2;;4;0;;;;12;5;901.127.364.598.738
578696;1;1;5;10;1;1;1;12;1933;1;2;;3;;3;1;;3;1;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;4;;;;74;5;108.164.691.670.943
578696;1;2;5;10;2;2;1;9;1947;2;2;;3;;3;1;;2;2;1;1;1;1;1;;;3;;;2;;.;2;2;;;;;;;;;1;0;;;;60;5;108.164.691.670.943
578696;1;3;5;10;3;1;1;1;1989;3;2;;6;1;1;;2;1;;1;;;1;1;;;3;;;2;;.;1;2;;;;;;;;;5;11;2;9;;19;5;108.164.691.670.943
578697;1;1;5;10;1;2;1;10;1980;1;2;;2;;2;1;;3;6;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;27;5;104.580.340.615.116
578697;1;2;5;10;2;1;1;7;1974;2;2;;2;;2;2;;2;2;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;5;;;;33;5;104.580.340.615.116
578697;1;3;5;10;1;1;1;8;2001;3;2;;;2;1;;1;1;;1;;;1;1;;;3;;;2;;.;2;1;1;2;;;1;60000;2;;3;0;;;;6;5;104.580.340.615.116
578702;1;1;5;10;1;1;1;11;1956;1;2;;3;;3;1;;2;6;2;2;1;;1;;;1;5;;2;;.;1;2;;;;;;;;;4;6;;;;51;5;92.622.536.087.038
578702;1;2;5;10;2;2;1;7;1958;2;2;;3;;3;6;;3;6;2;1;1;;1;;;1;1;18000;2;;.;1;2;;;;;;;;;5;11;2;;;49;5;92.622.536.087.038
578702;1;3;5;10;2;1;1;1;1988;3;2;;6;1;1;;2;1;;2;;;;2;1;24;;;;2;1;;1;2;;;;;;;;;4;8;;10;;20;5;92.622.536.087.038
578702;1;4;5;10;2;2;1;8;1996;3;2;;6;1;1;;2;1;;2;;;;1;;;1;5;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;11;5;92.622.536.087.038
578702;1;5;5;10;5;2;1;9;1982;3;2;;6;1;1;;2;1;;2;;;;1;;;1;1;24000;2;;.;1;2;;;;;;;;;5;11;2;;;25;5;92.622.536.087.038
578702;1;6;5;10;2;2;1;8;2002;4;2;;;;2;6;5;1;;2;;;;1;;;1;5;;2;;.;2;1;1;2;;;2;;2;;2;0;;;;5;5;92.622.536.087.038
578703;1;1;5;10;1;2;1;3;1953;1;2;;3;;3;6;;3;6;1;2;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;4;9;;;;54;5;942.602.077.657.583
578703;1;2;5;10;2;1;1;1;1952;2;2;;3;;3;6;;3;6;1;1;1;1;1;;;3;;;2;;.;1;2;;;;;;;;;3;3;;;;55;5;942.602.077.657.583
578703;1;3;5;10;1;1;1;12;1992;4;2;;6;;3;3;;3;6;1;;;1;1;;;3;;;2;;.;1;1;1;2;;;2;;2;;4;0;;;;15;5;942.602.077.657.583
578703;1;4;5;10;1;1;1;7;1996;4;2;;6;;3;6;;2;4;1;;;1;1;;;3;;;2;;.;1;1;1;1;60;4000;1;66000;2;;4;6;;;;11;5;942.602.077.657.583
578703;2;1;5;10;1;1;1;10;1963;1;2;;3;;3;6;;3;6;2;2;1;;1;;;2;2;53000;2;;.;1;2;;;;;;;;;5;10;1;;;44;5;942.602.077.657.583
578703;2;2;5;10;2;2;1;11;1978;2;2;;3;;3;6;;2;2;2;1;1;;1;;;2;5;;2;;.;1;2;;;;;;;;;4;8;;;;29;5;942.602.077.657.583
578703;2;3;5;10;1;1;1;6;1997;3;2;;6;1;1;;2;1;;2;;;;1;;;2;5;;2;;.;1;1;1;2;;;2;;2;;3;4;;;;10;5;942.602.077.657.583
