DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
571926,1,3,17,80,1,1,7,,2,,1,300000,,,,2,2,1,17,176.847.352.612.802
571928,1,1,17,80,1,1,2,,2,,2,,,,,9,2,1,17,124.188.977.809.746
571929,1,1,17,80,1,4,2,,3,,2,,,,,9,2,1,17,105.140.205.259.889
571929,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,105.140.205.259.889
571931,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,126.455.095.508.386
571931,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,126.455.095.508.386
571934,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,330.396.905.489.415
571934,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,330.396.905.489.415
571937,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,137.239.576.551.196
571938,1,3,17,80,1,1,7,,2,,1,400000,,,,5,2,1,17,126.012.718.543.374
571939,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,137.913.852.208.998
571940,1,1,17,80,1,4,2,,3,,2,,,,,9,2,1,17,791.949.221.516.032
571941,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,177.521.628.270.604
571942,1,1,17,80,1,4,7,,2,,2,,,,,7,2,1,17,503.515.255.095.688
571943,1,1,17,80,1,4,3,,2,,2,,,,,4,2,1,17,570.066.388.832.454
571943,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,570.066.388.832.454
571943,1,6,17,80,2,,,,2,,2,,2,,.,,,1,17,570.066.388.832.454
571944,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,395.615.198.685.716
571944,1,3,17,80,1,1,7,,2,,1,250000,,,,3,2,1,17,395.615.198.685.716
571944,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,395.615.198.685.716
571945,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,353.300.588.930.722
571945,1,2,17,80,1,2,3,,2,,2,,,,,4,2,1,17,353.300.588.930.722
571947,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,117.766.862.976.907
571947,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,117.766.862.976.907
571948,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,156.430.694.564.564
571948,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,156.430.694.564.564
571948,1,8,17,80,2,,,,2,,2,,2,,.,,,1,17,156.430.694.564.564
571948,1,9,17,80,1,4,4,,3,,2,,,,,10,2,1,17,156.430.694.564.564
571949,1,1,17,80,2,,,,2,,2,,2,,.,,,1,17,185.030.033.040.902
571949,1,3,17,80,1,1,6,,2,,2,,,,,9,2,1,17,185.030.033.040.902
571949,1,6,17,80,1,1,5,,2,,1,220000,,,,11,2,1,17,185.030.033.040.902
571951,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,696.500.868.239.795
571951,1,2,17,80,1,3,2,,2,,2,,,,,9,2,1,17,696.500.868.239.795
571952,1,1,17,80,1,1,6,,2,,1,120000,,,ESTA ESPERANDO QUE LO LLAMEN DELTRABAJO ANTERIOR,12,2,1,17,156.739.619.949.354
571952,1,2,17,80,1,1,5,,2,,2,,,,,9,2,1,17,156.739.619.949.354
571956,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,161.070.775.000.076
571956,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,161.070.775.000.076
571957,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,115.706.265.880.145
571957,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,115.706.265.880.145
571957,1,5,17,80,2,,,,2,,2,,2,,.,,,1,17,115.706.265.880.145
571958,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,148.855.323.961.387
571962,1,1,17,80,1,4,3,,2,,2,,,,,8,2,1,17,117.766.862.976.907
571962,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,117.766.862.976.907
571963,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,174.800.607.069.673
571964,1,2,17,80,2,,,,2,,2,,1,2,,9,,1,17,137.576.714.380.097
571966,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,13.819.699.929.538
571967,1,1,17,80,2,,,,2,,2,,2,,.,,,1,17,131.527.865.333.187
571967,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,131.527.865.333.187
571971,1,2,17,80,1,3,2,,2,,2,,,,,9,2,1,17,137.576.714.380.097
571972,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,148.855.323.961.387
571974,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,213.140.779.098.663
571974,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,213.140.779.098.663
571974,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,213.140.779.098.663
571974,1,6,17,80,2,,,,2,,2,,2,,.,,,1,17,213.140.779.098.663
571974,1,9,17,80,1,1,5,,2,,2,,,,,9,2,1,17,213.140.779.098.663
571974,1,12,17,80,1,2,2,,2,,2,,,,,9,2,1,17,213.140.779.098.663
571976,1,1,17,80,2,,,,3,,2,,2,,.,,,1,17,135.192.831.008.067
571977,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,922.639.568.336.332
571978,1,1,17,80,2,,,,3,,2,,2,,.,,,1,17,167.838.418.365.229
571979,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,135.905.006.685.703
571979,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,135.905.006.685.703
571980,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,104.037.030.907.311
571981,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,972.693.875.421.571
571981,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,972.693.875.421.571
571981,1,5,17,80,2,,,,2,,2,,2,,.,,,1,17,972.693.875.421.571
571983,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,124.844.437.088.773
571985,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,19.101.956.164.741
571986,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,168.408.854.922.188
571987,1,1,17,80,1,4,3,,2,,2,,,,,4,2,1,17,151.515.624.686.648
571988,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,165.178.117.639.968
571992,1,3,17,80,1,1,6,,2,,2,,,1,,5,1,1,17,157.817.016.003.525
571992,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,157.817.016.003.525
571995,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,354.627.719.825.758
571996,1,1,17,80,2,,,,2,,2,,2,,.,,,1,17,405.578.493.024.202
571997,1,2,17,80,1,4,2,,2,,2,,,,,9,2,1,17,460.611.285.333.734
571997,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,460.611.285.333.734
571997,1,4,17,80,2,,,,2,,2,,2,,.,,,1,17,460.611.285.333.734
571997,2,2,17,80,2,,,,2,,2,,2,,.,,,1,17,460.611.285.333.734
571999,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,419.846.013.022.059
571999,1,3,17,80,2,,,,2,,2,,2,,.,,,1,17,419.846.013.022.059
571999,1,4,17,80,1,2,3,,2,,2,,,,,4,2,1,17,419.846.013.022.059
572002,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,918.215.798.686.213
572002,1,2,17,80,2,,,,2,,2,,2,,.,,,1,17,918.215.798.686.213
572003,1,1,17,80,1,4,4,,3,,2,,,,,10,2,1,17,135.192.831.008.067
572004,1,3,17,80,1,1,1,,2,,1,150000,,,,2,2,1,17,126.012.718.543.374
572361,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,104.612.826.905.445
572361,1,5,23,80,1,4,3,,2,,2,,,,,8,2,1,23,104.612.826.905.445
572362,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,16.619.955.973.398
572362,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,16.619.955.973.398
572362,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,16.619.955.973.398
572362,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,16.619.955.973.398
572363,1,1,23,80,1,4,3,,2,,2,,,,,8,2,1,23,216.787.628.111.225
572363,1,2,23,80,1,4,3,,2,,2,,,,,4,2,1,23,216.787.628.111.225
572363,1,3,23,80,1,4,2,,2,,2,,,,,9,2,1,23,216.787.628.111.225
572366,1,1,23,80,1,1,5,,2,,2,,,,,6,2,1,23,115.091.131.788.815
572366,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,115.091.131.788.815
572367,1,2,23,80,1,1,2,,2,,2,,,,,9,2,1,23,161.781.301.803.641
572368,1,2,23,80,1,1,5,,2,,2,,,,,9,2,1,23,116.156.434.159.937
572368,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,116.156.434.159.937
572369,1,1,23,80,1,1,3,,2,,2,,,,,4,2,1,23,115.091.131.788.815
572369,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,115.091.131.788.815
572369,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,115.091.131.788.815
572370,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,125.269.519.047.096
572375,1,1,23,80,1,4,2,,2,,2,,,,,9,2,1,23,130.090.167.444.373
572379,1,2,23,80,1,1,7,,2,,2,,,1,,9,1,1,23,158.096.634.271.383
572380,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,287.125.158.589.768
572380,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,287.125.158.589.768
572382,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,279.901.435.035.753
572382,2,2,23,80,1,1,2,,2,,2,,,,,9,2,1,23,279.901.435.035.753
572383,1,2,23,80,1,1,7,,2,,2,,,,,8,2,1,23,209.881.134.306.818
572384,1,2,23,80,1,2,2,,2,,2,,,,,9,2,1,23,122.697.904.194.764
572385,1,2,23,80,1,2,2,,2,,2,,,,,9,2,1,23,118.417.707.216.423
572385,1,6,23,80,1,3,3,,2,,2,,,,,4,2,1,23,118.417.707.216.423
572386,1,2,23,80,1,4,2,,2,,2,,,,,9,2,1,23,128.350.013.649.603
572387,1,2,23,80,1,4,2,,2,,2,,,,,9,2,1,23,143.460.418.932.977
572387,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,143.460.418.932.977
572388,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,11.737.691.595.799
572389,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,146.753.216.125.426
572389,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,146.753.216.125.426
572392,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,147.947.660.157.459
572392,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,147.947.660.157.459
572393,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,146.753.216.125.426
572394,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,159.834.169.943.663
572394,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,159.834.169.943.663
572394,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,159.834.169.943.663
572397,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,265.767.421.808.005
572398,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,181.509.802.346.218
572398,2,2,23,80,1,3,2,,2,,2,,,,,9,2,1,23,181.509.802.346.218
572399,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,129.058.510.198.179
572401,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,231.723.254.704.109
572401,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,231.723.254.704.109
572401,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,231.723.254.704.109
572402,1,2,23,80,1,1,3,,2,,2,,,,,4,2,1,23,250.209.643.897.941
572402,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,250.209.643.897.941
572402,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,250.209.643.897.941
572403,1,2,23,80,1,2,2,,2,,2,,,,,4,2,1,23,246.522.900.048.144
572403,1,3,23,80,1,1,3,,2,,2,,,,,4,2,1,23,246.522.900.048.144
572404,1,2,23,80,1,4,2,,2,,2,,,,,9,2,1,23,133.277.769.194.346
572405,1,2,23,80,1,2,2,,2,,2,,,,,9,2,1,23,133.412.014.659.478
572405,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,133.412.014.659.478
572405,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,133.412.014.659.478
572409,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,172.941.396.839.443
572409,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,172.941.396.839.443
572409,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,172.941.396.839.443
572409,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,172.941.396.839.443
572409,1,7,23,80,2,,,,2,,2,,2,,.,,,1,23,172.941.396.839.443
572409,1,8,23,80,2,,,,2,,2,,2,,.,,,1,23,172.941.396.839.443
572410,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,131.164.101.574.254
572411,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,167.641.356.004.622
572411,1,5,23,80,1,1,3,,2,,2,,,,,4,2,1,23,167.641.356.004.622
572411,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,167.641.356.004.622
572412,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,143.041.926.921.604
572412,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,143.041.926.921.604
572413,1,2,23,80,1,1,2,,2,,1,120000,,,,9,2,1,23,1.130.742.958.731
572414,1,1,23,80,1,3,3,,2,,2,,,,,4,2,1,23,116.593.917.321.137
572416,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,118.621.626.438.525
572416,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,118.621.626.438.525
572418,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,135.507.599.326.514
572418,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,135.507.599.326.514
572418,1,7,23,80,1,1,2,,2,,2,,,,,4,2,1,23,135.507.599.326.514
572418,2,2,23,80,1,3,2,,2,,2,,,,,9,2,1,23,135.507.599.326.514
572419,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,146.746.064.305.821
572419,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,146.746.064.305.821
572419,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,146.746.064.305.821
572419,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,146.746.064.305.821
572419,1,8,23,80,2,,,,2,,2,,2,,.,,,1,23,146.746.064.305.821
572420,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,206.820.079.604.212
572421,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,265.805.368.254.256
572422,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,123.398.324.499.322
572424,1,1,23,80,1,4,4,,3,,2,,,,,10,2,1,23,11.737.691.595.799
572425,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,145.303.790.857.876
572425,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,145.303.790.857.876
572426,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,98.374.586.005.893
572426,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,98.374.586.005.893
572426,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,98.374.586.005.893
572427,1,1,23,80,1,4,4,,3,,2,,,,,10,2,1,23,102.605.902.461.873
572427,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,102.605.902.461.873
572427,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,102.605.902.461.873
572427,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,102.605.902.461.873
572427,1,7,23,80,2,,,,2,,2,,2,,.,,,1,23,102.605.902.461.873
572428,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,15.371.314.393.029
572428,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,15.371.314.393.029
572429,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,143.562.579.294.884
572429,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,143.562.579.294.884
572430,1,1,23,80,2,,,,2,,2,,2,,.,,,1,23,973.148.215.243.347
572430,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,973.148.215.243.347
572432,1,3,23,80,1,1,8,POR QUE NO LE GUSTO EL TRABAJO,2,,1,80000,,,,2,2,1,23,140.646.331.008.327
572434,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,158.947.895.232.539
572435,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,145.201.630.495.969
572437,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,133.412.014.659.478
572437,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,133.412.014.659.478
572437,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,133.412.014.659.478
572439,1,3,23,80,1,1,7,,2,,1,400000,,,ESTA DESCANSANDO PARA BUSCAR OTRO TRABAJO,12,2,1,23,828.386.148.361.005
572439,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,828.386.148.361.005
572440,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,13.566.255.675.482
572440,1,4,23,80,1,2,5,,2,,2,,,,,6,2,1,23,13.566.255.675.482
572442,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,13.515.322.622.247
572442,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,13.515.322.622.247
572443,1,1,23,80,1,2,3,,2,,2,,,,,4,2,1,23,118.146.339.184.879
572444,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,107.078.745.886.189
572445,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,970.058.305.000.017
572446,1,2,23,80,1,4,3,,2,,2,,,,,4,2,1,23,124.883.796.570.316
572446,1,7,23,80,2,,,,2,,2,,2,,.,,,1,23,124.883.796.570.316
572447,1,1,23,80,1,1,7,,2,,1,433700,,,ESTA DESCANSANDO PARA BUSCAR OTRO EMPLEO,12,2,1,23,145.405.951.219.783
572447,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,145.405.951.219.783
572447,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,145.405.951.219.783
572447,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,145.405.951.219.783
572447,1,7,23,80,2,,,,2,,2,,2,,.,,,1,23,145.405.951.219.783
572450,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,1.376.996.236.618
572451,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,127.726.824.843.675
572451,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,127.726.824.843.675
572453,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,152.975.452.834.174
572453,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,152.975.452.834.174
572453,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,152.975.452.834.174
572454,1,1,23,80,2,,,,2,,2,,1,2,,9,,1,23,113.620.215.921.017
572455,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,143.562.579.294.884
572455,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,143.562.579.294.884
572455,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,143.562.579.294.884
572456,1,2,23,80,1,2,2,,2,,2,,,,,9,2,1,23,118.436.680.439.548
572456,1,3,23,80,2,,,,2,,2,,2,,.,,,1,23,118.436.680.439.548
572456,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,118.436.680.439.548
572458,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,966.333.744.429.013
572458,1,3,23,80,1,1,8,EMBARAZO,2,,2,,,,EMBARAZO,12,2,1,23,966.333.744.429.013
572460,1,2,23,80,1,4,2,,2,,2,,,,,9,2,1,23,133.309.854.297.571
572462,1,1,23,80,1,1,8,SE LE VENCIO LA LICENCIA,2,,2,,,,,4,2,1,23,890.190.280.464.154
572462,1,2,23,80,2,,,,2,,2,,2,,.,,,1,23,890.190.280.464.154
572464,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,77.743.549.556.383
572464,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,77.743.549.556.383
572464,1,8,23,80,1,3,6,,2,,2,,,,,5,2,1,23,77.743.549.556.383
572465,1,3,23,80,1,1,1,,2,,1,100000,,,,2,2,1,23,123.633.906.081.173
572466,1,4,23,80,2,,,,2,,2,,2,,.,,,1,23,140.967.130.837.896
572467,1,1,23,80,1,4,3,,2,,2,,,,,4,2,1,23,112.728.083.772.911
572467,1,2,23,80,1,3,4,,3,,2,,,,,10,2,1,23,112.728.083.772.911
572468,1,2,23,80,1,3,2,,2,,2,,,,,9,2,1,23,148.121.912.208.574
572469,1,1,23,80,2,,,,3,,2,,2,,.,,,1,23,124.315.353.162.606
572470,1,5,23,80,2,,,,2,,2,,2,,.,,,1,23,139.623.577.515.607
572470,1,6,23,80,2,,,,2,,2,,2,,.,,,1,23,139.623.577.515.607
572470,1,7,23,80,1,4,2,,2,,2,,,,,9,2,1,23,139.623.577.515.607
572470,2,2,23,80,2,,,,2,,2,,1,1,EMBARAZO,12,,1,23,139.623.577.515.607
572933,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,151.903.350.280.762
572935,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,132.018.951.746.102
572937,1,1,50,80,1,1,7,,2,,1,1200000,,,,8,2,1,50,104.366.812.702.795
572938,1,1,50,80,1,4,3,,2,,2,,,,,8,2,1,50,134.284.260.697.407
572943,1,1,50,80,1,4,4,,3,,2,,,,,10,2,1,50,125.502.486.181.167
572947,1,1,50,80,2,,,,2,,2,,2,,.,,,1,50,134.284.260.697.407
572949,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,163.293.740.768.581
572949,1,3,50,80,1,1,7,,2,,2,,,,,2,2,1,50,163.293.740.768.581
572949,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,163.293.740.768.581
572950,1,2,50,80,1,3,2,,2,,2,,,,,9,2,1,50,177.154.949.616.982
572951,1,2,50,80,1,4,4,,3,,2,,,,,9,2,1,50,125.322.263.326.146
572951,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,125.322.263.326.146
572953,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,152.790.100.410.636
572954,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,139.549.024.754.835
572955,1,1,50,80,1,2,4,,3,,2,,,,,11,2,1,50,122.872.652.416.024
572955,1,3,50,80,1,2,6,,2,,2,,,,,2,2,1,50,122.872.652.416.024
572955,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,122.872.652.416.024
572956,1,1,50,80,1,4,2,,2,,2,,,,,9,2,1,50,153.938.269.146.121
572960,1,2,50,80,1,4,2,,2,,2,,,,,8,2,1,50,913.100.390.058.106
572961,1,1,50,80,1,1,7,,3,,1,250000,,,,8,2,1,50,123.056.954.374.841
572961,1,2,50,80,1,3,2,,2,,2,,,,,9,2,1,50,123.056.954.374.841
572961,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,123.056.954.374.841
572962,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,188.445.314.290.922
572963,1,1,50,80,1,4,2,,2,,2,,,,,9,2,1,50,169.650.774.708.265
572963,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,169.650.774.708.265
572965,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,169.312.851.351.045
572965,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,169.312.851.351.045
572967,1,1,50,80,2,,,,2,,2,,2,,.,,,1,50,183.516.062.660.462
572967,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,183.516.062.660.462
572967,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,183.516.062.660.462
572967,1,6,50,80,2,,,,2,,2,,2,,.,,,1,50,183.516.062.660.462
572969,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,173.376.947.116.354
572969,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,173.376.947.116.354
572970,1,1,50,80,1,4,4,,3,,2,,,,,10,2,1,50,11.427.255.508.505
572970,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,11.427.255.508.505
572970,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,11.427.255.508.505
572972,1,2,50,80,1,3,2,,2,,2,,,,,9,2,1,50,186.694.723.198.259
572973,1,1,50,80,1,3,6,,2,,2,,,2,,9,1,1,50,145.543.265.003.734
572974,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,173.376.947.116.354
572974,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,173.376.947.116.354
572977,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,132.018.951.746.102
572978,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,175.669.885.290.728
572979,1,1,50,80,1,4,4,,3,,2,,,,,10,2,1,50,978.265.045.707.458
572979,1,2,50,80,1,4,6,,2,,2,,,,,9,2,1,50,978.265.045.707.458
572980,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,183.880.587.474.299
572980,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,183.880.587.474.299
572982,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,155.083.038.585.011
572984,1,2,50,80,1,2,2,,2,,2,,,,,9,2,1,50,169.835.076.667.082
572984,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,169.835.076.667.082
572984,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,169.835.076.667.082
572985,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,190.421.923.372.799
572985,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,190.421.923.372.799
572985,1,5,50,80,2,,,,2,,2,,2,,.,,,1,50,190.421.923.372.799
572986,1,1,50,80,1,4,3,,2,,2,,,,,4,2,1,50,134.468.562.656.224
572987,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,132.387.555.663.736
572987,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,132.387.555.663.736
572989,1,2,50,80,1,1,2,,2,,2,,,,,9,2,1,50,149.063.928.002.547
572989,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,149.063.928.002.547
572990,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,175.854.187.249.545
572990,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,175.854.187.249.545
572991,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,140.150.777.647.919
572992,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,149.063.928.002.547
572992,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,149.063.928.002.547
572993,1,2,50,80,2,,,,2,,2,,2,,.,,,1,50,129.020.514.063.325
572995,1,1,50,80,1,4,3,,2,,2,,,,,4,2,1,50,127.559.650.606.542
572996,1,1,50,80,1,4,4,,3,,2,,,,,10,2,1,50,110.049.027.694.489
572996,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,110.049.027.694.489
572997,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,183.880.587.474.299
573001,1,3,50,80,2,,,,2,,2,,2,,.,,,1,50,317.987.025.903.833
573003,1,2,50,80,1,4,2,,2,,2,,,,,9,2,1,50,33.930.154.941.653
573003,1,4,50,80,2,,,,2,,2,,2,,.,,,1,50,33.930.154.941.653
573005,1,4,50,80,2,,,,2,,2,,1,2,,2,,1,50,994.716.699.863.463
573005,1,5,50,80,1,2,1,,2,,2,,,,,2,2,1,50,994.716.699.863.463
573005,1,6,50,80,1,2,1,,2,,2,,,,,2,2,1,50,994.716.699.863.463
