DIRECTORIO,SECUENCIA_P,ORDEN,AREA,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,fex_c_2011
579227,1,3,23,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,42,,,,23,121.358.466.615.669
579230,1,7,23,70,4,48,1,,2,4,1,,9,2,,,1,,,,,,,,,1,1400000,2,1,34,34,8511,85,23,120.817.050.980.093
579233,1,1,23,70,152,48,1,,2,152,1,,9,2,,,,,,,,,,1,,2,,2,1,45,45,5231,52,23,114.954.257.313.565
579234,1,3,23,70,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,32,32,7411,74,23,96.260.918.385.801
579235,1,2,23,70,24,48,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,1,45,45,5211,52,23,122.697.904.194.764
579239,1,1,23,70,52,48,1,,2,52,5,,4,4,,,,,,,,,,1,,2,,2,1,45,41,5235,52,23,154.380.406.795.273
579241,1,3,23,70,52,48,1,,2,52,1,,9,2,,,,,,,,,,1,,2,,2,1,70,70,7492,74,23,97.575.986.555.224
579244,1,3,23,70,2,48,1,,2,3,1,,2,1,,,,,,,,,,1,,1,650000,2,1,32,45,5239,52,23,84.854.103.310.082
579247,1,3,23,70,3,72,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,33,,,,23,133.412.014.659.478
579249,1,3,23,70,1,48,1,,2,104,1,,2,4,,,,,,,,,,1,,2,,2,1,2,95,2030,20,23,145.700.758.027.665
579253,1,4,23,70,24,12,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,13,5,7310,73,23,120.534.283.715.961
579256,1,3,23,70,2,48,1,,2,156,1,,9,2,,,,,,,,,,1,,2,,2,1,39,39,8050,80,23,165.604.920.128.688
579384,1,2,50,70,4,48,2,,2,4,4,,9,1,,,,,,,,,,1,,1,658000,2,1,32,32,7512,75,50,11.088.327.826.773
579385,1,1,50,70,2,48,1,,2,8,1,,3,2,,,,,,,,,,1,,2,,2,1,39,53,5521,55,50,152.790.100.410.636
579393,1,3,50,70,4,48,1,,2,52,1,,8,4,,,,,,,,,,1,,2,,2,1,45,45,6426,64,50,135.408.228.563.422
579399,2,1,50,70,76,54,1,,2,14,3,,1,1,,,,,,,,,,1,,2,,2,1,54,54,9500,95,50,872.979.938.792.357
579407,1,1,50,70,8,60,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,95,93,4552,45,50,145.727.566.962.551
579414,1,4,50,70,4,30,1,,2,56,1,,5,1,,,,,1,,,,,,,2,,2,1,13,13,8043,80,50,267.526.126.295.644
579417,1,5,50,70,3,48,1,,2,4,4,,1,8,,,,,,,,,,1,,1,500000,2,1,45,45,5221,52,50,188.807.438.517.612
579419,1,1,50,70,3,48,1,,2,4,1,,5,2,,,,,,,,,,1,,1,430000,2,1,84,83,2811,28,50,169.835.076.667.082
579428,1,1,50,70,16,40,1,,2,104,1,,6,2,,,,,,,,,,1,,2,,2,1,55,45,5051,50,50,115.393.179.895.876
579429,1,2,50,70,2,40,1,,2,3,1,,2,3,,,,,,,,,,1,,1,500000,2,1,45,51,5530,55,50,281.343.950.395.009
579430,1,3,50,70,4,48,2,,2,4,2,,9,4,,,,,1,,,,,,,1,1300000,2,1,21,39,7411,74,50,807.815.283.143.004
579433,1,4,50,70,4,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,95,95,4530,45,50,252.551.067.407.586
579442,1,2,50,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,2,,2,1,45,59,9192,91,50,456.107.492.669.925
579442,1,4,50,70,10,48,8,,2,8,8,,4,1,,,,,,,,,,1,,2,,2,1,62,62,121,1,50,456.107.492.669.925
579442,1,6,50,70,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,50,456.107.492.669.925
579442,1,7,50,70,4,48,1,,2,6,8,,5,1,,,,,,,,,,1,,2,,2,1,99,62,121,1,50,456.107.492.669.925
579446,2,1,50,70,4,56,1,,2,4,1,,8,1,,,,,,,,,,1,,2,,2,1,58,58,7492,74,50,187.110.790.968.724
579448,1,3,50,70,24,56,1,,2,102,4,,1,1,,,,,,,,,,1,,2,,2,1,45,38,6421,64,50,133.763.063.147.822
579456,1,6,50,70,2,48,1,,2,4,1,,9,3,,,,,,,,,,1,,1,635000,2,1,33,33,5211,52,50,777.099.670.878.897
579460,1,3,50,70,6,48,1,,2,6,1,,3,1,,,,,,,,,,1,,1,450000,2,1,32,93,5272,52,50,111.872.015.377.963
579463,1,2,50,70,12,48,1,,2,158,1,,8,2,,,,,,,,,,1,,2,,2,1,55,53,5511,55,50,354.678.503.151.598
579466,1,2,50,70,4,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,50,167.019.913.176.671
579472,1,3,50,70,3,48,1,,2,3,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5030,50,50,167.204.215.135.487
579476,1,4,50,70,12,48,1,,2,12,4,,9,1,,,,,,,,,,1,,2,,2,1,32,39,7512,75,50,139.733.326.713.652
579477,1,1,50,70,4,96,4,,2,4,4,,1,4,,,,,,,,,,1,,1,300000,2,1,98,98,6021,60,50,162.925.136.850.948
579484,1,1,52,70,54,48,1,,2,54,1,,4,6,,,,,,,,,,1,,2,,2,1,19,33,5530,55,52,147.859.002.197.401
579485,1,2,52,70,24,35,1,,2,24,4,,7,2,,,,,,,,,,1,,2,,2,1,13,13,8060,80,52,125.666.624.191.069
579486,1,2,52,70,240,50,1,,2,240,1,,4,6,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,812.017.832.040.158
579490,1,2,52,70,56,48,1,,2,56,1,,2,2,,,,,,,,,,1,,2,,2,1,32,32,7412,74,52,114.138.145.376.382
579491,1,2,52,70,24,48,1,,2,60,4,,1,1,,,,,,,,,,1,,2,,2,1,45,38,6421,64,52,169.496.749.717.744
579494,1,3,52,70,54,48,1,,2,54,1,,2,1,,,,,,,,,,1,,2,,2,1,58,44,6421,64,52,19.131.038.556.336
579495,1,1,52,70,8,48,4,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,52,137.823.255.482.419
579497,1,4,52,70,16,72,4,,2,16,4,,1,8,,,,,,,,,,1,,2,,2,1,98,98,6031,60,52,114.792.086.549.687
579498,1,3,52,70,108,48,2,,2,54,1,,4,4,,,,,,,,,,1,,2,,2,1,19,30,5233,52,52,764.230.964.907.185
579502,1,1,52,70,6,48,4,,2,6,4,,1,2,,,,,,,,,,1,,1,350000,2,1,37,92,7430,74,52,154.149.967.163.687
579503,1,1,52,70,4,48,1,,2,4,1,,9,2,,,,,,,,,,1,,1,620000,2,1,86,86,7492,74,52,10.053.481.508.203
579505,1,3,52,70,8,48,4,,2,8,4,,1,2,,,,,,,,,,1,,1,300000,2,1,43,43,5040,50,52,18.861.410.271.714
579506,1,1,52,70,4,48,1,,2,4,1,,9,1,,,,,1,,,,,,,1,890000,2,1,2,70,7413,74,52,10.053.481.508.203
579514,1,3,52,70,104,48,1,,2,624,2,,9,1,,,,,,,,,,1,,2,,2,1,3,85,7512,75,52,906.608.393.167.982
579515,1,3,52,70,24,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,1,58,93,5020,50,52,231.587.433.235.068
579515,1,4,52,70,12,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,84,84,5170,51,52,231.587.433.235.068
579519,1,9,52,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,1,250000,2,1,45,45,5224,52,52,341.589.811.176.701
579521,1,2,52,70,73,48,1,,2,3,1,,6,1,,,,,,,,,,1,,1,240000,2,1,45,45,5234,52,52,925.464.309.527.428
579522,1,3,52,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,125.666.624.191.069
579526,1,3,52,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,52,115.657.976.016.783
579531,1,2,52,70,3,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,53,45,5239,52,52,197.952.603.796.392
579532,1,3,52,70,99,48,2,,2,260,1,,9,2,,,,,,,,,,1,,2,,2,1,33,56,1593,15,52,584.646.332.137.597
579538,1,2,52,70,208,40,1,,2,364,1,,2,1,,,,1,,,,,,,,2,,2,1,45,45,5244,52,52,125.666.624.191.069
579540,1,1,52,70,99,48,1,,2,4,4,,1,1,,,,,,,,,,1,,1,1300000,2,1,85,18,9241,92,52,114.138.145.376.382
579542,1,2,52,70,104,48,1,,2,104,1,,4,2,,,,,,,,,,1,,2,,2,1,45,32,5020,50,52,187.605.598.100.304
579554,1,1,52,70,8,48,1,,2,8,1,,2,6,,,,,,,,,,1,,2,,2,1,53,53,5521,55,52,10.053.481.508.203
579557,1,1,52,70,8,50,5,,2,8,5,,4,9,PAGARIA PARTICULAR,,,,,,,,,1,,2,,2,1,2,2,4530,45,52,481.716.441.370.669
579558,1,3,52,70,52,40,2,,2,2,1,,2,2,,,,,,,,,,1,,1,400000,2,1,32,45,5233,52,52,629.360.473.705.575
579568,1,1,52,70,24,48,1,,2,4,4,,1,2,,,,,,,,,,1,,1,50000,2,1,53,77,1530,15,52,965.406.230.173.866
579573,1,1,52,70,4,16,4,,2,4,4,,6,2,,,,,1,,,,,,,1,150000,2,1,13,13,8012,80,52,149.778.342.782.381
579632,1,4,66,70,24,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,62,62,124,1,66,250.591.519.925.194
579635,1,2,66,70,16,50,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,260.410.385.754.719
579636,1,3,66,70,24,48,1,,2,24,1,,3,4,,,,,,,,,,1,,2,,2,1,37,3,9242,92,66,295.520.192.920.455
579641,1,4,66,70,12,48,1,,2,12,1,,5,4,,,,,,,,,,1,,2,,2,1,84,45,5234,52,66,237.531.335.576.226
579642,1,2,66,70,2,48,1,,2,2,1,,2,4,,,,,,,,,,1,,1,252000,2,1,99,99,5020,50,66,225.487.707.043.916
579652,1,3,66,70,4,48,1,,2,1,3,,1,1,,,,,,,,,,1,,1,433700,2,1,45,54,9500,95,66,219.618.925.129.865
579653,1,4,66,70,8,48,1,,2,8,1,,9,1,,,,,,,,,,1,,2,,2,1,45,99,4521,45,66,267.241.357.479.011
579658,1,2,66,70,1,48,2,,2,4,2,,9,1,,,1,,,,,,,,,1,600000,2,1,12,12,8050,80,66,183.992.095.279.664
579662,1,4,66,70,4,48,1,,2,12,1,,7,1,,,,,,,,,,1,,2,,2,1,45,79,1810,18,66,291.850.858.985.113
579663,1,1,66,70,2,48,1,,2,2,1,,4,7,,,,,,,,,,1,,1,1300000,2,1,98,98,6042,60,66,266.854.211.645.349
579665,1,2,66,70,6,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,66,244.843.225.009.813
579670,1,2,66,70,24,48,3,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,54,97,5211,52,66,27.052.354.558.069
579671,1,1,66,70,28,48,1,,2,29,1,,5,5,,,,,,,,,,1,,2,,2,1,33,33,6515,65,66,244.921.496.751.344
579684,1,4,66,70,20,48,1,,2,65,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5239,52,66,231.696.812.167.873
579697,1,6,66,70,60,48,1,,2,120,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,5051,50,66,282.421.372.390.255
579706,1,1,66,70,144,44,1,,2,144,2,,9,2,,,1,,,,,,,,,2,,2,1,59,59,8511,85,66,271.840.561.588.086
579706,1,4,66,70,24,48,1,,2,26,1,,3,1,,,,,,,,,,1,,2,,2,1,32,32,5233,52,66,271.840.561.588.086
579713,1,1,66,70,24,48,4,,2,24,2,,9,1,,,,,1,,,,,,,2,,2,1,12,12,7512,75,66,189.436.989.078.007
579724,1,1,66,70,4,48,1,,2,104,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5241,52,66,25.217.003.513.636
579731,1,2,66,70,4,48,1,,2,260,4,,1,1,,,,,,,,,,1,,2,,2,1,45,45,5261,52,66,280.062.213.694.687
579732,1,2,68,70,2,60,1,,2,2,1,,8,1,,,,,,,,,,1,,1,450000,2,1,97,97,3420,34,68,400.406.510.502.125
579734,2,1,68,70,4,72,1,,2,8,1,,6,1,,,,,,,,,,1,,2,,2,1,80,80,1921,19,68,320.034.060.536.524
579735,5,1,68,70,2,66,1,,2,2,1,,6,1,,,,,,,,,,1,,1,680000,2,1,80,80,1924,19,68,66.646.269.088.625
579751,1,1,68,70,5,48,1,,2,7,4,,2,4,,,,,,,,,,1,,2,,2,1,45,53,1551,15,68,337.226.189.827.598
579756,1,4,68,70,8,48,1,,2,8,1,,6,4,,,,,,,,,,1,,2,,2,1,79,79,1810,18,68,406.140.796.854.098
579759,1,2,68,70,52,48,1,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,1,45,45,5211,52,68,33.352.614.521.005
579759,1,4,68,70,12,12,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,1,98,98,6021,60,68,33.352.614.521.005
579760,1,4,68,70,4,40,1,,2,8,1,,9,4,,,,,,,,,,1,,1,530000,2,1,33,33,1541,15,68,360.401.190.024.343
579761,1,2,68,70,6,48,3,,2,6,3,,1,1,,,,,,,,,,1,,1,100000,2,1,54,54,9500,95,68,437.359.420.437.465
579762,6,2,68,70,6,40,1,,2,6,1,,6,1,,,,,,,,,,1,,1,284000,2,1,54,54,8011,80,68,56.298.416.242.794
579763,1,4,68,70,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,1000000,2,1,2,2,1589,15,68,369.630.549.326.614
579764,1,3,68,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,68,291.311.043.375.247
579766,1,1,68,70,12,48,4,,2,12,4,,1,1,,,,,,,,,,1,,2,,2,1,85,85,5272,52,68,282.849.885.377.452
579766,1,3,68,70,24,48,1,,2,24,1,,6,1,,,,,,,,,,1,,2,,2,1,39,39,7491,74,68,282.849.885.377.452
579769,3,1,68,70,3,48,3,,2,3,1,,3,3,,,,,,,,,,1,,1,300000,2,1,54,53,5521,55,68,420.560.327.310.316
579769,3,3,68,70,4,55,1,,2,4,1,,2,3,,,,,,,,,,1,,1,250000,2,1,95,95,4521,45,68,420.560.327.310.316
579774,1,3,68,70,24,48,1,,2,24,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,3699,36,68,192.720.178.249.617
579786,1,3,68,70,4,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,68,362.820.568.234.434
579788,1,4,68,70,4,60,1,,2,4,1,,3,3,,,,,,,,,,1,,1,600000,2,1,32,32,9241,92,68,432.810.612.404.315
579788,1,6,68,70,60,60,1,,2,1,1,,2,1,,,,,,,,,,1,,1,300000,2,1,79,79,1810,18,68,432.810.612.404.315
579793,1,5,68,70,6,48,1,,2,6,1,,2,1,,,,,,,,,,1,,2,,2,1,55,55,9500,95,68,358.999.004.633.939
579895,1,2,73,70,26,48,1,,2,375,2,,9,1,,,,,,,,,1,,ES PENSIONADO,1,100000,2,1,58,17,7524,75,73,196.553.237.631.491
579897,1,2,73,70,3,25,3,,2,630,1,,2,1,,,,,,,,,,1,,2,,2,1,54,55,8513,85,73,248.162.468.324.202
579898,1,1,73,70,4,48,1,,2,4,1,,6,1,,,,,,,,,,1,,1,320000,2,1,70,70,1810,18,73,202.671.669.265.781
579898,1,2,73,70,8,40,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,1,13,13,8012,80,73,202.671.669.265.781
579904,1,2,73,70,4,40,1,,2,4,1,,4,2,,,,,,,,,,1,,1,400000,2,1,79,79,1810,18,73,202.671.669.265.781
579907,1,2,73,70,52,48,4,,2,16,4,,1,2,,,,,,,,,,1,,2,,2,1,98,98,6031,60,73,154.406.303.550.685
579908,1,1,73,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,73,296.142.036.123.502
579909,1,4,73,70,1,20,1,,2,1,1,,2,6,,,,,,,,,,1,,1,15000,2,1,34,34,5231,52,73,176.841.411.428.088
579911,1,1,73,70,4,48,3,,2,4,3,,1,4,,,,,,,,,,1,,1,250000,2,1,54,54,9500,95,73,203.704.109.803.337
579912,1,2,73,70,8,25,4,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,1,79,79,1810,18,73,154.406.303.550.685
579915,1,2,73,70,160,48,2,,2,160,1,,5,1,,,,,,,,1,,,,2,,2,1,13,13,8012,80,73,267.317.054.794.134
579921,1,1,73,70,1,60,2,,2,104,2,,9,1,,,,,,,,,1,,PENSION,2,,2,1,19,19,7513,75,73,142.506.036.540.612
579924,1,1,73,70,6,48,1,,2,6,1,,6,1,,,1,,,,,,,,,1,825000,2,1,79,79,1810,18,73,161.724.979.675.054
579924,1,2,73,70,4,48,5,,2,4,5,,3,2,,,,,,,,,,1,,1,4000000,2,1,79,79,1810,18,73,161.724.979.675.054
579928,1,2,73,70,8,48,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,59,59,8513,85,73,278.831.862.231.592
579929,1,3,73,70,12,60,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,58,,,,73,399.353.891.548.212
579947,1,3,76,70,1,40,1,,2,2,1,,9,6,,,,,,,,,,1,,2,,2,1,32,34,1810,18,76,146.358.847.536.441
579950,1,2,76,70,26,48,2,,2,26,4,,9,4,,,,,,,,,,1,,2,,2,1,13,31,8531,85,76,613.789.382.125.772
579962,1,3,76,70,26,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,32,,,,76,64.471.755.412.501
579969,1,2,76,70,11,40,1,,2,15,1,,9,1,,,,,,,,,,1,,2,,2,1,32,3,7250,72,76,616.210.049.766.672
579970,1,1,76,70,4,84,1,,2,4,4,,2,9,DE SU DINERO,,,,,,,,,1,,1,200000,2,1,58,45,5233,52,76,795.433.432.022.518
579970,1,2,76,70,3,72,4,,2,7,4,,2,6,,,,,,,,,,1,,1,400000,2,1,58,45,5233,52,76,795.433.432.022.518
579987,1,2,76,70,52,48,1,,2,104,1,,9,2,,,,,,,,,,1,,2,,2,1,97,97,7495,74,76,844.949.244.290.337
579987,3,3,76,70,13,50,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,76,844.949.244.290.337
579988,1,1,76,70,999,48,4,,2,48,4,,1,2,,,,,,,,,,1,,2,,2,1,12,12,7411,74,76,697.967.982.382.221
580006,1,2,76,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,280000,2,1,45,53,5521,55,76,730.024.487.556.426
580012,1,2,76,70,3,48,1,,2,3,1,,7,1,,,,,,,,,,1,,2,,2,1,91,91,2102,21,76,958.949.972.138.138
580015,2,2,76,70,4,48,1,,2,4,1,,7,3,,,,,,,,,,1,,1,350000,2,1,79,78,1810,18,76,6.616.786.764.352
580016,1,1,76,70,40,48,1,,2,40,1,,4,1,,,,,,,,,1,,ES PENSIONADO,2,,2,1,58,58,7492,74,76,599.784.291.312.556
580018,1,1,76,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,300000,2,1,95,95,4521,45,76,695.724.842.923.484
580027,1,2,76,70,48,56,1,,2,56,1,,4,1,,,,,,,,,,1,,2,,2,1,45,45,5030,50,76,670.517.345.741.433
580032,1,4,76,70,2,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,76,67.132.241.818.677
580044,1,2,76,70,105,48,1,,2,7,4,,1,5,,,,,,,,,,1,,2,,2,1,34,92,2233,22,76,35.215.501.704.253
580045,1,1,76,70,4,48,3,,2,100,3,,1,6,,,,,,,,,,1,,2,,2,1,54,54,9500,95,76,84.117.176.728.031
580049,1,6,76,70,8,48,3,,2,36,3,,1,4,,,,,,,,,,1,,2,,2,1,54,54,9500,95,76,817.634.954.848.987
580050,1,1,76,70,200,40,2,,2,2,4,,9,1,,,,,,,,,,1,,1,98,2,1,5,5,7515,75,76,655.538.897.025.634
580052,1,1,76,70,5,48,1,,2,12,4,,9,1,,,,,,,,,1,,YA ES PENIONADO,2,,2,1,2,98,7411,74,76,681.845.644.931.371
580062,1,2,76,70,2,48,1,,2,2,1,,5,1,,,,,,,,,,1,,1,335000,2,1,97,90,2529,25,76,670.517.345.741.433
580087,1,5,76,70,26,24,1,,2,144,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,76,589.842.032.942.465
580088,1,2,76,70,7,48,1,,2,104,1,,2,1,,,,,,,,,,1,,2,,2,1,45,45,5234,52,76,866.971.558.896.733
580088,1,4,76,70,1,48,4,,2,7,4,,9,8,,,,,,,,,,1,,2,,2,1,98,98,6022,60,76,866.971.558.896.733
580092,1,2,76,70,5,56,1,,2,6,1,,9,1,,,,,,,,,,1,,2,,2,1,45,45,5211,52,76,651.601.957.403.611
580095,1,2,76,70,2,48,1,,2,4,1,,9,2,,,,,,,,,,1,,1,250000,2,1,45,45,3140,31,76,730.024.487.556.426
580254,1,2,13,70,52,40,1,,2,52,1,,9,1,,,,,,,,,,1,,2,,2,1,32,97,501,5,13,295.637.806.502.814
580255,1,3,13,70,26,48,1,,2,26,1,,9,1,,,,,,,,,,1,,2,,2,1,32,34,7513,75,13,260.631.628.247.052
580257,1,4,13,70,26,48,1,,2,26,1,,2,4,,,,,,,,,,1,,2,,2,1,45,45,5233,52,13,26.929.824.812.971
580261,1,2,13,70,156,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,90000,2,1,37,93,4552,45,13,237.238.750.298.661
580261,1,3,13,70,104,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,13,237.238.750.298.661
580262,1,5,13,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,39,,,,13,291.897.526.998.988
580265,1,3,13,70,26,48,1,,2,26,1,,6,1,,,,,,,,,,1,,2,,2,1,37,34,7413,74,13,298.374.052.205.556
580274,1,2,13,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,8,,,,13,230.570.011.365.081
580284,1,3,54,70,8,40,4,,2,10,2,,9,2,,,,,1,,,,,,,2,,2,1,19,19,7512,75,54,276.530.969.174.533
580303,1,3,13,70,8,48,1,,2,12,1,,7,3,,,,,,,,,,1,,2,,2,1,41,41,5030,50,13,286.359.286.033.801
580341,1,2,13,70,26,48,1,,2,26,1,,6,4,,,,,,,,,,1,,2,,2,1,98,98,6041,60,13,28.163.357.548.984
580518,1,3,23,70,12,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,84,97,2211,22,23,929.891.794.715.065
580522,1,2,23,70,52,48,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,45,38,6421,64,23,129.795.346.068.362
580523,1,1,23,70,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,55,53,5521,55,23,130.056.511.099.252
580524,1,2,23,70,8,48,1,,2,8,1,,3,4,,,,,,,,,,1,,2,,2,1,95,95,4521,45,23,116.304.039.596.331
580525,1,3,23,70,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,37,,,,23,141.719.207.369.986
580526,2,2,23,70,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,1,5,5,8511,85,23,16.925.119.973.434
580529,1,3,23,70,52,48,1,,2,52,1,,5,2,,,,,,,,,,1,,2,,2,1,55,55,5231,52,23,928.523.049.962.565
580748,1,1,52,70,8,35,1,,2,4,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,965.406.230.173.866
580750,1,1,52,70,8,40,1,,2,8,4,,9,1,,,,,,,,,,1,,2,,2,1,3,39,7512,75,52,251.333.248.382.138
580755,1,4,52,70,4,48,4,,2,4,4,,9,3,,,,,1,,,,,,,1,1500000,2,1,2,2,7310,73,52,938.049.399.710.954
580766,1,1,52,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,55,,,,52,226.082.779.592.146
580766,1,2,52,70,8,48,1,,2,104,1,,3,4,,,,,,,,,,1,,2,,2,1,45,45,5233,52,52,226.082.779.592.146
580769,1,1,52,70,52,48,2,,2,52,5,,2,3,,,,,,,,,,1,,2,,2,1,13,41,6422,64,52,147.859.002.197.401
580770,1,2,52,70,24,48,2,,2,24,1,,8,4,,,,,,,,,,1,,2,,2,1,5,13,8050,80,52,114.138.145.376.382
580778,1,3,52,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,37,33,5239,52,52,135.087.572.436.128
580780,1,1,52,70,26,48,1,,2,26,1,,4,1,,,,,,,,,,1,,2,,2,1,45,45,5239,52,52,287.473.576.264.085
580788,1,1,54,70,5,55,4,,2,5,4,,3,1,,,,,,,,,,1,,1,300000,2,1,95,95,4521,45,54,318.421.732.041.715
580792,1,4,66,70,20,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,45,45,5233,52,66,235.738.483.715.538
580795,1,3,66,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,59,,,,66,255.698.909.131.205
580795,2,2,66,70,40,50,1,,2,48,1,,2,1,,,,,,,,,,1,,2,,2,1,95,95,4521,45,66,255.698.909.131.205
580798,1,2,66,70,8,30,3,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,54,53,5521,55,66,268.945.030.369.524
580799,1,1,66,70,4,48,1,,2,4,1,,9,2,,,,,,,,,,1,,2,,2,1,79,79,1810,18,66,290.220.850.469.513
580808,1,2,68,70,3,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,45,,,,68,234.398.729.974.448
580822,1,2,68,70,4,60,1,,2,4,1,,2,1,,,,,,,,,,1,,1,600000,2,1,99,99,4542,45,68,328.896.985.642.938
580822,1,3,68,70,6,24,1,,2,6,1,,2,1,,,,,,,,,,1,,1,120000,2,1,55,45,5211,52,68,328.896.985.642.938
580823,1,1,68,70,240,50,1,,2,240,1,,9,2,,,,,,,,,,1,,2,,2,1,45,97,1594,15,68,207.452.362.566.223
580823,1,3,68,70,16,60,1,,2,16,1,,9,4,,,,,,,,,,1,,2,,2,1,39,21,1589,15,68,207.452.362.566.223
580823,1,5,68,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,600000,2,1,45,45,5237,52,68,207.452.362.566.223
580825,1,3,68,70,20,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,7,,,,68,371.535.098.866.385
580826,1,2,68,70,12,48,1,,2,200,1,,9,2,,,,,,,,,,1,,2,,2,1,45,97,5211,52,68,373.070.762.620.192
580830,1,2,68,70,12,50,2,,2,32,1,,2,1,,,,,1,,,,,,,2,,2,1,12,41,5040,50,68,390.668.857.890.165
580831,1,3,68,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,85,,,,68,471.767.640.886.849
580832,1,1,68,70,10,48,1,,2,8,1,,2,2,,,,,,,,,,1,,2,,2,1,79,79,1810,18,68,369.191.097.276.642
580833,1,2,68,70,8,48,4,,2,12,1,,4,1,,,,,,1,,,,,,2,,2,1,37,37,6412,64,68,503.880.942.810.357
580837,1,2,68,70,4,24,4,,2,156,1,,6,1,,,,,,,,,,1,,2,,2,1,55,80,1921,19,68,384.298.328.847.957
580838,1,2,68,70,2,55,1,,2,2,1,,9,1,,,1,,,,,,,,,1,500000,2,1,95,37,6412,64,68,352.959.754.322.385
580838,1,3,68,70,2,48,1,,2,2,1,,9,1,,,1,,,,,,,,,1,700000,2,1,32,32,6412,64,68,352.959.754.322.385
