Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;1;1;70;1;4;70;1; ;2;242;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;02;11;1;1;1120;03;41;128,825225307806;41;4012352
1;4;1;70;1;12;48;1; ;2;40;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;24;1;1;2411;03;08;574,346360614862;08;4012355
1;3;1;70;1;53;48;1; ;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;03;18;63,0442232963442;18;4012357
1;2;1;70;1;52;48;1; ;2;52;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;36;60;1;2;6021;03;76;735,423603107969;76;4012358
1;3;1;70;1;2;40;1; ;2;64;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;74;1;1;7421;03;44;51,5457772817717;44;4012364
1;4;1;70;1;8;40;2; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;18;18;92;1;1;9241;03;63;174,579056422099;63;4012369
1;2;1;70;1;52;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;53;55;1;2;5521;03;08;535,133148015397;08;4012375
1;1;1;70;1;16;48;3; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;03;18;63,9915418704714;18;4012380
1;2;1;70;1;1;30;1; ;2;624;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;32;45;1;1;4541;03;76;997,452862267351;76;4012385
1;3;1;70;1;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;56;93;1;1;9301;03;27;63,8597518586566;27;4012390
1;4;1;70;1;6;25;1; ;2;51;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;03;08;670,532019968402;08;4012392
1;1;1;70;1;10;48;1; ;2;28;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;54;95;1;1;9500;03;23;124,209824126553;23;4012398
1;2;1;70;1;12;48;2; ;2;12;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;30;90;1;1;9000;03;63;136,29049791976;63;4012402
1;3;1;70;1;12;48;2; ;2;12;1; ;4;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;51;1;1;5125;03;63;136,29049791976;63;4012402
1;4;1;70;1;4;48;2; ;2;12;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;290000;2;03;95;45;1;1;4521;03;63;136,29049791976;63;4012402
1;1;1;70;1;18;48;4; ;2;18;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;12;12;65;1;2;6512;03;19;105,727938976899;19;4012406
1;2;1;70;1;36;48;3; ;2;30;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;2;9500;03;52;181,431762115361;52;4012414
1;2;1;70;1;8;48;2; ;2;9;2; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;19;19;75;1;1;7512;03;23;124,209004023278;23;4012417
1;1;1;70;1;4;50;1; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;18;75,0617284929047;18;4012418
1;2;1;70;1;16;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5261;03;08;611,929078525025;08;4012421
1;2;1;70;1;2;48;4; ;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;53;55;1;1;5521;03;27;36,7227964497272;27;4012427
1;1;1;70;1;20;40;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;03;27;32,8366172593661;27;4012428
1;3;1;70;1;4;40;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;53;55;1;1;5521;03;63;78,3694986564143;63;4012429
1;3;1;70;1;12;50;1; ;2;10;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1939;03;17;229,902712488746;17;4012438
1;1;1;70;1;4;40;4; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1530;03;27;87,0799879042946;27;4012452
1;4;1;70;1;1;35;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;27;87,0799879042946;27;4012452
1;5;1;70;1;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;689455;2;53;38;74;1;1;7499;03;17;236,574941561724;17;4012465
1;1;1;70;1;104;48;1; ;2;104;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;03;19;83,1576386294806;19;4012507
1;2;1;70;1;52;24;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;45;54;95;1;2;9500;03;19;83,1576386294806;19;4012507
1;2;1;70;1;12;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;40;53;55;1;1;5522;03;73;214,097789627973;73;4012512
1;3;1;70;1;2;48;1; ;2;16;2; ;9;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2;05;13;75;1;1;7513;03;73;214,097789627973;73;4012512
1;3;1;70;1;4;48;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;97;97;74;1;1;7495;03;66;259,586107295279;66;4012524
1;2;1;70;1;108;48;1; ;2;78;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;03;73;136,969165094128;73;4012531
1;3;1;70;1;6;60;1; ;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;1;2811;03;66;309,729802660098;66;4012538
1;2;1;70;1;11;48;1; ;2;140;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;13;80;1;1;8045;03;52;171,149208963069;52;4012547
1;6;1;70;1;259;80;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;03;50;204,472971853281;50;4012548
1;2;1;70;1;104;48;1; ;2;104;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;18;1;2;1810;03;05;1221,48322976777;05;4012556
1;2;1;70;1;104;48;1; ;2;156;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0140;03;19;117,387805380094;19;4012560
1;3;1;70;1;15;48;1; ;2;14;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;34;24;1;2;2424;03;76;821,651616671816;76;4012569
1;3;1;70;1;12;20;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;41;52;1;1;5233;03;73;182,036186517547;73;4012578
1;1;1;70;1;10;36;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;03;17;216,239347815022;17;4012579
1;2;1;70;1;26;48;3; ;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;51;1;2;5155;03;50;205,528314444269;50;4012583
1;4;1;70;1;45;48;1; ;2;16;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;2;5233;03;73;73,3787963220982;73;4012584
1;10;1;70;1;12;12;1; ;2;12;1; ;7;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;03;50;243,671183097302;50;4012589
1;4;1;70;1;4;48;1; ;2;4;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;03;03;10;1;1;1010;03;08;628,098533643336;08;4012593
1;1;1;70;1;10;48;4; ;2;600;2; ;9;1; ; ; ; ; ; ; ; ;1; ;RECIBE PENSION POR JUBILACION;2; ;2;98;39;75;1;1;7522;03;50;164,323905666714;50;4012615
1;2;1;70;1;4;48;4; ;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;19;121,147290725729;19;4012622
1;4;1;70;1;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;38;74;1;1;7499;03;05;1399,2491953592;05;4012626
1;1;1;70;1;52;40;3; ;2;36;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;74;1;2;7430;03;50;198,854119482812;50;4012634
1;1;1;70;1;2;48;1; ;2;999;2; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;44;33;65;1;1;6512;03;68;514,996186415776;68;4012644
1;3;1;70;1;112;48;1; ;2;112;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;58;75;1;2;7522;03;73;94,306939766654;73;4012648
1;2;1;70;1;20;48;1; ;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;03;73;97,4881409697321;73;4012656
1;2;1;70;1;46;40;1; ;2;46;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;28;1;2;2811;03;13;424,273213469218;13;4012658
1;1;1;70;1;8;48;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;83;28;1;1;2811;03;54;458,217366574371;54;4012660
1;3;1;70;1;8;48;1; ;2;8;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;45;1;1;4521;03;54;458,217366574371;54;4012660
1;2;1;70;1;16;48;1; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;85;1;2;8515;03;11;1237,39349054983;11;4012671
1;2;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;689454;2;95;95;45;1;1;4521;03;66;270,859257730514;66;4012685
2;4;2;70;1;8;48;1; ;2;8;1; ;3;6; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4521;03;50;154,082081565952;50;4012690
1;3;1;70;1;20;48;2; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;02;03;15;1;2;1589;03;11;2783,20074064311;11;4012700
1;2;1;70;1;11;50;1; ;2;11;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;03;11;1277,23351201351;11;4012704
1;4;1;70;1;16;48;1; ;2;16;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;45;1;2;4530;03;41;192,171093257774;41;4012718
1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;13;435,254091333457;13;4012725
1;3;1;70;1;4;48;4; ;2;4;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;1;5239;03;27;81,4679725779117;27;4012738
1;3;1;70;1;4;48;1; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;53;45;52;1;1;5233;03;50;237,017515367798;50;4012740
1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;03;13;435,559593900102;13;4012747
1;3;1;70;1;24;48;1; ;2;18;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;85;52;1;2;5272;03;70;101,669343820289;70;4012748
1;1;1;70;1;13;30;2; ;2;13;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8044;03;27;36,7227964497272;27;4012764
1;4;1;70;1;1;48;1; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;98;98;60;1;1;6042;03;68;440,950268948753;68;4012766
1;1;1;70;1;20;40;1; ;2;20;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;13;75;1;2;7513;03;27;26,759167492568;27;4012772
1;2;1;70;1;52;40;4; ;2;52;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5211;03;27;26,759167492568;27;4012772
1;3;1;70;1;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;26;1;1;2693;03;73;194,755515474801;73;4012775
1;1;1;70;1;4;40;1; ;2;40;3; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;59;59;95;1;1;9500;03;17;246,220292124017;17;4012778
1;3;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;60;1;1;6021;03;76;651,49643851625;76;4012782
1;1;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;70;97;51;1;2;5155;03;08;543,553901213144;08;4012783
1;3;1;70;1;1;48;1; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;03;41;52;1;1;5211;03;47;115,229745118631;47;4012796
1;1;1;70;1;15;40;2; ;2;24;1; ;3;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2;07;07;85;1;2;8512;03;27;36,7227964497272;27;4012805
1;3;1;70;1;24;48;1; ;2;24;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;95;1;2;9500;03;41;119,533923513489;41;4012808
1;2;1;70;1;12;40;4; ;2;152;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;45;52;1;1;5261;03;44;98,4377681734623;44;4012813
2;2;2;70;1;4;48;1; ;2;12;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5132;03;68;551,505544501026;68;4012829
1;4;1;70;1;16;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;2; ;03;11;914,901041365096;11;4012831
1;1;1;70;1;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;02;21;63;1;1;6340;03;05;834,664633242834;05;4012837
1;2;1;70;1;4;48;4; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;45;1;1;4552;03;73;259,594611897044;73;4012853
1;5;1;70;1;2;48;1; ;2;2;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;53;53;55;1;1;5521;03;17;145,541607911315;17;4012854
1;3;1;70;1;12;48;2; ;2;22;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;59;91;1;1;9192;03;54;345,177003414504;54;4012859
1;4;1;70;1;12;48;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;41;52;1;1;5221;03;54;345,177003414504;54;4012859
1;2;1;70;1;4;48;1; ;2;12;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;93;1;1;9309;03;11;2540,49814841601;11;4012866
1;2;1;70;1;12;40;1; ;2;10;1; ;4;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2;33;39;80;1;1;8011;03;19;25,497771275161;19;4012878
1;2;1;70;1;12;25;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;03;44;38,5367722165485;44;4012880
1;2;1;70;1;12;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;18;51,85592198913;18;4012881
1;2;1;70;1;24;48;1; ;2;54;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;74;1;2;7492;03;05;1082,07656725297;05;4012883
1;6;1;70;1;2;48;1; ;2;14;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;44;52;1;1;5262;03;54;274,949425287756;54;4012887
1;1;1;70;1;12;48;1; ;2;12;8; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;03;05;1291,56066264363;05;4012891
1;3;1;70;1;8;48;1; ;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;95;45;1;1;4522;03;05;1291,56066264363;05;4012891
1;1;1;70;1;10;48;1; ;2;11;2; ;9;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;09;31;75;1;1;7513;03;11;1250,98353175288;11;4012892
1;1;1;70;1;6;48;1; ;2;6;1; ;8;1; ; ; ; ; ; ; ; ;1; ;LA PENSION;1;280000;2;93;93;45;1;1;4521;03;17;141,930896485546;17;4012904
1;1;1;70;1;8;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;15;1;1;1591;03;17;210,442444322006;17;4012909
1;3;1;70;1;56;56;1; ;2;56;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;11;11;74;1;2;7411;03;50;161,39263110894;50;4012911
1;3;1;70;1;8;60;1; ;2;8;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;1;5237;03;66;302,279373953251;66;4012929
1;1;1;70;1;4;48;1; ;2;4;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;03;11;3198,66566149495;11;4012935
1;1;1;70;1;4;40;1; ;2;5;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;27;100,816769661352;27;4012938
1;2;1;70;1;2;48;1; ;2;10;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;59;17;1;1;1749;03;05;1305,22804573361;05;4012942
1;1;1;70;1;2;40;4; ;2;2;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;87;87;50;1;1;5020;03;44;75,3648072539112;44;4012947
1;2;1;70;1;12;48;1; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;03;54;681,744863608493;54;4012949
1;2;1;70;1;12;50;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;54;387,122151314352;54;4012950
1;2;1;70;1;204;48;4; ;2;204;4; ;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;85;1;2;8511;03;50;233,648148729566;50;4012953
1;1;1;70;1;36;48;1; ;2;36;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;32;75;1;2;7524;03;76;732,168255895965;76;4012954
1;4;1;70;1;40;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;03;13;398,993182074774;13;4012955
1;2;1;70;1;8;8;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;03;50;197,32543262568;50;4012977
1;4;1;70;1;6;48;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;66;1;1;6601;03;73;363,588599923519;73;4012986
1;4;1;70;1;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;47;108,391319252012;47;4012993
1;2;1;70;1;3;72;1; ;2;4;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;430000;2;58;39;60;1;1;6042;03;76;997,452862267351;76;4012998
1;6;1;70;1;12;45;4; ;2;3;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;1;7512;03;41;117,069450587217;41;4013005
1;2;1;70;1;46;48;4; ;2;12;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;13;33;65;1;2;6512;03;70;72,3101352447873;70;4013007
1;2;1;70;1;9;24;1; ;2;250;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5239;03;17;216,239347815022;17;4013008
1;1;1;70;1;24;48;1; ;2;24;1; ;6;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO;2; ;2;98;98;60;1;2;6022;03;05;1204,89350082732;05;4013010
1;5;1;70;1;24;48;1; ;2;24;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;03;19;111,327959958138;19;4013011
1;2;1;70;1;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;2;5211;03;73;285,299288456373;73;4013013
1;1;1;70;1;24;72;1; ;2;24;1; ;9;9;CON DINERO DE ARRIENDO; ;1; ; ; ; ; ; ; ; ;2; ;1;87;87;28;1;2;2811;03;76;985,894004783283;76;4013043
1;2;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;689454;2;58;58;52;1;1;5211;03;76;985,894004783283;76;4013043
1;1;1;70;1;40;48;1; ;2;40;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;53;45;52;1;2;5262;03;50;421,469130705846;50;4013044
1;2;1;70;1;8;48;4; ;2;252;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;99;55;1;1;5521;03;76;1113,36383034372;76;4013045
1;1;1;70;1;4;48;4; ;2;3;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;95;95;45;1;1;4521;03;19;113,513207302519;19;4013046
2;1;2;70;1;48;48;1; ;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;74;1;2;7412;03;73;291,876981472133;73;4013053
1;1;1;70;1;8;42;1; ;2;86;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;03;47;210,237697379346;47;4013055
1;2;1;70;1;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;50;1;1;5011;03;50;407,999255174274;50;4013058
1;1;1;70;1;22;22;1; ;2;22;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;21;11;65;1;2;6596;03;11;2393,31150672146;11;4013065
1;2;1;70;1;12;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;73;297,61285372783;73;4013085
1;3;1;70;1;3;48;1; ;2;4;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;02;21;75;1;1;7512;03;50;318,707377653535;50;4013089
1;2;1;70;1;16;40;1; ;2;16;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;19;1;2;1921;03;66;218,794548742889;66;4013104
1;3;1;70;1;52;25;1; ;2;10;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;98;60;1;2;6021;03;66;218,794548742889;66;4013104
1;2;1;70;1;36;48;1; ;2;36;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;74;1;2;7499;03;17;240,073438955023;17;4013107
1;3;1;70;1;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;540000;2;03;38;74;1;1;7499;03;17;240,073438955023;17;4013107
1;3;1;70;1;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;66;292,705515770126;66;4013113
1;1;1;70;1;13;48;2; ;2;13;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;92;1;1;9231;03;50;390,769820027135;50;4013119
1;2;1;70;1;3;48;1; ;2;3;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;2000000;2;11;33;28;1;1;2811;03;50;390,769820027135;50;4013119
1;1;1;70;1;10;40;4; ;2;10;4; ;9;9;ESTA COTIZANDO; ;1; ; ; ; ; ; ; ; ;2; ;2;44;44;75;1;1;7512;03;66;281,516378316356;66;4013122
1;2;1;70;1;10;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;45;37;52;1;1;5211;03;73;126,371280804609;73;4013126
1;4;1;70;1;8;48;1; ;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5211;03;68;403,836658169519;68;4013136
1;1;1;70;1;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;689454;2;39;39;51;1;1;5135;03;66;331,785161831326;66;4013143
1;1;1;70;1;11;48;1; ;2;11;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;93;45;1;1;4521;03;11;1398,62738764228;11;4013148
1;1;1;70;1;24;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5262;03;41;130,916391337735;41;4013164
1;1;1;70;1;4;40;2; ;2;15;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;92;1;1;9242;03;27;26,759167492568;27;4013172
1;3;1;70;1;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;03;27;26,759167492568;27;4013172
1;2;1;70;1;54;25;3; ;2;72;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;53;55;1;2;5521;03;52;330,067141511009;52;4013176
1;3;1;70;1;5;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;03;54;385,167602293662;54;4013179
1;1;1;70;1;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5225;03;18;70,9506664284312;18;4013183
1;5;1;70;1;3;40;1; ;2;20;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;18;122,816503279395;18;4013184
1;2;1;70;1;8;40;2; ;2;8;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;03;18;56,6766394600347;18;4013194
1;7;1;70;1;24;48;1; ;2;144;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;44;66;1;2;6602;03;47;232,601658233663;47;4013207
1;2;1;70;1;6;42;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;1;4559;03;47;88,2419906328412;47;4013224
1;3;1;70;1;108;40;1; ;2;112;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;85;1;2;8512;03;19;119,238921267469;19;4013229
1;2;1;70;1;52;48;1; ;2;156;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5231;03;05;1198,07237721796;05;4013230
1;1;1;70;1;12;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;55;1;1;5511;03;18;77,4688208561541;18;4013236
1;2;1;70;1;3;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;54;54;55;1;1;5511;03;47;210,237697379346;47;4013244
1;3;1;70;1;24;48;1; ;2;13;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;03;17;119,372346688241;17;4013263
