DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011;AREA
4563682;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;03;68;552,784363548214;68
4563682;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;552,784363548214;68
4563684;1;1;1;80;1;1;4;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;68;406,75425621683;68
4563684;1;2;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;68;406,75425621683;68
4563686;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;500000;2;1;03;68;534,219814102489;68
4563688;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;463,617744465854;68
4563689;1;1;1;80;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;68;524,279687150674;68
4563689;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;68;524,279687150674;68
4563690;1;2;1;80;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;03;68;419,376719916172;68
4563690;1;5;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;68;419,376719916172;68
4563691;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;577,0427819284;68
4563692;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;504,510278846439;68
4563692;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;504,510278846439;68
4563692;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;504,510278846439;68
4563696;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;440,960596827178;68
4563696;1;2;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;68;440,960596827178;68
4563697;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;546,896314122685;68
4563699;1;2;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;03;68;317,368537752072;68
4563700;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;436,873500354231;68
4563701;1;3;1;80;1;1;2;8; ;1; ;1;12;EMBARAZO;2; ;2; ;1;30;800000;2;1;03;68;590,417676821329;68
4563702;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;68;524,535784940804;68
4563702;1;3;1;80;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;68;524,535784940804;68
4563703;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;486,201827190843;68
4563703;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;486,201827190843;68
4563703;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;486,201827190843;68
4563705;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;412,830840238806;68
4563705;1;4;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;68;412,830840238806;68
4563705;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;412,830840238806;68
4563706;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;1000000;2;1;03;68;470,546509153391;68
4563707;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;572,553771852449;68
4563707;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;572,553771852449;68
4563709;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;524,535784940804;68
4563711;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;68;453,637096847374;68
4563712;1;1;1;80;1;1;4;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;68;467,27588480878;68
4563714;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;381,926748755048;68
4563716;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;511,859284920608;68
4563716;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;68;511,859284920608;68
4563716;1;3;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;68;511,859284920608;68
4563717;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;524,535784940804;68
4563717;1;3;1;80;1;1;4;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;68;524,535784940804;68
4563719;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;411,070407952889;68
4563719;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;411,070407952889;68
4563722;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;411,070407952889;68
4563723;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;471,76489488473;68
4563724;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;564,366281908204;68
4563726;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;03;68;392,942609915533;68
4563727;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;411,070407952889;68
4563727;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;411,070407952889;68
4563728;1;2;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;68;494,389317135088;68
4563730;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;68;467,27588480878;68
4563734;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;404,939787610059;68
4563734;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;68;404,939787610059;68
4563734;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;68;404,939787610059;68
4563735;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;101,199603133394;70
4563737;1;3;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;70;112,830110499805;70
4563739;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;70;99,6748628543413;70
4563740;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;97,204286847305;70
4563741;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;70;108,230133760318;70
4563741;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;108,230133760318;70
4563742;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;119,103554065739;70
4563742;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;119,103554065739;70
4563742;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;119,103554065739;70
4563743;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;96,4511068346914;70
4563745;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;99,6748628543413;70
4563747;1;1;1;80;1;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;89,3299865682966;70
4563747;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;89,3299865682966;70
4563748;1;1;1;80;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;89,3299865682966;70
4563748;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;89,3299865682966;70
4563749;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;102,76043772687;70
4563749;1;2;1;80;1;1;4;5; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;102,76043772687;70
4563750;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;03;70;97,8932338079597;70
4563750;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;03;70;97,8932338079597;70
4563750;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;99;2;1;03;70;97,8932338079597;70
4563750;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;97,8932338079597;70
4563751;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;130,816674737935;70
4563753;1;1;1;80;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;83,8035474560118;70
4563754;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;111,51860919249;70
4563755;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;115,654413900706;70
4563756;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;105,539497545637;70
4563756;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;105,539497545637;70
4563756;1;6;1;80;1;1;4;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;70;105,539497545637;70
4563758;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;128,346098730898;70
4563764;1;2;1;80;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;116,407593913319;70
4563764;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;116,407593913319;70
4563765;1;1;1;80;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;96,0452121475832;70
4563765;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;96,0452121475832;70
4563765;1;3;1;80;1;1;2;4; ;1; ;1;4; ;2; ;2; ;1;48;2500000;2;1;03;70;96,0452121475832;70
4563766;1;1;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;97,204286847305;70
4563768;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;116,407593913319;70
4563769;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;90,7567748080052;70
4563770;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;107,918229260774;70
4563770;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;107,918229260774;70
4563770;1;6;1;80;1;1;4;7; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;03;70;107,918229260774;70
4563771;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;123,703530805226;70
4563772;1;2;1;80;1;1;4;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;89,3299865682966;70
4563773;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;143,646352351767;70
4563773;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;143,646352351767;70
4563773;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;143,646352351767;70
4563774;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;89,0180820687519;70
4563775;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;99;2;1;03;70;88,0184852609821;70
4563779;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;70;97,1049525822828;70
4563779;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;97,1049525822828;70
4563779;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;97,1049525822828;70
4563780;1;1;1;80;1;1;4;6; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;70;91,4886580757882;70
4563780;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;91,4886580757882;70
4563781;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;89,3299865682966;70
4563781;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;89,3299865682966;70
4563782;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;117,160773925933;70
4563783;1;1;1;80;1;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;70;123,17498678585;70
4563783;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;123,17498678585;70
4563784;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;124,17458359362;70
4563784;1;5;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;124,17458359362;70
4563785;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;90,4890612680184;70
4563786;1;1;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;88,1709118685749;70
4563786;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;70;88,1709118685749;70
4563786;1;3;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;70;88,1709118685749;70
4563787;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;300000;2;1;03;70;95,0322949286687;70
4563789;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;93,873220228947;70
4563790;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;24;400000;2;1;03;70;128,346098730898;70
4563790;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;128,346098730898;70
4563791;1;1;1;80;1;1;4;3; ;1; ;4;9; ;2; ;2; ;2; ;300000;2;1;03;70;117,944479366017;70
4563793;1;7;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;70;111,185062827173;70
4563795;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;82,7906302370973;70
4563795;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;82,7906302370973;70
4563795;1;4;1;80;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;70;82,7906302370973;70
4563801;1;1;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;70;115,088116272319;70
4563804;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;70;121,258825025137;70
4563804;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;70;121,258825025137;70
4563809;1;4;1;80;1;1;2;8; ;2; ; ;1; ;2; ;2; ;1;21;750000;2;1;03;73;226,137775197445;73
4563810;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;409,2567837137;73
4563810;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;409,2567837137;73
4563815;1;1;1;80;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;397,016655882092;73
4563815;1;2;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;397,016655882092;73
4563815;1;7;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;397,016655882092;73
4563815;1;12;1;80;1;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;397,016655882092;73
4563816;1;3;1;80;1;1;2;6; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;03;73;290,430069701317;73
4563817;1;4;1;80;1;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;73;201,449271188979;73
4563818;1;1;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;273,84231444681;73
4563818;1;2;1;80;1;1;3;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;73;273,84231444681;73
4563818;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;1;40;800000;2;1;03;73;273,84231444681;73
4563818;1;5;1;80;1;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;03;73;273,84231444681;73
4563819;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;224,581953160443;73
4563820;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;279,339985136022;73
4563821;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;303,32129547558;73
4563821;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;303,32129547558;73
4563824;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;280,811811993154;73
4563824;1;2;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;280,811811993154;73
4563826;1;1;1;80;1;1;4;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;03;73;140,717505241097;73
4563826;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;140,717505241097;73
4563826;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;140,717505241097;73
4563826;1;5;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ;2; ;200000;2;1;03;73;140,717505241097;73
4563828;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;338,177139890999;73
4563829;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;03;73;354,946253452384;73
4563829;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;354,946253452384;73
4563831;1;1;1;80;1;1;4;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;73;201,896772903241;73
4563831;1;5;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;201,896772903241;73
4563833;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;781242;2;1;03;73;288,379319574222;73
4563833;1;3;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;288,379319574222;73
4563834;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;180,010487909854;73
4563835;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;03;73;403,188251732158;73
4563838;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;241,265327263199;73
4563838;1;3;1;80;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;73;241,265327263199;73
4563838;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;241,265327263199;73
4563839;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;241,255447873579;73
4563840;1;2;1;80;1;2; ; ; ; ;1;1;2; ;2;2;2; ;2; ;1500000;1;1;03;73;281,444889871813;73
4563841;1;2;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;251,956029453423;73
4563848;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;303,32129547558;73
4563849;1;1;1;80;1;1;4;3; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;03;73;204,624876128071;73
4563850;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781000;2;1;03;73;266,317337806059;73
4563851;1;2;1;80;1;1;4;4; ;1; ;4;8; ;3; ;2; ;1;20;1500000;3;1;03;73;280,811811993154;73
4563854;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;870000;2;1;03;73;318,075461617321;73
4563855;1;1;1;80;1;1;2;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;03;73;303,32129547558;73
4563856;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;240,009050895502;73
4563856;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;1;48;781242;2;1;03;73;240,009050895502;73
4563856;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;03;73;240,009050895502;73
4563856;1;5;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;240,009050895502;73
4563856;1;6;1;80;1;1;4;7; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;03;73;240,009050895502;73
4563857;1;1;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;308,185888286134;73
4563858;1;1;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;03;73;204,001677639032;73
4563858;1;4;1;80;1;1;3;7; ;2; ; ;8; ;2; ;2; ;1;50;700000;2;1;03;73;204,001677639032;73
4563862;1;2;1;80;1;1;2;4; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;73;315,130197378163;73
4563862;2;1;2;80;1;1;1;2; ;2; ; ;2; ;1; ;2; ;1;24;600000;2;1;03;73;315,130197378163;73
4563864;1;3;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;253,437735700175;73
4563865;1;2;1;80;1;2; ; ; ; ;1;2;2; ;2; ;2; ; ; ; ;2;1;03;73;202,51997139228;73
4563867;1;1;1;80;1;1;1;3; ;1; ;1;6; ;1; ;1;900000;1;54;2000000;2;1;03;73;380,774387097981;73
4563868;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;191,196191323398;73
4563871;1;2;1;80;1;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;03;73;202,51997139228;73
4563872;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;228,823347481958;73
4563872;1;2;1;80;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;228,823347481958;73
4563874;1;1;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;73;241,255447873579;73
4563874;1;2;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;700000;2;1;03;73;241,255447873579;73
4563875;1;3;1;80;1;1;1;2; ;2; ; ;2; ;1; ;1;487000;2; ;781242;2;1;03;73;201,896772903241;73
4563876;1;1;1;80;1;1;4;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;73;254,060934189214;73
4563877;1;2;1;80;1;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;323,815831538363;73
4563878;1;1;1;80;1;1;4;4; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;03;73;303,32129547558;73
4563878;1;2;1;80;1;2; ; ; ; ;1;4;10; ;3; ;2; ; ; ; ;3;1;03;73;303,32129547558;73
4563879;1;2;1;80;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;280,811811993154;73
4563880;1;2;1;80;1;1;4;4; ;1; ;3;4; ;2; ;2; ;1;48;790000;2;1;03;73;214,328873294863;73
4563880;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;214,328873294863;73
4563880;1;4;1;80;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03;73;214,328873294863;73
4563881;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;781242;2;1;03;73;305,052814287358;73
4563882;1;1;1;80;1;1;4;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;03;73;231,375753932012;73
4563882;1;2;1;80;1;1;4;7; ;2; ; ;11; ;9; ;2; ; ; ; ;2;1;03;73;231,375753932012;73
4563883;1;1;1;80;1;1;1;2; ;2; ; ;3; ;2; ;2; ;1;16;400000;2;1;03;73;293,243912384776;73
4563884;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;03;73;293,243912384776;73
4563885;1;4;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;154,772901202598;73
4563886;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;293,253791774396;73
4563887;1;1;1;80;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;231,375753932012;73
4563888;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;73;293,243912384776;73
4563889;1;1;1;80;1;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;340000;2;1;03;73;229,446545970997;73
4563890;1;1;1;80;1;1;4;7; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;73;307,562689797095;73
4563890;1;2;1;80;1;1;4;1; ;2; ; ;1; ;1;2;2; ;1;48;1600000;1;1;03;73;307,562689797095;73
4563891;1;1;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;781242;2;1;03;73;328,690303738536;73
4563891;1;2;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03;73;328,690303738536;73
4563892;1;3;1;80;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;03;73;228,242679933236;73
4563894;1;1;1;80;1;1;2;2; ;2; ; ;2; ;2; ;2; ;2; ;800000;2;1;03;73;293,243912384776;73
4563898;1;2;1;80;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;73;279,339985136022;73
4563898;1;3;1;80;1;1;1;8; ;2; ; ;2; ;2; ;2; ;2; ;781242;2;1;03;73;279,339985136022;73
