DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
5086389;1;4;3;2;1;4;1;1;5;1; ; ;98;280000; ;2;2;2;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;5;5;2; ;1;1;1;4;1;2;2;2;2; ;1;2;01;2;12;15;2680,99144358294
5086390;1;4;2;2;1;4;1;1;5;3; ; ; ; ;300000;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2;1;2;3;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;12;15;623,486382228591
5086391;1;4;3;2;1;4;1;1;5;2; ;280000;30000000;250000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;7;2; ;1;1;3;2;1;2;2;2;2; ;1;2;01;2;12;15;2680,99144358294
5087724;1;3;2;6; ;4;4;1;5;1; ; ;12000000;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;5;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;12;23;1041,94757564594
5087725;1;4;3;2;1;5;4;1;5;1; ; ;5000000;50000; ;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;1;2;10;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;12;23;3062,79663236743
5087726;1;2;1;4;1;4;4;1;5;1; ; ;1000000;100000; ;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;12;23;1451,42081070592
5087727;1;3;2;2;1;4;4;1;5;4; ; ; ;60000; ;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;5;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;12;23;2511,09263437231
5087728;1;2;1;2;1;4;4;1;5;1; ; ;18000000;100000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;4;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;12;23;2038,80357463146
5087729;1;2;1;2;1;4;4;1;5;4; ; ; ;35000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;5;1;1;0;2;2;2; ;2; ;01;2;12;23;2780,08251608971
5087730;1;2;1;6; ;4;4;1;5;1; ; ;2500000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;5;1;2; ;2;2;2; ;2; ;01;2;12;23;1801,86990374118
5087759;1;4;3;2;1;4;4;1;5;1; ; ;3000000;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;12;23;2387,75953427822
5087760;1;3;2;4;1;4;4;1;5;1; ; ;10000000;30000; ;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;5;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;12;23;1813,15962790069
5087761;1;3;2;2;1;4;4;5;5;1; ; ;3000000;20000; ;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;6;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;12;23;3775,76822743692
5087762;1;3;2;2;1;4;4;1;5;1; ; ;8000000;200000; ;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;6;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;12;23;3737,53037011118
5087763;1;3;2;2;1;4;4;1;5;1; ; ;1000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;3;2; ;1;1;4;1;1;1;2;2;2; ;2; ;01;2;12;23;2525,83695776041
5087764;1;3;2;6; ;4;4;5;5;4; ; ; ;10000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;4;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;12;23;4046,67346879652
5087766;1;2;1;2;1;4;4;1;5;4; ; ; ;200000; ;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;7;1;1;1;2;2;2; ;2; ;01;2;12;23;3168,0659346063
5087767;1;3;2;2;1;4;4;1;4;1; ; ;3000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;12;23;1909,01511417694
5087768;1;4;3;2;1;4;4;5;5;1; ; ;7000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;7;2; ;1;1;1;1;1;1;2;2;2; ;2; ;01;2;12;23;2429,92856486933
5087769;1;3;2;2;1;4;8;5;5;1; ; ;10000000;80000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;23;3328,48647715209
5087770;1;3;2;2;1;4;9;5;5;4; ; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;23;3100,88261500021
5087772;1;3;1;2;1;4;3;1;5;4; ; ; ;150000; ;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;2; ;01;2;12;23;2207,51308020492
