DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1878199;1;3;1;70;08;12;48;1; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;70;18;1;1;1810;08;527,136834508463
1878199;4;1;4;70;08;8;48;1; ;2;8;4; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;85;1;1;8514;08;527,136834508463
1878206;1;1;1;70;08;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;03;64;1;1;6424;08;570,214998021354
1879008;1;2;1;70;52;13;24;4; ;2;13;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;52;155,726752105294
1879011;1;3;1;70;52;12;48;1; ;2;156;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;64;1;1;6421;52;165,851514943961
1879045;1;3;1;70;52;43;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;150,740518787605
1879048;1;6;1;70;52;2;48;1; ;2;4;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;1100000;2;33;33;92;1;1;9249;52;162,241988038466
1879060;1;1;1;70;52;52;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;98;98;60;1;2;6031;52;147,684763055114
1879063;1;2;1;70;52;104;25;1; ;2;16;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;17;92;1;2;9249;52;150,244960373
1879064;1;1;1;70;52;12;40;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;98;98;60;1;1;6042;52;136,58799859903
1879064;2;2;2;70;52;4;20;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5261;52;136,58799859903
1879109;1;2;1;70;54;1;50;1; ;2;2;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;33;33;74;1;1;7411;54;281,9890506876
1879114;1;2;1;70;54;240;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;54;263,783230006198
1879246;1;2;1;70;66;16;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;299,407927701103
1879248;1;3;1;70;66;8;48;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;66;281,43823163238
1879252;1;3;1;70;66;32;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;66;256,588874429278
1879254;1;1;1;70;66;16;60;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;84;84;50;1;2;5020;66;307,470656450877
1879260;1;3;1;70;66;8;48;1; ;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5241;66;277,745911235087
1879264;1;3;1;70;66;104;48;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;65;1;2;6512;66;271,739346641274
1879269;1;3;1;70;66;1;48;1; ;2;1;1; ;9;4; ; ;1; ; ; ; ; ; ; ; ;1;1300000;2;30;30;45;1;1;4530;66;304,658491498095
1879274;1;1;1;70;66;32;48;1; ;2;60;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;41;52;1;2;5231;66;375,182429705441
1879275;1;3;1;70;66;36;48;1; ;2;36;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;66;294,333949516267
1879283;1;2;1;70;68;5;48;4; ;2;5;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5211;68;482,500826200517
1879306;1;2;1;70;68;32;48;4; ;2;32;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;39;51;1;2;5127;68;538,703133789596
1879306;1;3;1;70;68;24;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;68;538,703133789596
1879310;1;2;1;70;68;2;50;1; ;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;98;98;60;1;1;6022;68;320,678311039882
1879313;1;2;1;70;68;2;42;4; ;2;72;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5529;68;837,979659529984
1879319;1;3;1;70;68;28;48;1; ;2;28;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;97;01;1;2;0112;68;482,500826200517
1879320;1;3;1;70;68;12;48;1; ;2;12;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;1;5521;68;258,654862205999
1879326;1;2;1;70;73;108;48;3; ;2;108;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;73;316,398719834339
1879326;1;3;1;70;73;108;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;2; ;73;316,398719834339
1879333;1;1;1;70;73;36;48;4; ;2;99;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;2;5219;73;301,005992493164
1879342;1;3;1;70;73;4;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;34;13;80;1;1;8060;73;203,540305388731
1879348;1;2;1;70;05;48;48;3; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;54;79;18;1;2;1810;05;168,479207673971
1879351;1;1;1;70;05;4;48;1; ;2;32;1; ;9;1; ; ; ; ; ;1; ; ; ; ; ;1;510000;2;03;95;45;1;1;4521;05;201,523150893445
1879356;1;2;1;70;05;36;24;1; ;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5262;05;134,803216074667
1879358;1;3;1;70;05;16;48;1; ;2;16;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;70;24;1;2;2424;05;1015,47825672659
1879359;1;1;1;70;05;16;48;3; ;2;104;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;05;1055,19884273514
1879359;1;3;1;70;05;10;48;1; ;2;12;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;62;01;1;1;0118;05;1055,19884273514
1879360;1;3;1;70;05;24;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;72;1;2;7220;05;1520,38082570038
1879363;1;2;1;70;05;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;05;650,17419694514
1879363;1;5;1;70;05;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;05;650,17419694514
1879365;1;2;1;70;05;2;48;1; ;2;8;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;52;1;1;5225;05;978,010562605836
1879368;1;2;1;70;05;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;05;949,629235933197
1879390;1;1;1;70;11;110;50;3; ;2;110;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;2;5211;11;2755,13699370536
1879391;1;1;1;70;11;16;50;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;11;2523,25340141819
1879396;1;2;1;70;11;12;20;1; ;2;150;1; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5132;11;2695,56254597529
1879397;1;1;1;70;11;8;48;1; ;2;9;1; ;7;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;98;60;1;1;6021;11;2307,06136950013
1879400;1;2;1;70;11;8;48;1; ;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;36;36;60;1;1;6041;11;2118,46748699721
1879426;1;1;1;70;11;32;48;1; ;2;32;1; ;9;5; ; ;1;1;1;1;1; ; ; ; ;2; ;2;21;21;50;1;2;5030;11;2523,25340141819
1879439;1;3;1;70;11;192;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;2174,16844331688
1879457;1;5;1;70;11;3;48;1; ;2;3;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;39;50;1;1;5011;11;2420,71256330317
1879479;1;1;1;70;11;6;48;1; ;2;6;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;92;36;80;1;1;8042;11;2490,63354111709
1879581;1;1;1;70;52;3;50;1; ;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;1;4521;52;147,433465341877
1879581;1;3;1;70;52;6;50;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;95;95;45;1;1;4530;52;147,433465341877
1879581;1;8;1;70;52;1;44;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;95;45;1;1;4521;52;147,433465341877
1879585;1;4;1;70;52;24;48;1; ;2;104;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;50;1;2;5030;52;135,672533748683
1879587;2;2;2;70;52;24;40;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;59;59;85;1;2;8514;52;148,733943785029
1879588;1;3;1;70;52;3;40;2; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;34;98;60;1;1;6031;52;169,695758511223
1879592;1;3;1;70;52;2;40;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;39;95;45;1;1;4521;52;169,695758511223
1879597;1;4;1;70;52;52;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;45;58;75;1;2;7524;52;193,318471994427
1879597;1;9;1;70;52;52;48;1; ;2;208;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5233;52;193,318471994427
1879600;1;2;1;70;52;8;48;1; ;2;108;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;52;194,333885440884
1879603;1;2;1;70;52;52;40;4; ;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;98;36;60;1;2;6022;52;166,932932198896
1879603;1;3;1;70;52;25;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;166,932932198896
1879604;1;3;1;70;52;52;40;1; ;2;3;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;37;37;64;1;2;6412;52;177,461999120735
1879606;1;5;1;70;52;36;40;1; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5261;52;159,755134888131
1879610;1;2;1;70;52;52;40;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;30;52;1;2;5219;52;166,640002778731
1879610;1;3;1;70;52;8;40;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;40;52;1;1;5233;52;166,640002778731
1879618;1;3;1;70;52;4;48;1; ;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;53;53;55;1;1;5521;52;151,529006622375
1879630;1;3;1;70;76;17;40;1; ;2;34;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;2;1551;76;1004,06110567426
1879630;1;8;1;70;76;1;40;1; ;2;4;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;76;1004,06110567426
1879633;1;2;1;70;76;1;42;1; ;2;52;9;EMPLEADO DE MADRE COMUNITARIA;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;76;923,614371265315
1879633;1;3;1;70;76;21;60;1; ;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;2;4521;76;923,614371265315
1879635;2;1;2;70;76;13;72;1; ;2;13;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;93;28;1;1;2899;76;897,778462488968
1879644;1;6;1;70;76;4;60;3; ;2;4;3; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;170000;2;54;54;95;1;1;9500;76;994,629665429073
1879649;1;4;1;70;76;104;48;1; ;2;104;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;35000;2;81;81;36;1;2;3611;76;1104,03580866696
1879649;1;5;1;70;76;4;48;1; ;2;4;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;58;55;15;1;1;1581;76;1104,03580866696
1879649;1;10;1;70;76;24;48;1; ;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;2;5521;76;1104,03580866696
1879657;1;2;1;70;76;52;48;1; ;2;204;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;76;706,816063297827
1879658;3;1;3;70;76;4;60;1; ;2;4;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;1;370000;2;95;95;45;1;1;4530;76;618,400657957808
1879661;2;1;2;70;76;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;2; ;76;811,675414914489
1879668;1;2;1;70;76;2;48;1; ;2;2;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;98;2;02;02;51;1;1;5170;76;957,633641544716
1879670;1;2;1;70;76;43;48;1; ;2;43;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;40;1;2;4010;76;915,898335465345
1879674;1;1;1;70;76;16;48;1; ;2;16;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;74;24;1;2;2423;76;891,573093806172
1879681;1;3;1;70;76;10;40;2; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;34;15;1;1;1572;76;955,638334468136
1879683;1;1;1;70;76;4;54;3; ;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;54;54;95;1;1;9500;76;726,558601365856
1879686;1;2;1;70;76;12;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;76;817,525751426048
1879693;1;1;1;70;76;12;48;4; ;2;104;1; ;4;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;41;40;52;1;1;5243;76;856,706347539468
1879695;1;1;1;70;76;104;40;1; ;2;36;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;11;75;1;2;7512;76;822,108455017192
1879714;1;3;1;70;76;52;48;1; ;2;156;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;51;1;2;5125;76;796,513496894964
1879717;2;3;2;70;76;13;48;1; ;2;21;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;80;19;1;1;1929;76;948,269580508181
1879721;1;3;1;70;76;2;40;5; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;16; ; ;1;1; ;76;773,005541975925
1879722;1;1;1;70;76;52;48;1; ;2;63;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;25;1;2;2529;76;812,793951556911
1879731;1;1;1;70;76;5;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;76;805,188647337123
1879732;1;1;1;70;76;3;48;1; ;2;12;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;34;01;1;1;0114;76;805,188647337123
1879733;1;1;1;70;76;3;48;1; ;2;3;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;02;02;45;1;1;4522;76;854,910748058074
1879741;1;2;1;70;76;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;76;841,850993085222
1879743;1;2;1;70;76;32;48;1; ;2;32;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;76;890,305460885757
1882330;1;1;1;70;05;24;48;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;55;1;2;5522;05;174,734778462816
1882337;1;1;1;70;05;16;48;4; ;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;36;1;2;3614;05;1055,84166184336
1882340;1;2;1;70;05;36;48;1; ;2;114;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;38;64;1;2;6422;05;1072,60401540072
1882342;1;2;1;70;05;55;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;05;911,599672141169
1882343;1;2;1;70;05;52;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;58;75;1;2;7522;05;1112,89072593151
1882346;1;2;1;70;05;32;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;05;977,365327658584
1882346;1;5;1;70;05;6;56;1; ;2;2;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;05;977,365327658584
1882347;1;5;1;70;05;52;48;1; ;2;52;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8043;05;1307,27310525711
1882347;1;6;1;70;05;46;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;05;1307,27310525711
1882356;1;2;1;70;05;2;48;1; ;2;36;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;1;5052;05;1057,11464850369
1882367;1;3;1;70;05;24;24;2; ;2;150;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;45;52;1;2;5233;05;867,293471940338
1882368;1;1;1;70;08;6;50;1; ;2;6;4; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;08;562,114839067749
1882386;1;2;1;70;08;24;60;1; ;2;152;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;2;9242;08;568,900687155148
1882399;1;1;1;70;08;40;48;1; ;2;50;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;86;55;1;2;5530;08;619,76004939553
1882407;1;1;1;70;08;12;50;1; ;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;08;675,800444894659
1882409;1;1;1;70;08;8;50;1; ;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6021;08;622,247174184327
1882409;1;2;1;70;08;24;50;1; ;2;24;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;08;622,247174184327
1882414;1;2;1;70;08;8;50;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;98;60;1;1;6031;08;616,016390402851
1882418;1;1;1;70;08;12;50;1; ;2;12;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;03;25;1;1;2529;08;559,009964662285
1882419;1;2;1;70;08;12;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;08;516,650877143944
1882438;1;5;1;70;08;6;50;1; ;2;6;1; ;4;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;53;53;55;1;1;5521;08;666,189376197164
1882441;1;2;1;70;08;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5234;08;507,983323942874
1882441;1;4;1;70;08;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;460000;2;87;87;29;1;1;2923;08;507,983323942874
1882441;1;10;1;70;08;2;48;3; ;2;2;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;54;54;95;1;1;9500;08;507,983323942874
1882442;1;2;1;70;08;4;50;3; ;2;144;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;32;50;1;1;5012;08;569,866717396585
1882452;1;5;1;70;08;20;48;1; ;2;20;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;2;5241;08;546,967154391885
1882460;1;3;1;70;08;12;48;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;70;1;1;7020;08;528,883146280732
1882462;1;2;1;70;08;4;54;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;08;563,708803729324
1882476;2;3;2;70;08;32;48;1; ;2;32;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;97;52;1;2;5211;08;413,25462980387
1882481;1;3;1;70;08;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;08;471,865870373088
1882482;1;3;1;70;08;8;48;1; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;60;1;1;6021;08;582,390440158564
1882484;1;1;1;70;08;4;50;3; ;2;70;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;08;573,319872426819
1882487;2;2;2;70;08;28;48;1; ;2;14;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;52;1;2;5211;08;569,703652353389
1882505;1;1;1;70;08;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;00;97;24;1;1;2424;08;685,488597142202
1882524;1;1;1;70;11;4;48;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;2;55;55;15;1;1;1541;11;2162,19462606919
1882535;1;1;1;70;11;36;50;1; ;2;36;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1921;11;2588,53229292145
1882538;1;4;1;70;11;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;2113,18302728736
1882538;1;5;1;70;11;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;11;2113,18302728736
1882542;1;3;1;70;11;110;50;1; ;2;110;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5235;11;2439,22606027116
1882549;1;2;1;70;11;8;48;1; ;2;8;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;11;2343,1972740403
1882549;1;3;1;70;11;12;48;1; ;2;32;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;51;1;1;5132;11;2343,1972740403
1882553;1;2;1;70;11;52;48;1; ;2;54;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;2;5233;11;2789,0392537847
1882556;1;2;1;70;11;53;53;3; ;2;480;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;79;18;1;2;1810;11;2628,89722579494
1882557;1;1;1;70;11;52;24;4; ;2;260;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;55;85;1;2;8512;11;2102,13236464193
1882557;1;4;1;70;11;104;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;11;2102,13236464193
1882563;1;6;1;70;11;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;2055,91978819535
1882564;1;2;1;70;11;53;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;11;1769,38252889589
1882568;1;2;1;70;11;2;48;1; ;2;2;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;11;2562,66961979204
1882581;1;3;1;70;11;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;11;2307,06136950013
1882583;1;3;1;70;11;8;70;1; ;2;8;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;97;60;1;1;6041;11;2376,21375241379
1882587;1;1;1;70;11;8;48;1; ;2;8;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;45;52;1;1;5211;11;1942,28485102971
1882587;1;2;1;70;11;8;48;1; ;2;8;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;11;1942,28485102971
1882588;1;1;1;70;11;4;50;1; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;55;74;1;1;7493;11;2503,09517206197
1882591;1;3;1;70;11;104;40;1; ;2;28;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;33;74;1;2;7499;11;2540,66299284863
1882597;1;2;1;70;11;1;48;1; ;2;72;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;88;36;1;1;3691;11;2088,00308704517
1882601;1;3;1;70;11;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;11;2641,96666559524
1882615;1;2;1;70;11;32;48;1; ;2;32;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;35;1;2;3530;11;2347,0707654507
1882634;1;2;1;70;11;52;48;2; ;2;8;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;22;1;2;2211;11;2778,8442064857
1882637;1;1;1;70;11;3;54;4; ;2;3;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;93;93;95;1;1;9500;11;2888,02991988861
1882639;1;2;1;70;11;25;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;2721,4252191047
1882648;1;2;1;70;11;24;48;1; ;2;300;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;11;1;2;1110;11;2091,85913323118
1882651;1;3;1;70;11;5;48;1; ;2;7;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;40;52;1;1;5241;11;2492,78900146616
1882653;1;1;1;70;13;208;40;4; ;2;208;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;52;1;2;5239;13;319,367527085155
1882658;1;2;1;70;13;8;48;1; ;2;9;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;13;709,37823253581
