DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
5366004;1;2;1;10;2;2;5;1984;36;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;73;13;01;73;471,231302647835
5366004;1;3;1;10;2;1;7;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;73;5;01;73;471,231302647835
5366004;1;4;1;10;2;2;3;2019;1;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;73; ;01;73;471,231302647835
5366005;1;1;1;10;1;2;11;1977;43;1;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;113566;2;1;2; ;4;8; ; ;73;8;01;73;249,443371669401
5366005;1;2;1;10;2;2;1;1999;22;5;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;73;7;01;73;249,443371669401
5366006;1;1;1;10;1;2;4;1986;34;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;128000;2;1;2; ;6;5;4; ;73;16;01;73;255,186338039119
5366007;1;1;1;10;1;2;9;1981;39;1;6; ;4;3; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;6;2;3; ;73;13;01;73;397,964585747273
5366007;1;2;1;10;1;2;10;2006;14;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;73;8;01;73;397,964585747273
5366007;1;3;1;10;1;1;6;2010;10;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;73;4;01;73;397,964585747273
5366008;1;1;1;10;1;2;11;1995;25;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ;2;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;73;13;01;73;237,395881309006
5366008;1;2;1;10;2;1;12;1981;39;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;113566;2;1;2; ;6;5;4; ;73;16;01;73;237,395881309006
5366009;1;1;1;10;1;2;8;1975;45;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;2;1;5; ; ; ;2;1;2; ;6;3;3; ;73;14;01;73;309,029925854555
5366009;1;2;1;10;2;2;9;2000;20;3;6; ;1;2; ;1;1;1;3; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1;5; ; ; ;2;1;1;2;6;4;3; ;73;15;01;73;309,029925854555
5366009;1;3;1;10;3;1;7;1999;21;5;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;48000;2;1;1;2;6;3;3; ;73;14;01;73;309,029925854555
5366010;1;1;1;10;1;2;8;1981;39;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ;1; ; ; ; ; ;2;1; ; ;1;3;113566;2;1;2; ;5;10;1; ;73;10;01;73;382,296642755117
5366010;1;2;1;10;2;1;4;1969;51;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;2;180000;2;1;2; ;5;11;2; ;73;11;01;73;382,296642755117
5366010;1;3;1;10;3;1;9;2002;18;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;382,296642755117
5366010;1;4;1;10;2;2;12;2013;7;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;73;1;01;73;382,296642755117
5366011;1;1;1;10;1;2;7;1974;46;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;180000;2;1;2; ;6;6;5; ;73;17;01;73;403,707552116991
5366011;1;2;1;10;1;1;9;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;0; ; ;73;5;01;73;403,707552116991
5366012;1;1;1;10;1;2;5;1986;34;1;6; ;6;3; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;112000;2;1;2; ;6;6;5; ;73;17;01;73;365,749405270689
5366012;1;2;1;10;1;1;12;2018;2;3;6; ; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;73; ;01;73;365,749405270689
5366012;1;3;1;10;3;2;10;1957;63;5;6; ;5;3; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;73;5;01;73;365,749405270689
5366013;1;1;1;10;1;1;1;1988;33;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;73;11;01;73;385,917095386878
5366013;1;2;1;10;1;2;5;1993;27;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;113000;2;1;2; ;5;11;2; ;73;11;01;73;385,917095386878
5366013;1;3;1;10;1;1;9;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;73; ;01;73;385,917095386878
5366015;1;1;1;10;2;1;3;1978;42;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;76;11;01;76;1335,40036296862
5366015;1;2;1;10;2;2;5;1987;33;2;5; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;3;36341;2;1;2; ;5;11;2; ;76;11;01;76;1335,40036296862
5366015;1;3;1;10;2;1;5;2012;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;2; ; ;76;2;01;76;1335,40036296862
5366015;1;4;1;10;2;1;9;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;3;0; ; ;76;0;01;76;1335,40036296862
5366016;1;1;1;10;1;1;6;1956;64;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;99;2;1;2; ;6;5;4; ;76;16;01;76;1058,27326448203
5366016;1;2;1;10;1;2;5;1998;22;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;1;6;4;2;2;76;15;01;76;1058,27326448203
5366017;1;1;1;10;1;2;2;1951;70;1;6; ;5;3; ;3; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1;1; ; ;1;2;300000;2;1;2; ;5;10;1; ;76;10;01;76;1074,69517949831
5366017;1;2;1;10;1;1;12;1980;40;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;76;16;01;76;1074,69517949831
5366017;1;3;1;10;3;2;8;1999;21;6;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2;1;24; ; ; ;1;1;2; ;5;11;2; ;76;11;01;76;1074,69517949831
5366018;1;1;1;10;2;1;6;1959;61;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;3;99;2;1;2; ;6;8;5; ;76;19;01;76;940,339922366641
5366018;1;2;1;10;2;2;7;1964;56;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;99;2;1;2; ;5;11;2; ;76;11;01;76;940,339922366641
5366018;1;3;1;10;3;1;6;1993;27;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;1; ; ; ;2;1;2; ;6;5;4; ;76;16;01;76;940,339922366641
5366018;1;4;1;10;4;2;11;1998;22;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;1;2;6;4;2;2;76;15;01;76;940,339922366641
5366019;1;1;1;10;2;2;12;1967;53;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;36341;2;1;2; ;3;4; ; ;76;4;01;76;1055,12911128229
5366019;1;2;1;10;2;1;3;1967;53;2;6; ;2;2; ;2; ;1;1; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1055,12911128229
5366019;1;3;1;10;2;1;12;2000;20;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;76;11;01;76;1055,12911128229
5366020;1;1;1;10;1;2;7;1969;51;1;6; ;2;3; ;2; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;7; ; ;76;7;01;76;924,731266952623
5366020;1;2;1;10;1;1;5;1968;52;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;924,731266952623
5366020;1;3;1;10;1;1;2;1986;34;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ;1; ;DIFICULTAD PARA CONSEGUIR MEDICAMENTOS; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;76;9;01;76;924,731266952623
5366021;1;1;1;10;1;1;6;1983;37;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ; ; ;1; ; ; ;1;1; ; ;1;1;36341;2;1;2; ;3;4; ; ;76;4;01;76;1127,57296944192
5366021;1;2;1;10;1;2;8;1988;32;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;4;6; ; ;76;6;01;76;1127,57296944192
5366021;1;3;1;10;1;1;6;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;76;1;01;76;1127,57296944192
5366022;1;1;1;10;1;1;5;1976;44;1;5; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;4;6; ; ;76;6;01;76;1081,53424925687
5366022;1;2;1;10;2;1;7;1978;42;5;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;6; ; ;76;6;01;76;1081,53424925687
5366022;1;3;1;10;3;1;3;1995;25;5;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;36; ; ; ;1;1;2; ;3;5; ; ;76;5;01;76;1081,53424925687
5366023;1;1;1;10;3;2;9;1945;75;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;2;2; ;1;0; ; ;76;0;01;76;953,629525066669
5366023;1;2;1;10;2;1;4;1971;49;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;953,629525066669
5366023;1;3;1;10;3;1;10;1973;47;3;6; ;6;3; ;1;1; ; ; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;76;6;01;76;953,629525066669
5366024;1;1;1;10;1;2;2;1982;38;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;76;4;01;76;1524,39138564511
5366024;1;2;1;10;1;1;1;2008;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;76;6;01;76;1524,39138564511
5366024;1;3;1;10;1;1;1;2009;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;76;5;01;76;1524,39138564511
5366024;2;1;2;10;2;1;11;1995;25;1;6; ;1;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;99;2;1;2; ;5;11;2; ;76;11;01;76;1524,39138564511
5366024;2;2;2;10;2;2;4;1997;23;2;6; ;1;2; ;2; ;1;1; ;1;1; ; ; ;1; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1524,39138564511
5366024;2;3;2;10;2;1;8;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;76; ;01;76;1524,39138564511
5366025;1;1;1;10;1;2;9;1938;82;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;76;5;01;76;943,658142991854
5366026;1;1;1;10;1;1;2;1956;65;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;37000;2;1;2; ;4;8; ; ;76;8;01;76;662,471285630756
5366026;1;2;1;10;2;2;9;1959;61;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;76;9;01;76;662,471285630756
5366026;1;3;1;10;3;1;3;1982;38;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2;1;14; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;662,471285630756
5366026;1;4;1;10;4;2;7;1995;25;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1;8; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;662,471285630756
5366027;1;1;1;10;2;1;3;1999;21;1;6; ;2;2; ;2; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1513,06814428203
5366027;1;2;1;10;2;2;9;1997;23;2;6; ;2;2; ;2; ;1;1; ; ; ; ;1;1;1; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1513,06814428203
5366027;1;3;1;10;2;2;1;2018;3;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;76;0;01;76;1513,06814428203
5366028;1;1;1;10;1;2;7;1974;46;1;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;2;1; ; ;1;1;99;2;1;2; ;4;9; ; ;76;9;01;76;1176,19476571393
5366028;1;2;1;10;1;1;12;2003;17;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;76;10;01;76;1176,19476571393
5366028;1;3;1;10;1;2;2;2007;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;76;6;01;76;1176,19476571393
5366029;1;1;1;10;1;2;1;1982;39;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;2;2; ; ; ; ;2;1;2; ;4;9; ; ;76;9;01;76;1389,00785027804
5366029;1;2;1;10;2;1;9;1982;38;2;6; ;2;2; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1389,00785027804
5366029;1;3;1;10;3;2;6;2002;18;3;6; ;1;2; ;1;1;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;9; ; ;76;9;01;76;1389,00785027804
5366029;1;4;1;10;4;1;11;2000;20;5;6; ;1;2; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;8; ; ;76;8;01;76;1389,00785027804
5366029;1;5;1;10;3;1;11;2020;0;4;6; ; ;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;76; ;01;76;1389,00785027804
5366030;1;1;1;10;1;2;10;1979;41;1;6; ;4;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1292,91392128494
5366030;1;2;1;10;1;2;9;2007;13;3;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;76;7;01;76;1292,91392128494
5366030;1;3;1;10;1;2;12;2000;20;3;6; ;6;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1292,91392128494
5366030;1;4;1;10;1;2;7;1998;22;3;6; ;4;2; ;1;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1292,91392128494
5366031;1;1;1;10;1;1;7;1987;33;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;2;2; ; ; ; ;2;1;2; ;5;11;2; ;76;11;01;76;1132,55866047933
5366031;1;2;1;10;2;2;9;1993;27;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;6;4;2;2;76;15;01;76;1132,55866047933
5366031;1;3;1;10;2;1;12;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;2; ;1;0; ; ;76;0;01;76;1132,55866047933
5366031;1;4;1;10;2;1;1;1995;26;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;4;9; ; ;76;9;01;76;1132,55866047933
5366032;1;1;1;10;2;1;9;1997;23;1;6; ;6;2; ;3; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ;2;2;2; ; ; ; ;2;1;2; ;6;2;2;2;76;13;01;76;1328,01205698077
5366032;1;2;1;10;2;2;2;1999;21;5;6; ;6;2; ;2; ; ; ; ; ; ; ;1; ;1; ;1; ; ; ; ;2;2; ; ; ; ;2;1;2; ;6;3;3; ;76;14;01;76;1328,01205698077
5366033;1;1;1;10;1;1;6;1945;75;1;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;1;2;72682;2;1;2; ;3;5; ; ;76;5;01;76;932,221919012983
5366332;1;1;1;10;1;1;3;1959;61;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;48000;2;1;2; ;3;5; ; ;05;5;01;05;1127,05575219849
5366332;1;2;1;10;2;2;12;1971;49;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1;1; ;EL CONFINAMIENTO; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;01;05;1127,05575219849
5366332;1;3;1;10;3;1;1;2005;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;9; ; ;05;9;01;05;1127,05575219849
5366332;1;4;1;10;4;1;7;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;05;8;01;05;1127,05575219849
5366332;1;5;1;10;5;2;11;1988;32;3;6; ;4;2; ;1;2; ; ; ; ;1;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;01;05;1127,05575219849
5366332;1;6;1;10;6;1;8;2009;11;4;6; ;6;2; ;1;5; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;05;5;01;05;1127,05575219849
5366333;1;1;1;10;1;2;4;1925;95;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;312000;2;1;2; ;3;5; ; ;05;5;01;05;1146,26310054546
5366333;1;2;1;10;2;1;2;1959;61;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;01;05;1146,26310054546
5366333;1;3;1;10;3;2;12;1938;82;5;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;150000;2;1;2; ;3;5; ; ;05;5;01;05;1146,26310054546
5366334;1;1;1;10;1;2;8;1960;60;1;6; ;4;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;217000;2;1;2; ;6;5;4; ;05;16;01;05;1074,45785174658
5366334;1;2;1;10;2;2;5;1997;23;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;05;14;01;05;1074,45785174658
5366337;1;1;1;10;1;2;4;1942;78;1;6; ;5;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;250000;2;1;2; ;6;5;4; ;05;16;01;05;1188,37856320462
5366338;1;1;1;10;1;2;5;1977;43;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;180000;2;1;2; ;6;3;2;2;05;14;01;05;1025,69628295275
5366338;1;2;1;10;2;1;3;1966;54;2;6; ;3;3; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;01;05;1025,69628295275
5366338;1;3;1;10;3;1;7;2000;20;3;6; ;6;1;2;1;1; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;05;14;01;05;1025,69628295275
5366338;1;4;1;10;4;2;5;2005;15;3;6; ;6;1;2;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;2;4;8; ; ;05;8;01;05;1025,69628295275
5366350;1;1;1;10;1;1;10;1960;60;1;6; ;3;3; ;3; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;2;2;1;1; ; ; ;2;1;2; ;4;9; ; ;17;9;01;17;157,699587174743
5366350;1;2;1;10;2;2;1;1960;61;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;109725;2;1;2; ;6;5;4; ;17;16;01;17;157,699587174743
5366350;1;3;1;10;3;2;4;1988;32;3;6; ;6;1;1;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1;1; ; ; ;2;1;2; ;6;5;4; ;17;16;01;17;157,699587174743
5366363;1;1;1;10;1;2;6;1942;78;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;1920000;2;1;2; ;6;5;4; ;17;16;01;17;187,209643732023
5366371;1;1;1;10;1;2;5;1964;56;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;360000;2;1;2; ;6;5;4; ;17;16;01;17;201,34155909795
5366371;1;2;1;10;2;1;5;1991;29;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;250000;2;1;2; ;6;5;4; ;17;16;01;17;201,34155909795
5366371;1;3;1;10;3;1;4;1994;26;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;250000;2;1;2; ;6;5;4; ;17;16;01;17;201,34155909795
5366373;1;1;1;10;1;1;1;1960;61;1;6; ;2;2; ;3; ;1;2; ; ; ;1;1; ; ; ; ; ; ; ;2;1; ; ;1;1;44000;1;1;2; ;3;2; ; ;17;2;01;17;251,728976338919
5366373;1;2;1;10;2;2;11;1972;48;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;17;5;01;17;251,728976338919
5366373;1;3;1;10;3;1;12;1990;30;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;3;2;2;17;14;01;17;251,728976338919
5366373;1;4;1;10;4;1;5;1996;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;4;2;2;17;15;01;17;251,728976338919
5366373;1;5;1;10;5;2;5;1997;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;17;11;01;17;251,728976338919
5366373;1;6;1;10;5;2;1;2020;1;4;6; ; ;2; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;17; ;01;17;251,728976338919
5366373;1;7;1;10;7;1;7;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;17;13;01;17;251,728976338919
5366374;1;1;1;10;1;2;4;1960;60;1;6; ;4;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;2;640000;2;1;2; ;6;7;5; ;17;18;01;17;200,816764195739
5366374;1;2;1;10;2;2;3;1996;24;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;3;109725;2;1;1;2;6;5;4; ;17;16;01;17;200,816764195739
5366374;1;3;1;10;3;2;3;1997;23;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2;5; ;2;1;1;2;6;3;2;2;17;14;01;17;200,816764195739
5366375;1;1;1;10;1;2;3;1969;51;1;6; ;6;2; ;2; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;17;6;01;17;214,43166739024
