DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5347997;1;1;1;80;76;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;01; ;76;943,658142991854
5347998;1;1;1;80;76;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;76;1099,81597217907
5347999;1;1;1;80;76;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;4;76;809,302885860188
5347999;1;2;1;80;76;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;76;809,302885860188
5348000;1;3;1;80;76;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;76;922,877888231466
5348002;1;1;1;80;17;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;17;216,22327024885
5348003;1;4;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;17;201,154555734153
5348005;1;1;1;80;17;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;17;187,510369184483
5348008;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;17;158,0981649212
5348009;1;2;1;80;05;1;8; ;2; ; ;12;POR LA PANDEMIA;1; ;2; ;1;48;900000;2;1;01;1,4;05;1229,69201446992
5348009;1;3;1;80;05;1;4; ;2; ; ;4; ;1;1;1;2400000;2; ;1400000;1;1;01;1,2;05;1229,69201446992
5348009;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1229,69201446992
5348012;1;2;1;80;05;1;7; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;2;05;1549,75448640318
5348013;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1631,31754753964
5348013;1;6;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1631,31754753964
5348013;1;7;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1631,31754753964
5348014;1;2;1;80;05;1;7; ;2; ; ;12;POR LA PANDEMIA;1; ;2; ;2; ;878000;2;1;01;1,3;05;1253,83973650518
5348015;1;2;1;80;05;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;4;05;1106,35857982022
5348015;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1106,35857982022
5348016;1;1;1;80;05;1;8; ;2; ; ;8; ;2; ;1;30000;1;48;878000;2;1;01;1,2;05;1072,88768499306
5348016;1;2;1;80;05;1;1; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,3;05;1072,88768499306
5348016;1;3;1;80;05;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;4;05;1072,88768499306
5348017;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1112,02405035862
5348017;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1112,02405035862
5348018;1;2;1;80;05;1;1; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;05;1096,73337639196
5348019;1;2;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;960,235109652185
5348019;1;3;1;80;05;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;01;4;05;960,235109652185
5348020;1;2;1;80;05;1;7; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;48;890000;2;1;01;4;05;1040,68492628306
5348020;1;4;1;80;05;1;6; ;1; ;2;12;POR LA PANDEMIA;2; ;2; ;1;48;900000;2;1;01;2;05;1040,68492628306
5348022;1;1;1;80;05;1;7; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;48;900000;2;1;01;1,4;05;1064,83264831831
5348023;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;2;05;1235,56996524493
5348023;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1235,56996524493
5348025;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;01;2;05;1428,36214106672
5348027;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1047,33103241774
5348027;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1047,33103241774
5348027;1;3;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1047,33103241774
5348027;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1047,33103241774
5348037;1;2;1;80;68;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,1;68;450,95332509255
5348037;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;450,95332509255
5348037;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;450,95332509255
5348038;3;1;3;80;68;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;1,4;68;488,662794573803
5348040;1;2;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;3;68;583,093785846193
5348041;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;68;591,264627913245
5348041;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;591,264627913245
5348077;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;54;293,011024814187
5348078;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;54;1061,60084835146
5348079;1;2;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ;2; ;877800;2;1;01;4;54;861,137537931043
5348080;1;1;1;80;54;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;54;563,836004493642
5348085;1;2;1;80;05;1;6; ;1; ;1;4; ;2; ;2; ; ; ; ;2;1;01;2;05;1549,75448640318
5348086;1;1;1;80;05;1;3; ;1; ;1;5; ;1; ;2; ; ; ; ;2;1;01;3;05;1040,68492628306
5348087;1;3;1;80;05;1;6; ;2; ; ;1; ;2; ;2; ;1;48;900000;2;1;01;1,3;05;1139,61699441078
5348088;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1188,37856320462
5348089;1;1;1;80;05;1;8; ;2; ; ;1; ;3; ;2; ; ; ; ;3;1;01;2;05;1236,3381206046
5348089;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1236,3381206046
5348089;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1236,3381206046
5348091;1;1;1;80;05;1;7; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;1;01;2;05;960,537140288539
5348091;1;2;1;80;05;1;8; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;1;01;1,4;05;960,537140288539
5348091;1;3;1;80;05;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,1;05;960,537140288539
5348092;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1099,07169850516
5348109;1;1;1;80;68;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;1,4;68;388,535494952438
5348109;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;388,535494952438
5348109;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;388,535494952438
5348111;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;411,052912160275
5348111;1;3;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;411,052912160275
5348111;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;411,052912160275
5348111;1;5;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;68;411,052912160275
5348113;1;2;1;80;68;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;3;68;501,641058175197
5348118;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;68;526,298416357595
5348118;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;526,298416357595
5348121;1;1;1;80;68;1;8; ;2; ; ;12;ESTABA VIAJANDO;2; ;2; ;2; ;877803;2;1;01;1,2;68;560,513103937448
5348121;1;2;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,3;68;560,513103937448
5348121;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;560,513103937448
5348121;1;6;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;560,513103937448
5348121;1;7;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;560,513103937448
5348141;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1278,45358326375
5348142;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1242,04664965256
5348143;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1282,76136728524
5348143;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1282,76136728524
5348146;1;2;1;80;05;1;1; ;2; ; ;5; ;2; ;2; ;2; ;900000;2;1;01;1,3;05;1527,29420919445
5348148;1;2;1;80;17;1;2; ;2; ; ;9; ;2; ;2; ;1;20;400000;2;1;01;3;17;238,745764986811
5348150;1;1;1;80;17;1;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;4;17;193,87702366853
5348150;1;3;1;80;17;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;3;17;193,87702366853
5348153;1;2;1;80;50;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;1,3;50;313,337103541615
5348153;1;3;1;80;50;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;50;313,337103541615
5348156;1;4;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;257,146142828414
5348158;1;1;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;208,072240903004
5348160;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;50;272,590248888495
5348160;1;6;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;272,590248888495
5348161;1;2;1;80;05;2; ; ; ;1;4;9; ;2; ;2; ;1;48;1000000;2;1;01; ;05;1366,95843656937
5348161;1;6;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1366,95843656937
5348163;1;2;1;80;05;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;4;05;1235,56996524493
5348164;1;1;1;80;05;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;05;1235,56996524493
5348164;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1235,56996524493
5348165;1;1;1;80;05;1;7; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;4;05;1007,4265116925
5348165;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1007,4265116925
5348165;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ;1;20;877803;2;1;01; ;05;1007,4265116925
5348166;1;3;1;80;05;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;2;05;1179,52151513603
5348172;1;2;1;80;23;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;1,2;23;189,037520561488
5348172;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;189,037520561488
5348172;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;189,037520561488
5348173;1;5;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;156,435203717085
5348173;1;6;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;156,435203717085
5348173;1;7;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;156,435203717085
5348173;1;8;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;156,435203717085
5348173;1;15;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;156,435203717085
5348176;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;23;154,257872858983
5348176;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;154,257872858983
5348178;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;23;162,368320882737
5348180;1;2;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;180,113202256712
5348182;1;1;1;80;05;1;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;3;05;1235,56996524493
5348182;1;2;1;80;05;1;9;Lo dejo por la pandemia;2; ; ;12;Por miedo al virus;2; ;2; ; ; ; ;2;1;01;1,4;05;1235,56996524493
5348183;1;1;1;80;05;1;6; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;4;05;1235,56996524493
5348183;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1235,56996524493
5348232;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;23;153,148354447706
5348232;1;5;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;23;153,148354447706
5348233;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;135,405873687472
5348234;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;23;183,804553546385
5348234;1;3;1;80;23;1;1; ;2; ; ;12;ESTA INDOCUMENTADO Y ESTA HACIENDO LOS TRAMITES PARA LEGALIZARSE;2; ;2; ; ; ; ;2;1;01;1,2;23;183,804553546385
5348234;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;183,804553546385
5348234;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;183,804553546385
5348235;1;1;1;80;68;1;3; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;01;2;68;724,832278369015
5348236;1;4;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;598,15160123608
5348237;1;3;1;80;68;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,4;68;583,093785846193
5348240;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;454,852160896754
5348241;1;3;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;68;322,104340848895
5348241;1;4;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;68;322,104340848895
5348241;1;9;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;322,104340848895
5348241;1;10;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;322,104340848895
5348241;1;11;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;322,104340848895
5348244;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;519,818372452405
5348244;1;5;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;519,818372452405
5348246;1;2;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;68;608,055245979353
5348246;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;608,055245979353
5348247;1;1;1;80;68;1;9;EMPLEADOR LO CONSIDERABA MUY VIEJO PARA CONTINUAR TRABAJANDO;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;3;68;606,704791590687
5348248;1;4;1;80;68;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;68;636,383327182052
5348249;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;565,77254379933
5348249;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;565,77254379933
5348250;1;1;1;80;68;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;2;68;630,738755354981
5348250;1;2;1;80;68;1;8; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;1,2;68;630,738755354981
5348250;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;630,738755354981
5348251;1;2;1;80;68;1;6; ;2; ; ;12;TEMOR AL CONTAGIO COVID 19;2; ;2; ;1;48;877803;2;1;01;2;68;722,677355758569
5348252;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;571,803444891821
5348252;1;3;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1800000;2;1;01; ;68;571,803444891821
5348252;1;4;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ;2; ;1500000;2;1;01; ;68;571,803444891821
5348252;1;5;1;80;68;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;68;571,803444891821
5348253;1;2;1;80;68;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;68;712,530629498943
5348259;1;1;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1866,8206419194
5348259;1;2;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1866,8206419194
5348259;1;4;1;80;05;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1866,8206419194
5348259;1;5;1;80;05;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1866,8206419194
5348260;1;2;1;80;05;1;8; ;2; ; ;2; ;2; ;2; ; ; ;1500000;2;1;01;1,3;05;2796,16564753949
5348262;1;1;1;80;05;1;1; ;2; ; ;8; ;2; ;2; ;2; ;908500;2;1;01;4;05;1188,37856320462
5348263;1;2;1;80;05;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1022,71718565916
5348264;1;1;1;80;05;1;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1099,07169850516
5348264;1;2;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1099,07169850516
5348270;1;2;1;80;05;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1235,56996524493
5348271;1;2;1;80;05;1;6; ;2; ; ;12;PANDEMIA;1; ;2; ;1;48;908500;2;1;01;1,3;05;1225,94476181666
5348272;1;1;1;80;05;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1075,22600710625
5348272;1;4;1;80;05;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1075,22600710625
5348288;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;186,537469391298
5348290;1;1;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;156,274531568528
5348292;1;1;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,2;23;349,90656203803
5348292;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;349,90656203803
5348292;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;349,90656203803
5348292;1;8;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;23;349,90656203803
5348295;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;373,074938782596
5348297;1;2;1;80;23;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;23;331,930965995508
5348299;1;1;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;178,096543547167
5348299;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;178,096543547167
5348300;1;2;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;3;23;138,613639289366
5348300;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;138,613639289366
5348301;1;4;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;186,478550698552
5348302;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;23;184,621562659915
5348304;1;2;1;80;23;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;4;23;162,071649395225
5348304;1;3;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;162,071649395225
5348321;1;5;1;80;08;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;08;566,914456560655
5348322;1;3;1;80;08;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;08;759,099078591371
5348323;1;3;1;80;08;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;08;759,099078591371
5348324;1;1;1;80;08;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;08;546,873743153669
5348324;1;2;1;80;08;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;08;546,873743153669
5348332;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ;1000000;2;1;01;2;50;382,815807541999
5348332;1;3;1;80;50;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;50;382,815807541999
5348334;1;1;1;80;50;1;6; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;01;3;50;237,360194250712
5348334;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;237,360194250712
5348334;1;3;1;80;50;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;2;50;237,360194250712
5348336;1;1;1;80;50;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;50;208,072240903004
5348337;1;1;1;80;50;1;6; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;50;208,072240903004
5348338;1;1;1;80;50;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;50;190,177128132385
5348338;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;190,177128132385
5348339;1;1;1;80;50;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;3;50;190,177128132385
5348340;1;2;1;80;50;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;50;367,371701481918
5348413;1;1;1;80;23;1;8; ;1; ;1;9; ;1;2;2; ; ; ; ;1;1;01;1,2;23;182,070942273511
5348413;1;2;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;182,070942273511
5348417;1;1;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;23;193,39277309729
5348422;1;2;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;141,491120298016
5348422;1;3;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;1;48;877803;2;1;01;2;23;141,491120298016
5348480;1;2;1;80;76;1;1; ;1; ;1;9; ;2; ;2; ;1;48;500000;2;1;01;1,4;76;1127,57296944192
5348481;1;1;1;80;76;1;8; ;2; ; ;9; ;1;2;2; ;1;40;3000000;1;1;01;4;76;943,658142991854
5348482;1;3;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;17;197,068285807886
5348482;1;4;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;17;197,068285807886
5348483;1;2;1;80;17;1;8; ;2; ; ;9; ;1; ;1;1500000; ; ; ;2;1;01;1,2;17;218,276121996373
5348483;1;3;1;80;17;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,2;17;218,276121996373
5348483;1;4;1;80;17;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,2;17;218,276121996373
5348483;1;5;1;80;17;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;17;218,276121996373
5348483;1;6;1;80;17;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;17;218,276121996373
5348486;1;1;1;80;17;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;01;4;17;216,22327024885
5348487;1;1;1;80;17;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;17;187,209643732023
5348524;1;3;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;379,608307371875
5348525;1;1;1;80;23;1;8; ;2; ; ;8; ;2; ;1;300000;1;48;500000;2;1;01;1,1;23;270,811747374944
5348525;1;2;1;80;23;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;270,811747374944
5348526;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;23;258,711795117677
5348526;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ;1;48;250000;2;1;01; ;23;258,711795117677
5348526;1;5;1;80;23;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;23;258,711795117677
5348527;1;5;1;80;52;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;52;160,415107870885
5348529;1;1;1;80;23;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;3;23;159,244544375656
5348530;1;5;1;80;23;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;169,846694093068
5348531;1;4;1;80;23;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;23;184,520810681753
5348532;1;2;1;80;52;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;52;171,45091351863
5348533;1;2;1;80;23;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;01;3;23;384,939216268881
5348534;1;1;1;80;52;1;8; ;1; ;2;4; ;2; ;2; ;2; ;877803;2;1;01;2;52;187,510670400129
5348535;1;3;1;80;23;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;23;144,469675808808
