DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5354891;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;666,186707273694
5354892;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;666,186707273694
5354892;1;2;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;666,186707273694
5354893;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;4;27;701,923248840803
5354896;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;1450,41696162233
5354897;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;27;2405,73061216231
5354898;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;1;01; ;27;680,558813788823
5354900;1;1;1;80;2;1;8; ;2; ; ;7; ;2; ;2; ;1;40;300000;2;1;01;2;27;748,150603273919
5354901;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;400000;2;1;01; ;27;1278,10043275741
5354901;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;1278,10043275741
5354901;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;1278,10043275741
5354902;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;27;701,923248840803
5354904;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;666,186707273694
5354906;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;700000;2;1;01; ;27;1197,17773586334
5354906;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;1197,17773586334
5354907;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;27;2236,13153656961
5354907;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;2236,13153656961
5354908;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;2;27;1747,16608854222
5354909;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;1339,12333740891
5354910;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;680,558813788823
5354994;1;1;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;4;27;701,923248840803
5354995;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;666,186707273694
5354995;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;666,186707273694
5354995;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;666,186707273694
5354996;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;666,186707273694
5354996;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;27;666,186707273694
5355001;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;788,835333219815
5355001;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;27;788,835333219815
5355002;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;789,134984730026
5355003;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;01;2;27;1558,99313256353
5355003;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;1558,99313256353
5355005;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;1469,0639434021
5355005;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;1469,0639434021
5355007;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;27;701,923248840803
5355008;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;27;789,134984730026
5355009;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;27;1871,03008478803
5355009;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;27;1871,03008478803
5355009;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;40;900000;2;1;01; ;27;1871,03008478803
5355074;1;2;1;80;2;1;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,4;52;4626,25937996663
5355074;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;4626,25937996663
5355076;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,4;52;5219,12823973243
5355078;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;52;4375,12822503567
5355078;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;4375,12822503567
5355079;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;52;3565,18589201316
5355080;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;1,4;52;5943,06705108538
5355081;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ;1;20;300000;2;1;01;1,4;52;3565,18589201316
5355081;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;3565,18589201316
5355082;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;1858,28858933629
5355083;1;2;1;80;2;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;01;2;52;1858,28858933629
5355084;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;52;5572,43264789533
5355085;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;2;52;4045,85270185413
5355087;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;1;100000; ; ; ;2;1;01;1,2;52;2121,98636305079
5355089;1;2;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;2;52;3314,33371462455
5355089;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;3314,33371462455
5355091;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;5462,40024124442
5355091;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;5462,40024124442
5355092;2;1;2;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;2;52;4435,59459491727
5355093;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;1858,28858933629
5355094;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,4;52;4626,25937996663
5355094;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;4626,25937996663
5355095;1;1;1;80;2;1;4; ;2; ; ;4; ;1; ;2; ;2; ;3500000;2;1;01;3;52;1858,28858933629
5355095;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;1858,28858933629
5355096;1;3;1;80;2;1;8; ;2; ; ;12;ESTA ESPERANDO TEMPORADA ALTA;2; ;2; ;1;40;800000;2;1;01;1,4;52;1858,28858933629
5355097;1;2;1;80;2;1;9;LA PANDEMIA COVID 19;2; ; ;9; ;2; ;1;50000;1;24;350000;2;1;01;1,4;52;4873,61691634512
5355098;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;52;5263,07983186591
5355098;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,4;52;5263,07983186591
5355098;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,4;52;5263,07983186591
5355100;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;4626,25937996663
5355100;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;52;4626,25937996663
5355101;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;52;1858,28858933629
5355102;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;52;2036,98947224348
5355102;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;2036,98947224348
5355103;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;52;1858,28858933629
5355103;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;907000;2;1;01;1,4;52;1858,28858933629
5355103;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;52;1858,28858933629
5355104;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;52;1858,28858933629
5355105;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;52;7433,15435734516
5355106;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;1,4;52;1858,28858933629
5355198;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;1;01;3;70;2190,83078230701
5355200;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01; ;70;1638,8129559295
5355202;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;30;400000;2;1;01;3;70;1469,95142517944
5355202;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;70;1469,95142517944
5355202;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;70;1469,95142517944
5355204;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;70;2391,2248912369
5355205;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;28;400000;2;1;01; ;70;2074,86317460564
5355206;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;2;70;1284,1742582096
5355208;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;01; ;70;2224,83297834394
5355210;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;70;1912,58609481493
5355211;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;70;1921,29839417003
5355211;1;4;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;500000;2;1;01;1,3;70;1921,29839417003
5355211;1;6;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ;2; ;500000;2;1;01;1,3;70;1921,29839417003
5355211;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;70;1921,29839417003
5355215;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;01;2;70;1560,27657280505
5355218;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;70;2046,56429385939
5355219;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;2; ;500000;2;1;01;4;70;1585,05242171302
5355219;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;70;1585,05242171302
5355220;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;70;1661,44643194084
5355221;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;01;4;70;906,87270569458
5355221;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;70;906,87270569458
5355222;1;1;1;80;2;1;8; ;2; ; ;8; ;2; ;2; ;1;24;300000;2;1;01;2;70;920,075971698555
5355222;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;70;920,075971698555
5355222;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;70;920,075971698555
5355222;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;70;920,075971698555
5355232;1;2;1;80;2;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;01;4;76;6735,23590105652
5355233;1;2;1;80;2;1;3; ;2; ; ;7; ;2; ;2; ; ; ; ;2;1;01;4;76;6525,96943598753
5355235;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;01;3;76;5305,09800120129
5355242;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;76;5470,47299517103
5355242;1;3;1;80;2;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;01;4;76;5470,47299517103
5355244;1;1;1;80;2;1;7; ;2; ; ;12;NO TIENE RECURSOS PARA INSTALAR NEGOCIO;3; ;2; ;1;40;908526;3;1;01;1,2;76;6228,5856181374
5355244;1;2;1;80;2;1;7; ;2; ; ;12;POR QUE PAGAN MUY MAL EL DIA DE TRABAJO;2; ;2; ;1;40;908526;2;1;01;1,2;76;6228,5856181374
5355244;1;3;1;80;2;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,2;76;6228,5856181374
5355244;1;4;1;80;2;1;7; ;2; ; ;8; ; ; ;2; ;1;30;700000; ;1;01;1,2;76;6228,5856181374
5355249;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;76;3246,53746886479
5355250;1;2;1;80;2;1;7; ;2; ; ;12;NO TIENE RECURSOS PARA INSTALAR NEGOCIO;2; ;2; ;2; ;98;2;1;01;1,4;76;8217,1063526238
5355250;1;3;1;80;2;1;8; ;2; ; ;12;POR TEMOR A CONTAGIARSE DE COVID 19;2; ;2; ;2; ;908526;2;1;01;1,3;76;8217,1063526238
5355250;1;4;1;80;2;1;3; ;2; ; ;9; ;1; ;1;400000;2; ;908526;2;1;01;1,2;76;8217,1063526238
5355251;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;76;3246,53746886479
5356804;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;300000;2;1;01;4;41;1078,59032234934
5356804;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1078,59032234934
5356806;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;41;817,531888089148
5356810;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;40;150000;2;1;01;1,2;41;1009,23863233234
5356811;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;01; ;41;946,35040591153
5356812;1;5;1;80;2;1;7; ;2; ; ;8; ; ; ;2; ;1;40;400000; ;1;01;1,4;41;597,852290610105
5356812;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;597,852290610105
5356812;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;597,852290610105
5356823;1;2;1;80;2;1;8; ;1; ;3;1; ;2; ;2; ;1;40;800000;2;1;01;3;41;1285,52014542423
5356825;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1081,25943065938
5356829;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;41;1057,49315384319
5356832;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,3;41;1264,88367222363
5356832;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1264,88367222363
5356832;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1264,88367222363
5356833;1;2;1;80;2;1;4; ;2; ; ;4; ; ; ;2; ; ; ; ; ;1;01;1,4;41;597,852290610105
5356833;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;906000;2;1;01;1,2;41;597,852290610105
5356835;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1674,86028952792
5356835;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1674,86028952792
5356836;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1018,63154188698
5356837;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;2;41;1561,77040116469
5356837;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1561,77040116469
5356839;1;3;1;80;2;1;7; ;1; ;1;12;POR EL EMBARAZO DE ALTO RIESGO;1; ;2; ;2; ;450000;2;1;01;1,4;41;736,79798985148
5356839;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,2;41;736,79798985148
5356845;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;41;1453,55709919148
5356847;1;3;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;4;41;1252,21509490143
5356850;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ;98;2;1;01;1,1;41;878,139220844095
5356850;1;4;1;80;2;1;3; ;2; ; ;8; ; ; ;2; ; ; ; ; ;1;01;1,2;41;878,139220844095
5356850;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;878,139220844095
5356851;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,3;41;895,473291415519
5356851;1;4;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,3;41;895,473291415519
5356851;1;5;1;80;2;1;8; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;01;1,3;41;895,473291415519
5356853;1;2;1;80;2;1;1; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;01;1,4;41;1285,52014542423
5356854;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1398,61003378746
5356855;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;20;887000;2;1;01;1,2;41;1300,46509392247
5356856;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1156,81623440238
5356856;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;41;1156,81623440238
5356857;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;601,888965103631
5356857;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;601,888965103631
5356857;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;601,888965103631
5356858;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1298,157465395
5356858;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;41;1298,157465395
5356859;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;41;1771,58315487315
5356859;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1771,58315487315
5356860;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;41;1955,28436749329
5356860;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1955,28436749329
5356860;1;7;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;200000;2;1;01;3;41;1955,28436749329
5356861;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;01;2;41;1108,59297024296
5356861;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1108,59297024296
5356862;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;20;98;2;1;01;1,3;41;1415,3065691826
5356862;1;3;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ;1;48;887000;2;1;01;2;41;1415,3065691826
5356862;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ;2; ;500000; ;1;01; ;41;1415,3065691826
5356864;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;658,856586525109
5356866;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,1;41;1189,97542077321
5356866;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1189,97542077321
5356870;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;41;1575,36163570094
5356870;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1575,36163570094
5356871;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;2445,67674713055
5356873;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;01;3;41;1816,76112802952
5356874;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1558,78330848604
5356876;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;98;2;1;01;3;41;1809,8776191945
5356876;1;6;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;1;5;200000;2;1;01;1,4;41;1809,8776191945
5356878;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;41;1941,07847921635
5356878;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;41;1941,07847921635
5356882;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1558,78330848604
5356883;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;2;05;1647,24530063898
5356884;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;2175,3054046031
5356884;1;4;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;2;05;2175,3054046031
5356885;1;2;1;80;2;1;1; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;05;2219,03443182517
5356886;1;1;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;05;1189,90958741285
5356887;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1904,15980027799
5356887;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1904,15980027799
5356887;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1904,15980027799
5356888;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;791,473122891154
5356888;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;791,473122891154
5356888;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;791,473122891154
5356889;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1965,24141651262
5356890;1;2;1;80;2;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;05;1221,37282612021
5356891;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;05;1582,75314197107
5356892;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;01;4;05;1221,37282612021
5356892;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1221,37282612021
5356893;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;1575,36163570094
5356893;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1575,36163570094
5356894;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1606,5040361278
5356895;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;3;05;1840,73096151455
5356896;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;05;2111,29540785324
5356897;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;975,417866798785
5356897;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;975,417866798785
5356898;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1209,64479218553
5356901;1;2;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;01;1,2;05;1840,73096151455
5356902;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1475,33495627964
5356903;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1106,90778492745
5356903;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;01; ;05;1106,90778492745
5356903;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1106,90778492745
5356903;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;1106,90778492745
5356924;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;1,4;05;4482,86137584267
5356925;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;01;4;05;4242,87459067037
5356925;1;3;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ;1;48;800000;2;1;01;1,4;05;4242,87459067037
5356926;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;01;1,4;05;4152,39034132521
5356927;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;01;4;05;3422,02774504866
5356929;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;2748,42107292022
5356929;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;01; ;05;2748,42107292022
5356930;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;01;4;05;3673,47693169213
