DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5359024;1;1;1;10;1;2;4;1940;80;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;66;1399,97357550333
5359024;1;2;1;10;2;1;9;1979;41;5;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;01;66;1399,97357550333
5359025;1;1;1;10;1;2;8;1991;29;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;1;44000;2;1;2; ;6;2;3; ;2;13;01;66;2433,28322414658
5359025;1;2;1;10;2;1;9;1989;31;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;2;13;01;66;2433,28322414658
5359025;1;3;1;10;1;1;1;2008;13;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;01;66;2433,28322414658
5359025;1;4;1;10;1;1;12;2009;11;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;2;5;01;66;2433,28322414658
5359025;1;5;1;10;1;2;11;2020;0;3;6; ; ;1;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;01;66;2433,28322414658
5359027;1;1;1;10;1;1;9;1991;29;1;5; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;2;1;19; ; ; ;2;1;2; ;3;3; ; ;2;3;01;66;1836,54615728362
5359027;1;2;1;10;2;2;3;1998;22;2;5; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;8; ; ; ;2;1;2; ;5;11;2; ;2;11;01;66;1836,54615728362
5359027;1;3;1;10;2;1;4;2016;4;3;5; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;8; ; ; ;2;2;2; ;1;0; ; ;2;0;01;66;1836,54615728362
5359027;1;4;1;10;2;1;7;2019;1;3;5; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;8; ; ; ;2; ; ; ; ; ; ; ;2; ;01;66;1836,54615728362
5359028;1;1;1;10;1;1;7;1956;64;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;3;5; ; ;2;5;01;66;1614,40948448966
5359029;1;1;1;10;1;1;9;1989;31;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;78000;2;1;2; ;6;3;3; ;2;14;01;66;1582,75314197107
5359029;1;2;1;10;2;2;8;1990;30;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;2;14;01;66;1582,75314197107
5359029;1;3;1;10;2;1;4;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;01;66;1582,75314197107
5359030;1;1;1;10;1;2;10;1965;55;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;66;1189,90958741285
5359031;1;1;1;10;1;1;1;1952;69;1;6; ;1;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2;1;140000;2;1;2; ;6;5;4; ;2;16;01;66;1638,1603786464
5359031;1;2;1;10;2;2;7;1997;23;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;01;66;1638,1603786464
5359031;1;3;1;10;2;2;5;2014;6;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;2;1;1;2;0; ; ;2;0;01;66;1638,1603786464
5359032;1;1;1;10;1;1;11;1997;23;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35112;2;1;2; ;4;6; ; ;2;6;01;66;1853,31758830976
5359032;1;2;1;10;2;2;2;2002;19;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;8; ; ;2;8;01;66;1853,31758830976
5359032;1;3;1;10;2;1;6;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;01;66;1853,31758830976
5359033;1;1;1;10;1;1;1;1982;39;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;110000;2;1;2; ;5;11;2; ;2;11;01;66;1809,58856108769
5359033;1;2;1;10;2;2;4;1977;43;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;01;66;1809,58856108769
5359033;1;3;1;10;3;1;3;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;2;6;01;66;1809,58856108769
5359034;1;1;1;10;1;2;12;1961;59;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;66;1189,90958741285
5359035;1;1;1;10;1;1;9;1979;41;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;66;1840,73096151455
5359035;1;2;1;10;2;2;9;1993;27;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;01;66;1840,73096151455
5359035;1;3;1;10;2;1;9;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;01;66;1840,73096151455
5359035;1;4;1;10;2;2;10;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;01;66;1840,73096151455
5359036;1;1;1;10;1;1;5;1969;51;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;66;1365,10454379923
5359036;1;2;1;10;2;2;11;1970;50;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;66;1365,10454379923
5359036;1;3;1;10;3;2;2;1990;30;3;6; ;6;1;1;1;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;2;11;01;66;1365,10454379923
5359036;1;4;1;10;3;2;5;2007;13;4;6; ;6;2; ;1;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;01;66;1365,10454379923
5359036;1;5;1;10;3;1;2;2012;8;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;2;3;01;66;1365,10454379923
5359036;1;6;1;10;6;1;2;1997;23;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;66;1365,10454379923
5359037;1;1;1;10;1;2;4;1953;67;1;6; ;5;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;01;66;1189,90958741285
5359038;1;1;1;10;1;1;6;1963;57;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;66;1888,96563124805
5359038;1;2;1;10;2;2;11;1984;36;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;66;1888,96563124805
5359038;1;3;1;10;3;1;6;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;01;66;1888,96563124805
5359038;1;4;1;10;2;2;10;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;01;66;1888,96563124805
5359039;1;1;1;10;1;1;1;1968;53;1;6; ;4;2; ;2; ; ; ; ;1;1;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;66;1793,01023387279
5359040;1;1;1;10;1;2;11;1936;84;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;120000;2;1;2; ;3;5; ; ;2;5;01;66;1189,90958741285
5359041;1;1;1;10;1;1;11;1979;41;1;6; ;3;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;01;66;1959,82735665924
5359041;1;2;1;10;2;2;12;1991;29;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;66;1959,82735665924
5359041;1;3;1;10;2;2;7;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;01;66;1959,82735665924
5359041;1;4;1;10;2;2;7;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;01;66;1959,82735665924
5359042;1;1;1;10;1;1;5;1960;60;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;66;1265,27096818916
5359042;1;2;1;10;2;2;1;1978;43;5;6; ;6;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;01;66;1265,27096818916
5359069;1;1;1;10;1;2;5;1962;58;1;5; ;3;3; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;01;76;7101,23278836637
5359069;1;2;1;10;2;1;11;1981;39;3;5; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;98;2;1;2; ;3;3; ; ;2;3;01;76;7101,23278836637
5359069;1;3;1;10;3;2;12;1990;30;3;5; ;3;2; ;1;1;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;76;7101,23278836637
5359069;1;4;1;10;4;1;6;1988;32;5;6; ;3;2; ;2; ;1;3; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;76;7101,23278836637
5359069;1;5;1;10;3;1;8;2013;7;4;6; ; ;1;4;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;01;76;7101,23278836637
5359127;1;1;1;10;1;1;4;1953;67;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;01;05;4116,62915008808
5359127;1;2;1;10;2;2;9;1956;64;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;4116,62915008808
5359127;1;3;1;10;1;1;10;1990;30;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;05;4116,62915008808
5359128;1;1;1;10;2;1;10;1979;41;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;5204,14519613094
5359128;1;2;1;10;2;2;11;1982;38;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;5204,14519613094
5359128;1;3;1;10;1;1;12;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;01;05;5204,14519613094
5359129;1;1;1;10;2;1;6;1973;47;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;5204,14519613094
5359129;1;2;1;10;2;2;10;1972;48;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;05;5204,14519613094
5359129;1;3;1;10;2;1;8;2002;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;5204,14519613094
5359130;1;1;1;10;2;1;4;1981;39;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;01;05;4530,53852400251
5359130;1;2;1;10;2;2;6;1980;40;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;01;05;4530,53852400251
5359130;1;3;1;10;2;1;10;2000;20;3;6; ;6;2; ;1;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;01;05;4530,53852400251
5359130;1;4;1;10;2;2;9;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;7; ; ;2;7;01;05;4530,53852400251
5359131;1;1;1;10;2;1;10;1983;37;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;5204,14519613094
5359131;1;2;1;10;2;2;2;1968;52;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;05;5204,14519613094
5359131;1;3;1;10;2;1;8;2003;17;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;01;05;5204,14519613094
5359132;1;1;1;10;1;2;4;1968;52;1;6; ;6;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;01;05;3478,78366919678
5359132;1;2;1;10;2;1;9;1989;31;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;3478,78366919678
5359132;1;3;1;10;3;2;6;2002;18;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;01;05;3478,78366919678
5359133;1;1;1;10;1;1;7;1961;59;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;05;4642,835141622
5359134;1;1;1;10;1;1;8;1939;81;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;NO LE DAN TRABAJO POR LA EDAD;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;05;4642,835141622
5359135;1;1;1;10;1;1;2;1967;53;1;6; ;3;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;LO AISLARON;2;1; ; ;1;1;98;2;1;2; ;3;2; ; ;2;2;01;05;5964,74180840799
5359135;1;2;1;10;2;2;8;1967;53;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;01;05;5964,74180840799
5359135;1;3;1;10;2;1;7;1984;36;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;01;05;5964,74180840799
5359135;1;4;1;10;4;1;11;1994;26;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;5964,74180840799
5359135;1;5;1;10;2;1;10;1991;29;3;6; ;4;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;5964,74180840799
5359136;1;1;1;10;1;1;12;1959;61;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;05;4564,26684919955
5359136;1;2;1;10;2;2;3;1962;58;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;4564,26684919955
5359136;1;3;1;10;3;1;4;2002;18;3;6; ;6;2; ;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;4564,26684919955
5359137;1;1;1;10;1;1;12;1950;70;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;110000;2;1;2; ;3;3; ; ;2;3;01;05;4116,62915008808
5359137;1;2;1;10;2;2;11;1957;63;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;4; ; ;2;4;01;05;4116,62915008808
5359137;1;3;1;10;3;1;12;1989;31;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;4116,62915008808
5359138;1;1;1;10;1;1;1;1967;54;1;6; ;3;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;4; ;2;1;2; ;3;5; ; ;2;5;01;05;2805,17699706834
5359138;1;2;1;10;2;2;9;1972;48;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;2;9;01;05;2805,17699706834
5359138;1;3;1;10;3;2;1;1997;24;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;CANCELACION DE TRATAMIENTOS MEDICOS; ;2;1;48; ; ; ;2;1;2; ;6;3;3; ;2;14;01;05;2805,17699706834
5359138;1;4;1;10;4;2;8;2004;16;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;2;8;01;05;2805,17699706834
5359139;1;1;1;10;1;2;8;1942;78;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;05;3422,02774504866
5359140;1;1;1;10;2;1;7;1965;55;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;1;35000;2;1;2; ;3;5; ; ;2;5;01;05;4380,66864018321
5359140;1;2;1;10;2;2;3;1989;31;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;01;05;4380,66864018321
5359140;1;3;1;10;2;2;9;2011;9;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;01;05;4380,66864018321
5359141;1;1;1;10;1;1;11;1995;25;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;4482,86137584267
5359141;1;2;1;10;2;2;2;1999;21;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;01;05;4482,86137584267
5359142;1;1;1;10;1;1;10;1943;77;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;05;3512,51199439382
5359142;1;2;1;10;2;2;8;1947;73;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;01;05;3512,51199439382
5359144;1;1;1;10;2;1;1;1946;75;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;4758,8168228605
5359144;1;2;1;10;2;2;9;1966;54;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;4758,8168228605
5359144;1;3;1;10;3;1;9;1999;21;3;6; ;2;1;1;1;2;1;4; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;35000;2;1;2; ;5;11;2; ;2;11;01;05;4758,8168228605
5359144;1;4;1;10;4;2;4;2000;20;5;6; ;2;2; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;01;05;4758,8168228605
5359144;1;5;1;10;4;2;3;2017;3;4;6; ; ;1;3;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;01;05;4758,8168228605
5359145;1;1;1;10;1;1;9;1969;51;1;6; ;2;2; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;3478,78366919678
5359145;1;2;1;10;2;2;5;1969;51;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;01;05;3478,78366919678
5359145;1;3;1;10;2;2;10;2003;17;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;01;05;3478,78366919678
5359146;1;1;1;10;2;1;11;1975;45;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;4152,39034132521
5359146;1;2;1;10;2;2;4;1968;52;2;6; ;2;2; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;4152,39034132521
5359147;1;1;1;10;2;2;6;1945;75;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;98;2;1;2; ;4;7; ; ;2;7;01;05;3512,51199439382
5359147;1;2;1;10;2;1;10;1950;70;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;98;2;1;2; ;3;5; ; ;2;5;01;05;3512,51199439382
5359148;1;1;1;10;1;2;1;1945;76;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;01;05;3421,47240319183
5359148;1;2;1;10;2;1;2;1969;51;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;1;0; ; ;2;0;01;05;3421,47240319183
5359148;1;3;1;10;3;2;12;1988;32;3;6; ;6;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;01;05;3421,47240319183
5359148;1;4;1;10;3;1;2;2020;1;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;2; ;01;05;3421,47240319183
5359150;1;1;1;10;1;1;12;1953;67;1;6; ;6;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;01;05;4642,835141622
5359152;1;1;1;10;1;1;4;1948;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;01;05;2276,17544613842
5359152;1;2;1;10;2;2;2;1952;68;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;01;05;2276,17544613842
5359152;1;3;1;10;3;2;9;1971;49;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;01;05;2276,17544613842
5359152;1;4;1;10;4;2;8;1988;32;3;6; ;4;2; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;01;05;2276,17544613842
5359152;1;5;1;10;4;1;9;2012;8;4;6; ; ;2; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;01;05;2276,17544613842
