Directorio;Secuencia_p;Orden;Area;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Dpto;Fex_c_2011
407393;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ; ; ;3;54;354,449234350297
407393;1;2;54;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;25; ;21;20; ; ; ; ; ; ;54;354,449234350297
407393;1;3;54;90; ;2;2;1;2;1;1;2;2;2;2;2;2; ; ;4; ;5;3; ; ; ; ; ; ;54;354,449234350297
407395;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;60; ; ; ; ; ; ; ; ; ;54;264,661808355053
407395;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;54;264,661808355053
407396;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1; ;54;307,930989561702
407396;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;307,930989561702
407396;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;307,930989561702
407397;1;1;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;8; ; ; ; ; ; ; ;54;202,658856945059
407397;1;2;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;16; ;10; ; ; ; ; ; ; ;54;202,658856945059
407397;1;3;54;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ; ; ; ;54;202,658856945059
407397;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;202,658856945059
407397;1;5;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;202,658856945059
407397;1;6;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;202,658856945059
407397;1;7;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;202,658856945059
407398;1;1;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ; ;54;355,380617027998
407398;1;2;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ; ;54;355,380617027998
407398;1;3;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ; ; ;54;355,380617027998
407399;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;252,223686554974
407399;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;252,223686554974
407399;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;252,223686554974
407399;2;1;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;18; ; ; ; ; ; ; ;54;252,223686554974
407399;2;2;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;25; ; ; ; ; ; ; ;54;252,223686554974
407399;2;4;54;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;14; ; ; ; ; ; ; ;54;252,223686554974
407400;1;1;54;90; ;1;2;1;2;1;2;2;2;2;2;2;2;3; ;32; ;32; ; ; ; ; ; ; ;54;251,011741960037
407400;1;2;54;90; ;1;2;1;2;1;2;2;1;2;2;2;2;7; ;14; ;28; ; ;2; ; ; ; ;54;251,011741960037
407401;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;54;402,831832232701
407401;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1; ;54;402,831832232701
407401;1;3;54;90; ;2;2;2;1;2;2;2;2;2;1;2;2; ; ; ;14; ; ; ; ; ;14; ; ;54;402,831832232701
407401;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;402,831832232701
407401;1;5;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;28; ; ; ; ; ; ; ;54;402,831832232701
407401;1;7;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;21; ; ; ; ; ; ; ;54;402,831832232701
407402;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;356,514001338978
407402;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;356,514001338978
407402;1;3;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;54;356,514001338978
407402;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;356,514001338978
407403;1;1;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;14; ; ; ; ; ; ; ;54;411,305887762264
407403;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;411,305887762264
407403;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;411,305887762264
407404;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;218,321251966547
407404;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;54;218,321251966547
407404;1;3;54;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ; ; ; ;54;218,321251966547
407404;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;218,321251966547
407619;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;290,865268318655
407619;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;27; ; ; ; ; ; ; ; ; ;66;290,865268318655
407620;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;260,420101957368
407621;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;281,960588959585
407621;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;281,960588959585
407621;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;281,960588959585
407622;1;1;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;20; ; ; ; ;17; ; ; ; ;66;283,446637698637
407622;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;283,446637698637
407622;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;283,446637698637
407623;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;265,281146071559
407623;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;265,281146071559
407623;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;265,281146071559
407624;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;293,400413397135
407624;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;66;293,400413397135
407625;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;260,420101957368
407626;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,248056501487
407626;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;296,248056501487
407626;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,248056501487
407626;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;296,248056501487
407627;1;1;66;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;40; ; ; ; ; ; ;10; ; ;66;260,757133531892
407627;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;260,757133531892
407627;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;260,757133531892
407628;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;320,168299258365
407628;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;320,168299258365
407628;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;320,168299258365
407628;1;4;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;30; ; ; ; ; ; ; ;66;320,168299258365
407629;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;232,118857832375
407629;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;232,118857832375
407630;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;200,162231093433
407630;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;200,162231093433
407631;1;1;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;7; ; ; ; ;10; ; ; ; ;66;275,634228875984
407632;1;1;66;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;10; ; ; ; ;66;288,043797692281
407632;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;288,043797692281
407632;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;288,043797692281
407633;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;322,999045610145
407633;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;66;322,999045610145
407634;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;296,184373405621
407634;1;2;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;7; ; ; ; ;2; ; ; ; ;66;296,184373405621
407634;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;66;296,184373405621
407634;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;296,184373405621
407635;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;66;232,751273408247
407635;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;232,751273408247
407636;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;243,692450590302
407637;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;349,009788789547
407637;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;349,009788789547
407637;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;40; ; ; ; ; ; ; ; ; ;66;349,009788789547
407637;1;6;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;349,009788789547
407637;1;7;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;349,009788789547
407638;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;283,96295277946
407638;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;66;283,96295277946
407638;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;283,96295277946
407640;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ; ; ;66;261,85794221738
407641;1;1;66;90; ;2;2;2;2;2;2;2;2;2;1;2;1; ; ; ; ; ; ; ; ; ;3; ;1;66;207,213214528628
407641;1;2;66;90; ;1;2;1;2;1;2;2;2;2;2;2;2;14; ;4; ;7; ; ; ; ; ; ; ;66;207,213214528628
407641;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;207,213214528628
407641;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;207,213214528628
407642;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;2; ;66;247,028304859309
407642;1;2;66;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;66;247,028304859309
407642;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;10; ; ; ; ; ; ; ; ;4;66;247,028304859309
407642;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;3; ; ; ; ; ; ; ; ;4;66;247,028304859309
407643;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;258,662631128898
407643;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;258,662631128898
407644;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;9; ; ; ; ; ; ; ; ; ;66;243,90230431427
407644;1;2;66;90; ;2;2;1;2;1;2;2;1;2;2;1;2; ; ;1; ;2; ; ;8; ; ;2; ;66;243,90230431427
407645;1;1;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;2; ;8; ; ; ; ; ; ; ;66;296,764371582311
407645;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;35; ; ; ; ; ; ; ;66;296,764371582311
407645;1;3;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;7; ; ; ; ; ; ; ;66;296,764371582311
407645;1;5;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;296,764371582311
407646;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,060636118057
407646;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,060636118057
407647;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;336,296617961279
407647;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;70; ; ; ; ; ; ; ;66;336,296617961279
407648;1;1;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;30; ; ; ; ; ; ; ;66;341,759355359856
407648;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;66;341,759355359856
407648;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;341,759355359856
407649;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;297,716473200765
407649;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;1; ; ; ; ; ; ; ;66;297,716473200765
407650;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;278,54262939885
407650;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;278,54262939885
407651;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;2; ;66;251,371626652533
407651;2;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;251,371626652533
407652;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;322,608623270524
407652;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;322,608623270524
407652;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;66;322,608623270524
407653;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;250,284349459453
407653;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;250,284349459453
407654;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;293,742489988283
407654;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;293,742489988283
407655;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;299,095918857932
407655;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;35; ; ; ; ; ; ; ;66;299,095918857932
407656;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;305,832397827034
407657;1;1;66;90; ;2;2;2;2;1;2;1;2;2;2;2;2; ; ; ; ;48; ;60; ; ; ; ; ;66;271,566206846375
407658;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;234,418683980102
407658;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;234,418683980102
407659;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;247,028304859309
407659;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;247,028304859309
407659;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;247,028304859309
407659;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;66;247,028304859309
407660;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;268,897749906883
407660;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;268,897749906883
407661;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;1;5;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;2;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;2;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;3;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407661;3;2;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;35; ; ; ; ;10; ; ; ; ;66;253,541796567987
407661;3;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,541796567987
407662;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;316,872763341669
407662;1;2;66;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;4; ; ;66;316,872763341669
407663;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;257,020828428555
407665;1;1;66;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;10; ; ; ; ; ; ;2; ; ;66;224,439251620269
407665;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;224,439251620269
407667;1;1;66;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;1; ; ;66;231,981912773033
407667;1;2;66;90; ;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;10; ; ;66;231,981912773033
407667;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;231,981912773033
407668;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;257,020828428555
407669;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,707553313632
407669;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;15; ; ; ; ; ; ; ;66;253,707553313632
407669;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;253,707553313632
407669;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;253,707553313632
407670;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;249,902081787465
407671;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;316,872763341669
407671;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;66;316,872763341669
407672;1;1;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;25; ; ; ; ; ; ; ;66;310,680687361552
407672;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;310,680687361552
407673;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;238,710756701526
407673;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;238,710756701526
407673;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;238,710756701526
407674;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;289,724563892808
407674;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ; ; ;66;289,724563892808
407674;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;289,724563892808
407675;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,88548849051
407675;1;2;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;24; ; ; ; ; ; ; ;66;244,88548849051
407676;1;1;66;90; ;2;2;1;2;1;2;2;2;1;2;2;1; ; ;14; ;10; ; ; ;30; ; ;2;66;280,403579458915
407676;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;5; ; ; ; ; ; ; ;66;280,403579458915
407676;1;3;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;6; ; ; ; ; ; ; ;66;280,403579458915
407678;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;2;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;3;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;3;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;4;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;4;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;254,216217214683
407678;4;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;254,216217214683
407679;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;379,691954142204
407679;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;379,691954142204
407679;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;379,691954142204
407679;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;379,691954142204
407680;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;66;275,634228875984
407681;1;1;66;90; ;2;2;1;2;2;2;2;2;2;1;2;2; ; ;3; ; ; ; ; ; ;8; ; ;66;253,237824793009
407681;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;253,237824793009
