Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
403199;1;4;05;70;2;48;4; ;1;1;2;2;4; ;1;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6000000;1;41;45;5269;52;05;736,024876042168
403199;1;6;05;70;30;48;4; ;1;1;2;72;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;736,024876042168
403209;1;1;05;70;8;48;4; ;1;1;2;8;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1280000;1;93;93;4552;45;05;1012,70681944969
403213;1;5;05;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2468000;1;33;33;5211;52;05;664,345440521344
403231;1;2;05;70;4;48;1; ;1;1;2;416;1; ;1;2;5; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;92;45;5211;52;05;760,152248064856
403251;1;2;05;70;12;48;1; ;1;1;2;200;1; ;3;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;2529;25;05;879,219299935708
403252;1;1;05;70;8;48;1; ;1;1;2;9;1; ;2;2;2; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;38;6421;64;05;722,205948915868
403258;1;1;05;70;24;48;4; ;2;2;2;24;4; ;1;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;19;19;8515;85;05;693,846902289696
403299;1;6;05;70;108;60;1; ;1;1;2;108;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6042;60;05;882,621251871722
403301;2;1;05;70;1;48;1; ;1;1;2;1;1; ;2;2;4; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;1;290000;1;3500000;1;45;97;5125;51;05;908,806993819369
403317;1;11;05;70;52;48;1; ;1;1;2;78;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;110000;1;79;79;1810;18;05;461,441808632631
403322;1;4;05;70;8;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;17; ; ; ;05;851,937387195179
403323;1;6;05;70;1;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;44; ; ; ;05;811,623237438214
403330;1;2;05;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;05;617,89280908744
403339;1;1;05;70;16;48;3; ;1;1;2;16;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;9500;95;05;673,385466873987
403340;1;1;05;70;52;48;3; ;1;1;2;104;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;694,854882993483
403340;1;2;05;70;4;48;3; ;1;1;2;4;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;100000;1;54;39;4020;40;05;694,854882993483
403342;1;1;05;70;60;48;1; ;1;1;2;84;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4521;45;05;762,595529154398
403342;1;3;05;70;6;48;1; ;2;2;2;6;1; ;7;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;1;3360000;1;16;16;2109;21;05;762,595529154398
403347;1;1;05;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2907000;1;58;55;5219;52;05;907,229364936491
403358;1;3;05;70;4;48;1; ;1;1;2;32;1; ;4;2;5; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;867400;1;97;97;5233;52;05;604,955848491689
403361;1;4;05;70;16;48;1; ;1;1;2;17;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;30000;1;4300000;1;39;39;5211;52;05;857,778533539622
403367;1;3;05;70;2;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;57; ; ; ;05;831,005493925849
403376;1;2;05;70;5;48;1; ;1;1;2;52;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;05;958,857269625289
403377;1;2;05;70;52;48;1; ;1;1;2;52;4; ;3;2;10; ;8; ;2;6; ; ; ; ; ; ;1; ; ; ; ;1;400000;1;3000000;1;21;41;5233;52;05;654,791196020181
403383;1;2;05;70;8;48;1; ;2;1;2;8;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;39;00;1730;17;05;720,152188311732
403387;1;1;05;70;8;50;1; ;1;1;2;3;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;05;1014,26259826963
403401;1;3;05;70;2;30;4; ;2;2;2;8;4; ;1;2;7; ;9;IR A MEDICO PARTICULAR;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;41;41;5132;51;05;808,276630410425
403404;1;3;05;70;8;48;1; ;2;2;2;8;1; ;2;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;54;54;8011;80;05;694,894814505943
403406;1;2;05;70;3;48;1; ;2;2;2;3;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;00;33;5211;52;05;605,289292890984
403407;1;2;05;70;23;48;1; ;2;2;2;23;1; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;59;59;8519;85;05;774,90616010728
403407;1;4;05;70;16;48;1; ;2;2;2;16;3; ;1;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;54;9500;95;05;774,90616010728
403413;1;2;05;70;52;48;1; ;1;1;2;260;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5521;55;05;571,374846917342
403413;2;4;05;70;8;24;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;571,374846917342
403421;1;5;05;70;12;48;1; ;1;1;2;24;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;2424;24;05;633,086730512787
403421;1;7;05;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;58;5125;51;05;633,086730512787
403422;1;1;05;70;10;48;4; ;1;1;2;10;1; ;7;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ;1; ;BUSCAR EMPLEO;2; ;1;1500000;1;45;39;1411;14;05;889,397383132288
403425;1;2;05;70;20;48;1; ;1;1;2;52;1; ;6;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;79;1810;18;05;637,216187659211
403427;1;4;05;70;34;48;3; ;1;1;2;34;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1300000;1;54;75;9301;93;05;876,419824020255
403427;2;2;05;70;1;48;1; ;1;1;2;39;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;75;75;1730;17;05;876,419824020255
403433;1;3;05;70;6;48;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4200000;1;97;97;6043;60;05;525,277947289648
403434;1;3;05;70;8;48;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;230000;1;1500000;1;45;44;6421;64;05;911,378312677592
403445;1;1;05;70;6;48;1; ;1;1;2;48;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;5132;51;05;803,154230094452
403446;1;4;05;70;192;48;1; ;2;2;2;144;4; ;1;2;3; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;6421;64;05;731,274624991921
403447;1;2;05;70;8;48;1; ;1;1;2;32;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4100000;1;97;97;1551;15;05;596,260548327391
403458;1;3;05;70;30;48;1; ;2;2;2;30;1; ;5;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;32;45;5249;52;05;692,766716838564
403464;1;1;05;70;9;48;1; ;1;1;2;2;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;5000000;1;95;95;4521;45;05;758,460118238833
403464;1;2;05;70;52;48;1; ;1;1;2;208;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5523;55;05;758,460118238833
403464;1;3;05;70;10;48;1; ;1;1;2;15;4; ;4;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;97;95;4521;45;05;758,460118238833
403465;1;3;05;70;150;48;1; ;1;1;2;156;4; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;51;5529;55;05;775,453958223438
403468;1;1;05;70;2;48;3; ;1;1;2;2;4; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;54;54;7493;74;05;547,336032830873
403468;1;4;05;70;28;48;1; ;1;1;2;52;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;74;53;5521;55;05;547,336032830873
403471;1;2;05;70;8;48;1; ;2;2;2;32;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;568000;1;79;97;1810;18;05;847,29240516748
403472;1;2;05;70;16;48;1; ;2;2;2;12;1; ;5;1; ;.;4; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;1250000;1;45;45;5244;52;05;643,11987369667
403474;1;4;05;70;16;48;1; ;2;2;2;17;1; ;9;2;2; ;2; ;2;5; ; ; ; ;1; ; ; ; ; ; ;2; ;1;650000;1;06;06;8512;85;05;705,341011365625
403477;1;2;05;70;28;48;1; ;1;1;2;32;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;45;5233;52;05;680,514278375275
403486;1;4;05;70;1;48;1; ;1;1;2;2;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;1100000;1;45;45;1581;15;05;764,76800842316
403486;1;6;05;70;4;48;3; ;1;1;2;8;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;77;1521;15;05;764,76800842316
403497;1;3;05;70;20;60;4; ;1;1;2;20;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;98;98;6021;60;05;940,465774924496
403500;1;2;05;70;32;48;1; ;1;1;2;34;1; ;5;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;75;1810;18;05;510,897411158979
403501;1;4;05;70;12;48;1; ;1;1;2;104;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;95;95;4521;45;05;895,503591574344
403502;1;1;05;70;40;48;1; ;1;1;2;240;1; ;3;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;79;1810;18;05;625,511547312081
403514;1;2;08;70;30;48;1; ;1;1;2;104;1; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5237;52;08;467,990130422705
403517;1;1;08;70;16;48;3; ;1;1;2;16;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;54;54;9500;95;08;372,622828058407
403521;1;4;08;70;13;48;1; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;97;93;4552;45;08;403,954825041157
403525;1;2;08;70;28;60;1; ;2;2;2;28;1; ;4;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;430000;1;45;45;5233;52;08;483,120835030003
403531;1;2;08;70;52;60;1; ;2;2;2;156;1; ;6;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;83;3410;34;08;523,122975829854
403531;1;3;08;70;52;50;1; ;2;2;2;104;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;38;6421;64;08;523,122975829854
403534;1;2;08;70;52;50;1; ;2;2;2;208;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5261;52;08;485,095549061308
403534;1;3;08;70;24;48;4; ;2;2;2;22;4; ;6;2;8; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;95;95;4521;45;08;485,095549061308
403535;1;4;08;70;12;48;4; ;2;2;2;10;4; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;93;95;4521;45;08;494,34849218114
403538;1;4;08;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;08;514,572976762582
403551;1;2;08;70;8;48;1; ;1;1;2;110;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;79;79;1810;18;08;521,352216809922
403552;1;1;08;70;2;48;1; ;1;1;2;36;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;45;45;3611;36;08;539,157337172501
403552;1;2;08;70;36;48;1; ;1;1;2;36;1; ;4;1; ;.;2; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;45;5235;52;08;539,157337172501
403569;1;3;08;70;16;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;669,86617874285
403577;2;2;08;70;52;48;1; ;1;2;2;52;1; ;6;1; ;.;2; ;2;4; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;32;32;5272;52;08;476,760656825077
403591;1;2;08;70;52;48;1; ;1;1;2;52;1; ;9;2;5; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;44;6421;64;08;478,864937304154
403599;1;6;08;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;342,88120255076
403599;1;7;08;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;08;342,88120255076
403603;1;9;08;70;52;48;3; ;2;1;2;52;1; ;4;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;56;9301;93;08;575,248201037562
403605;2;4;08;70;12;48;1; ;1;1;2;13;1; ;8;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;79;79;1810;18;08;705,55445603672
403613;1;1;08;70;24;48;4; ;1;1;2;30;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;5211;52;08;520,476921220498
403624;2;2;08;70;26;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;313,162099659852
403632;1;3;08;70;12;48;1; ;2;2;2;55;1; ;8;1; ;.;3; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;70;30;1521;15;08;352,174220624508
403662;1;4;08;70;6;48;1; ;1;1;2;8;1; ;4;2;9; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;53;5530;55;08;531,023980335634
403669;2;3;08;70;8;48;1; ;1;1;2;52;1; ;6;2;5; ;8; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;33;13;8041;80;08;460,435977371212
403669;2;4;08;70;8;48;4; ;1;1;2;9;4; ;2;2;8; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;41;95;4521;45;08;460,435977371212
403670;1;3;08;70;12;48;1; ;1;1;2;20;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;58;7492;74;08;422,305989841921
403671;1;2;08;70;12;48;1; ;1;1;2;18;3; ;1;2;8; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;32;54;9500;95;08;518,248900474235
403673;1;2;08;70;52;48;1; ;1;1;2;52;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;02;02;4530;45;08;426,429917821955
403679;1;5;08;70;28;48;1; ;1;1;2;29;2; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5500000;1;58;58;7524;75;08;437,657574973092
403685;1;4;08;70;28;48;1; ;1;1;2;28;1; ;7;2;2; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;816000;1;45;45;5234;52;08;517,211043329843
403686;1;2;08;70;16;24;1; ;1;1;2;52;4; ;1;2;2; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;34;7499;74;08;558,484180147959
403688;1;2;08;70;20;24;1; ;1;1;2;21;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;53;53;9249;92;08;552,153185805534
403697;1;3;08;70;20;72;1; ;1;1;2;20;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;58;58;7492;74;08;496,449530331632
403697;2;2;08;70;16;48;1; ;1;1;2;52;1; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;40;5244;52;08;496,449530331632
403700;1;1;08;70;78;48;1; ;1;1;2;78;2; ;6;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;12;21;7512;75;08;522,706333599448
403715;1;3;08;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;98; ; ; ;08;424,303049889785
403719;1;2;08;70;50;50;1; ;2;2;2;16;1; ;1;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;54;8532;85;08;537,803220382974
403721;1;9;08;70;8;48;1; ;2;2;2;18;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;43;07;8511;85;08;243,011307983163
403725;1;2;08;70;20;48;1; ;1;1;2;48;1; ;9;1; ;.;1; ;2;11;ESTABA HACIENDO PRACTICAS; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4521;45;08;277,255878882882
403725;1;3;08;70;8;50;4; ;1;1;2;8;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5235;52;08;277,255878882882
403739;1;2;08;70;9;45;4; ;1;1;2;11;4; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;160000;1;99;99;5020;50;08;403,079529451733
403739;1;3;08;70;8;50;4; ;1;1;2;10;4; ;1;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;98;98;6031;60;08;403,079529451733
403739;1;4;08;70;3;48;4; ;1;1;2;3;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;1500000;1;16;16;7430;74;08;403,079529451733
403746;1;3;08;70;20;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;08;516,022842176108
403751;1;3;08;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;08;574,059888131588
403754;1;4;08;70;4;48;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;560000;1;6000000;1;16;03;6421;64;08;423,75225973809
403755;1;3;08;70;20;48;1; ;1;1;2;26;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;77;1521;15;08;371,302882281426
403760;1;3;08;70;5;48;1; ;1;1;2;5;1; ;2;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;1500000;1;55;95;4521;45;08;500,447134192479
403762;1;4;08;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;405,757187535598
403763;1;3;08;70;168;48;1; ;1;1;2;156;1; ;9;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;92;5244;52;08;378,495169041814
403763;1;4;08;70;208;48;1; ;1;1;2;2;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;800000;1;85;87;4541;45;08;378,495169041814
403776;1;1;08;70;18;48;1; ;1;1;2;20;1; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;55;39;5211;52;08;537,803220382974
403776;1;3;08;70;16;60;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;537,803220382974
403783;1;3;11;70;12;24;1; ;2;2;2;32;1; ;7;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1040000;1;45;45;5211;52;11;2961,51217870754
403784;1;2;11;70;16;48;1; ;1;1;2;20;1; ;2;2;2; ;2; ;2;11;SE  ENCUENTRA  DESEMPLEADO; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;2030;20;11;3051,16545798072
403803;1;2;11;70;32;48;3; ;1;1;2;40;3; ;1;2;2; ;1; ;2;11;POR QUE ESTABA REMPLASANDO A OTRA PERSONA ( TRABAJO TEMPORAL); ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;54;54;9500;95;11;2676,12425264208
403822;1;1;11;70;8;48;1; ;1;1;2;8;1; ;4;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;59;59;5235;52;11;2635,30118432477
403825;1;1;11;70;1;48;3; ;1;1;2;1;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;6000000;1;54;54;9500;95;11;3491,76133773205
403827;1;2;11;70;20;40;1; ;1;1;2;20;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2580000;1;53;85;7010;70;11;3183,27315802213
403836;1;4;11;70;2;40;1; ;1;1;2;52;1; ;8;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;15;97;5137;51;11;1887,6963262372
403845;1;5;11;70;250;48;1; ;1;1;2;250;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;60000;1;08;58;6043;60;11;1549,56440708802
403845;1;6;11;70;52;48;1; ;1;1;2;52;1; ;4;2;9; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;07;07;8531;85;11;1549,56440708802
403860;1;1;11;70;40;48;1; ;2;1;2;40;1; ;4;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;37;8515;85;11;2688,89241503289
403866;1;1;11;70;2;48;4; ;1;1;2;16;4; ;1;2;5; ;8; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;9000000;1;53;54;7492;74;11;1969,66949705955
403872;1;2;11;70;48;48;1; ;1;1;2;96;4; ;9;1; ;.;2; ;2;9; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;02;02;7421;74;11;3043,48534952989
403873;1;2;11;70;48;48;1; ;1;1;2;480;1; ;9;2;2; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;37;39;8512;85;11;2466,08628220432
403874;1;2;11;70;3;24;1; ;1;1;2;28;1; ;6;2;5; ;2; ;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1;3500000;1;02;45;5234;52;11;2911,06641564586
403875;1;3;11;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;11;2357,67919829236
403875;1;5;11;70;2;48;1; ;1;1;2;12;1; ;1;2;4; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;00;55;7020;70;11;2357,67919829236
403878;1;1;11;70;20;48;1; ;2;2;2;24;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;58;58;6715;67;11;2226,94345248796
403880;1;4;11;70;4;48;1; ;1;1;2;24;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5211;52;11;2464,81599310015
403880;1;5;11;70;12;48;1; ;1;1;2;12;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;38;39;8060;80;11;2464,81599310015
403892;1;2;11;70;30;48;1; ;1;1;2;30;1; ;5;2;1; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;59;32;7414;74;11;2293,46529836199
403907;1;2;11;70;8;60;1; ;2;2;2;9;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;45;45;1594;15;11;2065,56515727266
403909;1;1;11;70;16;72;4; ;1;1;2;16;4; ;1;1; ;.;1; ;2;11;ESTA ESPERANDO TENER LA EDAD PARA JUBILARSE; ; ; ; ; ; ; ;1; ;ESPERANDO LA PENCION;2; ;1;2000000;1;98;98;6041;60;11;1838,70235361721
