Directorio;Secuencia_p;Orden;Area;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6050;P6080;P6080s1;P6060;P6060s1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180s1;P6180s2;P6190;P6190s1;P6200;P6200s1;P6210;P6210s1;P6220;P6040;Dpto;Fex_c_2011
407865;1;2;68;10;2;1;1;8;1975;3;6; ;2; ;5;1; ; ;1;1;150000;2;1;1;2;2; ; ;2; ;1;2000000;6;4;2;31;68;368,990400893311
407865;1;3;68;10;3;1;1;6;1978;3;6; ;2; ;5;1; ; ;1;3;85000;2;1;2; ; ; ; ;2; ;2; ;6;6;4;29;68;368,990400893311
407865;1;4;68;10;4;2;1;11;1979;3;6; ;2; ;5;1; ; ;1;3;54200;2;1;1;2;2; ; ;2; ;1;1100000;6;6;3;27;68;368,990400893311
407865;1;5;68;10;5;2;1;6;1993;5;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;14;68;368,990400893311
407866;1;1;68;10;1;1;1;2;1937;1;6; ;2; ;6;1; ; ;1;2;120000;2;1;2; ; ; ; ; ; ; ; ;3;2; ;70;68;390,697870532162
407866;1;2;68;10;2;2;1;9;1937;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;69;68;390,697870532162
407867;1;1;68;10;1;1;1;5;1947;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;60;68;392,994372452237
407867;1;2;68;10;2;2;1;10;1950;2;6; ;2; ;6;1; ; ;1;1;15000;2;1;2; ; ; ; ; ; ; ; ;3;5; ;56;68;392,994372452237
407867;1;3;68;10;3;1;1;12;1969;3;6; ;2; ;5;1; ; ;1;3;70000;2;1;2; ; ; ; ; ; ; ; ;4;7; ;37;68;392,994372452237
407867;1;4;68;10;4;1;1;4;1987;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;20;68;392,994372452237
407867;1;5;68;10;5;2;1;12;1973;3;6; ;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;68;392,994372452237
407867;1;6;68;10;6;1;1;1;1996;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;11;68;392,994372452237
407867;1;7;68;10;7;2;1;7;1981;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;26;68;392,994372452237
407867;1;8;68;10;7;2;1;6;2001;4;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;1; ;6;68;392,994372452237
407867;1;9;68;10;9;2;1;12;1989;4;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3;17;68;392,994372452237
407868;1;1;68;10;1;1;1;11;1973;1;6; ;2; ;6;1; ; ;1;1;40000;2;1;2; ; ; ; ;2; ;2; ;5;11;2;33;68;375,136474786881
407868;1;2;68;10;2;2;1;7;1982;2;6; ;2; ;6;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;4;9; ;25;68;375,136474786881
407868;1;3;68;10;3;2;1;11;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;500;3000;2; ;2; ;3;1; ;7;68;375,136474786881
407868;1;4;68;10;2;2;1;9;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;375,136474786881
407868;2;1;68;10;1;1;1;6;1979;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;28;68;375,136474786881
407868;2;2;68;10;2;2;1;9;1978;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;3;3;28;68;375,136474786881
407868;2;3;68;10;2;2;1;4;2006;3;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;375,136474786881
407869;1;1;68;10;1;2;1;10;1947;1;6; ;2; ;5;1; ; ;1;2;99;2;1;2; ; ; ; ; ; ; ; ;6;4;4;59;68;434,19753501966
407869;1;2;68;10;2;1;1;8;1979;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;27;68;434,19753501966
407869;1;3;68;10;3;1;1;2;1962;5;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;45;68;434,19753501966
407871;1;1;68;10;1;1;1;6;1946;1;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1;61;68;430,712091586885
407871;1;2;68;10;2;2;1;3;1971;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;68;430,712091586885
407871;1;3;68;10;3;2;1;8;1991;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;16;68;430,712091586885
407871;1;4;68;10;1;1;1;3;1998;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ;9;68;430,712091586885
407872;1;1;68;10;1;1;1;2;1967;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;40;68;476,672252100682
407872;1;2;68;10;2;2;1;3;1971;2;6; ;2; ;6;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;68;476,672252100682
407872;1;3;68;10;3;1;1;3;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;15;68;476,672252100682
407872;1;4;68;10;4;1;1;9;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;11;68;476,672252100682
407873;1;1;68;10;1;1;1;11;1986;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;20;68;471,738585251832
407873;2;1;68;10;1;1;1;5;1986;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;21;68;471,738585251832
407874;1;1;68;10;1;1;1;10;1962;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ;44;68;393,496942128731
407874;1;2;68;10;2;2;1;12;1968;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;38;68;393,496942128731
407874;1;3;68;10;3;1;1;6;1993;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1500;2; ;2; ;4;8; ;14;68;393,496942128731
407874;1;4;68;10;4;2;1;1;1987;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;20;68;393,496942128731
407874;1;5;68;10;4;1;1;11;2005;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;393,496942128731
407874;1;6;68;10;6;2;1;3;1931;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;76;68;393,496942128731
407875;1;1;68;10;1;2;1;4;1951;1;6; ;2; ;6;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ;56;68;390,697870532162
407875;1;2;68;10;2;1;1;4;1944;2;6; ;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;63;68;390,697870532162
407876;1;1;68;10;1;2;1;9;1968;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;38;68;267,577402027092
407876;1;2;68;10;2;2;1;9;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;15;68;267,577402027092
407876;1;3;68;10;1;2;1;1;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;166;200;2; ;2; ;3;1; ;7;68;267,577402027092
407876;1;4;68;10;4;1;1;8;1919;5;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;87;68;267,577402027092
407876;1;5;68;10;1;2;1;5;1928;5;6; ;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ;79;68;267,577402027092
407876;2;1;68;10;1;2;1;5;1957;1;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ;50;68;267,577402027092
407878;1;1;68;10;1;1;1;5;1971;1;6; ;2; ;6;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;6;5;4;36;68;373,036643720909
407878;1;2;68;10;2;2;1;12;1971;2;6; ;2; ;6;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;1;1600000;6;4;3;35;68;373,036643720909
407878;1;3;68;10;3;2;1;6;1999;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;3; ;8;68;373,036643720909
407878;1;4;68;10;2;2;1;6;2001;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ;6;68;373,036643720909
407878;1;5;68;10;2;2;1;2;2005;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;373,036643720909
407879;1;1;68;10;1;1;1;7;1962;1;6; ;2; ;6;1; ; ;1;1;268000;2;1;2; ; ; ; ; ; ; ; ;6;5;4;45;68;449,563310122796
407879;1;2;68;10;2;2;1;10;1970;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4;36;68;449,563310122796
407879;1;3;68;10;2;2;1;10;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;449,563310122796
407879;1;4;68;10;4;1;1;2;1926;5;6; ;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;81;68;449,563310122796
407880;1;1;68;10;1;2;1;1;1974;1;6; ;2; ;3;1; ; ;1;1;22000;2;1;2; ; ; ; ;2; ;2; ;6;1;2;33;68;363,743376034828
407880;1;2;68;10;2;2;1;12;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ;14;68;363,743376034828
407880;1;3;68;10;3;2;1;1;2000;3;6; ;2; ; ;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;1; ;7;68;363,743376034828
407880;1;4;68;10;4;1;1;10;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;363,743376034828
407881;1;1;68;10;1;2;1;12;1956;1;6; ;2; ;4;1; ; ;1;3;54250;2;1;2; ; ; ; ; ; ; ; ;3;5; ;50;68;317,38746044439
407881;1;2;68;10;2;2;1;11;1975;3;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;31;68;317,38746044439
407881;1;3;68;10;3;1;1;12;1971;5;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;35;68;317,38746044439
407881;1;4;68;10;4;2;1;6;1994;4;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;13;68;317,38746044439
407881;1;5;68;10;5;2;1;3;2001;4;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;0; ;6;68;317,38746044439
407881;1;6;68;10;2;2;1;1;2005;4;6; ;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;317,38746044439
407882;1;1;68;10;1;2;1;9;1962;1;6; ;2; ;6;1; ; ;1;3;112800;2;1;2; ; ; ; ; ; ; ; ;6;2;3;44;68;317,55178048062
407882;1;2;68;10;2;2;1;6;1993;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;68;317,55178048062
407882;1;3;68;10;3;2;1;7;1994;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;13;68;317,55178048062
407883;1;1;68;10;1;1;1;10;1945;1;6; ;2; ;6;1; ; ;1;2;108000;2;1;2; ; ; ; ; ; ; ; ;4;6; ;61;68;492,72472497003
407883;1;2;68;10;2;2;1;10;1955;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;51;68;492,72472497003
407883;1;3;68;10;3;1;1;8;1977;3;6; ;2; ;5;1; ; ;1;1;17250;2;1;2; ; ; ; ;2; ;2; ;6;1;2;30;68;492,72472497003
407883;1;4;68;10;4;1;1;10;1980;3;6; ;2; ;5;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;5;11;2;26;68;492,72472497003
407883;1;5;68;10;5;2;1;2;1983;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;6;2;2;24;68;492,72472497003
407884;1;1;68;10;1;1;1;6;1967;1;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;40;68;431,050341227149
407884;1;2;68;10;2;2;1;8;1973;2;6; ;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ;34;68;431,050341227149
407884;1;3;68;10;3;1;1;11;2002;3;6; ;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;2;0; ;4;68;431,050341227149
407884;1;4;68;10;4;2;1;8;2004;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;68;431,050341227149
407885;1;1;68;10;1;1;1;12;1950;1;6; ;2; ;3;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;4;7; ;56;68;457,021429906655
407886;1;1;68;10;1;1;1;6;1948;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;59;68;391,814295780305
407886;1;2;68;10;2;2;1;1;1959;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;48;68;391,814295780305
407886;1;3;68;10;3;2;1;11;1992;3;6; ;2; ;5;2;1;48; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;8; ;14;68;391,814295780305
407887;1;1;68;10;1;1;1;7;1955;1;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;52;68;442,607760015432
407887;1;2;68;10;2;2;1;4;1953;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;54;68;442,607760015432
407887;1;3;68;10;3;1;1;3;1980;3;6; ;2; ;5;1; ; ;1;3;86000;2;1;2; ; ; ; ;2; ;2; ;6;2;2;27;68;442,607760015432
407887;1;4;68;10;4;2;1;5;1998;4;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;1;200;1500;2; ;2; ;3;2; ;9;68;442,607760015432
407889;1;1;68;10;1;1;1;8;1967;1;6; ;2; ;6;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;3;3; ;40;68;358,449044225652
407889;1;2;68;10;2;2;1;1;1969;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;38;68;358,449044225652
407889;1;3;68;10;3;2;1;3;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;12;68;358,449044225652
407889;2;1;68;10;1;2;1;12;1987;1;6; ;2; ;3;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;3;4; ;19;68;358,449044225652
407889;2;2;68;10;2;2;1;8;2004;3;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;358,449044225652
407891;1;1;68;10;1;1;1;1;1934;1;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;73;68;390,697870532162
407891;1;2;68;10;2;2;1;7;1940;2;6; ;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;67;68;390,697870532162
407892;1;1;68;10;1;1;1;7;1971;1;6; ;2; ;6;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;4;9; ;36;68;531,960770416874
407892;1;2;68;10;2;2;1;6;1975;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;3; ;32;68;531,960770416874
407892;1;3;68;10;2;2;1;7;1998;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ;9;68;531,960770416874
407892;1;4;68;10;2;1;1;3;2004;3;6; ;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;3;68;531,960770416874
407892;2;1;68;10;1;1;1;7;1969;1;6; ;2; ;5;1; ; ;1;1;17350;1;1;2; ; ; ; ; ; ; ; ;6;2;3;38;68;531,960770416874
407892;3;1;68;10;1;1;1;7;1972;1;6; ;2; ;5;1; ; ;1;1;30800;2;1;2; ; ; ; ; ; ; ; ;5;11;2;35;68;531,960770416874
407893;1;1;68;10;1;1;1;6;1940;1;6; ;2; ;6;1; ; ;1;2;49000;2;1;2; ; ; ; ; ; ; ; ;3;3; ;67;68;378,406447026974
407893;1;2;68;10;2;2;1;6;1943;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ;64;68;378,406447026974
407893;1;3;68;10;3;2;1;7;1971;3;6; ;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;68;378,406447026974
407893;1;4;68;10;4;1;1;5;1988;4;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;19;68;378,406447026974
407894;1;1;68;10;1;2;1;1;1960;1;6; ;2; ;6;1; ; ;2;1;110000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;47;68;483,492674894218
407894;1;2;68;10;2;1;1;12;1965;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;8;5;41;68;483,492674894218
407894;1;3;68;10;3;1;1;10;1983;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;2;2; ; ;2; ;2; ;6;5;4;23;68;483,492674894218
407894;1;4;68;10;4;1;1;7;1987;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;6;1;2;20;68;483,492674894218
407894;1;5;68;10;5;1;1;11;1988;3;6; ;2; ;5;1; ; ;2;5; ;2;1;1;1;2; ; ;2; ;2; ;6;0;2;18;68;483,492674894218
407894;1;6;68;10;6;2;1;3;1987;6;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ;20;68;483,492674894218
407894;1;7;68;10;6;2;1;3;2006;9;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;483,492674894218
407895;1;1;68;10;1;2;1;8;1957;1;6; ;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;5;11;2;50;68;288,978291058648
407895;1;2;68;10;2;2;1;5;1981;3;6; ;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;3;3;26;68;288,978291058648
407895;1;3;68;10;2;2;1;4;2003;4;6; ;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ;4;68;288,978291058648
407895;1;4;68;10;2;1;1;3;2007;4;6; ;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;68;288,978291058648
407895;1;5;68;10;5;2;1;9;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2;17;68;288,978291058648
407895;1;6;68;10;2;2;1;5;2007;4;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;68;288,978291058648
407895;1;7;68;10;7;2;1;12;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ;15;68;288,978291058648
407896;1;1;68;10;1;2;1;8;1962;1;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3;45;68;512,736212124384
407896;1;2;68;10;2;1;1;5;1989;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ;18;68;512,736212124384
407896;1;3;68;10;3;1;1;4;1995;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;2;2; ; ;2; ;2; ;3;4; ;12;68;512,736212124384
407896;1;4;68;10;4;1;1;1;1997;3;6; ;2; ;5;1; ; ;3; ; ;2;1;1;1;1;0;1000;2; ;2; ;3;3; ;10;68;512,736212124384
407896;2;1;68;10;1;1;1;3;1981;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;26;68;512,736212124384
407897;1;1;68;10;1;2;1;3;1979;1;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ;28;68;341,697330825707
407897;1;2;68;10;1;2;1;11;1997;3;6; ;2; ; ;1; ; ;3; ; ;2;1;1;1;1;0;1200;2; ;2; ;3;3; ;9;68;341,697330825707
407898;1;1;68;10;1;2;1;6;1972;1;5; ;2; ;3;2;1;24; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;35;68;421,592753504838
407898;1;2;68;10;1;1;1;2;2003;3;6; ;2; ; ;2;1;24; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ;4;68;421,592753504838
407898;1;3;68;10;1;2;1;4;2007;3;6; ;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;68;421,592753504838
407898;2;1;68;10;1;1;1;2;1972;1;6; ;2; ;2;1; ; ;1;1;17350;2;1;2; ; ; ; ; ; ; ; ;5;11;2;35;68;421,592753504838
407898;2;2;68;10;2;2;1;7;1976;2;6; ;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;31;68;421,592753504838
407898;2;3;68;10;1;1;1;8;2003;3;6; ;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;4;68;421,592753504838
407899;1;1;68;10;1;1;1;12;1922;1;6; ;2; ;6;1; ; ;1;2;42600;2;1;2; ; ; ; ; ; ; ; ;1;0; ;84;68;380,506278092947
407899;1;2;68;10;2;2;1;7;1937;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ;70;68;380,506278092947
407899;1;3;68;10;3;2;1;9;1970;3;6; ;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;36;68;380,506278092947
407899;1;4;68;10;4;2;1;8;1960;3;6; ;2; ;3;1; ; ;1;1;28000;2;1;2; ; ; ; ; ; ; ; ;5;11;2;47;68;380,506278092947
407899;1;5;68;10;5;1;1;8;1994;4;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;13;68;380,506278092947
407899;1;6;68;10;6;1;1;5;1965;3;6; ;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2;42;68;380,506278092947
407900;1;1;68;10;1;1;1;1;1939;1;6; ;2; ;2;1; ; ;1;2;54300;1;1;2; ; ; ; ; ; ; ; ;3;2; ;68;68;373,846119934703
407900;1;2;68;10;2;2;1;11;1947;2;6; ;2; ;2;1; ; ;1;5; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ;59;68;373,846119934703
407900;1;3;68;10;3;2;1;9;1986;3;6; ;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;2;3;20;68;373,846119934703
407901;1;1;68;10;1;1;1;5;1945;1;6; ;2; ;4;1; ; ;2;2;41000;2;1;2; ; ; ; ; ; ; ; ;4;6; ;62;68;457,021429906655
407902;1;1;68;10;1;1;1;2;1957;1;6; ;2; ;2;1; ; ;1;1;30000;1;1;2; ; ; ; ; ; ; ; ;3;5; ;50;68;440,134915122887
407902;1;2;68;10;2;2;1;5;1964;2;6; ;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ;43;68;440,134915122887
407902;1;3;68;10;3;2;1;1;1989;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;2;2;18;68;440,134915122887
407902;1;4;68;10;4;1;1;2;1990;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;0;2;17;68;440,134915122887
407902;1;5;68;10;5;1;1;6;1991;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ;16;68;440,134915122887
407902;1;6;68;10;6;2;1;11;1992;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ;14;68;440,134915122887
407903;1;1;68;10;1;2;1;12;1940;1;6; ;2; ;4;2;1;12; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;9; ;66;68;410,34869272619
407903;1;2;68;10;2;1;1;8;1961;3;6; ;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2;46;68;410,34869272619
407903;2;1;68;10;1;2;1;9;1962;1;6; ;2; ;3;2;1;48; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;4;2;44;68;410,34869272619
407903;2;2;68;10;2;1;1;7;1992;3;6; ;2; ;5;2;1;48; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;6; ;15;68;410,34869272619
407903;2;3;68;10;1;1;1;3;1998;3;6; ;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ;9;68;410,34869272619
407904;1;1;68;10;1;1;1;11;1971;1;6; ;2; ;6;1; ; ;1;1;17348;2;1;2; ; ; ; ; ; ; ; ;3;5; ;35;68;368,006995075482
407904;1;2;68;10;2;2;1;8;1965;2;6; ;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ;41;68;368,006995075482
407904;1;3;68;10;3;2;1;3;1995;3;6; ;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ;12;68;368,006995075482
407904;2;1;68;10;1;2;1;6;1987;1;6; ;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;1;2;20;68;368,006995075482
407905;1;1;68;10;1;1;1;11;1946;1;6; ;2; ;6;1; ; ;2;5; ;1;1;2; ; ; ; ; ; ; ; ;3;3; ;60;68;412,009911024378
407905;1;2;68;10;2;2;1;4;1950;2;6; ;2; ;6;1; ; ;2;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ;57;68;412,009911024378
407905;1;3;68;10;3;1;1;4;1978;3;6; ;2; ;5;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;29;68;412,009911024378
407905;1;4;68;10;4;2;1;5;1973;3;6; ;2; ;3;2;1;1; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2;34;68;412,009911024378
