DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;MES;DPTO;fex_c_2011
4909851;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;321,874378196626
4909851;1;5;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;321,874378196626
4909852;1;1;1;90;2; ;1;21;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;445,826190537964
4909852;1;2;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;445,826190537964
4909852;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;445,826190537964
4909853;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909853;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909853;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909853;1;4;1;90;2; ;1;30;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909853;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909853;1;7;1;90;2; ;1;21;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;328,229902766946
4909854;1;1;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;1;2;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;1;3;1;90;2; ;2; ;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;1;4;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;1;6;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;2;1;2;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;3;1;3;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909854;3;2;3;90;2; ;1;15;2; ;1;60;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909855;1;1;1;90;1;35;1;21;2; ;1;21;1;24;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909855;1;2;1;90;1;21;1;21;2; ;1;21;1;28;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909855;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909855;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909855;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909855;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;470,721200702431
4909856;1;1;1;90;2; ;1;28;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;5;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;6;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;10;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;11;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;12;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909856;1;13;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;234,330090187224
4909857;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,225099397199
4909857;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,225099397199
4909857;1;3;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,225099397199
4909857;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,225099397199
4909857;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,225099397199
4909858;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;361,49811977698
4909858;1;2;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;361,49811977698
4909858;1;4;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;361,49811977698
4909859;1;1;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;474,839949517354
4909859;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;474,839949517354
4909859;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;474,839949517354
4909859;1;6;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;474,839949517354
4909860;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909860;1;2;1;90;2; ;1;21;2; ;1;21;1;14;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909860;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909860;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909860;1;5;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909860;1;6;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;386,091483769973
4909861;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;431,721790257903
4909861;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;431,721790257903
4909861;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;431,721790257903
4909861;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;431,721790257903
4909862;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;519,575303422248
4909862;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;519,575303422248
4909862;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;519,575303422248
4909862;1;4;1;90;2; ;1;9;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;519,575303422248
4909862;1;5;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;519,575303422248
4909863;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;637,931849896816
4909863;1;2;1;90;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;1;3;08;05;08;637,931849896816
4909863;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;637,931849896816
4909864;1;1;1;90;2; ;1;15;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;444,918074057676
4909864;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;444,918074057676
4909864;1;4;1;90;2; ;1;16;2; ;1;22;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;444,918074057676
4909865;1;1;1;90;2; ;1;24;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909865;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909865;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909867;1;1;1;90;2; ;1;5;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;548,723843377559
4909867;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;548,723843377559
4909867;1;3;1;90;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;548,723843377559
4909867;1;4;1;90;2; ;1;10;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;548,723843377559
4909868;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;600,270034220309
4909868;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;600,270034220309
4909868;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;600,270034220309
4909868;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;600,270034220309
4909869;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,525135150301
4909869;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,525135150301
4909869;2;1;2;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,525135150301
4909869;2;2;2;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,525135150301
4909869;2;4;2;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,525135150301
4909870;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;380,225509359558
4909870;1;2;1;90;1;21;2; ;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;380,225509359558
4909870;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;380,225509359558
4909871;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909871;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909871;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909872;1;1;1;90;2; ;1;6;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;475,286326391978
4909872;1;2;1;90;2; ;1;25;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;475,286326391978
4909873;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;476,988765175317
4909873;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;476,988765175317
4909873;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;476,988765175317
4909874;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;565,966708655177
4909874;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;565,966708655177
4909875;1;1;1;90;2; ;1;24;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909875;1;2;1;90;2; ;1;16;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909875;1;3;1;90;2; ;1;12;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909875;1;4;1;90;2; ;1;12;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909875;1;7;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909875;1;9;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;344,234267700679
4909876;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;636,993724028498
4909876;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;636,993724028498
4909876;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;636,993724028498
4909876;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;636,993724028498
4909877;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;562,336494663925
4909877;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;562,336494663925
4909878;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909878;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909878;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909879;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;402,300686381266
4909879;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;402,300686381266
4909879;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;402,300686381266
4909879;1;4;1;90;2; ;1;14;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;402,300686381266
4909880;1;1;1;90;2; ;1;20;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;453,388263590024
4909880;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;453,388263590024
4909880;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;08;05;08;453,388263590024
4909881;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909881;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909881;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909882;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909882;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909882;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909883;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909883;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909883;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;535,295883011518
4909884;1;1;1;90;2; ;1;36;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;471,656112400727
4909884;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;471,656112400727
4909885;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,512898390932
4909885;1;2;1;90;2; ;1;26;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,512898390932
4909886;1;1;1;90;2; ;1;4;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909886;1;2;1;90;2; ;1;21;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909886;1;3;1;90;2; ;1;4;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909887;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;548,908534297885
4909888;1;1;1;90;2; ;1;28;2; ;1;50;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;423,563196624259
4909888;1;2;1;90;2; ;1;28;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;423,563196624259
4909888;1;3;1;90;2; ;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;423,563196624259
4909888;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;423,563196624259
4909889;1;1;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;557,683495973378
4909889;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;557,683495973378
4909890;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,673675105611
4909890;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,673675105611
4909890;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,673675105611
4909890;1;4;1;90;2; ;1;20;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;461,673675105611
4909891;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;437,312914816768
4909891;1;2;1;90;2; ;1;2;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;437,312914816768
4909891;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;437,312914816768
4909892;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;455,047529088081
4909892;1;2;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;455,047529088081
4909893;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;5;1;90;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;7;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909893;1;8;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;487,028226041954
4909895;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;735,238378177545
4909895;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;735,238378177545
4909895;1;3;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;735,238378177545
4909895;1;4;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;735,238378177545
4909895;1;5;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;735,238378177545
4909896;1;1;1;90;2; ;1;12;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909896;1;2;1;90;2; ;1;24;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909896;1;3;1;90;2; ;1;7;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909896;1;4;1;90;2; ;1;7;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909896;1;6;1;90;2; ;1;7;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909896;1;7;1;90;2; ;1;14;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;260,084151200897
4909897;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909897;1;2;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909897;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;429,341298033673
4909898;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;547,524031554944
4909898;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;547,524031554944
4909898;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;547,524031554944
4909898;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;547,524031554944
4909899;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;339,11050681512
4909899;1;2;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;339,11050681512
4909899;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;339,11050681512
4909899;1;4;1;90;2; ;1;5;2; ;2; ;2; ;2; ;1;3;2; ;2; ;2; ;08;05;08;339,11050681512
4909900;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;534,357757143201
4909900;1;2;1;90;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;534,357757143201
4909900;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;534,357757143201
4909900;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;1;24;2; ;2; ;2; ;08;05;08;534,357757143201
4909901;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909901;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909901;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;430,551987823318
4909904;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;446,272567412588
4909905;1;1;1;90;2; ;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;391,866372111282
4909905;1;2;1;90;2; ;1;15;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;391,866372111282
4909906;1;1;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909906;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909906;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;520,021680296872
4909907;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909907;1;2;1;90;2; ;1;21;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909907;1;3;1;90;2; ;1;4;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;469,695201833113
4909908;1;1;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;477,435142049941
4909910;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;478,916540383229
4909910;1;2;1;90;2; ;1;14;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;478,916540383229
4909911;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909911;1;2;1;90;2; ;1;21;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909911;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909911;1;4;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909911;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909911;1;8;1;90;2; ;1;21;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;432,599844254049
4909913;1;1;1;90;2; ;1;14;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;510,800341746755
4909913;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;510,800341746755
4909913;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;510,800341746755
4909913;1;4;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;510,800341746755
4909914;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;08;05;08;565,520331780553
