DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4923646;1;4;1;70;2;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;580000;1000000;2; ;39;39;24;1;1;05;2423;76;1517,67628475316
4923665;1;2;1;70;2;102;48;1; ;2;208;1; ;3;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;828116;1;2;55;39;01;1;2;05;0122;76;934,68328351518
4923671;1;5;1;70;2;26;66;1; ;2;26;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;95;95;45;1;2;05;4521;76;2582,41199067471
4923672;1;2;1;70;2;8;48;1; ;2;36;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;55;55;85;1;1;05;8512;76;2267,95116751985
4923676;1;2;1;70;2;52;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;53;55;1;2;05;5511;76;1112,93497876454
4923680;1;5;1;70;2;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;79;79;18;1;1;05;1810;76;2647,4593769277
4923683;1;5;1;70;2;12;48;1; ;2;12;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;160000;828116;2; ;97;83;28;1;1;05;2899;76;1114,06288924443
4923686;1;2;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;55; ; ;1;1;05; ;76;852,818203522892
4923690;1;2;1;70;2;4;56;1; ;2;4;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;1;98;1300000;2; ;87;87;45;1;1;05;4541;76;2208,9926278393
4923690;1;4;1;70;2;8;50;1; ;2;8;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;87;87;51;1;1;05;5170;76;2208,9926278393
4923691;1;2;1;70;2;52;48;1; ;2;104;4; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;97;94;36;1;2;05;3699;76;1218,48914810342
4923799;1;4;1;70;2;1;48;5; ;2;8;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;77;95;45;1;1;05;4530;76;3687,092597394
4924919;1;1;1;70;2;20;48;4; ;2;20;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;54;54;74;1;2;05;7493;41;1832,60247324638
4924936;1;1;1;70;2;3;45;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;829000;2; ;53;38;64;1;1;05;6422;41;1037,82258519709
4924949;1;3;1;70;2;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;829000; ; ;55; ; ;1;1;05; ;41;934,774872214034
4924954;1;4;1;70;2;25;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;45; ; ;1;2;05; ;41;691,20840472396
4924974;1;3;1;70;2;8;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;98;98;60;1;1;05;6042;41;1419,2107084522
4924982;1;2;1;70;2;12;24;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;55;95;1;1;05;9500;41;2306,77501605566
4925206;1;3;1;70;2;3;48;8; ;2;3;8; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;62;62;01;1;1;05;0117;50;1831,14436017077
4925206;1;4;1;70;2;4;48;8; ;2;3;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;05;0118;50;1831,14436017077
4925209;1;1;1;70;2;4;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;62;61;01;1;1;05;0113;50;660,385566205035
4925318;1;2;1;70;2;3;48;8; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;62;61;01;1;1;05;0117;50;1902,2783117194
4925499;1;1;1;70;2;8;8;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;40000;800000;2; ;95;62;52;1;1;05;5239;50;1837,22107946813
4925501;1;2;1;70;2;20;24;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;55;55;1;2;05;5529;50;3442,84323542429
4925506;1;1;1;70;2;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;95;95;45;1;1;05;4521;50;1414,63334875707
4925506;1;2;1;70;2;16;48;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;70;1;2;05;7020;50;1414,63334875707
4925508;1;5;1;70;2;28;60;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;45;53;55;1;2;05;5521;50;2452,39707351464
4925517;1;1;1;70;2;24;48;2; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;826818;2; ;13;30;55;1;2;05;5529;66;1158,76934554845
4925522;1;2;1;70;2;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;53;52;1;2;05;5241;66;795,814948565213
4925527;1;1;1;70;2;6;48;1; ;2;6;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;62;01;1;1;05;0116;66;2250,89523812373
4925539;1;2;1;70;2;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;84;70;34;1;1;05;3420;66;664,442934749699
4925541;1;4;1;70;2;24;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2;05; ;66;1886,19981311854
4925549;1;3;1;70;2;4;40;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;580000;2; ;53;99;55;1;1;05;5521;68;1723,51854150017
4925549;1;5;1;70;2;40;40;8; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;90000;300000;2; ;62;62;01;1;2;05;0121;68;1723,51854150017
4925554;1;2;1;70;2;12;48;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;39;80;1;1;05;8012;68;420,370375975652
4925555;1;3;1;70;2;4;48;1; ;2;4;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2100000;900000;2; ;59;95;11;1;1;05;1110;68;627,542566421544
4925555;1;4;1;70;2;8;48;1; ;2;8;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;11;1;1;05;1110;68;627,542566421544
4925584;1;2;1;70;2;3;48;4; ;2;24;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;32;75;1;1;05;7512;68;2319,65283323654
4925679;2;2;2;70;2;16;48;1; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;54;95;1;2;05;9500;08;871,702302667643
4925711;1;3;1;70;2;12;48;1; ;2;12;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;97;52;1;1;05;5241;08;2235,79923438862
4925832;1;1;1;70;2;8;41;8; ;2;19;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;05;0121;18;936,192118088117
4928810;2;1;2;70;2;24;36;3; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;62;01;1;2;05;0140;23;2133,70621337091
4928810;2;3;2;70;2;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;05;5211;23;2133,70621337091
