DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5537860;1;4;1;70;2;8;46;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;97;54;54;1;1;08;9700;18;609,657238311008
5537862;1;2;1;70;2;5;40;1; ;2;21;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;47;45;45;1;1;08;4711;18;911,542985526399
5537863;1;2;1;70;2;8;35;3; ;2;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;1;08;9700;18;994,920882837814
5537865;1;3;1;70;2;7;46;4; ;2;9;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;81;54;54;1;1;08;8121;18;248,730220709454
5537873;1;2;1;70;2;4;45;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;300000;2; ;97;54;54;1;1;08;9700;18;248,730220709454
5537887;1;1;1;70;2;3;52;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;400000;2; ;01;61;61;1;1;08;0161;18;248,730220709454
5537900;1;3;1;70;2;4;40;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;45;61;1;1;08;0161;18;994,920882837814
5537900;1;5;1;70;2;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ; ;61; ;1;1;08;.;18;994,920882837814
5537952;1;2;1;70;2;8;49;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;58;54;1;1;08;9700;18;248,730220709454
5537956;1;3;1;70;2;5;42;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ; ;61; ;1;1;08;.;18;248,730220709454
5537967;1;2;1;70;2;62;40;4; ;2;62;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;86;41;55;1;2;08;8610;18;721,71680422118
5537970;1;3;1;70;2;9;55;4; ;2;15;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;61;61;1;1;08;0161;18;248,730220709454
5537972;1;1;1;70;2;4;48;3; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;600000;2; ;81;54;54;1;1;08;8121;18;248,730220709454
5537978;1;1;1;70;2;5;45;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;600000;2; ;01;61;61;1;1;08;0161;18;248,730220709454
5537986;1;3;1;70;2;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;08;4721;18;379,526111667599
5537987;1;3;1;70;2;12;42;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;1;08;4711;18;492,758555541363
5537989;1;5;1;70;2;24;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;61; ;1;2;08;.;18;762,02174955937
5537990;1;2;1;70;2;2;42;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;41;61;95;1;1;08;4111;18;248,730220709454
5537997;1;4;1;70;2;2;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;300000; ; ;01;61;61;1;1;08;0161;18;376,696899335575
5538013;1;3;1;70;2;5;30;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;08;.;18;985,644704121029
5538028;1;2;1;70;2;20;30;3; ;2;20;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;97;54;54;1;2;08;9700;18;248,730220709454
5538066;1;4;1;70;2;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;700000;2; ;01;61;61;1;1;08;0161;19;1938,60652358101
5538083;1;1;1;70;2;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;61;61;1;1;08;0161;19;1074,44153670296
5538084;1;1;1;70;2;2;40;8; ;2;72;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;400000;2; ;01;62;61;1;1;08;0161;19;624,28569276365
5538089;1;2;1;70;2;8;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;61;61;1;1;08;0161;19;687,695132703729
5538094;1;3;1;70;2;4;30;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;400000;2; ;01;61;61;1;1;08;0161;19;624,28569276365
5538099;1;1;1;70;2;2;24;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;250000;2; ;01;61;61;1;1;08;0161;19;1472,4157420289
5538136;1;2;1;70;2;6;24;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;61;61;1;1;08;0161;19;2088,20357044797
5538157;1;2;1;70;2;150;40;1; ;2;156;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;05;13;1;2;08;8530;19;1374,36241573632
5538167;1;3;1;70;2;104;44;2; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;69;32;32;1;2;08;6910;19;624,28569276365
5538208;1;1;1;70;2;2;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1119000;908526;1;1;26;03;03;1;1;08;2651;19;3779,97482514882
5538212;1;2;1;70;2;47;48;1; ;2;208;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;21;53;1;2;08;5611;19;1538,68060852018
5538240;1;1;1;70;2;43;40;1; ;2;728;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;3; ;84;37;03;1;2;08;8422;19;1695,04653683902
5538255;1;3;1;70;2;12;16;1; ;2;12;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;240000;2; ;01;45;62;1;1;08;0123;19;1695,04653683902
5538275;1;2;1;70;2;8;40;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;01;54;61;1;1;08;0161;19;4921,27620626706
5538282;1;2;1;70;2;28;40;3; ;2;108;1; ;3;2;1; ; ; ; ; ; ; ;1; ; ; ;1;20000;400000;2; ;56;54;53;1;2;08;5611;19;6249,52131699077
5542413;1;2;1;70;2;3;40;1; ;2;3;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;47;45;45;1;1;08;4711;20;2306,75693681847
5542413;1;4;1;70;2;24;40;3; ;2;24;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;97;54;54;1;2;08;9700;20;2306,75693681847
5542416;1;2;1;70;2;24;48;2; ;2;30;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;904000;2; ;85;13;13;1;2;08;8530;20;1968,11623585715
5542540;1;2;1;70;2;4;48;1; ;2;52;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;95;99;1;1;08;4520;20;1708,07040141367
5542569;1;2;1;70;2;3;56;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1000000;2; ;49;98;98;1;1;08;4921;50;734,314976929821
5542573;1;3;1;70;2;64;48;1; ;2;64;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;06;01;01;1;2;08;0610;50;981,386183536744
5542576;1;4;1;70;2;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;80;53;58;1;1;08;8010;50;940,958464677341
5542607;1;1;1;70;2;32;48;1; ;2;78;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;86;98;98;1;2;08;8621;50;1149,10806900208
5542613;1;1;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1800000;2000000;2; ;41;95;95;1;1;08;4111;50;734,314976929821
5542638;1;2;1;70;2;24;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;08;9700;50;487,960043492382
5542642;1;2;1;70;2;52;48;1; ;2;364;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;06;55;55;1;2;08;0610;50;721,316586089676
5542643;1;3;1;70;2;4;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;1100000;2; ;41;95;95;1;1;08;4111;50;754,892137383089
5542645;1;1;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2000000;1000000;2; ;06;03;03;1;1;08;0610;50;1413,70095664377
5542646;1;3;1;70;2;52;48;1; ;2;52;4; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;39;39;1;2;08;8412;50;769,994662821014
5542646;1;4;1;70;2;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;08;4111;50;769,994662821014
5542646;1;5;1;70;2;3;48;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;93;59;59;1;1;08;9329;50;769,994662821014
5542649;1;1;1;70;2;32;48;8; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;19;53;1;2;08;5611;50;1015,16672399552
5542652;1;1;1;70;2;20;52;8; ;2;6;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;01;62;62;1;2;08;0141;50;719,337491309437
5542658;1;2;1;70;2;3;48;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;1;08;0121;50;734,314976929821
5542659;1;2;1;70;2;52;48;8; ;2;52;8; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;62;62;1;2;08;0126;50;719,337491309437
5542661;1;2;1;70;2;16;48;8; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;900000;2; ;41;62;95;1;2;08;4111;50;967,671519527115
5542664;1;1;1;70;2;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;55; ;1;1;08;.;50;1283,51738956788
5542665;1;2;1;70;2;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908000;2; ;01;62;62;1;1;08;0112;50;1423,60860362826
5542666;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;03; ;1;2;08;.;50;762,096820870119
5542670;1;3;1;70;2;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908000;2; ;41;95;95;1;1;08;4111;50;981,386183536744
5542670;1;4;1;70;2;3;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908000;2; ;45;84;84;1;1;08;4542;50;981,386183536744
5542675;1;1;1;70;2;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;45;84;84;1;1;08;4542;50;929,466190414412
5542681;1;3;1;70;2;17;48;1; ;2;17;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;43;03;03;1;2;08;4321;50;535,250258795424
5542682;1;1;1;70;2;60;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;42;95;95;1;2;08;4290;50;721,316586089676
5542685;1;1;1;70;2;24;48;8; ;2;24;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;2;08;0126;50;502,346295760823
5542686;1;2;1;70;2;104;44;1; ;2;106;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;06;70;55;1;2;08;0610;50;917,730621185022
5542688;1;2;1;70;2;1;50;1; ;2;1;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;3800000;1000000;2; ;42;97;97;1;1;08;4210;50;978,735500497693
5542689;1;1;1;70;2;104;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;41;95;95;1;2;08;4111;50;719,337491309437
5542689;1;2;1;70;2;166;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;08;9700;50;719,337491309437
5542691;1;2;1;70;2;12;48;1; ;2;60;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;99;54;1;1;08;9700;50;1182,32350882671
5542696;1;4;1;70;2;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;920000; ; ; ;45; ;1;2;08;.;50;635,224160435689
5542706;1;3;1;70;2;24;48;8; ;2;24;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;01;62;62;1;2;08;0141;50;721,316586089676
5542711;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1000000;2; ;01;62;62;1;1;08;0161;50;1149,10806900208
5542952;1;1;1;70;2;2;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;908600;2; ;01;61;61;1;1;08;0127;68;2248,41238996748
5542958;1;4;1;70;2;32;48;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;54;54;1;2;08;9700;68;2338,94967169809
5542959;1;2;1;70;2;104;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;78;55;55;1;2;08;7810;68;1735,15507989461
5543043;1;2;1;70;2;64;48;1; ;2;64;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;97;45;54;1;2;08;9700;68;1967,69085071923
5544262;1;4;1;70;2;3;40;4; ;2;6;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;300000;2; ;01;62;62;1;1;08;0161;18;994,920882837814
5544434;1;1;1;70;2;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;46;55;55;1;2;08;4620;50;1085,71549304424
5544436;1;3;1;70;2;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;62; ;1;2;08;.;50;966,999931268304
5544438;1;1;1;70;2;32;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;62;62;1;2;08;0126;50;1765,20796038286
5544438;1;3;1;70;2;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;1;08;0126;50;1765,20796038286
5544438;1;4;1;70;2;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;01;62;62;1;1;08;0126;50;1765,20796038286
5544439;1;1;1;70;2;24;48;1; ;2;24;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;53;53;1;2;08;5611;50;1217,87815490036
5544439;1;5;1;70;2;3;48;1; ;2;3;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;908000;2; ;41;95;95;1;1;08;4111;50;1217,87815490036
5544440;1;3;1;70;2;104;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;41;95;95;1;2;08;4111;50;521,535594785795
