DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;CLASE;MES;DPTO;fex_c_2011
5531056;1;4;2;1;1;1;1;1;3;1; ; ;68000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;23;1;08;23;147,867021282554
5531057;1;3;3;1;1;1;1;1;4;5; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;6;2; ;1;1;5;1;1;1;2;1;1;3;1;1;01;23;1;08;23;243,539331334102
5531058;1;3;2;1;1;1;1;1;3;3; ; ; ; ;520000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;23;1;08;23;163,937813770129
5531064;1;3;2;3;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531065;1;4;3;3;1;1;10;4;4;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;126,687638801264
5531066;1;3;2;3;1;1;1;3;4;4; ; ; ;12000000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;4;2; ;1;1;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;56,426489701319
5531067;1;4;3;3;1;1;1;3;4;1; ; ;35000000;150000; ;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;27;1;08;27;82,8241920920528
5531068;1;5;3;3;1;1;1;3;4;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;3;5;2; ;1;1;5;3;1;1;2;2;1;1;1;2;01;27;1;08;27;33,4736456905049
5531069;1;2;1;3;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;112,88702481191
5531070;1;5;4;3;1;1;1;3;4;1; ; ;30000000;200000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;5;2; ;1;1;5;3;1;1;2;2;1;1;1;2;01;27;1;08;27;31,671909700316
5531071;1;4;3;2;1;1;1;1;4;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;5;11;2; ;1;1;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;57,6101487616181
5531072;1;5;4;3;1;1;5;3;4;1; ; ;98;450000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;1;3;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531074;1;4;1;2;1;1;1;1;4;1; ; ;95000000;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;2;3;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531075;1;3;1;3;1;1;5;1;4;4; ; ; ;350000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531076;1;3;2;3;1;1;5;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;5;3;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531077;1;6;2;1;1;1;1;1;4;1; ; ;50000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;27;1;08;27;31,671909700316
5531078;1;3;2;6; ;2;5;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;27;1;08;27;126,687638801264
5531081;1;6;3;1;1;1;10;1;4;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;6;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;27;1;08;27;126,687638801264
5531082;1;4;1;1;1;1;1;1;4;1; ; ;800000000;700000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;27;1;08;27;31,671909700316
5531083;1;3;1;1;1;1;5;1;4;1; ; ;200000000;800000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;2;1;1;3;1;2;01;27;1;08;27;31,671909700316
5531084;1;4;1;2;1;1;5;3;4;4; ; ; ;200000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;114,693314987052
5531085;1;4;1;1;1;1;5;3;4;3; ; ; ; ;600000;2;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;27;1;08;27;31,671909700316
5531086;1;4;3;3;1;2;5;1;4;1; ; ;30000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;6;2; ;1;1;5;3;1;1;2;2;2; ;2; ;01;27;1;08;27;31,671909700316
5531087;1;3;2;3;1;1;5;1;4;1; ; ;20000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;4;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531088;1;2;1;3;1;1;5;1;1;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;5;3;1;1;2;2;1;3;2; ;01;27;1;08;27;47,261945254166
5531089;1;6;2;1;1;1;1;1;4;1; ; ;500000000;1500000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;27;1;08;27;96,8051506654445
5531090;1;5;4;3;1;1;5;1;4;4; ; ; ;450000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531091;1;5;4;1;1;1;5;1;4;3; ; ; ; ;760000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;3;5;2; ;1;2;1;4;1;3;2;1;1;3;2; ;01;27;1;08;27;31,671909700316
5531092;1;3;2;3;1;1;1;3;4;3; ; ; ; ;370000;2;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;2;2;1;1;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531093;1;3;2;3;1;1;5;3;4;4; ; ; ;100000; ;2;1;2;2;1;2;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;2;4;2; ;1;2;5;3;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531094;1;2;1;3;1;1;1;3;4;1; ; ;8000000;150000; ;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;2;2;1;3;1;2;01;27;1;08;27;47,261945254166
5531095;1;3;1;3;1;1;1;3;1;1; ; ;10000000;100000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;1;3;1;2;01;27;1;08;27;122,280200097497
5531096;1;2;1;3;1;1;5;3;4;1; ; ;25000000;150000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;1;1;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531097;1;5;4;3;1;1;5;1;4;1; ; ;60000000;200000; ;2;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531098;1;1;1;6; ;1;5;6; ;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;2;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;126,687638801264
5531099;1;3;2;3;1;1;5;1;4;1; ; ;75000000;200000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;1;2;1;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531100;1;4;3;3;1;1;5;1;4;4; ; ; ;300000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;56,426489701319
5531101;1;2;1;3;1;1;5;1;4;3; ; ; ; ;200000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;90,7045282281701
5531102;1;3;2;3;1;1;1;3;4;4; ; ; ;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531103;1;4;2;2;1;1;5;3;4;1; ; ;15000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531104;1;3;2;3;1;1;5;3;4;4; ; ; ;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;1;1;1;1;1;2;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531105;1;3;2;2;1;1;5;3;4;4; ; ; ;450000; ;2;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;65,0493175598321
5531106;1;4;3;3;1;1;10;3;4;4; ; ; ;500000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531107;1;2;1;3;1;1;5;1;1;1; ; ;25000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;5;3;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531108;1;4;2;1;1;1;1;1;4;4; ; ; ;550000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;4;1;3;2;1;1;3;1;2;01;27;1;08;27;47,261945254166
5531109;1;3;2;2;1;1;5;3;4;3; ; ; ; ;150000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;100,611564397719
5531110;1;3;2;3;1;1;5;3;4;4; ; ; ;600000; ;2;2;2;2;1;1;1;1;2;2;1;2;1;1;2;2;1;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531111;1;4;3;3;1;1;1;3;4;1; ; ;45000000;98; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ;5;2; ;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531112;1;4;3;2;1;1;10;3;4;1; ; ;50000000;650000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;37,8687699685791
5531113;1;4;3;3;1;1;5;3;4;1; ; ;50000000;250000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;3;3;1;1;1;1;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531114;1;3;2;2;1;1;5;1;4;1; ; ;90000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;126,687638801264
5531115;1;3;1;3;1;1;5;1;4;4; ; ; ;200000; ;2;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531116;1;3;3;2;1;1;5;1;4;4; ; ; ;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;5;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;36,4242779109972
5531117;1;3;2;2;1;1;5;1;4;1; ; ;20000000;300000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531118;1;3;1;2;1;1;5;3;4;4; ; ; ;450000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531119;1;3;1;2;1;1;5;6; ;4; ; ; ;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;112,88702481191
5531120;1;4;3;1;1;1;1;3;4;1; ; ;100000000;800000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;1;2;2;1;2;4;2; ;1;1;1;4;1;2;2;1;1;3;1;2;01;27;1;08;27;31,671909700316
5531121;1;4;1;2;1;1;1;1;4;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;3;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;126,687638801264
5531122;1;3;2;3;1;1;5;3;4;4; ; ; ;300000; ;2;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;4;2; ;1;2;1;4;1;1;2;2;1;3;2; ;01;27;1;08;27;126,687638801264
5531123;1;3;2;2;1;1;1;3;4;3; ; ; ; ;400000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531124;1;2;1;3;1;1;5;4;1;4; ; ; ;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;2;1;1;2;2;1;3;2; ;01;27;1;08;27;31,671909700316
5531125;1;3;2;2;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;6;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;126,687638801264
5531126;1;5;3;3;1;1;1;3;4;1; ; ;120000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531127;1;3;2;3;1;1;1;6; ;4; ; ; ;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;2;2;1;3;1;2;01;27;1;08;27;31,671909700316
5531128;1;3;2;1;1;1;1;1;3;3; ; ; ; ;1100000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;2;1;2;1;1;2;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;41;1;08;41;155,084210807791
5531129;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;41;1;08;41;154,359090574718
5531130;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;41;1;08;41;89,5250866472689
5531131;1;3;2;1;1;1;1;1;3;1; ; ;98;400000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;3;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;41;1;08;41;208,156898184765
5531132;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;41;1;08;41;198,265157201716
5531133;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;41;1;08;41;147,595153610489
5531134;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;4;2; ;1;1;1;2;1;2;1;1;1;3;1;1;01;41;1;08;41;206,187828253152
5531135;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;41;1;08;41;157,486894593538
5531136;1;6;1;1;1;1;1;1;3;1; ; ;98;2000000; ;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;41;1;08;41;145,626083678876
5531137;1;4;2;1;1;1;10;1;3;1; ; ;40000000;250000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;2; ;1;1;1;2;1;2;1;1;1;3;1;2;01;44;1;08;44;95,4149362232345
5531138;1;5;2;1;1;1;10;1;3;4; ; ; ;800000; ;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;2; ;01;44;1;08;44;84,1826848846775
5531139;1;3;2;1;1;1;10;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;1;2;2;1;2;1;1;2;1;1;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;44;1;08;44;84,1843720330033
5531140;1;3;1;1;1;1;10;1;3;1; ; ;100000000;800000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2; ;1;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;44;1;08;44;81,9085027772883
5531141;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;44;1;08;44;55,0971255533852
5531142;1;5;3;1;1;1;3;1;3;3; ; ; ; ;420000;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;3;6;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;47;1;08;47;162,610140060292
5531143;1;6;5;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;1;1;1;2;1;4;6;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;08;50;153,513163032374
5531144;1;4;3;1;1;1;1;1;3;1; ; ;350000000;1500000; ;2;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;2;2;1;2;1;3;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;50;1;08;50;153,513163032374
5531145;1;5;1;1;1;1;1;1;3;3; ; ; ; ;1100000;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;08;50;260,642875446145
5531146;1;5;3;1;1;1;1;1;3;1; ; ;350000000;1300000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;3;3;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;08;50;201,783550600166
5531147;1;4;3;1;1;1;1;1;3;4; ; ; ;700000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;3;1;1;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;185,980142029245
5531148;1;4;2;1;1;1;1;1;3;4; ; ; ;500000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;348,686071608498
5531149;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;2;1;1;1;1;1;2;2;1;2;2;1;1;2;1;2;2;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;307,898302246231
5531150;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;2;1;2;1;2;6;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;437,568360358089
5531151;1;3;1;1;1;1;1;6; ;3; ; ; ; ;600000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;388,727270738756
5531152;1;3;1;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;50;1;08;50;203,981139984386
5531153;1;1;1;1;1;1;1;6; ;4; ; ; ;450000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;342,343820120153
5531154;1;3;2;1;1;1;1;1;3;3; ; ; ; ;700000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;50;1;08;50;289,025328109607
5531155;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1400000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;1;2;1;2;4;1;1;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;08;50;395,124370648004
5531156;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;08;50;233,641378513434
5531157;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;2;01;50;1;08;50;153,513163032374
5531158;1;3;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;2;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;2;1;2;1;1;1;3;1;2;01;50;1;08;50;203,981139984386
5531159;1;2;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;1;08;50;314,613479824434
5531160;1;3;1;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;2;01;50;1;08;50;348,686071608498
5531161;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;2;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;276,681585680823
5531162;1;4;1;1;1;1;1;1;3;1; ; ;140000000;800000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;3;1;2;01;50;1;08;50;203,981139984386
5531163;1;2;1;1;1;1;1;1;4;3; ; ; ; ;230000;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;3;3;2; ;1;3;1;4;1;3;2;1;1;3;1;1;01;50;1;08;50;292,484994251744
5531164;1;1;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;50;1;08;50;388,727270738756
5531165;1;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;1;2; ;1;3;1;4;1;3;1;1;1;3;1;1;01;50;1;08;50;388,727270738756
5531166;1;5;3;1;1;1;1;1;3;3; ; ; ; ;1200000;2;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;4;1;1;1;3;1;2;01;50;1;08;50;316,898801223802
5531167;1;2;2;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;52;1;08;52;245,038653486247
5531168;1;2;1;1;1;1;1;6; ;1; ; ;98;300000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;4;1;4;1;3;2;1;1;3;1;1;01;52;1;08;52;198,723021641998
5531169;1;1;1;1;2;1;1;1;4;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;4;1;6;1;3;2;1;1;3;1;1;01;52;1;08;52;198,723021641998
