DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
5001067;1;2;1;70;2;12;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;62;01;1;1;08;0140;25;2491,70694242027
5001157;1;3;1;70;2;8;48;4; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;829000;2; ;95;95;45;1;1;08;4530;41;723,016786837895
5001157;1;4;1;70;2;12;40;4; ;2;6;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;55;55;74;1;1;08;7493;41;723,016786837895
5001162;1;3;1;70;2;4;48;8; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;62;62;01;1;1;08;0121;41;1855,81062387215
5001162;1;4;1;70;2;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;08;5521;41;1855,81062387215
5001162;1;5;1;70;2;24;48;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;60; ; ;1;2;08; ;41;1855,81062387215
5001389;1;1;1;70;2;104;24;1; ;2;102;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;79;79;74;1;2;08;7430;47;1658,79555894971
5001405;1;3;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;59; ; ;1;2;08; ;47;1165,32193937165
5001447;1;2;1;70;2;24;28;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;08; ; ;1;2;08; ;47;1452,85495634578
5001449;1;3;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;16; ; ;1;2;08; ;47;962,810188926331
5001462;1;2;1;70;2;192;24;3; ;2;192;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;180000;2; ;54;54;95;1;2;08;9500;47;1585,65069268825
5001579;1;3;1;70;2;24;48;4; ;2;28;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;61;61;01;1;2;08;0121;50;1085,70034300732
5001585;1;3;1;70;2;16;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;03;03;45;1;2;08;4530;50;490,893278686407
5001589;1;2;1;70;2;24;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;53;55;1;2;08;5521;50;907,28831097909
5001591;1;3;1;70;2;5;48;1; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2400000;1000000;2; ;95;95;45;1;1;08;4530;50;1048,8528294613
5001591;1;4;1;70;2;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;95;45;1;1;08;4530;50;1048,8528294613
5001604;1;1;1;70;2;24;48;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;08;9500;50;835,802055309424
5001654;1;3;1;70;2;6;40;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;95;62;01;1;1;08;0121;50;1238,99171447314
5001674;1;1;1;70;2;18;48;1; ;2;48;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;62;53;80;1;2;08;8041;50;466,575633214589
5001674;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;62; ; ;1;2;08; ;50;466,575633214589
5001675;1;1;1;70;2;32;48;3; ;2;36;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;54;54;74;1;2;08;7493;50;627,200483065282
5001686;1;2;1;70;2;8;48;8; ;2;8;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;62;62;01;1;1;08;0115;50;678,348203521669
5001687;1;1;1;70;2;12;48;3; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;54;52;11;1;1;08;1120;50;1235,50025639235
5001688;1;1;1;70;2;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;1;08;5521;50;862,624796663652
5001698;1;2;1;70;2;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;39;40;52;1;2;08;5241;50;1095,38121947408
5001707;1;2;1;70;2;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;58;58;11;1;2;08;1110;50;875,853572811594
5001716;1;3;1;70;2;4;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;03;36;80;1;1;08;8044;50;445,777219474369
5001723;1;1;1;70;2;24;48;1; ;2;156;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;59;59;85;1;2;08;8511;50;627,200483065282
5001723;1;2;1;70;2;32;48;1; ;2;156;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;3; ;98;98;14;1;2;08;1411;50;627,200483065282
5001728;1;1;1;70;2;16;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;62;62;01;1;2;08;0140;50;805,612515093517
5001736;1;2;1;70;2;24;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;02;02;74;1;2;08;7421;50;562,542329261607
5001782;1;1;1;70;2;18;48;8; ;2;18;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;927000;2; ;62;62;01;1;2;08;0115;50;768,927796453026
5001794;1;1;1;70;2;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;62;62;01;1;1;08;0115;50;627,200483065282
5001797;1;1;1;70;2;8;40;2; ;2;8;8; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;03;01;1;1;08;0115;50;947,33982848126
5001801;1;5;1;70;2;32;48;8; ;2;32;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;62;53;55;1;2;08;5529;50;862,624796663652
5001805;1;2;1;70;2;11;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;927000;2; ;58;53;55;1;1;08;5521;50;1394,98104624412
5001818;1;3;1;70;2;18;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;2;08;5530;50;877,317501563573
5001822;1;7;1;70;2;4;48;1; ;2;4;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;62;01;1;1;08;0121;50;1900,82385960723
5001844;1;3;1;70;2;24;24;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;13;13;80;1;2;08;8012;68;1189,5227514924
5001879;1;3;1;70;2;6;48;4; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;08;8519;68;2464,64870155315
5002008;1;4;1;70;2;1;48;1; ;2;5;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;53;53;01;1;1;08;0119;68;2743,28036710842
5002048;1;2;1;70;2;4;40;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;53;54;95;1;1;08;9500;68;2548,69711847496
5002048;1;6;1;70;2;20;40;3; ;2;20;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;350000;2; ;54;54;95;1;2;08;9500;68;2548,69711847496
5002077;1;4;1;70;2;16;40;4; ;2;36;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;350000;2; ;41;97;01;1;2;08;0123;19;2140,08178368023
5002079;1;1;1;70;2;259;30;4; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;54;54;74;1;2;08;7493;19;1361,1612799408
5002096;1;2;1;70;2;8;48;8; ;2;4;8; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;62;62;01;1;1;08;0111;19;1361,1612799408
5002131;1;3;1;70;2;5;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1;08; ;19;1202,19286965006
5002169;1;2;1;70;2;36;40;3; ;2;20;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;62;01;1;2;08;0140;19;1177,22050605662
5002182;1;3;1;70;2;208;40;1; ;2;16;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;39;75;1;2;08;7512;19;707,920405493009
5003430;1;4;1;70;2;20;48;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;72;1;2;08;7250;08;5452,67143976605
5003455;1;3;1;70;2;16;48;1; ;2;56;4; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1200000;2; ;18;18;75;1;2;08;7512;08;1524,6166504222
5003510;1;2;1;70;2;8;40;1; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;61;01;1;1;08;0140;15;3591,64767457143
5005422;1;6;1;70;2;4;48;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;45;53;55;1;1;08;5530;41;1970,34487663169
5005426;1;2;1;70;2;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;900000;2; ;55;53;55;1;1;08;5521;47;2038,98788903864
