DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
4996932;1;3;1;10;3;1;12;2001;17;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;2703,62875722279
4996932;1;4;1;10;4;2;2;1995;24;3;4;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;52;2703,62875722279
4996932;1;5;1;10;4;2;5;2013;6;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;2703,62875722279
4996932;1;6;1;10;4;2;9;2015;3;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;52;2703,62875722279
4996932;1;7;1;10;2;2;10;2010;8;4; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;52;2703,62875722279
4996933;1;1;1;10;1;1;5;1947;72;1;1;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;917,32180441265
4996933;1;2;1;10;2;2; ; ;34;2;1;3; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;917,32180441265
4996934;1;1;1;10;1;1;3;1968;51;1;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;2241,06950848491
4996936;1;1;1;10;1;2;5;1986;33;1;2;2; ;2; ;2; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2214,24267253729
4996936;1;2;1;10;1;2;5;2005;14;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;52;2214,24267253729
4996936;1;3;1;10;1;1;3;2014;5;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;52;2214,24267253729
4996937;1;1;1;10;1;2;4;1993;26;1;2;1;5;1;6;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2500,93449041986
4996937;1;2;1;10;2;1;5;1994;25;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2500,93449041986
4996937;1;3;1;10;1;2;11;2009;9;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;2500,93449041986
4996937;1;4;1;10;1;1;3;2018;1;3; ;1;2;1;1; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;52;2500,93449041986
4996937;1;5;1;10;5;1;6;1969;50;5;3;2; ;3; ;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;2500,93449041986
4996937;1;6;1;10;6;2;9;1966;52;5;3;3; ;3; ;1;5;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2500,93449041986
4996937;1;7;1;10;7;1;1;2000;19;5;6;1;5;1;6; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2500,93449041986
4996938;1;1;1;10;1;1;6;1966;53;1;3;2; ;2; ;1;2;1; ; ;2;1;135000;2;1;2; ;6;5;4; ;2;16;08;52;1763,78998503703
4996938;1;2;1;10;2;2;10;1962;56;2;3;3; ;2; ;1;1;1; ; ;2;2;370000;2;1;2; ;6;5;4; ;2;16;08;52;1763,78998503703
4996939;1;1;1;10;1;2;11;1958;60;1;4;3; ;3; ; ; ;1; ; ;1;2;40000;2;1;2; ;3;2; ; ;2;2;08;52;1357,36408537742
4996940;1;1;1;10;1;1;4;1949;70;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;52;942,907403746585
4996940;1;2;1;10;2;2;8;1945;74;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;942,907403746585
4996941;1;1;1;10;1;1;9;1974;44;1;2;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1867,35452547801
4996941;1;2;1;10;2;2;6;1982;37;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1867,35452547801
4996941;1;3;1;10;2;1;5;2005;14;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;08;52;1867,35452547801
4996941;1;4;1;10;2;2;9;2013;5;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;52;1867,35452547801
4996942;1;1;1;10;1;1;6;1961;58;1;3;2; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;52;1349,33330340619
4996942;1;2;1;10;2;2;10;1958;60;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1349,33330340619
4996942;1;3;1;10;3;1;2;1993;26;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1349,33330340619
4996943;1;1;1;10;1;1;10;1972;46;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;2019,79952390777
4996943;1;2;1;10;2;2;4;1973;46;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;2019,79952390777
4996943;1;3;1;10;3;1;2;1997;22;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;2019,79952390777
4996943;1;4;1;10;4;2;12;1995;23;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2019,79952390777
4996943;1;5;1;10;4;2;7;2013;6;4; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;2019,79952390777
4996944;1;1;1;10;2;1;1;1986;33;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2810,13819042465
4996944;1;2;1;10;2;2;7;1992;27;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;2810,13819042465
4996944;1;3;1;10;2;1;10;2012;6;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;2810,13819042465
4996944;1;4;1;10;2;2;2;2019;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;52;2810,13819042465
4996945;1;1;1;10;1;1;6;1951;68;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;942,907403746585
4996945;1;2;1;10;2;2;4;1960;59;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;942,907403746585
4996946;1;1;1;10;1;2;4;1982;37;1;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1119,0140091609
4996946;1;2;1;10;2;1;10;2000;18;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1119,0140091609
4996947;1;1;1;10;1;1;5;1976;43;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996947;1;2;1;10;2;2;6;1975;44;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996948;1;1;1;10;1;2;5;1953;66;1;5;3; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1357,36408537742
4996949;1;1;1;10;1;1;6;1988;31;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996949;1;2;1;10;2;2;3;1991;28;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1540,71895452797
4996950;1;1;1;10;1;1;9;1998;20;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1971,8095615476
4996950;1;2;1;10;2;2;11;1999;19;2;1;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;08;52;1971,8095615476
4996951;1;1;1;10;1;1;9;1967;51;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996951;1;2;1;10;2;2;7;1969;50;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1540,71895452797
4996952;1;1;1;10;1;1;2;1991;28;1;2;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;2393,51450691466
4996952;1;2;1;10;2;2;10;1996;22;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2393,51450691466
4996953;1;1;1;10;1;1;6;1993;26;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2393,51450691466
4996953;1;2;1;10;2;2;11;1996;22;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2393,51450691466
4996954;1;1;1;10;1;1;10;1965;53;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1540,71895452797
4996954;1;2;1;10;2;2;10;1974;44;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996955;1;1;1;10;1;1;3;1940;79;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;917,32180441265
4996955;1;2;1;10;2;2;5;1953;66;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;917,32180441265
4996955;1;3;1;10;2;2;10;1993;25;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;917,32180441265
4996956;1;1;1;10;1;1;10;1990;28;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;1693,16395295773
4996956;1;2;1;10;2;2;3;1986;33;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1693,16395295773
4996956;1;3;1;10;2;2;6;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;1693,16395295773
4996957;1;1;1;10;1;1;10;1953;65;1;4;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;2; ; ;2;2;08;52;1420,18692719446
4996958;1;1;1;10;1;1;4;1979;40;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1525,43990882051
4996958;1;2;1;10;2;2;7;1977;42;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1525,43990882051
4996958;1;3;1;10;3;1;11;1999;19;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1525,43990882051
4996959;1;1;1;10;1;1;6;1938;81;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;917,32180441265
4996959;1;2;1;10;2;1;7;1964;55;3;6;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;917,32180441265
4996959;1;3;1;10;3;2;10;1977;41;3;6;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;917,32180441265
4996959;1;4;1;10;4;1;2;1997;22;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;917,32180441265
4996959;1;5;1;10;3;2;12;2002;16;4;6;2; ;1;3; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;08;52;917,32180441265
4996959;1;6;1;10;6;2;1;1983;36;3;6;1;1;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;917,32180441265
4996959;1;7;1;10;6;1;4;2007;12;4;6;2; ;1;6; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;08;52;917,32180441265
4996960;1;1;1;10;1;2;5;1981;38;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996960;1;2;1;10;1;1;8;1989;30;2;2;2; ;2; ;1;1;2;1;12; ; ; ;1;1;2; ;3;3; ; ;2;3;08;52;1540,71895452797
4996961;1;1;1;10;1;1;12;1991;27;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;3321,01912615384
4996961;1;2;1;10;2;2;10;1999;19;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;52;3321,01912615384
4996961;1;3;1;10;1;1;1;2017;2;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;52;3321,01912615384
4996962;1;1;1;10;1;1;3;1988;31;1;1;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2393,51450691466
4996962;1;2;1;10;2;2;7;1998;21;2;1;2; ;2; ;1;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;08;52;2393,51450691466
4996963;1;1;1;10;1;1;11;1943;75;1;3;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;917,32180441265
4996963;1;2;1;10;2;2;9;1948;70;2;3;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;52;917,32180441265
4996963;1;3;1;10;3;1;3;1964;55;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;52;917,32180441265
4996963;1;4;1;10;1;1;2;1985;34;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;917,32180441265
4996963;1;5;1;10;1;1;4;1942;77;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;917,32180441265
4996964;1;1;1;10;1;2;4;1965;54;1;5;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1540,71895452797
4996964;1;2;1;10;2;1;2;1985;34;3;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;1540,71895452797
4996965;1;1;1;10;1;1;11;1953;65;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;942,907403746585
4996965;1;2;1;10;2;2;2;1950;69;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;942,907403746585
4996966;1;1;1;10;1;1;6;1964;55;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;917,32180441265
4996966;1;2;1;10;2;2;9;1969;49;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;917,32180441265
4996966;1;3;1;10;3;2;6;2000;19;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;08;52;917,32180441265
4996966;1;4;1;10;2;1;9;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;52;917,32180441265
4996968;1;1;1;10;1;2;1;1938;81;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2342,04474351955
4996968;1;2;1;10;2;1;6;2007;12;5;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;52;2342,04474351955
4996969;1;1;1;10;1;1;4;1961;58;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;1826,17646697551
4996969;1;2;1;10;2;2;12;1978;40;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;1826,17646697551
4996969;1;3;1;10;2;1;9;2002;16;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1826,17646697551
4996969;1;4;1;10;2;2;4;2013;6;3; ;2; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;08;52;1826,17646697551
4996970;1;1;1;10;1;2;11;1955;63;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;3077,95328986324
4996970;1;2;1;10;2;1;10;1987;31;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;3077,95328986324
4996971;1;1;1;10;1;1;12;1953;65;1;2;3; ;3; ;1;2;1; ; ;3; ; ;1;2;2; ;3;1; ; ;2;1;08;52;1645,44813726067
4996971;1;2;1;10;2;2;10;1960;58;2;2;3; ;3; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1645,44813726067
4996972;1;1;1;10;1;1;12;1979;39;1;3;3; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;6403,19695589136
4996972;1;2;1;10;2;2;1;1990;29;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;6403,19695589136
4996972;1;3;1;10;3;2;11;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;6403,19695589136
4996972;1;4;1;10;4;1;8;2007;11;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;3; ; ;2;3;08;52;6403,19695589136
4996972;1;5;1;10;2;2;7;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;6403,19695589136
4996972;1;6;1;10;2;1;5;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;6403,19695589136
4996972;1;7;1;10;2;1;7;2016;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;6403,19695589136
4996973;1;1;1;10;1;1;1;1977;42;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;5116,61613411189
4996973;1;2;1;10;2;2;12;1979;39;2;3;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;08;52;5116,61613411189
4996973;1;3;1;10;3;2;10;2000;18;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;08;52;5116,61613411189
4996973;1;4;1;10;4;1;11;2005;13;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;5116,61613411189
4996973;1;5;1;10;2;1;3;2009;10;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;52;5116,61613411189
4996973;1;6;1;10;2;2;1;2012;7;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;5116,61613411189
4996973;1;7;1;10;2;1;2;2019;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;52;5116,61613411189
4996976;1;1;1;10;1;1;3;1994;25;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;5447,25563184154
4996976;1;2;1;10;2;2;12;1988;30;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;5447,25563184154
4996976;1;3;1;10;2;1;7;2006;13;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;2; ; ;2;2;08;52;5447,25563184154
4996976;1;4;1;10;4;1;6;2008;11;3;6;3; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;52;5447,25563184154
4996976;1;5;1;10;2;1;5;2010;9;3; ;3; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;5447,25563184154
4996976;1;6;1;10;2;2;9;2012;6;3; ;3; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;5447,25563184154
4996976;1;7;1;10;2;2;12;2018;0;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;08;52;5447,25563184154
4996977;1;1;1;10;1;2;6;1945;74;1;5;3; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;3;1; ; ;2;1;08;52;2368,70788901884
4996978;1;1;1;10;1;1;4;1972;47;1;2;3; ;3; ;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;4307,24572281494
4996978;1;2;1;10;2;2;1;1982;37;2;2;2; ;2; ;1;1;2;1;120; ; ; ;1;1;2; ;3;5; ; ;2;5;08;52;4307,24572281494
4996978;1;3;1;10;2;1;12;2009;9;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2;1;1;1;3;3; ; ;2;3;08;52;4307,24572281494
4996979;1;1;1;10;1;1;9;1947;71;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2478,3387261875
4996980;1;1;1;10;1;1;10;1999;19;1;6;2; ;2; ; ; ;2;1;12; ; ; ;2;1;2; ;4;9; ; ;2;9;08;52;3174,93533244638
4996981;1;1;1;10;1;1;11;1956;62;1;3;2; ;2; ;2; ;2;1;24; ; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2478,3387261875
4996982;1;1;1;10;1;2;5;1978;41;1;5;2; ;2; ; ; ;1; ; ;3; ; ;2;2;2; ;3;2; ; ;2;2;08;52;2842,12796651593
4996982;1;2;1;10;1;2;12;2007;11;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;08;52;2842,12796651593
4996982;1;3;1;10;1;2;1;2010;9;3; ;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;08;52;2842,12796651593
4996983;1;1;1;10;1;2;10;1976;42;1;6;2; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;1899,44182772249
4996983;1;2;1;10;2;1;6;2000;19;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;52;1899,44182772249
4996983;1;3;1;10;3;1;1;2005;14;3;6;2; ;1;1; ; ;2;1;36; ; ; ;2;1;2; ;4;8; ; ;2;8;08;52;1899,44182772249
4996983;1;4;1;10;1;1;11;2008;10;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;1899,44182772249
4996984;1;1;1;10;1;1;5;1997;22;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;5922,22969477505
4996984;1;2;1;10;1;2;9;1997;21;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;52;5922,22969477505
4996984;1;3;1;10;1;2;10;2014;4;3; ;2; ;1;2; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;52;5922,22969477505
4996984;1;4;1;10;1;2;11;1995;23;5;4;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;52;5922,22969477505
4996984;1;5;1;10;1;1;6;2014;5;9; ;2; ;1;4; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;08;52;5922,22969477505
4997003;1;1;1;10;1;2;6;1958;61;1;3;3; ;3; ;1;2;1; ; ;3; ; ;1;2;2; ;3;1; ; ;2;1;08;52;1618,78499176137
4997003;1;2;1;10;2;1;7;1957;62;2;3;3; ;3; ;1;1;1; ; ;3; ; ;1;1;2; ;3;5; ; ;2;5;08;52;1618,78499176137
4997003;1;3;1;10;3;1;3;1996;23;3;6;2; ;1;1; ; ;2;1;60; ; ; ;1;1;2; ;3;4; ; ;2;4;08;52;1618,78499176137
4997005;1;1;1;10;1;1;11;1979;39;1;2;3; ;2; ;1;2;2;1;2; ; ; ;2;1;2; ;4;6; ; ;2;6;08;52;1912,090622308
4997005;1;2;1;10;2;2;2;1979;40;2;2;1;5;2; ;1;1;2;1;2; ; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1912,090622308
4997005;1;3;1;10;2;1;3;2003;16;3;6;1;1;1;2; ; ;2;1;2; ; ; ;2;1;2; ;4;6; ; ;2;6;08;52;1912,090622308
4997005;1;4;1;10;2;1;2;2009;10;3;6;1;1;1;2; ; ;2;1;2; ; ; ;2;1;1;1;3;2; ; ;2;2;08;52;1912,090622308
4997005;1;5;1;10;5;1;11;1954;64;5;4;3; ;3; ; ; ;2;1;4; ; ; ;2;1;2; ;3;5; ; ;2;5;08;52;1912,090622308
4997006;1;1;1;10;1;2;8;1978;41;1;2;2; ;3; ;2; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;08;52;3571,33717647125
4997006;1;2;1;10;1;1;12;2008;10;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;3571,33717647125
4997006;1;3;1;10;1;1;11;2012;6;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;08;52;3571,33717647125
4997007;1;1;1;10;1;2;3;1968;51;1;4;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;08;52;1979,43126422038
4997008;1;1;1;10;1;1;1;1967;52;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2901,37897634913
4997008;1;2;1;10;2;2;5;1981;38;2;2;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;08;52;2901,37897634913
4997008;1;3;1;10;3;1;9;2003;15;3;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;08;52;2901,37897634913
4997008;1;4;1;10;2;2;9;2006;12;3;6;1;1;1;2; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;08;52;2901,37897634913
4997008;1;5;1;10;5;1;5;2003;16;9;6;2; ;2; ; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;08;52;2901,37897634913
4997009;1;1;1;10;1;2;4;1946;73;1;5;3; ;3; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;2368,70788901884
4997010;1;1;1;10;1;1;5;1983;36;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;08;52;4307,24572281494
4997010;1;2;1;10;2;2;4;1988;31;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;08;52;4307,24572281494
4997010;1;3;1;10;2;1;6;2016;3;3; ;1;1;1;2; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;08;52;4307,24572281494
