DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,AREA,MES,DPTO,fex_c_2011
2639494,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,5,3,5,121.433.731.521.321
2639494,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,5,3,5,121.433.731.521.321
2639494,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,121.433.731.521.321
2639494,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,5,3,5,121.433.731.521.321
2639494,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,5,3,5,121.433.731.521.321
2639494,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,121.433.731.521.321
2639495,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,934.060.085.716.448
2639495,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,35,,,,,,,5,3,5,934.060.085.716.448
2639496,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,137.501.185.827.359
2639496,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,35,,,,,,,5,3,5,137.501.185.827.359
2639496,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,12,,,,,,,5,3,5,137.501.185.827.359
2639496,1,6,1,90,,2,1,2,1,2,2,2,2,2,2,,25,,35,,,,,,,5,3,5,137.501.185.827.359
2639496,1,7,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,40,,,,,,,5,3,5,137.501.185.827.359
2639497,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,16,,,,,,,5,3,5,105.256.505.532.854
2639497,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,22,,30,,,,,,,5,3,5,105.256.505.532.854
2639498,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,10,,,,,,,5,3,5,111.804.087.542.853
2639498,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,33,,58,,,,,,,5,3,5,111.804.087.542.853
2639499,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,11.176.314.826.263
2639499,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,45,,,,,,,5,3,5,11.176.314.826.263
2639499,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,11.176.314.826.263
2639499,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,11.176.314.826.263
2639500,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,21,,,,,,,5,3,5,112.548.312.821.853
2639501,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,5,,,,,,,5,3,5,11.339.824.638.115
2639501,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,35,,,,,,,5,3,5,11.339.824.638.115
2639502,1,1,1,90,,2,1,2,1,2,2,1,2,2,2,,32,,25,,,9,,,,5,3,5,838.720.294.847.262
2639502,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,838.720.294.847.262
2639502,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,28,,,,,,,,,5,3,5,838.720.294.847.262
2639502,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,5,3,5,838.720.294.847.262
2639503,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,5,3,5,112.548.312.821.853
2639507,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,95.626.087.005.122
2639507,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,12,,,,,,,,,5,3,5,95.626.087.005.122
2639508,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,887.727.272.931.346
2639508,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,48,,21,,,,,,,5,3,5,887.727.272.931.346
2639508,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,18,,,,5,3,5,887.727.272.931.346
2639508,1,5,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,18,,,,5,3,5,887.727.272.931.346
2639508,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,887.727.272.931.346
2639509,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,115.365.309.247.122
2639509,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,5,3,5,115.365.309.247.122
2639509,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,115.365.309.247.122
2639509,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,115.365.309.247.122
2639510,1,1,1,90,,2,1,1,2,2,2,2,2,2,1,,2,4,,,,,,,21,5,3,5,100.781.467.547.687
2639510,1,2,1,90,,2,1,2,1,2,2,2,2,2,1,,48,,6,,,,,,7,5,3,5,100.781.467.547.687
2639510,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,5,3,5,100.781.467.547.687
2639510,1,4,1,90,,2,1,2,2,1,2,2,2,2,2,,4,,,4,,,,,,5,3,5,100.781.467.547.687
2639511,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,923.477.918.956.601
2639511,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,5,3,5,923.477.918.956.601
2639511,1,3,1,90,,2,1,2,2,2,2,2,2,2,1,,14,,,,,,,,5,5,3,5,923.477.918.956.601
2639511,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,923.477.918.956.601
2639512,1,1,1,90,,2,1,2,1,2,2,2,2,2,1,,10,,12,,,,,,4,5,3,5,124.899.251.562.853
2639512,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,40,,,,,,,5,3,5,124.899.251.562.853
2639513,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,116.757.510.714.556
2639513,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,21,,,,,3,,,,5,3,5,116.757.510.714.556
2639514,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,5,3,5,77.487.295.259.117
2639514,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,3,,36,,,,,,,5,3,5,77.487.295.259.117
2639518,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,837.073.510.064.166
2639518,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,36,,21,,,,,,,5,3,5,837.073.510.064.166
2639518,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,837.073.510.064.166
2639519,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,3,,,,,3,,,,5,3,5,114.182.636.391.109
2639519,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,48,,,,,2,,,,5,3,5,114.182.636.391.109
2639519,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,114.182.636.391.109
2639520,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,105.256.505.532.854
2639520,1,2,1,90,,2,1,2,2,1,2,1,2,2,2,,21,,,3,,3,,,,5,3,5,105.256.505.532.854
2639521,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,926.641.038.470.703
2639521,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,12,,,,,,,5,3,5,926.641.038.470.703
2639521,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,926.641.038.470.703
2639521,1,4,1,90,,2,1,2,2,2,1,2,2,2,2,,6,,,,2,,,,,5,3,5,926.641.038.470.703
2639522,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,15,,,28,,,,,,5,3,5,76.743.069.980.117
2639522,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,76.743.069.980.117
2639522,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,9,,,,,,,,,5,3,5,76.743.069.980.117
2639523,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,122.535.208.031.954
2639523,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,5,3,5,122.535.208.031.954
2639523,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,122.535.208.031.954
2639524,1,1,1,90,,2,1,2,2,2,2,2,1,2,2,,3,,,,,,15,,,5,3,5,122.535.208.031.954
2639524,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,122.535.208.031.954
2639524,1,3,1,90,,2,1,2,2,1,2,2,2,2,2,,6,,,5,,,,,,5,3,5,122.535.208.031.954
2639526,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,111.140.831.487.797
2639526,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,9,,,,,,,5,3,5,111.140.831.487.797
2639526,1,3,1,90,,2,1,2,2,2,2,2,1,2,2,,6,,,,,,15,,,5,3,5,111.140.831.487.797
2639526,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,9,,6,,,,,,,5,3,5,111.140.831.487.797
2639526,1,5,1,90,,2,2,2,1,2,2,2,2,2,2,,,,6,,,,,,,5,3,5,111.140.831.487.797
2639527,1,1,1,90,,2,1,2,1,2,2,2,2,2,1,,6,,6,,,,,,6,5,3,5,116.757.510.714.556
2639527,1,2,1,90,,2,1,2,1,1,2,2,2,2,2,,12,,9,6,,,,,,5,3,5,116.757.510.714.556
2639528,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,923.477.918.956.601
2639528,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,923.477.918.956.601
2639528,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,9,,,,,,,,,5,3,5,923.477.918.956.601
2639528,1,4,1,90,,2,1,2,2,2,2,1,2,2,2,,6,,,,,6,,,,5,3,5,923.477.918.956.601
2639529,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,9,,,,,1,,,,5,3,5,111.925.996.047.021
2639529,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,111.925.996.047.021
2639530,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,9,,,,,,,,,5,3,5,106.065.272.690.492
2639530,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,19,,20,,,,,,,5,3,5,106.065.272.690.492
2639530,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,9,,,,,,,,,5,3,5,106.065.272.690.492
2639531,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,864.134.261.173.725
2639531,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,864.134.261.173.725
2639531,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,15,,20,,,,,,,5,3,5,864.134.261.173.725
2639532,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,134.780.665.614.092
2639532,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,5,3,5,134.780.665.614.092
2639532,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,134.780.665.614.092
2639532,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,134.780.665.614.092
2639533,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,110.526.240.655.967
2639533,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,5,3,5,110.526.240.655.967
2639534,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,18,,,,,,,5,3,5,858.411.491.658.838
2639534,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,858.411.491.658.838
2639535,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,121.283.020.558.669
2639535,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,15,,,,,,,5,3,5,121.283.020.558.669
2639535,1,3,1,90,,2,1,1,1,1,2,2,2,2,2,,7,2,10,20,,,,,,5,3,5,121.283.020.558.669
2639537,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,15,,,,,,,5,3,5,105.256.505.532.854
2639537,1,2,1,90,,2,1,1,1,2,2,2,2,2,2,,8,2,10,,,,,,,5,3,5,105.256.505.532.854
2639538,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,5,,,,,,,5,3,5,116.052.167.900.593
2639538,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,15,,,,,,,5,3,5,116.052.167.900.593
2639538,1,3,1,90,,2,1,2,1,2,1,2,2,2,2,,3,,2,,2,,,,,5,3,5,116.052.167.900.593
2639538,1,4,1,90,,2,2,2,1,2,2,2,2,2,2,,,,11,,,,,,,5,3,5,116.052.167.900.593
2639538,1,5,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,12,,,,,,,5,3,5,116.052.167.900.593
2639539,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,110.289.750.449.817
2639539,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,110.289.750.449.817
2639540,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,19,,,,,,,,,5,3,5,136.254.063.426.905
2639540,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,136.254.063.426.905
2639540,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,136.254.063.426.905
2639540,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,136.254.063.426.905
2639540,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,136.254.063.426.905
2639540,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,5,3,5,136.254.063.426.905
2639541,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,24,,,,,2,,,,5,3,5,836.246.735.527.539
2639541,1,2,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,15,,,,5,3,5,836.246.735.527.539
2639541,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,836.246.735.527.539
2639542,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,887.002.323.500.588
2639542,1,2,1,90,,2,1,1,2,2,2,2,2,2,2,,14,4,,,,,,,,5,3,5,887.002.323.500.588
2639542,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,887.002.323.500.588
2639542,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,887.002.323.500.588
2639542,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,887.002.323.500.588
2639543,1,1,1,90,,2,2,2,1,2,2,1,1,2,1,,,,8,,,2,3,,2,5,3,5,106.065.272.690.492
2639543,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,18,,24,,,,,,,5,3,5,106.065.272.690.492
2639543,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,2,,1,,,,,,,5,3,5,106.065.272.690.492
2639544,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,1,,1,,,,,,,5,3,5,116.257.329.565.325
2639544,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,21,,15,,,,,,,5,3,5,116.257.329.565.325
2639544,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,116.257.329.565.325
2639544,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,116.257.329.565.325
2639544,1,8,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,116.257.329.565.325
2639545,1,1,1,90,,2,1,2,2,2,2,2,1,2,2,,3,,,,,,15,,,5,3,5,105.378.414.037.021
2639545,1,2,1,90,,2,1,2,2,2,2,2,1,2,2,,2,,,,,,15,,,5,3,5,105.378.414.037.021
2639546,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,5,3,5,116.757.510.714.556
2639546,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,15,,,,,,,5,3,5,116.757.510.714.556
2639547,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,5,3,5,109.973.438.498.407
2639547,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,109.973.438.498.407
2639548,1,1,1,90,,2,1,2,1,1,2,2,2,2,2,,4,,12,10,,,,,,5,3,5,907.945.723.375.864
2639548,1,2,1,90,,2,1,2,2,1,2,2,2,2,2,,8,,,14,,,,,,5,3,5,907.945.723.375.864
2639549,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,8,,,,,,,5,3,5,896.106.172.156.523
2639550,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,28,,40,,,,,,,5,3,5,108.099.161.371.723
2639550,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,10,,,,,,,5,3,5,108.099.161.371.723
2639550,1,3,1,90,,2,1,2,1,2,2,1,2,2,2,,15,,16,,,2,,,,5,3,5,108.099.161.371.723
2639550,2,1,2,90,,2,1,2,1,2,2,2,2,2,2,,11,,9,,,,,,,5,3,5,108.099.161.371.723
2639550,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,30,,40,,,,,,,5,3,5,108.099.161.371.723
2639551,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,995.176.906.804.926
2639551,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,22,,,,,,,,,5,3,5,995.176.906.804.926
2639551,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,5,3,5,995.176.906.804.926
2639552,1,1,1,90,,2,1,2,2,2,2,2,1,2,2,,5,,,,,,4,,,5,3,5,744.856.550.867.638
2639552,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,19,,,,,,,,,5,3,5,744.856.550.867.638
2639552,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,744.856.550.867.638
2639552,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,744.856.550.867.638
2639552,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,744.856.550.867.638
2639552,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,744.856.550.867.638
2639553,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,14,,18,,,,,,,5,3,5,9.456.426.750.879
2639553,1,2,1,90,,2,2,2,1,2,2,1,2,2,2,,,,4,,,4,,,,5,3,5,9.456.426.750.879
2639553,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,20,,,,,,,5,3,5,9.456.426.750.879
2639554,1,1,1,90,,2,1,2,2,1,2,2,2,2,2,,16,,,30,,,,,,5,3,5,977.279.809.162.692
2639555,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,105.256.505.532.854
2639555,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,20,,,,,,,5,3,5,105.256.505.532.854
2639557,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,16,,,,,,,5,3,5,858.411.491.658.838
2639557,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,858.411.491.658.838
2639558,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,5,3,5,110.289.750.449.817
2639558,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,5,3,5,110.289.750.449.817
2639559,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,122.535.208.031.954
2639559,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,122.535.208.031.954
2639559,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,19,,,,,,,,,5,3,5,122.535.208.031.954
2639560,1,1,1,90,,2,2,2,2,2,2,2,1,2,2,,,,,,,,8,,,5,3,5,995.176.906.804.926
2639560,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,22,,,,,,,,,5,3,5,995.176.906.804.926
2639560,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,6,,,,,,,,,5,3,5,995.176.906.804.926
2639561,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,923.477.918.956.601
2639561,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,22,,,,,2,,,,5,3,5,923.477.918.956.601
2639561,1,3,1,90,,2,2,2,2,1,2,1,2,2,2,,,,,2,,2,,,,5,3,5,923.477.918.956.601
2639561,1,4,1,90,,2,1,2,2,2,2,1,2,2,2,,4,,,,,2,,,,5,3,5,923.477.918.956.601
2639562,1,1,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,2,,,,5,3,5,124.793.770.403.991
2639562,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,20,,,,,1,,,,5,3,5,124.793.770.403.991
2639563,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,22,,5,,,,,,,5,3,5,866.499.163.235.223
2639563,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,1,,6,,,,,,,5,3,5,866.499.163.235.223
2639563,1,3,1,90,,2,1,2,1,2,2,2,2,2,2,,8,,4,,,,,,,5,3,5,866.499.163.235.223
2639564,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,112.864.624.773.264
2639565,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,97.964.471.122.419
2639849,1,1,1,90,,2,1,2,2,2,2,1,2,2,2,,14,,,,,2,,,,5,3,5,104.961.933.345.449
2639850,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,5,3,5,838.720.294.847.262
2639850,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,13,,,,,,,,,5,3,5,838.720.294.847.262
2639850,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,838.720.294.847.262
2639850,1,4,1,90,,2,1,2,2,2,2,1,2,2,2,,10,,,,,10,,,,5,3,5,838.720.294.847.262
2639851,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,5,3,5,109.973.438.498.407
2639851,1,2,1,90,,2,1,2,2,2,2,1,2,2,2,,10,,,,,20,,,,5,3,5,109.973.438.498.407
2639852,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,5,3,5,977.279.809.162.692
2639853,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,125.110.082.355.401
2639853,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,5,3,5,125.110.082.355.401
2639854,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,105.378.414.037.021
2639854,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,5,3,5,105.378.414.037.021
2639855,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,5,3,5,888.254.526.564.289
2639855,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,15,,,,,,,,,5,3,5,888.254.526.564.289
2639855,1,3,1,90,,2,1,2,2,2,1,1,2,2,2,,4,,,,8,2,,,,5,3,5,888.254.526.564.289
2639855,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,5,3,5,888.254.526.564.289
2639856,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,125.602.764.683.064
2639856,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,5,3,5,125.602.764.683.064
2639856,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,5,3,5,125.602.764.683.064
2639856,2,1,2,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,5,3,5,125.602.764.683.064
2639856,2,2,2,90,,2,1,2,1,2,2,2,2,2,2,,7,,10,,,,,,,5,3,5,125.602.764.683.064
2639857,1,1,1,90,,2,1,2,2,1,2,2,2,1,2,,2,,,20,,,,4,,11,3,11,195.922.223.993.427
2639857,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,8,,,,,,,,,11,3,11,195.922.223.993.427
2639858,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,11,3,11,219.893.001.230.241
2639859,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,11,3,11,206.074.777.962.015
2639859,1,2,1,90,,2,1,2,1,2,2,1,2,2,2,,6,,30,,,10,,,,11,3,11,206.074.777.962.015
2639860,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,271.074.190.986.183
2639860,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,11,3,11,271.074.190.986.183
2639860,1,3,1,90,,2,1,2,2,2,1,2,2,2,2,,20,,,,2,,,,,11,3,11,271.074.190.986.183
2639861,1,1,1,90,,2,1,2,2,2,2,2,1,2,2,,28,,,,,,30,,,11,3,11,235.354.406.196.213
2639862,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,20,,,,,,,,,11,3,11,246.123.959.137.502
2639862,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,11,3,11,246.123.959.137.502
2639863,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,23.890.801.524.506
2639863,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,12,,30,,,,,,,11,3,11,23.890.801.524.506
2639864,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,11,3,11,250.294.811.879.841
2639864,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,5,,,,,,,,,11,3,11,250.294.811.879.841
2639865,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,4,,28,,,,,,,11,3,11,232.781.232.259.397
2639866,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,301.182.947.254.478
2639866,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,301.182.947.254.478
2639866,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,9,,,,11,3,11,301.182.947.254.478
2639866,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,301.182.947.254.478
2639866,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,11,3,11,301.182.947.254.478
