Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Fex_c_2011;Clase;Mes;Dpto;Area
2981792;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1222,02404288127;1;06;76;76
2981792;1;2;1;90; ;2;1;1;1;2;2;1;2;2;2; ;8;8;50; ; ;10; ; ; ;1222,02404288127;1;06;76;76
2981793;1;1;1;90; ;2;1;2;1;2;2;1;2;2;2; ;60; ;84; ; ;1; ; ; ;1129,66866313513;1;06;76;76
2981793;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;4; ; ; ;1129,66866313513;1;06;76;76
2981794;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;56; ; ; ; ; ; ;1325,59622232009;1;06;76;76
2981794;1;2;1;90; ;2;2;2;1;1;2;1;2;2;2; ; ; ;5;6; ;10; ; ; ;1325,59622232009;1;06;76;76
2981795;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;788,195007333649;1;06;76;76
2981795;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;788,195007333649;1;06;76;76
2981795;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;788,195007333649;1;06;76;76
2981795;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;788,195007333649;1;06;76;76
2981795;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;788,195007333649;1;06;76;76
2981796;1;1;1;90; ;2;1;2;2;1;2;2;1;2;2; ;21; ; ;48; ; ;1; ; ;819,842629125449;1;06;76;76
2981796;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;819,842629125449;1;06;76;76
2981797;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;1134,29368375895;1;06;76;76
2981797;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1134,29368375895;1;06;76;76
2981797;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1134,29368375895;1;06;76;76
2981798;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;1120,1887059745;1;06;76;76
2981798;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;56; ; ; ; ; ; ;1120,1887059745;1;06;76;76
2981799;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;8;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981799;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1027,92992769909;1;06;76;76
2981800;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;804,527391839724;1;06;76;76
2981800;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;9; ; ; ; ; ;804,527391839724;1;06;76;76
2981800;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;804,527391839724;1;06;76;76
2981801;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;2; ; ; ; ; ; ;1525,08307521763;1;06;76;76
2981801;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;12; ; ; ; ; ; ;1525,08307521763;1;06;76;76
2981801;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;3; ; ; ; ;4; ; ; ;1525,08307521763;1;06;76;76
2981802;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;975,453043261682;1;06;76;76
2981802;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;30; ; ; ; ; ; ;975,453043261682;1;06;76;76
2981803;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;28; ; ; ; ; ; ;1310,84669865741;1;06;76;76
2981803;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;7; ; ; ; ; ; ;1310,84669865741;1;06;76;76
2981804;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;30; ; ;8; ; ; ; ; ;655,659916164525;1;06;76;76
2981804;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;655,659916164525;1;06;76;76
2981804;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;655,659916164525;1;06;76;76
2981805;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1157,89467591696;1;06;76;76
2981805;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;56; ; ; ; ; ; ;1157,89467591696;1;06;76;76
2981805;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1157,89467591696;1;06;76;76
2981805;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;12; ; ; ; ; ; ;1157,89467591696;1;06;76;76
2981808;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;1005,80309522293;1;06;76;76
2981808;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1005,80309522293;1;06;76;76
2981808;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;1005,80309522293;1;06;76;76
2981809;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1015,91282723193;1;06;76;76
2981810;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;900,031665966237;1;06;76;76
2981810;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;14; ; ; ; ;4; ; ; ;900,031665966237;1;06;76;76
2981811;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981811;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981811;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981811;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981812;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;795,142069588225;1;06;76;76
2981812;1;2;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;24; ; ; ;795,142069588225;1;06;76;76
2981812;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;795,142069588225;1;06;76;76
2981813;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981813;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981813;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981814;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;976,948593775803;1;06;76;76
2981814;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;21; ; ; ; ; ; ;976,948593775803;1;06;76;76
2981815;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1063,48118644484;1;06;76;76
2981815;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1063,48118644484;1;06;76;76
2981817;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;894,373777227763;1;06;76;76
2981817;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;894,373777227763;1;06;76;76
2981818;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;716,57089513009;1;06;76;76
2981818;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;716,57089513009;1;06;76;76
2981818;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;716,57089513009;1;06;76;76
2981818;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;716,57089513009;1;06;76;76
2981819;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;952,487159571376;1;06;76;76
2981819;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;952,487159571376;1;06;76;76
2981819;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;952,487159571376;1;06;76;76
2981819;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;952,487159571376;1;06;76;76
2981820;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;928,886167413367;1;06;76;76
2981820;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;928,886167413367;1;06;76;76
2981820;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;928,886167413367;1;06;76;76
2981821;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;12; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;28; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981821;2;3;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1196,25622599704;1;06;76;76
2981822;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981822;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981822;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;12; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981822;1;4;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;6; ; ; ;1102,73462514169;1;06;76;76
2981823;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;12; ; ;50; ; ; ; ; ;1035,15501557123;1;06;76;76
2981823;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1035,15501557123;1;06;76;76
2981823;1;3;1;90; ;2;1;2;2;1;2;1;2;2;2; ;2; ; ;6; ;4; ; ; ;1035,15501557123;1;06;76;76
2981823;2;1;2;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;12; ; ; ; ; ; ;1035,15501557123;1;06;76;76
2981823;2;2;2;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;14; ; ; ; ; ; ;1035,15501557123;1;06;76;76
2981824;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;849,251921953967;1;06;76;76
2981824;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;849,251921953967;1;06;76;76
2981824;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;30; ; ;8; ; ; ; ; ;849,251921953967;1;06;76;76
2981824;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;849,251921953967;1;06;76;76
2981825;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;878,887301411692;1;06;76;76
2981825;1;2;1;90; ;2;2;2;2;1;2;1;2;2;2; ; ; ; ;28; ;5; ; ; ;878,887301411692;1;06;76;76
2981825;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;878,887301411692;1;06;76;76
2981825;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;878,887301411692;1;06;76;76
2981825;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;3; ; ; ;878,887301411692;1;06;76;76
2981825;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;878,887301411692;1;06;76;76
2981826;1;1;1;90; ;2;1;2;2;2;1;2;2;2;2; ;8; ; ; ;3; ; ; ; ;1100,1856730227;1;06;76;76
2981826;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;4; ; ; ; ; ; ; ; ;1100,1856730227;1;06;76;76
2981827;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;1015,91282723193;1;06;76;76
2981828;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;1129,04017446983;1;06;76;76
2981828;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;12; ; ; ; ; ; ;1129,04017446983;1;06;76;76
2981828;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1129,04017446983;1;06;76;76
2981830;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;6; ; ; ; ; ; ;1325,59622232009;1;06;76;76
2981830;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1325,59622232009;1;06;76;76
2981831;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1044,76732867906;1;06;76;76
2981831;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;1044,76732867906;1;06;76;76
2981833;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;923,632658124246;1;06;76;76
2981833;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;923,632658124246;1;06;76;76
2981833;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;923,632658124246;1;06;76;76
2981834;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;18; ; ; ; ; ;534,824662059548;1;06;76;76
2981834;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;534,824662059548;1;06;76;76
2981834;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;18; ; ; ; ; ; ; ;2;534,824662059548;1;06;76;76
2981834;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;534,824662059548;1;06;76;76
2981834;1;5;1;90; ;2;1;2;2;1;2;2;2;2;2; ;10; ; ;5; ; ; ; ; ;534,824662059548;1;06;76;76
2981834;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;534,824662059548;1;06;76;76
2981834;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;534,824662059548;1;06;76;76
2981835;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;25; ; ; ; ; ;976,948593775803;1;06;76;76
2981835;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;976,948593775803;1;06;76;76
2981836;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1308,14214148727;1;06;76;76
2981836;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1308,14214148727;1;06;76;76
2981836;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;1308,14214148727;1;06;76;76
2981836;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;1308,14214148727;1;06;76;76
2981837;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;761,670470754019;1;06;76;76
2981837;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;21; ; ; ; ; ; ; ;3;761,670470754019;1;06;76;76
2981837;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;761,670470754019;1;06;76;76
2981837;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;761,670470754019;1;06;76;76
2981837;2;3;2;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;761,670470754019;1;06;76;76
2981838;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;853,723083686291;1;06;76;76
2981838;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;853,723083686291;1;06;76;76
2981838;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;853,723083686291;1;06;76;76
2981839;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;21; ;38; ; ; ; ; ;1;916,276740143035;1;06;76;76
2981839;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;916,276740143035;1;06;76;76
2981840;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;894,778156677116;1;06;76;76
2981840;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;894,778156677116;1;06;76;76
2981841;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;786,143474115835;1;06;76;76
2981841;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;786,143474115835;1;06;76;76
2981841;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;786,143474115835;1;06;76;76
2981841;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;4; ; ; ; ;8; ; ; ;786,143474115835;1;06;76;76
2981842;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;10; ; ; ; ; ; ;1076,58468086469;1;06;76;76
2981843;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;8; ; ; ;947,233650282256;1;06;76;76
2981843;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981843;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981843;1;4;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ;947,233650282256;1;06;76;76
2981844;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;979,497545894785;1;06;76;76
2981844;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;10; ; ; ; ; ; ;979,497545894785;1;06;76;76
2981844;1;3;1;90; ;2;1;2;1;2;2;1;2;2;2; ;18; ;25; ; ;9; ; ; ;979,497545894785;1;06;76;76
2981844;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;979,497545894785;1;06;76;76
2981845;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981845;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981845;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981846;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;778,787556134624;1;06;76;76
2981846;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;778,787556134624;1;06;76;76
2981846;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;778,787556134624;1;06;76;76
2981847;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;14; ; ; ; ; ; ;1079,13363298368;1;06;76;76
2981847;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;25; ; ; ; ; ; ;1079,13363298368;1;06;76;76
2981847;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1079,13363298368;1;06;76;76
2981848;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;803,597554948651;1;06;76;76
2981848;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;4; ; ; ; ; ; ;803,597554948651;1;06;76;76
2981851;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;4; ; ; ; ; ; ; ;2;919,478716214341;1;06;76;76
2981852;1;1;1;90; ;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;6; ; ; ; ;787,786151607013;1;06;76;76
2981852;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;787,786151607013;1;06;76;76
2981853;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;7; ; ;3; ; ; ; ; ;841,522512142595;1;06;76;76
2981853;1;2;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;20; ; ; ; ; ;841,522512142595;1;06;76;76
2981853;1;3;1;90; ;2;1;2;2;2;2;1;2;2;1; ;18; ; ; ; ;15; ; ;2;841,522512142595;1;06;76;76
2981853;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;841,522512142595;1;06;76;76
2981853;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;841,522512142595;1;06;76;76
2981854;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;20; ; ; ; ; ; ;1489,94866567485;1;06;76;76
2981854;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;2; ; ; ; ; ; ;1489,94866567485;1;06;76;76
2981854;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;1489,94866567485;1;06;76;76
2981855;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;1726,35077985992;1;06;76;76
2981855;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;1726,35077985992;1;06;76;76
2981855;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;5; ; ; ; ; ; ;1726,35077985992;1;06;76;76
2981856;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;18; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981856;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;25; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981856;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981856;2;2;2;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;1102,73462514169;1;06;76;76
2981857;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981857;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981857;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;848,697130572579;1;06;76;76
2981858;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;1166,16029280224;1;06;76;76
2981860;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;771,541077430215;1;06;76;76
2981860;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;771,541077430215;1;06;76;76
2981861;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1023,32903633017;1;06;76;76
2981861;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;21; ;28; ; ;4; ; ; ;1023,32903633017;1;06;76;76
2981861;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;1023,32903633017;1;06;76;76
2981861;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;1023,32903633017;1;06;76;76
2981862;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;887,831094422541;1;06;76;76
2981862;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;887,831094422541;1;06;76;76
2981862;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;887,831094422541;1;06;76;76
2981862;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;887,831094422541;1;06;76;76
