DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;fex_c_2011
1173285;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;5686,349106716
1173285;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;5686,349106716
1173301;1;1;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ;2;66;5525,27752683626
1173301;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;24; ;21; ; ; ; ; ; ;2;66;5525,27752683626
1173302;1;1;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;21; ; ; ; ; ;2;66;4743,31166883223
1173302;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;36; ;7;14; ; ; ; ; ;2;66;4743,31166883223
1173302;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4743,31166883223
1173302;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;7; ; ; ; ; ; ;2;66;4743,31166883223
1173302;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;49; ; ; ; ; ; ;2;66;4743,31166883223
1173302;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4743,31166883223
1173302;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4743,31166883223
1173303;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;7264,90040446365
1173303;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;7264,90040446365
1173303;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;66;7264,90040446365
1173303;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;2;66;7264,90040446365
1173304;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;4495,6001246642
1173305;1;1;1;90; ;2;1;1;1;2;2;2;2;2;2; ;18;7;36; ; ; ; ; ; ;2;66;5758,60036274495
1173306;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4331,1894097546
1173306;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;36; ; ; ; ; ; ;2;66;4331,1894097546
1173307;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;24; ; ; ; ; ; ;2;66;6098,36070907442
1173308;1;1;1;90; ;1;2;1;2;2;2;2;2;2;2;7; ;8; ; ; ; ; ; ; ;2;66;4759,06942634298
1173308;1;2;1;90; ;2;1;1;2;2;2;1;2;2;2; ;42;8; ; ; ;5; ; ; ;2;66;4759,06942634298
1173308;1;3;1;90; ;2;1;1;2;2;2;2;2;2;2; ;8;5; ; ; ; ; ; ; ;2;66;4759,06942634298
1173308;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;66;4759,06942634298
1173319;1;1;1;90; ;1;1;2;1;2;2;1;2;2;2;6;36; ;16; ; ;5; ; ; ;2;66;4646,69062189395
1173319;1;2;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;5; ; ; ;2;66;4646,69062189395
1173330;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ;2;66;4513,54003066696
1173330;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;66;4513,54003066696
1173330;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;2;40; ;28; ; ; ; ; ; ;2;66;4513,54003066696
1173332;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;66;4704,64741959758
1173333;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;66;4495,6001246642
1173334;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;66;5195,49826315679
1173334;1;2;1;90; ;2;1;1;1;2;2;2;1;2;2; ;42;1;8; ; ; ;4; ; ;2;66;5195,49826315679
1173335;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;2;66;5125,98544768554
1173335;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;3;2; ; ; ; ; ; ; ;2;66;5125,98544768554
1173339;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;66;3459,58708751959
1173339;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;3459,58708751959
1173339;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;3;14; ; ; ; ; ; ; ; ;2;66;3459,58708751959
1173350;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;28;3; ; ; ; ; ; ; ;2;66;5713,5047817291
1173358;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;5140,42159949094
1173358;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;42; ; ; ; ; ; ;2;66;5140,42159949094
1173359;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;4495,6001246642
1173360;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4553,88713991583
1173360;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;4553,88713991583
1173360;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;4553,88713991583
1173360;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;4553,88713991583
1173361;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;5851,9256032787
1173361;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;56; ; ; ; ; ; ;2;66;5851,9256032787
1173361;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;5851,9256032787
1173361;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;5; ; ; ; ; ; ;2;66;5851,9256032787
1173361;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;5851,9256032787
1175049;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;2;66;1329,09215413935
1175049;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1329,09215413935
1175050;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;66;1561,02448214376
1175050;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;66;1561,02448214376
1175050;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;66;1561,02448214376
1175050;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1561,02448214376
1175051;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1329,09215413935
1175051;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;66;1329,09215413935
1175052;1;1;1;90; ;1;2;2;2;2;2;1;2;2;2;16; ; ; ; ; ;3; ; ; ;2;66;1619,48144196135
1175052;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;56; ;21; ; ; ; ; ; ;2;66;1619,48144196135
1175052;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1619,48144196135
1175086;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;66;1285,87576407307
1175087;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;66;1509,40116437657
1175087;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;11; ; ; ;2;66;1509,40116437657
1175087;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;66;1509,40116437657
1175088;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;5; ; ; ; ; ; ;2;66;1706,05625211229
1175088;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;14;8;10; ; ; ; ; ; ;2;66;1706,05625211229
1175125;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;66;1466,18477431029
1175125;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1466,18477431029
1175126;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;66;1285,87576407307
1175127;1;1;1;90; ;1;1;2;2;2;2;2;2;2;1;4;35; ; ; ; ; ; ; ;5;2;66;1634,23283277221
1175577;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;647,049846358461
1175577;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;40; ; ; ; ; ; ;2;13;647,049846358461
1175578;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;787,586968318742
1175578;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;20; ;20; ; ; ; ; ; ;2;13;787,586968318742
1175578;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;787,586968318742
1175578;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;787,586968318742
1175579;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;6;40; ;30; ; ; ; ; ; ;2;13;1077,28128812129
1175579;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;13;1077,28128812129
1175579;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;10; ; ; ; ; ; ;2;13;1077,28128812129
1175580;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ;2;13;686,649462342599
1175581;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;13;889,661045684453
1175581;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;40; ; ; ; ; ; ;2;13;889,661045684453
1175581;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;889,661045684453
1175581;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;889,661045684453
1175582;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;13;686,649462342599
1175583;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;901,958408814401
1175583;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;901,958408814401
1175584;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;10; ; ;10; ; ; ; ; ; ;2;13;1239,2507526692
1175584;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;1239,2507526692
1175584;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1239,2507526692
1175584;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1239,2507526692
1175584;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;13;1239,2507526692
1175585;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;10; ; ; ; ; ; ;2;13;1165,59058071613
1175585;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;30; ; ; ; ; ; ;2;13;1165,59058071613
1175586;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;13;738,770010893834
1175586;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;738,770010893834
1175586;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;738,770010893834
1175586;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;738,770010893834
1175588;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;2;13;854,463918325954
1175588;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;854,463918325954
1175588;1;5;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;13;854,463918325954
1175589;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;871,929884640052
1175589;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;40; ;30; ; ; ; ; ; ;2;13;871,929884640052
1175589;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;871,929884640052
1175589;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;5;10; ; ; ; ; ; ; ; ;2;13;871,929884640052
1175590;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ;2;13;1350,23808227799
1175590;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;40; ;40; ; ; ; ; ; ;2;13;1350,23808227799
1175590;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;13;1350,23808227799
1175590;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;5;9; ; ; ; ; ; ; ; ;2;13;1350,23808227799
1175591;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1456,28122138615
1175591;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;30; ; ; ; ; ; ; ; ;2;13;1456,28122138615
1175591;1;3;1;90; ;1;2;2;1;2;2;2;2;2;2;10; ; ;10; ; ; ; ; ; ;2;13;1456,28122138615
1175591;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1456,28122138615
1175591;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1456,28122138615
1175591;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1456,28122138615
1175592;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;857,848029212822
1175592;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;20; ; ; ; ; ; ;2;13;857,848029212822
1175593;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;741,521201045109
1175593;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;30; ; ; ; ; ; ;2;13;741,521201045109
1175594;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;10; ; ; ; ; ; ;2;13;1043,12845151028
1175594;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;40; ;40; ; ; ; ; ; ;2;13;1043,12845151028
1175594;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1043,12845151028
1175594;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1043,12845151028
1175594;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1043,12845151028
1175595;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1085,37197683149
1175595;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;40; ; ; ; ; ; ; ; ;2;13;1085,37197683149
1175596;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1318,09376147821
1175596;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;30; ; ; ; ; ; ;2;13;1318,09376147821
1175596;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1318,09376147821
1175596;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1318,09376147821
1175596;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;5;10; ; ; ; ; ; ; ; ;2;13;1318,09376147821
1175596;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1318,09376147821
1175597;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;6; ; ;10; ; ; ; ; ; ;2;13;1133,55354073055
1175597;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1133,55354073055
1175597;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1133,55354073055
1175597;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;10;40; ; ; ; ; ; ; ; ;2;13;1133,55354073055
1175599;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;754,398356771474
1175599;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;6;40; ;30; ; ; ; ; ; ;2;13;754,398356771474
1175599;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;10; ; ; ; ; ; ; ; ;2;13;754,398356771474
1175600;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;1032,53798778412
1175600;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;30; ; ; ; ; ; ;2;13;1032,53798778412
1175601;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;10; ; ; ; ; ; ;2;13;951,408286974903
1175601;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;40; ; ; ; ; ; ;2;13;951,408286974903
1175601;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;951,408286974903
1175602;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;13;488,728435214602
1175602;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;40; ; ; ; ; ; ; ; ;2;13;488,728435214602
1175603;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;712,868271946398
1175603;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;30; ; ; ; ; ; ;2;13;712,868271946398
1175603;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;712,868271946398
1175604;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;790,971079205611
1175604;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;40; ; ; ; ; ; ; ; ;2;13;790,971079205611
1175604;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;790,971079205611
1175605;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;10; ; ; ; ; ; ;2;13;843,59527841082
1175605;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;30; ;30; ; ; ; ; ; ;2;13;843,59527841082
1175606;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;13;511,710561426239
1175606;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;30; ; ; ; ; ; ; ; ;2;13;511,710561426239
1175606;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;511,710561426239
1175606;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;511,710561426239
1175607;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;801,204325594902
1175607;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;20; ; ; ; ; ; ;2;13;801,204325594902
1175607;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;801,204325594902
1175607;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;13;801,204325594902
1175607;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;801,204325594902
1175607;1;6;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;40; ; ; ; ; ; ;2;13;801,204325594902
1175608;1;1;1;90; ;1;2;2;1;2;2;2;2;2;2;8; ; ;10; ; ; ; ; ; ;2;13;741,521201045109
1175608;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;741,521201045109
1175614;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1377,64803536961
1175614;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;40; ;40; ; ; ; ; ; ;2;13;1377,64803536961
1175614;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;9; ; ; ; ; ; ; ; ;2;13;1377,64803536961
1175614;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1377,64803536961
1175615;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1498,93635493422
1175615;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;9;40; ;30; ; ; ; ; ; ;2;13;1498,93635493422
1175615;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1498,93635493422
1175615;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1498,93635493422
1175616;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;40; ;30; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;30; ; ; ; ; ; ;2;13;1913,31543668386
1175616;1;9;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;40; ; ; ; ; ; ;2;13;1913,31543668386
1175619;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;20; ; ; ; ; ; ; ; ;2;13;1134,92913580619
1175619;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;13;1134,92913580619
1175619;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;13;1134,92913580619
1175620;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;1090,56981385955
1175620;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;20; ; ; ; ; ; ;2;13;1090,56981385955
1175620;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1090,56981385955
1175620;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ;2;13;1090,56981385955
1175620;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;30; ; ; ; ; ; ;2;13;1090,56981385955
1175620;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;1090,56981385955
1175621;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;20; ; ; ; ; ; ; ; ;2;13;764,752269601812
1175622;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;790,335685679769
1175622;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;40; ;20; ; ; ; ; ; ;2;13;790,335685679769
1175622;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;13;790,335685679769
1175622;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;13;790,335685679769
1175622;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;13;790,335685679769
1175624;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;13;867,464425962276
1175624;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;21; ;21; ; ; ; ; ; ;2;13;867,464425962276
1175625;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;13;686,649462342599
1175626;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;13;1172,24060883907
1175626;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;35; ; ; ; ; ; ;2;13;1172,24060883907
1175627;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;13;566,831242473815
1175627;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;30; ; ; ; ; ; ; ; ;2;13;566,831242473815
1175628;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;13;1095,32951982205
1175628;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;35; ; ; ; ; ; ;2;13;1095,32951982205
1175628;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;14;14; ; ; ; ; ; ; ; ;2;13;1095,32951982205
1175628;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;14;14; ; ; ; ; ; ; ; ;2;13;1095,32951982205
