DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;P7440;CLASE;DSI;FFT;AREA;RAMA4D_D_R4;RAMA2D_D_R4;OFICIO1_C8;OFICIO2_C8;MES;PERIODO;DPTO;DSCY;FEX_C18;PER;REGIS
5051128;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;60.644071263;2022;70
5051129;1;1;1;;;;;;;1;8;1;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;44;9700;97;.;9111;02;20220207;44;;86.942429756;2022;70
5051130;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;71.234546729;2022;70
5051131;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;66.62158954;2022;70
5051131;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;66.62158954;2022;70
5051132;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;37.824078625;2022;70
5051132;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;37.824078625;2022;70
5051132;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;37.824078625;2022;70
5051132;1;7;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;37.824078625;2022;70
5051133;1;1;1;52;3;;;48;450000;1;1;2;8;COCINERA EN RESTAURANTE;1;3;2;2;;2;;;1;1;;44;5611;56;9111;5120;02;20220207;44;2;62.510470225;2022;70
5051133;1;8;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;62.510470225;2022;70
5051136;1;2;1;;;;;;;1;12;1;6;COMERCIANTE DE VERDURAS;4;1;2;2;;2;;;1;;1;44;4721;47;.;5223;02;20220207;44;;88.573785925;2022;70
5051138;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;96.139010101;2022;70
5051139;1;1;1;;;1;;40;1000000;1;24;5;8;CORDINADORA DE SERVICIO;1;5;2;2;;2;;;1;;1;44;4921;49;.;3341;02;20220207;44;;79.288734591;2022;70
5051143;1;1;1;;;;;;;1;300;5;4;VENDEDOR;4;1;2;2;;2;;;1;;1;44;4721;47;.;5223;02;20220207;44;;50.902563028;2022;70
5051143;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;50.902563028;2022;70
5051144;1;5;1;;;;;;;1;24;5;3;VENDEDORA DE TRAS DEL MOSTRADOR;1;4;2;2;;2;;;1;;1;44;4754;47;.;5223;02;20220207;44;;35.150529008;2022;70
5051146;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;71.699183957;2022;70
5051147;1;1;1;;;;;;;1;240;4;5;PERIODISTA;4;1;2;2;;2;;;1;;1;44;9001;90;.;2642;02;20220207;44;;77.00833731;2022;70
5051150;1;1;1;;;;;;;1;84;4;4;ALBAÑIL;4;1;2;2;;2;;;1;;1;44;4111;41;.;7111;02;20220207;44;;76.265298326;2022;70
5051151;1;2;1;;;;;;;1;24;2;8;PROFESORA DE MUSICA;4;1;2;2;;2;;;1;;1;44;8551;85;.;2341;02;20220207;44;;67.679311902;2022;70
5051152;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;44.184500414;2022;70
5051152;1;3;1;5;1;;;40;1000000;1;5;5;1;ACCESORA DE UNA LIBRERIA;1;5;2;2;;2;;;1;1;;44;4761;47;1420;5223;02;20220207;44;1;44.184500414;2022;70
5051163;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;65.477165474;2022;70
5051163;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;65.477165474;2022;70
5051164;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;49.233054229;2022;70
5051164;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;49.233054229;2022;70
5051165;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;61.766882257;2022;70
5051166;1;1;1;;;;;;;1;24;1;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;44;9700;97;.;9111;02;20220207;44;;49.872433664;2022;70
5051166;1;4;1;;;;;;;1;48;1;3;VENDEDOR DETRAS DEL MOSTRADOR;4;1;2;2;;2;;;1;;1;44;4711;47;.;5221;02;20220207;44;;49.872433664;2022;70
5051169;1;1;1;;;;;;;1;48;5;8;PREPARACION DE DULCES ARTESANALES;4;1;2;2;;2;;;1;;1;44;5619;56;.;5120;02;20220207;44;;48.814179292;2022;70
5051169;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;48.814179292;2022;70
5051169;1;3;1;15;1;;;40;1200000;1;48;5;8;ARCHIVADORA DE DOCUMENTOS;2;10;2;2;;2;;;1;1;;44;8412;84;2342;4415;02;20220207;44;2;48.814179292;2022;70
5051169;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;48.814179292;2022;70
5051172;1;1;1;6;3;;;48;500000;1;1;1;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;1;;44;9700;97;9111;9111;02;20220207;44;1;59.565656785;2022;70
5051172;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;59.565656785;2022;70
5051172;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;59.565656785;2022;70
5051176;1;2;1;;;1;;48;500000;1;12;1;3;VENDER REVISTAS POR CATALOGO;4;1;2;2;;2;;;1;;1;44;4773;47;.;3322;02;20220207;44;;62.355645589;2022;70
5051176;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;62.355645589;2022;70
5051176;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;62.355645589;2022;70
5051177;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;79.149196337;2022;70
5051177;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;79.149196337;2022;70
5051177;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;79.149196337;2022;70
5051178;1;2;1;4;4;;;40;400000;1;2;2;8;VENDEDOR DE VERDURAS Y FRUTAS;4;1;2;2;;2;;;1;1;;44;4721;47;5221;5221;02;20220207;44;1;29.785860355;2022;70
5051178;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;29.785860355;2022;70
5051178;1;4;1;2;4;;;40;500000;1;1;0;8;ASESORA DE VENTAS;1;4;2;2;;1;600000;;1;1;;44;4771;47;5223;5223;02;20220207;44;1;29.785860355;2022;70
5051178;1;6;1;3;3;;;60;600000;1;1;0;8;EMPLEADA DOMESTICA;3;2;2;2;;1;600000;;1;1;;44;9700;97;9111;9111;02;20220207;44;1;29.785860355;2022;70
5051178;1;8;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;29.785860355;2022;70
5051179;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;70.85902874;2022;70
5051180;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;69.060460836;2022;70
5051180;1;2;1;;;;;;;1;2;5;5;ESCOLTA PERSONAL;1;2;2;3;;2;;;1;;1;44;4721;47;.;5414;02;20220207;44;;69.060460836;2022;70
5051180;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;69.060460836;2022;70
5051182;1;1;1;;;;;;;1;48;4;3;SECRETARIA;2;7;2;2;;2;;;1;;1;44;0150;01;.;4120;02;20220207;44;;34.461686255;2022;70
5051183;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;84.492937569;2022;70
5051186;1;1;1;;;;;;;1;120;0;5;VETERINARIO;1;4;2;3;;2;;;1;;1;44;1011;10;.;2250;02;20220207;44;;24.744301472;2022;70
5051186;1;2;1;;;;;;;1;180;0;5;SECRETARIA;2;10;2;3;;2;;;1;;1;44;8412;84;.;4120;02;20220207;44;;24.744301472;2022;70
5051187;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;68.539497711;2022;70
5051187;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;68.539497711;2022;70
5051188;1;4;1;;;;;;;1;240;0;3;VENDEDOR POR CATALO;4;10;2;2;;2;;;1;;1;44;4799;47;.;3322;02;20220207;44;;21.28048197;2022;70
5051190;1;1;1;;;;;;;1;82;1;8;PENSIONISTA;4;1;2;2;;2;;;1;;1;44;5590;55;.;9111;02;20220207;44;;33.691147573;2022;70
5051193;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;25.187802191;2022;70
5051196;1;1;1;4;1;;;48;2000000;1;6;4;6;MEDICO GENERAL;4;6;2;2;;2;;;1;1;;44;8621;86;2411;2411;02;20220207;44;1;38.611611094;2022;70
5051198;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;29.609698957;2022;70
5051198;1;2;1;8;1;;;4;15000000;1;24;4;8;OPERADOR AUXILIAR DE CARGA;4;8;2;2;;2;;;1;1;;44;8891;88;9333;9333;02;20220207;44;1;29.609698957;2022;70
5051199;1;1;1;20;1;;;40;1600000;1;29;2;8;PROMOTOR DE SALUD ASISTENCIAL;1;9;2;2;;2;;;1;1;;44;8621;86;3253;3253;02;20220207;44;2;31.323519189;2022;70
5051200;1;2;1;12;1;;;40;1200000;1;36;2;8;CONDUCTOR DE CAMIONETA;1;10;2;2;;2;;;1;1;;44;9499;94;8323;8323;02;20220207;44;1;14.70936391;2022;70
5051200;1;3;1;6;1;;;40;1200000;2;;;;.;;;;2;;2;;;1;1;;44;;;4110;;02;20220207;44;1;14.70936391;2022;70
5051200;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051200;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051203;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;24.744301472;2022;70
5051203;1;2;1;;;;;;;1;240;0;5;CONDUCTOR TRANSPORTE DE PASAJEROS;1;10;2;3;;2;;;1;;1;44;0620;06;.;8323;02;20220207;44;;24.744301472;2022;70
5051204;1;2;1;;;1;;40;1000000;1;24;1;3;EMPLEADA DOMESTICA CUIDADO DE NIÑOS MENORES DE EDAD;4;1;2;2;;2;;;1;;1;44;8121;81;.;9112;02;20220207;44;;14.70936391;2022;70
5051204;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051204;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051204;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051204;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;14.70936391;2022;70
5051205;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;97.693552401;2022;70
5051206;1;2;1;5;4;;;40;500000;1;5;5;8;RECICLADOR O RECOLECTOR DE MATERIALES REUTILIZABLE;4;1;2;2;;2;;;1;1;;44;3830;38;9313;9611;02;20220207;44;1;85.969283928;2022;70
5051206;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;85.969283928;2022;70
5051207;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;84.688788588;2022;70
5051208;1;1;1;60;1;;;40;1200000;2;;;;.;;;;2;;2;;;1;1;;44;;;1120;;02;20220207;44;2;82.221061872;2022;70
5051208;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;82.221061872;2022;70
5051208;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;82.221061872;2022;70
5051209;1;1;1;;;;;;;1;24;5;6;MANICURISTA;4;1;2;2;;2;;;1;;1;44;9602;96;.;5142;02;20220207;44;;72.817834322;2022;70
5051212;1;1;1;;;;;;;1;24;4;4;VENDEDOR AMBULANTE;4;1;2;2;;2;;;1;;1;44;5619;56;.;5212;02;20220207;44;;94.12913379;2022;70
5051216;1;2;1;12;1;;;48;1200000;1;12;5;8;ASISTENTE ADMINISTRATIVO;1;6;2;2;;2;;;1;1;;44;8610;86;2421;4110;02;20220207;44;1;80.5461922;2022;70
5051218;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;102.94480376;2022;70
5051220;1;1;1;75;1;;;48;1800000;1;24;0;7;MECANICO AUTOMOTRIZ;4;2;2;2;;2;;;1;1;;44;4520;45;7231;7231;02;20220207;44;2;110.54960367;2022;70
5051221;1;2;1;75;1;;;48;1500000;1;15;0;8;AGENTE DE SALUD;1;10;2;2;;2;;;1;1;;44;8413;84;3411;3411;02;20220207;44;2;110.76970582;2022;70
5051223;1;4;1;;;;;;;1;48;5;4;ELABLRACION DE MOCHILAS ARTESANAS;4;1;2;2;;2;;;1;;1;44;1513;15;.;7331;02;20220207;44;;50.08882477;2022;70
5051224;1;1;1;;;;;;;1;120;5;8;TRABAJADORA SOCIAL DICTAR CHARLAS A COMUNIDADES DE PROGRAMAS DE SUPERACION EDUCATIVAS;1;5;2;2;;2;;;1;;1;44;8559;85;.;2635;02;20220207;44;;88.603342644;2022;70
5051229;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;66.279378943;2022;70
5051231;1;1;1;12;1;;;48;1200000;1;24;5;7;ADMINISTRADORA DE NEGOCIO TALLER MECANICO;1;3;2;2;;2;;;1;1;;44;4520;45;4120;1420;02;20220207;44;1;85.787336469;2022;70
5051231;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;85.787336469;2022;70
5051232;1;2;1;;;1;;40;2000000;1;58;5;8;ARCHIVADOR DE DOCUMENTOS;4;10;2;2;;2;;;1;;1;44;8415;84;.;4415;02;20220207;44;;39.400081901;2022;70
5051233;1;1;1;;;;;;;1;144;5;5;DOCENTEN EN BASICA SECUNDARIA;2;10;2;2;;2;;;1;;1;44;8530;85;.;2330;02;20220207;44;;47.775951317;2022;70
5051233;1;2;1;;;;;;;1;180;5;5;AUXILIAR DE ENFERMERIA;2;10;2;2;;2;;;1;;1;44;8621;86;.;5321;02;20220207;44;;47.775951317;2022;70
5051233;1;3;1;8;1;;;40;1800000;1;24;5;8;ABOGADA PROGRAMA DE DEFENDER LOS DERECHOS DE LOS CAMPECINOS;2;9;2;2;;2;;;1;1;;44;9412;94;2611;2611;02;20220207;44;1;47.775951317;2022;70
5051235;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;70.86996885;2022;70
5051236;1;1;1;;;;;;;1;96;5;5;AUXILIAR DE LINEA AYUDANTE A LA INSTALACIONES DE REDES ELECTRICAS;1;10;2;2;;2;;;1;;1;44;3514;35;.;7413;02;20220207;44;;39.962195311;2022;70
5051236;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;39.962195311;2022;70
5051236;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;39.962195311;2022;70
5051236;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;39.962195311;2022;70
5051237;1;1;1;;;;;;;1;24;5;5;JEFE DE CONTRATACION;2;10;2;3;;2;;;1;;1;44;8610;86;.;1211;02;20220207;44;;90.244145285;2022;70
5051239;1;2;1;;;;;;;1;42;0;6;ABOGADA LITIGANTE;4;1;2;2;;2;;;1;;1;44;6910;69;.;2611;02;20220207;44;;70.86996885;2022;70
5051240;1;1;1;;;;;;;1;60;5;6;MECANICO AUTOMOTRIS;4;2;2;2;;2;;;1;;1;44;4520;45;.;7231;02;20220207;44;;89.373396475;2022;70
5051241;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;74.854884819;2022;70
5051242;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;84.669019286;2022;70
5051245;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;44;;;;;02;20220207;44;;92.562510023;2022;70
5051246;1;1;1;104;1;;;40;1800000;1;104;0;7;TAXISTA;4;1;2;2;;2;;;1;1;;44;4921;49;4110;8324;02;20220207;44;2;47.280098281;2022;70
5051246;1;2;1;;;;;;;1;96;0;4;COSTURERA;4;1;2;2;;2;;;1;;1;44;9529;95;.;7531;02;20220207;44;;47.280098281;2022;70
5051249;1;2;1;;;;;;;1;24;0;3;VENDEDOR DE LICORES;1;2;2;2;;2;;;1;;1;47;4724;47;.;5223;02;20220207;47;;111.31456728;2022;70
5051251;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;197.89102904;2022;70
5051252;1;1;1;10;3;;;48;800000;1;24;0;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;1;;47;9700;97;9111;9111;02;20220207;47;1;196.40692101;2022;70
5051252;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;196.40692101;2022;70
5051254;1;1;1;2;3;;;48;800000;2;;;;.;;;;2;;2;;;1;1;;47;;;9112;;02;20220207;47;1;235.77777157;2022;70
5051254;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;235.77777157;2022;70
5051258;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;182.62533525;2022;70
5051259;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;198.65853512;2022;70
5051261;1;1;1;2;4;;;50;1000000;1;1;0;8;ALBAÑIL;4;1;2;2;;1;98;;1;1;;47;4111;41;7112;7112;02;20220207;47;1;189.23435412;2022;70
5051261;1;2;1;998;4;;;48;900000;2;;;;.;;;;2;;1;100000;;1;1;;47;;;5120;;02;20220207;47;;189.23435412;2022;70
5051261;1;3;1;;;;3;;900000;2;;;;.;;;;2;;1;100000;;1;;1;47;;;;;02;20220207;47;;189.23435412;2022;70
5051261;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;189.23435412;2022;70
5051262;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;145.12008796;2022;70
5051263;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;220.32632233;2022;70
5051267;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;164.74203916;2022;70
5051267;1;3;1;10;1;;;48;1000000;2;;;;.;;;;2;;2;;;1;1;;47;;;4120;;02;20220207;47;1;164.74203916;2022;70
5051267;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;164.74203916;2022;70
5051268;1;1;1;;;;;;;1;72;0;6;SEMBRABA MAIZ;4;1;2;2;;2;;;1;;1;47;0111;01;.;6111;02;20220207;47;;221.02504381;2022;70
5051268;1;3;1;4;1;;;40;1000000;2;;;;.;;;;2;;2;;;1;1;;47;;;5414;;02;20220207;47;1;221.02504381;2022;70
5051268;1;5;1;;;;;;;1;24;0;3;VENDEDORA EN ALMACEN;1;3;2;2;;2;;;1;;1;47;4771;47;.;5223;02;20220207;47;;221.02504381;2022;70
5051270;1;3;1;;;;;;;1;12;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;;1;47;9700;97;.;9111;02;20220207;47;;276.24606255;2022;70
5051271;1;1;1;;;;;;;1;12;0;4;ALBAÑIL;4;1;2;2;;2;;;1;;1;47;4111;41;.;7112;02;20220207;47;;267.17503848;2022;70
5051273;1;2;1;998;3;;;60;800000;1;3;0;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;;1;1;;47;9700;97;9111;9111;02;20220207;47;;218.93304701;2022;70
5051278;1;1;1;4;4;;;40;500000;2;;;;.;;;;2;;2;;;1;1;;47;;;9112;;02;20220207;47;1;115.09373831;2022;70
5051279;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;206.65785909;2022;70
5051279;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;206.65785909;2022;70
5051279;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;206.65785909;2022;70
5051279;1;7;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;206.65785909;2022;70
5051280;1;2;1;;;;;;;1;120;0;1;LIMPIEZA DE OFICINAS;1;4;2;2;;2;;;1;;1;47;4111;41;.;9112;02;20220207;47;;194.76838881;2022;70
5051284;1;1;1;;;;;;;1;120;0;7;ESTILISTA;1;2;2;2;;2;;;1;;1;47;9602;96;.;5142;02;20220207;47;;183.59923135;2022;70
5051284;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;183.59923135;2022;70
5051285;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;157.03818689;2022;70
5051286;2;2;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;220.62372498;2022;70
5051286;2;3;2;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;220.62372498;2022;70
5051287;1;1;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;173.80368901;2022;70
5051287;1;6;1;4;1;;;48;800000;2;;;;.;;;;2;;2;;;1;1;;47;;;5223;;02;20220207;47;1;173.80368901;2022;70
5051288;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;169.96338765;2022;70
5051288;1;3;1;48;1;;;54;1200000;2;;;;.;;;;2;;2;;;1;1;;47;;;9112;;02;20220207;47;2;169.96338765;2022;70
5051289;1;3;1;8;1;;;48;1500000;1;6;0;1;ENFERMERO;1;7;2;2;;2;;;1;1;;47;8621;86;2111;2111;02;20220207;47;1;202.23209081;2022;70
5051291;1;1;1;8;1;;;40;700000;1;3;2;6;MESERA;1;2;2;2;;2;;;1;1;;47;5611;56;5131;5131;02;20220207;47;1;166.65722459;2022;70
5051293;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;140.68199204;2022;70
5051299;1;1;1;998;4;;;48;900000;1;3;0;7;ALBAÑIL;4;2;2;2;;1;98;;1;1;;47;4111;41;7112;7112;02;20220207;47;;146.095536;2022;70
5051299;1;2;1;;;1;;40;800000;1;1;0;3;VENDEDORA DE TINTO AL POR MENOR;4;1;2;2;;2;;;1;;1;47;5619;56;.;5212;02;20220207;47;;146.095536;2022;70
5051299;1;3;1;;;1;;20;500000;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;146.095536;2022;70
5051300;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;166.2003661;2022;70
5051301;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;172.81811793;2022;70
5051301;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;172.81811793;2022;70
5051303;1;1;1;;;;;;;1;96;0;5;DOCENTE DE BIOLOGIA Y QUIMICA;2;10;2;3;;2;;;1;;1;47;8530;85;.;2341;02;20220207;47;;140.17187727;2022;70
5051303;1;2;1;998;1;;;48;2500000;2;;;;.;;;;2;;2;;;1;1;;47;;;2142;;02;20220207;47;;140.17187727;2022;70
5051304;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;128.23732957;2022;70
5051304;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;128.23732957;2022;70
5051305;1;1;1;;;;;;;1;120;0;7;SECRETARIA GENERAL;1;3;2;2;;2;;;1;;1;47;4731;47;.;4120;02;20220207;47;;116.57537259;2022;70
5051305;1;4;1;;;;;;;1;120;0;9;LOCUTOR DE RADIO;4;1;2;2;;2;;;1;;1;47;0610;06;.;2656;02;20220207;47;;116.57537259;2022;70
5051307;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;194.23561619;2022;70
5051307;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;194.23561619;2022;70
5051307;1;4;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;194.23561619;2022;70
5051307;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;194.23561619;2022;70
5051308;1;1;1;3;1;;;48;1000000;1;0;3;1;ASESOR COMERCIAL;1;5;2;2;;2;;;1;1;;47;8621;86;3322;3322;02;20220207;47;1;385.96036628;2022;70
5051308;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;385.96036628;2022;70
5051309;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;169.4786274;2022;70
5051309;1;5;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;169.4786274;2022;70
5051309;1;6;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;169.4786274;2022;70
5051309;1;7;1;;;2;5;;1000000;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;169.4786274;2022;70
5051310;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;144.33411194;2022;70
5051311;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;175.79264276;2022;70
5051311;1;3;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;175.79264276;2022;70
5051312;1;3;1;16;1;;;48;900000;2;;;;.;;;;2;;2;;;1;1;;47;;;3339;;02;20220207;47;2;178.25705283;2022;70
5051316;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;311.37144463;2022;70
5051322;1;1;1;;;;;;;1;120;0;5;SECRETARIA;1;10;2;3;;2;;;1;;1;47;5511;55;.;4120;02;20220207;47;;139.93627846;2022;70
5051322;1;2;1;;;;;;;2;;;;.;;;;2;;2;;;1;;1;47;;;;;02;20220207;47;;139.93627846;2022;70
