DIRECTORIO;SECUENCIA_P;ORDEN;CLASE;AREA;MES;PERIODO;DPTO;HOGAR;P3038;P3039;FEX_C18;PER;REGIS
5050600;1;2;1;20;02;20220207;20;1;1;2;205.03292334;2022;18
5050602;1;1;1;20;02;20220207;20;1;2;1;309.75158359;2022;18
5050602;1;2;1;20;02;20220207;20;1;1;2;309.75158359;2022;18
5050603;1;1;1;20;02;20220207;20;1;1;2;247.67639988;2022;18
5050604;1;1;1;20;02;20220207;20;1;1;2;187.11293746;2022;18
5050604;1;2;1;20;02;20220207;20;1;1;2;187.11293746;2022;18
5050605;1;1;1;20;02;20220207;20;1;2;1;289.3053861;2022;18
5050605;1;2;1;20;02;20220207;20;1;1;2;289.3053861;2022;18
5050605;1;3;1;20;02;20220207;20;1;2;1;289.3053861;2022;18
5050606;1;1;1;20;02;20220207;20;1;1;2;261.41288594;2022;18
5050607;1;1;1;20;02;20220207;20;1;1;2;305.89382505;2022;18
5050607;1;2;1;20;02;20220207;20;1;2;1;305.89382505;2022;18
5050608;1;1;1;20;02;20220207;20;1;1;2;264.94452576;2022;18
5050608;1;2;1;20;02;20220207;20;1;2;1;264.94452576;2022;18
5050608;1;4;1;20;02;20220207;20;1;1;2;264.94452576;2022;18
5050609;1;1;1;20;02;20220207;20;1;2;1;196.50637189;2022;18
5050609;1;2;1;20;02;20220207;20;1;1;2;196.50637189;2022;18
5050609;1;3;1;20;02;20220207;20;1;2;1;196.50637189;2022;18
5050609;1;6;1;20;02;20220207;20;1;1;2;196.50637189;2022;18
5050609;1;7;1;20;02;20220207;20;1;1;2;196.50637189;2022;18
5050610;1;1;1;20;02;20220207;20;1;1;2;225.64569434;2022;18
5050611;1;1;1;20;02;20220207;20;1;1;2;297.59960558;2022;18
5050611;1;2;1;20;02;20220207;20;1;2;1;297.59960558;2022;18
5050611;1;3;1;20;02;20220207;20;1;2;1;297.59960558;2022;18
5050614;1;1;1;23;02;20220206;23;1;1;2;353.51206932;2022;18
5050614;1;2;1;23;02;20220206;23;1;2;1;353.51206932;2022;18
5050615;1;1;1;23;02;20220207;23;1;1;2;206.8337694;2022;18
5050615;1;2;1;23;02;20220207;23;1;2;1;206.8337694;2022;18
5050616;1;1;1;23;02;20220207;23;1;1;2;277.88866752;2022;18
5050616;1;2;1;23;02;20220207;23;1;2;1;277.88866752;2022;18
5050616;1;3;1;23;02;20220207;23;1;2;1;277.88866752;2022;18
5050616;1;4;1;23;02;20220207;23;1;1;2;277.88866752;2022;18
5050617;1;1;1;23;02;20220207;23;1;2;1;355.99058877;2022;18
5050617;1;2;1;23;02;20220207;23;1;1;2;355.99058877;2022;18
5050618;1;1;1;23;02;20220207;23;1;2;1;140.66706995;2022;18
5050618;1;2;1;23;02;20220207;23;1;1;2;140.66706995;2022;18
5050618;1;6;1;23;02;20220207;23;1;1;2;140.66706995;2022;18
5050619;1;1;1;23;02;20220207;23;1;2;1;370.66474247;2022;18
5050619;1;2;1;23;02;20220207;23;1;1;2;370.66474247;2022;18
5050619;1;3;1;23;02;20220207;23;1;2;1;370.66474247;2022;18
5050620;1;1;1;23;02;20220207;23;1;1;2;460.65388864;2022;18
5050622;1;1;1;23;02;20220207;23;1;2;1;159.73929461;2022;18
5050622;1;2;1;23;02;20220207;23;1;1;2;159.73929461;2022;18
5050622;1;3;1;23;02;20220207;23;1;1;2;159.73929461;2022;18
5050622;1;4;1;23;02;20220207;23;1;1;2;159.73929461;2022;18
5050624;1;1;1;23;02;20220207;23;1;1;2;86.56435074;2022;18
5050624;1;2;1;23;02;20220207;23;1;1;2;86.56435074;2022;18
5050624;1;3;1;23;02;20220207;23;1;1;2;86.56435074;2022;18
5050624;1;4;1;23;02;20220207;23;1;2;1;86.56435074;2022;18
5050625;1;1;1;23;02;20220207;23;1;1;2;213.94013821;2022;18
5050626;1;1;1;23;02;20220207;23;1;2;1;264.6657442;2022;18
5050626;1;2;1;23;02;20220207;23;1;1;2;264.6657442;2022;18
5050628;1;1;1;23;02;20220207;23;1;1;2;184.58771269;2022;18
5050628;1;2;1;23;02;20220207;23;1;2;1;184.58771269;2022;18
5050629;1;1;1;23;02;20220207;23;1;1;2;82.329706016;2022;18
5050629;1;2;1;23;02;20220207;23;1;2;1;82.329706016;2022;18
5050629;1;3;1;23;02;20220207;23;1;2;1;82.329706016;2022;18
5050630;1;1;1;23;02;20220207;23;1;1;2;151.94349312;2022;18
5050631;1;1;1;23;02;20220207;23;1;2;1;147.86239764;2022;18
5050631;1;2;1;23;02;20220207;23;1;1;2;147.86239764;2022;18
5050632;1;1;1;23;02;20220207;23;1;1;2;72.938480716;2022;18
5050632;1;2;1;23;02;20220207;23;1;1;2;72.938480716;2022;18
5050632;1;4;1;23;02;20220207;23;1;2;1;72.938480716;2022;18
5050632;1;5;1;23;02;20220207;23;1;1;2;72.938480716;2022;18
5050633;1;1;1;23;02;20220207;23;1;2;1;241.68804816;2022;18
5050633;1;2;1;23;02;20220207;23;1;1;2;241.68804816;2022;18
5050637;1;1;1;23;02;20220207;23;1;2;1;139.67305866;2022;18
5050637;1;2;1;23;02;20220207;23;1;1;2;139.67305866;2022;18
5050637;1;3;1;23;02;20220207;23;1;2;1;139.67305866;2022;18
5050637;1;4;1;23;02;20220207;23;1;1;2;139.67305866;2022;18
5050639;1;1;1;23;02;20220207;23;1;2;1;282.28386704;2022;18
5050641;1;1;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050641;1;2;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050641;1;3;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050643;1;1;1;23;02;20220207;23;1;1;2;213.82217276;2022;18
5050644;1;1;1;23;02;20220207;23;1;2;1;500.14958205;2022;18
5050644;1;2;1;23;02;20220207;23;1;1;2;500.14958205;2022;18
5050644;2;1;1;23;02;20220207;23;2;2;1;500.14958205;2022;18
5050644;2;2;1;23;02;20220207;23;2;1;2;500.14958205;2022;18
5050644;3;1;1;23;02;20220207;23;3;2;1;500.14958205;2022;18
5050645;1;1;1;23;02;20220207;23;1;2;1;222.50976539;2022;18
5050645;1;2;1;23;02;20220207;23;1;1;2;222.50976539;2022;18
5050645;1;3;1;23;02;20220207;23;1;2;1;222.50976539;2022;18
5050647;1;1;1;23;02;20220207;23;1;2;1;196.39559407;2022;18
5050647;1;2;1;23;02;20220207;23;1;1;2;196.39559407;2022;18
5050648;1;1;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050648;1;2;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050648;1;3;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050648;1;4;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050649;1;1;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050649;1;2;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050649;1;6;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050650;1;1;1;23;02;20220207;23;1;2;1;402.54207414;2022;18
5050650;1;2;1;23;02;20220207;23;1;1;2;402.54207414;2022;18
5050651;1;1;1;23;02;20220207;23;1;2;1;173.1870527;2022;18
5050651;1;3;1;23;02;20220207;23;1;1;2;173.1870527;2022;18
5050651;1;4;1;23;02;20220207;23;1;1;2;173.1870527;2022;18
5050653;1;1;1;23;02;20220207;23;1;2;1;222.14105326;2022;18
5050653;1;2;1;23;02;20220207;23;1;1;2;222.14105326;2022;18
5050654;1;1;1;23;02;20220207;23;1;2;1;382.6285963;2022;18
5050654;1;2;1;23;02;20220207;23;1;1;2;382.6285963;2022;18
5050656;1;1;1;23;02;20220207;23;1;2;1;241.68804816;2022;18
5050656;1;2;1;23;02;20220207;23;1;1;2;241.68804816;2022;18
5050659;1;1;1;23;02;20220207;23;1;1;2;272.57940833;2022;18
5050659;1;2;1;23;02;20220207;23;1;1;2;272.57940833;2022;18
5050659;1;3;1;23;02;20220207;23;1;2;1;272.57940833;2022;18
5050659;1;4;1;23;02;20220207;23;1;2;1;272.57940833;2022;18
5050662;1;1;1;23;02;20220207;23;1;1;2;127.8791545;2022;18
5050662;1;2;1;23;02;20220207;23;1;2;1;127.8791545;2022;18
5050662;1;4;1;23;02;20220207;23;1;1;2;127.8791545;2022;18
5050662;1;5;1;23;02;20220207;23;1;2;1;127.8791545;2022;18
5050663;1;1;1;23;02;20220207;23;1;2;1;215.34603636;2022;18
5050663;1;2;1;23;02;20220207;23;1;1;2;215.34603636;2022;18
5050664;1;1;1;23;02;20220207;23;1;1;2;419.05274759;2022;18
5050666;1;1;1;23;02;20220207;23;1;1;2;296.2854271;2022;18
5050667;1;1;1;23;02;20220207;23;1;2;1;81.842658881;2022;18
5050667;1;2;1;23;02;20220207;23;1;1;2;81.842658881;2022;18
5050667;1;3;1;23;02;20220207;23;1;1;2;81.842658881;2022;18
5050667;1;4;1;23;02;20220207;23;1;1;2;81.842658881;2022;18
5050669;1;1;1;23;02;20220207;23;1;1;2;108.82407508;2022;18
5050669;1;2;1;23;02;20220207;23;1;2;1;108.82407508;2022;18
5050669;1;3;1;23;02;20220207;23;1;2;1;108.82407508;2022;18
5050670;1;1;1;23;02;20220207;23;1;1;2;207.1217971;2022;18
5050670;1;2;1;23;02;20220207;23;1;2;1;207.1217971;2022;18
5050671;1;1;1;23;02;20220207;23;1;1;2;127.8791545;2022;18
5050671;1;2;1;23;02;20220207;23;1;1;2;127.8791545;2022;18
5050671;1;3;1;23;02;20220207;23;1;2;1;127.8791545;2022;18
5050671;1;5;1;23;02;20220207;23;1;1;2;127.8791545;2022;18
5050671;1;7;1;23;02;20220207;23;1;1;1;127.8791545;2022;18
5050672;1;1;1;23;02;20220207;23;1;2;1;161.68067929;2022;18
5050672;1;2;1;23;02;20220207;23;1;1;2;161.68067929;2022;18
5050672;1;3;1;23;02;20220207;23;1;2;1;161.68067929;2022;18
5050673;1;1;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050673;1;2;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050673;1;3;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050673;1;4;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050673;1;5;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050675;1;1;1;23;02;20220207;23;1;2;1;259.2392686;2022;18
5050675;1;2;1;23;02;20220207;23;1;1;2;259.2392686;2022;18
5050675;1;4;1;23;02;20220207;23;1;1;2;259.2392686;2022;18
5050676;1;1;1;23;02;20220207;23;1;2;1;500.14958205;2022;18
5050677;1;1;1;23;02;20220207;23;1;1;2;260.87901263;2022;18
5050677;1;2;1;23;02;20220207;23;1;1;2;260.87901263;2022;18
5050678;1;1;1;23;02;20220207;23;1;2;1;160.64657812;2022;18
5050678;1;2;1;23;02;20220207;23;1;1;2;160.64657812;2022;18
5050678;1;3;1;23;02;20220207;23;1;1;2;160.64657812;2022;18
5050678;1;4;1;23;02;20220207;23;1;1;2;160.64657812;2022;18
5050678;1;5;1;23;02;20220207;23;1;2;1;160.64657812;2022;18
5050679;1;1;1;23;02;20220207;23;1;2;1;296.19399655;2022;18
5050679;1;2;1;23;02;20220207;23;1;1;2;296.19399655;2022;18
5050681;1;1;1;23;02;20220207;23;1;2;1;161.17649474;2022;18
5050681;1;2;1;23;02;20220207;23;1;1;2;161.17649474;2022;18
5050682;1;1;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050682;1;2;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050682;1;3;1;23;02;20220207;23;1;1;2;125.03739551;2022;18
5050682;1;6;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050682;1;7;1;23;02;20220207;23;1;2;1;125.03739551;2022;18
5050683;1;1;1;23;02;20220207;23;1;1;2;216.37522085;2022;18
5050683;1;2;1;23;02;20220207;23;1;2;1;216.37522085;2022;18
5050683;1;3;1;23;02;20220207;23;1;1;2;216.37522085;2022;18
5050684;1;1;1;23;02;20220207;23;1;1;2;191.25285614;2022;18
5050684;1;2;1;23;02;20220207;23;1;2;1;191.25285614;2022;18
5050684;1;3;1;23;02;20220207;23;1;1;2;191.25285614;2022;18
5050685;1;1;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050685;1;2;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050685;1;3;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050685;1;4;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050686;1;1;1;23;02;20220207;23;1;2;1;72.09891744;2022;18
5050686;1;2;1;23;02;20220207;23;1;1;2;72.09891744;2022;18
5050686;1;3;1;23;02;20220207;23;1;2;1;72.09891744;2022;18
5050686;1;4;1;23;02;20220207;23;1;1;2;72.09891744;2022;18
5050687;1;1;1;23;02;20220207;23;1;1;2;116.26052456;2022;18
5050687;1;2;1;23;02;20220207;23;1;2;1;116.26052456;2022;18
5050689;1;1;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050689;1;2;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050689;1;3;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050689;1;4;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050689;1;7;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050690;1;1;1;23;02;20220207;23;1;1;2;124.17188447;2022;18
5050690;1;2;1;23;02;20220207;23;1;2;1;124.17188447;2022;18
5050691;1;1;1;23;02;20220207;23;1;2;1;132.03065147;2022;18
5050691;1;2;1;23;02;20220207;23;1;1;2;132.03065147;2022;18
5050692;1;1;1;23;02;20220207;23;1;2;1;64.809126487;2022;18
5050692;1;2;1;23;02;20220207;23;1;2;1;64.809126487;2022;18
5050692;1;3;1;23;02;20220207;23;1;2;1;64.809126487;2022;18
5050692;1;4;1;23;02;20220207;23;1;1;2;64.809126487;2022;18
5050692;1;5;1;23;02;20220207;23;1;2;1;64.809126487;2022;18
5050693;1;1;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050693;1;2;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050693;1;3;1;23;02;20220207;23;1;1;2;49.03427275;2022;18
5050693;1;4;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050693;1;5;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050693;1;6;1;23;02;20220207;23;1;2;1;49.03427275;2022;18
5050694;1;1;1;23;02;20220207;23;1;2;1;107.38519873;2022;18
5050694;1;2;1;23;02;20220207;23;1;1;2;107.38519873;2022;18
5050694;2;1;1;23;02;20220207;23;2;2;1;107.38519873;2022;18
5050694;2;2;1;23;02;20220207;23;2;1;2;107.38519873;2022;18
5050695;1;1;1;23;02;20220207;23;1;2;1;88.695434216;2022;18
5050695;1;2;1;23;02;20220207;23;1;1;2;88.695434216;2022;18
5050695;1;3;1;23;02;20220207;23;1;1;2;88.695434216;2022;18
5050695;1;4;1;23;02;20220207;23;1;1;2;88.695434216;2022;18
5050696;1;1;1;23;02;20220207;23;1;1;2;153.45272899;2022;18
5050696;1;2;1;23;02;20220207;23;1;2;1;153.45272899;2022;18
5050697;1;1;1;23;02;20220207;23;1;2;1;111.02156438;2022;18
5050697;1;2;1;23;02;20220207;23;1;1;2;111.02156438;2022;18
5050697;1;3;1;23;02;20220207;23;1;2;1;111.02156438;2022;18
5050697;1;5;1;23;02;20220207;23;1;2;1;111.02156438;2022;18
5050698;1;1;1;23;02;20220207;23;1;2;1;117.62483281;2022;18
5050698;1;2;1;23;02;20220207;23;1;1;2;117.62483281;2022;18
5050698;1;3;1;23;02;20220207;23;1;2;1;117.62483281;2022;18
5050699;1;1;1;23;02;20220207;23;1;2;1;129.58786363;2022;18
5050699;1;2;1;23;02;20220207;23;1;1;2;129.58786363;2022;18
5050699;1;3;1;23;02;20220207;23;1;2;1;129.58786363;2022;18
5050700;1;1;1;23;02;20220207;23;1;2;1;134.88642973;2022;18
5050700;1;2;1;23;02;20220207;23;1;1;2;134.88642973;2022;18
5050700;1;3;1;23;02;20220207;23;1;2;1;134.88642973;2022;18
5050701;1;1;1;23;02;20220207;23;1;1;2;129.58786363;2022;18
5050701;1;2;1;23;02;20220207;23;1;2;1;129.58786363;2022;18
5050701;1;3;1;23;02;20220207;23;1;2;1;129.58786363;2022;18
5050702;1;1;1;23;02;20220207;23;1;2;1;147.60468183;2022;18
5050702;1;2;1;23;02;20220207;23;1;1;2;147.60468183;2022;18
5050702;1;3;1;23;02;20220207;23;1;2;1;147.60468183;2022;18
5050703;1;1;1;23;02;20220207;23;1;1;2;144.68347015;2022;18
5050703;1;2;1;23;02;20220207;23;1;2;1;144.68347015;2022;18
5050704;1;1;1;23;02;20220207;23;1;1;2;157.45101922;2022;18
5050704;1;2;1;23;02;20220207;23;1;1;2;157.45101922;2022;18
5050704;1;3;1;23;02;20220207;23;1;2;1;157.45101922;2022;18
5050704;1;4;1;23;02;20220207;23;1;1;2;157.45101922;2022;18
5050705;1;1;1;23;02;20220207;23;1;2;1;260.75497455;2022;18
5050705;1;2;1;23;02;20220207;23;1;1;2;260.75497455;2022;18
5050706;1;1;1;23;02;20220207;23;1;2;1;341.63638951;2022;18
5050706;1;2;1;23;02;20220207;23;1;1;2;341.63638951;2022;18
5050708;1;1;1;23;02;20220207;23;1;1;2;184.5810476;2022;18
5050708;1;2;1;23;02;20220207;23;1;1;2;184.5810476;2022;18
5050708;1;3;1;23;02;20220207;23;1;1;2;184.5810476;2022;18
5050709;1;1;1;23;02;20220207;23;1;1;2;241.24296224;2022;18
5050709;1;3;1;23;02;20220207;23;1;1;2;241.24296224;2022;18
5050710;1;1;1;23;02;20220207;23;1;1;2;422.51381542;2022;18
5050710;1;2;1;23;02;20220207;23;1;2;1;422.51381542;2022;18
5050711;1;1;1;23;02;20220207;23;1;2;1;200.25878885;2022;18
5050711;1;2;1;23;02;20220207;23;1;1;2;200.25878885;2022;18
5050711;1;3;1;23;02;20220207;23;1;2;1;200.25878885;2022;18
5050711;1;4;1;23;02;20220207;23;1;1;2;200.25878885;2022;18
5050712;1;1;1;23;02;20220207;23;1;2;1;341.63638951;2022;18
5050712;1;2;1;23;02;20220207;23;1;1;2;341.63638951;2022;18
5050713;1;1;1;23;02;20220207;23;1;2;1;181.21066969;2022;18
5050713;1;2;1;23;02;20220207;23;1;1;2;181.21066969;2022;18
5050713;1;3;1;23;02;20220207;23;1;2;1;181.21066969;2022;18
5050714;1;1;1;23;02;20220207;23;1;1;2;329.57461112;2022;18
5050714;1;2;1;23;02;20220207;23;1;2;1;329.57461112;2022;18
5050715;1;1;1;23;02;20220207;23;1;2;1;279.94139828;2022;18
5050715;1;2;1;23;02;20220207;23;1;1;2;279.94139828;2022;18
5050716;1;1;1;23;02;20220207;23;1;1;2;340.95448605;2022;18
5050716;1;2;1;23;02;20220207;23;1;2;1;340.95448605;2022;18
5050716;1;3;1;23;02;20220207;23;1;2;1;340.95448605;2022;18
5050717;1;1;1;23;02;20220207;23;1;1;2;132.00393987;2022;18
5050717;1;2;1;23;02;20220207;23;1;1;2;132.00393987;2022;18
5050717;1;3;1;23;02;20220207;23;1;2;1;132.00393987;2022;18
5050718;1;1;1;23;02;20220207;23;1;2;1;65.199609255;2022;18
5050718;1;2;1;23;02;20220207;23;1;1;2;65.199609255;2022;18
5050718;1;3;1;23;02;20220207;23;1;2;2;65.199609255;2022;18
5050718;1;4;1;23;02;20220207;23;1;1;2;65.199609255;2022;18
5050719;1;1;1;23;02;20220207;23;1;2;1;119.59897552;2022;18
5050719;1;2;1;23;02;20220207;23;1;2;1;119.59897552;2022;18
5050719;1;3;1;23;02;20220207;23;1;1;2;119.59897552;2022;18
5050720;1;1;1;23;02;20220207;23;1;2;1;133.09104498;2022;18
5050720;1;2;1;23;02;20220207;23;1;1;2;133.09104498;2022;18
5050721;1;1;1;23;02;20220207;23;1;1;2;77.525269105;2022;18
5050721;1;2;1;23;02;20220207;23;1;2;1;77.525269105;2022;18
5050721;1;3;1;23;02;20220207;23;1;1;2;77.525269105;2022;18
5050723;1;1;1;23;02;20220207;23;1;2;1;352.88765893;2022;18
5050723;1;2;1;23;02;20220207;23;1;1;2;352.88765893;2022;18
5050725;1;1;1;23;02;20220207;23;1;1;2;396.86933165;2022;18
5050727;1;1;1;23;02;20220207;23;1;1;2;247.80565347;2022;18
5050727;1;2;1;23;02;20220207;23;1;1;2;247.80565347;2022;18
5050729;1;1;1;23;02;20220207;23;1;2;1;422.51381542;2022;18
5050729;1;2;1;23;02;20220207;23;1;1;2;422.51381542;2022;18
5050730;1;1;1;23;02;20220207;23;1;1;2;150.13915819;2022;18
5050730;1;2;1;23;02;20220207;23;1;2;1;150.13915819;2022;18
5050730;1;3;1;23;02;20220207;23;1;1;2;150.13915819;2022;18
5050730;1;4;1;23;02;20220207;23;1;2;1;150.13915819;2022;18
5050730;1;5;1;23;02;20220207;23;1;2;1;150.13915819;2022;18
5050731;1;1;1;23;02;20220207;23;1;1;2;216.37522085;2022;18
5050731;1;2;1;23;02;20220207;23;1;2;1;216.37522085;2022;18
5050731;1;3;1;23;02;20220207;23;1;1;2;216.37522085;2022;18
5050732;1;1;1;23;02;20220207;23;1;2;1;154.97383563;2022;18
5050732;1;2;1;23;02;20220207;23;1;1;2;154.97383563;2022;18
5050732;1;3;1;23;02;20220207;23;1;1;2;154.97383563;2022;18
5050732;1;4;1;23;02;20220207;23;1;1;2;154.97383563;2022;18
5050733;1;1;1;;02;20220207;25;1;1;2;1860.484044;2022;18
5050734;1;1;1;;02;20220207;25;1;2;1;1119.8007122;2022;18
5050734;1;2;1;;02;20220207;25;1;1;2;1119.8007122;2022;18
5050735;1;1;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050735;1;2;1;;02;20220207;25;1;2;1;594.150934;2022;18
5050735;1;3;1;;02;20220207;25;1;2;1;594.150934;2022;18
5050735;1;4;1;;02;20220207;25;1;2;1;594.150934;2022;18
5050735;1;5;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050735;1;6;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050736;1;1;1;;02;20220207;25;1;1;2;1144.1847699;2022;18
5050736;1;2;1;;02;20220207;25;1;2;1;1144.1847699;2022;18
5050738;1;1;1;;02;20220207;25;1;1;2;1987.4109836;2022;18
5050738;1;2;1;;02;20220207;25;1;2;1;1987.4109836;2022;18
5050739;1;1;1;;02;20220207;25;1;1;2;2000.3440685;2022;18
5050739;2;1;1;;02;20220207;25;2;1;2;2000.3440685;2022;18
5050740;1;1;1;;02;20220207;25;1;2;1;1172.6593186;2022;18
5050740;1;2;1;;02;20220207;25;1;1;2;1172.6593186;2022;18
5050740;1;3;1;;02;20220207;25;1;2;1;1172.6593186;2022;18
5050741;1;1;1;;02;20220207;25;1;1;2;1525.7455363;2022;18
5050742;1;1;1;;02;20220207;25;1;4;2;1615.8713718;2022;18
5050742;1;2;1;;02;20220207;25;1;4;1;1615.8713718;2022;18
5050742;1;3;1;;02;20220207;25;1;1;2;1615.8713718;2022;18
5050743;1;1;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050743;1;2;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050743;1;4;1;;02;20220207;25;1;2;1;594.150934;2022;18
5050743;1;5;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050743;1;6;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050743;1;8;1;;02;20220207;25;1;4;1;594.150934;2022;18
5050744;1;1;1;;02;20220207;25;1;2;1;1082.7067204;2022;18
5050744;1;2;1;;02;20220207;25;1;1;2;1082.7067204;2022;18
5050744;1;3;1;;02;20220207;25;1;2;1;1082.7067204;2022;18
5050744;1;4;1;;02;20220207;25;1;1;2;1082.7067204;2022;18
5050745;1;1;1;;02;20220207;25;1;1;2;1480.960037;2022;18
5050745;1;2;1;;02;20220207;25;1;2;1;1480.960037;2022;18
5050746;1;1;1;;02;20220207;25;1;2;1;2169.8347633;2022;18
5050746;2;1;1;;02;20220207;25;2;1;2;2169.8347633;2022;18
5050748;1;1;1;;02;20220207;25;1;2;1;1119.8007122;2022;18
5050748;1;2;1;;02;20220207;25;1;1;2;1119.8007122;2022;18
5050749;1;1;1;;02;20220207;25;1;2;1;1988.0684988;2022;18
5050750;1;1;1;;02;20220207;25;1;2;1;1359.9821013;2022;18
5050750;1;2;1;;02;20220207;25;1;1;2;1359.9821013;2022;18
5050750;1;3;1;;02;20220207;25;1;1;2;1359.9821013;2022;18
5050750;1;4;1;;02;20220207;25;1;2;1;1359.9821013;2022;18
5050752;1;1;1;;02;20220207;25;1;2;1;1388.0995311;2022;18
5050752;1;2;1;;02;20220207;25;1;1;2;1388.0995311;2022;18
5050753;1;1;1;;02;20220207;25;1;1;2;1108.1789757;2022;18
5050753;1;2;1;;02;20220207;25;1;2;1;1108.1789757;2022;18
5050753;1;3;1;;02;20220207;25;1;1;2;1108.1789757;2022;18
5050754;1;1;1;;02;20220207;25;1;1;2;1629.0560407;2022;18
5050754;1;2;1;;02;20220207;25;1;2;1;1629.0560407;2022;18
5050755;1;1;1;;02;20220207;25;1;1;2;1209.3391978;2022;18
5050755;1;2;1;;02;20220207;25;1;2;1;1209.3391978;2022;18
5050755;1;3;1;;02;20220207;25;1;2;1;1209.3391978;2022;18
5050756;1;1;1;;02;20220207;25;1;2;1;1343.0732133;2022;18
5050756;1;2;1;;02;20220207;25;1;1;2;1343.0732133;2022;18
5050756;1;3;1;;02;20220207;25;1;2;1;1343.0732133;2022;18
5050756;1;4;1;;02;20220207;25;1;1;2;1343.0732133;2022;18
5050757;1;1;1;;02;20220207;25;1;2;1;1384.6641223;2022;18
5050757;1;2;1;;02;20220207;25;1;1;2;1384.6641223;2022;18
5050757;1;3;1;;02;20220207;25;1;1;2;1384.6641223;2022;18
5050758;1;1;1;;02;20220207;25;1;1;2;1802.6637391;2022;18
5050759;1;1;1;;02;20220207;25;1;2;1;1743.4558266;2022;18
5050759;1;2;1;;02;20220207;25;1;1;2;1743.4558266;2022;18
5050759;1;3;1;;02;20220207;25;1;2;1;1743.4558266;2022;18
5050760;1;1;1;;02;20220207;25;1;2;1;1425.1764914;2022;18
5050760;1;2;1;;02;20220207;25;1;1;2;1425.1764914;2022;18
5050760;1;3;1;;02;20220207;25;1;2;1;1425.1764914;2022;18
5050762;1;1;1;;02;20220207;25;1;2;1;1626.8156054;2022;18
5050762;1;2;1;;02;20220207;25;1;1;2;1626.8156054;2022;18
5050763;1;1;1;;02;20220207;25;1;2;1;1647.417846;2022;18
5050764;1;1;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050764;1;2;1;;02;20220207;25;1;2;1;594.150934;2022;18
5050764;1;6;1;;02;20220207;25;1;1;2;594.150934;2022;18
5050765;1;1;1;;02;20220207;25;1;1;2;1653.7380616;2022;18
5050766;1;1;1;;02;20220207;25;1;2;1;1477.3805346;2022;18
5050766;1;2;1;;02;20220207;25;1;1;2;1477.3805346;2022;18
5050766;1;3;1;;02;20220207;25;1;2;1;1477.3805346;2022;18
5050766;1;4;1;;02;20220207;25;1;1;2;1477.3805346;2022;18
5050767;1;1;1;;02;20220207;25;1;2;1;1234.0212187;2022;18
5050767;1;2;1;;02;20220207;25;1;1;2;1234.0212187;2022;18
5050768;1;1;1;;02;20220207;25;1;2;1;1521.221489;2022;18
5050768;1;2;1;;02;20220207;25;1;1;2;1521.221489;2022;18
5050768;2;1;1;;02;20220207;25;2;1;2;1521.221489;2022;18
5050768;2;2;1;;02;20220207;25;2;2;1;1521.221489;2022;18
5050769;1;1;1;;02;20220207;25;1;2;1;1497.6525873;2022;18
5050771;1;1;1;;02;20220207;25;1;2;1;1497.6525873;2022;18
5050772;1;1;1;;02;20220207;25;1;1;2;1234.0212187;2022;18
5050772;1;2;1;;02;20220207;25;1;2;1;1234.0212187;2022;18
