DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;DPTO;fex_c_2011
1992070;1;3;1;10;3;1;1;9;1993;16;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;19;2545,76740849172
1992071;1;1;1;10;1;1;1;11;1949;60;1;3;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;19;1279,52002805791
1992071;1;2;1;10;2;2;1;12;1956;52;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;19;1279,52002805791
1992072;1;1;1;10;1;1;1;1;1929;80;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2108,11349240714
1992072;1;2;1;10;2;2;1;2;1943;66;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2108,11349240714
1992072;1;3;1;10;2;2;1;6;1996;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;19;2108,11349240714
1992072;1;4;1;10;2;1;1;9;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;19;2108,11349240714
1992073;1;1;1;10;1;1;1;6;1956;53;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2545,76740849172
1992073;1;2;1;10;2;2;1;8;1954;55;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2545,76740849172
1992073;1;3;1;10;2;1;1;7;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;2545,76740849172
1992075;1;1;1;10;1;1;1;7;1937;72;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;1578,58374333684
1992075;1;2;1;10;2;2;1;1;1943;66;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1578,58374333684
1992076;1;1;1;10;1;1;1;11;1967;42;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1236,52629945113
1992076;1;2;1;10;2;2;1;5;1968;41;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;1236,52629945113
1992076;1;3;1;10;2;2;1;1;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;19;1236,52629945113
1992076;1;4;1;10;2;2;1;1;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;19;1236,52629945113
1992077;1;1;1;10;1;1;1;1;1949;60;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1683,77428250155
1992077;1;2;1;10;2;2;1;2;1962;47;2;2;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;1683,77428250155
1992077;1;3;1;10;2;1;1;3;2000;9;4; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;1683,77428250155
1992078;1;1;1;10;1;1;1;5;1979;30;1;2;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;1605,28638175926
1992078;1;2;1;10;2;2;1;9;1983;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;1605,28638175926
1992078;1;3;1;10;2;2;1;10;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;19;1605,28638175926
1992079;1;1;1;10;1;1;1;7;1961;48;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;19;2332,78676777565
1992081;1;1;1;10;1;2;1;9;1946;63;1;5;1; ; ;1;3;57000;2;1;2; ;3;5; ;2;5;19;2312,43660954542
1992081;1;2;1;10;1;1;2; ; ;13;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;2312,43660954542
1992082;1;1;1;10;1;1;1;5;1946;63;1;2;1; ; ;1;1;26000;2;1;2; ;3;5; ;2;5;19;1279,52002805791
1992082;1;2;1;10;2;2;1;7;1968;41;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;19;1279,52002805791
1992108;1;1;1;10;1;1;1;6;1934;75;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1578,58374333684
1992108;1;2;1;10;2;2;1;4;1932;77;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1578,58374333684
1992110;1;1;1;10;1;2;1;9;1969;40;1;2;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;1853,15701270271
1992110;1;2;1;10;2;1;1;7;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;19;1853,15701270271
1992110;1;3;1;10;3;2;1;5;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;1853,15701270271
1992111;1;1;1;10;1;1;1;8;1947;62;1;3;2;2; ; ; ; ;2;1;2; ;3;1; ;2;1;19;2268,32937397093
1992111;1;2;1;10;2;2;1;11;1951;58;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2268,32937397093
1992111;1;3;1;10;3;1;1;11;1990;19;4;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;11;19;2268,32937397093
1992112;1;1;1;10;1;1;1;5;1938;71;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;2055,34873325486
1992113;1;1;1;10;1;1;1;6;1972;37;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;2086,48781164901
1992113;1;2;1;10;2;2;1;12;1966;42;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;19;2086,48781164901
1992113;1;3;1;10;3;2;1;7;1994;15;3;6;1; ; ;3; ; ;1;1;1;1;4;9; ;2;9;19;2086,48781164901
1992113;1;4;1;10;4;1;1;3;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;19;2086,48781164901
1992114;1;1;1;10;1;1;1;9;1980;29;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;1961,21231702235
1992114;1;2;1;10;2;2;1;5;1980;29;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;1961,21231702235
1992114;1;3;1;10;1;1;1;1;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1961,21231702235
1992115;1;1;1;10;1;1;1;7;1965;44;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;19;1556,95806257871
1992115;1;2;1;10;2;2;1;2;1965;44;2;2;1; ; ;2;1;99;2;1;2; ;6;5;4;2;16;19;1556,95806257871
1992116;1;1;1;10;1;2;1;2;1972;37;1;2;2;1;16; ; ; ;2;1;2; ;3;5; ;2;5;19;1099,85213886593
1992116;1;2;1;10;2;2;1;6;1997;12;3;6;2;1;16; ; ; ;2;1;2; ;3;1; ;2;1;19;1099,85213886593
1992116;1;3;1;10;1;2;1;2;2006;3;3; ;2;1;16; ; ; ;2;2;2; ;1;0; ;2;0;19;1099,85213886593
1992116;1;4;1;10;4;2;1;2;1989;20;3;5;2;1;16; ; ; ;2;1;2; ;3;5; ;2;5;19;1099,85213886593
1992116;1;5;1;10;4;2;1;12;2007;1;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;19;1099,85213886593
1992117;1;1;1;10;1;1;1;7;1969;40;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;2241,62874152083
1992117;1;2;1;10;2;2;1;2;1957;52;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2241,62874152083
1992117;1;3;1;10;3;2;1;4;1978;31;3;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;19;2241,62874152083
1992117;1;4;1;10;4;1;1;5;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;19;2241,62874152083
1992117;1;5;1;10;5;1;1;11;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;2241,62874152083
1992117;1;6;1;10;6;2;1;5;2003;6;4; ;1; ; ;3; ; ;1;1;1;1;3;0; ;2;0;19;2241,62874152083
1992117;1;7;1;10;3;1;1;10;2009;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;19;2241,62874152083
1992117;1;8;1;10;8;2;1;10;1982;27;5;5;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;2241,62874152083
1992117;1;9;1;10;9;1;1;5;2004;5;4; ;2;2; ; ; ; ;2;1;1;1;2;1; ;2;0;19;2241,62874152083
1992119;1;1;1;10;1;1;1;8;1976;33;1;2;2;2; ; ; ; ;2;1;2; ;4;7; ;2;7;19;2650,95794765644
1992119;1;2;1;10;2;2;1;5;1978;31;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;19;2650,95794765644
1992119;1;3;1;10;3;1;1;9;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;19;2650,95794765644
1992119;1;4;1;10;4;1;1;12;2002;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;19;2650,95794765644
1992120;1;1;1;10;1;1;1;8;1941;68;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1648,83389556442
1992120;1;2;1;10;2;2;1;10;1958;51;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1648,83389556442
1992120;1;3;1;10;3;2;1;6;1993;16;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1648,83389556442
1992120;1;4;1;10;4;1;1;8;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;19;1648,83389556442
1992120;1;5;1;10;5;2;1;11;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;1648,83389556442
1992121;1;1;1;10;1;1;1;11;1950;59;1;4;1; ; ;3; ; ;2;1;2; ;6;3;3;2;14;19;2244,57229662667
1992121;1;2;1;10;2;1;1;1;1982;27;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;2;11;19;2244,57229662667
1992121;1;3;1;10;3;1;1;2;1954;55;5;6;1; ; ;3; ; ;2;1;2; ;6;5;4;2;16;19;2244,57229662667
1992122;1;1;1;10;1;2;1;10;1958;51;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;19;1556,95806257871
1992122;1;2;1;10;2;1;1;10;1963;46;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1556,95806257871
1992123;1;1;1;10;1;1;1;7;1973;36;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;19;3841,61447109528
1992123;1;2;1;10;2;2;1;9;1973;36;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;3841,61447109528
1992123;1;3;1;10;3;1;1;12;1996;12;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;3841,61447109528
1992123;1;4;1;10;4;1;1;6;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;3841,61447109528
1992123;1;5;1;10;5;2;1;2;2004;5;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;19;3841,61447109528
1992123;1;6;1;10;1;1;1;3;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;3841,61447109528
1992123;1;7;1;10;1;2;1;3;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;3841,61447109528
1992123;1;8;1;10;1;1;1;12;2007;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;19;3841,61447109528
1992124;1;1;1;10;1;1;1;7;1941;68;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;2525,7556790942
1992124;1;2;1;10;2;2;1;12;1951;57;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2525,7556790942
1992124;1;3;1;10;3;2;1;12;1985;23;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2525,7556790942
1992124;1;4;1;10;4;1;1;6;1989;20;3;6;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;19;2525,7556790942
1992124;1;5;1;10;5;2;1;7;1990;19;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2525,7556790942
1992124;1;6;1;10;1;2;1;9;1995;14;3;6;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;19;2525,7556790942
1992124;1;7;1;10;7;1;1;4;1997;12;3;6;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;19;2525,7556790942
1992124;1;8;1;10;1;2;1;3;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2525,7556790942
1992125;1;1;1;10;1;1;1;9;1962;47;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;2383,76667934046
1992125;1;2;1;10;2;2;1;12;1967;41;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;2383,76667934046
1992125;1;3;1;10;2;1;1;2;2008;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;19;2383,76667934046
1992125;1;4;1;10;4;1;1;5;1939;70;5;3;2;2; ; ; ; ;1;1;2; ;3;2; ;2;2;19;2383,76667934046
1992125;1;5;1;10;5;1;1;1;1980;29;9;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;2383,76667934046
1992125;1;6;1;10;6;1;1;3;1974;35;9;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;2383,76667934046
1992126;1;1;1;10;1;1;1;10;1966;43;1;2;1; ; ;1;1;99;2;1;2; ;3;2; ;2;2;19;1445,07050019547
1992126;1;2;1;10;2;2;1;4;1970;39;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1445,07050019547
1992126;1;3;1;10;3;2;1;3;1996;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;19;1445,07050019547
1992126;1;4;1;10;4;2;1;7;2004;5;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ;2;0;19;1445,07050019547
1992127;1;1;1;10;1;1;1;6;1929;80;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2055,34873325486
1992128;1;1;1;10;1;2;1;5;1945;64;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1622,69097891133
1992130;1;1;1;10;1;1;1;12;1948;60;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;1279,52002805791
1992130;1;2;1;10;2;2;1;10;1963;46;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;1279,52002805791
1992131;1;1;1;10;1;2;1;10;1946;63;1;5;1; ; ;3; ; ;1;1;1;1;3;0; ;2;0;19;1462,47509734754
1992131;1;2;1;10;2;2;1;2;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;19;1462,47509734754
1992132;1;1;1;10;1;2;1;4;1947;62;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1856,02177785763
1992132;1;2;1;10;2;1;1;10;1975;34;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;19;1856,02177785763
1992133;1;1;1;10;1;1;1;9;1953;56;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;19;2055,34873325486
1992134;1;1;1;10;1;1;1;4;1980;29;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;19;1653,61470093981
1992134;1;2;1;10;2;2;1;1;1984;25;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;1653,61470093981
1992134;1;3;1;10;3;2;1;10;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;19;1653,61470093981
1992134;1;4;1;10;2;2;1;5;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;19;1653,61470093981
1992135;1;1;1;10;1;1;1;2;1981;28;1;2;2;2; ; ; ; ;2;1;2; ;4;8; ;2;8;19;1849,32475463911
1992135;1;2;1;10;2;2;1;6;1976;33;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;1849,32475463911
1992135;1;3;1;10;3;2;1;11;1992;17;3;6;2;2; ; ; ; ;2;1;1;1;5;10;1;2;10;19;1849,32475463911
1992135;1;4;1;10;4;2;1;4;2004;5;3; ;2;2; ; ; ; ;2;1;1;1;2;1; ;2;0;19;1849,32475463911
1992135;1;5;1;10;2;1;1;5;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;19;1849,32475463911
1992136;1;1;1;10;1;1;1;7;1973;36;1;3;2;2; ; ; ; ;2;1;2; ;5;11;2;2;11;19;2086,48781164901
1992136;1;2;1;10;2;2;1;5;1977;32;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;2086,48781164901
1992136;1;3;1;10;3;2;1;6;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;19;2086,48781164901
1992136;1;4;1;10;4;1;1;9;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;19;2086,48781164901
1992137;1;1;1;10;1;1;1;5;1951;58;1;2;2;2; ; ; ; ;2;1;2; ;3;4; ;2;4;19;1279,52002805791
1992137;1;2;1;10;2;2;1;5;1955;54;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;1279,52002805791
1992138;1;1;1;10;1;2;1;2;1964;45;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1163,41138206861
1992138;1;2;1;10;2;2;1;8;1997;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;19;1163,41138206861
1992139;1;1;1;10;1;2;1;10;1967;42;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1049,72798441468
1992139;1;2;1;10;2;2;1;5;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;1049,72798441468
1992139;1;3;1;10;3;2;1;3;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;19;1049,72798441468
1992139;1;4;1;10;4;2;1;9;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;19;1049,72798441468
1992139;1;5;1;10;5;2;1;10;1999;10;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;2;4;19;1049,72798441468
1992142;1;1;1;10;1;1;1;3;1968;41;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;2936,44932384689
1992142;1;2;1;10;2;2;1;3;1970;39;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;19;2936,44932384689
1992142;1;3;1;10;3;1;1;4;1988;21;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;2936,44932384689
1992142;1;4;1;10;4;1;1;9;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;19;2936,44932384689
1992143;1;1;1;10;1;1;1;10;1957;52;1;2;2;1;400; ; ; ;2;2;2; ;1;0; ;2;0;19;2332,78676777565
1992144;1;1;1;10;1;1;1;11;1986;23;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;2677,3140370802
1992144;1;2;1;10;2;2;1;12;1987;21;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;2677,3140370802
1992144;1;3;1;10;2;2;1;6;2006;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;2677,3140370802
1992145;1;1;1;10;1;1;1;10;1925;84;1;3;1; ; ;1;6; ;2;1;1;2;3;2; ;2;2;19;1049,72798441468
1992145;1;2;1;10;2;2;1;11;1925;84;2;3;1; ; ;1;5; ;2;1;1;2;3;3; ;2;3;19;1049,72798441468
1992145;1;3;1;10;3;2;1;10;1968;41;3;4;1; ; ;1;3;62300;2;1;2; ;5;11;2;2;11;19;1049,72798441468
1992145;1;4;1;10;4;2;1;10;1999;10;4;6;2;2; ; ; ; ;2;1;1;1;3;4; ;2;4;19;1049,72798441468
1992146;1;1;1;10;1;1;1;7;1970;39;1;2;1; ; ;1;1;98;2;1;2; ;3;4; ;2;4;19;2552,45831751662
1992146;1;2;1;10;2;2;1;11;1974;35;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;19;2552,45831751662
1992146;1;3;1;10;3;2;1;7;1994;15;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;19;2552,45831751662
1992146;1;4;1;10;4;1;1;7;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;19;2552,45831751662
1992146;1;5;1;10;5;1;1;11;1998;11;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;19;2552,45831751662
1992146;1;6;1;10;6;2;1;12;2000;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;19;2552,45831751662
1992146;1;7;1;10;1;2;1;4;2005;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;19;2552,45831751662
1992146;1;8;1;10;8;2;1;2;1994;15;9;6;2;2; ; ; ; ;1;1;2; ;4;6; ;2;6;19;2552,45831751662
1992146;1;9;1;10;9;2;1;8;1995;14;9;6;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;19;2552,45831751662
1992148;1;1;1;10;1;1;1;4;1959;50;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;3712,27802904384
1992148;1;2;1;10;2;1;1;1;1992;17;3;6;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;19;3712,27802904384
1992148;1;3;1;10;3;1;1;9;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;19;3712,27802904384
1992153;1;1;1;10;1;1;1;12;1973;35;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;19;2332,78676777565
1992159;1;1;1;10;1;2;1;11;1966;42;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;556,735127696993
1992159;1;2;1;10;1;2;2; ; ;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;19;556,735127696993
1992160;1;1;1;10;1;1;1;6;1955;54;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;753,167620328743
1992160;1;2;1;10;2;2;1;3;1954;55;2;2;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;19;753,167620328743
1992161;1;1;1;10;1;2;1;1;1956;53;1;4;1; ; ;3; ; ;2;2;1;2;3;1; ;2;1;19;817,020193243342
1992161;1;2;1;10;2;1;1;6;1995;14;4;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;817,020193243342
1992167;1;1;1;10;1;1;1;1;1976;33;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;920,845172754328
1992167;1;2;1;10;2;2;1;3;1985;24;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;920,845172754328
1992167;1;3;1;10;1;2;1;3;2003;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;19;920,845172754328
1992167;1;4;1;10;1;2;1;2;2009;0;3; ;1; ; ;3; ; ;1; ; ; ; ; ; ;2; ;19;920,845172754328
1992168;1;1;1;10;1;1;1;9;1939;70;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;640,584165359855
1992168;1;2;1;10;2;2;1;11;1944;64;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;19;640,584165359855
1992170;1;1;1;10;1;1;1;5;1935;74;1;2;2;2; ; ; ; ;2;1;2; ;3;1; ;2;1;19;640,584165359855
1992170;1;2;1;10;2;2;1;6;1930;79;2;2;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;19;640,584165359855
1992171;1;1;1;10;1;1;1;5;1939;70;1;3;1; ; ;3; ; ;1;1;1;2;3;2; ;2;2;19;653,845523751173
1992171;1;2;1;10;2;2;1;2;1938;71;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;19;653,845523751173
1992171;1;3;1;10;3;2;1;7;1982;27;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;653,845523751173
1992171;1;4;1;10;3;1;1;11;2001;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;19;653,845523751173
1992171;1;5;1;10;3;1;1;8;2006;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;653,845523751173
1992174;1;1;1;10;1;2;1;8;1955;54;1;4;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;19;817,020193243342
1992174;1;2;1;10;2;1;1;4;1995;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;817,020193243342
1992175;1;1;1;10;1;1;1;6;1985;24;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;1250,49042241656
1992175;1;2;1;10;2;2;1;12;1988;20;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;1250,49042241656
1992175;1;3;1;10;1;1;1;6;2005;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1250,49042241656
1992175;1;4;1;10;1;2;1;11;2008;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;19;1250,49042241656
1992176;1;1;1;10;1;1;1;8;1986;23;1;2;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;19;1066,83388128898
1992176;1;2;1;10;2;2;1;4;1994;15;2;2;1; ; ;3; ; ;1;2;2; ;3;5; ;2;5;19;1066,83388128898
1992177;1;1;1;10;1;1;1;2;1928;81;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;19;575,569080032807
1992177;1;2;1;10;2;2;1;3;1931;78;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;19;575,569080032807
1992177;1;3;1;10;3;2;1;9;1986;23;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;19;575,569080032807
1992178;1;1;1;10;1;2;1;11;1939;69;1;5;1; ; ;3; ; ;2;2;1;2;3;2; ;2;2;19;1282,18657383826
1992178;1;2;1;10;2;1;1;9;1970;39;3;6;2;2; ; ; ; ;1;1;1;2;3;4; ;2;4;19;1282,18657383826
1992178;1;3;1;10;3;1;1;5;1973;36;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;19;1282,18657383826
1992178;1;4;1;10;4;1;2; ; ;34;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;1282,18657383826
1992178;1;5;1;10;5;1;1;4;1977;32;3;6;1; ; ;3; ; ;2;2;1;1;3;5; ;2;5;19;1282,18657383826
1992178;2;1;2;10;1;2;1;2;1965;44;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;1282,18657383826
1992178;2;2;2;10;2;1;1;2;1988;21;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;19;1282,18657383826
1992178;2;3;2;10;3;1;2; ; ;19;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;19;1282,18657383826
1992179;1;1;1;10;1;2;1;2;1920;89;1;5;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;19;465,013051301143
1992179;1;2;1;10;2;2;1;2;1940;69;3;6;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;19;465,013051301143
1992181;1;1;1;10;1;1;1;8;1986;23;1;2;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;19;1086,44535653456
1992181;1;2;1;10;2;2;1;12;1990;18;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;1086,44535653456
1992181;1;3;1;10;1;2;1;1;2008;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;19;1086,44535653456
1992183;1;1;1;10;1;1;1;9;1949;60;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;19;735,269047125973
1992183;1;2;1;10;2;2;1;6;1944;65;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;19;735,269047125973
1992183;1;3;1;10;3;1;1;5;1955;54;5;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;19;735,269047125973
