DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
1942165;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;41,4344320444416
1942166;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;92,6149467420893
1942166;1;3;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;18;18;92,6149467420893
1942167;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;18;18;70,8326277826388
1942167;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;18;18;70,8326277826388
1942168;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;71,6518900572228
1942168;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;71,6518900572228
1942169;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;67,8220563217615
1942169;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;67,8220563217615
1942169;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;67,8220563217615
1942170;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;18;18;46,4215074312286
1942170;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;10;2;1;18;18;46,4215074312286
1942170;1;4;1;80;1;1;1;9;CIRUJIA;2; ;2; ; ; ; ;4;2;1;18;18;46,4215074312286
1942171;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,0905894562466
1942173;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ;DISCAPACITADO POR ACCIDENTE;12;2;1;18;18;76,1017404651404
1942173;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;76,1017404651404
1942174;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;66,3547831260882
1942179;1;3;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;59,2791824267409
1942182;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;18;18;52,6332163254592
1942183;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;18;18;55,5286616466271
1942183;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;55,5286616466271
1942184;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;49,7494188640213
1942184;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;49,7494188640213
1942184;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;49,7494188640213
1942186;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;18;18;52,6332163254592
1942187;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;65,3439033326828
1942188;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;65,8531340629191
1942189;1;7;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;18;18;55,5204538491914
1942191;1;2;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;18;18;50,4864761381877
1942191;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;50,4864761381877
1942193;1;1;1;80;1;1;2;5; ;3; ;2; ; ; ; ;10;2;1;18;18;54,1533268491009
1942194;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;61,0048388669852
1942195;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;68,8650184161017
1942195;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;68,8650184161017
1942196;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;65,3439033326828
1942197;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;18;18;59,0400433323166
1942198;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;53,6516777859318
1942200;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;71,0234064631033
1942200;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;71,0234064631033
1942200;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;71,0234064631033
1942202;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;53,971442728009
1942207;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;18;18;40,0814384057538
1942207;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;40,0814384057538
1942207;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;40,0814384057538
1942208;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;74,035290816286
1942208;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;74,035290816286
1942209;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;1;2;1;18;18;65,3439033326828
1942210;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;18;18;70,1037852849481
1942210;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;70,1037852849481
1942211;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;62,1522865890705
1942211;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;62,1522865890705
1942211;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;62,1522865890705
1942212;1;1;1;80;1;1;1;4; ;2; ;1;400000; ; ; ;4;2;1;18;18;58,3105071937065
1942212;2;1;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;58,3105071937065
1942215;1;2;1;80;1;1;1;7; ;2; ;2; ; ; ; ;9;2;1;18;18;70,514175732867
1942215;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;70,514175732867
1942215;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;70,514175732867
1942216;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;63,1610146518136
1942217;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;78,885798274393
1942217;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;78,885798274393
1942217;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;78,885798274393
1942219;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;18;18;59,9841651443394
1942220;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;70,375395542014
1942221;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;78,2377873533037
1942221;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;78,2377873533037
1942223;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;68,0596767949319
1942223;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;18;18;68,0596767949319
1942223;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;68,0596767949319
1942224;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;18;18;61,0048388669852
1942227;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;58,821950186116
1942228;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;64,3342759000718
1942228;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;64,3342759000718
1942229;1;1;1;80;1;1;2;9;POR EMBARAZO;2; ;2; ; ; ;POR EMBARAZO;12;2;1;18;18;65,0156573536706
1942230;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;61,0048388669852
1942231;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,8730088309866
1942231;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,8730088309866
1942231;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,8730088309866
1942231;1;7;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;18;18;45,8730088309866
1942231;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,8730088309866
1942231;1;12;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;45,8730088309866
1942232;1;8;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;18;18;52,6162368271479
1942234;1;2;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;18;18;59,9841651443394
1942235;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;18;18;36,0139841971221
1942235;1;2;1;80;1;1;2;8; ;2; ;2; ; ;1; ;2;1;1;18;18;36,0139841971221
1942238;1;1;1;80;1;1;2;9;POR DESPLAZAMENTO;2; ;2; ; ; ; ;1;2;1;18;18;62,5325310576942
1942239;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;59,9596645104718
1942239;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;18;18;59,9596645104718
1942241;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;109,297688166352
1942243;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;84,5684261957765
1942244;1;6;1;80;1;2; ; ; ;2; ;2; ;1;4; ;4; ;1;19;19;73,5578930832383
1942245;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;78,3129575878459
1942245;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;78,3129575878459
1942245;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;78,3129575878459
1942245;2;3;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;78,3129575878459
1942245;2;4;2;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;19;19;78,3129575878459
1942245;2;5;2;80;1;1;2;9;EMBARAZO;2; ;2; ; ; ;EMBARAZO;12;2;1;19;19;78,3129575878459
1942248;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;79,2624642056058
1942257;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;108,990116151501
1942257;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;108,990116151501
1942257;1;5;1;80;1;1;4;8; ;2; ;2; ; ; ; ;9;2;1;19;19;108,990116151501
1942261;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;47,8625221299213
1942261;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;47,8625221299213
1942262;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;19;19;106,840033094377
1942262;2;3;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;106,840033094377
1942263;1;2;1;80;1;1;4;8; ;2; ;2; ; ;4; ;1;1;1;19;19;95,7117501174558
1942263;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;95,7117501174558
1942263;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;95,7117501174558
1942264;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;8;2;1;19;19;269,896017607605
1942265;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;47,8625221299213
1942265;1;3;1;80;1;1;4;8; ;2; ;2; ; ;4; ;1;1;1;19;19;47,8625221299213
1942265;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;47,8625221299213
1942267;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;120,213952836984
1942269;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;19;19;129,54795884783
1942269;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;129,54795884783
1942269;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;129,54795884783
1942270;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;19;19;234,699009929636
1942272;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;19;19;157,994521590557
1942272;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;157,994521590557
1942273;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;123,037409738286
1942273;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;123,037409738286
1942273;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;123,037409738286
1942273;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;123,037409738286
1942274;1;7;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;90,8011160112744
1942275;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;19;19;79,2624642056058
1942276;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;90,6426564504671
1942276;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;19;19;90,6426564504671
1942277;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;94,112159536182
1942277;1;2;1;80;1;2; ; ; ;2; ;1;98;2; ;.; ; ;1;19;19;94,112159536182
1942277;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;94,112159536182
1942278;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;2;2;1;19;19;54,2303800603513
1942278;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;54,2303800603513
1942278;1;6;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;19;19;54,2303800603513
1942279;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;116,214042930614
1942279;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;116,214042930614
1942279;1;4;1;80;1;2; ; ; ;2; ;2; ;1;2; ;1; ;1;19;19;116,214042930614
1942279;1;5;1;80;1;1;4;5; ;2; ;2; ; ; ; ;8;2;1;19;19;116,214042930614
1942280;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;104,756890819394
1942280;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;104,756890819394
1942281;1;1;1;80;1;2; ; ; ;3; ;2; ;2; ;.; ; ;1;19;19;74,1276176599605
1942282;2;1;2;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;117,508426276169
1942283;1;5;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;148,752309442777
1942284;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;119,999208104326
1942285;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;131,850226919545
1942285;3;1;3;80;1;1;1;4; ;2; ;2; ; ; ; ;9;2;1;19;19;131,850226919545
1942285;3;3;3;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;131,850226919545
1942285;3;4;3;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;131,850226919545
1942285;4;3;4;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;131,850226919545
1942286;1;3;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;86,5653249271947
1942289;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;19;19;79,2624642056058
1942290;2;4;2;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;85,1896223632963
1942291;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;92,6080488610675
1942291;2;2;2;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;92,6080488610675
1942292;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;123,302613148613
1942293;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;90,8011160112744
1942293;1;3;1;80;1;2; ; ; ;2; ;2; ;1;1; ;3; ;1;19;19;90,8011160112744
1942293;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;90,8011160112744
1942294;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;19;19;78,4442025674553
1942294;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;78,4442025674553
1942295;1;1;1;80;1;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;19;19;147,724828499266
1942296;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;84,5684261957765
1942297;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;19;19;55,0774618821313
1942297;1;2;1;80;1;2; ; ; ;3; ;2; ;1;4; ;4; ;1;19;19;55,0774618821313
1942301;1;4;1;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;19;19;133,311485527501
1942304;1;1;1;80;1;1;4;4; ;1;2;2; ; ; ; ;4;2;1;19;19;94,9067826216922
1942307;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;175,450448894206
1942308;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;221,525042767687
1942308;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;221,525042767687
1942310;1;2;1;80;1;1;2;2; ;2; ;1;98; ; ; ;2;2;1;19;19;223,794916046238
1942310;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;223,794916046238
1942315;1;3;1;80;1;1;1;7; ;2; ;2; ; ; ; ;2;2;1;19;19;117,032304568764
1942315;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;117,032304568764
1942318;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;19;19;94,6415792113648
1942318;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;94,6415792113648
1942319;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;53,6767964375999
1942319;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;53,6767964375999
1942319;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;53,6767964375999
1942320;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;101,070809102565
1942320;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;101,070809102565
1942321;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;72,0931001641911
1942322;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;74,957548036357
1942323;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;19;19;107,105236504704
1942324;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;77,2279467098364
1942325;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;94,3249042102398
1942327;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;2;2;1;19;19;123,567816558941
1942329;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;19;19;154,455893419673
1942330;1;4;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;174,790510607182
1942330;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;174,790510607182
1942331;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;142,867519674783
1942333;1;1;1;80;1;1;1;4; ;2; ;2; ; ;1; ;4;1;1;19;19;189,813565243384
1942334;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;57,3345430672833
1942334;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;57,3345430672833
1942334;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;57,3345430672833
1942334;1;8;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;57,3345430672833
1942336;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;96,1058870339278
1942337;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;87,7252244471031
1942339;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;91,7251343534729
1942340;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;60,1060263288
1942340;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;60,1060263288
1942340;1;6;1;80;1;1;2;8; ;2; ;2; ; ; ; ;8;2;1;19;19;60,1060263288
1942340;1;8;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;60,1060263288
1942342;1;1;1;80;1;1;1;4; ;2; ;1;7000000; ; ; ;4;2;1;19;19;78,4442025674553
1942342;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;19;19;78,4442025674553
1942344;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;117,032304568764
1942347;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;19;19;146,010538902067
1942347;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;19;19;146,010538902067
1942348;1;2;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;19;19;47,8625221299213
1942348;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;47,8625221299213
1942350;1;3;1;80;1;1;2;8; ;2; ;2; ; ;1; ;4;1;1;19;19;102,840123188007
1942350;1;5;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;19;19;102,840123188007
1942351;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;91,7251343534729
1942353;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;19;19;122,151010160439
1942353;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;122,151010160439
1942355;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;19;19;103,751372782747
1942355;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;103,751372782747
1942357;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;86,9191335961867
1942357;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;86,9191335961867
1942358;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;19;19;77,8623241560028
1942363;1;1;1;80;1;1;4;2; ;2; ;2; ; ; ; ;2;2;1;19;19;79,4602012240361
1942363;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;79,4602012240361
1942363;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;19;19;79,4602012240361
1942363;2;2;2;80;1;1;3;2; ;2; ;2; ; ; ; ;2;2;1;19;19;79,4602012240361
1942363;3;1;3;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;79,4602012240361
1942365;1;5;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;19;19;101,070809102565
1942366;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;20;20;148,154603431723
1942367;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;20;20;115,016148269053
1942367;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;115,016148269053
1942369;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;20;20;117,877280576929
1942369;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;117,877280576929
1942370;1;1;1;80;1;1;3;7; ;2; ;2; ; ; ; ;9;2;1;20;20;112,115618033697
1942370;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;112,115618033697
1942370;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;112,115618033697
1942371;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;119,566613240172
1942372;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;133,358904040767
1942372;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;133,358904040767
1942373;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;105,809766086131
1942374;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;136,9769141683
1942374;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;20;20;136,9769141683
1942376;1;2;1;80;1;1;3;1; ;2; ;2; ; ; ; ;1;2;1;20;20;98,769089242453
1942378;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;20;20;132,491901764931
1942378;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;132,491901764931
1942381;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;125,95290976967
1942382;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;111,966095650038
1942383;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;20;20;119,13506204618
1942383;1;6;1;80;1;1;1;8; ;2; ;2; ; ; ; ;2;2;1;20;20;119,13506204618
1942385;1;2;1;80;1;1;1;3; ;2; ;1;99; ; ; ;9;2;1;20;20;141,031899044353
1942385;1;5;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;20;20;141,031899044353
1942386;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;20;20;146,143898423742
1942386;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;146,143898423742
1942388;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;20;20;104,374806301778
1942388;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;104,374806301778
1942389;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;125,618092308848
1942390;1;1;1;80;1;1;1;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;20;20;92,8271029434343
1942390;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;92,8271029434343
1942390;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;92,8271029434343
1942392;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;20;20;98,769089242453
1942392;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;98,769089242453
1942394;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;20;20;121,718107764058
