DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1940648;1;4;1;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;234,569182966154
1940649;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;66;1;318,872070856634
1940650;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;274,041146611949
1940651;1;5;3;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;191,136200545838
1940652;1;4;3;1;1;1;1;1;3;1; ; ;45000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;200,297687780143
1940653;1;4;2;1;1;1;1;1;4;3; ; ; ; ;280000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;433,471346431926
1940654;1;3;2;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;66;1;281,928009784407
1940657;1;2;2;1;2;1;1;1;3;3; ; ; ; ;125000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;66;1;294,491063960407
1940657;2;1;1;1;2;1;1;1;3;3; ; ; ; ;125000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;66;66;1;294,491063960407
1940703;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;66;66;1;245,223503913999
1940704;1;5;3;1;1;1;1;1;4;3; ; ; ; ;130000;1;2;1;1;1;2;2;2;2;1;2;1;1;2;2;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;2;2;1;01;66;66;1;280,953224917049
1940705;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;66;1;200,41145624393
1940707;1;4;3;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;279,400107210839
1940708;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;227,396381028279
1940709;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;280,953224917049
1940710;1;5;4;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;288,995804054291
1940711;1;5;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;1;2;2;2;2;1;1;2;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;66;66;1;282,625439017927
1940712;1;3;2;1;1;1;1;1;4;3; ; ; ; ;230000;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;66;66;1;275,713360712827
1940713;1;3;2;1;1;1;1;1;4;1; ; ;35000000;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;66;66;1;240,858204757083
1940714;1;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;195,771884810505
1940716;1;2;1;1;1;1;1;1;4;4; ; ; ;60000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;66;66;1;198,739242143052
1940717;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;66;1;281,072321311717
1940718;1;4;3;1;1;1;1;1;4;3; ; ; ; ;230000;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;66;1;245,223503913999
1940719;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;2;2;2;1;1;2;1;1;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;68;1;518,326002833426
1940720;1;5;1;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;68;1;535,83864194783
1940720;2;1;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;68;1;535,83864194783
1940721;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;68;1;496,08765126987
1940722;1;3;1;1;1;1;1;1;3;1; ; ;18000000;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;68;68;1;336,586170196854
1940723;1;3;1;1;1;1;1;1;4;3; ; ; ; ;120000;1;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;2;1;01;68;68;1;441,165754838235
1940724;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;3;1;01;68;68;1;372,421293883356
1940725;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;68;1;524,494337867147
1940726;1;3;1;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;68;1;281,055425912078
1940727;1;4;1;1;1;1;1;1;3;1; ; ;45000000;350000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;68;1;281,055425912078
1940728;1;4;1;1;1;1;1;1;3;1; ; ;85000000;400000; ;1;2;1;1;1;2;2;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;68;1;421,583138868116
1940729;1;4;3;1;1;1;1;1;3;2; ;800000;95000000;450000; ;1;2;1;1;1;2;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;68;68;1;396,328031089262
1940730;1;4;3;1;1;1;1;1;3;1; ; ;90000000;400000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;3;1;01;68;68;1;518,326002833426
1940732;1;4;3;1;1;1;1;1;3;3; ; ; ; ;380000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;68;68;1;380,716566928795
1940733;1;7;5;1;1;1;1;1;3;3; ; ; ; ;480000;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;68;1;328,195818623902
1940735;1;1;1;2;1;1;2;2;4;1; ; ;5000000;150000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;2;1;2; ;01;68;68;1;554,314822640079
1940736;1;4;2;1;1;1;1;1;3;2; ;300000;17000000;200000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;2;1;01;68;68;1;570,769314383519
1940737;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;68;1;508,673538986836
1940738;1;4;3;1;1;1;1;4;3;1; ; ;30000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;68;1;599,199780011519
1940739;1;2;1;1;1;1;1;1;3;1; ; ;15000000;200000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;68;68;1;542,992316714503
1940740;1;4;2;1;1;1;1;3;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;68;68;1;411,294647501282
1940741;1;4;2;1;1;1;1;3;3;3; ; ; ; ;220000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;68;68;1;482,060797404971
1940742;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;68;1;287,659890933268
1940743;1;4;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;3;3;1;01;68;68;1;279,164595309166
1940745;1;4;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;68;1;421,583138868116
1940746;1;2;1;1;1;1;1;6; ;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;68;1;401,183985066822
1940806;1;7;1;1;1;1;1;1;3;3; ; ; ; ;1200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;68;1;482,060797404971
1940845;1;5;2;1;1;1;1;1;3;1; ; ;200000000;1200000; ;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;1036,65200566685
1940846;1;5;1;1;1;1;1;1;3;1; ; ;300000000;1500000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;673,172340393708
1940847;1;5;2;1;1;1;1;1;3;3; ; ; ; ;1100000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;818,141949050831
1940848;1;5;1;1;1;1;1;6; ;1; ; ;220000000;1000000; ;1;2;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;1011,52713941641
1940849;1;6;3;1;1;1;1;1;3;1; ; ;200000000;1000000; ;1;2;1;1;1;1;1;2;1;1;2;2;2;1;1;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;68;1;449,989825465393
1940850;1;5;2;1;1;1;1;1;3;1; ; ;200000000;1100000; ;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;859,191375399541
1940851;1;1;1;1;1;1;1;6; ;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;68;1;595,988786427084
1940851;2;1;1;1;2;1;1;6; ;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;68;1;595,988786427084
1940851;3;1;1;1;1;1;1;6; ;3; ; ; ; ;450000;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;68;68;1;595,988786427084
1940851;4;1;1;1;2;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ;1;01;68;68;1;595,988786427084
1940852;1;5;2;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;733,322484872962
1940853;1;4;3;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;68;68;1;349,148603322077
1940854;1;1;1;1;1;1;1;2;4;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2;2;1;4;1;4;1;2;1;1;1;4;3;1;01;68;68;1;505,763569708203
1940855;1;4;2;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;68;1;417,462982535003
1940856;1;4;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;68;1;447,334089871956
1940857;1;3;2;1;1;1;1;1;3;1; ; ;220000000;1200000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;68;1;903,316422215486
1940858;1;5;3;1;1;1;1;1;3;1; ; ;220000000;1000000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;6;6;1;01;68;68;1;499,138986904799
1941320;1;3;3;1;1;1;1;1;1;3; ; ; ; ;130000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;05;1;783,021690333626
1941321;1;3;2;1;1;1;1;1;4;1; ; ;150000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;971,326718427586
1941322;1;1;1;1;1;1;1;1;4;3; ; ; ; ;130000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;3;2;1;2;1;1;1;1;2;1;01;05;05;1;1149,08263748527
1941323;1;4;3;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1246,82940136271
1941324;1;4;1;1;1;1;1;1;1;1; ; ;70000000;500000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;896,630221519376
1941325;1;4;3;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;736,788743224479
1941326;1;3;2;1;1;1;1;1;4;3; ; ; ; ;170000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;967,515949292048
1941327;1;3;1;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;920,673595874028
1941328;1;4;3;3;1;1;2;1;1;1; ; ;60000000;400000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;01;05;05;1;737,470836903463
1941329;1;1;1;1;2;1;1;1;4;3; ; ; ; ;65000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;884,114340794114
1941329;2;1;1;1;2;1;1;1;4;3; ; ; ; ;65000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;05;1;884,114340794114
1941330;1;3;2;1;1;1;2;1;4;1; ; ;200000000;150000; ;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;2;1;2; ;01;05;05;1;931,447115050485
1941331;1;4;3;1;1;1;1;1;1;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;870,234067967098
1941332;1;6;3;1;1;1;1;1;4;4; ; ; ;350000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1011,02388890226
1941332;2;2;2;1;1;1;1;1;1;4; ; ; ;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;05;1;1011,02388890226
1941333;1;6;4;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;2;1;01;05;05;1;666,846413576107
1941334;1;4;1;1;1;1;1;1;1;1; ; ;30000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;991,494641710492
1941335;1;5;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;885,959720768282
1941336;1;3;2;1;1;1;1;1;4;1; ; ;400000000;260000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;1;1;4;1;2;1;1;1;2;2;1;01;05;05;1;1001,82273641907
1941337;1;3;2;1;1;1;1;1;4;3; ; ; ; ;230000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;1137,37663334083
1941338;1;3;2;1;1;1;1;1;4;1; ; ;15000000;200000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;659,53037871095
1941339;1;2;2;1;1;1;1;1;4;4; ; ; ;140000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1174,25197621318
1941340;1;3;2;1;1;1;1;3;4;1; ; ;15000000;150000; ;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1036,3756605326
1941341;1;4;3;1;1;1;1;1;1;1; ; ;70000000;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;7;1;01;05;05;1;737,470836903463
1941342;1;2;1;1;1;1;1;1;3;3; ; ; ; ;215000;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;7;1;01;05;05;1;985,620044833231
1941343;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;4;1;1;1;1;1;3;7;1;01;05;05;1;1170,41608119155
1941344;1;4;3;1;1;1;1;1;1;1; ; ;38000000;260000; ;1;1;1;1;2;1;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;05;1;1377,57902336416
1941345;1;5;3;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1021,82379342953
1941346;1;5;3;1;1;1;1;1;3;2; ;450000;75000000;450000; ;1;1;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;1213,36362195637
1941347;1;6;4;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;05;1;782,315540473807
1941348;1;2;1;1;1;1;1;1;4;3; ; ; ; ;130000;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;877,182507615479
1941349;1;5;3;3;1;1;1;1;1;1; ; ;19000000;100000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;3;4;1;2;2;1;1;1;2;1;01;05;05;1;475,420757853963
1941350;1;4;3;1;1;1;1;1;4;1; ; ;60000000;400000; ;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;1;4;1;2;1;1;1;3;3;1;01;05;05;1;806,668790927565
1941351;1;3;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;1051,93416616841
1941352;1;4;3;1;1;1;1;1;5;1; ; ;20000000;200000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;800,186544756099
1941353;1;4;3;1;1;1;1;1;4;3; ; ; ; ;190000;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1254,01118296738
1941354;1;4;1;1;1;1;1;1;1;1; ; ;15000000;100000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;832,585205696563
1941355;1;2;1;1;1;1;1;1;1;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;05;05;1;1051,93416616841
1941356;1;3;2;1;1;1;1;1;1;1; ; ;12000000;200000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;05;1;934,451375555232
1941357;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;05;1;1214,13157959028
1941358;1;4;3;1;1;1;1;1;4;1; ; ;13000000;200000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;785,893218350455
1941359;1;2;2;1;2;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1028,92368452493
1941359;2;4;3;1;2;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ;1;01;05;05;1;1028,92368452493
1941360;1;3;2;1;1;1;1;1;3;1; ; ;15000000;200000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;1113,03892912979
1941361;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;05;1;917,196038352097
1941362;1;2;1;1;1;1;1;1;3;3; ; ; ; ;130000;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;968,230780270579
1941364;1;4;3;1;1;1;1;1;3;1; ; ;15000000;200000; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;05;1;911,961036740784
1941365;1;3;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;05;1;998,668683143366
1941366;1;1;1;6; ;1;10;2;1;1; ; ;3000000;50000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2; ;01;05;05;1;903,284331311376
