DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;DPTO;fex_c_2011
1970076;1;2;1;10;2;1;1;3;1967;42;2;2;1; ; ;1;1;19000;2;1;2; ;3;5; ;73;5;73;256,57694631984
1970077;1;1;1;10;1;1;1;2;1988;21;1;6;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;73;247,017460996849
1970078;1;1;1;10;1;1;1;9;1964;45;1;3;1; ; ;1;5; ;2;1;2; ;4;8; ;73;8;73;276,137404907628
1970078;1;2;1;10;2;2;1;1;1972;37;2;3;1; ; ;1;3;62125;2;1;2; ;4;9; ;73;9;73;276,137404907628
1970078;1;3;1;10;3;1;1;3;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;276,137404907628
1970078;1;4;1;10;2;1;1;12;2007;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;73;276,137404907628
1970079;1;1;1;10;1;2;1;10;1961;48;1;4;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;215,181212153431
1970079;1;2;1;10;2;2;1;12;1990;18;9;6;1; ; ;1;5; ;2;1;1;2;6;1;2;73;12;73;215,181212153431
1970080;1;1;1;10;1;1;1;12;1946;62;1;6;1; ; ;1;2;400000;2;1;2; ;6;5;4;73;16;73;251,687481849382
1970081;1;1;1;10;1;2;1;6;1972;37;1;3;1; ; ;1;3;62150;2;1;2; ;6;2;3;73;13;73;217,049127695555
1970081;1;2;1;10;2;2;1;11;1998;11;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;73;5;73;217,049127695555
1970082;1;1;1;10;1;2;1;1;1986;23;1;1;1; ; ;1;3;62150;2;1;2; ;6;5;4;73;16;73;314,289462920916
1970082;1;2;1;10;2;1;1;7;1984;25;2;1;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;314,289462920916
1970083;1;1;1;10;1;1;1;5;1985;24;1;3;2;2; ; ; ; ;2;1;2; ;5;11;2;73;11;73;258,053324332607
1970083;1;2;1;10;2;2;1;5;1991;18;2;3;2;1;24; ; ; ;2;1;2; ;4;6; ;73;6;73;258,053324332607
1970084;1;1;1;10;1;2;1;7;1949;60;1;4;2;1;12; ; ; ;2;1;2; ;3;5; ;73;5;73;235,51640120309
1970084;1;2;1;10;2;2;1;9;1987;22;4;6;1; ; ;1;5; ;2;1;1;2;6;4;2;73;15;73;235,51640120309
1970084;1;3;1;10;1;2;1;9;1992;17;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;235,51640120309
1970085;1;1;1;10;1;1;1;4;1948;61;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;214,110066375801
1970085;1;2;1;10;2;2;1;10;1963;46;2;3;1; ; ;1;3;62125;2;1;2; ;5;11;2;73;11;73;214,110066375801
1970085;1;3;1;10;3;1;1;12;1994;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;73;7;73;214,110066375801
1970085;1;4;1;10;4;2;1;6;2002;7;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;73;0;73;214,110066375801
1970086;1;1;1;10;1;1;1;5;1961;48;1;2;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;267,612809655598
1970086;1;2;1;10;2;2;1;9;1959;50;2;2;1; ; ;1;1;19800;2;1;2; ;6;3;3;73;14;73;267,612809655598
1970086;1;3;1;10;3;2;1;4;1992;17;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;73;11;73;267,612809655598
1970087;1;1;1;10;1;1;1;9;1943;66;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;73;2;73;266,741751800131
1970087;1;2;1;10;2;2;1;12;1928;80;2;3;1; ; ;1;2;140000;2;1;2; ;3;3; ;73;3;73;266,741751800131
1970087;1;3;1;10;3;1;1;12;1966;42;3;6;1; ; ;1;5; ;2;1;2; ;4;7; ;73;7;73;266,741751800131
1970154;1;1;1;10;1;2;1;5;1973;36;1;2;1; ; ;1;3;62125;2;1;2; ;6;5;4;73;16;73;279,941945993771
1970154;1;2;1;10;1;1;1;11;1973;36;2;2;1; ; ;1;1;350000;2;1;2; ;6;5;4;73;16;73;279,941945993771
1970154;1;3;1;10;1;1;1;10;1999;10;3;6;1; ; ;1;5; ;2;1;1;2;3;3; ;73;3;73;279,941945993771
1970155;1;1;1;10;1;2;1;7;1934;75;1;5;1; ; ;1;2;62500;2;1;2; ;3;5; ;73;5;73;265,876272033741
1970155;1;2;1;10;1;1;1;10;1965;44;3;6;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;73;265,876272033741
1970156;1;1;1;10;1;1;1;12;1965;43;1;2;1; ; ;1;5; ;2;1;2; ;3;4; ;73;4;73;290,977809329529
1970156;1;2;1;10;2;2;1;9;1963;46;2;2;1; ; ;1;3;62150;2;1;2; ;3;5; ;73;5;73;290,977809329529
1970156;1;3;1;10;3;2;1;3;1995;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;73;9;73;290,977809329529
1970156;1;4;1;10;4;1;1;9;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;73;290,977809329529
1970157;1;1;1;10;1;1;1;5;1969;40;1;2;2;2; ; ; ; ;2;1;2; ;3;2; ;73;2;73;263,808268569455
1970157;1;2;1;10;2;2;1;3;1970;39;2;2;2;2; ; ; ; ;2;1;2; ;5;11;2;73;11;73;263,808268569455
1970157;1;3;1;10;3;2;1;11;1990;19;3;6;2;2; ; ; ; ;2;1;1;1;5;10;1;73;10;73;263,808268569455
1970157;1;4;1;10;4;1;1;12;1992;16;3;6;2;2; ; ; ; ;2;1;2; ;4;8; ;73;8;73;263,808268569455
1970158;1;1;1;10;1;1;1;1;1942;67;1;4;2;2; ; ; ; ;2;1;2; ;5;10;1;73;10;73;252,552961615771
1970158;1;2;1;10;2;1;2; ; ;68;9;4;2;2; ; ; ; ;2;1;2; ;3;2; ;73;2;73;252,552961615771
1970159;1;1;1;10;1;1;1;3;1973;36;1;2;2;1;36; ; ; ;2;1;2; ;5;11;2;73;11;73;252,772405233697
1970159;1;2;1;10;2;2;1;10;1975;34;2;2;1; ; ;1;1;19800;2;1;2; ;5;11;2;73;11;73;252,772405233697
1970159;1;3;1;10;3;1;1;11;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;73;7;73;252,772405233697
1970160;1;1;1;10;1;2;1;3;1952;57;1;3;1; ; ;1;1;94500;2;1;2; ;6;5;4;73;16;73;266,741751800131
1970160;1;2;1;10;2;1;1;1;1947;62;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;73;266,741751800131
1970160;1;3;1;10;3;1;1;8;1984;25;3;6;1; ; ;1;1;19800;2;1;2; ;4;6; ;73;6;73;266,741751800131
1970162;1;1;1;10;1;2;1;4;1983;26;1;3;1; ; ;1;1;34600;2;1;2; ;6;3;3;73;14;73;256,57694631984
1970162;1;2;1;10;2;1;1;8;1977;32;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;256,57694631984
1970163;1;1;1;10;1;1;1;6;1936;73;1;3;1; ; ;1;2;72500;2;1;2; ;4;9; ;73;9;73;266,741751800131
1970163;1;2;1;10;2;2;1;3;1945;64;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;266,741751800131
1970163;1;3;1;10;3;1;1;9;1976;33;3;6;1; ; ;3; ; ;2;1;2; ;6;5;4;73;16;73;266,741751800131
1970164;1;1;1;10;1;2;1;1;1950;59;1;5;1; ; ;1;2;250000;2;1;2; ;6;2;3;73;13;73;228,298856560161
1970164;1;2;1;10;2;2;1;10;1981;28;3;6;1; ; ;1;1;35000;2;1;2; ;6;5;4;73;16;73;228,298856560161
1970164;1;3;1;10;2;2;1;1;2007;2;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;73;228,298856560161
1970164;1;4;1;10;4;1;1;2;1997;12;4;6;1; ; ;1;5; ;2;1;2; ;4;6; ;73;6;73;228,298856560161
1970164;1;5;1;10;5;1;1;9;1980;29;5;6;2;1;96; ; ; ;2;1;1;1;6;4;3;73;15;73;228,298856560161
1970165;1;1;1;10;1;1;1;9;1960;49;1;3;1; ; ;1;3;90000;2;1;2; ;6;5;4;73;16;73;218,091069768818
1970165;1;2;1;10;2;2;1;5;1969;40;2;3;1; ; ;1;1;35200;2;1;2; ;6;5;4;73;16;73;218,091069768818
1970165;1;3;1;10;3;2;1;2;1999;10;3;6;1; ; ;1;5; ;2;1;1;1;3;5; ;73;5;73;218,091069768818
1970165;1;4;1;10;4;1;1;7;2002;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;73;1;73;218,091069768818
1970165;1;5;1;10;5;2;1;11;1925;84;5;5;1; ; ;1;2;58600;2;1;2; ;3;4; ;73;4;73;218,091069768818
1970165;1;6;1;10;6;2;1;12;1946;62;5;6;1; ; ;1;2;62150;2;1;2; ;4;9; ;73;9;73;218,091069768818
1970166;1;1;1;10;1;1;1;3;1953;56;1;3;1; ; ;1;1;198000;2;1;2; ;6;5;4;73;16;73;201,20628749792
1970166;1;2;1;10;2;2;1;5;1959;50;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;73;201,20628749792
1970166;1;3;1;10;3;1;1;4;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;201,20628749792
1970167;1;1;1;10;1;2;1;8;1972;37;1;4;2;1;6; ; ; ;2;1;2; ;6;5;4;73;16;73;238,546211827362
1970167;1;2;1;10;2;2;1;5;1995;14;3;6;2;1;6; ; ; ;2;1;1;1;4;6; ;73;6;73;238,546211827362
1970167;1;3;1;10;3;1;1;4;2001;8;3; ;2;2; ; ; ; ;2;1;1;1;3;3; ;73;3;73;238,546211827362
1970168;1;1;1;10;1;2;1;3;1943;66;1;4;1; ; ;1;5; ;2;1;2; ;4;6; ;73;6;73;209,640133445431
1970168;1;2;1;10;2;1;1;8;1994;15;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;209,640133445431
1970169;1;1;1;10;1;1;1;2;1968;41;1;3;1; ; ;1;1;80000;2;1;2; ;6;3;3;73;14;73;280,516588533479
1970169;1;2;1;10;2;2;1;8;1967;42;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;73;14;73;280,516588533479
1970169;1;3;1;10;3;2;1;2;1994;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;73;280,516588533479
1970169;1;4;1;10;4;2;1;8;1998;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;73;280,516588533479
1970170;1;1;1;10;1;2;1;6;1950;59;1;2;1; ; ;1;2;600000;2;1;2; ;6;7;5;73;18;73;225,559883162571
1970170;1;2;1;10;2;1;1;10;1944;65;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;73;225,559883162571
1970170;1;3;1;10;3;1;1;10;1984;25;3;6;1; ; ;1;1;24500;2;1;1;2;6;4;3;73;15;73;225,559883162571
1970170;1;4;1;10;1;2;1;11;1923;86;5;5;1; ; ;1;2;72500;2;1;2; ;3;2; ;73;2;73;225,559883162571
1970170;1;5;1;10;5;1;1;5;1989;20;5;6;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;73;225,559883162571
1970171;1;1;1;10;1;1;1;8;1970;39;1;3;1; ; ;1;1;48000;2;1;1;2;6;0;2;05;11;05;1072,32769123581
1970171;1;2;1;10;2;2;1;3;1970;39;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1072,32769123581
1970171;1;3;1;10;3;1;1;3;1995;14;3;6;1; ; ;1;5; ;2;1;1;2;4;9; ;05;9;05;1072,32769123581
1970171;1;4;1;10;2;2;1;5;2002;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;05;1;05;1072,32769123581
1970172;1;1;1;10;1;1;1;10;1974;35;1;3;1; ; ;1;1;50000;2;1;2; ;6;3;3;05;14;05;1069,32343073107
1970172;1;2;1;10;2;2;1;1;1979;30;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;05;13;05;1069,32343073107
1970173;1;1;1;10;2;1;1;4;1970;39;1;3;1; ; ;1;1;20800;2;1;2; ;5;11;2;05;11;05;1214,13157959028
1970173;1;2;1;10;2;2;1;8;1969;40;2;3;1; ; ;1;1;20000;2;1;2; ;3;5; ;05;5;05;1214,13157959028
1970173;1;3;1;10;2;1;1;3;1989;20;3;6;1; ; ;1;5; ;1;2;2; ;1;0; ;05;0;05;1214,13157959028
1970173;1;4;1;10;2;1;1;11;2002;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;05;1;05;1214,13157959028
1970175;1;1;1;10;1;1;1;2;1964;45;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;05;1;05;1137,37663334083
1970175;1;2;1;10;2;2;1;1;1980;29;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1137,37663334083
1970175;1;3;1;10;2;1;1;1;1999;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;1137,37663334083
1970175;1;4;1;10;2;2;1;10;2002;7;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;05;0;05;1137,37663334083
1970211;1;1;1;10;1;1;1;6;1952;57;1;3;1; ; ;1;1;22000;2;1;2; ;5;11;2;05;11;05;977,942463813781
1970211;1;2;1;10;2;2;1;6;1959;50;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;05;5;05;977,942463813781
1970211;1;3;1;10;3;2;1;2;1980;29;3;6;1; ; ;1;1;38000;2;1;2; ;6;4;4;05;15;05;977,942463813781
1970211;1;4;1;10;4;1;1;3;1991;18;3;6;1; ; ;1;1;20000;2;1;1;2;6;1;2;05;12;05;977,942463813781
1970212;1;1;1;10;1;1;1;4;1957;52;1;3;1; ; ;1;3;40000;2;1;2; ;3;3; ;05;3;05;1051,93416616841
1970214;1;1;1;10;1;1;1;11;1954;55;1;3;1; ; ;1;1;40000;2;1;2; ;3;5; ;05;5;05;782,797280193447
1970214;1;2;1;10;2;2;1;4;1957;52;2;3;1; ; ;1;1;65000;2;1;2; ;5;11;2;05;11;05;782,797280193447
1970214;1;3;1;10;3;2;1;4;1987;22;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;05;14;05;782,797280193447
1970216;1;1;1;10;1;2;1;9;1956;53;1;6;1; ; ;1;4; ;2;1;2; ;3;4; ;05;4;05;1008,11038364768
1970216;1;2;1;10;2;1;1;10;1989;20;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;05;9;05;1008,11038364768
1970217;1;1;1;10;1;2;1;11;1931;78;1;5;1; ; ;1;2;60000;2;1;2; ;3;2; ;05;2;05;815,421546145688
1970217;1;2;1;10;2;1;1;6;1966;43;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;815,421546145688
1970217;1;3;1;10;3;2;1;12;1926;82;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;815,421546145688
1970219;1;1;1;10;1;2;1;12;1980;28;1;2;1; ; ;1;1;64000;2;1;2; ;6;5;4;05;16;05;1069,32343073107
1970219;1;2;1;10;2;1;1;1;1981;28;2;2;1; ; ;1;5; ;2;1;1;1;6;4;2;05;15;05;1069,32343073107
1970220;1;1;1;10;1;1;1;2;1982;27;1;2;1; ; ;1;1;20000;2;1;2; ;4;9; ;05;9;05;1137,37663334083
1970220;1;2;1;10;2;2;1;4;1983;26;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;05;11;05;1137,37663334083
1970220;1;3;1;10;2;1;1;9;2000;9;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;05;2;05;1137,37663334083
1970220;1;4;1;10;2;2;1;8;2008;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;1137,37663334083
1970221;1;1;1;10;1;1;1;1;1979;30;1;2;1; ; ;1;1;42000;2;1;1;1;6;1;2;05;12;05;931,447115050485
1970221;1;2;1;10;2;2;1;11;1975;34;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;05;10;05;931,447115050485
1970221;1;3;1;10;2;2;1;9;1996;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;05;6;05;931,447115050485
1970222;1;1;1;10;1;1;1;12;1985;23;1;3;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;971,235040775326
1970222;1;2;1;10;2;2;1;12;1982;26;2;3;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;971,235040775326
1970222;1;3;1;10;2;2;1;1;2007;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;05; ;05;971,235040775326
1970223;1;1;1;10;1;2;1;6;1957;52;1;6;1; ; ;3; ; ;2;1;2; ;6;5;4;05;16;05;830,354464589998
1970223;1;2;1;10;2;2;1;7;1989;20;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;05;13;05;830,354464589998
1970224;1;1;1;10;1;2;1;3;1943;66;1;4;1; ; ;1;2;59000;2;2;2; ;2;1; ;05;0;05;772,371283023134
1970224;1;2;1;10;2;2;1;1;1969;40;3;6;1; ; ;1;1;19876;2;1;2; ;5;11;2;05;11;05;772,371283023134
1970224;1;3;1;10;3;1;1;1;1989;20;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;772,371283023134
1970224;1;4;1;10;4;2;1;6;1973;36;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;772,371283023134
1970224;1;5;1;10;5;1;1;6;1990;19;4;6;1; ; ;1;4; ;2;1;1;1;5;10;1;05;10;05;772,371283023134
1970224;1;6;1;10;6;2;1;1;1988;21;9;6;1; ; ;3; ; ;2;1;2; ;4;9; ;05;9;05;772,371283023134
1970224;1;7;1;10;6;2;1;8;2007;2;9; ;1; ; ;3; ; ;2; ; ; ; ; ; ;05; ;05;772,371283023134
1970225;1;1;1;10;2;1;1;7;1948;61;1;3;1; ; ;3; ; ;2;1;2; ;1;0; ;05;0;05;887,859753035079
1970225;1;2;1;10;2;2;1;11;1957;51;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;05;3;05;887,859753035079
1970225;1;3;1;10;3;2;1;10;1979;30;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;887,859753035079
1970225;1;4;1;10;2;1;1;8;2001;8;4; ;2;1;10; ; ; ;2;1;1;1;3;1; ;05;1;05;887,859753035079
1970225;1;5;1;10;2;2;1;5;2006;3;4; ;2;1;10; ; ; ;2;2;2; ;1;0; ;05;0;05;887,859753035079
1970225;1;6;1;10;6;2;1;4;1927;82;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;887,859753035079
1970226;1;1;1;10;1;1;1;5;1985;24;1;6;2;1;24; ; ; ;2;1;2; ;6;3;2;05;14;05;1030,60072246213
1970226;1;2;1;10;2;1;1;8;1986;23;9;6;2;1;7; ; ; ;2;1;2; ;6;6;3;05;17;05;1030,60072246213
1970227;1;1;1;10;1;2;1;12;1976;32;1;4;2;1;12; ; ; ;2;1;2; ;4;9; ;05;9;05;935,283010072112
1970227;1;2;1;10;1;2;1;10;1995;14;3;6;2;1;12; ; ; ;1;1;1;1;4;7; ;05;7;05;935,283010072112
1970227;1;3;1;10;1;1;1;3;1999;10;3;6;2;1;12; ; ; ;2;1;1;1;3;3; ;05;3;05;935,283010072112
1970229;1;1;1;10;1;2;1;1;1964;45;1;6;2;1;98; ; ; ;1;1;2; ;3;5; ;05;5;05;978,392478965737
1970229;1;2;1;10;1;2;1;4;2002;7;3; ;1; ; ;3; ; ;1;1;1;1;3;1; ;05;1;05;978,392478965737
1970229;1;3;1;10;3;1;1;7;1968;41;5;4;1; ; ;3; ; ;1;1;2; ;4;7; ;05;7;05;978,392478965737
1970229;1;4;1;10;4;1;1;1;1991;18;5;6;1; ; ;1;5; ;2;1;2; ;6;1;3;05;12;05;978,392478965737
1970229;1;5;1;10;3;1;1;6;2004;5;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;05;0;05;978,392478965737
1970229;2;1;2;10;1;2;1;11;1950;59;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;05;7;05;978,392478965737
1970229;2;2;2;10;2;2;1;12;1983;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;978,392478965737
1970229;2;3;2;10;3;1;1;7;1985;24;3;6;1; ; ;1;1;20000;2;1;1;2;6;2;2;05;13;05;978,392478965737
1970229;2;4;2;10;4;2;1;2;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;05;11;05;978,392478965737
1970232;1;1;1;10;1;2;1;4;1955;54;1;4;1; ; ;1;5; ;2;1;2; ;3;3; ;05;3;05;1234,52510465768
1970232;1;2;1;10;2;2;1;12;1973;35;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;1234,52510465768
1970232;1;3;1;10;2;1;1;5;1989;20;4;6;1; ; ;3; ; ;2;1;2; ;3;3; ;05;3;05;1234,52510465768
1970232;1;4;1;10;2;1;1;5;1993;16;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;05;7;05;1234,52510465768
1970232;1;5;1;10;2;2;1;10;1999;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;05;4;05;1234,52510465768
1970232;1;6;1;10;2;1;1;9;2000;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;1234,52510465768
1970232;1;7;1;10;7;1;1;5;1976;33;3;4;1; ; ;1;1;19876;2;1;2; ;3;5; ;05;5;05;1234,52510465768
1970268;1;1;1;10;1;1;1;5;1957;52;1;3;1; ; ;1;5; ;1;1;2; ;6;3;3;76;14;76;778,711601933091
1970268;1;2;1;10;2;2;1;12;1956;52;2;3;1; ; ;1;5; ;2;1;2; ;5;10;1;76;10;76;778,711601933091
1970268;1;3;1;10;3;2;1;9;1983;26;3;6;1; ; ;1;3;98;2;1;2; ;6;6;5;76;17;76;778,711601933091
1970268;1;4;1;10;4;1;1;5;1990;19;3;6;2;1;12; ; ; ;2;1;1;1;6;1;2;76;12;76;778,711601933091
1970441;1;1;1;10;1;2;1;6;1933;76;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;877,499790279517
1970441;1;2;1;10;2;1;1;2;1961;48;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;877,499790279517
1970441;2;1;2;10;1;1;1;4;1962;47;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;877,499790279517
1970441;2;2;2;10;2;2;1;5;1962;47;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;877,499790279517
1970441;2;3;2;10;3;2;1;11;1988;21;3;6;1; ; ;3; ; ;2;1;1;1;5;11;1;05;11;05;877,499790279517
1970441;2;4;2;10;2;2;1;1;1994;15;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;05;6;05;877,499790279517
1970441;3;1;3;10;1;1;1;8;1974;35;1;6;1; ; ;1;3;62112;2;1;2; ;4;9; ;05;9;05;877,499790279517
1970443;1;1;1;10;1;2;2; ; ;75;1;5;1; ; ;1;5; ;2;1;2; ;1;0; ;05;0;05;1153,25242164068
1970443;1;2;1;10;2;1;1;9;1968;41;3;6;1; ; ;1;1;28000;2;1;2; ;5;11;2;05;11;05;1153,25242164068
1970443;1;3;1;10;3;1;1;2;1964;45;3;6;1; ; ;1;1;24000;2;1;2; ;5;11;2;05;11;05;1153,25242164068
1970443;1;4;1;10;4;1;1;10;1969;40;3;6;1; ; ;1;3;62500;2;1;2; ;5;11;2;05;11;05;1153,25242164068
1970443;1;5;1;10;5;2;1;12;1958;50;3;6;1; ; ;1;1;32000;2;1;2; ;6;5;3;05;16;05;1153,25242164068
1970444;1;1;1;10;1;2;1;2;1979;30;1;6;2;1;12; ; ; ;1;1;2; ;4;6; ;05;6;05;955,870705937584
1970444;1;2;1;10;1;2;1;4;1996;13;3;6;2;1;12; ; ; ;1;1;1;1;4;8; ;05;8;05;955,870705937584
1970444;1;3;1;10;1;1;1;2;2000;9;3; ;2;1;12; ; ; ;1;1;1;1;3;2; ;05;2;05;955,870705937584
1970444;1;4;1;10;1;1;1;1;1949;60;5;3;2;1;16; ; ; ;1;1;2; ;3;4; ;05;4;05;955,870705937584
1970444;1;5;1;10;1;2;1;6;1992;17;5;6;1; ; ;3; ; ;2;1;1;1;5;10;1;05;10;05;955,870705937584
1970444;1;6;1;10;1;1;1;2;1999;10;5;6;1; ; ;3; ; ;2;1;1;1;3;2; ;05;2;05;955,870705937584
1970444;1;7;1;10;7;1;1;8;1976;33;9;6;2;1;12; ; ; ;1;1;2; ;5;11;2;05;11;05;955,870705937584
1970445;1;1;1;10;1;1;1;9;1939;70;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;05;4;05;903,284331311376
1970446;1;1;1;10;1;1;1;9;1948;61;1;4;1; ; ;1;5; ;2;1;2; ;4;9; ;05;9;05;822,676883570548
1970446;1;2;1;10;2;2;1;9;1974;35;3;6;1; ; ;1;1;20000;2;1;2; ;5;11;2;05;11;05;822,676883570548
1970446;1;3;1;10;3;2;1;7;1993;16;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;05;8;05;822,676883570548
1970446;1;4;1;10;2;1;1;4;1997;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;05;6;05;822,676883570548
1970448;1;1;1;10;1;1;1;9;1953;56;1;3;1; ; ;2;1;72000;2;1;2; ;6;5;4;05;16;05;1162,7385001721
1970448;1;2;1;10;2;2;1;6;1956;53;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;05;9;05;1162,7385001721
1970448;1;3;1;10;3;1;1;10;1980;29;3;4;1; ; ;1;1;40000;2;1;2; ;6;5;4;05;16;05;1162,7385001721
1970448;1;4;1;10;4;1;1;10;1983;26;3;6;1; ; ;1;1;30000;2;1;1;2;6;4;2;05;15;05;1162,7385001721
1970448;1;5;1;10;5;1;1;11;1985;24;3;6;1; ; ;1;1;99;2;1;2; ;5;11;2;05;11;05;1162,7385001721
1970451;1;1;1;10;1;2;1;10;1973;36;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;05;5;05;870,234067967098
1970451;1;2;1;10;2;2;1;12;1988;20;3;6;1; ; ;3; ; ;2;1;2; ;6;4;3;05;15;05;870,234067967098
1970451;1;3;1;10;1;1;1;11;1993;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;05;8;05;870,234067967098
1970452;1;1;1;10;1;1;1;2;1963;46;1;3;1; ; ;1;3;79000;2;1;2; ;3;1; ;05;1;05;1141,30420601472
1970452;1;2;1;10;2;2;1;10;1963;46;2;3;1; ; ;1;1;28000;2;1;2; ;3;5; ;05;5;05;1141,30420601472
1970452;1;3;1;10;3;2;1;10;1985;24;3;6;1; ; ;3; ; ;1;1;2; ;5;11;2;05;11;05;1141,30420601472
1970452;1;4;1;10;3;1;1;1;2006;3;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;05;0;05;1141,30420601472
1970452;1;5;1;10;2;1;1;8;2004;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;05;0;05;1141,30420601472
1970453;1;1;1;10;1;2;1;3;1984;25;1;3;1; ; ;1;1;48000;2;1;2; ;5;11;2;05;11;05;1174,25197621318
1970453;1;2;1;10;2;1;1;4;1981;28;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;05;8;05;1174,25197621318
1970453;1;3;1;10;1;1;1;8;2006;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;05;0;05;1174,25197621318
1970454;1;1;1;10;1;2;1;5;1966;43;1;4;1; ; ;1;5; ;2;1;2; ;3;4; ;05;4;05;655,602806037063
