DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
536736;1;2;13;70;52;48;1; ;1;1;2;416;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6041;60;13;269,600794209454
536740;1;1;13;70;26;48;4; ;1;1;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;37;8060;80;13;236,889562445434
536741;1;1;13;70;48;48;1; ;2;2;2;20;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;40;5223;52;13;245,595855756462
536744;1;2;13;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;13;249,414330379055
536747;1;1;13;70;16;48;1; ;2;2;2;16;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;97;97;2421;24;13;426,04806688928
536748;1;3;13;70;52;48;1; ;2;2;2;12;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4050000;1;45;45;3699;36;13;553,405173678468
536754;1;3;13;70;36;48;1; ;2;2;2;36;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;660000;1;77;44;9249;92;13;220,528177709068
536756;1;5;13;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;256,766526487812
536757;1;5;13;70;12;48;1; ;1;1;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;58;58;5233;52;13;239,401051318865
536764;1;2;13;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;260,585001110405
536768;1;2;13;70;2;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;1000000;1;95;95;2090;20;13;237,72024871914
536769;1;1;13;70;52;48;3; ;2;2;2;780;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;266,626578273031
536776;1;3;13;70;48;48;1; ;2;2;2;104;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;58;5233;52;13;294,249740954186
536777;1;4;13;70;13;48;1; ;2;2;2;5;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;59;59;8512;85;13;234,684821927064
536778;1;2;13;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;282,150560622409
536781;1;1;13;70;52;48;3; ;1;1;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;246,442160083073
536781;1;3;13;70;9;48;1; ;2;2;2;29;1; ;4;1; ; ; ; ; ; ; ; ;1; ;SEGUIR  ESTUDIANDO;2; ;1;1200000;1;45;45;5222;52;13;246,442160083073
536790;1;3;13;70;52;48;1; ;1;1;2;52;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8041;80;13;225,434282529719
536797;1;2;13;70;26;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;234,513135920427
536797;1;3;13;70;76;48;1; ;1;1;2;76;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8011;80;13;234,513135920427
536799;1;1;13;70;16;48;3; ;1;1;2;16;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;13;220,629332212963
536805;1;2;13;70;48;48;1; ;1;1;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5233;52;13;221,931970858351
536806;1;2;13;70;20;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;287,785306675269
536810;1;1;13;70;20;48;1; ;1;1;2;48;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;13;220,629332212963
536814;1;1;13;70;104;48;4; ;1;1;2;104;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;87;5020;50;13;213,883435446006
536814;1;5;13;70;104;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;13;213,883435446006
536814;1;7;13;70;104;40;1; ;1;1;2;104;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5511;55;13;213,883435446006
536817;1;1;13;70;3;40;1; ;1;1;2;3;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;2800000;1;97;97;6332;63;13;239,042695444548
536818;1;3;13;70;4;40;1; ;1;1;2;4;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;53;55;5521;55;13;298,673923450779
536833;1;2;13;70;52;48;4; ;1;1;2;52;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;99;5020;50;13;231,184294016659
536834;1;1;13;70;21;60;3; ;1;1;2;21;3; ;1;5; ; ; ; ; ; ; ;1; ; ; ;2; ;1;600000;1;54;54;9500;95;13;222,263023359579
536836;1;2;13;70;104;40;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;59;54;9500;95;13;232,252147235976
536836;1;4;13;70;52;40;4; ;2;1;2;52;4; ;1;5; ; ; ; ; ; ; ;1; ; ; ;2; ;1;2000000;1;15;15;7430;74;13;232,252147235976
536840;1;1;13;70;8;48;1; ;2;2;2;8;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;900000;1;98;1;02;70;1594;15;13;243,237348747692
536842;1;2;13;70;104;48;1; ;2;2;2;104;1; ;3;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5241;52;13;229,033763488132
536948;1;2;17;70;32;48;1; ;2;2;2;32;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;45;45;5211;52;17;123,150488005468
536952;1;2;17;70;104;40;1; ;1;1;2;52;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;13;54;9500;95;17;149,078169295968
536955;1;2;17;70;52;20;4; ;1;1;2;28;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;55;54;9500;95;17;163,058100175928
536957;1;2;17;70;12;48;1; ;1;1;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3903300;1;03;39;5170;51;17;158,239997273105
536962;1;1;17;70;2;48;1; ;2;2;2;998;1; ;4;3; ; ; ;1; ; ; ; ; ; ; ;2; ;2; ;1;03;45;5221;52;17;149,078169295968
536965;1;1;17;70;45;48;2; ;1;1;2;45;1; ;5;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;600000;1;13;13;8060;80;17;263,262177764099
536965;1;3;17;70;52;48;4; ;1;1;2;52;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;19;39;8050;80;17;263,262177764099
536966;1;1;17;70;8;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;17;258,125663096533
536971;1;1;17;70;8;40;1; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;50000;1;98;62;0140;01;17;165,957777278517
536975;1;2;17;70;2;52;1; ;1;1;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;2520000;1;95;95;4521;45;17;191,495317016643
536975;1;4;17;70;8;72;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;95;85;4542;45;17;191,495317016643
536977;1;3;17;70;32;40;1; ;2;2;2;998;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;45;5234;52;17;135,243672258052
536985;1;1;17;70;3;25;3; ;1;1;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;1;600000;1;54;54;9500;95;17;136,972948434295
536989;1;2;17;70;45;48;1; ;1;1;2;46;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;45;53;5521;55;17;186,864886891366
536994;1;5;17;70;12;48;1; ;1;1;2;18;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;420000;1;34;45;5233;52;17;129,062831548266
537006;1;1;17;70;8;48;8; ;1;1;2;8;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;62;62;0111;01;17;307,792544397583
537009;1;3;17;70;52;48;1; ;1;1;2;998;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;54;9500;95;17;126,050165108057
537012;1;2;17;70;1;48;1; ;2;2;2;1;1; ;7;9;YA LO AFILIARON EN EL NUEVO EMPLEO; ; ; ; ; ; ; ; ;1; ;1;433700;1;5204000;1;77;58;5211;52;17;158,239997273105
537026;1;1;17;70;10;48;1; ;2;2;2;10;1; ;7;7; ; ; ; ; ; ; ;1; ; ; ;1;300000;1;4800000;1;98;98;5137;51;17;184,422003416286
537041;1;1;17;70;20;48;3; ;1;1;2;46;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;110000;1;54;54;9500;95;17;231,180561627906
537046;1;3;17;70;1;48;1; ;1;1;2;2;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1500000;1;95;95;4521;45;17;149,954744836323
537047;1;1;17;70;96;48;1; ;1;1;2;192;2; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;30;51;5511;55;17;143,497245521976
537057;1;2;17;70;36;48;1; ;1;1;2;36;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;58;58;5126;51;17;139,654195105699
537063;1;7;17;70;8;48;1; ;1;1;2;6;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;17;115,348058440622
537336;1;2;23;70;8;54;5; ;1;1;2;9;5; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6200000;1;95;95;4521;45;23;105,573778706273
537344;1;3;23;70;2;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;23;162,167615734694
537357;1;1;23;70;192;48;1; ;1;1;2;364;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;21;6601;66;23;96,1915865893807
537362;1;3;23;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;133,941031533383
537362;1;4;23;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;133,941031533383
537377;1;3;23;70;52;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6421;64;23;91,1413866984024
537379;1;1;23;70;10;48;1; ;1;1;2;10;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;98;98;6021;60;23;115,30872484806
537381;1;3;23;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;23;135,700832720544
537382;1;3;23;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;89,6750917931239
537384;1;3;23;70;26;48;1; ;1;1;2;26;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5233;52;23;110,059022708223
537386;1;2;23;70;26;48;3; ;1;1;2;26;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;23;95,6661268344366
537388;1;1;23;70;2;48;4; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;560000;2; ;1;54;54;5519;55;23;98,3846428298677
537389;1;4;23;70;26;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;23;93,864987008384
537391;1;4;23;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;23;63,8148017728247
537392;1;2;23;70;26;26;1; ;1;1;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;53;5521;55;23;100,850068531856
537395;1;2;23;70;4;48;1; ;2;2;2;52;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;23;110,408637661196
537401;1;2;23;70;12;48;1; ;2;1;2;12;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;33;40;5234;52;23;104,06798766691
537410;1;3;23;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;145,531383667506
537412;1;2;23;70;4;24;3; ;1;1;2;20;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1700000;1;54;54;9500;95;23;111,783115508736
537412;1;3;23;70;2;48;1; ;1;1;2;32;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;99;5020;50;23;111,783115508736
537413;1;2;23;70;4;48;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;23;121,257656893842
537413;1;3;23;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;23;121,257656893842
537414;1;3;23;70;52;48;1; ;1;1;2;52;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;59;5127;51;23;128,424431890475
537414;1;4;23;70;8;48;3; ;2;2;2;78;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;23;128,424431890475
537416;1;2;23;70;12;48;1; ;1;1;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;85;85;5170;51;23;104,340733841171
537417;1;5;23;70;32;46;1; ;2;2;2;32;1; ;9;4; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;1;100000;1;1500000;1;21;59;7530;75;23;123,616161761349
537426;1;2;23;70;1;46;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;23;89,7669088508624
537430;1;3;23;70;1;46;1; ;2;2;2;53;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;25000;1;300000;1;95;45;5231;52;23;94,7821647118314
537919;1;1;50;70;2;50;4; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3500000;1;41;45;9242;92;50;187,199103858404
537922;1;1;50;70;160;60;4; ;1;1;2;168;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;50;212,415227248535
537923;1;3;50;70;250;60;1; ;1;1;2;256;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8060;80;50;156,084261917882
537925;1;2;50;70;3;40;1; ;1;1;2;106;4; ;1;2; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;98;06;8520;85;50;183,108881840871
537930;1;2;50;70;18;50;1; ;1;1;2;26;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;95;83;2893;28;50;175,284144266837
537935;1;4;50;70;16;48;1; ;1;1;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;95;4521;45;50;113,239254518601
537936;1;2;50;70;4;48;1; ;1;1;2;12;3; ;3;4; ; ; ; ;1; ; ; ; ; ; ;2; ;1;2400000;1;45;54;9500;95;50;191,671220136968
537937;1;2;50;70;48;48;1; ;1;1;2;60;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6422;64;50;121,382114266057
537943;1;1;50;70;3;60;1; ;1;1;2;8;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;62;62;0115;01;50;620,121686714857
537946;1;1;50;70;52;48;1; ;2;2;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;20;7512;75;50;131,242097439535
537947;1;1;50;70;4;48;1; ;1;1;2;250;1; ;3;1; ; ; ; ; ;1; ; ;1; ;ES PENSIONADO;2; ;2; ;1;45;39;5252;52;50;97,7180509877865
537953;1;1;50;70;150;48;2; ;1;1;2;150;4; ;9;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;07;13;8060;80;50;114,194537227542
537954;1;3;50;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;50;131,242097439535
537955;1;1;50;70;10;40;1; ;1;1;2;10;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3700000;1;55;53;5521;55;50;458,725724782169
537960;1;6;50;70;12;48;1; ;1;1;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;58;7522;75;50;201,636122936517
537960;1;9;50;70;6;60;1; ;1;1;2;7;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;12000000;1;98;85;5170;51;50;201,636122936517
537985;1;2;50;70;3;48;1; ;2;2;2;35;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;32;2811;28;50;76,5417313181517
537993;1;2;50;70;1;66;3; ;1;1;2;1;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;1;15000;1;98;1;54;54;7493;74;50;182,35987513322
537998;1;1;50;70;12;40;4; ;1;1;2;21;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;98;98;6031;60;50;201,732459852202
538004;1;2;52;70;16;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;116,006502087339
538012;1;1;52;70;12;48;1; ;1;1;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;39;39;7411;74;52;131,990406271748
538016;1;3;52;70;4;40;1; ;2;1;2;8;1; ;6;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5244;52;52;94,7129500261972
538018;1;1;52;70;4;20;1; ;1;1;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;45;57;9302;93;52;71,6277776585013
538022;1;3;52;70;3;40;2; ;1;1;2;24;4; ;9;1; ; ; ; ; ; ;1; ; ; ; ;2; ;1;4800000;1;32;32;8050;80;52;59,2731030944068
538022;1;4;52;70;20;40;1; ;1;1;2;20;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;32;39;5127;51;52;59,2731030944068
538027;1;1;52;70;24;20;1; ;1;1;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;113,899825289813
538029;1;1;52;70;18;40;1; ;1;1;2;52;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;5011;50;52;56,207513979596
538036;1;2;52;70;4;40;1; ;1;1;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;54;9500;95;52;121,616445558794
538036;1;9;52;70;26;40;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;52;121,616445558794
538037;1;3;52;70;4;40;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;45;5233;52;52;129,317976096396
538044;1;2;52;70;8;40;4; ;1;1;2;52;4; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8512;85;52;125,472330656185
538044;1;3;52;70;4;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;125,472330656185
538045;1;3;52;70;12;40;1; ;1;1;2;12;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;59;45;5233;52;52;251,319501368601
538048;1;2;52;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;52;68,3726122774573
538054;1;2;52;70;4;48;1; ;1;1;2;4;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;3000000;1;39;39;5511;55;52;150,105401680335
538059;1;2;52;70;52;48;1; ;1;1;2;50;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;37;5241;52;52;97,6085086776431
538061;1;2;52;70;8;48;1; ;1;1;2;480;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5219;52;52;131,990406271748
538066;1;1;52;70;20;48;1; ;1;1;2;30;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;32;32;4530;45;52;211,222763247654
538068;1;4;52;70;12;48;1; ;2;2;2;52;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;39;9111;91;52;149,091058736651
538073;1;1;52;70;16;24;1; ;2;2;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;99;54;9500;95;52;91,8786174489456
538075;1;2;52;70;8;54;4; ;1;1;2;8;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;52;129,515680424095
538077;1;1;52;70;52;48;1; ;1;1;2;52;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;77;1551;15;52;123,67306628642
538080;1;1;52;70;30;40;1; ;1;1;2;76;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;77;77;1551;15;52;96,5738209647403
538083;1;3;52;70;12;48;1; ;1;1;2;54;1; ;4;4; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;45;45;5030;50;52;152,301464921824
538088;1;2;52;70;24;48;1; ;1;1;2;76;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5231;52;52;128,030883093474
538096;1;3;52;70;4;20;1; ;2;2;2;104;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;45;5233;52;52;120,081320893284
538098;1;1;52;70;12;48;4; ;1;1;2;12;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;98;98;6042;60;52;159,542062664851
538099;1;4;52;70;2;48;1; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;480000;1;480000;1;85;85;4542;45;52;111,792877227298
538103;1;1;52;70;4;48;1; ;1;1;2;4;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;5000000;1;37;37;5135;51;52;130,530023367779
538118;1;3;54;70;53;40;1; ;1;1;2;55;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8512;85;54;265,726450220979
538129;1;2;54;70;2;24;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;41; ; ; ;54;332,028839604707
538137;1;1;54;70;4;48;1; ;2;2;2;40;5; ;4;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;95;95;4521;45;54;335,149352080783
538137;1;4;54;70;4;48;1; ;2;2;2;4;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3602200;1;45;39;5139;51;54;335,149352080783
538145;1;5;54;70;2;48;1; ;1;1;2;24;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;54;518,715004261686
538149;1;4;54;70;5;48;1; ;1;1;2;24;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;45;45;5233;52;54;521,637977032967
538155;1;2;54;70;5;48;1; ;1;1;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;56;38;6421;64;54;298,168514095436
538187;1;1;54;70;4;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;3600000;1;95;95;4521;45;54;258,834880969703
538189;2;2;54;70;4;48;4; ;1;1;2;4;4; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;79;79;1810;18;54;255,509934020277
538190;1;1;54;70;1;60;4; ;1;1;2;1;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;3000000;1;95;93;2020;20;54;395,105719449325
538191;1;4;54;70;12;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;80; ; ; ;54;274,525706181924
538460;1;3;66;70;52;72;4; ;1;1;2;156;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;45;39;1710;17;66;295,315636942452
538463;1;1;66;70;3;48;3; ;1;1;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;54;45;5211;52;66;196,068175095085
538467;1;3;66;70;6;48;1; ;2;2;2;7;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;211000;1;5500000;1;45;39;5141;51;66;264,610490525022
538483;1;1;66;70;8;48;1; ;1;1;2;8;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;59;9242;92;66;265,517217453107
538493;1;2;66;70;1;48;1; ;1;1;2;55;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;79;1810;18;66;343,612122647319
538494;1;1;66;70;3;48;1; ;1;1;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;53;5521;55;66;245,444828771762
538503;1;2;66;70;104;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;66;274,652078153141
538507;1;2;66;70;24;48;1; ;2;2;2;24;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;11000000;1;18;18;7512;75;66;246,968107208967
538510;1;3;66;70;8;48;1; ;1;1;2;6;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;79;1810;18;66;285,137955612168
538510;1;7;66;70;12;48;3; ;1;1;2;14;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;66;285,137955612168
538512;1;3;66;70;1;48;1; ;1;1;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;240000;1;600000;1;45;45;5521;55;66;285,319379861935
538521;1;2;66;70;4;48;1; ;2;2;2;5;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2; ;1;32;45;5233;52;66;172,680360148487
