DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
542615;1;2;70;52;48;1; ;1;1;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1400000;1;59;54;5519;55;1;13;13;242,643590250502
542618;1;4;70;156;48;1; ;1;1;2;52;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;5211;52;1;13;13;243,058467066051
542621;1;2;70;26;48;4; ;1;1;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;93;93;4552;45;1;13;13;561,973137284277
542623;1;3;70;17;48;1; ;1;1;2;52;1; ;2;2; ; ; ; ; ; ; ; ;1; ;SEGUIR   ESTUDIANDO;2; ;2; ;1;45;37;5271;52;1;13;13;234,009629781885
542626;1;5;70;9;48;1; ;2;2;2;9;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5800000;1;45;45;5239;52;1;13;13;267,400392680572
542627;1;1;70;104;48;1; ;1;1;2;104;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;8532;85;1;13;13;221,931970858351
542628;1;7;70;52;48;3; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;54;54;9500;95;1;13;13;249,628893354054
542629;1;2;70;47;48;1; ;2;1;2;104;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;13;13;221,931970858351
542633;1;2;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;1;13;13;235,597797031921
542634;1;8;70;52;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;1;13;13;240,717165666715
542642;1;2;70;30;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;13;13;227,513545026105
542642;1;5;70;10;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;227,513545026105
542645;1;4;70;48;48;1; ;2;2;2;48;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;6320;63;1;13;13;254,560190298629
542646;1;3;70;10;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;13;13;246,677042219148
542651;1;3;70;10;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;13;13;257,350681648605
542653;1;1;70;24;20;4; ;1;1;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;45;9242;92;1;13;13;225,526533286748
542653;2;3;70;4;40;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;55;54;5511;55;1;13;13;225,526533286748
542656;1;1;70;12;40;1; ;1;1;2;12;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;32;32;7020;70;1;13;13;264,407348099062
542656;1;2;70;8;40;1; ;1;1;2;8;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;12;21;6421;64;1;13;13;264,407348099062
542658;1;1;70;28;40;1; ;1;1;2;28;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;03;03;8519;85;1;13;13;238,223754857683
542659;1;4;70;24;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;13;13;202,963642931342
542660;1;4;70;20;40;1; ;1;1;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;39;39;1512;15;1;13;13;218,597194294282
542668;2;1;70;21;48;1; ;2;2;2;21;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;55;55;4521;45;1;13;13;207,33201976728
542674;1;1;70;78;48;1; ;2;2;2;32;4; ;1;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6100000;1;21;03;5272;52;1;13;13;231,921094734748
542687;1;3;70;53;50;3; ;1;1;2;53;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;15;15;41,8861493440306
542691;1;7;70;53;40;1; ;1;1;2;53;6; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;53;5521;55;1;15;15;71,8639887881306
542692;1;2;70;159;40;1; ;1;1;2;159;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5231;52;1;15;15;129,191878601844
542692;1;3;70;53;48;1; ;1;1;2;53;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;15;15;129,191878601844
542694;1;2;70;66;40;3; ;1;1;2;66;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;15;15;61,063930525979
542698;1;3;70;2;48;1; ;1;1;2;53;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;15;15;102,74634219752
542701;1;2;70;8;48;1; ;1;1;2;8;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;13;58;8511;85;1;15;15;66,7520577921586
542719;1;3;70;78;40;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;1;15;15;98,1686710811934
542730;1;2;70;24;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;1;15;15;205,122908295783
542730;1;4;70;72;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;15;205,122908295783
542730;1;5;70;24;48;1; ;1;1;2;24;1; ;8;5; ; ;1; ; ; ; ; ; ; ; ;2; ;1;8000000;1;02;02;4530;45;1;15;15;205,122908295783
542734;1;1;70;52;48;2; ;2;2;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;4530;45;1;15;15;80,1273169989645
542738;1;3;70;8;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;15;67,7996199158724
542743;1;3;70;24;36;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;15;15;78,881287850074
542744;1;2;70;48;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;15;15;62,2563720077851
542757;1;2;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;185,703848478058
542769;1;3;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;17;220,2902268557
542774;1;2;70;144;48;1; ;1;1;2;144;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;1;17;17;155,627794602653
542775;1;2;70;144;48;1; ;1;1;2;144;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;33;5530;55;1;17;17;151,977846398557
542788;1;2;70;43;48;1; ;1;1;2;43;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;59;9242;92;1;17;17;126,163154445677
542793;1;1;70;4;48;1; ;2;2;2;4;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;98;39;7512;75;1;17;17;160,833582825892
542805;1;2;70;2;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;17;98;2434,42091024008
542807;1;1;70;5;48;1; ;1;1;2;5;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;98;98;6022;60;1;17;98;2783,06632057
542854;1;1;70;12;48;1; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;9600000;1;45;45;5236;52;1;17;98;2894,82739459035
542860;1;1;70;3;50;1; ;1;1;2;3;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2; ;1;95;95;4521;45;1;17;98;2123,4312442925
542861;1;2;70;24;50;4; ;1;1;2;24;8; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;62;0111;01;1;17;98;2017,8221776059
542911;1;3;70;2;40;1; ;1;1;2;392;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;33;5522;55;1;17;98;2275,14289771526
542934;1;1;70;16;35;3; ;1;1;2;16;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;480000;1;54;53;5521;55;1;17;98;2375,00496836244
542944;1;3;70;120;40;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;17;98;1551,02584168179
542946;1;1;70;2;50;1; ;1;1;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0111;01;1;17;98;1881,58062117394
542946;1;4;70;8;40;1; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;54;9500;95;1;17;98;1881,58062117394
542952;1;2;70;4;48;2; ;1;1;2;20;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1100000;1;99;54;9500;95;1;17;98;2610,41233401894
542982;1;1;70;2;48;2; ;1;1;2;2;1; ;2;1; ; ; ; ; ; ; ;1; ; ; ;1;200000;1;1200000;1;62;95;9241;92;1;17;98;2609,02980758955
542983;1;3;70;52;48;2; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;17;98;3220,6867727344
542996;1;1;70;4;48;8; ;1;1;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;840000;1;62;62;0111;01;1;17;98;3588,23463947166
542996;1;2;70;3;56;2; ;1;1;2;3;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;600000;1;99;97;7514;75;1;17;98;3588,23463947166
542996;1;3;70;3;48;8; ;1;1;2;3;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;300000;1;62;62;0111;01;1;17;98;3588,23463947166
542998;1;1;70;8;48;8; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;62;97;5211;52;1;17;98;2610,41233401894
543004;1;1;70;16;44;4; ;1;1;2;18;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;95;58;8046;80;1;17;98;3540,61090737433
543004;1;2;70;24;44;2; ;1;1;2;26;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;62;54;9500;95;1;17;98;3540,61090737433
543039;5;1;70;4;24;3; ;1;1;2;5;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;920000;1;54;54;9500;95;1;17;98;2526,5380601647
543071;1;3;70;4;48;1; ;1;1;2;48;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;45;5125;51;1;18;18;66,8086110542519
543071;1;4;70;2;40;1; ;1;1;2;96;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5521;55;1;18;18;66,8086110542519
543071;1;5;70;3;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;66,8086110542519
543081;1;1;70;3;60;4; ;1;1;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;3000000;1;98;98;6031;60;1;18;18;96,0782751699497
543122;1;3;70;2;48;1; ;1;1;2;96;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;1;19;19;107,689055079327
543125;1;1;70;144;36;2; ;1;1;2;24;4; ;1;3; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1200000;1;59;59;8519;85;1;19;19;58,1472198067354
543125;1;3;70;48;24;1; ;1;1;2;180;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8511;85;1;19;19;58,1472198067354
543132;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;53,9310707628915
543136;1;3;70;8;40;1; ;1;1;2;8;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;34;45;5233;52;1;19;19;120,282478871533
543136;1;4;70;4;40;1; ;1;1;2;4;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;900000;1;45;45;5233;52;1;19;19;120,282478871533
543149;1;3;70;16;20;1; ;1;1;2;48;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6421;64;1;19;19;61,1325728478662
543155;1;2;70;48;48;1; ;2;2;2;96;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5521;55;1;19;19;76,0536897630144
543155;1;4;70;20;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;76,0536897630144
543156;1;4;70;2;48;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;1;19;19;59,9209567148349
543156;1;5;70;16;48;1; ;2;2;2;240;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;1;19;19;59,9209567148349
543157;1;4;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;73,549412075906
543161;1;5;70;4;48;2; ;1;1;2;25;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;01;59;8513;85;1;19;19;63,1380993317557
543173;1;2;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;75,2767370916408
543174;1;3;70;8;48;1; ;2;1;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;1;19;19;73,8985868144569
543177;1;6;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;80,4806666519541
543181;1;8;70;12;48;1; ;2;1;2;3;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;17;17;9213;92;1;19;19;147,046968153978
543183;1;10;70;24;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;65,6086987181976
543187;1;2;70;999;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;19;19;37,3225153864146
543187;2;8;70;12;48;4; ;1;1;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;83;2811;28;1;19;19;37,3225153864146
543188;2;2;70;104;48;4; ;1;1;2;52;4; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;45;5233;52;1;19;19;93,0779242841949
543189;1;2;70;24;48;4; ;1;1;2;20;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;1200000;1;95;95;4530;45;1;19;19;70,9921701941296
543189;1;3;70;12;48;1; ;2;2;2;52;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;95;4530;45;1;19;19;70,9921701941296
543190;1;2;70;8;40;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;00;54;7493;74;1;19;19;69,2398203497272
543193;1;1;70;125;24;4; ;1;1;2;125;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6021;60;1;19;19;71,8865080282642
543196;1;2;70;208;48;1; ;1;1;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;9242;92;1;19;19;78,4308464671214
543197;1;1;70;8;48;4; ;1;1;2;8;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2160000;1;95;95;4530;45;1;19;19;50,8812780967263
543197;1;2;70;156;24;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;56; ; ; ;1;19;19;50,8812780967263
543198;1;3;70;8;44;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;1;19;19;51,6894245911061
543199;1;1;70;8;44;3; ;1;1;2;280;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;19;19;87,1249032423092
543202;2;2;70;40;44;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;19;19;94,1985678097859
543203;1;1;70;8;20;3; ;1;1;2;70;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;55;7493;74;1;19;19;49,042736912569
543204;1;1;70;16;44;1; ;1;1;2;120;4; ;1;9;CON EL PUNTAJE DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;55;41;5231;52;1;19;19;59,9462485576351
543204;1;2;70;6;48;1; ;2;2;2;32;1; ;2;9;CON EL PUNTAJE DEL SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;45;5233;52;1;19;19;59,9462485576351
543205;1;2;70;24;44;1; ;1;1;2;80;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;38;6422;64;1;19;19;107,724125612686
543205;2;4;70;16;44;1; ;1;1;2;32;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;280000;1;45;32;7411;74;1;19;19;107,724125612686
543209;1;11;70;96;40;1; ;2;2;2;96;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;37;6715;67;1;19;19;76,1197886235269
543213;1;5;70;8;25;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;77,65212276113
543215;1;3;70;4;55;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;62;0140;01;1;19;19;67,7515175954211
543215;1;5;70;4;48;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;55;9500;95;1;19;19;67,7515175954211
543218;1;2;70;10;40;1; ;2;2;2;10;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;58;03;9242;92;1;19;19;43,7269722862276
543407;1;2;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;20;20;77,1143262339515
543408;1;8;70;20;40;1; ;1;1;2;28;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;13;54;5511;55;1;20;20;58,2921223166672
543413;1;1;70;100;40;4; ;1;1;2;100;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5211;52;1;20;20;108,493732442516
543418;1;1;70;8;48;3; ;1;1;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;54;54;7493;74;1;20;20;101,0461746311
543418;1;3;70;8;48;4; ;1;1;2;20;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;38;6421;64;1;20;20;101,0461746311
543424;1;1;70;20;50;1; ;1;1;2;20;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;4700000;1;60;60;1010;10;1;20;20;122,003409057909
543424;1;2;70;2;20;4; ;1;1;2;99;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;56;54;9500;95;1;20;20;122,003409057909
543431;1;1;70;30;40;1; ;1;1;2;104;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;13;8012;80;1;20;20;115,732690160885
543433;1;1;70;1;40;4; ;1;1;2;1;4; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;900000;1;61;61;0115;01;1;20;20;148,634674417901
543433;1;2;70;2;40;4; ;1;1;2;99;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;54;9500;95;1;20;20;148,634674417901
543445;1;2;70;4;48;1; ;1;1;2;6;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;1;20;20;106,929658903058
543446;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;119,42527933882
543452;1;2;70;36;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;1;20;20;79,0102775651436
543454;1;1;70;36;48;1; ;1;1;2;36;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;58;45;5234;52;1;20;20;131,469154355145
543461;1;2;70;4;48;1; ;1;1;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;38;45;5237;52;1;20;20;119,927636672819
543719;1;1;70;2;40;1; ;1;1;2;3;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;13;13;8050;80;1;20;20;108,199564569865
543719;1;3;70;2;40;1; ;1;1;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;03;39;7513;75;1;20;20;108,199564569865
543719;1;4;70;40;48;1; ;1;1;2;52;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;7513;75;1;20;20;108,199564569865
543725;1;5;70;98;30;1; ;1;1;2;52;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;20;20;99,5864806709106
543727;1;3;70;12;48;1; ;1;1;2;98;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;20;20;71,5224689113347
543729;1;4;70;2;45;1; ;1;1;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;38;6421;64;1;23;23;123,8570026491
543732;1;2;70;6;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;100,066810881678
543734;1;1;70;16;25;1; ;1;1;2;104;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;1;23;23;125,308725988111
543741;1;3;70;12;45;2; ;2;1;2;36;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;58;58;7524;75;1;23;23;105,841972776459
543743;1;4;70;12;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;1;23;23;127,424536737127
543749;1;9;70;16;48;1; ;1;1;2;208;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;1;23;23;107,784125698788
543756;1;3;70;24;48;1; ;1;1;2;24;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1872000;1;95;95;4521;45;1;23;23;136,365296843308
543768;1;3;70;4;48;2; ;2;2;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;45;5211;52;1;23;23;143,973503850651
543776;1;5;70;8;48;4; ;1;1;2;8;4; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;5000000;1;05;05;7310;73;1;23;23;237,915359637747
543779;1;3;70;26;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;23;23;222,69894562306
543782;1;3;70;52;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;23;23;69,1834756869043
543783;1;1;70;2;48;1; ;1;1;2;2;9;HACIENDOLE TURNOS A UN ASALARIA;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8511;85;1;23;23;94,333573735599
543790;1;3;70;26;48;1; ;1;1;2;26;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;54;9500;95;1;23;23;86,4966687921531
543790;1;8;70;52;48;3; ;1;1;2;52;3; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;23;23;86,4966687921531
543790;1;10;70;8;60;3; ;1;1;2;8;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;1;23;23;86,4966687921531
543790;1;13;70;26;48;3; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;23;23;86,4966687921531
543792;1;3;70;2;48;1; ;1;1;2;2;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;2400000;1;95;95;4521;45;1;23;23;121,649374842345
543800;1;2;70;2;48;1; ;1;1;2;2;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;4000000;1;45;45;5234;52;1;23;23;185,149073810154
543803;1;4;70;52;48;1; ;1;1;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;50;5239;52;1;23;23;69,148531656895
543809;1;2;70;8;48;1; ;1;1;2;8;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;43;43;7530;75;1;23;23;106,548361647925
543810;1;3;70;16;48;1; ;1;1;2;16;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;95;95;4521;45;1;23;23;167,850960571737
543814;1;1;70;24;48;2; ;1;1;2;26;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;1;23;23;94,8171087418407
543814;1;4;70;12;48;1; ;2;2;2;4;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;6000000;1;45;45;5239;52;1;23;23;94,8171087418407
543823;1;1;70;4;56;5; ;2;2;2;4;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;1;2100000;1;15000000;1;51;31;7512;75;1;23;23;236,218387873507
543829;1;1;70;106;48;4; ;1;1;2;106;4; ;1;2; ; ; ; ; ; ; ; ;1; ;ESTA ESPERANDO LA EDAD PARA LA PENSION;2; ;2; ;1;98;98;6031;60;1;23;23;122,916931855404
