DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
540073;1;2;80;1;2;4; ;3; ;2; ;2; ; ; ; ;8;2;1;08;08;446,418358040982
540073;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;446,418358040982
540074;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;497,442947401736
540074;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
540074;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
540075;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;538,308585466134
540075;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;538,308585466134
540075;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;538,308585466134
540079;1;2;80;1;2;6; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;530,138740932463
540079;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;530,138740932463
540079;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;530,138740932463
540079;1;5;80;1;1;8;TUVO UN BEBE;2; ;2; ;2; ; ; ;TUVO UN BEBE;12;2;1;08;08;530,138740932463
540079;1;10;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;530,138740932463
540082;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;364,452716449728
540082;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;364,452716449728
540084;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;515,138162285374
540085;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,866935970193
540085;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,866935970193
540085;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,866935970193
540086;1;1;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;08;08;397,174404687171
540086;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;397,174404687171
540087;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;401,279661233934
540087;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;401,279661233934
540090;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;438,499473928347
540091;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;494,729716713272
540092;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;354,1728646115
540092;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;354,1728646115
540092;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;354,1728646115
540093;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;456,298903281326
540093;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;456,298903281326
540094;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,859804576784
540095;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;439,592314293882
540095;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;439,592314293882
540096;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;553,298331267385
540096;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;553,298331267385
540096;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;553,298331267385
540096;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;553,298331267385
540097;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;465,167467416195
540098;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;501,520917625773
540100;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,058651985665
540100;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,058651985665
540100;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,058651985665
540100;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,058651985665
540100;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,058651985665
540103;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;445,859243448929
540103;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;445,859243448929
540103;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;445,859243448929
540103;2;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;445,859243448929
540103;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;445,859243448929
540103;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;445,859243448929
540103;2;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;445,859243448929
540104;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;433,226956443665
540104;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;433,226956443665
540104;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;433,226956443665
540105;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;414,880452416646
540105;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;414,880452416646
540107;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;443,348606628085
540108;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;432,00917146893
540109;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;530,130979326384
540111;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;536,725496255143
540111;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;536,725496255143
540111;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;536,725496255143
540112;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,528100584763
540113;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;519,226965355248
540113;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;519,226965355248
540114;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;472,910855925163
540115;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;475,624086613627
540115;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;475,624086613627
540116;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;511,241217182102
540117;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;5;2;1;08;08;543,748223985985
540118;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;08;08;436,319969013366
540118;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;436,319969013366
540119;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
540119;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
540124;1;1;80;1;3;6; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;4391,83918101073
540125;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2850,71960041593
540129;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2904,73956389244
540129;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2904,73956389244
540130;1;1;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;1825,0470296745
540130;1;2;80;1;3;5; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;1825,0470296745
540130;1;3;80;1;4;6; ;2; ;2; ;2; ; ;3;ADICCION;12;1;1;11;11;1825,0470296745
540130;1;6;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;1825,0470296745
540131;1;4;80;1;1;7; ;2; ;2; ;1;300000; ; ; ;2;2;1;11;11;3357,31635845885
540131;1;5;80;2; ; ; ;2; ;2; ;1;250000;2; ;.; ; ;1;11;11;3357,31635845885
540133;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;1;2;1;11;11;2363,75072597965
540133;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2363,75072597965
540134;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2864,39827737461
540136;1;1;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;11;11;2147,57330746604
540136;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;11;11;2147,57330746604
540142;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2269,38222659729
540143;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2729,62236528575
540144;1;1;80;1;3;8;VENDIO EL NEGOCIO;2; ;2; ;2; ; ; ; ;8;2;1;11;11;2288,81630240748
540144;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;11;11;2288,81630240748
540144;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2288,81630240748
540145;1;1;80;1;1;2; ;2; ;2; ;2; ; ; ;QUIERE DESCANSAR UNOS MESES;12;2;1;11;11;2899,03456778353
540146;1;1;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;2656,15972919381
540147;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3078,40082121215
540148;1;1;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;4244,91390882686
540149;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2891,06088693376
540149;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2891,06088693376
540149;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2891,06088693376
540150;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3027,35173985745
540150;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3027,35173985745
540150;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3027,35173985745
540151;1;1;80;1;1;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;2122,45695441343
540154;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;2534,21932475292
540154;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2534,21932475292
540154;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2534,21932475292
540155;1;1;80;1;3;5; ;2; ;1;320000;2; ; ;2; ;2;1;1;11;11;2689,28107876792
540156;1;4;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;2868,25545805715
540157;1;1;80;1;1;3; ;2; ;2; ;1;7077000; ; ; ;4;2;1;11;11;3415,72076915385
540157;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3415,72076915385
540158;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;11;11;2363,75072597965
540158;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;2363,75072597965
540159;1;2;80;1;4;2; ;2; ;2; ;2; ; ;4; ;9;1;1;11;11;3303,34792802127
540160;1;3;80;1;1;7; ;2; ;2; ;1;350000; ; ; ;2;2;1;11;11;2658,80126245838
540160;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2658,80126245838
540161;1;7;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;2758,14233834659
540162;1;2;80;1;1;2; ;2; ;1;250000;1;210000; ; ; ;9;2;1;11;11;2534,28954501175
540162;2;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2534,28954501175
540163;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2425,67115492093
540164;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;11;11;5200,4659014862
540166;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2953,88910376552
540166;1;4;80;2; ; ; ;3; ;2; ;2; ;1;2; ;8; ;1;11;11;2953,88910376552
540170;1;2;80;1;4;3; ;3; ;2; ;2; ; ; ; ;4;2;1;11;11;2264,45280344603
540170;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2264,45280344603
540170;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2264,45280344603
540172;1;1;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;11;11;5074,80946782269
540174;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;9;2;1;11;11;2703,40245409268
540175;1;2;80;1;4;5; ;2; ;2; ;2; ; ;2; ;8;1;1;11;11;2171,0872105196
540176;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3025,83811473345
540177;1;2;80;1;4;6; ;2; ;2; ;2; ; ;3; ;5;1;1;11;11;3001,01717693631
540177;1;4;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;3001,01717693631
540178;1;1;80;1;4;6; ;2; ;2; ;2; ; ;3; ;8;1;1;11;11;2815,94086591389
540178;1;3;80;1;1;1; ;2; ;2; ;1;500000; ; ; ;2;2;1;11;11;2815,94086591389
540178;1;4;80;1;1;1; ;2; ;2; ;1;98; ; ; ;2;2;1;11;11;2815,94086591389
540184;1;1;80;1;1;5; ;3; ;2; ;1;2000000; ; ; ;8;2;1;11;11;3251,38596245509
540184;1;2;80;1;1;8;FRACASO;2; ;2; ;1;3000000; ; ; ;8;2;1;11;11;3251,38596245509
540184;1;3;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;11;11;3251,38596245509
540184;1;4;80;1;1;1; ;2; ;2; ;1;300000; ; ; ;8;2;1;11;11;3251,38596245509
540185;1;3;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;11;11;3497,69227498774
540188;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2850,71960041593
540188;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2850,71960041593
540190;1;2;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;2937,86091346654
540191;1;2;80;1;4;2; ;2; ;2; ;2; ; ;2; ;5;1;1;11;11;2811,83425518509
540191;1;4;80;1;1;1; ;2; ;2; ;1;600000; ; ; ;2;2;1;11;11;2811,83425518509
540191;1;5;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;11;11;2811,83425518509
540196;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2811,83425518509
540196;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2811,83425518509
540196;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2811,83425518509
540199;1;1;80;1;4;3; ;2; ;2; ;2; ; ;4; ;4;1;1;11;11;2830,48830050054
540199;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2830,48830050054
540199;2;2;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2830,48830050054
540199;3;2;80;1;2;2; ;2; ;2; ;1;600000; ; ; ;9;2;1;11;11;2830,48830050054
540199;3;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2830,48830050054
540201;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2914,66003364857
540201;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2914,66003364857
540202;1;3;80;1;1;1; ;2; ;2; ;1;400000; ; ; ;2;2;1;11;11;3041,03041681613
540204;1;2;80;1;1;2; ;2; ;2; ;1;5500000; ; ; ;9;2;1;11;11;3270,22657844717
540204;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3270,22657844717
540206;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;4;2;1;11;11;2122,45695441343
540207;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2656,15972919381
540208;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;7;2;1;11;11;2645,1225854997
540208;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2645,1225854997
540208;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2645,1225854997
540209;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;2660,3162032932
540209;1;3;80;1;1;1; ;2; ;2; ;1;100000; ;1;LE AYUDA A LA MAMA A VENDER MEDIAS;12;1;1;11;11;2660,3162032932
540210;1;2;80;1;2;1; ;2; ;2; ;1;450000; ;1; ;8;1;1;11;11;1944,19432058047
540210;1;4;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;11;11;1944,19432058047
540210;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;1944,19432058047
540211;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;11;11;2709,39552290745
540212;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;11;11;1820,12620332847
540213;1;1;80;1;4;5; ;2; ;2; ;2; ; ; ; ;7;2;1;11;11;2317,01682563555
540214;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3060,47308943155
540215;1;1;80;1;4;3; ;2; ;2; ;2; ; ;1; ;4;1;1;11;11;2224,43956356621
540215;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2224,43956356621
540216;1;2;80;1;3;5; ;2; ;2; ;2; ; ; ; ;8;2;1;11;11;2694,20190511395
540218;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;2907,44009670484
540219;1;2;80;1;1;2; ;2; ;2; ;1;500000; ; ; ;9;2;1;11;11;3021,58774420071
540219;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3021,58774420071
540219;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;11;11;3021,58774420071
540220;1;2;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;11;11;1913,37523692193
540220;1;3;80;1;3;8;POR  ESTUDIO;2; ;2; ;2; ; ; ;POR  ESTUDIO;12;2;1;11;11;1913,37523692193
540225;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;249,745382880283
540225;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;249,745382880283
540225;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;249,745382880283
540226;1;1;80;1;3;8;LA     EDAD;2; ;2; ;2; ; ; ; ;8;2;1;13;13;237,118413211204
540226;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;13;237,118413211204
540226;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;237,118413211204
540230;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;13;238,098412673477
540230;1;2;80;1;1;7; ;2; ;2; ;1;195000; ;1; ;4;1;1;13;13;238,098412673477
540230;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;238,098412673477
540230;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;238,098412673477
540230;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;238,098412673477
540231;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;221,061571714604
540231;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;221,061571714604
540232;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;214,326672090028
540233;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;13;263,255212660525
540234;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;227,182492524877
540234;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;227,182492524877
540235;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;263,864068723822
540235;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;263,864068723822
540235;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;263,864068723822
540235;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;263,864068723822
540235;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;263,864068723822
540236;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;252,697648386242
540236;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;252,697648386242
540236;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;252,697648386242
540240;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;13;259,350251065382
540240;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;259,350251065382
540241;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;13;13;199,700133004173
540243;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;270,292407338328
540243;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;270,292407338328
540244;1;2;80;1;2;3; ;2; ;2; ;2; ; ;1; ;4;1;1;13;13;207,267545628078
540244;2;2;80;1;2;2; ;2; ;2; ;2; ; ;1; ;9;1;1;13;13;207,267545628078
540244;2;5;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;13;207,267545628078
540245;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;13;13;258,725653136404
540246;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;214,326672090028
540248;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;216,791049510351
540249;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;265,222416319863
540250;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;13;13;214,326672090028
540253;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;13;222,041571176877
540253;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;222,041571176877
540253;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;222,041571176877
540253;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;13;222,041571176877
540254;1;3;80;2; ; ; ;2; ;2; ;2; ;1;2; ;3; ;1;13;13;253,201154524785
540256;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;15;15;50,2736550619725
540256;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;15;15;50,2736550619725
540256;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;50,2736550619725
540257;1;3;80;1;1;1; ;2; ;2; ;1;2500000; ; ; ;2;2;1;15;15;282,642217319519
540257;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;282,642217319519
540258;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;191,664777237184
540259;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;15;15;214,667049485458
540259;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;214,667049485458
540260;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;200,162471892414
540262;1;1;80;1;1;7; ;2; ;1;10000;1;1010000; ;1; ;6;1;1;15;15;73,0406695792502
540262;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;73,0406695792502
540262;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;73,0406695792502
540264;1;1;80;1;1;4; ;3; ;2; ;2; ; ; ; ;10;2;1;15;15;73,6871334116589
540264;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;73,6871334116589
540265;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;56,3382700909302
540267;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;242,530454455455
540268;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;52,6537703113431
540268;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;52,6537703113431
540270;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;301,463822717135
540271;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;160,946696060886
540273;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;85,3938963952996
540273;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;85,3938963952996
540275;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;62,1980166264591
540275;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;62,1980166264591
540275;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;62,1980166264591
540276;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;60,6326136138638
540277;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;61,1559123519881
540277;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;61,1559123519881
540277;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;61,1559123519881
540278;1;1;80;1;4;0; ;2; ;2; ;2; ; ; ; ;8;2;1;15;15;85,1789399679007
540279;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;316,421138432832
540279;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;316,421138432832
540280;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;220,230683513389
540281;1;3;80;1;1;1; ;2; ;2; ;1;80000; ; ; ;2;2;1;15;15;53,2087849053524
540281;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;15;15;53,2087849053524
