Directorio;Secuencia_p;Orden;Regis;P7480;P7480s1;P7480s2;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s12;P7480s1a1;P7480s2a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;P7480s12a1;Clase;Dpto;Fex_c_2011
429791;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;8; ; ; ; ; ; ; ;2;76;3577,84443649157
429794;1;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;2;14; ; ; ; ; ; ; ; ; ;2;76;3356,8526802644
429796;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;76;3597,55138162179
429796;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;15; ; ; ; ; ; ; ;2;76;3597,55138162179
429796;1;3;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;8;2; ; ; ; ; ; ; ; ; ;2;76;3597,55138162179
429796;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;76;3597,55138162179
429796;1;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;76;3597,55138162179
429800;1;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ; ; ;2;76;3399,87105285807
429800;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;18; ;10; ; ; ; ; ; ; ;2;76;3399,87105285807
429800;1;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;2; ; ; ; ; ; ; ;2;76;3399,87105285807
429802;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;2; ; ; ; ; ; ; ;2;76;3840,80202599877
429802;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;10; ;4; ; ; ; ; ; ; ;2;76;3840,80202599877
429802;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;76;3840,80202599877
429805;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3870,7837687397
429805;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;3; ;20; ;12; ; ; ; ; ; ; ;2;76;3870,7837687397
429808;1;1;90; ;1;1;1;2;2;2;2;2;1;2;2;2;14;7;28; ; ; ; ; ;32; ; ; ;2;76;3636,97351627097
429808;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3636,97351627097
429810;1;1;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;4; ;10; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429810;1;8;90; ;2;2;1;2;2;2;2;2;1;2;2;2; ; ;3; ; ; ; ; ;3; ; ; ;2;76;2157,00223738765
429810;1;9;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;76;2157,00223738765
429878;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;6; ;6; ; ; ; ; ; ; ;2;76;4323,30131347063
429878;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;50; ;24; ; ; ; ; ; ; ;2;76;4323,30131347063
429878;1;3;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;7;8; ;3; ; ; ; ; ; ; ;2;76;4323,30131347063
429884;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;76;3289,71912806769
429884;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;50; ;6; ; ; ; ; ; ; ;2;76;3289,71912806769
429884;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3289,71912806769
429887;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;12;5;18; ; ; ; ; ; ; ; ; ;2;76;3858,47058526178
429889;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;8;5; ; ; ; ; ; ; ; ; ; ;2;76;3757,23233865917
429889;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;8; ;24; ; ; ; ; ; ; ;2;76;3757,23233865917
429893;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;8; ; ; ; ; ; ; ;2;76;3577,84443649157
429893;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;22; ; ; ; ; ; ; ;2;76;3577,84443649157
429901;1;1;90; ;2;1;1;2;2;2;2;2;1;2;2;2; ;3;10; ; ; ; ; ;10; ; ; ;2;76;2909,26449278481
429903;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;76;3056,77882102984
429903;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;2;76;3056,77882102984
429907;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3902,90347638956
429907;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;76;3902,90347638956
429907;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;76;3902,90347638956
429907;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3902,90347638956
429911;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;3632,81135989593
429911;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;40; ; ; ; ; ; ; ; ;2;2;76;3632,81135989593
429911;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;76;3632,81135989593
429911;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;76;3632,81135989593
429915;1;1;90; ;2;2;1;2;2;2;2;2;1;2;2;2; ; ;7; ; ; ; ; ;6; ; ; ;2;76;2909,26449278481
429917;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;2;76;4153,87697535766
429917;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;10; ; ; ; ; ; ; ;2;76;4153,87697535766
429917;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;2;76;4153,87697535766
429917;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;76;4153,87697535766
429922;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;2920,70773083185
429922;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;76;2920,70773083185
429922;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;76;2920,70773083185
429925;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;2;76;3399,87105285807
429925;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;10; ; ; ; ; ; ; ;2;76;3399,87105285807
429925;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;2;76;3399,87105285807
430151;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1135,64102944904
430151;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;05;1135,64102944904
430151;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;1135,64102944904
430264;1;1;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;2;28; ; ; ; ; ; ; ; ; ;2;05;2476,5289303422
430265;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;2;05;2272,20161299698
430268;1;1;90; ;1;2;1;2;1;2;2;2;2;2;2;2;14; ;7; ;24; ; ; ; ; ; ; ;2;05;2568,37259912699
430268;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;42; ; ; ; ; ; ; ;2;05;2568,37259912699
430271;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2476,5289303422
430273;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2679,65526680553
430273;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;05;2679,65526680553
430275;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;24; ; ; ; ; ; ; ;2;05;2475,49804856388
430275;1;2;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;7; ; ; ; ; ; ; ;2;05;2475,49804856388
430275;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;05;2475,49804856388
430278;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;05;2476,5289303422
430280;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ; ; ;2;05;2679,65526680553
430280;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;2;05;2679,65526680553
430286;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;2;05;3031,04966133339
430287;1;1;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;24; ;36; ; ; ; ; ; ; ;2;05;2370,04597950828
430287;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;2;05;2370,04597950828
430287;1;3;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;7; ;24; ; ; ; ; ; ; ;2;05;2370,04597950828
430302;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;2;05;3031,04966133339
430305;1;1;90; ;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ;40; ; ; ;2;05;3081,69480483643
430305;1;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;7;7;49; ;8; ; ; ; ; ; ; ;2;05;3081,69480483643
430305;1;3;90; ;1;1;1;2;2;2;2;1;2;2;2;2;4;8;20; ; ; ; ;3; ; ; ; ;2;05;3081,69480483643
430305;1;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;2;8;14; ; ; ; ; ; ; ; ; ;2;05;3081,69480483643
430305;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;4;8;14; ; ; ; ; ; ; ; ; ;2;05;3081,69480483643
430305;1;7;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ; ; ;2;05;3081,69480483643
430309;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;25;7; ; ; ; ; ; ; ; ; ;2;05;3132,69787911684
430309;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;20;8;20; ; ; ; ; ; ; ; ; ;2;05;3132,69787911684
430315;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2781,85153163137
430315;1;2;90; ;1;2;1;2;2;1;1;2;2;2;2;2;5; ;35; ; ;70;5; ; ; ; ; ;2;05;2781,85153163137
430315;1;3;90; ;2;1;2;2;2;1;2;2;2;2;2;2; ;36; ; ; ;21; ; ; ; ; ; ;2;05;2781,85153163137
430319;1;1;90; ;2;2;1;2;2;2;2;1;2;2;2;1; ; ;13; ; ; ; ;10; ; ; ;13;2;05;2766,24888531616
430319;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;20; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;3;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;6;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;8;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430319;1;9;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;2;05;2766,24888531616
430326;1;1;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;4; ; ; ; ; ; ; ; ; ;2;05;2487,52742777713
430326;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;5;3;30; ; ; ; ; ; ; ; ; ;2;05;2487,52742777713
430326;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;4;6;5; ; ; ; ; ; ; ; ; ;2;05;2487,52742777713
430326;1;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;4;5;5; ; ; ; ; ; ; ; ; ;2;05;2487,52742777713
430326;1;5;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;05;2487,52742777713
434645;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;6;7; ; ; ; ; ; ; ; ; ; ;2;18;368,881282094841
434645;1;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;6;7;25; ;10; ; ; ; ; ; ; ;2;18;368,881282094841
434645;1;3;90; ;1;2;1;2;1;2;2;2;2;2;2;2;2; ;6; ;3; ; ; ; ; ; ; ;2;18;368,881282094841
434648;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;2;18;313,087800617512
434651;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;336,592976059195
434651;1;2;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;6;40; ; ; ; ; ; ; ; ; ;2;18;336,592976059195
434651;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;336,592976059195
434653;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;369,767026605596
434653;1;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;3;15;5; ;6; ; ; ; ; ; ; ;2;18;369,767026605596
434653;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;369,767026605596
434653;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;369,767026605596
434657;1;1;90; ;1;1;1;2;2;1;2;2;2;2;2;2;3;7;8; ; ;15; ; ; ; ; ; ;2;18;356,874312501784
434657;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;356,874312501784
434658;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;3;6; ; ; ; ; ; ; ; ; ; ;2;18;419,561458309227
434660;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;399,16097131661
434660;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;3;20; ; ; ; ; ; ; ; ; ;2;18;399,16097131661
434660;1;3;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;6;4; ; ; ; ; ; ; ; ; ;2;18;399,16097131661
434660;1;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;2;4;7; ; ; ; ; ; ; ; ; ;2;18;399,16097131661
434660;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ; ; ;2;18;399,16097131661
434663;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;3;5; ; ; ; ; ; ; ; ; ; ;2;18;376,712356785872
434663;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;7;15; ; ; ; ; ; ; ; ; ;2;18;376,712356785872
434663;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;376,712356785872
434663;1;4;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;15; ;12; ; ; ; ; ; ; ;2;18;376,712356785872
434666;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;294,338889326446
434666;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;18; ;48; ; ; ; ; ; ; ; ; ;2;18;294,338889326446
434666;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;12; ; ; ; ; ; ; ; ; ;2;18;294,338889326446
434670;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ;2;18;343,187040623499
434670;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;1;18; ;30; ; ; ; ; ; ; ; ;2;2;18;343,187040623499
434670;1;3;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ; ; ;2;18;343,187040623499
434670;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;343,187040623499
434670;1;6;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;343,187040623499
434681;1;1;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;15;6; ; ; ; ; ; ; ; ; ;2;18;356,950173817836
434681;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;8;10;6; ; ; ; ; ; ; ; ; ;2;18;356,950173817836
434684;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;3;9; ; ; ; ; ; ; ; ; ; ;2;18;397,621166073631
434684;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;21; ;15; ;20; ; ; ; ; ; ; ;2;18;397,621166073631
434686;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;432,198705624614
434686;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;56; ; ; ; ; ; ; ; ; ;2;18;432,198705624614
434690;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;12;12; ; ; ; ; ; ; ; ; ; ;2;18;377,439236265027
434690;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;48; ; ; ; ; ; ; ; ; ;2;18;377,439236265027
434690;1;3;90; ;1;2;2;2;2;2;2;2;2;2;2;2;18; ; ; ; ; ; ; ; ; ; ; ;2;18;377,439236265027
434690;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;2;18;377,439236265027
434693;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;6;10; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;28;20; ; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;4;90; ;1;1;1;2;2;2;2;2;2;2;2;2;10;10;7; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;5;15; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;6;90; ;1;1;1;2;2;2;2;2;2;2;2;2;3;5;2; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434693;1;7;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;18;397,665455769499
434697;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;6;9;12; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;5;9; ; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;4;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;5;90; ;1;1;1;2;2;2;2;2;2;2;2;2;8;9;2; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;6;90; ;2;1;1;2;2;2;2;2;2;2;2;2; ;5;15; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434697;1;7;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;441,76993147177
434706;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;384,384566445303
434706;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;18;6;36; ; ; ; ; ; ; ; ; ;2;18;384,384566445303
434706;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;20; ; ; ; ; ; ; ; ; ;2;18;384,384566445303
434706;1;4;90; ;1;2;1;2;2;2;2;2;2;2;2;2;6; ;10; ; ; ; ; ; ; ; ; ;2;18;384,384566445303
434710;1;1;90; ;1;2;2;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ;2;18;370,214893978393
434710;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;24; ;24; ; ; ; ; ; ; ; ; ;2;18;370,214893978393
434712;1;1;90; ;1;1;2;2;2;2;2;2;2;2;2;2;5;48; ; ; ; ; ; ; ; ; ; ;2;18;341,931666444583
434712;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;12; ;56; ; ; ; ; ; ; ; ; ;2;18;341,931666444583
434714;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;2;18;349,928982321508
434714;1;2;90; ;2;1;2;2;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ; ; ;2;18;349,928982321508
434716;1;1;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;5; ; ; ; ; ; ; ; ; ;2;18;355,517155300299
434716;1;2;90; ;2;1;1;2;1;2;2;2;2;2;2;2; ;10;6; ;12; ; ; ; ; ; ; ;2;18;355,517155300299
434738;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;430,765687107077
434738;1;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;5;6;35; ;14; ; ; ; ; ; ; ;2;18;430,765687107077
434741;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;405,071445635735
434741;1;2;90; ;1;1;1;2;2;2;2;2;2;2;2;2;7;7;40; ; ; ; ; ; ; ; ; ;2;18;405,071445635735
434741;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;405,071445635735
434741;1;5;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;405,071445635735
434744;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;364,075109470485
434744;1;2;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;2;18;364,075109470485
434744;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;364,075109470485
434747;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;459,851655436094
434747;1;2;90; ;1;2;1;2;1;2;2;2;2;2;2;2;7; ;40; ;7; ; ; ; ; ; ; ;2;18;459,851655436094
434750;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;432,198705624614
434750;1;2;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;432,198705624614
434753;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;364,075109470485
434753;1;2;90; ;1;1;1;2;1;2;2;2;2;2;2;2;7;7;28; ;14; ; ; ; ; ; ; ;2;18;364,075109470485
434753;1;3;90; ;1;1;2;2;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ; ; ;2;18;364,075109470485
434755;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;361,935951914565
434755;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;35; ; ; ; ; ; ; ; ; ;2;18;361,935951914565
434755;1;3;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;361,935951914565
434758;1;1;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;383,657686966148
434758;1;2;90; ;1;2;1;2;2;2;2;2;2;2;2;2;7; ;36; ; ; ; ; ; ; ; ; ;2;18;383,657686966148
434758;1;3;90; ;1;2;1;2;2;2;2;2;2;2;2;2;5; ;24; ; ; ; ; ; ; ; ; ;2;18;383,657686966148
434758;1;4;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;18;383,657686966148
