Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
407858;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;312,007742085598
407858;1;7;68;80;2; ; ; ; ; ; ; ; ; ;1;68;312,007742085598
407859;1;2;68;80;1;4;4; ;3; ; ; ; ; ;1;68;390,697870532162
407860;1;1;68;80;1;1;3; ;2; ; ; ; ; ;1;68;460,365294553268
407861;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;327,876086865228
407862;1;7;68;80;2; ; ; ; ; ; ; ; ; ;1;68;387,788889182401
407863;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;471,377920291506
407863;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;471,377920291506
407863;1;5;68;80;1;3;3; ;2; ; ; ; ; ;1;68;471,377920291506
407864;1;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;390,697870532162
407864;1;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;390,697870532162
407865;1;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;368,990400893311
407865;1;4;68;80;1;2;7; ;2; ; ; ; ; ;1;68;368,990400893311
407865;1;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,990400893311
407866;1;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;390,697870532162
407866;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;390,697870532162
407867;1;7;68;80;2; ; ; ; ; ; ; ; ; ;1;68;392,994372452237
407868;2;2;68;80;1;4;0; ;2; ; ; ; ; ;1;68;375,136474786881
407869;1;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;434,19753501966
407869;1;3;68;80;1;2;0; ;2; ; ; ; ; ;1;68;434,19753501966
407871;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;430,712091586885
407872;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;476,672252100682
407874;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;393,496942128731
407874;1;6;68;80;1;4;3; ;2; ; ; ; ; ;1;68;393,496942128731
407875;1;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;390,697870532162
407876;1;2;68;80;1;2;7; ;2; ; ; ; ; ;1;68;267,577402027092
407876;1;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;267,577402027092
407876;1;5;68;80;1;4;3; ;2; ; ; ; ; ;1;68;267,577402027092
407876;2;1;68;80;1;1;3; ;2; ; ; ; ; ;1;68;267,577402027092
407879;1;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;449,563310122796
407879;1;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;449,563310122796
407880;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;363,743376034828
407881;1;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;317,38746044439
407881;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;317,38746044439
407882;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;317,55178048062
407882;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;317,55178048062
407883;1;1;68;80;1;2;4; ;3; ; ; ; ; ;1;68;492,72472497003
407883;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;492,72472497003
407883;1;5;68;80;1;3;1; ;2; ; ; ; ; ;1;68;492,72472497003
407884;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;431,050341227149
407886;1;1;68;80;1;1;0; ;2; ; ; ; ; ;1;68;391,814295780305
407886;1;2;68;80;1;3;0; ;2; ; ; ; ; ;1;68;391,814295780305
407886;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;391,814295780305
407887;1;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;442,607760015432
407889;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;358,449044225652
407893;1;1;68;80;1;3;0; ;3; ; ; ; ; ;1;68;378,406447026974
407893;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;378,406447026974
407893;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;378,406447026974
407894;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;483,492674894218
407894;1;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;483,492674894218
407896;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;512,736212124384
407899;1;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;380,506278092947
407899;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;380,506278092947
407899;1;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;380,506278092947
407900;1;2;68;80;1;4;2; ;1;2;2; ;2; ;1;68;373,846119934703
407901;1;1;68;80;1;4;4; ;3; ; ; ; ; ;1;68;457,021429906655
407902;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,134915122887
407902;1;5;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,134915122887
407902;1;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,134915122887
407903;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;410,34869272619
407903;2;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;410,34869272619
407904;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;368,006995075482
407905;1;5;68;80;1;2;7; ;2; ; ; ; ; ;1;68;412,009911024378
407905;1;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;412,009911024378
407906;1;1;68;80;1;3;2; ;3; ; ; ; ; ;1;68;276,971032840693
407906;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;276,971032840693
407906;1;4;68;80;1;2;5; ;1;1;2; ;2; ;1;68;276,971032840693
407907;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;361,89294606978
407907;1;5;68;80;1;4;3; ;2; ; ; ; ; ;1;68;361,89294606978
407909;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;373,301326884658
407910;1;1;68;80;1;2;4; ;3; ; ; ; ; ;1;68;199,805332602214
407910;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;199,805332602214
407910;1;3;68;80;1;4;4; ;3; ; ; ; ; ;1;68;199,805332602214
407910;1;4;68;80;1;2;4; ;3; ; ; ; ; ;1;68;199,805332602214
407911;1;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;457,720670437251
407912;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;349,97486232117
407912;2;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;349,97486232117
407912;2;4;68;80;1;4;3; ;2; ; ; ; ; ;1;68;349,97486232117
407913;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;320,995682324748
407913;1;3;68;80;1;4;4; ;3; ; ; ; ; ;1;68;320,995682324748
407916;1;2;68;80;1;4;2; ;2; ; ; ; ; ;1;68;310,194023824281
407916;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;310,194023824281
407916;2;2;68;80;1;2;3; ;2; ; ; ; ; ;1;68;310,194023824281
407917;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,804962931082
407917;1;6;68;80;2; ; ; ; ; ; ; ; ; ;1;68;440,804962931082
407919;1;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;392,252908548089
407923;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;284,931722301045
407924;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;381,585991637358
407924;1;4;68;80;1;1;7; ;2; ; ; ; ; ;1;68;381,585991637358
407924;3;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;381,585991637358
407925;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;290,025653785187
407925;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;290,025653785187
407926;1;1;68;80;1;4;8;ALCOHOLICO;2; ; ; ; ; ;1;68;390,697870532162
407926;1;2;68;80;1;4;6; ;2; ; ; ; ; ;1;68;390,697870532162
407927;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;333,287105829936
407930;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;450,06587979929
407931;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;284,931722301045
407932;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;329,003700771545
407932;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;329,003700771545
407932;2;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;329,003700771545
407933;1;1;68;80;2; ; ; ; ; ; ; ; ; ;1;68;351,255281675538
407934;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;427,878255804008
407934;1;4;68;80;2; ; ; ; ; ; ; ; ; ;1;68;427,878255804008
407937;1;2;68;80;1;3;2; ;2; ; ; ; ; ;1;68;421,492390377318
407938;1;3;68;80;2; ; ; ; ; ; ; ; ; ;1;68;414,19859062969
407939;1;1;68;80;1;4;2; ;2; ; ; ; ; ;1;68;304,713616407964
407944;1;1;68;80;1;4;3; ;2; ; ; ; ; ;1;68;342,342487003272
407944;1;2;68;80;1;4;3; ;2; ; ; ; ; ;1;68;342,342487003272
407945;1;3;68;80;1;1;1; ;2; ; ; ; ; ;1;68;427,878255804008
407945;1;4;68;80;1;1;6; ;2; ; ; ; ; ;1;68;427,878255804008
407946;1;2;68;80;1;2;1; ;2; ; ; ; ; ;1;68;455,260174410952
407947;1;2;68;80;2; ; ; ; ; ; ; ; ; ;1;68;293,987103474382
408148;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;178,117512512391
408148;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;178,117512512391
408149;1;1;73;80;1;2;3; ;2; ; ; ; ; ;1;73;203,989929907414
408149;1;2;73;80;1;2;3; ;2; ; ; ; ; ;1;73;203,989929907414
408152;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,04830692592
408154;1;1;73;80;1;4;2; ;2; ; ; ; ; ;1;73;179,108761672071
408154;2;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;179,108761672071
408155;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;233,098444376389
408156;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;203,989929907414
408157;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;239,927566859119
408158;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;188,902508984039
408159;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;236,788778373804
408159;1;7;73;80;2; ; ; ; ; ; ; ; ; ;1;73;236,788778373804
408164;1;1;73;80;1;4;2; ;2; ; ; ; ; ;1;73;143,064471734603
408164;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;143,064471734603
408165;1;1;73;80;1;4;3; ;3; ; ; ; ; ;1;73;122,462365711362
408165;1;2;73;80;1;3;3; ;2; ; ; ; ; ;1;73;122,462365711362
408167;1;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;223,767103069769
408168;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;176,845919166565
408169;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;239,927566859119
408170;1;1;73;80;1;4;3; ;3; ; ; ; ; ;1;73;239,042970685202
408171;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;256,057703977588
408171;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;256,057703977588
408173;1;3;73;80;1;4;2; ;2; ; ; ; ; ;1;73;104,274810146214
408176;1;4;73;80;1;3;4; ;3; ; ; ; ; ;1;73;159,17346848854
408180;1;1;73;80;1;4;0; ;3; ; ; ; ; ;1;73;102,63076162662
408181;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;239,042970685202
408185;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;222,139276888981
408185;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;222,139276888981
408186;1;4;73;80;1;4;3; ;2; ; ; ; ; ;1;73;264,103713671172
408187;1;2;73;80;1;3;2; ;2; ; ; ; ; ;1;73;116,710995038275
408188;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;143,201451391247
408190;2;2;73;80;1;3;2; ;2; ; ; ; ; ;1;73;186,880812052366
408191;1;2;73;80;1;2;3; ;2; ; ; ; ; ;1;73;150,94317510066
408191;1;5;73;80;1;2;7; ;2; ; ; ; ; ;1;73;150,94317510066
408191;1;6;73;80;2; ; ; ; ; ; ; ; ; ;1;73;150,94317510066
408192;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;148,452207475406
408192;2;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;148,452207475406
408192;2;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;148,452207475406
408192;3;2;73;80;1;4;6; ;2; ; ; ; ; ;1;73;148,452207475406
408193;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;183,054515622772
408196;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;249,532867479029
408197;1;1;73;80;1;2;3; ;2; ; ; ; ; ;1;73;231,74457750889
408198;1;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;312,49867587947
408201;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;215,204518644953
408202;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;197,915826039278
408202;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,915826039278
408203;1;1;73;80;1;1;3; ;2; ; ; ; ; ;1;73;190,256375851537
408203;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;190,256375851537
408205;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,32811375221
408207;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;178,254492169036
408210;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;212,890209104034
408212;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;387,035305852413
408212;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;387,035305852413
408213;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;295,958617015533
408215;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;308,125478047762
408218;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;142,359450311313
408218;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;142,359450311313
408219;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;303,030354916205
408221;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;184,484228989774
408222;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;182,347345814598
408222;1;5;73;80;1;4;5; ;2; ; ; ; ; ;1;73;182,347345814598
408223;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;222,276256545626
408225;1;2;73;80;1;3;5; ;2; ; ; ; ; ;1;73;257,73699719379
408225;1;3;73;80;1;2;7; ;2; ; ; ; ; ;1;73;257,73699719379
408225;1;4;73;80;1;3;7; ;2; ; ; ; ; ;1;73;257,73699719379
408226;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;132,4164549196
408228;1;1;73;80;1;4;2; ;2; ; ; ; ; ;1;73;102,63076162662
408228;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;102,63076162662
408228;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;102,63076162662
408229;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;140,887141850328
408229;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;140,887141850328
408230;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;203,284908484124
408231;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;211,761980287709
408233;1;4;73;80;1;2;7; ;2; ; ; ; ; ;1;73;193,952549953039
408234;1;1;73;80;1;4;2; ;2; ; ; ; ; ;1;73;170,208482475451
408236;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;223,818570105182
408236;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;223,818570105182
408237;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;176,98289882321
408237;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;176,98289882321
408237;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;176,98289882321
408238;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;274,3440306158
408239;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;184,484228989774
408241;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;168,936889129626
408241;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;168,936889129626
408241;1;3;73;80;1;4;4; ;3; ; ; ; ; ;1;73;168,936889129626
408243;1;3;73;80;1;1;1; ;2; ; ; ; ; ;1;73;285,628624451911
408244;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;170,208482475451
408247;1;1;73;80;1;3;3; ;2; ; ; ; ; ;1;73;239,790587202475
408248;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;308,125478047762
408249;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;194,089529609683
408250;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;302,893375259561
408252;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;105,54640349204
408253;1;1;73;80;1;4;6; ;2; ; ; ; ; ;1;73;178,254492169036
408253;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;178,254492169036
408254;1;2;73;80;1;4;6; ;2; ; ; ; ; ;1;73;184,347249333129
408254;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;184,347249333129
408254;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;184,347249333129
408255;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;149,431188211986
408255;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;149,431188211986
408255;2;1;73;80;1;1;3; ;2; ; ; ; ; ;1;73;149,431188211986
408256;1;1;73;80;1;1;0; ;3; ; ; ; ; ;1;73;218,402656078381
408256;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;218,402656078381
408257;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;170,208482475451
408258;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;203,852950250769
408261;1;1;73;80;1;1;0; ;3; ; ; ; ; ;1;73;154,594846598005
408261;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;154,594846598005
408261;1;6;73;80;1;2;7; ;2; ; ; ; ; ;1;73;154,594846598005
408264;1;3;73;80;1;1;4; ;2; ; ; ; ; ;1;73;355,180402508052
408267;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;173,582955559948
408267;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;173,582955559948
408267;2;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;173,582955559948
408267;2;4;73;80;1;3;5; ;2; ; ; ; ; ;1;73;173,582955559948
408267;2;5;73;80;1;1;5; ;2; ; ; ; ; ;1;73;173,582955559948
408267;2;8;73;80;2; ; ; ; ; ; ; ; ; ;1;73;173,582955559948
408270;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;186,270175191738
408273;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;212,035939600998
408273;1;2;73;80;1;1;2; ;1;1;2; ;1;100000;1;73;212,035939600998
408275;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;194,089529609683
408278;1;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;280,366194992827
408279;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;244,427088197013
408281;1;3;73;80;1;1;1; ;2; ; ; ; ; ;1;73;184,210269676484
408281;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;184,210269676484
408281;1;5;73;80;1;1;1; ;2; ; ; ; ; ;1;73;184,210269676484
408282;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;275,886344175357
408282;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;275,886344175357
408282;1;5;73;80;1;2;1; ;2; ; ; ; ; ;1;73;275,886344175357
408284;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;237,771377339376
408284;1;3;73;80;1;4;3; ;2; ; ; ; ; ;1;73;237,771377339376
408288;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;131,281841230419
408288;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;131,281841230419
408291;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;239,290989838012
408291;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;239,290989838012
408292;1;2;73;80;1;4;4; ;3; ; ; ; ; ;1;73;151,21713441395
408294;1;3;73;80;1;4;2; ;2; ; ; ; ; ;1;73;149,56816786863
408305;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;217,851119222809
408306;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,802788180659
408306;2;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,802788180659
408306;2;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,802788180659
408307;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;193,952549953039
408307;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;193,952549953039
408309;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;215,909540068243
408309;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;215,909540068243
408311;1;1;73;80;1;4;0; ;3; ; ; ; ; ;1;73;160,216184683633
408311;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;160,216184683633
408314;1;2;73;80;1;1;0; ;2; ; ; ; ; ;1;73;236,552003059948
408314;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;236,552003059948
408314;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;236,552003059948
408315;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;267,703354825128
408315;1;3;73;80;1;1;1; ;2; ; ; ; ; ;1;73;267,703354825128
408315;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;267,703354825128
408316;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;143,201451391247
408317;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;179,539823782071
408317;1;4;73;80;1;2;7; ;2; ; ; ; ; ;1;73;179,539823782071
408318;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;181,618382593282
408318;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;181,618382593282
408318;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;181,618382593282
408323;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;221,653508644009
408323;1;4;73;80;1;4;3; ;2; ; ; ; ; ;1;73;221,653508644009
408324;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;170,208482475451
408325;1;1;73;80;1;3;2; ;2; ; ; ; ; ;1;73;102,63076162662
408325;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;102,63076162662
408326;1;1;73;80;1;1;7; ;2; ; ; ; ; ;1;73;152,488727759776
408327;1;2;73;80;1;3;0; ;2; ; ; ; ; ;1;73;209,374047419224
408327;1;6;73;80;1;4;2; ;2; ; ; ; ; ;1;73;209,374047419224
408328;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;179,813783095361
408329;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;267,342297813699
408330;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;199,932269258513
408330;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;199,932269258513
408330;1;7;73;80;1;4;4; ;3; ; ; ; ; ;1;73;199,932269258513
408332;1;2;73;80;1;4;5; ;2; ; ; ; ; ;1;73;203,989929907414
408339;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,185286582565
408339;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,185286582565
408340;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,185286582565
408340;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,185286582565
408341;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;107,912659883751
408341;1;7;73;80;2; ; ; ; ; ; ; ; ; ;1;73;107,912659883751
408342;1;1;73;80;1;3;4; ;3; ; ; ; ; ;1;73;239,042970685202
408344;1;1;73;80;1;3;3; ;2; ; ; ; ; ;1;73;170,208482475451
408347;1;2;73;80;1;3;6; ;2; ; ; ; ; ;1;73;176,845919166565
408347;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;176,845919166565
408348;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;214,024822793215
408353;2;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;145,416989859103
408354;1;2;73;80;1;3;2; ;2; ; ; ; ; ;1;73;102,63076162662
408354;1;4;73;80;1;3;8;EL ESTUDIO;2; ; ; ; ; ;1;73;102,63076162662
408354;1;5;73;80;1;1;1; ;2; ; ; ; ; ;1;73;102,63076162662
408356;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;132,4164549196
408356;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;132,4164549196
408360;1;2;73;80;1;3;0; ;2; ; ; ; ; ;1;73;310,953283769912
408364;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;200,536303690165
408365;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;249,554007843561
408365;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;249,554007843561
408366;1;1;73;80;1;1;2; ;2; ; ; ; ; ;1;73;190,772950582769
408366;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;190,772950582769
408368;1;1;73;80;1;4;6; ;2; ; ; ; ; ;1;73;102,63076162662
408368;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;102,63076162662
408369;1;1;73;80;1;4;6; ;2; ; ; ; ; ;1;73;185,545483248026
408369;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;185,545483248026
408371;1;2;73;80;1;3;2; ;2; ; ; ; ; ;1;73;214,024822793215
408372;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;224,217835700192
408373;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;142,021755539509
408375;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;295,958617015533
408376;1;1;73;80;1;4;6; ;2; ; ; ; ; ;1;73;228,913693236739
408376;1;2;73;80;1;4;4; ;3; ; ; ; ; ;1;73;228,913693236739
408376;1;5;73;80;1;3;1; ;2; ; ; ; ; ;1;73;228,913693236739
408376;1;6;73;80;1;2;0; ;2; ; ; ; ; ;1;73;228,913693236739
408377;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;230,32226623921
408379;1;1;73;80;1;4;4; ;3; ; ; ; ; ;1;73;135,155441697663
408379;1;2;73;80;1;4;3; ;2; ; ; ; ; ;1;73;135,155441697663
408380;1;1;73;80;1;4;6; ;2; ; ; ; ; ;1;73;239,042970685202
408381;1;1;73;80;1;4;8;CAMBIO DE DOMICILIO;2; ; ; ; ; ;1;73;250,955178748709
408381;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;250,955178748709
408382;1;1;73;80;1;4;5; ;2; ; ; ; ; ;1;73;223,818570105182
408383;1;3;73;80;1;3;3; ;2; ; ; ; ; ;1;73;124,120427710751
408383;1;5;73;80;1;4;0; ;2; ; ; ; ; ;1;73;124,120427710751
408384;1;1;73;80;1;1;3; ;3; ; ; ; ; ;1;73;102,63076162662
408385;1;2;73;80;1;4;2; ;2; ; ; ; ; ;1;73;102,63076162662
408387;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;266,797618286679
