DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5299306;1;1;1;70;2;34;48;4; ;2;68;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;11;9700;25;2705,11962225655
5299306;1;3;1;70;2;40;48;1; ;2;24;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;77;45;1;2;11;4723;25;2705,11962225655
5299309;1;2;1;70;2;20;60;1; ;2;32;5; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;54;41;1;2;11;5630;25;5158,41418650829
5299314;1;3;1;70;2;52;48;1; ;2;52;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;74;11;11;1;2;11;7490;25;2705,11962225655
5299334;1;1;1;70;2;32;48;4; ;2;32;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;41;95;95;1;2;11;4111;25;1223,57949301516
5299337;1;1;1;70;2;8;48;3; ;2;36;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;54;45;1;1;11;4781;25;1947,25247391854
5299404;1;2;1;70;2;36;48;4; ;2;36;4; ;1;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;877803;2; ;32;94;94;1;2;11;3290;25;740,817791380487
5299497;1;2;1;70;2;8;24;8; ;2;5;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;01;62;53;1;1;11;0111;73;2055,40931804639
5299530;1;2;1;70;2;48;48;1; ;2;54;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;32;45;1;2;11;4773;73;715,261377668084
5299534;1;3;1;70;2;4;60;1; ;2;3;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;45;62;1;1;11;0123;73;1011,12168345467
5299537;1;2;1;70;2;12;48;3; ;2;20;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;54;62;1;1;11;0123;73;1736,45702088172
5299580;1;2;1;70;2;8;20;4; ;2;108;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;200000;2; ;01;61;53;1;1;11;0123;73;2281,96123282957
5299679;1;1;1;70;2;52;48;1; ;2;52;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;11;4111;05;850,10599644345
5299681;1;1;1;70;2;32;48;1; ;2;258;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;46;98;75;1;2;11;4641;05;1134,09331116168
5299690;1;1;1;70;2;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;800000;2; ;93;97;61;1;1;11;9329;05;1979,72762909047
5299690;1;2;1;70;2;150;48;1; ;2;150;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;870000;2; ;56;97;53;1;2;11;5619;05;1979,72762909047
5299692;1;3;1;70;2;104;48;1; ;2;260;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;47;97;45;1;2;11;4771;05;850,10599644345
5299694;1;4;1;70;2;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;15;97;80;1;1;11;1522;05;850,10599644345
