Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;P6430;Oficio;Rama2d;Oci;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
4041355;1;1;1;60;2;2; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;2400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;15;2; ;15; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;128;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;4;45;37;1;3720; ; ;200000;04;05;3624,81465374234
4041356;1;1;1;60;2;2; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;5;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;4;61;01;1;0118; ; ;500000;04;05;9731,73051218963
4041356;1;4;1;60;2;1;1; ; ;1;1;2;2;2;5; ;1; ;300000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;5; ; ;2;2; ; ; ;2; ; ; ; ; ;5;60; ;.;60; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;8;62;02;1;0201; ; ;300000;04;05;9731,73051218963
4041357;1;1;1;60;2;2; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;5;70; ;.;70; ; ;2;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;125;8; ;1;20;4; ;200000;0;2; ;1;2;8;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;4;41;52;1;5211; ; ;800000;04;05;9660,79025652535
4041357;1;2;1;60;2;2; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;700000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;5;60; ;.;60; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;1;25;6; ; ;2;2; ;2;2;1;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0117; ; ;700000;04;05;9660,79025652535
4041357;1;3;1;60;2;1;2;1; ;2;1;2;1;1;7; ;2; ;689455;1;150000;2;2; ;2; ;2; ;2; ;77700; ; ; ;2; ;1;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;1; ; ; ; ; ; ; ; ;12;1;20;2;2; ; ; ;2; ; ; ; ; ;5;48; ;.;68; ; ;7;7; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;58;51;1;5125;7492;74;689455;04;05;9660,79025652535
4041386;1;1;1;60;2;2; ; ; ; ; ; ; ; ;486; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;150000;1;2500000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;25;2; ;25; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;94;36;1;3699; ; ;150000;04;13;1453,99691279994
4041387;1;1;1;60;2;1;2;1; ;1;1;1;1;1;240; ;5; ;1640000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;1560000; ;2;1;2;2; ;.; ; ; ; ; ;.;12; ; ;1;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;9;7; ;1;3;1;16;1;1; ;1;1; ; ; ; ; ;2;1;24;1; ;1;15;4; ;600000;0;1; ;1;2;2;13;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1; ;1;1;2;13;80;1;8043; ; ;2240000;04;13;1760,29016058179
4041388;1;1;1;60;2;2; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;60000;1;720000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;40; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;94;36;1;3699; ; ;60000;04;13;1765,87841318857
4041388;1;2;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;13;18;2; ;18; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;90;4; ;2; ; ; ; ;80;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;6;94;36;1;3699; ; ; ;04;13;1765,87841318857
4041390;1;2;1;60;2;2; ; ; ; ; ; ; ; ;398; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;45; ;.;30;6; ;1;1; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;4;79;18;1;1810; ; ;250000;04;13;1765,87841318857
4041391;1;1;1;60;2;1;1; ; ;1;1;2;2;2;120; ;1; ;100000;2; ; ;1;80000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;3;54;95;1;9500; ; ;180000;04;13;1446,12855905034
4041392;1;1;1;60;2;1;2;1; ;2;1;1;1;1;68; ;1; ;870000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ;2;2;2;75000;2;1;2; ; ;2; ; ;420000; ;2;1;2;2; ;.; ; ; ; ; ;.;12;1; ;2;2; ; ; ;2; ; ; ; ; ;13;70; ;.;70; ; ;9;7; ;1;1;1;12;1; ; ;1;1; ; ; ; ; ;1;1;48;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;2;1;1;58;40;1;4010;7492;74;870000;04;13;3034,06974044268
4041392;1;2;1;60;2;2; ; ; ; ; ; ; ; ;186; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;20;6; ;1;1; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;1;14;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;79;18;1;1810; ; ;400000;04;13;3034,06974044268
4041393;1;3;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;200000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;30;2; ;30; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;34;72;1;7230; ; ;200000;04;13;2786,14609706162
4041395;1;1;1;60;2;2; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;800000;1;9600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;40; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;60;1; ;2; ; ; ; ;48;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;4;41;52;1;5239; ; ;800000;04;13;2676,15034254722
4041433;1;1;1;60;2;2; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;400000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;60; ;.;60; ; ;2;1; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;1;120;1; ;1;15;4; ;300000;0;2; ;2;1;1;13;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;2; ;1;1;4;41;52;1;5211; ; ;700000;04;13;2484,69851539827
4041433;1;2;1;60;2;1;1; ; ;2;1;2;2;2;1; ;1; ;300000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12;1; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;9;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;1;20;6; ; ; ;2; ;2;2;1;13;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;53;80;1;8043;7491;74;300000;04;13;2484,69851539827
4041433;1;5;1;60;2;1;1; ; ;1;2;2;2;2;87; ;1; ;240000;2; ; ;1;180000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;50; ;.;50; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;3;54;95;1;9500; ; ;420000;04;13;2484,69851539827
4041434;1;1;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;50000;1;600000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;30;2; ;30; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;2;4;79;18;1;1810; ; ;50000;04;13;1266,30723351938
4041434;1;2;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;1;98;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;40; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;13;1; ;2; ; ; ; ;4;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;41;52;1;5233; ; ; ;04;13;1266,30723351938
4041434;1;4;1;60;2;2; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;1; ;2; ; ; ; ;0;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;4;44;52;1;5239; ; ;600000;04;13;1266,30723351938
4041436;1;3;1;60;2;1;1; ; ;1;1;2;2;2;6; ;1; ;300000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;6; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;24;3; ;2; ; ; ; ;12;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;33;41;1;4100; ; ;300000;04;13;1178,20024420449
4041437;1;1;1;60;2;2; ; ; ; ; ; ; ; ;28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;4000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;60; ;.;60; ; ;1;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;86;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;41;52;1;5224; ; ;250000;04;13;1768,15851433139
4041439;1;1;1;60;2;2; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;1500000;1;18000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;70; ;.;70; ; ;1;4; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;4;98;60;1;6031; ; ;1500000;04;13;3026,20138669308
4041439;1;2;1;60;2;1;2;1; ;1;1;1;1;1;240; ;2; ;3800000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;1600000;3800000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;13;40; ;.;40; ; ;9;7; ;1;3;1;20;1;1; ; ; ; ; ; ; ; ;1;2; ; ; ;2; ; ; ; ; ;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1; ;1;1;2;13;80;1;8043; ; ;3800000;04;13;3026,20138669308
4041439;1;3;1;60;2;2; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;480000;1;5760000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;13;48; ;.;48; ; ;2;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;95;45;1;4521; ; ;480000;04;13;3026,20138669308
4041440;1;1;1;60;2;2; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;350000;1;5000000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;30;2; ;30; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;1;25;4; ;180000;0;2; ;2;1;4;13;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;4;41;52;1;5221; ; ;530000;04;13;2080,04001472002
4041440;1;2;1;60;2;2; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;13;30;2; ;30; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;180;3; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1;1;1;1;2;3; ;2;1;6;45;52;1;5221; ; ; ;04;13;2080,04001472002
4041441;1;1;1;60;2;2; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;750000;1;14000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;13;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ;1;1; ; ; ; ; ;2;1;36;1; ;2; ; ; ; ;4;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;4;61;01;1;0115; ; ;750000;04;13;3376,66817228203
4042458;1;3;1;60;2;2; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;100000;1; ;8; ; ; ; ; ; ; ; ; ; ; ;3; ;19;21;1; ;21; ; ;2;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;72;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;1;2;3; ;2;1;4;61;01;1;0140; ; ;100000;04;19;2495,22548801896
4042458;1;4;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;252000;1;252000;3; ;6; ; ; ; ; ; ; ; ; ; ; ;2; ;19;42; ;.;42; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;72;4; ;2; ; ; ; ;12;2; ;5; ; ; ;1;8;1;1;1;1;2;1;2;1;1;1;1;1;2; ;1;1;2;2;1;2;3; ;1;1;4;45;92;1;9242; ; ;252000;04;19;2495,22548801896
4042458;1;5;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;50000;1;0;1; ;1; ; ; ; ; ; ; ; ; ; ; ;3; ;19;10;1; ;10; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;2;1;4;54;74;1;7493; ; ;50000;04;19;2495,22548801896
4042459;1;1;1;60;2;2; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;0;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;19;54; ;.;54; ; ;2;8; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0116; ; ;0;04;19;3057,67082575435
4042459;1;2;1;60;2;1;1; ; ;1;1;2;2;2;7; ;2; ;400000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;7; ; ;2;2; ; ; ;2; ; ; ; ; ;19;56; ;.;56; ; ;3;6; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;24;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;1;1;2;1;2;2;3; ;2;2;1;45;52;1;5237; ; ;400000;04;19;3057,67082575435
4042459;1;4;1;60;2;1;2;1; ;1;1;1;1;1;72; ;1; ;1256000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;600000;600000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;19;48; ;.;48; ; ;9;7; ;1;1;1;6;1;1; ; ; ; ; ; ; ; ;1;1;24;1; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;03;24;1;2424; ; ;1256000;04;19;3057,67082575435
4042460;1;1;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;98;3; ;7; ; ; ; ; ; ; ; ; ; ; ;3; ;19;40; ;.;0;7;NO RESULTO MAS TRABAJO;2;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;1;2; ;2; ; ; ;1;20;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;3; ;2;1;4;95;45;1;4521; ; ;500000;04;19;4917,01400077023
4042460;1;2;1;60;2;2; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;170000;1;2000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;19;48; ;.;48; ; ;1;1; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;41;52;1;5211; ; ;170000;04;19;4917,01400077023
4042460;1;4;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;4800000;3; ;8; ; ; ; ; ; ; ; ; ; ; ;3; ;19;24;1; ;16;7;NO RESULTO MAS TRABAJO;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;6;1; ;2; ; ; ; ;0;2; ;2; ; ; ;1;10;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;2; ;2;1;4;03;45;1;4542; ; ;500000;04;19;4917,01400077023
4042461;1;1;1;60;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;200000;1;0;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;19;48; ;.;48; ; ;1;7; ;1;1;2;24;1;1; ; ;1; ;1; ; ; ;2;1;14;1; ;1;24;4; ;200000;1;2; ;1;1;8;19;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;4;02;51;1;5170; ; ;400000;04;19;4058,98317666683
4042462;1;1;1;60;2;2; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;100000;1; ;4; ; ; ; ; ; ; ; ; ; ; ;3; ;76;20;1; ;20; ; ;2;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;24;3; ;2; ; ; ; ;1;2; ;2; ; ; ;1;20;2;1;1;1;1;1;2;1;2;1;2;1;2; ;2;1;1;1;2;2;3; ;1;1;4;54;74;1;7493; ; ;100000;04;19;1695,83046241569
