Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area;Directorio
1;5;1;70;1;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;54;54;74;1;1;7493;04;18;69,4782163090926;18;4032657
1;3;1;70;1;20;44;1; ;2;20;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5211;04;18;89,2817387793132;18;4032661
1;5;1;70;1;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;89,2817387793132;18;4032661
1;2;1;70;1;6;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;04;18;56,9379300967011;18;4032666
1;4;1;70;1;4;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;18;56,9379300967011;18;4032666
1;1;1;70;1;32;30;3; ;2;32;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;18;80,8616262501648;18;4032667
1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;04;18;102,11200385588;18;4032670
1;2;1;70;1;8;45;1; ;2;10;1; ;3;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;04;18;84,3655970730063;18;4032672
1;2;1;70;1;12;40;1; ;2;16;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5529;04;18;99,5544228996755;18;4032682
1;2;1;70;1;4;48;1; ;2;16;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5225;04;18;121,716805004464;18;4032689
1;2;1;70;1;12;48;2; ;2;12;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;39;75;1;1;7512;04;18;65,7071857910595;18;4032692
1;1;1;70;1;16;12;1; ;2;18;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;04;19;101,688187413836;19;4032711
1;4;1;70;1;24;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;04;19;136,70269111599;19;4032715
1;3;1;70;1;12;32;1; ;2;18;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;95;45;1;1;4521;04;19;108,134760980486;19;4032717
1;1;1;70;1;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;19;59,2136702278336;19;4032720
1;1;1;70;1;150;40;1; ;2;250;4; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;98;2;13;13;80;1;2;8060;04;19;121,727203740333;19;4032724
1;1;1;70;1;30;12;8; ;2;12;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;04;19;139,396858714603;19;4032729
1;1;1;70;1;104;50;4; ;2;10;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;64;1;2;6412;04;19;96,3840969714943;19;4032741
1;1;1;70;1;12;45;2; ;2;52;1; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8050;04;19;118,89608816515;19;4032742
1;2;1;70;1;103;48;2; ;2;110;2; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;02;13;80;1;2;8050;04;19;118,89608816515;19;4032742
1;4;1;70;1;156;48;4; ;2;106;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;93;1;2;9309;04;19;88,5891773011011;19;4032743
1;3;1;70;1;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;39;72;1;2;7250;04;19;89,8047708402294;19;4032758
1;3;1;70;1;30;48;1; ;2;50;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;2;7512;04;19;122,618717025205;19;4032765
1;1;1;70;1;259;48;1; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;2;4521;04;19;206,894406005459;19;4032767
1;2;1;70;1;10;40;1; ;2;10;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;85;1;1;8511;04;19;90,5356224407046;19;4032771
1;4;1;70;1;6;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;19;106,926010290652;19;4032777
1;1;1;70;1;120;48;1; ;2;400;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8050;04;19;52,816661626854;19;4032779
1;3;1;70;1;4;45;1; ;2;45;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;58;74;1;1;7492;04;19;61,6761059677241;19;4032801
1;1;1;70;1;16;56;1; ;2;16;2; ;7;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;32;75;1;2;7512;04;19;77,9705386446556;19;4032808
1;3;1;70;1;2;48;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;19;1;1;1939;04;19;115,223868809239;19;4032820
1;2;1;70;1;40;48;1; ;2;40;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;85;1;2;8512;04;20;118,74183542706;20;4032853
1;1;1;70;1;1;40;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;830000;2;19;19;70;1;1;7010;04;20;141,865421383578;20;4032855
1;5;1;70;1;18;40;1; ;2;25;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;2;5020;04;20;118,488507438605;20;4032856
1;2;1;70;1;12;40;1; ;2;15;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;54;95;1;1;9500;04;20;120,857447943125;20;4032858
1;1;1;70;1;4;40;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;20;155,81910531926;20;4032860
1;1;1;70;1;52;40;1; ;2;52;1; ;7;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;33;85;1;2;8512;04;20;130,957502562024;20;4032862
1;3;1;70;1;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;04;20;196,373704265712;20;4032866
1;3;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;04;20;144,963515281537;20;4032869
1;2;1;70;1;24;48;4; ;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;41;55;1;2;5522;04;20;322,117981067424;20;4032877
1;3;1;70;1;16;48;1; ;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;33;85;1;2;8512;04;20;366,248356919149;20;4032879
1;3;1;70;1;5;40;1; ;2;5;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;92;1;1;9242;04;20;193,649572374241;20;4032882
1;4;1;70;1;8;40;4; ;2;20;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;04;20;176,984065102495;20;4032888
1;2;1;70;1;10;40;1; ;2;10;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;06;06;85;1;1;8512;04;20;122,475782220361;20;4032909
1;1;1;70;1;12;40;4; ;2;22;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;1;1810;04;20;126,384573436277;20;4032926
1;1;1;70;1;12;40;1; ;2;15;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;52;1;1;5233;04;20;93,3202724048233;20;4032932
1;2;1;70;1;32;40;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;04;20;176,458041146159;20;4032933
1;3;1;70;1;64;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;04;20;176,458041146159;20;4032933
1;3;1;70;1;32;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;04;20;199,076610566714;20;4032944
1;3;1;70;1;24;40;2; ;2;30;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;9;39;39;75;1;2;7512;04;23;78,5094100039822;23;4032978
1;1;1;70;1;20;46;2; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;04;23;153,771638154532;23;4032982
1;1;1;70;1;4;40;1; ;2;48;1; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;59;50;92;1;1;9242;04;23;125,022646400236;23;4032984
1;3;1;70;1;20;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;23;95,0411694427511;23;4032989
1;2;1;70;1;20;40;1; ;2;288;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;75;1;2;7522;04;23;142,563879052549;23;4032998
1;5;1;70;1;6;40;1; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;04;23;171,625089109883;23;4033002
1;5;1;70;1;4;48;4; ;2;4;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;23;124,895217257077;23;4033005
1;4;1;70;1;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;23;318,955984368445;23;4033011
1;6;1;70;1;6;30;3; ;2;48;1; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;95;1;1;9500;04;23;318,955984368445;23;4033011
1;7;1;70;1;5;48;1; ;2;1;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;45;52;1;1;5211;04;23;318,955984368445;23;4033011
1;3;1;70;1;12;40;2; ;2;432;1; ;3;2; ; ; ; ; ; ; ; ;1; ;BUSCANDO EMPLEO;2; ;2;13;53;55;1;1;5529;04;23;169,075010012313;23;4033026
1;1;1;70;1;12;48;1; ;2;18;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5235;04;23;291,950024541973;23;4033031
1;2;1;70;1;12;40;1; ;2;18;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;23;285,127758105098;23;4033034
1;2;1;70;1;12;48;1; ;2;16;1; ;5;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;13;80;1;1;8043;04;23;154,113877923212;23;4033038
1;1;1;70;1;8;48;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;75;1;1;7530;04;23;139,514109577498;23;4033040
1;6;1;70;1;48;48;1; ;2;96;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;39;85;1;2;8512;04;41;82,4674680160495;41;4033052
1;3;1;70;1;28;48;1; ;2;28;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;43;21;64;1;2;6424;04;41;135,643343813211;41;4033061
1;5;1;70;1;20;48;2; ;2;6;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;13;80;1;2;8042;04;41;135,643343813211;41;4033061
2;1;2;70;1;8;48;1; ;2;96;1; ;9;5; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4522;04;41;137,987134738098;41;4033064
1;1;1;70;1;1;48;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;125000;2;87;87;45;1;1;4543;04;41;107,703380591592;41;4033073
2;1;2;70;1;48;48;1; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;03;03;72;1;2;7250;04;41;635,320674009813;41;4033091
1;2;1;70;1;8;48;1; ;2;96;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;04;41;606,522960308356;41;4033096
1;1;1;70;1;40;48;3; ;2;52;1; ;7;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;99;45;1;2;4530;04;41;303,261480154178;41;4033103
1;1;1;70;1;8;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6041;04;41;189,314413111868;41;4033110
1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;04;41;327,734329454814;41;4033111
1;2;1;70;1;12;48;1; ;2;12;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;39;24;1;1;2422;04;41;98,9379505395584;41;4033126
1;3;1;70;1;4;48;1; ;2;1;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;33;64;1;1;6412;04;41;106,427647529519;41;4033129
1;3;1;70;1;4;48;1; ;2;4;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;2700000;2;19;19;85;1;1;8512;04;41;176,302796604263;41;4033130
1;7;1;70;1;16;48;2; ;2;16;4; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;19;19;75;1;2;7513;04;41;98,2436193038402;41;4033131
1;2;1;70;1;48;48;1; ;2;48;1; ;9;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;21;21;11;1;2;1120;04;41;135,14727018398;41;4033142
1;2;1;70;1;24;60;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;85; ; ;1;2; ;04;41;136,278301312338;41;4033156
1;3;1;70;1;4;40;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;41;127,8031398249;41;4033162
1;1;1;70;1;3;60;1; ;2;3;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;95;95;45;1;1;4530;04;41;156,598106567478;41;4033166
1;1;1;70;1;4;48;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;50;1;1;5020;04;41;128,577101668157;41;4033167
1;3;1;70;1;3;30;1; ;2;22;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;52;1;1;5211;04;41;126,95895543888;41;4033197
1;1;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;04;41;127,080729776051;41;4033219
1;3;1;70;1;8;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;1; ;04;44;46,0429116217673;44;4033238
1;1;1;70;1;16;48;4; ;2;16;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;75;1;2;7513;04;44;74,7286239705767;44;4033241
1;3;1;70;1;16;48;4; ;2;156;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;41;52;1;2;5237;04;44;66,7098332060578;44;4033243
1;2;1;70;1;52;48;2; ;2;16;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;11;45;52;1;2;5233;04;44;65,8528062554433;44;4033245
1;4;1;70;1;12;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;85;1;1;8532;04;44;105,088463408488;44;4033250
1;5;1;70;1;1;25;3; ;2;42;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;41;55;1;1;5529;04;44;143,856051109536;44;4033252
1;3;1;70;1;20;42;2; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;2;5261;04;44;39,8753073410618;44;4033255
1;1;1;70;1;24;45;4; ;2;24;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4522;04;44;101,273233845858;44;4033257
1;2;1;70;1;2;40;4; ;2;2;4; ;1;1; ; ; ; ;1; ; ;1; ; ; ;1;600000;2;97;97;60;1;1;6041;04;44;55,4127248720041;44;4033258
1;4;1;70;1;4;36;3; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;44;76,4702642296064;44;4033264
1;2;1;70;1;52;40;4; ;2;28;4; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;85;1;2;8532;04;44;84,0846440419132;44;4033268
1;4;1;70;1;55;48;1; ;2;78;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;51;55;1;2;5522;04;44;44,1018233590501;44;4033274
1;4;1;70;1;54;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;59;93;1;2;9309;04;44;56,0584250976183;44;4033275
1;6;1;70;1;4;15;1; ;2;4;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;689454;2;39;39;55;1;1;5511;04;44;74,4616627969616;44;4033283
1;1;1;70;1;12;45;2; ;2;13;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8042;04;44;39,8753073410618;44;4033286
1;3;1;70;1;54;40;1; ;2;52;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;52;1;2;5231;04;44;39,8753073410618;44;4033286
1;2;1;70;1;6;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;44;39,8753073410618;44;4033288
1;3;1;70;1;4;45;1; ;2;53;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;95;45;1;1;4522;04;44;39,8753073410618;44;4033288
1;4;1;70;1;5;48;3; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;04;44;39,8753073410618;44;4033288
1;1;1;70;1;12;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;44;49,8945002670788;44;4033303
1;2;1;70;1;20;25;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;45;1;2;4542;04;44;59,4605176922445;44;4033304
1;2;1;70;1;12;48;1; ;2;174;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;65;1;1;6599;04;44;68,619004217481;44;4033320
1;3;1;70;1;24;48;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;2;5211;04;44;68,619004217481;44;4033320
1;1;1;70;1;47;48;1; ;2;16;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;2;5529;04;44;80,6076416327381;44;4033323
1;3;1;70;1;10;40;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;85;1;1;8511;04;44;158,186318579242;44;4033334
1;2;1;70;1;3;40;4; ;2;3;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;16;22;1;1;2212;04;44;39,8753073410618;44;4033348
1;1;1;70;1;30;40;4; ;2;30;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;04;44;93,1737029396346;44;4033349
1;1;1;70;1;12;40;1; ;2;20;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;13;55;80;1;1;8043;04;44;39,8753073410618;44;4033350
1;1;1;70;1;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;56;56;93;1;1;9301;04;44;106,373796586266;44;4033355
1;3;1;70;1;8;40;1; ;2;8;1; ;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;08;08;72;1;1;7250;04;44;58,4977801366964;44;4033356
1;2;1;70;1;8;45;1; ;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;02;11;1;1;1120;04;44;54,5419047424893;44;4033359
1;1;1;70;1;6;48;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;04;47;216,721330446567;47;4033427
1;2;1;70;1;2;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;04;47;216,721330446567;47;4033427
1;2;1;70;1;16;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;51;1;2;5127;04;47;268,529981880411;47;4033435
1;4;1;70;1;6;48;1; ;2;6;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;1;5233;04;47;229,061311861388;47;4033438
1;1;1;70;1;3;48;1; ;2;34;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;95;1;1;9500;04;47;208,071162730584;47;4033441
1;2;1;70;1;12;48;1; ;2;56;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;66;1;1;6604;04;47;187,455978914878;47;4033444
1;4;1;70;1;12;48;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;97;25;1;1;2529;04;47;189,204767272876;47;4033454
1;2;1;70;1;16;24;1; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;04;47;233,512453004522;47;4033458
1;1;1;70;1;2;48;1; ;2;3;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;83;52;1;1;5241;04;47;204,128059008308;47;4033459
1;3;1;70;1;10;48;4; ;2;10;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;98;60;1;1;6031;04;47;226,559364134509;47;4033474
1;3;1;70;1;3;46;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;900000;2;07;07;85;1;1;8511;04;47;171,988441528488;47;4033481
1;4;1;70;1;16;8;1; ;2;16;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;04;47;230,00042830121;47;4033484
1;3;1;70;1;9;48;1; ;2;9;1; ;6;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;1;5236;04;47;144,071087552501;47;4033486
1;2;1;70;1;8;48;4; ;2;9;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;04;47;162,229877036824;47;4033487
1;2;1;70;1;2;42;1; ;2;24;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5237;04;47;201,000503036739;47;4033490
1;1;1;70;1;4;48;4; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;95;45;1;1;4521;04;47;182,557436682228;47;4033503
1;3;1;70;1;24;30;1; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;04;47;234,956241827055;47;4033504
1;4;1;70;1;4;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;47;143,662206436621;47;4033506
1;3;1;70;1;16;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;55;1;2;5511;04;47;166,82447302862;47;4033507
1;7;1;70;1;20;48;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;44;52;1;2;5237;04;47;174,199078963319;47;4033529
1;2;1;70;1;4;48;1; ;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;807000;2;45;45;52;1;1;5211;04;47;112,490163710955;47;4033532
1;2;1;70;1;4;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;04;47;236,296149069172;47;4033541
1;2;1;70;1;52;48;1; ;2;24;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;04;47;198,642010158522;47;4033556
1;1;1;70;1;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;04;47;211,607599818034;47;4033560
1;2;1;70;1;104;48;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;04;50;208,894111248297;50;4033594
1;1;1;70;1;52;56;1; ;2;52;1; ;6;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6042;04;50;132,085918877664;50;4033597
1;1;1;70;1;3;50;1; ;2;56;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;92;22;1;1;2220;04;50;184,342913021309;50;4033608
2;2;2;70;1;12;48;1; ;2;16;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;21;75;1;1;7512;04;50;175,351788385743;50;4033612
1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;04;50;160,983316130071;50;4033615
1;3;1;70;1;3;48;1; ;2;3;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;16;1;1;1600;04;50;117,575920784551;50;4033616
1;6;1;70;1;14;48;1; ;2;14;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;17;92;1;2;9219;04;50;117,575920784551;50;4033616
1;3;1;70;1;15;48;1; ;2;15;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;33;75;1;2;7512;04;50;222,071337196276;50;4033623
1;1;1;70;1;8;48;1; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;93;93;50;1;1;5020;04;50;319,53402761017;50;4033624
1;3;1;70;1;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;39;39;62;1;1;6211;04;50;319,53402761017;50;4033624
1;2;1;70;1;2;48;1; ;2;56;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5221;04;50;198,105646735707;50;4033635
1;1;1;70;1;23;48;4; ;2;23;1; ;6;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;84;51;1;2;5170;04;50;413,350013923365;50;4033638
2;2;2;70;1;2;30;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;45;45;52;1;1;5234;04;50;143,94684676574;50;4033647
2;2;2;70;1;12;48;1; ;2;112;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;04;50;177,17178646084;50;4033654
1;2;1;70;1;56;48;1; ;2;56;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;04;50;140,865940969092;50;4033655
1;4;1;70;1;28;48;1; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;95;45;1;2;4521;04;50;304,422585651005;50;4033663
