PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7330;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20221249;12;2022;7286233;1;5;1;70;63;1;174.19611994;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286235;1;1;1;70;63;1;180.79065998;63;1;;;;;;;;;1;;36;0;4;ASEAR Y PREPARAR ALIMENTOS EN VIVIENDA FAMILIAR;3;1;2;3;;2;;.;9111;97;9700
20221249;12;2022;7286235;1;2;1;70;63;1;180.79065998;63;1;;;;;;1;;2000000;1;;1;0;4;OFICIAL DE CONSTRUCCION;4;1;2;2;;2;;.;7112;41;4111
20221249;12;2022;7286235;1;3;1;70;63;1;180.79065998;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286236;1;1;1;70;63;1;151.30537106;63;;1;1;4;1;;;48;1000000;1;;60;0;3;VENDER CALZADO;1;2;2;2;;2;;3322;5223;47;4772
20221249;12;2022;7286238;1;2;1;70;63;1;159.2032204;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286239;1;2;1;70;63;1;210.74103443;63;1;;;;;;;;;1;;60;0;4;CORTAR GUADUA;7;2;2;2;;2;;.;6113;46;4620
20221249;12;2022;7286239;1;4;1;70;63;1;210.74103443;63;;1;1;4;4;;;48;1200000;1;;1;0;8;AUXILIAR DE CONSTRUCCION;4;1;2;2;;2;;9313;9313;41;4111
20221249;12;2022;7286241;1;4;1;70;63;1;202.70802301;63;1;;;;;;;;;2;;;;;.;;;;3;;2;;.;.;;.
20221249;12;2022;7286242;1;1;1;70;63;1;147.5465204;63;1;;;;;;;;;1;;120;4;3;ASEAR VIVIENDAS;4;1;2;2;;2;;.;9111;81;8121
20221249;12;2022;7286243;1;1;1;70;63;1;190.78187288;63;1;;;;;;;;;1;;12;4;8;VIGILAR OFICINAS;1;6;2;2;;2;;.;5414;80;8010
20221249;12;2022;7286243;1;3;1;70;63;1;190.78187288;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286244;1;1;1;70;63;1;188.76651723;63;;1;1;10;1;;;48;1000000;1;;12;4;8;RECAUDAR DINERO EN CAJA;1;10;2;2;;2;;3311;5230;64;6499
20221249;12;2022;7286245;1;1;1;70;63;1;91.85073357;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286245;1;2;1;70;63;1;91.85073357;63;1;;;;;;;;;1;;360;0;7;ASEAR Y PREPARAR ALIMENTOS EN VIVIENDA FAMILIAR;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286247;1;1;1;70;63;1;133.04352618;63;1;;;;;;;;;1;;60;0;3;AUDITAR CUENTAS MEDICAS;1;7;2;2;;2;;.;3313;86;8621
20221249;12;2022;7286249;1;1;1;70;63;1;136.14931906;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286254;1;1;1;70;63;1;121.72587933;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286258;1;2;1;70;63;1;175.61616686;63;1;;;;;;;;;1;;36;0;7;FABRICAR JOYAS;4;1;2;2;;2;;.;7361;32;3210
20221249;12;2022;7286259;1;3;1;70;63;1;212.7977942;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286260;1;1;1;70;63;1;188.22016471;63;;2;1;96;1;;;48;2000000;1;;24;0;8;DIRIGIR PERSONAL;1;10;2;1;2;2;;2320;1344;88;8899
20221249;12;2022;7286262;1;3;1;70;63;1;179.27135405;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286263;1;2;1;70;63;1;197.99186806;63;;2;1;20;2;;;48;1500000;1;;5;0;8;TOMAR MUESTRAS PARA PRUEBAS COVID;4;10;2;2;;2;;5321;3253;84;8412
20221249;12;2022;7286267;1;1;1;70;63;1;172.23439836;63;1;;;;;;;;;1;;5;2;4;ASEAR Y PREPARAR ALIMENTOS;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286268;1;2;1;70;63;1;234.36361391;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286268;1;3;1;70;63;1;234.36361391;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286268;1;6;1;70;63;1;234.36361391;63;1;;;;;;;;;1;;48;2;4;SIEMBRA DE CAFE Y PLATANO;7;6;2;2;;2;;.;9211;01;0122
20221249;12;2022;7286268;1;7;1;70;63;1;234.36361391;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286277;1;1;1;70;63;1;361.58131996;63;1;;;;;;;;;1;;8;2;5;DOCENTE DE SOCIALES;2;10;2;3;;2;;.;2341;85;8530
20221249;12;2022;7286277;1;2;1;70;63;1;361.58131996;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286277;1;3;1;70;63;1;361.58131996;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286287;1;1;1;70;63;1;325.75961483;63;1;;;;;;;;;1;;4;0;1;ATENCION A CLIENTE EN PANADERIA;1;4;2;2;;2;;.;5223;10;1081
20221249;12;2022;7286287;1;2;1;70;63;1;325.75961483;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286287;1;4;1;70;63;1;325.75961483;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286296;1;2;1;70;63;1;157.67583987;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286297;1;2;1;70;63;1;171.61018508;63;;;1;998;1;;;48;1200000;2;;;;;.;;;;2;;2;;5223;;;
20221249;12;2022;7286297;1;3;1;70;63;1;171.61018508;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286298;1;1;1;70;63;1;200.20488876;63;1;;;;;;;;;1;;36;0;7;ATENDER CLIENTES Y VENDER PRODUCTOS DE CAFETERIA;5;2;2;3;;2;;.;5246;56;5613
20221249;12;2022;7286298;1;2;1;70;63;1;200.20488876;63;1;;;;;;;;;1;;60;0;4;ATENDER CLIENTES Y VENDER PRODUCTOS DE CAFETERIA;1;2;2;2;;2;;.;5246;56;5613
20221249;12;2022;7286300;1;1;1;70;63;1;168.11120246;63;1;;;;;;;;;1;;240;0;5;ADMINISTRAR SUPERMERCADO;1;8;2;3;;2;;.;1412;47;4719
20221249;12;2022;7286300;1;2;1;70;63;1;168.11120246;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286301;1;1;1;70;63;1;168.67117772;63;1;;;;;;;;;1;;240;0;3;AUXILIAR ADMINISTRATIVO;4;10;2;2;;2;;.;4110;84;8412
20221249;12;2022;7286301;1;3;1;70;63;1;168.67117772;63;1;;;;;;;;;1;;72;0;6;DISPENSAR Y VENDER COMBUSTIBLE;1;4;2;2;;2;;.;5245;47;4731
20221249;12;2022;7286301;1;4;1;70;63;1;168.67117772;63;1;;;;;;;;;1;;360;0;8;AUXILIAR ADMINISTRATIVO;4;10;2;2;;2;;.;4110;84;8412
20221249;12;2022;7286302;1;2;1;70;63;1;181.88498456;63;1;;;;;1;;48;800000;1;;0;2;7;AUXILIAR DE ODONTOLOGIA;4;1;2;2;;1;100000;.;5329;86;8622
20221249;12;2022;7286304;1;3;1;70;63;1;159.10373491;63;;1;1;12;1;;;48;1000000;1;;3;2;6;VENDER CELULARES Y ACCESORIOS PARA CELULARES;1;4;2;2;;2;;5223;5223;47;4741
20221249;12;2022;7286305;1;1;1;70;63;1;131.08940851;63;1;;;;;;;;;1;;36;0;5;CUIDAR Y ATENDER ADULTO MAYOR;3;1;2;3;;2;;.;9111;97;9700
20221249;12;2022;7286306;1;1;1;70;63;1;210.23870856;63;1;;;;;;;;;1;;12;4;6;VENDER FRUTAS Y VERDURAS;4;1;2;2;;2;;.;5221;47;4721
20221249;12;2022;7286308;1;1;1;70;63;1;210.73940023;63;1;;;;;;;;;1;;36;4;5;CONFECCIONAR PRENDAS DE VESTIR PARA DAMA;4;1;2;3;;2;;.;7531;14;1410
20221249;12;2022;7286308;1;2;1;70;63;1;210.73940023;63;1;;;;;;;;;1;;96;4;5;VIGILAR OFICINAS;1;8;2;3;;2;;.;5414;86;8692
20221249;12;2022;7286309;1;1;1;70;63;1;121.87497364;63;1;;;;;;;;;1;;120;4;6;REALIZAR ASEO EN HABITACIONES DE HOTEL;4;1;2;2;;2;;.;9112;55;5511
20221249;12;2022;7286309;1;2;1;70;63;1;121.87497364;63;;1;1;4;1;;;48;1300000;1;;4;4;7;VENDER DESAYUNOS SORPRESA;4;1;2;2;;2;;2635;5246;56;5611
20221249;12;2022;7286310;1;1;1;70;63;1;121.72587933;63;1;;;;;;;;;1;;240;4;5;DIGITAR PROCESOS EJECUTIVOS Y SUCESIONES;2;10;2;3;;2;;.;3342;84;8424
20221249;12;2022;7286316;1;1;1;70;63;1;159.72319743;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286316;1;4;1;70;63;1;159.72319743;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286317;1;3;1;70;63;1;169.04229426;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286318;1;1;1;70;63;1;156.10325943;63;1;;;;;;;;;1;;108;0;5;OPERARIO DE CALDERAS;2;10;2;3;;2;;.;8182;86;8610
20221249;12;2022;7286318;1;2;1;70;63;1;156.10325943;63;1;;;;;;;;;1;;144;0;5;AUXILIAR DE ENFERMERIA;2;10;2;3;;2;;.;5321;86;8610
20221249;12;2022;7286319;1;2;1;70;63;1;193.54190456;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286319;1;3;1;70;63;1;193.54190456;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286320;1;2;1;70;63;1;167.30681307;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286322;1;4;1;70;63;1;174.046968;63;1;;;;;;;;;1;;240;0;8;ASEAR OFICINAS;1;10;2;2;;2;;.;9112;86;8621
20221249;12;2022;7286323;1;1;1;70;63;1;122.09676204;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286323;1;2;1;70;63;1;122.09676204;63;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286324;1;1;1;70;66;1;158.88496432;66;1;;;;;;;;;1;;240;1;4;Empleada domestica;4;1;2;2;;2;;.;9111;81;8121
20221249;12;2022;7286333;1;1;1;70;66;1;310.35467527;66;;2;1;17;4;;;48;1000000;1;;4;1;8;EMPLEADA DOMESTICA;3;1;2;2;;2;;9111;9111;97;9700
20221249;12;2022;7286333;2;3;2;70;66;1;310.35467527;66;;2;1;17;1;;;48;1000000;1;;4;1;1;MESERO EN CAFETERIA;1;4;2;2;;2;;5131;5131;56;5613
20221249;12;2022;7286333;2;4;2;70;66;1;310.35467527;66;1;;;;;1;;48;1000000;1;;8;1;8;REPARTIR VOLANTES EN CAMPAÑA POLITICA;4;8;2;2;;2;;.;9510;94;9492
20221249;12;2022;7286334;1;3;1;70;66;1;274.96795032;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286336;1;1;1;70;66;1;231.29695522;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286337;1;1;1;70;66;1;225.32163797;66;1;;;;;1;;48;1000000;1;;72;2;8;Tendero;4;1;2;3;;2;;.;5221;47;4711
20221249;12;2022;7286337;1;2;1;70;66;1;225.32163797;66;1;;;;;1;;48;1000000;1;;240;2;8;Mesera;4;3;2;2;;2;;.;5131;56;5619
20221249;12;2022;7286337;1;3;1;70;66;1;225.32163797;66;1;;;;;;;;;1;;24;2;4;Ayudante de construccion;4;3;2;2;;2;;.;9313;41;4111
20221249;12;2022;7286339;1;1;1;70;66;1;190.66195719;66;1;;;;;;;;;1;;180;0;3;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286340;1;2;1;70;66;1;221.8139675;66;1;;;;;;;;;1;;420;2;3;Administradora;1;6;2;2;;2;;.;1420;47;4771
20221249;12;2022;7286343;1;1;1;70;66;1;202.78947418;66;1;;;;;1;;48;1000000;1;;144;2;8;Oficial de construccion;4;1;2;2;;2;;.;7112;41;4111
20221249;12;2022;7286343;1;2;1;70;66;1;202.78947418;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286344;1;2;1;70;66;1;196.93406164;66;1;;;;;;;;;1;;240;2;4;Empacadora de galletas;1;10;2;2;;2;;.;8160;10;1051
20221249;12;2022;7286345;1;1;1;70;66;1;171.59576147;66;1;;;;;2;5;;1000000;1;;204;2;8;Operaria de maquina plana;4;3;2;3;;2;;.;8153;14;1410
20221249;12;2022;7286346;1;2;1;70;66;1;173.04910688;66;1;;;;;2;5;;1000000;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286350;1;2;1;70;66;1;315.32954797;66;1;;;;;;;;;1;;38;0;3;CAMARERA EN HOTEL;1;4;2;2;;2;;.;9112;55;5511
20221249;12;2022;7286350;1;3;1;70;66;1;315.32954797;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286352;1;2;1;70;66;1;804.7663579;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286353;1;1;1;70;66;1;197.16797111;66;1;;;;;;;;;1;;72;2;5;Docente de agropecuaria;2;10;2;3;;2;;.;2330;85;8530
20221249;12;2022;7286353;1;2;1;70;66;1;197.16797111;66;1;;;;;;;;;1;;96;2;5;Docente de agropecuaria;2;10;2;3;;2;;.;2330;85;8530
20221249;12;2022;7286362;1;2;1;70;66;1;250.30885686;66;;1;1;3;4;;;48;4000000;1;;0;2;8;DOCENTE EN ARQUITECTURA;1;10;2;1;1;1;3000000;2310;2310;85;8544
20221249;12;2022;7286363;1;2;1;70;66;1;527.55165792;66;1;;;;;;;;;1;;1;0;7;DOCENTE DE PRIMERA INFANCIA EN JARDIN INFANTIL;1;3;2;2;;2;;.;2342;85;8511
20221249;12;2022;7286363;1;3;1;70;66;1;527.55165792;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286365;1;2;1;70;66;1;221.8139675;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286366;1;1;1;70;66;1;260.20907462;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286368;1;2;1;70;66;1;182.53914728;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286368;1;3;1;70;66;1;182.53914728;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286377;1;1;1;70;66;1;187.76575432;66;1;;;;;;;;;1;;60;3;4;ORGANIZAR MERCANCIA EN SUPERMERCADO;1;6;2;3;;2;;.;9334;47;4711
20221249;12;2022;7286379;1;2;1;70;66;1;198.92329459;66;1;;;;;;;;;1;;240;0;7;ALIMENTAR TRABAJADORES DE UNA FINCA;6;2;2;2;;2;;.;5120;97;9700
20221249;12;2022;7286380;1;2;1;70;66;1;250.30885686;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286382;1;1;1;70;66;1;220.17195692;66;1;;;;;;;;;1;;72;0;4;SERVICIO DE RECICLAJE PLASTICO  Y ARCHIVO;4;1;2;2;;2;;.;9612;38;3830
20221249;12;2022;7286382;1;3;1;70;66;1;220.17195692;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286386;1;1;1;70;66;1;152.02376416;66;;1;1;10;1;;;48;1000000;1;;13;1;8;ASEAR APARTAMENTOS;1;8;2;2;;2;;5414;9111;81;8121
20221249;12;2022;7286386;1;3;1;70;66;1;152.02376416;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286389;1;1;1;70;66;1;197.16797111;66;1;;;;;;;;;1;;72;0;5;PROFESIONAL ESPECIALIZADO EN RECURSOS NATURALES;2;10;2;3;;2;;.;2133;84;8413
20221249;12;2022;7286389;1;2;1;70;66;1;197.16797111;66;1;;;;;;;;;1;;120;0;5;INSPECTORA LABORAL;2;10;2;3;;2;;.;3257;84;8414
20221249;12;2022;7286392;1;1;1;70;66;1;186.88286406;66;;1;1;4;1;;;48;1000000;1;;2;1;7;Preparacion y venta de quesos y yogures;4;1;2;2;;2;;5120;7512;10;1040
20221249;12;2022;7286396;1;1;1;70;66;1;562.01543492;66;1;;;;;1;;45;1200000;1;;2;5;9;ASESOR DE VENTAS EN EMPRESA;1;8;2;2;;2;;.;3322;82;8220
20221249;12;2022;7286401;1;1;1;70;66;1;702.65481424;66;1;;;;;;;;;2;;;;;.;;;;1;1;2;;.;.;;.
20221249;12;2022;7286401;1;2;1;70;66;1;702.65481424;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286405;1;2;1;70;66;1;862.34136134;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286405;1;3;1;70;66;1;862.34136134;66;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286414;1;3;1;70;68;1;293.86177137;68;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286414;1;4;1;70;68;1;293.86177137;68;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286415;1;2;1;70;68;1;445.95481735;68;;1;1;12;1;;;48;1200000;1;;3;0;8;MESERO;1;4;2;2;;2;;5131;5131;56;5611
20221249;12;2022;7286417;1;1;1;70;68;1;204.59787722;68;1;;;;;;;;;1;;420;0;7;MODISTA (MAQUINA PLANA);1;6;2;2;;2;;.;7531;14;1410
20221249;12;2022;7286419;1;3;1;70;68;1;380.76315958;68;1;;;;;;;;;1;;96;2;4;ADMINISTRADORA DE PAQUEADERO;1;3;2;3;;2;;.;1420;52;5229
20221249;12;2022;7286419;1;4;1;70;68;1;380.76315958;68;1;;;;;;;;;1;;96;2;4;COMERCIANTE INDEPENDIENTE;4;2;2;2;;2;;.;5223;47;4771
20221249;12;2022;7286420;1;1;1;70;68;1;398.24634286;68;;2;1;20;1;;;48;5000000;1;;5;0;8;INGENIERO DE PETROLEOS;1;10;2;2;;2;;2146;2146;06;0610
20221249;12;2022;7286421;1;4;1;70;68;1;320.48273264;68;1;;;;;;;;;1;;180;0;4;REGENTE DE FARMACIA;1;10;2;2;;2;;.;3213;65;6523
20221249;12;2022;7286422;1;4;1;70;68;1;332.26252014;68;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286423;1;1;1;70;68;1;410.91014237;68;;1;1;8;1;;;48;1200000;1;;2;0;2;CAJERO;1;5;2;2;;2;;5230;5230;47;4711
20221249;12;2022;7286423;3;1;3;70;68;1;410.91014237;68;1;;;;;;;;;1;;1;0;8;SERVICIO DE TUTORIAS;4;1;2;2;;1;216000;.;2320;85;8559
20221249;12;2022;7286424;1;2;1;70;68;1;408.80116725;68;1;;;;;;;;;1;;22;2;5;COORDINADORA ACADEMICA;2;10;2;3;;2;;.;1345;85;8530
20221249;12;2022;7286425;1;2;1;70;68;1;299.8945492;68;1;;;;;;;;;1;;48;2;2;AUXILIAR DE CAJA;1;6;2;2;;2;;.;5230;56;5611
20221249;12;2022;7286430;1;2;1;70;68;1;401.62649881;68;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286435;1;1;1;70;68;1;1483.5647218;68;1;;;;;;;;;1;;48;0;5;DOCENTE BACHILLERATO;2;10;2;3;;2;;.;2330;85;8530
20221249;12;2022;7286456;1;1;1;70;70;1;102.98149171;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286456;1;2;1;70;70;1;102.98149171;70;1;;;;;;;;;1;;48;0;5;SURTIDORA EN ALMACEN DE VIVERES Y ABARROTES;1;10;2;3;;2;;.;9334;47;4711
20221249;12;2022;7286458;1;1;1;70;70;1;148.52834997;70;1;;;;;;;;;1;;360;5;4;ODONTOLOGO;4;1;2;2;;2;;.;2261;86;8622
20221249;12;2022;7286458;1;2;1;70;70;1;148.52834997;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286458;1;4;1;70;70;1;148.52834997;70;;1;1;12;1;;;40;1000000;2;;;;;.;;;;2;;2;;2161;;;
20221249;12;2022;7286462;1;2;1;70;70;1;65.36277507;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286463;1;2;1;70;70;1;89.511080317;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286464;1;3;1;70;70;1;112.60365902;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286465;1;1;1;70;70;1;52.113013605;70;1;;;;;;;;;1;;36;2;7;ELABORAVA Y VENDIA COMIDAS;4;1;2;2;;2;;.;9411;56;5619
20221249;12;2022;7286465;1;4;1;70;70;1;52.113013605;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286466;1;1;1;70;70;1;68.41377576;70;1;;;;;;;;;1;;60;0;5;ASEADORA EN HOSPITAL UNIVERSITARIO;2;10;2;3;;2;;.;9112;86;8610
20221249;12;2022;7286467;1;1;1;70;70;1;112.60365902;70;1;;;;;;;;;1;;60;0;4;SOLDADOR DE PUERTAS Y VENTANAS DE ALUMINIO;4;1;2;2;;2;;.;7212;25;2511
20221249;12;2022;7286467;1;2;1;70;70;1;112.60365902;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286467;1;3;1;70;70;1;112.60365902;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286468;1;2;1;70;70;1;96.07793732;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286471;1;1;1;70;70;1;102.98149171;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286472;1;3;1;70;70;1;95.620996622;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286472;1;4;1;70;70;1;95.620996622;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286473;1;1;1;70;70;1;125.74599152;70;1;;;;;;;;;1;;38;2;6;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286474;1;2;1;70;70;1;86.869033494;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286475;1;1;1;70;70;1;88.153887932;70;;1;1;8;1;;;48;800000;1;;2;2;1;VENDEDORA DE MOSTRADOR EN DEPOSITO DE LEGUMBRE;1;3;2;2;;2;;5221;5221;47;4721
20221249;12;2022;7286475;1;2;1;70;70;1;88.153887932;70;;2;1;20;3;;;48;1000000;1;;5;1;8;ASEADORA POR DIAS EN DIFERENTES VIVIENDAS;4;1;2;2;;2;;9111;9111;81;8121
20221249;12;2022;7286475;1;3;1;70;70;1;88.153887932;70;;1;1;3;1;;;48;600000;1;;0;3;8;AYUDANTE DE ALBAÑILERIA;4;1;2;2;;1;300000;9313;9313;41;4112
20221249;12;2022;7286475;1;4;1;70;70;1;88.153887932;70;1;;;;;;;;;1;;12;3;8;PANADERA;1;4;2;2;;2;;.;7512;10;1081
20221249;12;2022;7286476;1;1;1;70;70;1;95.389026544;70;1;;;;;;;;;1;;36;0;3;AYUDANTE DE ALBAÑILERIA;4;1;2;2;;2;;.;9313;41;4112
20221249;12;2022;7286476;1;2;1;70;70;1;95.389026544;70;1;;;;;;;;;1;;36;0;1;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286477;1;1;1;70;70;1;105.90471025;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286478;1;2;1;70;70;1;139.27769764;70;1;;;;;;;;;1;;60;0;6;ASEADORA POR DIAS EN DIFERENTES HOGARES;4;1;2;2;;2;;.;9111;81;8121
20221249;12;2022;7286478;1;3;1;70;70;1;139.27769764;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286479;1;4;1;70;70;1;152.58463518;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286481;1;3;1;70;70;1;102.36009374;70;1;;;;;;;;;1;;96;0;4;EMPLEADA DOMESTICA;3;1;2;2;;2;;.;9111;97;9700
20221249;12;2022;7286482;1;3;1;70;70;1;196.48543466;70;;2;1;42;1;;;48;800000;2;;;;;.;;;;2;;2;;5223;;;
20221249;12;2022;7286483;1;2;1;70;70;1;309.67865649;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286485;1;1;1;70;70;1;126.7677824;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286487;1;1;1;70;70;1;196.74502219;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286490;1;1;1;70;70;1;192.3777881;70;;2;1;16;1;;;48;1000000;1;;4;3;8;VENDEDORA DE ARTICULOS PARA EL HOGAR;4;1;2;2;;2;;5223;5223;47;4755
20221249;12;2022;7286490;1;2;1;70;70;1;192.3777881;70;;1;1;8;1;;;48;1000000;2;;;;;.;;;;2;;2;;5223;;;
20221249;12;2022;7286492;1;1;1;70;70;1;170.55407433;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286492;1;2;1;70;70;1;170.55407433;70;1;;;;;;;;;1;;400;2;5;DOCENTE DE PRIMARIA;1;10;2;3;;2;;.;2341;85;8530
20221249;12;2022;7286492;1;3;1;70;70;1;170.55407433;70;1;;;;;;;;;1;;36;2;8;ARCHIVADOR;1;10;2;2;;2;;.;4415;69;6910
20221249;12;2022;7286493;1;1;1;70;70;1;319.88386528;70;1;;;;;;;;;1;;440;0;3;VENDEDORA DE MOSTRADOR EN ALMACEN DE ROPA;1;2;2;2;;2;;.;5223;47;4771
20221249;12;2022;7286493;1;3;1;70;70;1;319.88386528;70;1;;;;;;;;;1;;360;0;4;AUXILIAR ADMINISTRATIVA VERIFICABA DOCUMENTOS;2;10;2;2;;2;;.;4419;86;8610
20221249;12;2022;7286495;1;2;1;70;70;1;291.84412564;70;1;;;;;;;;;2;;;;;.;;;;2;;2;;.;.;;.
20221249;12;2022;7286496;1;1;1;70;70;1;258.36000217;70;1;;;;;;;;;1;;360;0;4;COMPRA Y VENTA AL POR MENOR DE GANADO EN PIE;4;1;2;2;;2;;.;1420;46;4620
