DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7480;P7480S1;P7480S2;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S12;P7480S1A1;P7480S2A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;P7480S12A1;DPTO;fex_c_2011
514993;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;54;224,270793905909
514993;1;2;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;28; ;3; ; ; ; ; ; ; ;54;224,270793905909
514993;1;3;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;54;224,270793905909
514993;1;4;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;54;224,270793905909
514994;1;1;54;90; ;1;2;2;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ; ; ;54;234,890939316991
514994;1;2;54;90; ;1;2;1;2;2;2;2;2;2;2;2;2;3; ;14; ; ; ; ; ; ; ; ; ;54;234,890939316991
514994;1;3;54;90; ;1;2;2;2;1;2;2;2;2;2;2;2;7; ; ; ;5; ; ; ; ; ; ; ;54;234,890939316991
514995;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;248,183739500612
514995;1;2;54;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;24; ; ; ; ;3; ; ; ; ;54;248,183739500612
514997;1;1;54;90; ;1;2;2;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ; ; ;54;259,216366544165
514997;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;54;259,216366544165
514997;1;3;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;54;259,216366544165
514997;1;4;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;54;259,216366544165
514998;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;4; ; ; ; ; ; ; ; ; ;54;294,411758345485
514998;1;2;54;90; ;2;2;1;2;2;2;1;2;2;2;2;2; ; ;24; ; ; ;4; ; ; ; ; ;54;294,411758345485
514998;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;294,411758345485
514998;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;294,411758345485
514999;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;54;234,873921783345
514999;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;54;234,873921783345
514999;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;5; ;54;234,873921783345
515000;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;276,116336549044
515000;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;54;276,116336549044
515001;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;54;371,970490000503
515001;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;54;371,970490000503
515001;1;4;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;371,970490000503
515001;2;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;54;371,970490000503
515001;2;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;54;371,970490000503
515001;2;3;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;54;371,970490000503
515002;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;54;287,328759471693
515002;1;2;54;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;10; ; ; ; ; ; ; ; ;54;287,328759471693
515002;1;3;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;54;287,328759471693
515002;1;4;54;90; ;1;2;2;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ; ;54;287,328759471693
515002;1;5;54;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;10; ; ; ; ; ; ; ;54;287,328759471693
515002;1;7;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;287,328759471693
515002;1;8;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;287,328759471693
515003;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;54;290,245724305791
515003;1;2;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;16; ; ; ; ; ; ; ; ; ;54;290,245724305791
515003;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;290,245724305791
515004;1;1;54;90; ;1;2;2;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ; ; ;54;273,758973583587
515004;1;2;54;90; ;1;2;1;2;2;2;2;2;2;2;2;2;15; ;35; ; ; ; ; ; ; ; ; ;54;273,758973583587
515004;1;3;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;273,758973583587
515004;1;4;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;54;273,758973583587
515005;1;1;54;90; ;2;2;1;2;2;2;2;2;2;2;2;1; ; ;28; ; ; ; ; ; ; ; ;3;54;328,246216707053
515006;1;1;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,007142168079
515006;1;2;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,007142168079
515006;1;3;54;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;8; ; ;3; ; ; ; ; ; ;54;211,007142168079
515006;1;5;54;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;54;211,007142168079
515006;1;6;54;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;54;211,007142168079
515011;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;66;260,823553858674
515013;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;199,935569037694
515013;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;1;2; ; ;21; ; ; ; ; ; ; ;3; ;66;199,935569037694
515013;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;199,935569037694
515013;1;4;66;90; ;2;2;2;2;1;2;2;2;2;2;2;1; ; ; ; ;35; ; ; ; ; ; ;4;66;199,935569037694
515013;1;6;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;199,935569037694
515014;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;66;206,202762952285
515014;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;206,202762952285
515014;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;206,202762952285
515015;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;243,17294692644
515015;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;243,17294692644
515015;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;243,17294692644
515015;1;4;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;7; ; ; ; ;4; ; ; ; ;66;243,17294692644
515016;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;328,762868895889
515016;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;36; ; ; ; ; ; ; ; ; ;66;328,762868895889
515016;2;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;328,762868895889
515017;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;343,805449042891
515017;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;343,805449042891
515017;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;343,805449042891
515018;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;239,622210914914
515018;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;66;239,622210914914
515018;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;239,622210914914
515019;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;178,591719942435
515019;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;178,591719942435
515019;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;178,591719942435
515020;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;18; ; ; ; ; ; ; ; ; ;66;264,395528042316
515020;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;66;264,395528042316
515021;1;1;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;10; ; ; ; ; ; ; ;66;325,252766856654
515021;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;36; ;28; ; ; ; ; ; ; ;66;325,252766856654
515021;1;3;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;1; ;2; ; ; ; ; ; ; ;66;325,252766856654
515022;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;188,841768458074
515022;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;66;188,841768458074
515023;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;168,232333931637
515023;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;30; ; ; ; ; ; ; ;66;168,232333931637
515023;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;12; ; ; ; ; ; ; ; ; ;66;168,232333931637
515024;1;1;66;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;8; ; ; ; ;66;276,232883748179
515024;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;276,232883748179
515024;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;276,232883748179
515024;1;4;66;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;15; ; ; ; ; ; ; ; ;66;276,232883748179
515025;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;205,038572572699
515025;1;3;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;29; ; ; ; ; ; ; ;66;205,038572572699
515025;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ; ; ; ;66;205,038572572699
515025;1;5;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;205,038572572699
515026;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;260,716583806719
515026;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;260,716583806719
515026;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;260,716583806719
515026;1;5;66;90; ;2;2;1;2;1;2;1;2;2;2;2;2; ; ;5; ;20; ;10; ; ; ; ; ;66;260,716583806719
515026;1;6;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;3; ;50; ; ; ; ; ; ; ;66;260,716583806719
515027;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;229,883271599204
515027;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;35; ; ; ; ; ; ; ; ; ;66;229,883271599204
515027;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;229,883271599204
515028;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;372,316654430481
515028;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;20; ; ; ; ; ; ; ;66;372,316654430481
515029;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;231,335591220577
515029;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;231,335591220577
515030;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;66;267,305530148239
515030;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;66;267,305530148239
515030;1;3;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;21; ; ; ; ;4; ; ; ; ;66;267,305530148239
515030;1;4;66;90; ;2;2;1;2;2;2;2;1;2;1;2;2; ; ;6; ; ; ; ;2; ;4; ; ;66;267,305530148239
515031;1;1;66;90; ;2;2;1;2;2;2;2;1;2;2;1;2; ; ;21; ; ; ; ;2; ; ;3; ;66;223,563757446495
515031;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;223,563757446495
515031;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;223,563757446495
515031;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;223,563757446495
515032;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;168,232333931637
515032;1;2;66;90; ;2;2;1;2;2;1;2;2;2;2;2;2; ; ;25; ; ;20; ; ; ; ; ; ;66;168,232333931637
515032;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;168,232333931637
515033;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;402,271983782862
515033;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;42; ; ; ; ; ; ; ; ; ;66;402,271983782862
515033;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;402,271983782862
515034;1;1;66;90; ;1;2;1;2;2;2;2;2;2;2;2;2;14; ;7; ; ; ; ; ; ; ; ; ;66;226,797720965297
515035;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;28; ; ; ; ; ; ; ; ; ;66;269,861468357329
515036;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;143,099505663345
515036;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;66;143,099505663345
515036;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;143,099505663345
515036;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;143,099505663345
515037;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;244,867921610895
515037;2;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;244,867921610895
515038;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;250,944780700522
515038;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;250,944780700522
515039;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;281,756522536527
515039;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;281,756522536527
515039;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;281,756522536527
515040;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;325,252766856654
515040;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;66;325,252766856654
515040;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;325,252766856654
515041;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;342,613761350864
515041;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;342,613761350864
515041;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;342,613761350864
515041;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;342,613761350864
515042;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;212,89276863135
515042;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;66;212,89276863135
515043;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,120934857268
515043;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;66;205,120934857268
515043;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;205,120934857268
515043;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;10; ; ; ; ; ; ; ; ; ;66;205,120934857268
515044;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,975752113982
515044;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;25; ; ; ; ; ; ; ; ; ;66;264,975752113982
515044;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,975752113982
515044;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;264,975752113982
515044;1;5;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,975752113982
515045;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;178,832586763118
515045;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;178,832586763118
515045;1;3;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;178,832586763118
515046;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;15; ; ; ; ; ; ; ; ; ;66;244,786338562372
515046;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ; ; ;66;244,786338562372
515048;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;264,395528042316
515048;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;264,395528042316
515049;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;227,425344068162
515050;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;244,867921610895
515050;1;2;66;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;30; ; ; ; ;66;244,867921610895
515051;1;1;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;30; ;40; ; ; ; ; ; ; ;66;249,699007272412
515051;1;2;66;90; ;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ; ; ;66;249,699007272412
515051;1;3;66;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;2; ;36; ; ;4; ; ; ; ;66;249,699007272412
515052;1;1;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;5; ;40; ; ; ; ; ; ; ;66;307,891772362443
515052;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;14; ;35; ; ; ; ; ; ; ;66;307,891772362443
515053;1;1;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;48; ; ; ; ; ; ; ;66;307,891772362443
515053;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;20; ;35; ; ; ; ; ; ; ;66;307,891772362443
515054;1;1;66;90; ;2;2;2;2;1;2;2;1;2;2;2;2; ; ; ; ;8; ; ;4; ; ; ; ;66;163,708940189782
515054;1;2;66;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;4; ; ; ; ;66;163,708940189782
515054;1;3;66;90; ;2;2;1;2;1;2;2;1;2;2;2;2; ; ;17; ;18; ; ;14; ; ; ; ;66;163,708940189782
515056;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;255,853512076682
515057;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;233,884954841333
515059;1;1;66;90; ;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ;5; ; ; ; ; ; ; ;66;264,73380101109
515059;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;49; ; ; ; ; ; ; ; ; ;66;264,73380101109
515060;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;264,395528042316
515060;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;264,395528042316
515061;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;14; ; ; ; ; ; ; ; ; ;66;223,645340495019
515061;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;2; ; ; ; ; ; ; ; ; ;66;223,645340495019
515061;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;223,645340495019
515061;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;6; ; ; ; ; ; ; ; ; ;66;223,645340495019
515062;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;284,342990491034
515062;1;2;66;90; ;2;2;1;2;1;2;2;2;2;2;2;2; ; ;40; ;40; ; ; ; ; ; ; ;66;284,342990491034
515063;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;223,563757446495
515063;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ; ; ;66;223,563757446495
515063;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;223,563757446495
515063;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;223,563757446495
515065;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;250,702909001251
515065;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;250,702909001251
515065;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;7; ; ; ; ; ; ; ; ; ;66;250,702909001251
515065;1;4;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;250,702909001251
515066;1;1;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;30; ; ; ; ; ; ; ; ; ;66;254,096772894377
515067;1;1;66;90; ;2;2;1;2;2;2;2;1;2;2;2;2; ; ;12; ; ; ; ;12; ; ; ; ;66;412,40552590457
515067;1;2;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;412,40552590457
515067;1;3;66;90; ;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ;24; ; ; ; ;66;412,40552590457
515068;1;1;66;90; ;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;521,067882841301
515068;1;2;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;70; ; ; ; ; ; ; ; ; ;66;521,067882841301
515068;1;3;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ; ; ;66;521,067882841301
515068;1;4;66;90; ;2;2;1;2;2;2;2;2;2;2;2;2; ; ;1; ; ; ; ; ; ; ; ; ;66;521,067882841301
