DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;CLASE;DPTO;fex_c_2011
522552;1;2;10;2;2;1;11;1967;39;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;273,609645073754
522552;1;3;10;2;1;1;8;2000;7;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;500;3000;2; ;2; ;3;1; ; ;2;18;273,609645073754
522554;1;1;10;1;1;1;4;1978;29;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;18;444,90810915628
522554;1;2;10;2;2;1;3;1984;23;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;18;444,90810915628
522554;1;3;10;1;1;1;10;1997;10;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;500;3000;2; ;2; ;3;4; ; ;2;18;444,90810915628
522554;1;4;10;1;1;1;1;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;444,90810915628
522557;1;1;10;1;1;1;7;1966;41;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;297,750606905688
522557;1;2;10;2;2;1;9;1959;48;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;18;297,750606905688
522557;1;3;10;3;1;1;8;1996;11;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;300;3000;2; ;2; ;3;3; ; ;2;18;297,750606905688
522558;1;1;10;1;1;1;4;1952;55;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;27;593,580264012763
522558;1;2;10;2;2;1;11;1943;63;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;593,580264012763
522558;1;3;10;3;2;1;12;1917;89;5;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;593,580264012763
522558;1;4;10;1;2;1;5;2000;7;4;2; ; ;1; ; ;3; ; ;2;2;1;1;2; ; ;2; ;2; ;3;1; ; ;2;27;593,580264012763
522559;1;1;10;1;1;1;11;1969;37;1;2; ;5;1; ; ;1;3;80000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;18;360,791865649759
522561;1;1;10;1;2;1;7;1963;44;1;2; ;3;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;18;320,371340006258
522561;1;2;10;1;1;1;4;1991;16;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;18;320,371340006258
522562;1;1;10;1;1;1;11;1959;47;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;18;356,912608397222
522562;1;2;10;2;2;1;11;1965;42;2;2; ;2;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;18;356,912608397222
522562;1;3;10;3;2;1;3;1987;20;3;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;6; ; ;2;18;356,912608397222
522562;1;4;10;4;1;1;1;1982;25;5;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;18;356,912608397222
522562;1;5;10;3;1;1;5;2003;4;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;356,912608397222
522562;1;6;10;3;2;1;11;2005;1;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;356,912608397222
522563;1;1;10;1;1;1;7;1949;58;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;27;969,292133264234
522563;1;2;10;2;2;1;12;1968;38;2;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;27;969,292133264234
522564;1;1;10;1;1;1;7;1957;50;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;27;1462,45703546889
522564;1;2;10;2;2;1;9;1963;44;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;27;1462,45703546889
522564;1;3;10;2;2;1;12;1989;17;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;27;1462,45703546889
522564;1;4;10;2;2;1;9;1998;9;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;600;2500;2; ;2; ;3;4; ; ;2;27;1462,45703546889
522565;1;1;10;1;1;1;6;1983;24;1;2; ;5;1; ; ;1;1;18000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;18;425,225453147467
522566;1;1;10;1;2;1;3;1981;26;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;27;2006,33150785111
522566;1;2;10;2;1;1;11;1982;24;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;27;2006,33150785111
522566;1;3;10;3;1;1;2;1985;22;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;27;2006,33150785111
522566;1;4;10;4;2;1;12;1989;17;5;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;27;2006,33150785111
522566;1;5;10;5;1;1;7;1992;15;5;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;5; ; ;2;27;2006,33150785111
522567;1;1;10;1;1;1;4;1970;37;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;255,93775250855
522567;1;2;10;2;2;1;10;1970;37;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;2;18;255,93775250855
522568;1;1;10;1;2;1;1;1948;59;1;2; ;4;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;1231,29926302744
522569;1;1;10;1;1;1;8;1977;30;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;27;1049,22181188124
522569;1;2;10;2;2;1;12;1977;29;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;27;1049,22181188124
522569;1;3;10;3;1;1;11;1999;7;5;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;27;1049,22181188124
522569;1;4;10;2;2;1;10;2000;7;5;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;27;1049,22181188124
522569;1;5;10;2;1;1;8;2002;5;3;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;2;0; ; ;2;27;1049,22181188124
522569;1;6;10;2;2;1;9;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;27;1049,22181188124
522570;1;1;10;1;1;1;4;1950;57;1;2; ;6;2;2; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;3;1; ; ;2;18;730,245780892061
522570;1;2;10;2;2;1;8;1963;44;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;730,245780892061
522571;1;1;10;1;2;1;6;1968;39;1;2; ;3;1; ; ;1;3;98;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;18;1198,51236381365
522571;1;2;10;2;2;1;2;1992;15;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;2;18;1198,51236381365
522571;1;3;10;3;1;1;7;1996;11;3;2; ;5;1; ; ;1;5; ;2;1;1;2;1;200;500;2; ;2; ;3;5; ; ;2;18;1198,51236381365
522571;1;4;10;1;2;1;8;2002;5;3;2; ; ;1; ; ;1;5; ;2;2;1;2;1;300;600;2; ;2; ;2;0; ; ;2;18;1198,51236381365
522573;1;1;10;1;2;1;12;1979;27;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;18;882,524356044239
522573;1;2;10;1;1;1;8;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;200;2000;2; ;2; ;3;1; ; ;2;18;882,524356044239
522573;1;3;10;1;1;1;3;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;882,524356044239
522574;1;1;10;1;2;1;5;1948;59;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;27;654,562159366186
522575;1;1;10;1;1;2; ; ;67;1;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1114,91868586984
522575;1;2;10;2;2;1;8;1966;41;2;2; ;2;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1114,91868586984
522575;1;3;10;2;2;1;3;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;27;1114,91868586984
522576;1;1;10;1;1;1;3;1963;44;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;18;769,243163667888
522576;1;2;10;2;2;1;3;1968;39;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;18;769,243163667888
522576;1;3;10;2;1;1;6;1998;9;3;2; ; ;1; ; ;3; ; ;2;1;1;1;1;100;2000;2; ;2; ;3;2; ; ;2;18;769,243163667888
522578;1;1;10;1;1;1;11;1957;49;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;2;27;690,16676297907
522578;1;2;10;2;2;1;11;1965;41;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;27;690,16676297907
522578;1;3;10;3;2;1;7;1926;81;5;2; ;4;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;690,16676297907
522578;1;4;10;4;2;1;8;1985;22;5;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;2;27;690,16676297907
522578;1;5;10;5;2;1;7;1991;16;5;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;27;690,16676297907
522578;1;6;10;6;2;1;5;1995;12;5;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;27;690,16676297907
522578;1;7;10;2;1;1;4;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;690,16676297907
522579;1;1;10;1;1;1;4;1974;33;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;18;997,793107513061
522579;1;2;10;2;2;1;3;1982;25;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;18;997,793107513061
522579;1;3;10;2;2;1;1;2000;7;3;2; ; ;2;2; ; ; ; ; ;2;1;1;1;200;2000;2; ;2; ;3;1; ; ;2;18;997,793107513061
522579;1;4;10;2;1;1;3;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;997,793107513061
522580;1;1;10;1;1;1;8;1938;69;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;1;0; ; ;2;18;1295,94366028053
522580;1;2;10;2;2;1;1;1944;63;2;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;1295,94366028053
522580;1;3;10;3;1;1;9;1985;22;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;18;1295,94366028053
522581;1;1;10;1;1;1;10;1965;42;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;27;2110,63765147422
522581;1;2;10;2;1;1;11;1968;39;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;27;2110,63765147422
522581;1;3;10;2;1;1;6;1989;18;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;27;2110,63765147422
522581;1;4;10;2;2;1;11;1990;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;2;27;2110,63765147422
522582;1;1;10;1;1;1;9;1948;59;1;2; ;6;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;18;1097,29676568125
522582;1;2;10;2;2;1;8;1964;43;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;18;1097,29676568125
522582;1;3;10;3;2;1;3;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;18;1097,29676568125
522582;1;4;10;2;2;1;9;1995;12;3;2; ;5;1; ; ;3; ; ;1;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;18;1097,29676568125
522582;1;5;10;2;2;1;6;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;1097,29676568125
522583;1;1;10;2;1;1;12;1938;68;1;2; ;6;1; ; ;3; ; ;1;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;593,580264012763
522583;1;2;10;2;2;1;12;1938;68;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;593,580264012763
522583;1;3;10;2;1;1;4;1999;8;3;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;27;593,580264012763
522584;1;1;10;1;1;1;3;1966;41;1;2; ;2;2;1;6; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1273,67208552364
522584;1;2;10;2;2;1;3;1975;32;2;2; ;2;2;1;6; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;27;1273,67208552364
522584;1;3;10;2;1;1;2;1993;14;3;2; ;5;2;1;6; ; ; ; ;1;1;1;1;200;2000;2; ;2; ;3;3; ; ;2;27;1273,67208552364
522584;1;4;10;2;2;1;4;1997;10;3;2; ;5;2;1;6; ; ; ; ;1;1;1;1;200;2000;2; ;2; ;3;1; ; ;2;27;1273,67208552364
522584;1;5;10;2;1;1;2;1999;8;3;2; ; ;1; ; ;3; ; ;2;2;1;1;1;200;2000;2; ;2; ;2;0; ; ;2;27;1273,67208552364
522585;1;1;10;2;1;1;8;1967;40;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;4; ; ;2;18;357,235353868029
522585;1;2;10;2;2;1;11;1968;39;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;357,235353868029
522585;1;3;10;2;1;1;9;1988;19;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;18;357,235353868029
522585;1;4;10;2;1;1;11;1994;12;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;2;18;357,235353868029
522585;1;5;10;2;1;1;8;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;357,235353868029
522586;1;1;10;1;2;1;5;1986;21;1;2; ;2;1; ; ;3; ; ;1;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;27;1331,362969657
522586;1;2;10;1;1;1;1;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1331,362969657
522586;1;3;10;1;2;1;5;2006;1;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1331,362969657
522589;1;1;10;1;2;1;8;1947;60;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;2;18;492,501209128405
522589;1;2;10;1;2;1;12;1949;57;5;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;18;492,501209128405
522590;1;1;10;1;2;1;1;1953;54;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;18;191,706299375164
522590;1;2;10;1;2;1;9;1978;29;3;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;9; ; ;2;18;191,706299375164
522590;1;3;10;1;1;1;11;2002;5;4;2; ; ;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;191,706299375164
522592;1;1;10;1;1;1;9;1957;50;1;2; ;2;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;8; ; ;2;18;463,649585004312
522592;1;2;10;1;2;1;2;1963;44;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;18;463,649585004312
522592;1;3;10;1;1;1;1;1983;24;3;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;18;463,649585004312
522592;1;4;10;1;2;1;6;1984;23;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;18;463,649585004312
522592;1;5;10;1;2;1;3;1995;12;3;2; ;5;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;5; ; ;2;18;463,649585004312
522592;1;6;10;1;1;1;3;1998;9;3;2; ; ;2;2; ; ; ; ; ;1;1;1;2; ; ;2; ;2; ;3;2; ; ;2;18;463,649585004312
522592;1;7;10;1;1;1;6;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;1;1;2; ; ;2; ;2; ;3;2; ; ;2;18;463,649585004312
522592;1;8;10;1;2;1;2;2005;2;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;463,649585004312
522595;1;1;10;1;1;1;9;1960;47;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;18;255,93775250855
522595;1;2;10;1;2;1;8;1956;51;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;18;255,93775250855
522596;1;1;10;1;2;1;5;1984;23;1;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;27;1284,44777649654
522596;1;2;10;2;1;1;8;1981;26;2;2; ;1;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;27;1284,44777649654
522596;1;3;10;1;1;1;9;2007;0;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1284,44777649654
522597;1;1;10;1;1;1;5;1981;26;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;18;379,533341497791
522597;1;2;10;2;2;1;6;1981;26;2;2; ;2;2;2; ; ; ; ; ;1;1;1;1;100;1000;2; ;2; ;4;6; ; ;2;18;379,533341497791
522597;1;3;10;2;2;1;6;1997;10;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;200;3000;2; ;2; ;3;5; ; ;2;18;379,533341497791
522597;1;4;10;2;2;1;11;2003;4;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;379,533341497791
522597;1;5;10;2;1;1;3;2006;1;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;18;379,533341497791
522598;1;1;10;1;1;1;2;1975;32;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;27;1550,63233650445
522598;1;2;10;2;2;1;9;1986;21;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ; ;2;27;1550,63233650445
522599;1;1;10;1;1;1;8;1971;36;1;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;2; ; ;2;27;1341,89902806658
522599;1;2;10;2;2;1;9;1978;29;2;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;3;5; ; ;2;27;1341,89902806658
522599;1;3;10;3;2;1;11;1995;12;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;27;1341,89902806658
522599;1;4;10;4;2;1;3;1997;10;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;2;27;1341,89902806658
522599;1;5;10;1;2;1;3;1999;8;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;3; ; ;2;27;1341,89902806658
522599;1;6;10;1;1;1;5;2001;6;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;2;27;1341,89902806658
522600;1;1;10;2;1;1;5;1968;39;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;18;553,744363065319
522600;1;2;10;2;2;1;3;1969;38;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;2;18;553,744363065319
522600;1;3;10;2;1;1;7;1989;18;3;2; ;5;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;553,744363065319
522600;1;4;10;2;1;1;9;1993;14;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;3;5; ; ;2;18;553,744363065319
522600;1;5;10;2;2;1;12;1994;12;3;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;3;5; ; ;2;18;553,744363065319
522600;1;6;10;2;2;1;2;2004;3;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;553,744363065319
522600;1;7;10;2;2;2; ; ;15;7;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;4;8; ; ;2;18;553,744363065319
522600;1;8;10;2;1;1;9;1994;13;7;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;3;5; ; ;2;18;553,744363065319
522600;1;9;10;2;1;2; ; ;11;7;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;3;5; ; ;2;18;553,744363065319
522601;1;1;10;1;1;1;1;1970;37;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;2;27;1050,64592285537
522601;1;2;10;2;2;1;8;1981;26;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;27;1050,64592285537
522601;1;3;10;3;1;1;5;2000;7;3;2; ; ;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;1; ; ;2;27;1050,64592285537
522601;1;4;10;1;2;1;4;2005;2;3;2; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;27;1050,64592285537
522602;1;1;10;1;1;1;11;1974;32;1;2; ;2;1; ; ;1;1;93000;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;2;27;1975,76365095354
522602;1;2;10;2;1;1;4;1952;55;9;2; ;1;1; ; ;1;1;140000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;2;27;1975,76365095354
522602;1;3;10;3;1;1;11;1962;45;9;2; ;2;1; ; ;1;1;56000;2;1;2; ; ; ; ; ; ; ; ;5;13;2; ;2;27;1975,76365095354
522602;1;4;10;4;1;1;12;1966;40;9;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;13;2; ;2;27;1975,76365095354
522603;1;1;10;2;1;1;4;1970;37;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;2;18;439,967667382977
522603;1;2;10;2;2;1;2;1944;63;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;18;439,967667382977
522603;1;3;10;2;2;1;11;1994;13;7;2; ;5;2;2; ; ; ; ; ;1;1;1;1;400;2000;2; ;2; ;4;6; ; ;2;18;439,967667382977
522606;1;1;10;1;2;1;6;1980;27;1;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;2;18;296,230378174323
522606;1;2;10;1;1;1;3;2000;7;3;2; ; ;2;2; ; ; ; ; ;1;1;1;1;400;3000;2; ;2; ;3;1; ; ;2;18;296,230378174323
522607;1;1;10;1;1;1;7;1968;39;1;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1405,00578389885
522608;1;1;10;1;2;1;6;1952;55;1;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1070,10692891254
522608;1;2;10;2;1;1;7;1949;58;2;2; ;6;1; ; ;3; ; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;2;27;1070,10692891254
522608;1;3;10;1;2;1;12;1972;34;3;2; ;5;1; ; ;3; ; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;27;1070,10692891254
522608;1;4;10;4;2;1;2;1991;16;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;5;10;1; ;2;27;1070,10692891254
522608;1;5;10;5;1;1;7;1993;14;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;2;27;1070,10692891254
522608;1;6;10;6;2;1;8;1994;13;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;2;27;1070,10692891254
522609;1;1;10;1;2;1;3;1953;54;1;2; ;5;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;2;18;296,230378174323
522609;1;2;10;1;1;1;12;2002;4;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;2;18;296,230378174323
522610;1;1;10;1;1;1;7;1982;25;1;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;18;427,236216591077
522610;1;2;10;2;2;1;8;1987;20;2;2; ;6;2;1;12; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;3; ;2;18;427,236216591077
522610;1;3;10;2;1;1;5;1992;15;5;2; ;5;2;2; ; ; ; ; ;1;1;1;1;100;3000;2; ;2; ;4;6; ; ;2;18;427,236216591077
522612;1;1;10;1;1;1;1;1980;27;1;2; ;2;1; ; ;1;4; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;2;18;360,791865649759
522613;1;1;10;1;2;1;11;1977;29;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;4; ; ;2;27;2111,11182996461
