DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;CLASE;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DSI;DPTO;AREA;fex_c_2011
519307;1;5;70;4;25;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;18;18;60,3444542601398
519309;1;2;70;4;40;1; ;1;1;2;4;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;1500000;1;32;33;6512;65;1;18;18;37,000872751557
519312;1;1;70;4;40;3; ;1;1;2;4;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;800000;1;54;45;5211;52;1;18;18;97,8132943486264
519326;1;2;70;1;48;4; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;18;18;28,9281124041808
519351;1;2;70;36;72;1; ;2;2;2;36;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;44;6512;65;1;18;18;74,0211421776276
519353;1;1;70;24;48;4; ;1;1;2;24;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;1500000;1;77;54;7493;74;1;18;18;31,3083826230365
519354;1;4;70;4;50;3; ;1;1;2;12;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;54;54;9500;95;1;18;18;60,4472087844166
519354;1;5;70;6;54;4; ;1;1;2;8;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;1;18;18;60,4472087844166
519357;1;1;70;20;1;1; ;1;1;2;1;1; ;5;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;95;95;4521;45;1;18;18;52,9987396402055
519357;1;2;70;20;50;3; ;1;1;2;2;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;130000;1;54;53;5521;55;1;18;18;52,9987396402055
519361;2;2;70;8;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;1;19;19;82,4950571855448
519367;1;2;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;1;19;19;90,9280884852942
519371;1;3;70;8;48;1; ;1;1;2;8;1; ;4;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;1;6600000;1;11;11;6593;65;1;19;19;89,8023754377565
519372;1;3;70;8;40;2; ;2;2;2;8;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;39;39;6421;64;1;19;19;75,7982245816786
519372;1;4;70;3;10;4; ;2;2;2;144;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;220000;1;45;33;5233;52;1;19;19;75,7982245816786
519376;1;2;70;16;25;3; ;1;1;2;480;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;33;5239;52;1;19;19;86,9619118032145
519378;2;1;70;96;40;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;1;19;19;71,0796619280649
519384;1;4;70;23;60;1; ;1;1;2;162;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;21;32;4010;40;1;19;19;88,5429452357056
519384;1;5;70;18;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;88,5429452357056
519390;1;1;70;144;25;1; ;1;1;2;144;2; ;9;9;AFILIADO A SEGURO MEDICO; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;33;33;7514;75;1;19;19;108,525088947448
519394;1;2;70;20;40;3; ;1;1;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;55;54;9301;93;1;19;19;80,5122933648652
519394;2;2;70;24;24;3; ;1;1;2;102;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;53;5521;55;1;19;19;80,5122933648652
519399;1;2;70;10;40;1; ;1;1;2;60;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;55;9500;95;1;19;19;77,2126972612814
519400;1;1;70;24;48;4; ;2;2;2;24;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;00;61;0111;01;1;19;19;82,4696176487083
519400;1;3;70;48;48;2; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;19;19;82,4696176487083
519401;1;2;70;4;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;19;19;87,226761993522
519403;1;2;70;2;48;4; ;2;2;2;8;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;00;53;5522;55;1;19;19;110,570470705458
519404;1;1;70;48;48;2; ;1;1;2;480;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;39;4010;40;1;19;19;80,8136729149462
519405;1;5;70;48;12;1; ;1;1;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;45;5233;52;1;19;19;68,5889960171834
519405;1;6;70;1;48;1; ;1;1;2;16;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;00;36;6021;60;1;19;19;68,5889960171834
519406;1;2;70;16;48;2; ;1;1;2;16;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;13;13;8021;80;1;19;19;76,2930285508089
519407;1;2;70;48;48;1; ;1;1;2;60;1; ;7;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;45;5239;52;1;19;19;95,8757030247539
519407;1;3;70;2;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;83; ; ; ;1;19;19;95,8757030247539
519414;1;4;70;144;40;1; ;1;1;2;144;2; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;8532;85;1;19;19;50,8582788821994
519415;1;1;70;24;48;1; ;1;1;2;32;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;83;2811;28;1;19;19;102,979408927956
519415;1;2;70;64;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;00; ; ; ;1;19;19;102,979408927956
519416;1;3;70;84;48;1; ;1;1;2;84;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;95;95;4521;45;1;19;19;108,605542610374
519420;1;2;70;240;40;1; ;1;1;2;140;6; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5529;55;1;19;19;72,9264474438404
519427;1;3;70;48;40;1; ;1;1;2;24;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;500000;1;77;77;1551;15;1;19;19;88,5661236221513
519427;1;8;70;24;40;1; ;1;1;2;24;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1440000;1;45;45;5233;52;1;19;19;88,5661236221513
519428;1;1;70;8;40;1; ;1;1;2;8;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;60;62;0111;01;1;19;19;127,436011019712
519428;2;2;70;8;48;1; ;2;1;2;60;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;00;55;7493;74;1;19;19;127,436011019712
519429;2;2;70;36;48;1; ;1;1;2;1;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;20000;1;100000;1;45;37;5121;51;1;19;19;70,747348531317
519431;1;5;70;8;48;1; ;1;1;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;290000;1;95;95;4530;45;1;19;19;52,504574115848
519431;2;4;70;8;48;1; ;2;2;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;95;95;4530;45;1;19;19;52,504574115848
519431;2;6;70;2;60;1; ;2;2;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;70000;1;190000;1;95;95;4530;45;1;19;19;52,504574115848
519435;1;3;70;250;48;1; ;1;1;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;8532;85;1;19;19;85,1763641287371
519435;1;4;70;48;48;1; ;1;1;2;84;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;7421;74;1;19;19;85,1763641287371
519435;1;5;70;48;24;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;1;19;19;85,1763641287371
519437;1;2;70;56;48;1; ;2;2;2;56;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;9111;91;1;19;19;97,9261008895388
519438;1;3;70;48;24;1; ;2;2;2;144;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;50;5521;55;1;19;19;87,226761993522
519441;1;4;70;96;48;1; ;1;1;2;144;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;19;13;9199;91;1;19;19;91,513011810963
519444;1;1;70;48;48;1; ;1;1;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;75;75;1810;18;1;19;19;73,7405934930201
519444;1;4;70;96;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;1;19;19;73,7405934930201
519449;1;2;70;48;48;1; ;1;1;2;8;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;55;8512;85;1;19;19;97,6844290856769
519456;1;2;70;5;40;1; ;1;1;2;180;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;45;5234;52;1;19;19;95,8608219563471
519456;1;3;70;4;48;1; ;1;1;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;3600000;1;57;57;9302;93;1;19;19;95,8608219563471
519461;1;4;70;8;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;1;19;19;108,525088947448
519465;1;1;70;4;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;83,6257863398572
519468;1;1;70;4;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;1;19;19;76,2333208045898
519477;1;2;70;12;48;1; ;1;1;2;14;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;45;97;5233;52;1;19;19;95,3504874453043
519496;1;2;70;156;42;4; ;1;1;2;416;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;7493;74;1;19;19;72,3695293166907
519500;1;1;70;56;24;1; ;1;2;2;40;4; ;1;9;EPS; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;33;94;3699;36;1;19;19;90,7168723250436
519512;1;1;70;12;48;1; ;1;1;2;12;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;03;39;8512;85;1;19;19;101,627427381311
519515;1;1;70;20;48;4; ;1;1;2;20;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;98;6021;60;1;19;19;96,8934614229429
519517;1;3;70;52;48;1; ;2;2;2;522;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;19;19;91,4074891496702
519517;1;4;70;16;48;1; ;2;2;2;16;2; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;03;32;4010;40;1;19;19;91,4074891496702
519518;1;4;70;3;48;1; ;1;1;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;866000;1;45;45;5239;52;1;19;19;73,7426548937083
519523;1;3;70;8;20;1; ;2;2;2;200;2; ;5;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;39;7530;75;1;19;19;71,8007343963027
519524;1;2;70;8;40;1; ;2;2;2;2;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;33;33;6512;65;1;19;19;79,9244598480849
519525;1;2;70;20;44;1; ;2;2;2;320;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;1000000;1;58;53;5521;55;1;19;19;106,582445982309
519526;1;1;70;36;44;1; ;1;1;2;32;2; ;9;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;8000000;1;12;21;7523;75;1;19;19;87,226761993522
519527;1;2;70;8;44;1; ;1;1;2;80;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;9303;93;1;19;19;84,6532099499757
519527;1;3;70;4;20;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;19;19;84,6532099499757
519529;1;1;70;4;50;1; ;1;1;2;8;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;98;98;6041;60;1;19;19;89,2742051522204
519529;1;4;70;24;44;1; ;2;2;2;2;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;84;62;0140;01;1;19;19;89,2742051522204
519535;1;3;70;96;40;1; ;2;2;2;96;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8513;85;1;19;19;77,8740619833
519540;1;3;70;144;40;1; ;2;2;2;144;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;7430;74;1;19;19;74,1371080247312
519542;1;1;70;48;40;4; ;2;2;2;48;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;7493;74;1;19;19;83,4771881169372
519543;1;3;70;3;40;4; ;2;2;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;160000;1;00;54;9500;95;1;19;19;68,2980041467652
519547;1;2;70;52;48;4; ;2;2;2;26;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;11;93;4552;45;1;20;20;118,029972285739
519547;1;3;70;52;48;2; ;2;2;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;54;9500;95;1;20;20;118,029972285739
519547;1;10;70;52;48;1; ;2;2;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;08;37;5239;52;1;20;20;118,029972285739
519547;1;11;70;8;60;2; ;2;2;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;58;95;4521;45;1;20;20;118,029972285739
519560;1;3;70;4;48;4; ;1;1;2;4;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;6601;66;1;20;20;91,2539167794477
519568;1;2;70;48;20;1; ;2;2;2;104;4; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5522;55;1;20;20;103,357036184656
519571;1;2;70;50;40;1; ;1;1;2;30;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;350000;1;54;54;5234;52;1;20;20;111,858244920871
519574;1;2;70;24;40;1; ;1;1;2;12;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;433700;1;45;45;5239;52;1;20;20;107,51854449968
519577;1;2;70;98;48;2; ;1;1;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;41;5219;52;1;20;20;108,552541862626
519580;1;4;70;98;8;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;116,081538971508
519581;1;1;70;8;98;1; ;1;1;2;4;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;200000;1;45;45;5233;52;1;20;20;106,20483203307
519582;1;3;70;98;42;2; ;1;1;2;98;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;54;9500;95;1;20;20;91,6972451532183
519585;1;5;70;2;98;3; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;20;20;112,129940484675
519594;1;1;70;54;30;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;106,662739242901
519595;1;1;70;1;30;1; ;1;1;2;108;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;1;20;20;103,245412537572
519597;1;1;70;6;48;4; ;1;1;2;6;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;1;20;20;102,34892649853
519600;1;3;70;40;48;1; ;1;1;2;54;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;11;7412;74;1;20;20;80,719393081757
519602;1;3;70;48;54;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;20;20;107,003274535728
519608;1;2;70;60;56;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;1;20;20;103,814943394487
519609;1;1;70;25;56;1; ;1;1;2;25;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;250000;2; ;1;44;45;5249;52;1;20;20;113,337707667735
519613;1;2;70;35;48;4; ;1;1;2;35;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;1;20;20;136,724036441665
519619;1;2;70;8;48;1; ;2;1;2;18;2; ;3;2; ; ; ; ; ; ;1; ; ; ; ;2; ;2; ;1;11;11;7512;75;1;20;20;100,447454600628
519621;1;2;70;20;48;1; ;2;2;2;20;2; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8512;85;1;20;20;121,897547098456
519633;1;2;70;12;56;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;1;20;20;113,124642798437
519636;1;7;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;02; ; ; ;1;20;20;82,2994730288797
519644;1;3;70;52;40;1; ;1;1;2;60;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;34;7499;74;1;20;20;111,178190223115
519647;1;1;70;12;40;1; ;1;1;2;12;1; ;8;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;62;62;0111;01;1;20;20;95,3142293554812
519652;1;5;70;8;48;4; ;1;1;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;95;61;0115;01;1;20;20;263,036586147116
519653;1;1;70;52;24;4; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;79; ; ; ;1;20;20;218,337108658079
519659;1;2;70;16;40;1; ;1;1;2;110;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;53;5521;55;1;20;20;237,276124701382
519666;1;1;70;52;48;1; ;1;1;2;52;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;41;5233;52;1;20;20;92,113371774543
519667;1;3;70;104;48;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;09; ; ; ;1;20;20;115,735255408761
519670;1;2;70;104;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;21; ; ; ;1;20;20;98,2155459164251
519670;1;3;70;52;48;1; ;1;1;2;54;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;33;6412;64;1;20;20;98,2155459164251
519678;1;2;70;1;40;3; ;1;1;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;1;20;20;96,7359423405052
519681;1;2;70;18;40;1; ;1;1;2;18;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8515;85;1;20;20;102,989395616072
519683;1;3;70;10;40;1; ;1;1;2;10;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;43;5235;52;1;20;20;111,035213895619
519690;1;7;70;8;70;1; ;1;1;2;9;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;5235;52;1;20;20;121,366430358059
519708;1;5;70;52;48;1; ;1;1;2;52;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5232;52;1;23;23;127,796806382879
519712;1;2;70;3;40;1; ;1;1;2;78;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;1;23;23;134,93346280182
519742;1;3;70;6;48;1; ;1;1;2;60;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;95;4521;45;1;23;23;84,5398652960378
519744;1;1;70;8;48;1; ;2;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;1;23;23;105,193996765939
519756;1;3;70;24;48;1; ;1;1;2;24;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;33;33;5244;52;1;23;23;124,128278469359
519762;1;2;70;8;48;5; ;1;1;2;780;2; ;9;1; ; ; ; ; ; ; ; ;1; ;ES PENSIONADA;2; ;2; ;1;21;32;6512;65;1;23;23;81,8596365398482
519764;1;3;70;8;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;1;23;23;111,873509746008
519776;1;3;70;12;48;1; ;1;1;2;32;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;84;83;3611;36;1;23;23;118,416877383644
519783;1;2;70;12;40;1; ;2;2;2;2;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;140000;1;140000;1;45;53;5529;55;1;23;23;124,960245021279
519784;1;2;70;2;48;1; ;2;2;2;2;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;443000;1;4430000;1;33;33;5235;52;1;23;23;147,430134598271
519784;1;3;70;24;48;1; ;1;1;2;208;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;5231;52;1;23;23;147,430134598271
519786;1;5;70;1;40;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;23;23;87,5352123399055
519789;2;5;70;3;45;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;1;23;23;158,450453994839
519789;2;6;70;12;48;1; ;2;2;2;9;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;37;98;6031;60;1;23;23;158,450453994839
519790;1;1;70;4;46;1; ;1;1;2;5;9;EMPLEADO DE UN ASALARIADO;9;3; ; ; ; ;1; ; ; ; ; ; ;1;400000;1;6000000;1;40;33;1581;15;1;23;23;124,960245021279
519794;1;1;70;4;48;5; ;1;1;2;5;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;700000;1;5200000;1;95;95;4521;45;1;23;23;147,224681854898
519794;1;6;70;4;45;1; ;1;1;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2000000;1;95;95;4521;45;1;23;23;147,224681854898
519795;1;9;70;8;48;2; ;1;1;2;5;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;1500000;1;58;39;7020;70;1;23;23;110,015867799157
519802;1;1;70;12;48;1; ;1;1;2;14;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;58;95;4521;45;1;23;23;144,906680582361
519808;1;6;70;2;48;1; ;1;1;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;1200000;1;33;95;4530;45;1;23;23;90,0508809067321
519808;1;7;70;1;48;3; ;1;1;2;4;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;900000;1;54;54;9500;95;1;23;23;90,0508809067321
519809;1;3;70;8;48;1; ;2;2;2;12;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;6022;60;1;23;23;115,430951720493
519817;1;1;70;6;50;5; ;2;2;2;6;5; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;95;95;4521;45;1;23;23;122,155745621989
519818;1;3;70;8;48;1; ;1;1;2;42;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;38;6421;64;1;23;23;132,035982496112
519827;1;3;70;8;46;1; ;1;1;2;16;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;3469000;1;32;32;6412;64;1;23;23;102,881588563887
519828;1;7;70;3;48;3; ;1;1;2;8;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;54;54;9500;95;1;23;23;132,004692759429
519830;1;4;70;1;48;1; ;2;2;2;40;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;55;54;9500;95;1;23;23;122,839898824301
519831;1;2;70;106;48;1; ;2;2;2;150;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;54;9500;95;1;23;23;103,584896105289
519832;1;5;70;4;50;1; ;2;2;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;1;23;23;88,2906082337162
519852;1;2;70;24;40;2; ;2;2;2;48;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2300000;1;03;33;5211;52;1;41;41;105,557016173735
519855;1;3;70;52;25;1; ;2;2;2;52;4; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;16;13;8045;80;1;41;41;127,800019037604
519859;1;5;70;4;40;1; ;1;1;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;45;53;5521;55;1;41;41;115,40847398964
519867;1;2;70;1;48;1; ;1;1;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;3600000;1;16;16;7430;74;1;41;41;126,121038255887
519879;1;5;70;8;48;1; ;1;1;2;8;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;13;59;9219;92;1;41;41;118,950677668258
519879;1;6;70;1;48;1; ;1;1;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;1;41;41;118,950677668258
519887;1;1;70;20;48;4; ;1;1;2;20;4; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;2300000;1;95;95;4530;45;1;41;41;164,80378282495
519889;1;1;70;104;48;1; ;2;2;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;12;12;7411;74;1;41;41;125,505134661786
