DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;DPTO;ORDEN;AREA;fex_c_2011
509199;1;6;3;1;1;1;1;1;3;1; ; ;150000000;2500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;2;1;5;1;1;1;1;1;6;2;1;01;1;76;1;76;1277,98447839
509201;1;2;2;1;1;1;1;1;3;3; ; ; ; ;130000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;607,402834414591
509202;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;76;1;76;846,284478367535
509203;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;1;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;76;1;76;620,610185963944
509204;1;3;2;1;1;1;1;1;4;1; ; ;30000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;687,272982066792
509205;1;2;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;76;1;76;607,402834414591
509207;1;3;3;1;1;1;1;1;4;1; ; ;30000000;200000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;01;1;76;1;76;623,997446347368
509208;1;1;1;1;1;1;1;1;3;4; ; ; ;100000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;76;1;76;645,357561776337
509209;1;3;2;1;1;1;1;1;4;3; ; ; ; ;80000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;76;1;76;586,612348805003
509210;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;685,72452424252
509211;1;3;2;1;2;1;1;1;3;3; ; ; ; ;280000;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;511,568609078926
509212;1;6;4;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;522,654070258722
509213;1;5;4;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;666,534689023337
509214;1;5;4;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;797,298872895554
509215;1;5;2;1;1;1;1;1;3;1; ; ;8000000;450000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;645,357561776337
509216;1;5;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;610,226221433199
509217;1;4;3;1;1;1;1;1;3;1; ; ;28000000;300000; ;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;633,305856714614
509218;1;4;3;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;2;01;1;76;1;76;618,201753585411
509219;1;4;3;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;743,216951322951
509220;1;1;1;1;2;1;1;6; ;4; ; ; ;60000; ;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;732,929712950814
509221;1;1;1;1;2;1;1;1;2;3; ; ; ; ;60000;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;76;1;76;638,992239194999
509222;1;2;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;2;2;1;1;1;1;2;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;2;1;2;1;1;1;3;3;1;01;1;76;1;76;557,789213327763
509223;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;784,22702464272
509224;1;3;2;1;1;1;1;3;4;3; ; ; ; ;250000;2;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;524,718011607581
509225;1;3;1;1;1;1;1;2;4;3; ; ; ; ;150000;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;703,452639359495
509226;1;4;3;1;1;1;1;1;3;4; ; ; ;380000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;2;1;1;1;1;1;3;3;1;01;1;76;1;76;607,402834414591
509227;1;4;3;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;1;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;821,106197840967
509228;1;6;5;1;1;1;1;1;4;1; ; ;80000000;400000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;76;1;76;696,558147309634
509230;1;6;5;1;1;1;1;1;1;3; ; ; ; ;2600000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;1;2;1;5;1;2;1;1;1;6;3;1;01;1;76;1;76;1459,15431292737
509232;1;5;3;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;546,990294156943
509233;1;3;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;765,123451446898
509233;2;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;765,123451446898
509234;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;390,288965480387
509234;2;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;390,288965480387
509235;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;3;3;1;01;1;76;1;76;686,197427903293
509236;1;4;2;1;1;1;1;1;4;2; ;100000;20000000;150000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;688,605860281826
509237;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;855,104034999908
509238;1;6;3;1;1;1;1;1;3;3; ; ; ; ;50000;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;652,141641723654
509239;1;3;2;1;1;1;1;1;4;3; ; ; ; ;330000;2;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;971,988588631162
509240;1;4;3;1;2;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;537,648863106353
509240;2;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;537,648863106353
509241;1;5;4;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;2;1;2;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;621,116110308062
509242;1;5;1;1;1;1;1;1;1;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;611,301775596699
509243;1;4;3;1;1;1;1;1;1;3; ; ; ; ;320000;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;532,468404970086
509244;1;4;2;1;1;1;1;1;4;3; ; ; ; ;220000;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;638,992239194999
509245;1;4;3;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;566,97792292771
509246;1;5;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;540,057295484886
509248;1;4;3;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;638,519335534226
509249;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;750,879322871956
509250;1;4;2;1;1;1;1;1;3;2; ;300000;30000000;200000; ;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;641,400671573532
509251;1;3;2;1;1;1;1;1;4;1; ; ;25000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;818,697765462433
509252;1;4;3;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;623,997446347368
509253;1;5;2;1;1;1;1;1;1;1; ; ;98;98; ;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;564,096586888404
509254;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;564,154535909102
509255;1;3;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;709,161165143312
509256;1;2;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;641,14883346085
509256;2;1;1;1;1;1;1;1;3;3; ; ; ; ;70000;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;641,14883346085
509257;1;6;2;1;1;1;1;1;3;1; ; ;98;1800000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;1;2;1;5;1;1;1;1;1;6;3;1;01;1;76;1;76;1222,6035511934
509259;1;7;2;1;1;1;1;1;3;1; ; ;250000000;1500000; ;1;1;2;1;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;1;2;1;2;1;5;1;1;1;1;1;6;3;1;01;1;76;1;76;1012,00301861049
509260;1;6;1;1;1;1;1;1;3;1; ; ;340000000;1500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;2;1;5;1;1;1;1;1;6;3;1;01;1;76;1;76;1377,21172056365
509261;1;3;3;1;2;1;1;1;3;1; ; ;98;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;725,340822436014
509261;2;1;1;1;2;1;1;1;3;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;725,340822436014
509262;1;5;4;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;2;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;540,858891762373
509263;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;581,972715775341
509264;1;6;3;1;1;1;1;1;3;1; ; ;98;320000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;396,447420316287
509265;1;5;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;685,72452424252
509267;1;1;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;3;1;01;1;76;1;76;631,586336862168
509268;1;1;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;1;2;1;1;1;2;2;1;01;1;76;1;76;852,222698960602
509269;1;2;2;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;424,85643245871
509270;1;3;2;1;2;1;1;1;3;1; ; ;40000000;200000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;828,039196513024
509270;2;2;2;1;2;1;1;1;3;1; ; ;98;130000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;828,039196513024
509271;1;5;3;1;1;1;1;1;3;1; ; ;98;350000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;581,972715775341
509272;1;2;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;982,314604141209
509273;1;7;4;1;1;1;1;1;3;1; ; ;98;200000; ;1;1;2;1;1;1;1;2;1;2;1;1;1;2;1;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;769,193454657179
509274;1;4;3;1;2;1;1;1;3;3; ; ; ; ;150000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;580,81089958848
509274;2;1;1;1;2;1;1;1;3;3; ; ; ; ;80000;2;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;76;1;76;580,81089958848
509275;1;7;5;1;1;1;1;1;3;1; ; ;98;150000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;76;1;76;721,441881253906
509276;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;792,794743162411
509277;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;855,104034999908
509278;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;76;1;76;508,882845344553
509279;1;5;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;654,608023122885
509281;1;2;2;1;1;1;1;1;4;4; ; ; ;250000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;76;1;76;711,569597521845
509282;1;4;3;1;1;1;1;1;3;1; ; ;98;250000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;4;2;1;1;1;1;1;2;3;1;01;1;76;1;76;481,81800685767
509283;1;2;1;1;1;1;1;1;3;1; ; ;98;150000; ;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;1;76;1;76;609,263756747073
509284;1;5;3;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;561,688154509871
509285;1;2;1;1;1;1;1;1;3;1; ; ;18000000;500000; ;1;2;2;1;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;620,610185963944
509287;1;4;3;1;1;1;1;1;3;1; ; ;22000000;200000; ;1;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;655,171896487701
509288;1;3;2;1;1;1;1;1;3;2; ;206000;27000000;350000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;654,608023122885
509289;1;4;2;1;1;1;1;1;1;1; ; ;40000000;370000; ;1;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;654,550074102187
509290;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;459,269224257726
509291;1;3;2;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;708,450109313792
509293;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;638,992239194999
509294;1;3;1;1;1;1;1;1;4;1; ; ;15000000;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;3;1;01;1;76;1;76;584,381148153874
509295;1;2;1;1;1;1;1;1;3;1; ; ;22000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;597,530550682529
509296;1;3;2;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;852,695602621375
509297;1;4;1;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;597,530550682529
509298;1;3;2;1;1;1;1;1;3;4; ; ; ;150000; ;2;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;1;76;1;76;940,399183850754
509299;1;4;3;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;773,901009132673
509300;1;6;3;1;1;1;1;1;3;1; ; ;45000000;350000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;1;76;1;76;607,344885393893
509301;1;5;4;1;1;1;1;1;4;3; ; ; ; ;330000;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;560,197645706297
509302;1;2;1;1;1;1;1;3;1;1; ; ;30000000;98; ;1;1;2;1;1;1;1;2;2;2;1;1;2;1;2;2;1;2;2;1;1;1;2;1;4;1;2;1;1;1;3;3;1;01;1;76;1;76;631,586336862168
509303;1;5;2;1;1;1;1;1;3;1; ; ;98;250000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;553,206698013541
509304;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;76;1;76;729,519207442987
509305;1;2;1;1;1;1;1;1;3;1; ; ;35000000;250000; ;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;668,321299016356
509306;1;5;4;1;1;1;1;1;3;1; ; ;98;180000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;573,968870620466
509308;1;3;2;1;1;1;1;1;3;1; ; ;20000000;250000; ;1;1;2;2;1;1;1;2;1;2;1;1;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;76;1;76;686,197427903293
509442;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;740,664503548555
509443;1;5;3;1;1;1;1;1;4;3; ; ; ; ;280000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;1099,83627055656
509444;1;4;2;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;1;05;793,152700798111
509445;1;2;2;1;1;1;1;1;4;3; ; ; ; ;120000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;1;05;669,898951554349
509447;1;3;2;1;1;1;1;1;1;1; ; ;25000000;120000; ;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;593,274899026225
509449;1;3;2;1;1;1;1;2;4;3; ; ; ; ;190000;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;1;05;1;05;746,863684114626
509451;1;3;2;1;1;1;1;1;4;1; ; ;50000000;350000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;605,064029162737
509452;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;844,807660191805
509453;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;1;05;553,409069769043
509454;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;1;05;621,504918533098
