DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
523754;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;401,922454906788
523755;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;476,29753442571
523755;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;476,29753442571
523758;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;376,292092923014
523759;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;255,352217383191
523759;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;255,352217383191
523759;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;255,352217383191
523759;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;255,352217383191
523762;1;1;80;1;4;4; ;1;2;1;300000;1;300000; ; ; ;10;2;1;27;98;314,538507679255
523764;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;317,425225380833
523765;1;1;80;2; ; ; ;1;2;1;300000;2; ;2; ;.; ; ;1;27;98;289,911291190038
523765;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;289,911291190038
523765;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;289,911291190038
523765;1;4;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;27;98;289,911291190038
523765;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;289,911291190038
523766;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;296,645877710239
523773;1;1;80;1;1;3; ;1;2;2; ;1;200000; ; ; ;4;2;1;27;98;582,961402707219
523773;1;2;80;1;4;3; ;2; ;2; ;2; ; ;3; ;8;1;1;27;98;582,961402707219
523774;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;499,880309187033
523774;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;499,880309187033
523780;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;306,282766955487
523780;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;306,282766955487
523780;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;306,282766955487
523780;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;306,282766955487
523782;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;495,950653034589
523782;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;495,950653034589
523786;1;4;80;2; ; ; ;2; ;2; ;2; ;1;1; ;5; ;1;27;98;570,092235210151
523787;1;2;80;1;1;8;EMBARAZO;2; ;2; ;2; ; ;1;EMBARAZO;12;1;1;27;98;300,099569345419
523788;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;27;98;520,344007324103
523789;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;436,762827047634
523789;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;436,762827047634
523790;1;3;80;1;2;5; ;2; ;2; ;2; ; ; ; ;2;2;1;27;98;523,552871192913
523790;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;523,552871192913
523791;1;2;80;1;1;8;POR MOTIVO DE EMBARAZO;2; ;2; ;2; ; ; ;POR EMBARAZO;12;2;1;27;98;277,93301088391
523792;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;358,812660285711
523792;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;358,812660285711
523792;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;358,812660285711
523794;1;3;80;1;1;2; ;2; ;2; ;2; ; ; ; ;9;2;1;27;98;339,815212783042
523794;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;339,815212783042
523794;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;339,815212783042
523794;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;339,815212783042
523794;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;339,815212783042
523795;1;1;80;1;2;8;DEJO DE TRABAJAR POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;27;98;426,735761383076
523795;1;2;80;2; ; ; ;2; ;2; ;2; ;1;2; ;8; ;1;27;98;426,735761383076
523796;1;2;80;1;1;2; ;2; ;2; ;2; ; ;1; ;9;1;1;27;98;179,228141814115
523797;1;2;80;1;2;5; ;2; ;2; ;2; ; ; ; ;9;2;1;27;98;354,526627475787
523798;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;445,506984574528
523798;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;445,506984574528
523800;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;460,935475809798
523800;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;460,935475809798
523803;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523809;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;213,984417040368
523810;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;273,172243027323
523811;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523813;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523814;1;2;80;2; ; ; ;2; ;2; ;2; ;1;2; ;8; ;1;27;98;463,508581792195
523815;1;1;80;1;4;6; ;2; ;2; ;2; ; ; ; ;4;2;1;27;98;290,599336066764
523815;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;290,599336066764
523815;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;290,599336066764
523817;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;701,569329673903
523817;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;701,569329673903
523817;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;701,569329673903
523818;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523820;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;369,480383664394
523820;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;369,480383664394
523821;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;607,159403179002
523822;1;1;80;2; ; ; ;2; ;2; ;2; ;1;4; ;3; ;1;27;98;523,552871192913
523822;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;523,552871192913
523822;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;523,552871192913
523824;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;288,10064750631
523824;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;288,10064750631
523828;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;548,80268889619
523828;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;548,80268889619
523828;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;548,80268889619
523834;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;329,598952303888
523836;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;357,28130503172
523837;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523838;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;377,203339196667
523838;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;377,203339196667
523838;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;377,203339196667
523839;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;394,302572557166
523839;1;3;80;2; ; ; ;2; ;2; ;2; ;1;1; ;1; ;1;27;98;394,302572557166
523840;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;521,44715451622
523842;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;424,681724802567
523842;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;424,681724802567
523842;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;424,681724802567
523842;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;424,681724802567
523843;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;265,579696048915
523843;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;1; ;1;27;98;265,579696048915
523848;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;546,394321494651
523848;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;546,394321494651
523848;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;546,394321494651
523851;1;2;80;2; ; ; ;1;3;2; ;2; ;1;3; ;2; ;1;27;98;448,936553970688
523851;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;448,936553970688
523851;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;448,936553970688
523851;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;448,936553970688
523852;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;339,779794570336
523856;1;2;80;1;1;8;CUMPLIO SU TIEMPO DE SERVICIO PARA RECIBIR SU PENSION;3; ;2; ;2; ; ; ; ;11;2;1;27;98;197,800899395362
523856;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;197,800899395362
523857;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;411,488841721341
523857;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;411,488841721341
523857;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;411,488841721341
523857;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;411,488841721341
523859;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;27;98;480,07773155596
523859;1;2;80;1;4;8;YA  ESTA  PENSIONADO;3; ;2; ;2; ; ; ;YA   ESTA  PENSIONADO;12;2;1;27;98;480,07773155596
523860;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;27;98;318,470557495803
523861;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;469,519814409815
523861;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;469,519814409815
523861;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;469,519814409815
523865;1;1;80;2; ; ; ;1;2;2; ;2; ;2; ;.; ; ;1;27;98;532,405995402031
523865;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;532,405995402031
523865;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;532,405995402031
523866;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;575,301537303592
523866;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;575,301537303592
523866;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;575,301537303592
523867;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;323,615911487384
523868;1;2;80;1;3;7; ;2; ;2; ;2; ; ;1; ;1;1;1;27;98;478,765567957017
523868;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;478,765567957017
523869;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;494,045999737962
523869;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;494,045999737962
523869;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;494,045999737962
523869;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;494,045999737962
523872;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;283,08493999627
523873;1;1;80;2; ; ; ;2; ;2; ;2; ;1;2; ;1; ;1;27;98;345,782469948894
523891;1;1;80;2; ; ; ;3; ;1;386000;1;4632000;1;4; ;10; ;1;27;98;502,107105015037
523893;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;287,625912459647
523893;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;287,625912459647
523893;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;287,625912459647
523893;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;287,625912459647
523894;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;416,494482728295
523894;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;416,494482728295
523895;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;311,44218456433
523896;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;345,782469948894
523899;1;1;80;1;4;4; ;2; ;1;414000;1;414000; ; ; ;8;2;1;27;98;283,08493999627
523901;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;332,707563255274
523901;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;332,707563255274
523902;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;27;98;487,206495507696
523903;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;391,125403327265
523905;1;3;80;1;1;5; ;2; ;2; ;2; ; ; ; ;7;2;1;44;98;294,323892242523
523906;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;351,627071568886
523906;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;351,627071568886
523910;1;2;80;2; ; ; ;2; ;2; ;2; ;1;4; ;5; ;1;44;98;436,174919978179
523910;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;436,174919978179
523910;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;436,174919978179
523910;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;436,174919978179
523911;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;374,226234314131
523912;1;5;80;1;2;7; ;2; ;2; ;2; ; ;1; ;2;1;1;44;98;376,96431767308
523915;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;391,00208331858
523916;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;407,712814753552
523918;1;2;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;431,363990893348
523919;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;493,959389637676
523920;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;484,660519198214
523922;1;3;80;1;3;8;LOS HIJOS NO QUIEREN QUE TRABAJE;2; ;2; ;2; ; ; ; ;8;2;1;44;98;401,267734477481
523922;1;4;80;1;1;1; ;2; ;2; ;1;192000; ; ; ;2;2;1;44;98;401,267734477481
523925;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;412,108783461736
523927;1;2;80;1;1;5; ;2; ;2; ;1;900000; ; ; ;5;2;1;44;98;365,129252613327
523927;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,129252613327
523927;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,129252613327
523928;1;2;80;1;1;1; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;341,407789119907
523931;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;340,038646526504
523932;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;364,295694620983
523933;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;396,825397059375
523935;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;364,71065499763
523940;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;336,774540123765
523942;1;2;80;1;3;1; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;448,139839897797
523943;1;2;80;1;1;2; ;2; ;2; ;1;225000; ; ; ;9;2;1;44;98;365,129252613327
523943;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,129252613327
523943;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,129252613327
523944;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;44;98;340,038646526504
523945;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;339,915326517819
523949;1;2;80;1;2;1; ;2; ;2; ;2; ; ; ; ;2;2;1;44;98;445,690499294679
523949;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;445,690499294679
523951;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;330,064635735564
523952;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;44;98;438,193405624057
523954;1;1;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;44;98;351,627071568886
523954;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;351,627071568886
523956;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;410,616320859647
523956;1;2;80;2; ; ; ;2; ;2; ;2; ;1;2; ;11; ;1;44;98;410,616320859647
523956;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;410,616320859647
523956;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;410,616320859647
523957;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;434,102074252297
523960;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;288,074860635607
523960;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;288,074860635607
523960;1;4;80;2; ; ; ;2; ;2; ;2; ;1;1; ;9; ;1;44;98;288,074860635607
523961;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;468,289662039924
523963;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;373,66673106937
523964;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;362,637809271749
523965;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;327,615295132446
523965;1;3;80;1;1;1; ;2; ;2; ;2; ; ;2; ;1;1;1;44;98;327,615295132446
523965;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;327,615295132446
523965;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;327,615295132446
523966;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;423,506296926082
523966;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;423,506296926082
523967;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;390,343178708835
523967;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;390,343178708835
523975;1;2;80;2; ; ; ;2; ;2; ;2; ;1;1; ;4; ;1;44;98;350,812305769265
523976;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;337,300563167555
523977;1;1;80;1;1;3; ;1;1;1;433000;1;2598000; ; ; ;4;2;1;44;98;376,675574917248
523977;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;376,675574917248
523978;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;335,808100565467
523979;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;327,370023474407
523980;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,119534170974
523980;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,119534170974
523981;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;376,96431767308
523982;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,252572622012
523982;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;365,252572622012
523983;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;390,466498717521
523983;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;390,466498717521
523984;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;452,482775950919
523984;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;452,482775950919
523984;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;452,482775950919
523984;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;452,482775950919
523984;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;452,482775950919
523985;1;1;80;2; ; ; ;2; ;2; ;2; ;1;4; ;10; ;1;44;98;391,337194784334
523986;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;427,927754465155
523986;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;427,927754465155
523988;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,786099228984
523988;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,786099228984
523988;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,786099228984
523988;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,786099228984
523990;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;340,038646526504
523991;1;2;80;1;2;3; ;2; ;2; ;2; ; ; ; ;4;2;1;44;98;372,568348964896
523994;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;305,376732683846
524000;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;422,493488657861
524000;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;422,493488657861
524000;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;422,493488657861
524002;1;2;80;1;1;3; ;2; ;2; ;2; ; ; ; ;2;2;1;44;98;349,969186219652
524004;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;433,751068205951
524004;1;2;80;1;3;7; ;2; ;2; ;2; ; ; ; ;9;2;1;44;98;433,751068205951
524004;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;433,751068205951
524004;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;433,751068205951
524005;3;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;415,259131413058
524005;3;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;415,259131413058
524005;3;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;415,259131413058
524006;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;353,119534170974
524007;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;432,093182856717
524007;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;432,093182856717
524009;1;2;80;1;1;2; ;2; ;2; ;1;400000; ; ; ;9;2;1;44;98;292,305406596645
524009;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;292,305406596645
524010;1;2;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;44;98;435,4712168457
524013;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;414,723546811999
524013;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;414,723546811999
524013;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;414,723546811999
524014;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;374,226234314131
524014;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;374,226234314131
524017;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;319,703241085177
524017;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;319,703241085177
524018;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;341,742900585661
524020;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;268,460623094539
524021;1;4;80;1;1;0; ;2; ;2; ;2; ; ; ; ;1;2;1;44;98;364,295694620983
524027;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;426,146549107235
524027;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;426,146549107235
524028;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;421,768562665955
524028;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;421,768562665955
524029;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;310,388134903981
524029;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;310,388134903981
524029;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;310,388134903981
524029;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;310,388134903981
524030;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;410,327578103816
524031;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;437,48813230439
524031;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;437,48813230439
524031;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;437,48813230439
524031;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;44;98;437,48813230439
