DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6050;P6060;P6060S1;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6180;P6180S1;P6180S2;P6190;P6190S1;P6200;P6200S1;P6210;P6210S1;P6220;P6177S1;P6040;DPTO;fex_c_2011
511095;1;3;73;10;2;1;1;6;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;73;199,248833606188
511095;1;4;73;10;2;1;1;8;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;2; ; ;9;73;199,248833606188
511097;1;1;73;10;1;1;1;1;1976;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;73;195,552804537261
511097;1;2;73;10;2;2;1;10;1975;2;2; ;6;1; ; ;1;1;54200;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;73;195,552804537261
511097;1;3;73;10;3;2;1;7;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;12;73;195,552804537261
511097;1;4;73;10;4;2;1;4;2001;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;6;73;195,552804537261
511097;1;5;73;10;5;2;1;3;2007;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;195,552804537261
511100;1;1;73;10;1;1;1;6;1940;1;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;67;73;170,887336771921
511101;1;1;73;10;1;1;1;7;1953;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;10;3; ;54;73;212,933885973638
511101;1;2;73;10;2;2;1;3;1954;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;53;73;212,933885973638
511101;1;3;73;10;3;1;1;11;1981;3;2; ;5;1; ; ;1;3;54200;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;25;73;212,933885973638
511101;1;4;73;10;4;2;1;4;1992;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;15;73;212,933885973638
511101;1;5;73;10;5;1;1;5;1977;3;2; ;3;2;1;5; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;30;73;212,933885973638
511101;2;1;73;10;1;2;1;11;1925;1;2; ;4;1; ; ;2;2;108400;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;81;73;212,933885973638
511101;2;2;73;10;2;1;1;6;1965;3;2; ;3;1; ; ;1;1;16000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;42;73;212,933885973638
511105;1;1;73;10;1;1;1;8;1963;1;2; ;4;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;4;7; ; ;44;73;199,254154939735
511108;1;1;73;10;1;1;1;12;1944;1;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;62;73;170,887336771921
511109;1;1;73;10;1;1;1;5;1963;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;44;73;200,6328163107
511109;1;2;73;10;2;2;1;1;1968;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;39;73;200,6328163107
511109;1;3;73;10;3;1;1;5;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;13;73;200,6328163107
511109;1;4;73;10;4;2;1;2;2005;3;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;200,6328163107
511110;1;1;73;10;1;1;1;4;1962;1;2; ;3;1; ; ;1;3;180000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;45;73;215,570541389418
511110;1;2;73;10;2;1;1;7;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;3;2; ;20;73;215,570541389418
511112;1;1;73;10;1;1;1;1;1974;1;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;33;73;210,490529615979
511112;1;2;73;10;2;2;1;5;1985;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;22;73;210,490529615979
511112;1;3;73;10;2;2;1;3;2004;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;73;210,490529615979
511114;1;1;73;10;1;2;1;11;1977;1;2; ;3;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;29;73;186,944747797466
511114;1;2;73;10;2;1;1;7;1993;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;7; ; ;14;73;186,944747797466
511114;1;3;73;10;1;1;1;6;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;0;2000;1;30000;2; ;3;1; ; ;7;73;186,944747797466
511114;1;4;73;10;1;1;1;5;2004;3;2; ; ;2;1;6; ; ; ; ;1;2; ; ; ; ;2; ;2; ;1;0; ; ;3;73;186,944747797466
511117;1;1;73;10;1;2;1;4;1956;1;2; ;4;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;51;73;146,614165693826
511118;1;1;73;10;1;1;1;5;1946;1;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;61;73;142,558531161713
511118;1;2;73;10;2;2;1;12;1955;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;10;1; ;51;73;142,558531161713
511119;1;1;73;10;1;1;1;2;1945;1;2; ;6;1; ; ;1;2;380000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;62;73;158,433414813862
511119;1;2;73;10;2;2;1;8;1948;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;59;73;158,433414813862
511119;1;3;73;10;1;1;1;7;1993;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;PROBLEMAS EN EL COLEGIO;14;73;158,433414813862
511120;1;1;73;10;1;1;1;6;1957;1;2; ;6;1; ; ;1;1;32500;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;50;73;196,323527687995
511120;1;2;73;10;2;2;1;8;1980;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;8; ; ;27;73;196,323527687995
511120;1;3;73;10;2;1;1;12;2000;3;2; ; ;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;3;0; ; ;6;73;196,323527687995
511120;1;4;73;10;1;2;1;8;2004;3;2; ; ;1; ; ;1;5; ;2;2;2; ; ; ; ;2; ;2; ;1;0; ;ESTA EN JARDIN;3;73;196,323527687995
511121;1;1;73;10;1;1;1;1;1963;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;44;73;199,254154939735
511122;1;1;73;10;1;1;1;3;1919;1;2; ;6;1; ; ;1;2;54300;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;88;73;166,428211999879
511122;1;2;73;10;2;2;1;12;1925;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;8; ; ;81;73;166,428211999879
511122;1;3;73;10;3;1;1;10;1961;3;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;46;73;166,428211999879
511123;1;1;73;10;1;2;1;9;1950;1;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;57;73;146,172662896291
511124;1;1;73;10;1;1;1;12;1938;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;2; ; ;68;73;170,887336771921
511125;1;1;73;10;2;1;1;11;1971;1;2; ;6;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;2; ; ;35;73;180,777618213471
511125;1;2;73;10;2;2;1;12;1967;2;2; ;6;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;39;73;180,777618213471
511125;1;3;73;10;2;1;1;9;1983;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;24;73;180,777618213471
511125;1;4;73;10;4;2;1;10;1991;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;16;73;180,777618213471
511125;1;5;73;10;5;2;1;8;1992;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;15;73;180,777618213471
511125;1;6;73;10;6;2;1;6;1995;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;3;4; ; ;12;73;180,777618213471
511126;1;1;73;10;1;1;1;6;1952;1;2; ;3;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;5; ; ;55;73;170,887336771921
511128;1;1;73;10;1;1;1;4;1944;1;2; ;3;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;63;73;170,887336771921
511129;1;1;73;10;2;1;1;9;1972;1;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;3; ; ;35;73;235,888707974448
511129;1;2;73;10;2;2;1;2;1987;2;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;3; ; ;20;73;235,888707974448
511129;1;3;73;10;2;2;1;11;2002;3;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;4;73;235,888707974448
511129;1;4;73;10;2;2;1;1;2005;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;73;235,888707974448
511129;1;5;73;10;2;1;1;1;2007;3;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;235,888707974448
511132;1;1;73;10;1;2;1;12;1953;1;2; ;5;2;2; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;3;1; ; ;53;73;246,349161254199
511132;1;2;73;10;2;2;1;1;1987;3;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;20;73;246,349161254199
511132;1;3;73;10;2;1;1;1;1976;5;2; ;2;2;2; ; ; ; ; ;1;2; ; ; ; ;2; ;2; ;3;5; ; ;31;73;246,349161254199
511132;1;4;73;10;2;2;1;9;2002;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;5;73;246,349161254199
511132;1;5;73;10;2;2;1;3;2004;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;3;73;246,349161254199
511132;1;6;73;10;2;2;1;11;2005;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;73;246,349161254199
511132;1;7;73;10;2;1;1;1;2007;4;2; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;73;246,349161254199
511132;1;8;73;10;1;1;1;4;1999;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;2;1; ; ;8;73;246,349161254199
511132;1;9;73;10;1;2;1;10;2000;4;2; ; ;2;2; ; ; ; ; ;2;2; ; ; ; ;2; ;2; ;1;0; ; ;7;73;246,349161254199
511150;1;1;05;10;1;2;1;1;1966;1;2; ;6;1; ; ;1;1;336000;2;1;2; ; ; ; ; ; ; ; ;6;6;5; ;41;05;594,169629980858
511150;1;2;05;10;1;2;1;6;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;0; ; ;12;05;594,169629980858
511150;1;3;05;10;1;2;1;12;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;8;05;594,169629980858
511150;1;4;05;10;4;2;1;1;1969;6;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;38;05;594,169629980858
511151;1;1;05;10;1;2;1;8;1983;1;2; ;5;2;1;6; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;4;2; ;24;05;353,051561951406
511151;1;2;05;10;2;1;1;1;1986;5;2; ;5;2;1;6; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;3;2; ;21;05;353,051561951406
511151;1;3;05;10;3;1;1;1;1988;5;2; ;5;2;1;6; ; ; ; ;1;1;2;2; ; ;2; ;2; ;6;1;2; ;19;05;353,051561951406
511151;1;4;05;10;4;2;1;12;1981;5;2; ;5;1; ; ;1;3;54300;2;1;2; ; ; ; ;2; ;2; ;6;5;4; ;25;05;353,051561951406
511151;1;5;05;10;5;2;1;4;1984;9;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;3;2; ;23;05;353,051561951406
511151;1;6;05;10;6;2;1;1;1989;6;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;18;05;353,051561951406
511152;1;1;05;10;1;2;1;3;1955;1;2; ;3;1; ; ;1;3;54300;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;52;05;605,064029162737
511152;1;2;05;10;2;1;1;8;1983;3;2; ;5;1; ; ;1;3;54300;2;1;1;2;2; ; ;2; ;2; ;6;2;2; ;24;05;605,064029162737
511156;1;1;05;10;1;1;1;12;1961;1;2; ;6;1; ; ;1;3;76000;2;1;2; ; ; ; ; ; ; ; ;6;7;5; ;45;05;669,898951554349
511156;1;2;05;10;2;2;1;12;1961;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;2;3; ;45;05;669,898951554349
511156;1;3;05;10;3;1;1;1;1987;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;1;6400000;6;2;2; ;20;05;669,898951554349
511156;1;4;05;10;4;1;1;11;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;9; ; ;16;05;669,898951554349
511157;1;1;05;10;1;2;1;2;1925;1;2; ;4;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;82;05;645,91996074505
511158;1;1;05;10;1;2;1;11;1963;1;2; ;5;1; ; ;1;1;60000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;43;05;634,03545923804
511158;1;2;05;10;1;2;1;1;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;9;05;634,03545923804
511158;1;3;05;10;3;2;1;11;1930;5;2; ;3;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;76;05;634,03545923804
511158;1;4;05;10;4;2;1;8;1979;6;2; ;2;1; ; ;1;1;17350;2;1;2; ; ; ; ;2; ;2; ;5;11;2;POR EMBARAZO;28;05;634,03545923804
511159;1;1;05;10;1;1;1;8;1970;1;2; ;5;2;1;120; ; ; ; ;1;2; ; ; ; ; ; ; ; ;6;5;4; ;37;05;819,332079315676
511160;1;1;05;10;1;2;1;11;1931;1;2; ;4;1; ; ;1;3;120000;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;75;05;645,91996074505
511161;1;1;05;10;1;1;1;4;1967;1;2; ;6;1; ; ;1;1;128000;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;40;05;640,61551113361
511161;1;2;05;10;2;2;1;2;1969;2;2; ;2;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;8;5; ;38;05;640,61551113361
511161;1;3;05;10;2;2;1;11;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;4;6; ; ;12;05;640,61551113361
511161;1;4;05;10;2;1;1;12;1998;3;2; ; ;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;3;2; ; ;8;05;640,61551113361
511162;1;1;05;10;1;1;1;10;1960;1;2; ;6;1; ; ;1;1;277000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;47;05;618,243992160656
511162;1;2;05;10;2;2;1;1;1961;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;46;05;618,243992160656
511162;1;3;05;10;3;2;1;2;1986;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;6;4;2; ;21;05;618,243992160656
511162;1;4;05;10;4;1;1;9;1988;3;2; ;5;1; ; ;1;5; ;2;1;1;2;2; ; ;2; ;2; ;5;10;1; ;19;05;618,243992160656
511164;1;1;05;10;1;1;1;3;1929;1;2; ;6;1; ; ;1;3;150000;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;78;05;680,324475921525
511164;1;2;05;10;2;2;1;9;1927;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;80;05;680,324475921525
511164;1;3;05;10;3;2;1;5;1956;3;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;5;4; ;51;05;680,324475921525
511164;1;4;05;10;4;2;1;8;1982;6;1;1;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;25;05;680,324475921525
511164;1;5;05;10;5;2;1;3;1990;6;2; ;5;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;5;10;1; ;17;05;680,324475921525
511165;1;1;05;10;1;2;1;2;1956;1;2; ;5;1; ; ;1;1;21000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;51;05;760,043647112546
511165;1;2;05;10;2;1;1;9;1976;3;2; ;5;2;1;4; ; ; ; ;1;2; ; ; ; ;2; ;2; ;6;2;3; ;31;05;760,043647112546
511165;1;3;05;10;3;2;1;9;1984;3;2; ;5;1; ; ;1;1;17380;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;23;05;760,043647112546
511165;1;4;05;10;3;2;1;6;2006;4;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;760,043647112546
511166;1;1;05;10;1;1;1;11;1961;1;2; ;6;1; ; ;1;1;17380;2;1;2; ; ; ; ; ; ; ; ;6;2;3; ;45;05;521,143915772717
511166;1;2;05;10;2;2;1;8;1964;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;43;05;521,143915772717
511166;1;3;05;10;2;2;1;4;1991;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;50;300;2; ;2; ;5;10;1; ;16;05;521,143915772717
511166;1;4;05;10;2;2;1;11;1994;3;2; ;5;1; ; ;1;5; ;2;1;1;1;1;50;300;2; ;2; ;4;7; ; ;12;05;521,143915772717
511166;1;5;05;10;6;1;1;10;1999;3;2; ; ;1; ; ;1;5; ;2;1;1;1;1;100;300;2; ;2; ;3;1; ; ;8;05;521,143915772717
511166;1;6;05;10;6;2;1;6;1952;5;2; ;3;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;4;8; ; ;55;05;521,143915772717
511166;1;7;05;10;7;2;1;9;1966;5;2; ;5;1; ; ;1;3;62300;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;41;05;521,143915772717
511166;1;8;05;10;7;2;1;2;1998;5;2; ; ;1; ; ;1;5; ;2;1;1;1;1;100;3500;2; ;2; ;3;4; ; ;9;05;521,143915772717
511169;1;1;05;10;1;1;1;10;1918;1;2; ;6;1; ; ;1;2;35000;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;88;05;833,018530055293
511169;1;2;05;10;2;2;1;8;1918;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;4; ; ;89;05;833,018530055293
511169;1;3;05;10;3;2;1;2;1961;3;2; ;5;1; ; ;1;1;669000;2;1;2; ; ; ; ; ; ; ; ;6;7;4; ;46;05;833,018530055293
511171;1;1;05;10;1;1;1;6;1964;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;43;05;685,627100042997
511171;1;2;05;10;2;2;1;9;1968;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;39;05;685,627100042997
511171;1;3;05;10;3;2;1;12;1987;3;2; ;5;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;19;05;685,627100042997
511171;1;4;05;10;2;2;1;10;2002;4;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;5;05;685,627100042997
511171;1;5;05;10;5;1;1;8;1990;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;8; ; ;17;05;685,627100042997
511171;1;6;05;10;2;1;1;11;1995;3;2; ;5;1; ; ;1;5; ;2;1;1;1;2; ; ;2; ;2; ;4;0; ; ;11;05;685,627100042997
511172;1;1;05;10;1;1;1;6;1975;1;2; ;6;2;1;8; ; ; ; ;1;2; ; ; ; ;2; ;2; ;4;8; ; ;32;05;740,664503548555
511172;1;2;05;10;2;2;1;8;1973;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ;2; ;2; ;4;7; ;POR RESPONSABILIDADES FLIARES;34;05;740,664503548555
511172;1;3;05;10;2;1;1;1;2002;3;2; ; ;1; ; ;3; ; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;5;05;740,664503548555
511174;1;1;05;10;1;1;1;12;1955;1;2; ;6;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;51;05;665,647922856776
511174;1;2;05;10;2;2;1;1;1957;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;1; ; ;50;05;665,647922856776
511174;1;3;05;10;3;2;1;12;1981;3;2; ;5;2;1;12; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;6;3; ;25;05;665,647922856776
511174;1;4;05;10;4;1;1;7;1984;3;2; ;5;1; ; ;1;1;17348;2;1;1;1;2; ; ;2; ;2; ;6;2;2; ;23;05;665,647922856776
511176;1;1;05;10;1;2;1;7;1933;1;2; ;4;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;3;3; ; ;74;05;706,503854439089
511176;1;2;05;10;2;1;1;6;1975;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;3;5; ; ;32;05;706,503854439089
511176;1;3;05;10;3;2;1;9;1976;3;2; ;5;1; ; ;3; ; ;2;1;2; ; ; ; ;2; ;2; ;4;6; ; ;31;05;706,503854439089
511178;1;1;05;10;1;1;1;9;1939;1;2; ;6;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;3;5; ; ;68;05;1178,35764368779
511178;1;2;05;10;2;2;1;3;1942;2;2; ;6;1; ; ;1;5; ;2;2;2; ; ; ; ; ; ; ; ;1;0; ; ;65;05;1178,35764368779
511178;1;3;05;10;3;2;1;12;1968;3;2; ;4;2;1;1; ; ; ; ;1;2; ; ; ; ; ; ; ; ;5;11;2; ;38;05;1178,35764368779
511178;1;4;05;10;3;1;1;10;1994;4;2; ;5;1; ; ;1;5; ;2;1;1;1;1;100;3500;2; ;2; ;4;6; ; ;12;05;1178,35764368779
511178;1;5;05;10;5;2;1;8;1976;3;2; ;6;1; ; ;1;1;20000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;31;05;1178,35764368779
511178;1;6;05;10;6;1;1;10;1972;5;2; ;6;1; ; ;1;1;17300;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;35;05;1178,35764368779
511178;1;7;05;10;3;2;1;9;1996;4;2; ;5;1; ; ;1;5; ;2;1;1;1;1;100;3500;2; ;2; ;3;4; ; ;11;05;1178,35764368779
511178;1;8;05;10;8;1;1;10;1932;5;2; ;5;1; ; ;1;2;54200;2;1;2; ; ; ; ; ; ; ; ;4;7; ; ;74;05;1178,35764368779
511181;1;1;05;10;1;2;1;10;1983;1;2; ;3;2;1;2; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;05;567,189066389193
511181;1;2;05;10;1;1;1;1;2003;3;2; ; ;2;1;2; ; ; ; ;2;1;2;2; ; ;2; ;2; ;2;0; ; ;4;05;567,189066389193
511181;1;3;05;10;3;2;1;10;1983;5;2; ;5;1; ; ;1;1;18200;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;24;05;567,189066389193
511181;1;4;05;10;3;1;1;5;2004;5;2; ; ;1; ; ;1;5; ;2;2;1;2;2; ; ;2; ;2; ;2;0; ; ;3;05;567,189066389193
511181;1;5;05;10;5;1;1;1;1979;5;2; ;5;1; ; ;1;1;60000;2;1;2; ; ; ; ;2; ;2; ;6;3;3; ;28;05;567,189066389193
511182;1;1;05;10;1;2;1;1;1950;1;2; ;4;1; ; ;1;2;27500;1;1;2; ; ; ; ; ; ; ; ;3;3; ; ;57;05;719,683817437009
511182;1;2;05;10;2;2;1;5;1971;3;2; ;5;1; ; ;1;1;16000;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;36;05;719,683817437009
511182;1;3;05;10;1;1;1;8;1973;3;2; ;5;1; ; ;1;1;24000;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;34;05;719,683817437009
511182;1;4;05;10;1;1;1;6;1980;3;2; ;5;2;1;3; ; ; ; ;1;2; ; ; ; ;2; ;2; ;5;11;2; ;27;05;719,683817437009
511182;1;5;05;10;1;2;1;7;1990;3;2; ;5;1; ; ;1;2;27500;2;1;1;1;2; ; ;2; ;2; ;4;9; ; ;17;05;719,683817437009
511183;1;1;05;10;1;1;1;6;1951;1;2; ;6;1; ; ;1;3;54200;2;1;2; ; ; ; ; ; ; ; ;4;6; ; ;56;05;893,201693213056
511183;1;2;05;10;2;2;1;6;1954;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;6;3;3; ;53;05;893,201693213056
511185;1;1;05;10;1;1;1;2;1956;1;2; ;6;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;6;1;2; ;51;05;618,243992160656
511185;1;2;05;10;2;2;1;1;1957;2;2; ;6;1; ; ;1;5; ;2;1;2; ; ; ; ; ; ; ; ;5;11;2; ;50;05;618,243992160656
511185;1;3;05;10;3;1;1;7;1983;3;2; ;5;1; ; ;1;1;17348;2;1;2; ; ; ; ;2; ;2; ;5;11;2; ;24;05;618,243992160656
511185;1;4;05;10;4;2;1;12;1986;3;2; ;5;2;1;24; ; ; ; ;1;1;1;2; ; ;2; ;2; ;6;1;2; ;20;05;618,243992160656
511186;1;1;05;10;1;2;1;7;1962;1;2; ;2;1; ; ;3; ; ;1;1;2; ; ; ; ; ; ; ; ;3;5; ; ;45;05;669,898951554349
511186;1;2;05;10;2;1;1;3;1956;2;2; ;2;1; ; ;3; ; ;2;1;2; ; ; ; ; ; ; ; ;4;9; ; ;51;05;669,898951554349
511186;1;3;05;10;3;1;1;7;1990;3;2; ;5;1; ; ;3; ; ;1;1;2; ; ; ; ;2; ;2; ;4;8; ;SE DEMORO PARA  MATRICULARSE;17;05;669,898951554349
511186;1;4;05;10;4;1;1;7;1993;3;2; ;5;1; ; ;3; ; ;2;1;1;1;2; ; ;2; ;2; ;4;6; ; ;14;05;669,898951554349
511187;1;1;05;10;1;1;1;7;1965;1;2; ;2;1; ; ;1;1;40000;2;1;2; ; ; ; ; ; ; ; ;6;7;3; ;42;05;740,664503548555
