DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;INI;MES;DPTO;fex_c_2011
4345963;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;216,790228501705
4345967;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;54;348,902063751546
4345967;1;3;1;80;54;1;4;8; ;2; ; ;8; ;2; ;2; ;1;06;54;348,902063751546
4345969;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;286,841067782616
4345970;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;491,076185451705
4345972;1;1;1;80;54;1;4;8; ;2; ; ;4; ;2; ;2; ;1;06;54;396,851154225234
4345973;1;1;1;80;54;1;4;4; ;2; ; ;11; ;2; ;2; ;1;06;54;286,841067782616
4345974;1;1;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;54;412,693805999464
4345975;1;1;1;80;54;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;54;450,787392957768
4345977;1;2;1;80;54;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;54;372,238558285626
4345980;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;279,102735914408
4345980;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;279,102735914408
4345983;1;1;1;80;54;1;2;5; ;2; ; ;10; ;3; ;2; ;1;06;54;341,59835123682
4345983;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;341,59835123682
4345983;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;341,59835123682
4345983;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;341,59835123682
4345984;1;4;1;80;54;1;1;8; ;2; ; ;5; ;2; ;2; ;1;06;54;556,859580272573
4345987;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;54;469,03581784313
4345988;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;658,493398035022
4345988;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;658,493398035022
4345990;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;54;422,508846664495
4345990;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;422,508846664495
4345992;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;382,053598950657
4345993;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;453,725609326613
4345996;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;54;382,053598950657
4345996;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;382,053598950657
4345997;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;356,395906511397
4345998;1;2;1;80;54;1;4;7; ;1; ;4;9; ;2; ;2; ;1;06;54;360,013231342082
4345999;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;349,336683105028
4346001;1;2;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;1;06;54;603,386551451208
4346001;1;3;1;80;54;2; ; ; ; ;1;1;2; ; ; ;2; ;1;06;54;603,386551451208
4346002;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;382,053598950657
4346002;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;382,053598950657
4346004;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;488,125786265462
4346005;1;1;1;80;54;1;2;8; ;2; ; ;11; ;2; ;2; ;1;06;54;566,052628015926
4346005;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;566,052628015926
4346006;1;2;1;80;54;1;3;4; ;1; ;2;4; ;2; ;2; ;1;06;54;445,410721845093
4346007;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;453,908717236323
4346007;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;453,908717236323
4346008;1;6;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;341,346839793048
4346009;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;485,004461986907
4346009;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;485,004461986907
4346010;1;2;1;80;54;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;54;311,243096146724
4346012;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;350,157727826699
4346012;1;5;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;54;350,157727826699
4346014;1;5;1;80;54;2; ; ; ; ;1;1;2; ;2; ;2; ;1;06;54;634,786422023037
4346014;1;6;1;80;54;1;3;2; ;2; ; ;9; ;2; ;2; ;1;06;54;634,786422023037
4346015;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;382,053598950657
4346016;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;566,219083235826
4346020;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;525,763835521989
4346020;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;54;525,763835521989
4346022;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;364,955283101275
4346023;1;4;1;80;54;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;54;366,000379600928
4346023;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;54;366,000379600928
4346025;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;54;373,738711469137
4346026;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;54;396,851154225234
4346027;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;54;445,410721845093
4346186;1;1;1;80;66;1;4;3; ;1; ;4;11; ;2; ;2; ;1;06;66;287,803909962669
4346186;1;6;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;287,803909962669
4346187;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;254,362831540946
4346187;1;5;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;254,362831540946
4346187;1;6;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;254,362831540946
4346188;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;262,460231646141
4346188;1;2;1;80;66;1;4;4; ;2; ; ;4; ;3; ;2; ;1;06;66;262,460231646141
4346189;1;2;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;66;316,459037131936
4346190;1;1;1;80;66;1;3;5; ;2; ; ;10; ;2; ;2; ;1;06;66;267,920809760514
4346190;1;2;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;66;267,920809760514
4346191;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;264,820499919851
4346192;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;284,987737182806
4346193;1;1;1;80;66;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;66;297,35922464484
4346193;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;297,35922464484
4346194;1;1;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;66;316,459037131936
4346195;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;244,653262656896
4346195;1;4;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;66;244,653262656896
4346196;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;201,211101389741
4346196;1;3;1;80;66;1;4;9;DESPLAZAMIENTO FORZADO POR VIOLENCIA;2; ; ;4; ;2; ;2; ;1;06;66;201,211101389741
4346198;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;254,827000418107
4346199;1;1;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;66;267,18076819356
4346202;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;312,115319105375
4346202;1;3;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;66;312,115319105375
4346204;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;248,067735755693
4346204;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;248,067735755693
4346205;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;310,822475607525
4346206;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;262,460231646141
4346207;1;1;1;80;66;1;1;5; ;2; ; ;11; ;3; ;2; ;1;06;66;330,98971287048
4346207;1;2;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;330,98971287048
4346207;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;330,98971287048
4346209;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;348,751389914795
4346210;1;1;1;80;66;1;3;5; ;2; ; ;10; ;3; ;2; ;1;06;66;209,031947777824
4346210;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;209,031947777824
4346210;1;4;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;209,031947777824
4346210;1;5;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;209,031947777824
4346211;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;318,328245297455
4346211;1;4;1;80;66;1;1;2; ;2; ; ;8; ;2; ;2; ;1;06;66;318,328245297455
4346212;1;5;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;183,584370659964
4346215;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;267,920809760514
4346217;1;2;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;66;327,084386106599
4346218;1;1;1;80;66;1;4;6; ;2; ; ;8; ;2; ;2; ;1;06;66;282,627468909097
4346220;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;332,28255636833
4346221;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;280,837722252864
4346221;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;280,837722252864
4346223;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;259,170718444668
4346228;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;262,460231646141
4346229;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;409,453975257753
4346230;1;2;1;80;66;1;2;6; ;1; ;2;8; ;2; ;2; ;1;06;66;296,297642919172
4346230;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;296,297642919172
4346231;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;66;180,114619199022
4346232;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;280,837722252864
4346232;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;280,837722252864
4346233;1;1;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;66;288,08804702347
4346235;1;2;1;80;66;1;2;8; ;2; ; ;9; ;2; ;2; ;1;06;66;292,827891458231
4346235;1;4;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;292,827891458231
4346241;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;318,819305405646
4346243;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;242,292994383186
4346243;1;2;1;80;66;1;4;9;VIVIA EN OTRO PAIS Y DECIDIO REGRESARSE PARA COLOMBIA;2; ; ;8; ;2; ;2; ;1;06;66;242,292994383186
4346244;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;302,50472606106
4346244;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;302,50472606106
4346245;1;2;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;66;262,460231646141
4346247;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;355,016984952386
4346248;1;1;1;80;66;1;1;6; ;2; ; ;4; ;2; ;2; ;1;06;66;294,300973215549
4346249;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;262,460231646141
4346250;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;274,133735952594
4346251;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;288,08804702347
4346253;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;290,448315297179
4346255;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;262,460231646141
4346256;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;261,530986718378
4346257;1;2;1;80;66;1;3;4; ;2; ; ;4; ;3; ;2; ;1;06;66;344,452963833165
4346258;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;302,50472606106
4346258;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;302,50472606106
4346263;1;2;1;80;66;1;4;6; ;2; ; ;9; ;2; ;2; ;1;06;66;466,001838410804
4346264;1;1;1;80;66;1;4;8; ;2; ; ;9; ;2; ;2; ;1;06;66;290,448315297179
4346264;1;2;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;290,448315297179
4346266;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;261,530986718378
4346267;1;2;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;66;264,820499919851
4346267;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;264,820499919851
4346270;1;3;1;80;66;1;1;8; ;2; ; ;2; ;2; ;2; ;1;06;66;296,661241489259
4346272;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;264,820499919851
4346272;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;264,820499919851
4346273;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;249,366422303734
4346276;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;282,627468909097
4346277;1;1;1;80;66;1;4;8; ;2; ; ;4; ;2; ;2; ;1;06;66;304,556880569934
4346280;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;280,837722252864
4346280;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;280,837722252864
4346284;1;2;1;80;66;2; ; ; ; ;1;1;9; ;2; ;2; ;1;06;66;349,242450022986
4346287;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;270,663984491653
4346287;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;270,663984491653
4346288;1;2;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ;1;06;66;264,820499919851
4346289;1;1;1;80;66;1;2;8; ;2; ; ;8; ;2; ;2; ;1;06;66;252,466732144398
4346289;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;252,466732144398
4346290;1;2;1;80;66;1;2;2; ;2; ; ;8; ;2; ;2; ;1;06;66;259,170718444668
4346291;1;1;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;66;262,460231646141
4346291;1;2;1;80;66;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;66;262,460231646141
4346293;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;308,462207333815
4346293;1;4;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;308,462207333815
4346294;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;66;264,820499919851
4346294;1;3;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ;1;06;66;264,820499919851
4346295;1;3;1;80;66;1;1;8; ;2; ; ;9; ;2; ;2; ;1;06;66;332,927870678401
4346296;1;1;1;80;66;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;66;262,460231646141
4346296;1;2;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;262,460231646141
4346297;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;498,246289732099
4346297;1;7;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;498,246289732099
4346300;1;2;1;80;66;1;1;4; ;1; ;1;4; ;2; ;2; ;1;06;66;315,967977023745
4346302;1;6;1;80;66;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;66;528,233897489772
4346302;1;7;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;528,233897489772
4346303;1;2;1;80;66;1;2;6; ;2; ; ;9; ;2; ;2; ;1;06;66;366,611027749552
4346308;1;1;1;80;66;1;1;4; ;2; ; ;4; ;2; ;1;500000;1;06;66;454,476745256039
4346308;1;4;1;80;66;1;1;2; ;2; ; ;2; ; ; ;2; ;1;06;66;454,476745256039
4346309;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;317,555962655458
4346310;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;290,448315297179
4346311;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;66;247,006154030025
4346317;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;282,706930418383
4346318;1;1;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;66;272,633969407353
4346322;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;216,797515803762
4346322;1;6;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;66;216,797515803762
4346322;1;7;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;66;216,797515803762
4346326;1;2;1;80;66;1;2;6; ;2; ; ;9; ;2; ;2; ;1;06;66;327,084386106599
4346333;1;1;1;80;68;1;2;5; ;2; ; ;10; ;3; ;2; ;1;06;68;656,357840404822
4346334;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;586,209821291736
4346334;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;586,209821291736
4346334;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;586,209821291736
4346335;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;525,20181672535
4346336;1;1;1;80;68;1;4;7; ;1; ;4;1; ;1;2;2; ;1;06;68;648,806724619914
4346337;1;1;1;80;68;1;4;5; ;2; ; ;4; ;2; ;2; ;1;06;68;672,367851162419
4346337;1;2;1;80;68;1;4;5; ;2; ; ;9; ;2; ;2; ;1;06;68;672,367851162419
4346338;1;2;1;80;68;1;4;7; ;2; ; ;9; ;2; ;2; ;1;06;68;576,717088551035
4346341;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;517,790530192914
4346341;1;7;1;80;68;1;3;3; ;2; ; ;9; ;2; ;2; ;1;06;68;517,790530192914
4346343;1;1;1;80;68;1;4;5; ;2; ; ;8; ;3; ;2; ;1;06;68;706,753134178714
4346343;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;706,753134178714
4346343;1;6;1;80;68;1;4;4; ;2; ; ;9; ;2; ;2; ;1;06;68;706,753134178714
4346344;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;465,304981889286
4346344;1;11;1;80;68;1;1;9;REDUCION DE PERSONAL;2; ; ;12;ESPERANDO QUE LO LLAMEN DE NUEVO;2; ;2; ;1;06;68;465,304981889286
4346345;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;501,874822770884
4346346;1;1;1;80;68;1;4;4; ;2; ; ;4; ;3; ;2; ;1;06;68;641,252851753308
4346346;1;2;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;641,252851753308
4346349;1;2;1;80;68;1;3;2; ;2; ; ;2; ;2; ;2; ;1;06;68;562,535927215595
4346352;1;5;1;80;68;1;1;3; ;2; ; ;12;SE ENCUENTRA EN EMBARAZO;2; ;2; ;1;06;68;472,638039324075
4346353;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;515,832311753735
4346353;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;515,832311753735
4346354;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;548,643894118744
4346357;1;1;1;80;68;1;4;7; ;2; ; ;9; ;2; ;2; ;1;06;68;513,806186689268
4346361;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;583,429191470953
4346361;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;583,429191470953
4346362;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;556,990324376727
4346363;1;2;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ;1;06;68;614,046297562704
4346364;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;497,71967731916
4346365;1;3;1;80;68;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;68;549,109270636471
4346366;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;519,545174233534
4346366;1;7;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;519,545174233534
4346368;1;2;1;80;68;1;2;8; ;2; ; ;9; ;2; ;2; ;1;06;68;508,380928028435
4346369;1;2;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;576,717088551035
4346370;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;507,506079094084
4346371;1;2;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;541,313287423243
4346371;1;8;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;541,313287423243
4346374;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;558,139077598733
4346376;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;518,80834416744
4346376;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;518,80834416744
4346376;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;518,80834416744
4346377;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;514,012184351635
4346379;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;567,221905071046
4346380;1;2;1;80;68;1;3;4; ;2; ; ;4; ;2; ;2; ;1;06;68;578,743213615502
4346381;1;7;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;68;606,029403096393
4346381;1;8;1;80;68;1;1;2; ;2; ; ;7; ;2; ;2; ;1;06;68;606,029403096393
4346383;1;1;1;80;68;1;4;5; ;2; ; ;4; ;3; ;2; ;1;06;68;548,12610752375
4346384;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;570,000084152541
4346384;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;1;06;68;570,000084152541
4346384;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;570,000084152541
4346387;1;2;1;80;68;1;2;7; ;2; ; ;9; ;2; ;2; ;1;06;68;473,749218261327
4346387;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;473,749218261327
4346389;1;1;1;80;68;1;2;5; ;2; ; ;10; ;3; ;2; ;1;06;68;562,533476476307
4346389;1;4;1;80;68;1;1;8; ;2; ; ;2; ;2; ;1;70000;1;06;68;562,533476476307
4346389;1;5;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;68;562,533476476307
4346390;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;578,987095922841
4346390;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;578,987095922841
4346390;1;6;1;80;68;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;68;578,987095922841
4346392;1;1;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ;1;06;68;576,717088551035
4346392;1;2;1;80;68;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;68;576,717088551035
4346394;1;3;1;80;68;1;2;2; ;2; ; ;2; ;2; ;2; ;1;06;68;237,784672831713
4346394;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;237,784672831713
4346395;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;282,247072827387
4346395;1;7;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;282,247072827387
4346396;1;2;1;80;68;1;1;6; ;2; ; ;2; ;2; ;2; ;1;06;68;234,428621371754
4346398;1;5;1;80;68;2; ; ; ; ;1;1;2; ;2; ;2; ;1;06;68;562,533476476307
4346399;1;2;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;1054,46568653678
4346400;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;254,526151104265
4346400;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;254,526151104265
4346400;1;5;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;254,526151104265
4346401;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ;1;06;68;288,358544275517
4346401;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;06;68;288,358544275517
4346402;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;951,138691326852
4346404;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;570,057395708384
4346406;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;511,078427272996
4346406;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;511,078427272996
4346406;1;7;1;80;68;1;1;2; ;2; ; ;2; ;1;1;2; ;1;06;68;511,078427272996
4346407;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ;1;06;68;480,255323518878
4346408;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;1;06;68;1027,60747189996
4346409;1;5;1;80;68;1;1;9;SE ENCUENTRA DE VIAJE;2; ; ;2; ; ; ;2; ;1;06;68;1130,60702245529
4346410;1;1;1;80;68;1;2;6; ;2; ; ;9; ;2; ;2; ;1;06;68;234,428621371754
4346412;1;1;1;80;68;1;4;3; ;2; ; ;8; ;2; ;2; ;1;06;68;1192,0377675214
