DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4363673;1;1;1;70;2;1;8;1; ;2;988;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;62;56;74;1;1;7493;06;27;987,970209482651
4363709;1;2;1;70;2;7;42;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;06;44;1392,23467892152
4363847;1;3;1;70;2;20;48;1; ;2;104;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5239;06;08;3550,92718516524
4363972;1;1;1;70;2;3;48;1; ;2;4;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1400000;58;58;80;1;1;8012;06;13;6973,01986779192
4364010;1;2;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;02; ; ;1;2; ;06;13;2051,38934554429
4364028;1;2;1;70;2;5;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ;1;BUSCAR TRABAJ; ;2; ;13;19;75;1;1;7513;06;13;1597,70467535172
4364043;1;3;1;70;2;8;56;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;06;13;2886,31641336563
4364052;1;1;1;70;2;20;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ;1;BUSCAR TRABAJ; ;2; ;59;59;85;1;2;8532;06;13;2089,43228050603
4364127;1;3;1;70;2;4;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;68;2028,67125978933
4364127;1;4;1;70;2;10;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;33;52;1;1;5211;06;68;2028,67125978933
4364161;1;3;1;70;2;3;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;06;68;1459,19628604104
