DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;fex_c_2011
1845427;1;7;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;44;686,732996548321
1845428;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;6; ; ; ; ; ; ;2;44;933,148357660425
1845428;1;2;1;90; ;2;1;1;1;2;2;2;2;2;2; ;20;2;60; ; ; ; ; ; ;2;44;933,148357660425
1845429;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845429;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845430;1;1;1;90; ;1;1;2;1;2;1;2;2;2;2;4;10; ;30; ;10; ; ; ; ;2;44;884,320263730207
1845431;1;1;1;90; ;2;1;1;1;2;2;2;2;1;2; ;20;5;60; ; ; ; ;3; ;2;44;386,867797922732
1845431;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;1; ; ; ; ; ; ;2;44;386,867797922732
1845452;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;612,030658744153
1845452;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;55; ; ; ; ;3; ; ; ;2;44;612,030658744153
1845452;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;44;612,030658744153
1845453;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;334,612098789954
1845453;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;2;44;334,612098789954
1845454;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;714,133615376537
1845454;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;714,133615376537
1845454;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;714,133615376537
1845455;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;436,279217631271
1845455;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;436,279217631271
1845456;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;617,897927106883
1845456;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;617,897927106883
1845456;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;44;617,897927106883
1845457;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;44;642,386982480801
1845458;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;808,973290697522
1845458;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;4;54; ;60; ; ; ; ; ; ;2;44;808,973290697522
1845458;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;808,973290697522
1845458;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;8;14; ;10; ; ; ; ; ; ;2;44;808,973290697522
1845458;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;4;7; ;14; ; ; ; ; ; ;2;44;808,973290697522
1845459;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;44;642,386982480801
1845460;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;625,640232276601
1845460;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;2;44;625,640232276601
1845462;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;56; ; ; ; ; ; ; ; ;2;44;667,558630256661
1845462;1;2;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;44;667,558630256661
1845462;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;44;667,558630256661
1845462;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;14;7; ; ; ; ; ; ; ; ;2;44;667,558630256661
1845463;1;1;1;90; ;1;1;2;2;2;1;2;2;2;2;7;56; ; ; ;4; ; ; ; ;2;44;1120,33185989525
1845463;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1120,33185989525
1845463;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1120,33185989525
1845463;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;1120,33185989525
1845463;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;44;1120,33185989525
1845463;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;1120,33185989525
1845464;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845464;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845465;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845465;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;35; ;70; ; ; ; ; ; ;2;44;473,023692341539
1845465;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;21;21; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845465;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;21;21; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845466;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845466;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;70; ; ; ; ; ; ;2;44;473,023692341539
1845466;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;21;7; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845466;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;44;473,023692341539
1845467;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845467;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;56; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845467;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845467;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;21; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845468;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;855,357624806566
1845468;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;60; ; ; ; ; ; ;2;44;855,357624806566
1845468;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;855,357624806566
1845468;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;855,357624806566
1845468;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;2;44;855,357624806566
1845469;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;436,279217631271
1845469;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;2;44;436,279217631271
1845470;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;740,990752524859
1845470;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;740,990752524859
1845470;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;50; ; ;70; ; ; ; ; ;2;44;740,990752524859
1845472;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;507,111189572321
1845472;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;28; ; ; ; ; ; ;2;44;507,111189572321
1845472;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;507,111189572321
1845473;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;2;44;334,612098789954
1845474;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;478,440355208135
1845474;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;70; ; ; ; ; ; ;2;44;478,440355208135
1845491;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;14; ; ; ; ; ; ;2;44;549,272327149186
1845491;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;24; ; ; ; ; ; ;2;44;549,272327149186
1845491;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;8; ; ; ; ; ; ;2;44;549,272327149186
1845493;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;2;44;682,862630685204
1845493;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;2;44;682,862630685204
1845493;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;44;682,862630685204
1845493;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;44;682,862630685204
1845494;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;8;8; ;14; ; ; ; ; ; ;2;44;919,801445773996
1845494;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;35; ;28; ; ; ; ; ; ;2;44;919,801445773996
1845496;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;24; ; ; ; ; ; ;2;44;759,561870988983
1845496;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;44;759,561870988983
1845496;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;12; ;8; ; ; ; ; ; ;2;44;759,561870988983
1845496;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;24; ; ; ; ; ; ;2;44;759,561870988983
1845496;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;8; ; ; ; ; ; ;2;44;759,561870988983
1845497;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;44;642,386982480801
1845498;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;44;739,974938021549
1845498;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;14; ; ; ; ; ; ;2;44;739,974938021549
1845498;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;2;44;739,974938021549
1845498;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;739,974938021549
1845498;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;2;44;739,974938021549
1845498;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;28; ; ; ; ; ; ;2;44;739,974938021549
1845499;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;14; ; ; ; ; ; ;2;44;377,371329850206
1845499;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;30; ; ; ; ; ; ;2;44;377,371329850206
1845499;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;44;377,371329850206
1845500;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;24; ;16; ; ; ; ; ; ;2;44;772,720839025299
1845500;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;24; ; ; ; ; ; ;2;44;772,720839025299
1845501;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;771,035349652837
1845501;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;24; ; ; ; ; ; ;2;44;771,035349652837
1845501;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;24; ; ; ; ; ; ;2;44;771,035349652837
1845501;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;2;44;771,035349652837
1845501;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;8; ;8; ; ; ; ; ; ;2;44;771,035349652837
1845502;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845502;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;14; ; ; ; ; ; ;2;44;720,800571729889
1845502;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845502;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;44;720,800571729889
1845504;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;30; ; ; ; ; ; ; ; ;2;44;1008,4140991937
1845504;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;14; ; ; ; ; ; ; ; ;2;44;1008,4140991937
1845504;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;8;28; ; ; ; ; ; ; ; ;2;44;1008,4140991937
1845505;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;32; ; ; ; ; ; ; ; ;2;44;640,701493108339
1845505;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;10; ; ; ; ; ; ; ; ;2;44;640,701493108339
1845505;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;16;14; ; ; ; ; ; ; ; ;2;44;640,701493108339
1845505;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;14;10; ; ; ; ; ; ; ; ;2;44;640,701493108339
1845506;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;8;35; ;30; ; ; ; ; ; ;2;44;931,233506895938
1845506;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;10; ;8; ; ; ; ; ; ;2;44;931,233506895938
1845506;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;8;24; ;16; ; ; ; ; ; ;2;44;931,233506895938
1845506;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;5;20; ;14; ; ; ; ; ; ;2;44;931,233506895938
1845506;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;5;14; ; ; ; ; ; ; ; ;2;44;931,233506895938
1845507;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;10;30; ;24; ; ; ; ; ; ;2;44;499,860907440647
1845507;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;8;8; ; ; ; ; ; ; ; ;2;44;499,860907440647
1845507;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;44;499,860907440647
1845508;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;30; ; ; ; ; ; ; ; ;2;44;649,968599788839
1845508;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;14; ; ; ; ; ; ; ; ;2;44;649,968599788839
1845508;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;5;20; ; ; ; ; ; ; ; ;2;44;649,968599788839
1845509;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;8;28; ;30; ; ; ; ; ; ;2;44;429,028935499596
1845509;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;44;429,028935499596
1845510;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;10;35; ;28; ; ; ; ; ; ;2;44;334,612098789954
1845510;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;14; ;16; ; ; ; ; ; ;2;44;334,612098789954
1845511;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;35; ; ; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;14; ;14; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;12;24; ;16; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;5;16; ;14; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;3;8; ; ; ; ; ; ; ; ;2;44;1093,49464479614
1845511;1;7;1;90; ;1;1;2;2;2;2;2;2;2;2;3;8; ; ; ; ; ; ; ; ;2;44;1093,49464479614
1845512;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;30; ;28; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;8;24; ;14; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;10;14; ; ; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;8;10; ; ; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;5;5; ; ; ; ; ; ; ; ;2;44;947,261517268334
1845512;1;12;1;90; ;1;1;2;1;2;2;2;2;2;2;8;28; ;24; ; ; ; ; ; ;2;44;947,261517268334
1845513;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;24;30; ; ; ; ; ; ; ; ;2;44;525,874764325346
1845515;1;1;1;90; ;1;1;2;1;2;2;2;2;2;2;5;30; ;24; ; ; ; ; ; ;2;44;436,279217631271
1845515;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;12;10; ;14; ; ; ; ; ; ;2;44;436,279217631271
1845516;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;8;28; ; ; ; ; ; ; ; ;2;44;857,483048631099
1845516;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;10; ; ; ; ; ; ; ; ;2;44;857,483048631099
1845517;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;28; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;8;10; ;14; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;3;1;90; ;1;1;2;1;2;2;2;2;2;2;7;24; ;16; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;4;1;90; ;1;1;2;1;2;2;2;2;2;2;5;16; ;14; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;5;1;90; ;1;1;2;1;2;2;2;2;2;2;4;14; ;8; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;6;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;8; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;7;1;90; ;1;1;2;2;2;2;2;2;2;2;5;8; ; ; ; ; ; ; ; ;2;44;1338,44839515982
1845517;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1338,44839515982
1845550;1;1;1;90; ;1;2;2;2;2;2;2;1;2;2;12; ; ; ; ; ; ;10; ; ;2;44;688,398563871569
1845550;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;12;24; ;30; ; ; ; ; ; ;2;44;688,398563871569
1845551;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845551;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;9;24; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845552;1;1;1;90; ;1;1;2;2;2;2;2;1;2;2;12;10; ; ; ; ; ;8; ; ;2;44;642,386982480801
1845553;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;15;8; ; ; ; ; ; ; ; ;2;44;1166,01210610965
1845553;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;1166,01210610965
1845553;1;3;1;90; ;1;1;2;2;2;1;2;2;2;2;21;14; ; ; ;8; ; ; ; ;2;44;1166,01210610965
1845553;1;4;1;90; ;1;1;2;2;2;1;2;2;2;2;12;14; ; ; ;12; ; ; ; ;2;44;1166,01210610965
1845553;1;5;1;90; ;1;1;2;2;2;2;2;2;2;2;24;8; ; ; ; ; ; ; ; ;2;44;1166,01210610965
1845554;1;1;1;90; ;1;1;2;2;2;2;2;1;2;2;8;14; ; ; ; ; ;8; ; ;2;44;410,265360746571
1845554;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;14; ;24; ; ; ; ; ; ;2;44;410,265360746571
1845554;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;8;8; ; ; ; ; ; ; ; ;2;44;410,265360746571
1845554;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;10;7; ; ; ; ; ; ; ; ;2;44;410,265360746571
1845555;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;20;12; ; ; ; ; ; ; ; ;2;44;857,483048631099
1845555;1;2;1;90; ;1;1;2;2;2;2;2;1;2;2;10;8; ; ; ; ; ;8; ; ;2;44;857,483048631099
1845557;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;20;10; ; ; ; ; ; ; ; ;2;44;1162,52855971649
1845557;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;12;24; ;21; ; ; ; ; ; ;2;44;1162,52855971649
1845557;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;20;12; ; ; ; ; ; ; ; ;2;44;1162,52855971649
1845558;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;8; ; ; ; ; ; ; ; ;2;44;1783,28274249691
1845558;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;10; ; ; ; ; ; ; ; ;2;44;1783,28274249691
1845559;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;12;8; ; ; ; ; ; ; ; ;2;44;1673,331144178
1845560;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;44;2076,9385018825
1845560;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;2076,9385018825
1845560;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;44;2076,9385018825
1845560;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;44;2076,9385018825
1845561;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;44;2211,09247780541
1845562;1;1;1;90; ;1;1;2;2;2;2;2;2;2;1;16;12; ; ; ; ; ; ; ;8;2;44;704,05382152569
1845562;1;2;1;90; ;1;1;2;1;2;1;2;2;2;2;12;20; ;21; ;10; ; ; ; ;2;44;704,05382152569
1845562;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;8;16; ; ; ; ; ; ; ; ;2;44;704,05382152569
1845562;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;44;704,05382152569
1845562;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;44;704,05382152569
1845563;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;8; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845563;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;20; ; ; ;12; ; ; ; ;2;44;884,340185779422
1845564;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;10;24; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845564;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;10; ; ; ; ; ; ; ; ;2;44;884,340185779422
1845565;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;12;12; ; ; ; ; ; ; ; ;2;44;711,533465049389
1845565;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;10;8; ; ; ; ; ; ; ; ;2;44;711,533465049389
1845565;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;16;8; ; ; ; ; ; ; ; ;2;44;711,533465049389
1845565;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;8;12; ; ; ; ; ; ; ; ;2;44;711,533465049389
1845565;1;5;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;44;711,533465049389
1845566;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;8;1;90; ;1;1;2;2;2;2;2;2;2;2;7;7; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;10;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;11;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;13;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;14;1;90; ;1;2;2;2;2;2;2;2;2;2;8; ; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845566;1;15;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;44;1016,68724642731
1845568;1;1;1;90; ;1;2;2;2;2;2;2;1;2;2;8; ; ; ; ; ; ;6; ; ;2;44;906,459272453932
1845568;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;12;24; ; ; ; ; ; ; ; ;2;44;906,459272453932
