DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;fex_c_2011
1819660;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;202,651267564719
1819660;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;202,651267564719
1819660;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;202,651267564719
1819661;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;178,309801760833
1819661;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;178,309801760833
1819661;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;178,309801760833
1819661;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;178,309801760833
1819662;1;1;1;50;17; ; ;1;6;PASEAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;162,797286630154
1819662;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;162,797286630154
1819662;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,797286630154
1819662;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,797286630154
1819663;1;1;1;50;17; ; ;1;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;243,87116459613
1819663;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;243,87116459613
1819663;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;243,87116459613
1819663;1;5;1;50;17; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;243,87116459613
1819663;1;6;1;50;17; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;243,87116459613
1819663;1;7;1;50;17; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;243,87116459613
1819664;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;148,853321845562
1819664;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;1;17;148,853321845562
1819664;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;148,853321845562
1819665;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;135,752168783152
1819665;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;135,752168783152
1819666;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,734600327299
1819666;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;158,734600327299
1819666;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,734600327299
1819666;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,734600327299
1819667;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;202,651267564719
1819667;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;202,651267564719
1819667;1;3;1;50;17; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;202,651267564719
1819668;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;144,235650259115
1819669;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,443606526278
1819670;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;143,644117638912
1819670;1;2;1;50;17; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;1;17;143,644117638912
1819670;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;143,644117638912
1819670;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;143,644117638912
1819671;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;1;17;191,071281309266
1819671;1;2;1;50;17;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;191,071281309266
1819674;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;179,010584414661
1819674;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;179,010584414661
1819675;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;157,552115091139
1819676;1;1;1;50;17; ; ;1;6;CUIDAR A SU MAMA;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,776087591488
1819677;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;212,975485882754
1819677;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;212,975485882754
1819677;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;212,975485882754
1819677;1;4;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;212,975485882754
1819678;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;163,073116122134
1819678;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;163,073116122134
1819679;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,615093038654
1819679;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;158,615093038654
1819679;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;158,615093038654
1819679;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;158,615093038654
1819680;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,223812249706
1819680;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;13;POR FALTA DE INTERES; ; ; ; ; ;1;17;158,223812249706
1819681;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;143,644117638912
1819681;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;17;143,644117638912
1819681;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;143,644117638912
1819681;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;143,644117638912
1819682;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;238,270679600532
1819682;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;238,270679600532
1819682;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;238,270679600532
1819682;1;4;1;50;17; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;17;238,270679600532
1819682;1;5;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;238,270679600532
1819683;1;1;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;156,405597187345
1819683;1;2;1;50;17;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;156,405597187345
1819684;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819684;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819685;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;161,910277701973
1819685;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;161,910277701973
1819685;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;161,910277701973
1819685;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;161,910277701973
1819686;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,776087591488
1819687;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819687;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819688;1;1;1;50;17;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;148,869642361929
1819688;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;148,869642361929
1819690;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;180,043796293155
1819690;1;2;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;180,043796293155
1819690;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;180,043796293155
1819690;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;180,043796293155
1819691;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;181,012773230188
1819691;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;181,012773230188
1819691;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;181,012773230188
1819692;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,443606526278
1819693;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;195,904264665327
1819693;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;195,904264665327
1819693;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;195,904264665327
1819694;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;157,552115091139
1819695;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,776087591488
1819697;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;135,752168783152
1819697;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;135,752168783152
1819698;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;171,280768106117
1819698;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;171,280768106117
1819698;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;171,280768106117
1819699;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,443606526278
1819700;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819700;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819701;1;1;1;50;17; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;17;162,3850984472
1819701;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;162,3850984472
1819702;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;182,877074877938
1819702;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;17;182,877074877938
1819702;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;182,877074877938
1819703;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;187,680292164977
1819703;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;187,680292164977
1819703;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;187,680292164977
1819704;1;1;1;50;17; ; ;1;6;HACER  VUELTAS PERSONALES;2;2;2;2;2; ; ; ; ; ; ; ;1;17;166,447784750055
1819704;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;166,447784750055
1819705;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;122,435703951129
1819705;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;122,435703951129
1819706;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;17;160,550562868472
1819706;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;160,550562868472
1819706;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;160,550562868472
1819707;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;187,680292164977
1819707;1;2;1;50;17; ; ;2;2; ;2;2;1; ; ; ; ; ; ; ; ; ;1;17;187,680292164977
1819707;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;187,680292164977
1819710;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,818284208658
1819710;1;2;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;197,818284208658
1819711;1;1;1;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;163,073116122134
1819711;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;163,073116122134
1819714;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;2;1;17;204,305778132438
1819714;1;2;1;50;17; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;17;204,305778132438
1819714;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;204,305778132438
1819715;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,927534242283
1819715;1;2;1;50;17;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;197,927534242283
1819715;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;197,927534242283
1819716;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;177,356073846942
1819716;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;177,356073846942
1819717;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,84805027768
1819717;1;2;1;50;17;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;197,84805027768
1819717;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;197,84805027768
1819718;1;1;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;191,071281309266
1819718;1;2;1;50;17; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;17;191,071281309266
1819719;1;1;1;50;17; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;17;156,013055820389
1819719;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;156,013055820389
1819719;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;156,013055820389
1819719;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;156,013055820389
1819719;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;156,013055820389
1819720;1;1;1;50;17;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;201,313531618449
1819720;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;201,313531618449
1819720;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;201,313531618449
1819720;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;201,313531618449
1819721;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;136,798826214301
1819721;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;136,798826214301
1819721;1;3;1;50;17;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;136,798826214301
1819721;2;1;2;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;136,798826214301
1819721;2;2;2;50;17;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;136,798826214301
1819721;2;3;2;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;136,798826214301
1819722;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;212,7892596084
1819722;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;212,7892596084
1819723;1;1;1;50;17; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;17;121,53237450658
1819723;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;121,53237450658
1819723;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;121,53237450658
1819724;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;167,985583442798
1819724;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;167,985583442798
1819724;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;167,985583442798
1819725;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,776087591488
1819726;1;1;1;50;17; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;134,865159854971
1819726;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;134,865159854971
1819727;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;187,680292164977
1819727;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;187,680292164977
1819727;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;187,680292164977
1819728;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,802246282492
1819728;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;172,802246282492
1819728;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,802246282492
1819728;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,802246282492
1819728;1;6;1;50;17; ; ;6;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;17;172,802246282492
1819729;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;238,270679600532
1819729;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;238,270679600532
1819729;1;3;1;50;17; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;17;238,270679600532
1819729;1;4;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;238,270679600532
1819729;1;5;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;238,270679600532
1819730;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;160,160353572748
1819730;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;160,160353572748
1819730;1;4;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;160,160353572748
1819733;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;139,482831441418
1819733;1;2;1;50;17; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;17;139,482831441418
1819733;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;139,482831441418
1819733;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;139,482831441418
1819734;1;1;1;50;17; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;1;4;1;50;17;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;151,00850123785
1819734;1;5;1;50;17;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;151,00850123785
1819734;2;1;2;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;2;2;2;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;3;1;3;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;151,00850123785
1819734;3;2;3;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;151,00850123785
1819735;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;166,447784750055
1819735;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;166,447784750055
1819736;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;149,068633615176
1819736;1;2;1;50;17;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;149,068633615176
1819737;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;177,276589882339
1819737;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;177,276589882339
1819738;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;173,586068438397
1819738;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;173,586068438397
1819738;1;3;1;50;17;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;173,586068438397
1819738;1;4;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;173,586068438397
1819739;1;1;1;50;17; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;17;152,459622759465
1819740;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;173,476818404772
1819740;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;173,476818404772
1819740;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;173,476818404772
1819741;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;130,327652806889
1819741;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;130,327652806889
1819741;1;3;1;50;17; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;130,327652806889
1819741;1;4;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;130,327652806889
1819742;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;224,473192759937
1819742;1;2;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;224,473192759937
1819742;2;1;2;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;224,473192759937
1819742;2;2;2;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;224,473192759937
1819743;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;172,443606526278
1819744;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;165,284946329894
1819744;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,284946329894
1819744;1;3;1;50;17; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;165,284946329894
1819744;1;4;1;50;17; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;165,284946329894
1819745;1;1;1;50;17; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;1;17;165,776087591488
1819747;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;173,476818404772
1819747;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;173,476818404772
1819747;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;173,476818404772
1819748;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;164,106328000628
1819748;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;164,106328000628
1819748;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;164,106328000628
1819748;1;4;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;164,106328000628
1819749;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;130,327652806889
1819749;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;130,327652806889
1819749;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;130,327652806889
1819749;1;5;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;130,327652806889
1819750;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;157,077294345912
1819750;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;157,077294345912
1819750;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;157,077294345912
1819751;1;1;1;50;17;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;17;183,53532648385
1819751;1;2;1;50;17; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;183,53532648385
1819752;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;17;158,223812249706
1819752;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;158,223812249706
1819753;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;17;170,60907094755
