DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;AREA;fex_c_2011
2341713;1;4;2;1;1;1;1;1;4;1; ; ;250000000;300000; ;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;2;1;1;1;1;3;2;01;1;05;54;1;54;326,804619885696
2341714;1;2;1;1;1;1;1;1;4;5; ; ; ;100000; ;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;2;01;1;05;54;1;54;324,653044296673
2341716;1;2;1;3;1;1;1;1;4;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;1;1;1;3;2;01;1;05;54;1;54;307,288410490401
2341717;1;4;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;323,462359321528
2341718;1;3;2;1;1;1;1;1;4;1; ; ;1500000;200000; ;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;2;3;2;01;1;05;54;1;54;301,159895648188
2341719;1;6;4;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;4;2;2; ;6;1;1;1;4;1;2;1;1;1;2;3;2;01;1;05;54;1;54;388,488229024802
2341721;1;3;1;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;6;2;01;1;05;54;1;54;324,653044296673
2341722;1;4;2;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;2;01;1;05;54;1;54;403,169317788617
2341724;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;328,320543556888
2341726;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;297,607375696566
2341729;1;3;1;1;1;1;1;1;4;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;2;3;1;01;1;05;54;1;54;324,653044296673
2341730;1;3;1;1;1;1;1;1;4;1; ; ;99;150000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;2;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;2;01;1;05;54;1;54;337,097269764674
2341733;1;5;3;1;1;1;1;1;4;3; ; ; ; ;509000;1;2;1;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;2;01;1;05;54;1;54;353,201754583948
2341734;1;6;3;1;1;1;1;1;3;2; ;750000;150000000;99; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;5;2;2; ;5;1;2;1;4;1;1;1;1;1;4;3;2;01;1;05;54;1;54;301,964834001235
2341738;1;3;2;1;1;1;1;1;4;1; ; ;99;250000; ;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;2;01;1;05;54;1;54;303,67415425543
2341740;1;1;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;2;3;2;01;1;05;54;1;54;334,403995292723
2341742;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;1;5;4;1;1;1;4;1;2;1;1;1;2;3;2;01;1;05;54;1;54;337,004742148942
2341745;1;3;2;1;2;1;1;1;3;1; ; ;99;500000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;319,437955558984
2341745;2;1;1;1;2;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;3;2; ; ; ; ; ; ; ; ; ; ;2;01;1;05;54;1;54;319,437955558984
2341745;3;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;2;1;1;2;2;1;1;2;2; ;3;3; ; ; ; ; ; ; ; ; ; ;2;01;1;05;54;1;54;319,437955558984
2341749;1;3;2;1;2;1;1;1;4;5; ; ; ;300000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;2;01;1;05;54;1;54;458,229689892374
2341749;2;2;2;1;2;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;2;01;1;05;54;1;54;458,229689892374
2341750;1;3;2;1;1;1;1;1;4;1; ; ;99;100000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;5;2;1;2;1;1;1;1;3;2;01;1;05;54;1;54;312,90646997243
2341751;1;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;2;01;1;05;54;1;54;343,969438866947
2341752;1;1;1;4;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;2;2;1;2;2;1;1;1;3;2;01;1;05;54;1;54;367,641603380141
2341756;1;4;2;1;1;1;1;1;4;1; ; ;99;350000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;4;2;2; ;8;1;2;1;2;1;2;1;1;1;3;3;2;01;1;05;54;1;54;326,944351159917
2341762;1;4;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;324,653044296673
2341763;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;312,271791283408
2341766;1;3;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;326,092661338742
2341769;1;2;1;1;1;1;1;3;4;1; ; ;99;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;2;2;2;01;1;05;54;1;54;620,441775199566
2341770;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;2;1;1;2;2;2;2;1;1;2;2;1;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;325,45798264972
2341771;1;3;1;1;1;1;1;1;4;2; ;400000;70000000;400000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;325,999681532648
2341772;1;4;2;1;1;1;1;1;4;2; ;290000;45000000;300000; ;1;2;1;1;1;2;2;2;1;1;1;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;3;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;325,999681532648
2341773;1;3;2;1;1;1;1;1;1;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;3;7;2;01;1;05;54;1;54;314,3460870145
2341774;1;3;1;1;1;1;1;1;1;3; ; ; ; ;530000;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;7;2;01;1;05;54;1;54;362,952705579998
2341775;1;4;3;1;1;1;1;1;3;1; ; ;50000000;250000; ;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;2;1;1;1;1;1;2;3;2;01;1;05;54;1;54;356,869253844162
2341778;1;4;2;1;1;1;1;1;3;1; ; ;25000000;300000; ;1;2;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;312,90646997243
2341779;1;4;2;1;1;1;1;1;3;5; ; ; ;300000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;05;54;1;54;321,967461924026
2341781;1;2;1;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;324,004058204456
2341782;1;1;1;1;1;1;1;4;4;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;6;1;2;1;2;1;2;1;1;1;2;3;2;01;1;05;54;1;54;353,913713130901
2341784;1;3;2;1;1;1;1;3;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;2;3;2;01;1;05;54;1;54;296,709457537425
2341785;1;4;3;1;1;1;1;1;4;1; ; ;99;350000; ;2;2;1;1;1;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;1;1;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;05;54;1;54;405,150633713614
2341786;1;4;2;1;1;1;1;1;4;4; ; ; ;400000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;345,409055909017
2341787;1;4;3;1;1;1;1;1;3;2; ;1200000;180000000;650000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;1;4;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;05;54;1;54;326,262921002768
2341788;1;3;2;1;1;1;1;1;1;1; ; ;99;500000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;7;2;01;1;05;54;1;54;324,653044296673
2341790;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;1;1;2;3;2;01;1;05;54;1;54;301,964834001235
2341793;1;2;2;1;1;1;1;4;4;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;4;1;2;1;2;1;1;1;2;3;2;01;1;05;54;1;54;326,804619885696
2341794;1;3;2;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;1;05;54;1;54;321,967461924026
2341795;1;3;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;2;01;1;05;54;1;54;306,553388339569
2341796;1;4;3;1;1;1;1;1;3;1; ; ;10000000;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;1;1;1;2;3;2;01;1;05;54;1;54;312,720962550605
2341797;1;5;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;349,632561455354
2341798;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;367,641603380141
2341799;1;3;2;1;1;1;10;1;3;3; ; ; ; ;350000;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;395,555634978394
2341802;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;54;1;54;403,155010385421
2341803;1;2;1;1;1;1;1;3;4;1; ; ;15000000;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;1;1;1;2;2;2;01;1;05;54;1;54;729,710698204193
2341804;1;2;1;1;1;1;1;3;4;4; ; ; ;120000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;1;1;1;2;2;2;01;1;05;54;1;54;731,320574910287
2341805;1;4;3;1;1;1;1;1;4;2; ;150000;50000000;350000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;403,169317788617
2341807;1;5;3;1;1;1;1;1;4;1; ; ;45000000;350000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;441,220047005017
2341809;1;1;1;1;1;1;1;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;3;3;2;01;1;05;54;1;54;318,338569842272
2341809;2;4;3;1;1;1;1;1;4;3; ; ; ; ;500000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ;2;01;1;05;54;1;54;318,338569842272
2341811;1;4;2;1;1;1;10;1;4;3; ; ; ; ;380000;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;1;1;1;3;3;1;01;1;05;54;1;54;305,113771297499
2341812;1;5;2;1;1;1;1;1;4;2; ;320000;99000000;450000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;4;2;1;01;1;05;66;1;66;241,282871419295
2341813;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;66;1;66;297,170096272364
2341815;1;6;4;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;280,788115097377
2341816;1;4;3;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;272,107118425534
2341817;1;4;2;1;1;1;1;1;4;1; ; ;80000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;2;1;01;1;05;66;1;66;233,486670702691
2341818;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;2;1;01;1;05;66;1;66;250,829538356811
2341819;1;3;2;1;1;1;1;1;3;1; ; ;30000000;180000; ;1;1;1;1;1;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;296,113855641423
2341820;1;4;1;1;1;1;1;1;4;1; ; ;150000000;500000; ;1;1;1;1;1;2;2;2;1;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;6;3;1;01;1;05;66;1;66;241,282871419295
2341821;1;1;1;1;1;1;1;6; ;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;1;2;1;01;1;05;66;1;66;304,890206465073
2341822;1;4;1;1;1;1;1;1;3;1; ; ;100000000;300000; ;1;2;1;1;2;1;2;2;2;1;2;2;2;1;1;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;273,611248616507
2341824;1;5;4;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;322,301604805869
2341825;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;318,515598618274
2341830;2;2;1;1;2;1;1;1;4;3; ; ; ; ;1400000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;05;63;1;63;252,087046688615
2341831;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;284,942639799729
2341833;1;2;1;1;1;1;1;1;3;1; ; ;25000000;200000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;3;1;1;1;1;1;2;2;1;01;1;05;66;1;66;219,347700955025
2341837;1;3;1;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;241,282871419295
2341838;1;3;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;2;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;272,557237360442
2341839;1;5;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;303,260881438882
2341840;1;2;1;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;2;2;1;01;1;05;66;1;66;308,499258080709
2341841;1;5;1;1;1;1;1;1;4;3; ; ; ; ;1000000;1;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;6;2;1;01;1;05;66;1;66;241,282871419295
2341842;1;5;2;1;1;1;1;1;4;1; ; ;160000000;1500000; ;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;6;2;1;01;1;05;66;1;66;292,122607368065
2341843;1;6;3;1;1;1;1;1;4;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;6;1;2;1;1;1;6;2;1;01;1;05;66;1;66;291,726794917035
2341844;1;6;2;1;1;1;1;1;4;1; ; ;280000000;1800000; ;1;1;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;6;2;1;01;1;05;66;1;66;276,944298084829
2341845;1;5;4;1;1;1;1;1;3;3; ; ; ; ;380000;1;2;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;240,504862310544
2341847;1;3;2;1;1;1;1;1;4;3; ; ; ; ;400000;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;66;1;66;274,386156637791
2341848;1;5;3;1;1;1;1;1;4;4; ; ; ;300000; ;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;66;1;66;206,38953149275
2341849;1;4;2;1;1;1;1;1;4;3; ; ; ; ;270000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;4;3;1;2;1;1;1;3;2;1;01;1;05;66;1;66;260,452428975888
2341850;1;1;1;1;1;1;1;1;4;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;66;1;66;300,503145740686
2341851;1;1;1;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;66;1;66;318,515598618274
2341852;1;1;1;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;3;1;2;1;4;1;2;1;1;1;3;2;1;01;1;05;66;1;66;330,229186459217
2341853;1;4;1;1;1;1;1;1;3;1; ; ;80000000;500000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;218,498931784723
2341854;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;299,722907257059
2341855;1;6;3;1;1;1;1;1;3;1; ; ;170000000;500000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;299,913477622327
2341856;1;4;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;2;1;1;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;2;1;01;1;05;66;1;66;292,122607368065
2341857;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;1;05;66;1;66;276,944298084829
2341858;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;325,839896359954
2341859;1;4;3;1;1;1;1;1;4;3; ; ; ; ;200000;1;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;2;2;2;01;1;05;66;1;66;283,348485919291
2341860;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;2;1;1;1;2;2;1;01;1;05;66;1;66;326,803883926553
2341861;1;4;1;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;2;01;1;05;66;1;66;278,773217362179
2341862;1;6;4;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;1;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;295,731658983702
2341864;1;3;2;1;1;1;1;1;3;3; ; ; ; ;160000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;5;1;2;1;2;1;1;1;1;1;2;2;1;01;1;05;66;1;66;351,574688805127
2341865;1;5;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;1;05;66;1;66;292,122607368065
