DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1115114;1;1;1;70;2;50;1;4; ;2;144;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0124;44;954,513154568107
1115124;1;1;1;70;2;48;48;1; ;2;10;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;2;4530;44;907,402659886635
1115125;1;1;1;70;2;72;48;4; ;2;72;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;74;1;2;7493;44;977,250660175484
1115126;1;3;1;70;2;16;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;44;1048,91885183661
1115131;1;1;1;70;2;240;48;4; ;2;576;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;55;40;1;2;4010;44;1049,82410128659
1115140;1;11;1;70;2;24;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;44;1368,65736806903
1115175;1;3;1;70;2;2;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;44;788,728233013835
1115190;1;2;1;70;2;2;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;44;1046,91517512057
1115191;1;2;1;70;2;1;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;44;688,13076699786
1115192;1;1;1;70;2;2;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;37; ; ;1;1; ;44;691,039693163875
1115720;1;1;1;70;2;8;40;4; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;61;75;17;1;1;1710;52;1466,15114561833
1115721;1;1;1;70;2;26;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;61;61;01;1;2;0118;52;2087,15122925973
1115721;1;4;1;70;2;13;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;61;61;01;1;1;0140;52;2087,15122925973
1115723;1;3;1;70;2;16;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;52;1199,69351263004
1115724;1;2;1;70;2;12;40;3; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;61;01;1;1;0140;52;976,360735178576
1115735;1;4;1;70;2;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;52;1808,51338555741
1115740;1;2;1;70;2;104;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;863,167539506635
1115747;1;3;1;70;2;26;40;1; ;2;16;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;75;1;2;7512;52;1545,15720082363
1115751;1;1;1;70;2;20;48;1; ;2;20;4; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;52;1126,77756278176
1115752;1;3;1;70;2;52;48;1; ;2;26;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;75;75;17;1;2;1750;52;1075,15763122326
1115752;1;4;1;70;2;17;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;52;1075,15763122326
1115755;1;3;1;70;2;52;40;8; ;2;13;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0121;52;1478,07751779102
1115758;1;2;1;70;2;26;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;1171,35359124296
1115759;1;1;1;70;2;53;40;8; ;2;53;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;60;75;17;1;2;1750;52;1940,69905711414
1115760;1;3;1;70;2;13;40;1; ;2;28;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;52;1136,90852873721
1115764;1;2;1;70;2;26;48;4; ;2;6;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;52;1434,96361451808
1115769;1;3;1;70;2;24;50;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;52;743,868696337479
1115774;1;4;1;70;2;8;40;4; ;2;53;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;54;95;1;1;9500;52;1284,90226855868
1115774;1;5;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;98;61;01;1;1;0140;52;1284,90226855868
1115774;1;6;1;70;2;53;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;2; ;52;1284,90226855868
1115802;1;3;1;70;2;32;50;2; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;52;1410,9978347584
1115816;1;2;1;70;2;16;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;1463,30353590516
1115817;1;2;1;70;2;172;40;3; ;2;172;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;95;1;2;9500;52;1674,60785803353
1115837;1;1;1;70;2;40;48;3; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;52;703,657991105414
1115874;1;6;1;70;2;8;40;1; ;2;52;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5244;52;766,203064644696
1115879;1;4;1;70;2;18;40;1; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;52;1277,68065800454
1115885;1;2;1;70;2;40;40;8; ;2;8;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0115;52;792,914889282399
1115887;1;1;1;70;2;12;50;4; ;2;13;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;1;6031;50;873,181500016849
1115887;1;4;1;70;2;9;50;1; ;2;13;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;50;873,181500016849
1115897;1;2;1;70;2;52;48;1; ;2;52;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;50;806,527942142913
1115902;1;1;1;70;2;4;50;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;1;0121;50;2189,45385996464
1115904;1;1;1;70;2;4;50;4; ;2;5;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;63;61;01;1;1;0115;50;2108,23206359385
1115908;1;1;1;70;2;12;44;1; ;2;15;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;53;55;1;1;5521;50;818,983004203482
1115929;1;2;1;70;2;2;48;8; ;2;3;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;57000;2;62;62;75;1;1;7514;50;795,553965492001
1115939;1;3;1;70;2;4;44;8; ;2;6;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;50;2981,24775685375
1115975;1;1;1;70;2;2;48;8; ;2;2;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;62;62;01;1;1;0115;50;3259,38951189186
1115976;1;2;1;70;2;17;40;3; ;2;17;1; ;8;9;VINCULAION A SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;92;1;2;9242;50;2366,14298483176
1116012;1;4;1;70;2;4;42;1; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;45;54;95;1;1;9500;50;3462,46403484684
1116683;1;3;1;70;2;10;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;20;929,007380851902
1116714;1;1;1;70;2;16;48;8; ;2;16;8; ;3;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;2;0121;20;1081,20223237622
1116718;1;1;1;70;2;1;48;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;812,867420846186
1116784;1;2;1;70;2;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;20;911,280016917348
1116789;1;3;1;70;2;3;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;20;837,022537381767
1116808;1;2;1;70;2;4;48;1; ;2;35;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0118;20;595,23059504097
1116812;1;2;1;70;2;2;48;1; ;2;96;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;20;910,97338656842
1116864;1;1;1;70;2;1;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;54;1201,34380430681
1116865;1;2;1;70;2;24;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;2; ;54;891,333983957818
1116866;1;4;1;70;2;16;45;2; ;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;54;1011,93686240591
1116961;1;3;1;70;2;12;40;3; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;54;822,603089860622
1116971;1;5;1;70;2;2;40;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;95;95;45;1;1;4521;54;1321,53174590655
1116972;1;2;1;70;2;16;20;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;54;932,226769635128
1116981;1;3;1;70;2;32;40;1; ;2;32;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1921;54;1866,07559036634
1116985;1;3;1;70;2;80;40;1; ;2;80;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;45;52;1;2;5231;54;1030,6414223317
1117217;1;4;1;70;2;3;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;1; ;70;563,872933085466
1117288;1;2;1;70;2;8;40;3; ;2;140;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;55;74;1;1;7493;70;478,611521314205
1117289;1;1;1;70;2;2;40;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;54;54;95;1;1;9500;70;611,798508468007
1117292;1;9;1;70;2;2;60;4; ;2;3;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;57;57;93;1;1;9309;70;1013,8330792211
1117340;1;3;1;70;2;12;56;4; ;2;12;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;70;510,903682844453
1117343;1;2;1;70;2;5;60;4; ;2;54;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;99;50;1;1;5020;70;796,773394349118
1117520;1;1;1;70;2;8;48;8; ;2;8;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0130;73;2249,41486536136
1117544;1;1;1;70;2;40;40;4; ;2;250;1; ;5;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;41;62;01;1;2;0115;73;2155,75360822988
1117544;1;3;1;70;2;9;50;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;73;2155,75360822988
1117565;1;2;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;73;1440,4289559707
1117566;1;2;1;70;2;4;60;1; ;2;4;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1541;73;1944,38197445841
1117581;1;1;1;70;2;1;48;1; ;2;4;1; ;6;7; ; ; ;1; ; ; ;1; ; ; ;2; ;2;75;75;17;1;1;1710;73;1899,59835268697
1117623;1;2;1;70;2;3;40;4; ;2;4;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;73;2143,06481027345
1117623;1;4;1;70;2;4;40;1; ;2;12;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;01;1;1;0117;73;2143,06481027345
1117649;1;1;1;70;2;3;48;8; ;2;3;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0115;73;1197,21916086432
1117660;1;5;1;70;2;3;48;8; ;2;4;8; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;73;1970,87727414655
1117664;1;1;1;70;2;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;73;2211,91197963333
1117679;1;3;1;70;2;9;48;8; ;2;20;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;73;1748,42364321017
1117725;1;2;1;70;2;12;48;4; ;2;60;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;51;55;1;1;5521;73;1655,41502438361
1117769;1;3;1;70;2;4;18;8; ;2;4;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;2;62;62;01;1;1;0113;73;2159,87008515655
1117777;1;2;1;70;2;2;40;8; ;2;2;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;62;62;01;1;1;0121;73;2762,00975737852
1117780;1;2;1;70;2;3;20;3; ;2;48;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;73;3102,75163603485
1117784;1;1;1;70;2;1;27;8; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;62;01;1;1;0111;73;2927,19034093077
1117998;1;2;1;70;2;8;44;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;76;1884,484120643
1118004;1;1;1;70;2;12;72;1; ;2;4;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;98;2;55;53;55;1;1;5521;76;883,783438842838
1118004;1;5;1;70;2;2;48;3; ;2;4;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;76;883,783438842838
1118059;1;3;1;70;2;28;44;1; ;2;28;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;76;1768,26565983806
1118079;1;2;1;70;2;52;44;1; ;2;208;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5529;76;3518,839362759
1118103;1;2;1;70;2;8;48;6; ;2;108;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;76;1856,81231955486
1118107;1;2;1;70;2;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;76;1044,51732046417
1118108;1;1;1;70;2;2;48;3; ;2;2;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;95;1;1;9500;76;1031,74172561919
1118130;1;1;1;70;2;6;48;3; ;2;6;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;76;3423,31941693449
1453293;1;2;1;70;2;50;35;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;44;1077,96996653141
1453293;1;3;1;70;2;20;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;44;1077,96996653141
1453299;1;3;1;70;2;10;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;44;835,586651619813
1453323;1;3;1;70;2;20;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;44;743,524101306526
1453326;1;3;1;70;2;4;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;1; ;44;1687,71967809437
1453377;1;2;1;70;2;24;48;4; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;95;1;2;9500;44;1024,36115485696
1453392;1;3;1;70;2;48;44;1; ;2;192;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;39;63;1;2;6340;44;641,927663646806
1453392;1;4;1;70;2;12;24;1; ;2;192;1; ;7;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;63;1;1;6340;44;641,927663646806
1453441;1;4;1;70;2;2;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;44;1122,5550514757
1453452;1;3;1;70;2;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;71; ; ;1;1; ;44;1152,92100077399
1453525;1;1;1;70;2;8;40;1; ;2;120;1; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;98;98;45;1;1;4530;44;1834,83895938944
1453525;1;3;1;70;2;8;48;2; ;2;16;1; ;6;1; ; ; ; ; ;1; ; ; ; ; ;2; ;1;13;13;80;1;1;8011;44;1834,83895938944
1453525;1;7;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;44;1834,83895938944
