DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;DPTO;ORDEN;fex_c_2011
1870890;1;3;1;6; ;1;2;6; ;1; ; ;99;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;1;2;0;3; ;01;13;13;1;444,231013472411
1870891;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;13;1;336,402042728378
1870892;1;2;1;1;1;1;1;1;3;1; ; ;99;180000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;336,590804935107
1870893;1;5;4;2;1;1;1;1;3;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;2;1;1;3;3;1;01;13;13;1;238,762092140881
1870894;1;3;2;2;1;1;1;5;5;1; ; ;99;150000; ;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;13;13;1;357,835503228703
1870895;1;3;2;1;2;1;1;1;3;1; ; ;99;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;378,257923374316
1870895;2;2;2;1;2;1;1;1;4;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;13;1;378,257923374316
1870896;1;3;2;1;1;1;1;1;3;1; ; ;99;250000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;330,998023402417
1870897;1;2;2;2;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;13;13;1;315,382971246416
1870898;1;4;3;1;1;1;1;1;3;4; ; ; ;150000; ;1;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;326,200240988178
1870899;1;3;2;1;1;1;1;3;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;316,422021870553
1870900;1;3;2;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;398,8051632431
1870901;1;3;2;2;1;1;1;1;4;1; ; ;9000000;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;5;1;1;2;2;1;1;0;3;1;01;13;13;1;342,427637973484
1870902;1;1;1;2;1;1;1;6; ;3; ; ; ; ;50000;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;1;2;5;1;1;2;2;1;1;1;3;1;01;13;13;1;293,103037086942
1870903;1;3;2;6; ;1;1;5;5;1; ; ;10000000;60000; ;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;5;1;1;2;2;1;1;0;3;1;01;13;13;1;361,813541459053
1870904;1;2;1;6; ;1;2;5;5;1; ; ;9000000;60000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;5;2;1;2;2;1;2;0;3; ;01;13;13;1;309,098502106028
1870905;1;3;2;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2;3;1;01;13;13;1;350,131570601093
1870906;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;13;1;283,743894247632
1870907;1;3;2;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;5;1;1;1;1;1;1;1;3;1;01;13;13;1;330,583437147051
1870908;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;2;1;1;1;1;3;1;01;13;13;1;347,780182758747
1870909;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;327,851636441619
1870910;1;4;3;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;345,574024934282
1870911;1;2;1;1;1;1;1;1;3;1; ; ;10000000;120000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;374,861714090718
1870912;1;3;2;1;1;1;1;1;3;1; ; ;30000000;180000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;01;13;13;1;343,920095516746
1870912;2;2;2;1;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;13;1;343,920095516746
1870912;3;1;1;1;2;1;1;1;3;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;13;13;1;343,920095516746
1870913;1;4;2;1;1;1;1;1;3;1; ; ;15000000;150000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;13;1;415,126670191122
1870914;1;2;1;3;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;2;1;1;2;1;1;1;3;1;01;13;13;1;323,05385402738
1870915;1;4;3;1;1;1;1;1;3;1; ; ;30000000;350000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;354,689116267905
1870916;1;2;1;2;2;1;1;1;5;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;2;1;2;2;1;1;1;3;1;01;13;13;1;398,180698874329
1870918;1;1;1;6; ;1;1;2;4;1; ; ;14000000;70000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;2;2;1;1;1;3;1;01;13;13;1;314,066819269948
1870919;1;3;2;6; ;1;1;1;4;1; ; ;99;100000; ;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;7;2;1;1;1;1;1;1;3;1;01;13;13;1;336,590804935107
1870921;1;2;1;1;1;1;1;3;3;4; ; ; ;120000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;5;2;1;1;1;1;1;1;3;1;01;13;13;1;334,239417092761
1870922;1;1;1;1;2;1;1;6; ;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;3;1;01;13;13;1;421,536493057571
1870923;1;3;2;2;2;1;1;5;5;1; ; ;70000000;100000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;2;1;1;2;1;1;1;3;1;01;13;13;1;325,401427111468
1870924;1;1;1;2;2;1;1;6; ;3; ; ; ; ;80000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;1;2;2;1;1;1;3;1;01;13;13;1;308,303502987577
1870925;1;4;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;314,310870775633
1870926;1;2;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;13;1;342,187401226056
1870927;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;354,740590808603
1870928;1;4;3;1;1;1;1;1;3;1; ; ;30000000;180000; ;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;426,259704700446
1870929;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;393,623153207517
1870930;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;01;13;13;1;336,594619693366
1870931;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;365,746622757095
1870932;1;3;2;1;1;1;1;4;3;1; ; ;15000000;150000; ;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;354,689116267905
1870933;1;4;2;1;1;1;1;1;3;1; ; ;30000000;150000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;370,304168423906
1870935;1;3;2;1;1;1;1;4;3;1; ; ;10000000;150000; ;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;327,607584935934
1870936;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;336,590804935107
1870937;1;3;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;356,63804903186
1870939;1;4;3;1;1;1;1;1;3;1; ; ;40000000;300000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;308,588920758624
1870940;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;13;13;1;343,222637091935
1870941;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;375,582834023807
1870942;1;4;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;331,78471773966
1870943;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;297,656767995495
1870945;1;3;1;1;1;1;1;1;3;3; ; ; ; ;360000;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;336,180033437999
1870946;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;374,861714090718
1870947;1;4;1;1;1;1;1;1;3;2; ;650000;80000000;500000; ;2;2;1;1;1;2;2;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;374,861714090718
1870948;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;361,320948424732
1870949;1;3;2;1;1;1;1;1;3;1; ; ;70000000;350000; ;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;352,205857091109
1870951;1;4;2;1;1;1;1;1;3;1; ; ;2000000;150000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;335,555569069229
1870952;1;2;2;2;1;1;2;2;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;2;2;1;2;1;3; ;01;13;13;1;295,177323576957
1870953;1;4;2;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;342,187401226056
1870954;1;3;2;1;1;1;1;1;3;1; ; ;45000000;200000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;1;3;1;01;13;13;1;361,320948424732
1870955;1;3;2;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;423,485425821525
1870957;1;3;2;1;1;1;1;1;3;1; ; ;6000000;300000; ;1;2;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;342,187401226056
1870958;1;5;4;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;2;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;383,140230175899
1870959;1;3;2;1;1;1;1;1;3;1; ; ;9000000;400000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;376,235111424999
1870960;1;4;3;1;1;1;1;1;3;1; ; ;90000000;450000; ;1;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;361,820059067442
1870961;1;4;3;1;1;1;1;1;3;1; ; ;100000000;4000000; ;1;2;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;316,422021870553
1870963;1;3;2;1;2;1;1;1;3;1; ; ;9000000;400000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;366,416268149485
1870963;2;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;13;1;366,416268149485
1870965;1;4;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;351,17062122523
1870966;1;5;2;1;1;1;1;1;3;1; ; ;1000000;600000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;382,617121259026
1870967;1;3;1;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;351,542729307107
1870968;1;3;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;356,763402757921
1870970;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;1;3;1;01;13;13;1;319,903652308324
1870971;1;3;2;1;1;1;1;1;3;1; ; ;25000000;250000; ;2;2;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;1;1;3;1;01;13;13;1;370,304168423906
1870972;1;3;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;427,67086340646
1870973;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;355,103702523271
1870974;1;5;3;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;2;1;1;1;2;1;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;370,63851513405
1870975;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;322,639267772014
1870976;1;3;2;1;1;1;1;1;3;2; ;1000000;60000000;400000; ;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;13;1;292,688450831575
1870977;1;5;2;1;1;1;1;1;3;1; ; ;200000000;1000000; ;2;2;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;13;1;405,936106042637
1870978;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;361,320948424732
1870979;1;5;1;1;1;1;1;1;3;1; ; ;75000000;350000; ;1;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;359,298136475415
1870980;1;2;1;1;1;1;1;3;3;4; ; ; ;200000; ;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;374,861714090718
1870981;1;4;1;1;1;1;1;1;3;4; ; ; ;350000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;341,77281497069
1870982;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;1;1;1;2;1;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;317,829365818308
1870983;1;4;2;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;13;13;1;358,049207737874
1870984;1;4;3;1;1;1;1;1;3;1; ; ;60000000;600000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;13;13;1;350,131570601093
1870985;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;13;13;1;318,868416442445
1870987;1;4;3;1;1;1;1;1;3;3; ; ; ; ;255000;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;13;1;346,613075558418
1870988;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;1;3;1;01;13;13;1;354,689116267905
1870989;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;405,339454706288
1870991;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;336,594619693366
1870992;1;4;1;1;2;1;1;1;3;4; ; ; ;200000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;359,289140108206
1870992;2;3;2;1;2;1;1;1;3;4; ; ; ;200000; ;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2; ; ; ; ; ; ; ; ; ; ;1;01;13;13;1;359,289140108206
1870993;1;4;2;1;1;1;1;1;3;1; ; ;99;5000000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;13;13;1;381,368192521485
1870994;1;1;1;1;1;1;1;2;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;13;13;1;359,298136475415
1870995;1;5;4;1;1;1;1;1;3;1; ; ;150000000;800000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;4;3;1;01;13;13;1;349,507106232323
1870996;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;2;2;1;1;1;2;2;2;1;2;2;2;1;2;2;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;13;13;1;355,728166892042
1870997;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;336,594619693366
1870998;1;2;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;3;3;1;01;13;13;1;382,617121259026
1870999;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;1;2;1;1;1;4;1;1;1;1;1;3;3;1;01;13;13;1;328,64663556007
1871000;1;4;3;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;13;13;1;319,979180328458
1871001;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;2;1;4;1;1;1;1;1;2;3;1;01;13;13;1;308,714274484685
1871111;1;1;1;1;1;1;1;2;4;4; ; ; ;150000; ;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;17;17;1;155,518809999586
1871112;1;3;1;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;17;17;1;132,374350485761
1871113;1;3;2;1;1;1;1;1;3;3; ; ; ; ;590000;1;1;1;2;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;17;17;1;136,507569651705
1871115;1;3;3;1;1;1;1;1;3;3; ; ; ; ;180000;1;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;1;2;1;1;1;4;1;1;1;1;1;2;1;1;01;17;17;1;128,479227960699
1871116;1;5;3;1;1;1;1;1;3;3; ; ; ; ;170000;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;2;1;2;2;1;2;1;3;1;1;1;1;1;2;2;1;01;17;17;1;169,800960745
1871117;1;4;3;1;1;1;1;1;4;3; ; ; ; ;170000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;4;3;1;2;1;1;1;2;2;1;01;17;17;1;259,418328063057
1871118;1;4;3;1;1;1;1;1;3;3; ; ; ; ;220000;1;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;1;3;1;1;1;1;1;2;2;1;01;17;17;1;169,521847834221
1871119;1;3;2;1;1;1;1;1;3;2; ;125000;30000000;200000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;17;17;1;182,751790092702
1871120;1;4;3;1;1;1;1;1;3;4; ; ; ;300000; ;2;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;17;1;195,007259539944
1871121;1;4;1;1;1;1;1;1;4;1; ; ;60000000;500000; ;2;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;1;3;1;2;1;1;1;2;2;1;01;17;17;1;159,191083589196
1871122;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;2;1;1;1;2;2;1;2;1;1;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;17;1;252,322302713078
1871123;1;3;2;1;1;1;1;1;3;1; ; ;30000000;180000; ;1;1;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;4;4;1;1;1;1;1;2;2;1;01;17;17;1;125,197924289382
