Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3816203;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;2;1;2;1;1;1;1;1;2;2;1;01;05;09;05;1468,27757712173
3816204;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1037,93300968751
3816205;1;4;3;1;1;1;1;1;3;3; ; ; ; ;700000;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1106,42897681792
3816206;1;10;4;1;1;1;1;1;1;1; ; ;400000000;1500000; ;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;5;1;2;1;1;1;4;2;1;01;05;09;05;1153,67857699791
3816207;1;5;1;1;1;1;1;1;4;3; ; ; ; ;700000;1;2;1;2;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;1;2;1;3;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;09;05;1013,88291260902
3816208;1;5;2;1;1;1;1;1;4;1; ; ;250000000;800000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;4;7;1;01;05;09;05;1221,23996741897
3816209;1;2;1;1;1;1;1;1;3;1; ; ;75000000;450000; ;1;2;1;1;1;1;2;2;1;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1036,99843297815
3816210;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;2;1;01;05;09;05;915,457119900844
3816211;1;5;3;1;1;1;1;1;3;3; ; ; ; ;850000;1;1;1;2;2;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1009,86185584471
3816212;1;1;1;1;1;1;1;1;4;3; ; ; ; ;195000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;2;1;01;05;09;05;2518,83871073161
3816213;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1999,4306735374
3816215;1;5;4;1;1;1;1;1;4;3; ; ; ; ;737000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;6;1;2;1;4;1;2;1;1;1;4;7;1;01;05;09;05;1085,1826098675
3816216;1;3;2;3;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;2;1;1;3;2;1;01;05;09;05;1114,67853918698
3816217;1;4;2;1;1;1;1;1;3;3; ; ; ; ;245000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;3;2;1;01;05;09;05;1505,89037483194
3816218;1;4;3;3;1;1;1;1;3;4; ; ; ;350000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;4;2;2; ;4;1;2;1;4;1;1;2;1;1;3;2;1;01;05;09;05;1009,86185584471
3816219;1;5;4;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;9;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;792,812828318955
3816220;1;2;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;810,485692693923
3816221;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;4;1;2;1;2;1;2;1;1;1;2;2;1;01;05;09;05;1239,06971648322
3816222;1;4;3;1;1;1;1;1;3;1; ; ;70000000;350000; ;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;801,301553615506
3816223;1;2;1;1;1;1;1;1;4;3; ; ; ; ;270000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1259,4193553658
3816224;1;3;1;1;1;1;1;1;4;2; ;656000;45000000;300000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;09;05;2565,06975146986
3816225;1;2;1;1;1;1;1;1;4;4; ; ; ;280000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;1;4;1;1;2;1;4;1;2;1;1;1;1;2;1;01;05;09;05;2303,61884715841
3816227;1;3;2;1;1;1;1;1;3;1; ; ;20000000;350000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;909,84606211146
3816228;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;05;09;05;871,765839596655
3816229;1;3;1;1;1;1;1;1;3;2; ;287000;40000000;300000; ;1;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1105,49440010856
3816230;1;4;3;1;1;1;1;1;4;3; ; ; ; ;850000;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;4;7;1;01;05;09;05;1239,06971648322
3816231;1;6;4;1;1;1;1;1;4;3; ; ; ; ;850000;1;2;1;2;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;6;1;2;1;4;1;2;1;1;1;4;7;1;01;05;09;05;1052,36463509883
3816232;1;4;3;3;1;1;1;1;3;1; ; ;70000000;300000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2; ;2;2; ;3;1;2;1;4;1;1;2;1;1;3;2;1;01;05;09;05;1260,35393207516
3816233;1;4;3;3;1;1;1;1;4;1; ; ;35000000;400000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;2;1;4;1;2;2;1;1;3;2;1;01;05;09;05;1137,79405955611
3816234;1;6;3;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;4;3;1;01;05;09;05;912,46980527791
3816235;1;6;1;1;1;1;1;6; ;3; ; ; ; ;1000000;2;2;1;2;2;2;1;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;7;1;01;05;09;05;1036,99843297815
3816236;1;1;1;1;1;1;1;1;4;3; ; ; ; ;400000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;2;1;01;05;09;05;2565,06975146986
3816237;1;5;3;1;1;1;1;1;1;1; ; ;160000000;850000; ;2;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;4;2;1;01;05;09;05;992,273410532582
3816238;1;5;1;1;1;1;1;1;4;1; ; ;200000000;1000000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;2;1;01;05;09;05;1259,4193553658
3816239;1;5;3;3;1;1;1;1;3;1; ; ;75000000;400000; ;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;2;1;4;1;1;2;1;1;3;2;1;01;05;09;05;810,485692693923
3816240;1;4;3;1;1;1;1;1;3;3; ; ; ; ;310000;1;1;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;2;1;1;1;1;1;2;2;1;01;05;09;05;873,5253458996
3816241;1;3;2;1;1;1;1;3;3;3; ; ; ; ;550000;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;09;05;1328,84989920557
3816242;1;3;2;1;1;1;1;1;4;3; ; ; ; ;330000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;2;1;1;1;1;2;1;01;05;09;05;1743,53167919331
3816243;1;4;3;1;1;1;1;1;4;1; ; ;60000000;350000; ;1;2;1;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;2;1;2;1;1;1;1;2;1;01;05;09;05;2703,9308391494
3816244;1;3;3;1;1;1;1;1;1;1; ; ;250000000;1100000; ;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;6;1;2;1;1;1;5;2;1;01;05;09;05;1105,49440010856
3816245;1;2;2;1;1;1;1;1;1;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;6;1;2;1;4;1;2;1;1;1;2;3;1;01;05;09;05;738,98764952735
3816246;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;818,889998927633
3816249;1;3;2;1;1;1;1;1;4;1; ; ;150000000;98; ;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;7;1;01;05;09;05;1083,31345644879
3816250;1;6;3;1;1;1;1;1;3;1; ; ;300000000;1000000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;05;09;05;1148,16668464056
3816251;1;3;2;1;1;1;1;1;3;2; ;350000;80000000;450000; ;1;2;1;2;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1083,31345644879
3816252;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;968,502465847741
3816253;1;4;2;1;1;1;1;1;3;4; ; ; ;370000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;937,638063560616
3816254;1;3;2;1;1;1;1;1;3;2; ;400000;65000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;2;1;4;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;611,109529543137
3816255;1;4;3;1;1;1;1;1;3;3; ; ; ; ;740000;1;2;1;2;2;2;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1137,79405955611
3816256;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;05;09;05;846,026576061076
3816257;1;4;1;1;1;1;1;1;4;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;5;2;1;01;05;09;05;1105,49440010856
3816258;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;1151,8094235792
3816261;1;5;3;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;05;09;05;1152,74400028856
3816262;1;4;2;1;1;1;1;1;3;1; ; ;98;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1083,31345644879
3816263;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;05;09;05;1184,43436951125
3816264;1;4;3;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;946,822202639034
3816265;1;7;4;1;1;1;1;1;4;4; ; ; ;900000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;4;1;2;1;1;1;3;2;1;01;05;09;05;1008,00318410974
3816266;1;3;2;1;1;1;1;1;3;1; ; ;110000000;550000; ;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1109,05271998437
3816267;1;3;1;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1282,53487573493
3816268;1;4;1;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;1151,8094235792
3816269;1;1;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;1;2;2;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;1105,49440010856
3816270;1;3;2;1;1;1;1;1;4;1; ; ;20000000;1200000; ;1;1;1;2;2;1;2;2;2;1;2;1;1;1;1;2;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;09;05;1190,92338823539
3816271;1;1;1;1;1;1;1;1;3;3; ; ; ; ;264200;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;1282,53487573493
3816272;1;2;1;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;746,66620664354
3816273;1;2;1;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;05;09;05;1259,4193553658
3816274;1;4;2;1;1;1;1;1;3;4; ; ; ;450000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;05;09;05;1048,80631522302
3816275;1;4;1;1;1;1;1;1;3;1; ; ;180000000;500000; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;05;09;05;1151,8094235792
3816277;1;3;2;1;1;1;1;1;1;3; ; ; ; ;1200000;1;1;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;09;05;1198,36575080197
3816278;1;3;2;1;1;1;1;1;4;1; ; ;50000000;250000; ;1;1;1;2;2;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;05;09;05;1328,84989920557
3816279;1;2;1;1;1;1;1;3;4;3; ; ; ; ;230000;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;05;09;05;1282,53487573493
3816280;1;3;1;1;1;1;1;1;4;3; ; ; ; ;380000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;3;2;1;01;05;09;05;1259,4193553658
3816281;1;3;1;1;1;1;1;1;3;3; ; ; ; ;340000;1;1;1;2;2;2;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1091,56301881785
3816282;1;2;1;1;1;1;1;1;4;3; ; ; ; ;450000;2;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;09;05;1282,53487573493
3816283;1;4;3;1;1;1;1;1;3;2; ;477000;150000000;800000; ;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1323,23884141619
3816284;1;3;1;1;1;1;1;1;3;1; ; ;60000000;700000; ;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1013,88291260902
3816285;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;05;09;05;1198,36575080197
3816286;1;2;1;1;1;1;1;1;4;3; ; ; ; ;846000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;2;1;01;05;09;05;1282,53487573493
3816287;1;3;1;1;1;1;1;1;3;3; ; ; ; ;329000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;3;1;01;05;09;05;1105,49440010856
3816290;1;2;2;1;1;1;1;1;1;3; ; ; ; ;220000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;3;3;1;01;05;09;05;1036,99843297815
3816291;1;2;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;05;09;05;1459,5753513613
3816292;1;4;3;1;1;1;1;1;3;2; ;450000;100000000;550000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;970,09246687281
3816293;1;3;1;1;1;1;1;1;3;2; ;736000;300000000;1000000; ;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1151,8094235792
3816294;1;3;2;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;1;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1114,67853918698
3816295;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1437,39440770152
3816296;1;2;1;1;1;1;1;1;4;3; ; ; ; ;1000000;1;1;1;2;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;5;2;1;01;05;09;05;1025,69079485389
3816297;1;5;4;1;1;1;1;1;1;3; ; ; ; ;300000;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;5;2;2; ;7;1;2;1;2;1;2;1;1;1;2;3;1;01;05;09;05;1190,46065134688
3816298;1;4;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;3;4;1;1;1;1;1;3;2;1;01;05;09;05;1007,06860740038
3816299;1;4;3;1;1;1;1;1;3;1; ; ;400000000;1000000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;6;1;2;3;4;1;1;1;1;1;3;2;1;01;05;09;05;863,587654415423
3816300;1;4;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;3;2;1;1;1;1;1;2;2;1;01;05;09;05;1013,88291260902
3816301;1;3;2;1;1;1;1;1;4;3; ; ; ; ;240000;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;2;3;4;1;2;1;1;1;2;2;1;01;05;09;05;801,301553615506
3816302;1;6;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;1;2;1;1;1;2;1;2;2;2; ;4;1;1;3;4;1;1;1;1;1;2;2;1;01;05;09;05;1080,32614182586
3816303;1;3;1;1;1;1;1;1;4;3; ; ; ; ;260000;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;3;4;1;2;1;1;1;2;2;1;01;05;09;05;1259,4193553658
3816306;1;3;2;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;1;2;2;1;2;2;2;1;1;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1038,58843400322
3816307;1;5;4;1;1;1;1;1;3;1; ; ;160000000;650000; ;1;1;1;2;1;1;2;2;2;1;1;2;2;2;1;1;2;1;1;1;1;1;5;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;642,629356145975
3816309;1;5;4;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;1;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;2;1;1;1;1;1;2;2;1;01;05;09;05;1186,90233147108
3816310;1;5;3;1;1;1;1;1;3;2; ;557000;90000000;600000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;9;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;768,780024701115
3816311;1;5;3;1;1;1;1;1;3;4; ; ; ;450000; ;1;1;1;1;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;664,965043670395
3816313;1;3;2;1;1;1;1;1;4;3; ; ; ; ;412000;1;1;1;2;1;2;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;3;2;1;01;05;09;05;1282,53487573493
3816314;1;3;2;1;1;1;1;1;3;3; ; ; ; ;520000;1;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;1216,66265177097
3816316;1;6;4;1;1;1;1;1;3;1; ; ;55000000;400000; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1448,3950901439
3816317;1;6;3;1;2;1;1;1;3;3; ; ; ; ;380000;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1174,84096121595
3816317;2;1;1;1;2;1;1;1;3;3; ; ; ; ;99;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;2;2;1;4;1;1;1;1;1;2;2;1;01;05;09;05;1174,84096121595
3816318;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;09;05;778,186033246378
3816319;1;4;4;1;1;1;1;1;4;3; ; ; ; ;550000;1;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;7;1;2;1;4;1;2;1;1;1;3;2;1;01;05;09;05;541,189439869718
3816320;1;5;2;1;1;1;1;1;3;3; ; ; ; ;800000;1;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;05;09;05;769,781727012668
