Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
2949623;1;1;1;1;2;1;1;1;3;3; ; ; ; ;220000;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;1;3;2;01;1;05;50;204,507686643075;50
2949624;1;2;1;1;1;1;1;1;2;3; ; ; ; ;210000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;05;50;207,36410742146;50
2949625;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;1;3;1;01;1;05;50;165,422118595791;50
2949626;1;1;1;2;2;1;1;1;3;1; ; ;98;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;3;1;2;1;1;2;1;1;1;3;1;01;1;05;50;143,471262818635;50
2949627;1;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;1;2;1;1;1;1;1;1;3;2;01;1;05;50;165,422118595791;50
2949628;1;2;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;3;2;2; ;6;1;1;1;2;1;1;1;1;1;1;3;2;01;1;05;50;229,316800283177;50
2949629;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;1;1;2;2;1;2;1;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;50;145,488420640295;50
2949630;1;5;1;1;1;1;1;1;3;3; ; ; ; ;700000;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;1;05;50;165,422118595791;50
2949631;1;3;1;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;2;01;1;05;50;143,471262818635;50
2949632;1;2;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;2;1;1;1;1;1;3;3;2;01;1;05;50;202,619700105174;50
2949633;1;3;1;1;1;1;1;1;3;3; ; ; ; ;370000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;3;3;1;01;1;05;50;194,971604798498;50
2949634;1;4;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;2;2;1;1;2;2;2;2;1;2;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;50;183,743616649361;50
2949635;1;2;1;1;1;1;1;1;3;1; ; ;5000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;1;5;2;1;1;1;1;1;1;3;1;01;1;05;18;33,9625350803047;18
2949636;1;5;3;1;1;1;1;1;3;1; ; ;3000000;120000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;5;1;1;5;2;1;1;1;1;1;1;3;2;01;1;05;18;77,6392214892513;18
2949637;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;1;05;18;50,9454224940518;18
2949638;1;3;1;1;1;1;1;1;3;1; ; ;4000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;1;5;2;1;1;1;1;1;1;3;2;01;1;05;18;80,0744500411366;18
2949639;1;3;2;1;1;1;1;1;3;1; ; ;4000000;180000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;6;1;1;5;2;1;1;1;1;1;1;3;2;01;1;05;18;70,9139296804521;18
2949640;1;2;1;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;2;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;18;50,2941129354128;18
2949641;1;2;1;1;1;1;1;1;3;3; ; ; ; ;3300000;2;2;1;2;1;1;2;2;1;1;2;2;1;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;18;51,5012403159532;18
2949642;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;05;18;51,1137947283576;18
2949643;1;2;2;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;1;5;2;1;1;1;1;1;1;3;2;01;1;05;18;100,819866112124;18
2949643;2;1;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;2;01;1;05;18;100,819866112124;18
2949644;1;2;1;1;1;1;1;1;3;4; ; ; ;170000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;1;01;1;05;18;66,3428107775118;18
2949645;1;3;2;1;1;1;1;1;3;2; ;232000;40000000;250000; ;1;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;1;05;18;66,3428107775118;18
2949646;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;1;3;1;01;1;05;18;50,2941129354128;18
2949647;1;1;1;1;1;1;1;5;4;3; ; ; ; ;150000;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;1;1;1;2;3;1;01;1;05;18;42,1036135737539;18
2949648;1;4;2;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;5;2;1;2;1;1;1;1;3;1;01;1;05;18;65,546164418831;18
2949649;1;7;2;1;1;1;1;1;4;1; ; ;250000000;800000; ;1;2;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;2;1;1;1;4;3;1;01;1;05;18;50,2409699119384;18
2949650;1;3;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;2;2;1;1;2;1;2;1;1;2;1;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;2;01;1;05;47;146,673330815783;47
2949651;1;4;3;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;1;1;2;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;1;1;5;1;1;1;2;1;1;1;1;1;1;3;2;01;1;05;47;181,042425613902;47
2949652;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;1;3;3;1;1;1;2;1;1;1;1;1;3;3;2;01;1;05;47;113,159829443026;47
2949654;1;2;1;1;1;1;1;1;3;5; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;47;152,970895449438;47
2949655;1;4;2;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;47;127,447715988191;47
2949656;1;2;1;1;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;3;3;2;01;1;05;47;159,86059006726;47
2949658;1;3;2;1;1;1;1;4;3;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;47;113,569181038225;47
2949659;1;4;3;1;1;1;1;4;3;5; ; ; ;250000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;11;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;47;256,804434528537;47
2949660;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;6;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;47;169,806480114252;47
2949661;1;4;1;1;1;1;1;1;3;1; ; ;98;350000; ;1;2;1;1;1;1;2;1;1;1;2;1;2;2;1;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;47;139,191506213792;47
2949662;1;3;2;1;1;1;1;1;3;1; ; ;70000000;600000; ;1;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;1;05;47;154,916600323777;47
2949663;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;2;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;47;177,021241069057;47
2949664;1;3;2;1;1;1;1;1;3;1; ; ;10000000;200000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;5;1;1;1;2;1;1;1;1;1;2;3;2;01;1;05;47;158,082543356407;47
2949665;1;2;1;1;1;1;1;6; ;4; ; ; ;150000; ;2;2;1;2;2;1;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;05;47;156,57347154145;47
2949666;1;1;1;1;1;1;9;6; ;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;3;3;2;01;1;05;47;160,60226227092;47
2949667;1;2;1;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;2;01;1;05;47;143,162294253467;47
2949668;1;3;2;1;2;1;1;1;3;5; ; ; ;350000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;7;1;1;1;2;1;1;1;1;1;3;3;2;01;1;05;47;190,976154422193;47
2949668;2;1;1;1;2;1;1;1;3;5; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;2;01;1;05;47;190,976154422193;47
2949669;1;2;1;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;47;112,040082030563;47
2949670;1;2;2;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;1;05;47;130,440391979846;47
2949671;1;3;2;1;1;1;1;1;3;5; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;1;3;2;01;1;05;47;127,447715988191;47
2949672;1;3;2;2;1;1;5;1;1;1; ; ;25000000;150000; ;1;2;1;2;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;22,4136690647492;27
2949673;1;4;2;2;1;3;5;1;1;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;1;05;27;22,4136690647492;27
2949674;1;2;1;2;1;1;5;1;4;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;2;2;1;2;1;3; ;01;1;05;27;44,8273381294984;27
2949675;1;2;1;2;1;1;5;3;1;3; ; ; ; ;90000;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;5;1;2;1;2;1;2;2;1;2;1;3; ;01;1;05;27;179,309352517993;27
2949676;1;4;3;6; ;1;5;1;1;5; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;8;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;89,6546762589967;27
2949677;1;6;3;2;1;1;5;1;4;1; ; ;99;270000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;2;1;3; ;01;1;05;27;39,6674504270006;27
2949678;1;2;1;2;1;1;5;1;4;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;2;1;2;1;3; ;01;1;05;27;25,5105732261326;27
2949679;1;2;1;2;1;1;5;1;4;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;1;1;5;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;179,309352517993;27
2949680;1;4;2;3;1;1;5;1;4;1; ; ;15000000;180000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;1;3;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;41,3219661975864;27
2949681;1;2;1;1;1;5;5;1;4;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;2;1;2;1;2;1;2;2;1; ; ;01;1;05;27;86,345644717825;27
2949682;1;4;2;3;1;1;5;1;4;1; ; ;80000000;450000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;4;1;2;2;1;2;2;3; ;01;1;05;27;22,4136690647492;27
2949683;1;3;2;3;2;3;5;1;4;3; ; ; ; ;90000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;1;05;27;89,6546762589967;27
2949683;2;1;1;3;2;3;5;1;4;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ;01;1;05;27;89,6546762589967;27
2949684;1;4;1;3;1;1;5;1;4;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;78,4098970418552;27
2949686;1;3;2;3;2;1;5;1;1;1; ; ;98;500000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;1;2;1;3; ;01;1;05;27;22,4136690647492;27
2949686;2;1;1;3;2;1;5;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ;01;1;05;27;22,4136690647492;27
2949687;1;5;2;2;1;1;5;1;4;4; ; ; ;400000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;1;1;3;1;1;1;4;1;2;2;1;2;2;3; ;01;1;05;27;30,7492145244425;27
2949688;1;5;2;2;1;1;5;1;4;3; ; ; ; ;200000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;1;1;2;1;1;2;1;1;1;4;1;2;2;1;2;2;3; ;01;1;05;27;89,6546762589967;27
2949689;1;3;1;2;1;1;5;1;4;3; ; ; ; ;350000;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;1;2;2;3; ;01;1;05;27;22,4136690647492;27
2949695;1;2;1;1;1;1;1;4;4;5; ; ; ;250000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;5;1;1;2;1;1;1;1;3;2;01;1;05;54;366,205154905407;54
2949696;1;2;1;1;1;4;1;5;5;4; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;5;1;1;2;1;2;1;1; ;2;01;1;05;54;360,767691286201;54
2949701;1;4;1;1;1;1;1;3;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;1;1;1;1;3;1;01;1;05;63;149,718298995988;63
2949702;1;4;2;1;1;1;1;1;3;1; ; ;23000000;250000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;1;05;63;135,661913895263;63
2949703;1;4;3;1;1;1;1;1;3;1; ; ;12000000;130000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;4;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;63;96,0612878801254;63
2949704;1;4;2;1;1;1;1;1;3;1; ; ;25000000;180000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;63;91,5305751792164;63
2949705;1;5;2;1;1;1;1;1;3;1; ; ;45000000;250000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;63;96,5923660244281;63
2949706;1;5;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;1;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;63;157,196539897686;63
2949707;1;4;2;1;1;1;1;1;3;1; ; ;35000000;250000; ;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;63;118,376356866163;63
2949708;1;4;1;1;1;1;1;1;3;1; ; ;60000000;250000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;63;106,11796884684;63
2949709;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;63;175,04772732912;63
2949709;2;2;1;1;1;1;1;1;3;3; ; ; ; ;230000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;1;05;63;175,04772732912;63
2949710;1;8;5;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;5;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;1;05;63;130,66702377376;63
2949711;1;3;2;1;1;1;1;1;3;2; ;225000;20000000;150000; ;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;1;05;63;62,3714850615132;63
2949712;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;1;05;63;104,247516032855;63
2949713;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;1;05;63;136,950450646827;63
2949714;1;4;1;1;1;1;1;1;3;3; ; ; ; ;430000;2;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;1;05;63;144,656508150776;63
2949715;1;1;1;1;1;1;1;6; ;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;2;1;2;1;1;1;3;3;1;01;1;05;63;149,718298995988;63
2949716;1;4;3;1;1;1;1;1;3;1; ; ;12000000;150000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;1;05;63;62,3714850615132;63
2949717;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;1;05;63;133,105516828391;63
2949718;1;4;2;1;1;1;1;1;3;1; ; ;28000000;170000; ;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;1;05;63;71,6170371514663;63
2949719;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;63;157,196539897686;63
2949720;1;4;2;1;1;1;1;1;3;1; ; ;70000000;400000; ;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;1;05;63;135,661913895263;63
2949721;1;3;2;1;1;1;1;5;3;1; ; ;30000000;280000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;2; ;2;2; ;5;1;2;1;2;1;1;1;1;1;3;3;1;01;1;05;63;225,336491307027;63
2949722;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;63;147,3167680377;63
2949723;1;7;4;1;1;1;1;1;3;1; ; ;63000000;350000; ;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;05;63;87,5977717689149;63
2949724;1;4;2;1;1;1;1;1;4;3; ; ; ; ;265000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;2;1;2;1;4;1;2;1;1;1;2;3;1;01;1;05;63;105,868604007528;63
2949725;1;6;3;1;1;1;1;1;3;2; ;450000;80000000;350000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;05;63;145,82245768203;63
2949726;1;3;2;1;1;1;9;1;3;1; ; ;35000000;250000; ;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2; ;2;1;1;1;2;1;1;1;1;2;2;3; ;01;1;05;70;97,5955207268229;70
2949727;1;3;2;1;1;1;1;1;3;1; ; ;45000000;250000; ;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;1;05;70;94,286762862374;70
2949728;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;3;2;01;1;05;70;92,3439678070468;70
2949729;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;70;95,9839562852861;70
2949730;1;4;3;1;1;1;1;1;3;2; ;1000000;80000000;500000; ;1;2;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;70;167,362055702497;70
2949731;1;4;3;1;1;1;1;1;3;2; ;220000;70000000;500000; ;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;70;184,687935614094;70
2949732;1;2;1;1;1;1;1;1;3;3; ; ; ; ;260000;1;2;1;2;2;1;2;2;1;1;2;2;2;2;1;2;1;1;1;1;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;1;05;70;96,7232771832218;70
2949733;1;4;3;1;1;1;1;1;3;2; ;600000;90000000;350000; ;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;2;01;1;05;70;168,349494233539;70
