DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;clase;MES;INI;DPTO;fex_c_2011
5166442;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;2336,82896594303
5166442;1;3;1;80;1;1;8; ;2; ; ;12;AISLAMIENTO PREVENTIVO;2; ;1;175000;2; ;98;2;2;04;1;19;2336,82896594303
5166443;1;1;1;80;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;19;1633,04454514547
5166443;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;877803;2;2;04;1;19;1633,04454514547
5166445;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;04;1;19;877,025780181252
5166446;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1995,12588198702
5166449;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1595,07092562038
5166450;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;04;1;19;1789,42417891342
5166450;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1789,42417891342
5166450;2;1;2;80;1;1;8; ;2; ; ;9; ;2; ;2; ;1;40;98;2;2;04;1;19;1789,42417891342
5166450;2;2;2;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1789,42417891342
5166453;1;1;1;80;1;4;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;19;1092,57887215432
5166454;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;19;1211,04144282352
5166455;1;1;1;80;1;1;7; ;2; ; ;12;POR LA CUARENTENA;2; ;2; ;1;40;877803;2;2;04;1;19;1367,68123204744
5166455;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;24;877803;2;2;04;1;19;1367,68123204744
5166455;1;3;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;877803;2;2;04;1;19;1367,68123204744
5166456;1;1;1;80;1;1;9;SITUACION ACTUAL DE PANDEMIA;2; ; ;2; ;2; ;2; ;1;40;600000;2;2;04;1;19;1713,53349628957
5166456;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;98;2;2;04;1;19;1713,53349628957
5166456;1;3;1;80;1;1;9;SITUACION DE PANDEMIA;2; ; ;12;AISLAMIENTO PREVENTIVO;2; ;1;150000;2; ;700000;2;2;04;1;19;1713,53349628957
5166457;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;19;1857,03116721649
5166457;1;2;1;80;1;2;8; ;2; ; ;9; ;2; ;2; ;1;25;877803;2;2;04;1;19;1857,03116721649
5166457;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1857,03116721649
5166458;1;1;1;80;1;1;9;DESPIDO POR SITUACION DE PANDEMIA;2; ; ;12;AISLAMIENTO PREVENTIVO;2; ;2; ;1;24;500000;2;2;04;1;19;1681,40355701723
5166474;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;2;04;1;19;1936,71320831181
5166474;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1936,71320831181
5166476;1;1;1;80;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;19;1092,57887215432
5166478;1;1;1;80;1;1;9;DESPIDO POR SITUACION ACTUAL DE PANDEMIA;2; ; ;1; ;2; ;2; ;1;40;800000;2;2;04;1;19;1130,75609070905
5166479;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;19;2105,04460287947
5166479;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;2;04;1;19;2105,04460287947
5166480;1;1;1;80;1;2;9;CAMBIO DE RESIDENCIA;2; ; ;1; ;2; ;2; ;1;40;500000;2;2;04;1;19;1092,57887215432
5166481;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;2379,14069853241
5166482;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1672,85970724048
5166483;1;1;1;80;1;4;3; ;2; ; ;1; ;2; ;2; ;1;40;98;2;2;04;1;19;2528,6856487417
5166483;1;2;1;80;1;1;9;AISLAMIENTO PREVENTIVO;2; ; ;1; ;2; ;2; ;1;40;600000;2;2;04;1;19;2528,6856487417
5166483;1;3;1;80;1;1;9;AISLAMIENTO PREVENTIVO;2; ; ;2; ;2; ;1;40000; ; ; ;2;2;04;1;19;2528,6856487417
5166483;1;4;1;80;1;1;9;AISLAMIENTO PREVENTIVO;2; ; ;1; ;2; ;1;30000;1;24;98;2;2;04;1;19;2528,6856487417
5166484;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;19;1556,89370706565
5166484;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1556,89370706565
5166484;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1556,89370706565
5166485;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;2576,29855182926
5166486;1;2;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;900000;2;2;04;1;19;1249,21866137825
5166487;1;1;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;04;1;19;1901,65053752208
5166487;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1901,65053752208
5166487;1;6;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;19;1901,65053752208
5166488;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1953,0030821758
5166488;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1953,0030821758
5166489;1;1;1;80;1;1;9;AISLAMIENTO PREVENTIVO;2; ; ;1; ;2; ;1;50000;1;40;500000;2;2;04;1;19;1249,21866137825
5166490;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1953,0030821758
5166490;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;1953,0030821758
5166491;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;04;1;19;877,025780181252
5166491;1;2;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;19;877,025780181252
5166499;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;19;1928,94371906324
5166499;2;1;2;80;1;1;9;SITUACION ACTUAL DE PANDEMIA;2; ; ;12;AISLAMIENTO PREVENTIVO;1; ;1;440000;1;40;872300;2;2;04;1;19;1928,94371906324
5166499;2;2;2;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;19;1928,94371906324
5166502;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;98;2;2;04;1;19;3087,44375839788
5166502;1;3;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;2;04;1;19;3087,44375839788
5166503;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;400000;2;2;04;1;19;4611,07535387737
5166503;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;4611,07535387737
5166503;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;4611,07535387737
5166504;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;2;04;1;19;4877,98544125759
5166505;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;7037,88700107937
5166505;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;7037,88700107937
5166505;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;7037,88700107937
5166505;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;19;7037,88700107937
5166506;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1928,94371906324
5166506;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1928,94371906324
5166507;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;19;1928,94371906324
5166513;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1844,2073847183
5166513;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1844,2073847183
5166516;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1649,28036662076
5166516;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1649,28036662076
5166518;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1411,28196924136
5166518;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1411,28196924136
5166519;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;785,351265500389
5166522;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1444,94461017515
5166525;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1063,77783316978
5166527;1;1;1;80;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;2;04;1;20;1130,73295482371
5166527;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1130,73295482371
5166527;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1130,73295482371
5166528;1;1;1;80;1;3;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1284,1050388334
5166528;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1284,1050388334
5166530;1;1;1;80;1;1;8; ;2; ; ;1; ;2;2;2; ;1;40;870000;1;2;04;1;20;1924,08872277311
5166530;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;40;877000;2;2;04;1;20;1924,08872277311
5166533;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1272,75783146607
5166534;1;1;1;80;1;1;8; ;2; ; ;12;POR LAS RESTRINCCIONES DE LA PANDEMIA;2; ;2; ;1;40;800000;2;2;04;1;20;1957,7513637069
5166534;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1957,7513637069
5166536;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;735,651530540329
5166536;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;735,651530540329
5166536;1;3;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;735,651530540329
5166539;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1634,94936152786
5166539;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1634,94936152786
5166539;1;7;1;80;1;1;8; ;2; ; ;12;POR LAS RESTRINCCIONES DE LA PANDEMIA;2; ;2; ;1;40;800000;2;2;04;1;20;1634,94936152786
5166541;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1549,60539010191
5166550;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1549,60539010191
5166552;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;2;04;1;20;1694,87831804766
5166556;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1295,95826430447
5166556;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;44;700000;2;2;04;1;20;1295,95826430447
5166556;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1295,95826430447
5166559;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1982,53080557885
5166559;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1982,53080557885
5166560;1;2;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;2;04;1;20;1142,08016219104
5166560;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1142,08016219104
5166560;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1142,08016219104
5166566;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1540,72219104007
5166566;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1540,72219104007
5166566;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1540,72219104007
5166568;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;735,651530540329
5166568;1;3;1;80;1;1;8; ;2; ; ;1; ;2; ;2; ;1;44;850000;2;2;04;1;20;735,651530540329
5166568;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;735,651530540329
5166568;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;735,651530540329
5166568;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;735,651530540329
5166568;1;8;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;735,651530540329
5166569;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1343,95668737377
5166569;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1343,95668737377
5166570;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1611,74892868946
5166572;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1948,86816464506
5166572;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;2;04;1;20;1948,86816464506
5166584;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;865,232603555198
5166585;1;1;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1403,89569419104
5166585;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1403,89569419104
5166587;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1510,39973672917
5166587;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1510,39973672917
5166587;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1510,39973672917
5166587;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1510,39973672917
5166591;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;900000;2;2;04;1;20;1549,60539010191
5166591;1;3;1;80;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;20;1549,60539010191
5166597;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1291,03906864802
5166597;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1291,03906864802
5166597;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1291,03906864802
5166597;1;7;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1291,03906864802
5166598;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1543,26466656771
5166598;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1543,26466656771
5166601;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1284,1050388334
5166601;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1284,1050388334
5166602;1;1;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;865,232603555198
5166602;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;865,232603555198
5166604;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1494,50349391905
5166604;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1494,50349391905
5166604;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1494,50349391905
5166604;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1494,50349391905
5166605;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;500000;2;2;04;1;20;2044,6743441664
5166606;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1365,06327212034
5166608;1;1;1;80;1;1;3; ;1; ;1;9; ;2; ;2; ;1;40;150000;2;2;04;1;20;1924,08872277311
5166609;1;2;1;80;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1524,82594822996
5166611;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;04;1;20;970,970278714093
5166611;1;3;1;80;1;3;6; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;2;04;1;20;970,970278714093
5166611;1;4;1;80;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;970,970278714093
5166612;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1063,77783316978
5166613;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1457,50066636237
5166615;1;1;1;80;1;1;8; ;2; ; ;1; ;2; ;1;250000;1;48;600000;2;2;04;1;20;1272,75783146607
5166616;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;300000;2;2;04;1;20;1982,53080557885
5166622;1;2;1;80;1;4;3; ;2; ; ;7; ;2; ;2; ;1;30;100000;2;2;04;1;20;1524,82594822996
5166627;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1902,64946752404
5166627;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1902,64946752404
5166627;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1902,64946752404
5166629;1;1;1;80;1;4;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;2;04;1;20;865,232603555198
5166631;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;865,232603555198
5166634;1;2;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;877000;2;2;04;1;20;1797,98868759728
5166634;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1797,98868759728
5166634;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1797,98868759728
5166635;1;2;1;80;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1444,94461017515
5166635;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1444,94461017515
5166636;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1469,7240520471
5166637;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;2390,67677918384
5166639;1;1;1;80;1;2;3; ;2; ; ;9; ;2; ;2; ;1;40;350000;2;2;04;1;20;2243,54361305793
5166640;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1212,66480889735
5166640;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1212,66480889735
5166642;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1634,87956568593
5166642;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1634,87956568593
5166642;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1634,87956568593
5166643;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1236,82701365739
5166643;1;4;1;80;2; ; ; ; ;1;1;9; ;2; ;2; ;1;40;877000;2;2;04;1;20;1236,82701365739
5166643;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1236,82701365739
5166643;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1236,82701365739
5166643;1;7;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1236,82701365739
5166645;1;1;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;632,119407843981
5166645;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;632,119407843981
5166645;1;3;1;80;1;1;4; ;2; ; ;1; ;2; ;2; ;1;44;850000;2;2;04;1;20;632,119407843981
5166645;1;5;1;80;1;1;3; ;2; ; ;9; ;2; ;2; ;1;44;300000;2;2;04;1;20;632,119407843981
5166646;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1310,22914443242
5166647;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1031,10803182007
5166647;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1031,10803182007
5166647;1;5;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LAS RESTRINCCIONES DE LA PANDEMIA;2; ;2; ; ; ; ;2;2;04;1;20;1031,10803182007
5166647;1;6;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1031,10803182007
5166647;1;7;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;40;700000;2;2;04;1;20;1031,10803182007
5166647;1;8;1;80;1;1;9;POR LAS RESTRINCCIONES DE LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;40;700000;2;2;04;1;20;1031,10803182007
5166648;1;2;1;80;1;1;9;POR MOTIVO COVID 19;2; ; ;1; ;2; ;2; ;1;44;750000;2;2;04;1;20;1224,06633853185
5166648;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;600000;2;2;04;1;20;1224,06633853185
5166649;1;1;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;2;04;1;20;1091,98462951704
5166650;1;1;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;40;500000;2;2;04;1;20;914,066764038322
5166653;1;1;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;2;04;1;20;743,463852518464
5166653;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;743,463852518464
5166654;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ;1;40;600000;2;2;04;1;20;1383,5622083101
5166654;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1383,5622083101
5166654;1;5;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1383,5622083101
5166655;1;1;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;2;04;1;20;1139,62623291256
5166655;1;3;1;80;1;1;7; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;40;500000;2;2;04;1;20;1139,62623291256
5166656;1;2;1;80;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;2;04;1;20;1187,96658038315
5166657;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1424,26807034247
5166657;1;2;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1424,26807034247
5166658;1;2;1;80;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;2;04;1;20;1273,67100505832
5166659;1;2;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1566,24034995304
5166659;1;3;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1566,24034995304
5166659;1;4;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1566,24034995304
5166659;1;6;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1566,24034995304
5166660;1;1;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1200,26740841701
5166660;1;2;1;80;1;1;9;AISLAMIENTO OBLIGATORIO COVID 19;2; ; ;1; ;2; ;2; ;2; ;600000;2;2;04;1;20;1200,26740841701
5166660;1;3;1;80;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;2;04;1;20;1200,26740841701
5166660;1;5;1;80;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;2;04;1;20;1200,26740841701
5166662;1;1;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;40;700000;2;2;04;1;20;1284,17412916003
5166662;1;2;1;80;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;2;04;1;20;1284,17412916003
5166662;1;3;1;80;1;1;8; ;1; ;1;12;POR LA PANDEMIA;2; ;2; ;1;40;800000;2;2;04;1;20;1284,17412916003
5166662;1;4;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1284,17412916003
5166662;1;5;1;80;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;2;04;1;20;1284,17412916003
