directorio;secuencia_p;orden;p6020;p6040;mes;area;fex_c_2011
18401;1;1;1;58;04;11;1521,56623454986
18401;1;2;2;25;04;11;1521,56623454986
18401;1;3;1;7;04;11;1521,56623454986
18401;1;4;1;13;04;11;1521,56623454986
18402;1;1;1;67;04;08;641,790748131769
18402;1;2;1;42;04;08;641,790748131769
18402;1;3;2;41;04;08;641,790748131769
18402;1;4;2;16;04;08;641,790748131769
18402;1;5;2;13;04;08;641,790748131769
18402;1;6;1;44;04;08;641,790748131769
18402;1;7;2;40;04;08;641,790748131769
18402;1;8;2;8;04;08;641,790748131769
18404;1;1;2;52;04;23;257,928446179875
18404;1;2;2;29;04;23;257,928446179875
18404;1;3;1;23;04;23;257,928446179875
18404;1;4;1;19;04;23;257,928446179875
18406;1;1;2;72;04;50;111,973221387953
18406;1;2;2;48;04;50;111,973221387953
18406;1;3;1;12;04;50;111,973221387953
18410;1;1;2;45;04;66;457,88006141198
18410;1;2;1;52;04;66;457,88006141198
18410;1;3;2;14;04;66;457,88006141198
18411;1;1;2;31;04;54;334,472821118077
18411;1;2;1;10;04;54;334,472821118077
18411;1;3;1;9;04;54;334,472821118077
18413;1;1;2;46;04;68;247,825745123414
18413;1;2;1;73;04;68;247,825745123414
18413;1;3;1;17;04;68;247,825745123414
18413;1;4;2;9;04;68;247,825745123414
18417;1;1;1;51;04;66;311,25938503867
18417;1;2;2;52;04;66;311,25938503867
18417;1;3;2;26;04;66;311,25938503867
18417;1;4;2;3;04;66;311,25938503867
18418;1;1;1;58;04;13;392,619572883949
18418;1;2;2;68;04;13;392,619572883949
18420;1;1;2;52;04;54;305,256536938752
18420;1;2;1;13;04;54;305,256536938752
18422;1;1;2;97;04;52;80,9450173582621
18422;1;2;2;76;04;52;80,9450173582621
18426;1;1;1;38;04;66;390,960465768653
18428;1;1;1;61;04;11;3002,40119760024
18428;1;2;2;59;04;11;3002,40119760024
18428;1;3;2;31;04;11;3002,40119760024
18428;1;4;2;27;04;11;3002,40119760024
18430;1;1;2;53;04;23;166,500161003607
18430;1;2;1;13;04;23;166,500161003607
18431;1;1;2;62;04;66;312,669605776129
18431;1;2;1;34;04;66;312,669605776129
18432;1;1;1;33;04;17;276,451244195738
18432;1;2;2;39;04;17;276,451244195738
18432;1;3;1;9;04;17;276,451244195738
18433;1;1;2;44;04;52;288,88490655508
18433;1;2;2;27;04;52;288,88490655508
18433;1;3;1;22;04;52;288,88490655508
18433;1;4;2;24;04;52;288,88490655508
18433;1;5;1;7;04;52;288,88490655508
18435;1;1;1;63;04;66;183,444614059307
18435;1;2;1;30;04;66;183,444614059307
18436;1;1;1;61;04;54;421,282310411604
18436;1;2;2;57;04;54;421,282310411604
18436;1;3;2;35;04;54;421,282310411604
18436;1;4;1;14;04;54;421,282310411604
18436;1;5;2;6;04;54;421,282310411604
18436;1;6;2;87;04;54;421,282310411604
18441;1;1;2;61;04;17;57,3047845723158
18441;1;2;1;60;04;17;57,3047845723158
18442;1;1;1;66;04;13;393,532317632885
18442;1;2;2;58;04;13;393,532317632885
18442;1;3;1;27;04;13;393,532317632885
18442;1;4;1;23;04;13;393,532317632885
18443;1;1;2;55;04;52;156,992567914214
18443;1;2;2;23;04;52;156,992567914214
18445;1;1;1;43;04;52;161,639172698768
18445;1;2;2;43;04;52;161,639172698768
18448;1;1;2;35;04;05;1685,42703443632
18448;1;2;1;5;04;05;1685,42703443632
18449;1;1;1;83;04;76;581,477773492234
18449;1;2;2;45;04;76;581,477773492234
18449;1;3;2;47;04;76;581,477773492234
18449;1;4;1;43;04;76;581,477773492234
18449;1;5;1;7;04;76;581,477773492234
18451;1;1;2;69;04;17;69,1128110489344
18451;1;2;1;84;04;17;69,1128110489344
18451;1;3;2;65;04;17;69,1128110489344
18451;1;4;1;62;04;17;69,1128110489344
18452;1;1;1;82;04;17;76,9826859357861
18454;1;1;1;46;04;08;510,033391199796
18454;1;2;2;63;04;08;510,033391199796
18454;1;3;1;47;04;08;510,033391199796
18456;1;1;2;40;04;66;289,532444078498
18456;1;2;2;21;04;66;289,532444078498
18456;1;3;1;22;04;66;289,532444078498
18458;1;1;1;29;04;66;238,647757864404
18458;1;2;1;55;04;66;238,647757864404
18458;1;3;2;53;04;66;238,647757864404
18460;1;1;1;27;04;54;441,169364730579
18460;1;2;2;24;04;54;441,169364730579
18460;1;3;2;5;04;54;441,169364730579
18460;1;4;2;80;04;54;441,169364730579
18460;1;5;2;90;04;54;441,169364730579
18462;1;1;1;38;04;13;354,893020575949
18462;1;2;2;38;04;13;354,893020575949
18462;1;3;1;17;04;13;354,893020575949
18462;1;4;2;7;04;13;354,893020575949
18465;1;1;2;28;04;05;1611,52163624882
18465;1;2;1;2;04;05;1611,52163624882
18465;1;3;1;39;04;05;1611,52163624882
18466;1;1;1;63;04;54;304,370621715826
18466;1;2;2;48;04;54;304,370621715826
18466;1;3;2;90;04;54;304,370621715826
18470;1;1;2;35;04;52;202,991647012042
18470;1;2;2;15;04;52;202,991647012042
18476;1;1;2;35;04;23;365,509994147117
18476;1;2;2;6;04;23;365,509994147117
18477;1;1;2;72;04;68;342,016814627272
18477;1;2;1;64;04;68;342,016814627272
18477;2;1;1;56;04;68;342,016814627272
18477;2;2;2;50;04;68;342,016814627272
18477;2;3;2;28;04;68;342,016814627272
18477;2;4;2;7;04;68;342,016814627272
18477;3;1;1;49;04;68;342,016814627272
18477;3;2;2;50;04;68;342,016814627272
18477;3;3;2;17;04;68;342,016814627272
18477;3;4;2;14;04;68;342,016814627272
18478;1;1;2;45;04;66;517,778686250018
18478;1;2;1;41;04;66;517,778686250018
18478;1;3;2;30;04;66;517,778686250018
18478;1;4;2;8;04;66;517,778686250018
18478;1;5;1;16;04;66;517,778686250018
18478;1;6;2;75;04;66;517,778686250018
18479;1;1;2;63;04;23;74,90678557808
18479;1;2;1;55;04;23;74,90678557808
18479;1;3;2;49;04;23;74,90678557808
18480;1;1;1;66;04;08;1017,08440064888
18480;1;2;2;64;04;08;1017,08440064888
18480;1;3;2;39;04;08;1017,08440064888
18480;1;4;2;16;04;08;1017,08440064888
18480;1;5;2;6;04;08;1017,08440064888
18480;1;6;2;6;04;08;1017,08440064888
18482;1;1;1;35;04;08;528,438721828312
18482;1;2;2;37;04;08;528,438721828312
18482;1;3;1;7;04;08;528,438721828312
18482;1;4;1;2;04;08;528,438721828312
18484;1;1;1;44;04;13;342,380828302017
18484;1;2;2;35;04;13;342,380828302017
18484;1;3;2;16;04;13;342,380828302017
18484;1;4;1;12;04;13;342,380828302017
18484;1;5;2;4;04;13;342,380828302017
18485;1;1;1;56;04;66;207,104774320192
18485;1;2;2;62;04;66;207,104774320192
18485;1;3;2;32;04;66;207,104774320192
18485;1;4;1;34;04;66;207,104774320192
18485;1;5;2;5;04;66;207,104774320192
18487;1;1;2;69;04;52;186,91498650459
18488;1;1;1;91;04;66;202,34079613099
18488;1;2;2;56;04;66;202,34079613099
18492;1;1;1;50;04;54;362,849815218194
18492;1;2;2;44;04;54;362,849815218194
18492;1;3;1;22;04;54;362,849815218194
18492;1;4;2;28;04;54;362,849815218194
18492;1;5;2;12;04;54;362,849815218194
18492;1;6;1;7;04;54;362,849815218194
18493;1;1;1;56;04;52;332,571516960009
18493;1;2;2;51;04;52;332,571516960009
18493;1;3;1;11;04;52;332,571516960009
18494;1;1;1;85;04;50;400,082067130836
18494;1;2;2;70;04;50;400,082067130836
18494;1;3;1;46;04;50;400,082067130836
18494;1;4;2;43;04;50;400,082067130836
18494;1;5;1;39;04;50;400,082067130836
18496;1;1;1;42;04;52;271,181560770354
18496;1;2;2;49;04;52;271,181560770354
18496;1;3;1;19;04;52;271,181560770354
18496;1;4;2;22;04;52;271,181560770354
18496;1;5;1;18;04;52;271,181560770354
18498;1;1;1;47;04;52;215,013862372208
18498;1;2;2;46;04;52;215,013862372208
18498;1;3;1;27;04;52;215,013862372208
18498;1;4;1;14;04;52;215,013862372208
18499;1;1;2;64;04;23;144,138731182738
18499;1;2;1;42;04;23;144,138731182738
18500;1;1;1;57;04;13;635,171911536066
18500;1;2;2;57;04;13;635,171911536066
18500;1;3;2;34;04;13;635,171911536066
18500;1;4;2;14;04;13;635,171911536066
18500;1;5;1;8;04;13;635,171911536066
18500;1;6;2;4;04;13;635,171911536066
18500;1;7;1;11;04;13;635,171911536066
18500;1;8;1;9;04;13;635,171911536066
18500;1;9;1;5;04;13;635,171911536066
18502;1;1;2;61;04;17;186,567459560427
18502;1;2;1;25;04;17;186,567459560427
18503;1;1;1;45;04;13;437,397253413504
18503;1;2;2;45;04;13;437,397253413504
18503;1;3;1;28;04;13;437,397253413504
18503;1;4;1;17;04;13;437,397253413504
18504;1;1;1;78;04;08;361,86153970442
18504;1;2;2;65;04;08;361,86153970442
18505;1;1;2;42;04;76;1164,68319122006
18505;1;2;2;13;04;76;1164,68319122006
18505;1;3;2;10;04;76;1164,68319122006
18505;1;4;2;4;04;76;1164,68319122006
18505;1;5;2;64;04;76;1164,68319122006
18505;1;6;1;57;04;76;1164,68319122006
18505;1;7;2;26;04;76;1164,68319122006
18505;1;8;1;7;04;76;1164,68319122006
18505;1;9;1;3;04;76;1164,68319122006
18508;1;1;1;50;04;66;354,997041053169
18508;1;2;2;52;04;66;354,997041053169
18508;1;3;2;9;04;66;354,997041053169
18511;1;1;1;62;04;13;256,984156670795
18511;1;2;2;73;04;13;256,984156670795
18511;1;3;1;36;04;13;256,984156670795
18511;1;4;2;27;04;13;256,984156670795
18511;1;5;1;20;04;13;256,984156670795
18511;1;6;2;0;04;13;256,984156670795
18512;1;1;2;67;04;08;1177,60378639221
18512;1;2;1;33;04;08;1177,60378639221
18512;1;3;2;34;04;08;1177,60378639221
18513;1;1;1;45;04;08;388,868279215721
18513;1;2;2;40;04;08;388,868279215721
18513;1;3;2;18;04;08;388,868279215721
18513;1;4;2;16;04;08;388,868279215721
18513;1;5;1;11;04;08;388,868279215721
18514;1;1;1;49;04;54;225,00372059978
18514;1;2;2;28;04;54;225,00372059978
18514;1;3;2;4;04;54;225,00372059978
18514;1;4;1;0;04;54;225,00372059978
18520;1;1;1;67;04;50;186,897560818343
18520;1;2;2;12;04;50;186,897560818343
18520;1;3;2;6;04;50;186,897560818343
18520;1;4;2;3;04;50;186,897560818343
18526;1;1;2;35;04;54;243,588322711367
18526;1;2;2;13;04;54;243,588322711367
18526;1;3;1;12;04;54;243,588322711367
18526;1;4;2;1;04;54;243,588322711367
18529;1;1;1;44;04;52;224,333049036416
18529;1;2;2;45;04;52;224,333049036416
18529;1;3;1;26;04;52;224,333049036416
18529;1;4;2;23;04;52;224,333049036416
18529;1;5;2;5;04;52;224,333049036416
18530;1;1;1;74;04;76;347,305230965733
18530;1;2;2;64;04;76;347,305230965733
18530;1;3;1;39;04;76;347,305230965733
18530;1;4;1;36;04;76;347,305230965733
18536;1;1;1;30;04;13;401,84523913634
18536;1;2;2;59;04;13;401,84523913634
18536;1;3;1;62;04;13;401,84523913634
18537;1;1;1;63;04;68;333,455396930519
18537;1;2;2;54;04;68;333,455396930519
18537;1;3;1;29;04;68;333,455396930519
18537;1;4;2;38;04;68;333,455396930519
18542;1;1;1;40;04;13;349,78646767327
18542;1;2;2;31;04;13;349,78646767327
18542;1;3;2;12;04;13;349,78646767327
18542;1;4;2;60;04;13;349,78646767327
18543;1;1;1;54;04;08;793,181548753675
18543;1;2;2;23;04;08;793,181548753675
18543;1;3;2;20;04;08;793,181548753675
18544;1;1;1;36;04;23;93,6816894160287
18544;1;2;2;42;04;23;93,6816894160287
18545;1;1;1;46;04;08;1222,39985175047
18545;1;2;2;40;04;08;1222,39985175047
18546;1;1;1;59;04;54;242,976711661702
18546;1;2;2;56;04;54;242,976711661702
18546;1;3;1;30;04;54;242,976711661702
18546;1;4;1;23;04;54;242,976711661702
18551;1;1;1;65;04;76;239,479757633399
18551;1;2;2;72;04;76;239,479757633399
18551;1;3;2;34;04;76;239,479757633399
18551;1;4;1;15;04;76;239,479757633399
18552;1;1;1;33;04;68;217,663713428089
18552;1;2;2;37;04;68;217,663713428089
18552;1;3;1;20;04;68;217,663713428089
18552;1;4;1;15;04;68;217,663713428089
18552;1;5;1;20;04;68;217,663713428089
18552;1;6;2;20;04;68;217,663713428089
18552;1;7;2;4;04;68;217,663713428089
18552;1;8;2;70;04;68;217,663713428089
18555;1;1;1;77;04;08;480,758796905812
18555;1;2;1;60;04;08;480,758796905812
18555;1;3;1;34;04;08;480,758796905812
18555;1;4;1;22;04;08;480,758796905812
18561;1;1;1;50;04;17;172,032392386293
18561;1;2;2;33;04;17;172,032392386293
18561;1;3;1;13;04;17;172,032392386293
18561;1;4;2;7;04;17;172,032392386293
18562;1;1;2;31;04;50;129,036776956472
18562;1;2;1;22;04;50;129,036776956472
18562;1;3;1;5;04;50;129,036776956472
18562;1;4;1;21;04;50;129,036776956472
18563;1;1;1;39;04;08;1373,76475637405
18563;1;2;2;40;04;08;1373,76475637405
18563;1;3;2;16;04;08;1373,76475637405
18563;1;4;2;10;04;08;1373,76475637405
18564;1;1;1;59;04;23;246,628897495936
18565;1;1;1;73;04;17;129,753595068592
18565;1;2;1;34;04;17;129,753595068592
18567;1;1;1;51;04;68;286,264901701536
18567;1;2;2;51;04;68;286,264901701536
18567;1;3;1;22;04;68;286,264901701536
18567;1;4;2;22;04;68;286,264901701536
18568;1;1;1;81;04;68;156,628423857615
18568;1;2;2;72;04;68;156,628423857615
18568;1;3;2;46;04;68;156,628423857615
18568;1;4;1;24;04;68;156,628423857615
18568;1;5;1;12;04;68;156,628423857615
18568;1;6;2;42;04;68;156,628423857615
18568;1;7;1;17;04;68;156,628423857615
18568;1;8;2;15;04;68;156,628423857615
18570;1;1;2;41;04;08;928,56402974401
18570;1;2;1;12;04;08;928,56402974401
18570;1;3;1;9;04;08;928,56402974401
18570;1;4;2;59;04;08;928,56402974401
18573;1;1;1;50;04;23;321,459085748661
18573;1;2;2;40;04;23;321,459085748661
18573;1;3;1;9;04;23;321,459085748661
18573;1;4;2;7;04;23;321,459085748661
18575;1;1;2;45;04;17;348,705546655987
18575;1;2;2;27;04;17;348,705546655987
18575;1;3;2;7;04;17;348,705546655987
18575;1;4;1;6;04;17;348,705546655987
18576;1;1;2;44;04;11;1980,67871448005
18576;1;2;1;15;04;11;1980,67871448005
18576;1;3;1;11;04;11;1980,67871448005
18579;1;1;2;70;04;76;250,294262400317
18579;1;2;1;71;04;76;250,294262400317
18581;1;1;2;61;04;08;480,937400936184
18581;1;2;1;40;04;08;480,937400936184
18581;1;3;2;40;04;08;480,937400936184
18581;1;4;2;18;04;08;480,937400936184
18581;1;5;1;91;04;08;480,937400936184
18582;1;1;2;69;04;66;276,720957310203
18587;1;1;2;62;04;13;402,916718258421
18587;1;2;2;36;04;13;402,916718258421
18587;1;3;2;1;04;13;402,916718258421
18587;1;4;2;86;04;13;402,916718258421
18588;1;1;2;67;04;50;150,63218668868
18588;1;2;1;61;04;50;150,63218668868
18588;1;3;1;28;04;50;150,63218668868
18588;1;4;1;5;04;50;150,63218668868
18588;1;5;1;78;04;50;150,63218668868
18588;1;6;1;91;04;50;150,63218668868
18593;1;1;1;62;04;05;939,33642989338
18593;1;2;1;82;04;05;939,33642989338
18593;1;3;1;28;04;05;939,33642989338
18593;1;4;1;25;04;05;939,33642989338
18596;1;1;2;76;04;08;795,378002454009
18596;1;2;2;56;04;08;795,378002454009
18596;1;3;1;23;04;08;795,378002454009
18598;1;1;2;56;04;23;111,75523184475
18598;1;2;1;57;04;23;111,75523184475
18598;1;3;1;31;04;23;111,75523184475
18598;1;4;1;26;04;23;111,75523184475
18601;1;1;2;40;04;08;518,4657018545
18601;1;2;2;17;04;08;518,4657018545
18601;1;3;2;8;04;08;518,4657018545
18601;1;4;1;6;04;08;518,4657018545
18601;1;5;2;18;04;08;518,4657018545
18602;1;1;2;30;04;50;600,0103405292
18602;1;2;2;16;04;50;600,0103405292
18602;1;3;2;9;04;50;600,0103405292
18603;1;1;2;59;04;17;148,405933741249
18603;1;2;1;30;04;17;148,405933741249
18610;1;1;1;68;04;23;54,5941034091149
18610;1;2;2;66;04;23;54,5941034091149
18610;1;3;2;24;04;23;54,5941034091149
18610;1;4;1;25;04;23;54,5941034091149
18610;1;5;1;4;04;23;54,5941034091149
18612;1;1;1;42;04;66;314,820855425513
18612;1;2;2;32;04;66;314,820855425513
18613;1;1;2;84;04;76;1155,38053335485
18615;1;1;2;35;04;13;1033,10206644643
18615;1;2;1;15;04;13;1033,10206644643
18615;1;3;1;4;04;13;1033,10206644643
18616;1;1;1;42;04;54;229,48222680995
18616;1;2;2;34;04;54;229,48222680995
18616;1;3;2;15;04;54;229,48222680995
18616;1;4;1;7;04;54;229,48222680995
18616;1;5;1;5;04;54;229,48222680995
18616;1;6;2;16;04;54;229,48222680995
18617;1;1;1;24;04;13;390,724063710073
18617;1;2;2;24;04;13;390,724063710073
18618;1;1;1;78;04;08;323,052619299222
18618;1;2;2;78;04;08;323,052619299222
18618;1;3;1;52;04;08;323,052619299222
18618;1;4;1;26;04;08;323,052619299222
18621;1;1;1;49;04;17;224,256184788585
18621;1;2;2;36;04;17;224,256184788585
18621;1;3;2;10;04;17;224,256184788585
18622;1;1;2;45;04;76;1233,77093518573
18623;1;1;1;75;04;08;1150,66697444183
18623;1;2;2;76;04;08;1150,66697444183
18623;1;3;2;39;04;08;1150,66697444183
18623;1;4;1;41;04;08;1150,66697444183
18625;1;1;2;44;04;52;207,777517019009
18625;1;2;1;22;04;52;207,777517019009
18625;1;3;2;19;04;52;207,777517019009
18625;1;4;2;17;04;52;207,777517019009
18625;1;5;2;15;04;52;207,777517019009
18628;1;1;1;53;04;52;265,773366802759
18628;1;2;2;53;04;52;265,773366802759
18628;1;3;1;34;04;52;265,773366802759
18628;1;4;2;32;04;52;265,773366802759
18628;1;5;2;14;04;52;265,773366802759
18628;1;6;1;16;04;52;265,773366802759
18628;1;7;2;18;04;52;265,773366802759
18630;1;1;1;38;04;68;289,592478582497
18630;1;2;2;36;04;68;289,592478582497
18630;1;3;1;8;04;68;289,592478582497
18632;1;1;2;33;04;52;217,668019820972
18632;1;2;1;34;04;52;217,668019820972
18632;1;3;2;15;04;52;217,668019820972
18632;1;4;2;12;04;52;217,668019820972
18633;1;1;2;76;04;05;842,542869329113
18633;1;2;2;44;04;05;842,542869329113
18633;1;3;1;30;04;05;842,542869329113
18636;1;1;1;58;04;76;1339,62337750556
18636;1;2;1;34;04;76;1339,62337750556
18638;1;1;1;46;04;66;388,651386797399
18638;1;2;2;35;04;66;388,651386797399
18638;1;3;1;20;04;66;388,651386797399
18638;1;4;2;17;04;66;388,651386797399
18638;1;5;2;12;04;66;388,651386797399
18639;1;1;1;52;04;50;123,728688347361
18639;1;2;2;52;04;50;123,728688347361
18639;1;3;2;21;04;50;123,728688347361
18639;1;4;2;3;04;50;123,728688347361
18639;1;5;2;19;04;50;123,728688347361
18640;1;1;2;61;04;11;2037,06020592244
18640;1;2;2;59;04;11;2037,06020592244
18640;1;3;2;54;04;11;2037,06020592244
18640;1;4;2;55;04;11;2037,06020592244
18640;1;5;1;29;04;11;2037,06020592244
18640;1;6;2;42;04;11;2037,06020592244
18641;1;1;1;52;04;17;141,145152985374
18641;1;2;2;75;04;17;141,145152985374
18641;1;3;1;20;04;17;141,145152985374
18642;1;1;1;24;04;05;705,10958322825
18642;1;2;2;53;04;05;705,10958322825
18642;1;3;1;14;04;05;705,10958322825
18646;1;1;1;54;04;05;795,021492488075
18646;1;2;2;56;04;05;795,021492488075
18646;1;3;1;29;04;05;795,021492488075
18646;1;4;2;25;04;05;795,021492488075
18646;1;5;2;50;04;05;795,021492488075
18647;1;1;2;48;04;50;458,342152228349
18647;1;2;2;25;04;50;458,342152228349
18647;1;3;1;22;04;50;458,342152228349
18647;1;4;1;19;04;50;458,342152228349
18647;1;5;1;24;04;50;458,342152228349
18648;1;1;1;41;04;76;1571,58913614083
18648;1;2;2;31;04;76;1571,58913614083
18648;1;3;2;6;04;76;1571,58913614083
18648;1;4;2;12;04;76;1571,58913614083
18648;1;5;1;9;04;76;1571,58913614083
18649;1;1;2;35;04;76;1282,2725207157
18649;1;2;1;40;04;76;1282,2725207157
18649;1;3;1;12;04;76;1282,2725207157
18649;1;4;2;6;04;76;1282,2725207157
18650;1;1;1;68;04;17;109,593171806167
18650;1;2;2;60;04;17;109,593171806167
18650;1;3;2;41;04;17;109,593171806167
18650;1;4;1;15;04;17;109,593171806167
18650;1;5;1;13;04;17;109,593171806167
18651;1;1;1;32;04;68;352,990877905185
18651;1;2;2;35;04;68;352,990877905185
18651;1;3;2;15;04;68;352,990877905185
18651;1;4;1;12;04;68;352,990877905185
18651;1;5;1;16;04;68;352,990877905185
18653;1;1;2;59;04;17;148,100730707074
18653;1;2;2;30;04;17;148,100730707074
18653;1;3;2;9;04;17;148,100730707074
18655;1;1;1;63;04;17;124,003360584065
18657;1;1;2;56;04;76;2770,35256064691
18657;1;2;1;33;04;76;2770,35256064691
18657;1;3;2;24;04;76;2770,35256064691
18657;1;4;2;6;04;76;2770,35256064691
18657;1;5;2;7;04;76;2770,35256064691
18657;1;6;1;6;04;76;2770,35256064691
18658;1;1;2;29;04;54;528,931612146409
18658;1;2;1;9;04;54;528,931612146409
18658;1;3;2;1;04;54;528,931612146409
18659;1;1;1;70;04;17;124,003360584065
18661;1;1;2;55;04;50;210,594485577564
18663;1;1;1;62;04;68;258,973574330707
18664;1;1;1;55;04;66;340,57254096659
18664;1;2;2;45;04;66;340,57254096659
18664;1;3;2;24;04;66;340,57254096659
18664;1;4;1;19;04;66;340,57254096659
18665;1;1;1;74;04;08;461,558086357679
18665;1;2;2;69;04;08;461,558086357679
18667;1;1;2;48;04;17;205,930924975434
18667;1;2;2;17;04;17;205,930924975434
18667;1;3;2;74;04;17;205,930924975434
18667;1;4;1;86;04;17;205,930924975434
18667;1;5;1;47;04;17;205,930924975434
18667;1;6;2;23;04;17;205,930924975434
18667;1;7;2;3;04;17;205,930924975434
18667;1;8;2;15;04;17;205,930924975434
18667;1;9;1;12;04;17;205,930924975434
18667;1;10;2;4;04;17;205,930924975434
18670;1;1;1;23;04;08;608,538325342524
18670;1;2;2;49;04;08;608,538325342524
18671;1;1;1;35;04;05;1590,4856059039
18671;1;2;2;24;04;05;1590,4856059039
18671;1;3;1;5;04;05;1590,4856059039
18671;1;4;2;0;04;05;1590,4856059039
18674;1;1;2;52;04;17;126,860662888809
18674;1;2;1;28;04;17;126,860662888809
18674;1;3;1;25;04;17;126,860662888809
18675;1;1;1;42;04;54;663,260101707741
18675;1;2;2;42;04;54;663,260101707741
18675;1;3;2;12;04;54;663,260101707741
18675;1;4;2;3;04;54;663,260101707741
18678;1;1;1;78;04;50;160,640961279459
18678;1;2;2;78;04;50;160,640961279459
18678;1;3;1;47;04;50;160,640961279459
18680;1;1;2;90;04;05;1280,31907463346
18680;1;2;2;47;04;05;1280,31907463346
18680;1;3;2;21;04;05;1280,31907463346
18680;1;4;1;80;04;05;1280,31907463346
18681;1;1;2;54;04;08;482,578501052712
18681;1;2;1;6;04;08;482,578501052712
18681;1;3;2;74;04;08;482,578501052712
18681;1;4;1;80;04;08;482,578501052712
18681;1;5;1;32;04;08;482,578501052712
18682;1;1;2;53;04;08;943,382636102803
18682;1;2;1;29;04;08;943,382636102803
18682;1;3;1;27;04;08;943,382636102803
18682;1;4;1;29;04;08;943,382636102803
18683;1;1;1;52;04;54;362,187208250446
18683;1;2;1;24;04;54;362,187208250446
18683;1;3;1;28;04;54;362,187208250446
18683;1;4;2;26;04;54;362,187208250446
18683;1;5;1;24;04;54;362,187208250446
18683;1;6;2;23;04;54;362,187208250446
18685;1;1;2;57;04;23;150,00663026822
18685;1;2;1;33;04;23;150,00663026822
18685;1;3;2;30;04;23;150,00663026822
18685;1;4;1;3;04;23;150,00663026822
18686;1;1;1;59;04;76;876,752274048142
18688;1;1;2;72;04;68;280,645628733351
18688;1;2;1;44;04;68;280,645628733351
18688;1;3;1;12;04;68;280,645628733351
18688;1;4;2;38;04;68;280,645628733351
18688;1;5;1;21;04;68;280,645628733351
18688;1;6;1;19;04;68;280,645628733351
18688;1;7;2;16;04;68;280,645628733351
18690;1;1;2;59;04;11;2129,31990306889
18690;1;2;1;61;04;11;2129,31990306889
18690;1;3;1;38;04;11;2129,31990306889
18698;1;1;2;57;04;13;894,117209530857
18698;1;2;2;30;04;13;894,117209530857
18698;1;3;2;28;04;13;894,117209530857
18698;1;4;2;4;04;13;894,117209530857
18700;1;1;1;69;04;50;98,752615961987
18700;1;2;2;67;04;50;98,752615961987
18700;1;3;2;25;04;50;98,752615961987
18700;1;4;2;1;04;50;98,752615961987
18702;1;1;2;38;04;05;1526,22071454195
18704;1;1;2;60;04;52;175,056749305266
18704;1;2;1;26;04;52;175,056749305266
18704;1;3;2;84;04;52;175,056749305266
